global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62
5661.2029056938745	n/a	32049218.33943677	n/a	3588.146224445767	n/a	12874793.328004412	n/a	3658.730354085496	n/a	13386307.80390658	n/a	3632.24492847765	6773.158203570827	n/a	n/a	n/a	n/a	-0.0507358124	0.0379146858	-0.0763642224	0.1396070175	0.0478114344	-0.0046433048	0.1126963556	-0.0255172298	0.0091839164	-0.0203879714	0.1772446846	0.1143044066	-0.0430005032	0.0210108896	-0.0286174685	0.0686872517	0.0487485265	-0.0150414531	0.0222100646	-0.0659439473	0.050393534	0.0913486873	-0.0656305359	0.0542196902	-0.1430530654	0.0216721756	-0.0726186528	0.0388234552	-0.0099907056	0.0050500889	0.041332172	0.0483031793	-0.0163725508	0.0241664984	-0.0805738236	0.1405094572	-0.0421704335	0.0347880949	-0.0131056619	0.1174509781	-0.0192971523	0.0466228327	-0.0153472475	0.0524686125	-0.073798055	-0.0183582567	-0.0293012615	0.0709273451	-0.0515579285	0.2165271871	-0.0087902627	0.1110392844	-0.0326397468	0.0418572219	-0.0767785518	0.0415933929	-0.0378309313	0.0747762064	-0.0708091889	0.0507184362	0.0320721928	-0.0815965841	0.0685191434	-0.085159971	0.0047039961	-0.0195200809	0.0181005317	-0.0078163452	0.0413613525	-0.0974466	0.0955612383	0.0955538639	0.0955415737	0.0955243683	0.0955022485	-0.04824059065443	n/a	0.0023271545866882	n/a	0.0403927673132358	n/a	0.0016315756512212	n/a	-0.5984833585227278	n/a	0.3581823304286439	n/a	0.0067279297072113	n/a	n/a	4.526503814517632e-05	0.0012339614079353	n/a	1.5226607562736677e-06	n/a	-0.0006106579639246	n/a	3.729031489045381e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5644.356972470546	-16.845933223328757	31858765.632676862	283.7854661648516	3535.158889817603	-52.98733462816426	12497348.376256429	2807.6576309970555	3661.8216848025286	3.0913307170326334	13408938.05129003	9.556325602069496	3631.7445150481226	6700.90162076959	0.975417	46.51202	0.0374587296091051	0.0224791896287568	-0.0205096461	0.0082667814	-0.1002080966	0.1360831172	0.0484671548	-0.0287308659	0.0397582934	-0.0489759773	0.0569206535	-0.0588716682	0.165580858	0.066677056	-0.0526764134	0.0556852996	-0.018956242	-0.0222122641	0.0518956502	-0.0032276405	0.0249510629	-0.069691252	0.0263079518	0.1122244106	-0.0784934691	0.0499012828	-0.0825419363	0.0615780622	-0.0367675326	0.0199995325	-0.0140625845	-0.0263531046	0.0313447461	0.0490286354	-0.0019678326	0.0337624392	-0.0850854603	0.1323055011	-0.064984498	0.0150241688	-0.0280088215	0.0776968442	-0.0642592699	-0.009415494	0.0365726392	0.006669398	-0.0270990314	-0.0265332822	-0.0173047874	0.0823182698	-0.0536771608	0.1910604455	0.0091505259	0.1186120259	-0.0266435106	0.041229703	-0.0504837052	0.000438473	-0.0206194621	0.0474980317	-0.0039519839	0.058167951	0.0153664728	-0.0700001647	0.0001107423	-0.1330718524	-0.0169617247	-0.0179950816	-0.0272644196	-0.0542852337	0.0228473679	-0.0162831499	0.0955415737	0.0954752155	0.0953646527	0.0952099364	0.0950111383	-0.0490732508161784	-0.0008326601617483	0.0024081839456675	6.933229449628689e-07	0.0539298628084878	0.0135370954952519	0.0029084301025423	0.0001832529544475	-0.5805948826911731	0.0178884758315547	0.337090417807177	0.0003199975675761	0.0067419097921557	1.3980084944400714e-05	1.9544277505265949e-10	4.545334764556492e-05	0.001272628598792	3.866719085670006e-05	1.6195835504632893e-06	1.4951516487484688e-09	-0.0005592952773147	5.136268660990001e-05	3.128112072265272e-07	2.638125575786802e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5669.147586607056	24.79061413651016	32139234.358732607	614.5745492653373	3542.2665378900224	7.107648072419579	12547652.225455366	50.51866112136975	3660.961446931736	-0.860237870792389	13402638.715920512	0.740009194345423	3632.210994067586	6882.999621255571	1.210549	57.724125	0.079685718298904	0.0402237469738503	-0.0808302456	0.0698521691	-0.0922986736	0.1515152639	0.0441945284	-0.0343789524	0.1641529863	0.0024776033	0.0275299553	-0.009594134	0.1488825921	-0.0183233466	-0.0596832968	0.0900458893	-0.1225478108	0.0775577789	0.0569309662	-0.0228597107	0.0284670722	-0.0631580074	0.0701499945	0.1080462635	-0.0542701899	0.024706872	-0.1615174333	-0.0231025346	-0.0722069392	0.0366427783	-0.0363597523	-0.0209863702	0.0780973157	0.0548027679	-0.0299363668	0.0333535634	-0.0766582103	0.1617904037	-0.0316081766	0.0294628097	0.0285139816	0.1153413435	0.0391996706	0.0233669233	0.0406177002	0.1066061216	-0.0776633895	-0.073834895	-0.0366751439	0.06705456	-0.0543107472	0.2350304102	-0.0250477915	0.121463945	-0.0505523482	0.0653790442	-0.0645864121	0.0064529432	-0.0443287501	0.0992654735	-0.056698177	0.0618888653	0.0463382664	-0.0981457763	0.0758644433	-0.1192419297	0.008051126	-0.0074244393	0.0446231411	0.0292634482	0.0298949795	-0.1103884155	0.0955022485	0.0953179834	0.0950111383	0.0945821078	0.0940314435	-0.0613115199274574	-0.0122382691112789	0.003759102475815	0.00014977523084	0.0415283233596284	-0.0124015394488593	0.0017246016410618	0.0001537981807016	-0.6063567355675588	-0.0257618528763856	0.3676684907681464	0.0006636730636245	0.007124947459755	0.0003830376675992	1.4671785479991166e-07	5.076487630426923e-05	0.0014451326698623	0.0001725040710703	2.0884084335033398e-06	2.975765453582712e-08	-0.0005291558787367	3.0139398578000022e-05	2.800059440016091e-07	9.083833466435497e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5461.195766448373	-207.9518201586825	29824659.19947364	43243.959507309024	3409.5329553109627	-132.73358257905966	11624914.973351508	17618.20394427205	3617.595711691889	-43.36573523984725	13086998.733251544	1880.58699289253	3589.9889996730944	6183.265403308922	3.090604	147.373123	1.4832192811439062	0.976311093046125	0.1186824324	-0.2419718419	-0.1347092844	0.0431454307	0.0861176167	-0.172400299	-0.0693932398	-0.078897553	0.1922075933	-0.0715561407	0.0100016007	-0.0952602859	0.1628566103	-0.1182890812	0.2160804513	-0.1391670445	-0.0991074383	0.0910644795	0.0547856187	-0.1315971973	-0.2679590017	-0.0939713707	-0.200103292	0.0635719136	0.0996480442	0.0893809477	0.1258245832	-0.1128450259	0.0774864882	-0.0232820185	-0.0765907429	-0.0973010411	0.0829998766	0.085914336	-0.1280885492	-0.1971407497	-0.2103450303	0.1108605114	-0.1809075909	-0.0843509674	-0.0756644355	-0.114991295	0.0085851083	-0.0740774095	0.1485707488	0.0606455773	0.0428678834	0.1702606774	-0.0330581174	-0.0514354321	0.2201300614	-0.1341057789	-0.1097935531	-0.0519392006	-0.0529158962	-0.0312240883	0.1897949809	-0.1097063154	0.1188672613	-0.0610318877	-0.0379772089	-0.0097277403	-0.1058236545	-0.0798901164	0.1498339186	0.0590788785	-0.1695467578	-0.2911660727	-0.0740425096	0.0883165216	0.0954432708	0.0950822971	0.0944816852	0.0936429488	0.0925682019	0.0734923545748245	0.1348038745022819	0.0054011261809517	0.0181720845808269	-0.1467623427911633	-0.1882906661507917	0.0215391852615509	0.0354533749595089	-0.4012491952382362	0.2051075403293225	0.1610009166793322	0.0420691030999446	-0.0094031022405365	-0.0165280497002915	0.0002731764268953	8.841833174598255e-05	-0.0004591621706304	-0.0019042948404927	2.1082989893802053e-07	3.626338839527117e-06	0.0001388435837093	0.000667999462446	1.92775407372414e-08	4.4622328182814493e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5314.06841321367	-147.12735323470315	28239323.10031525	21646.458069849115	3389.841470694836	-19.691484616126672	11491025.19644253	387.7545663871534	3581.041124719458	-36.55458697243103	12823855.536932	1336.237828725024	3558.700161076865	5475.409015544959	2.679047	127.748306	1.8537072542459057	1.458711808978551	0.2592467153	-0.3175238427	-0.04674118	-0.0032902301	0.0079564002	-0.0848671444	-0.1662679844	0.0023173241	0.2562686827	0.09716725	-0.0834316805	-0.2076768253	0.1762241366	-0.1449283564	0.0293550235	0.1786026015	-0.2192012681	0.166070039	0.0870991537	-0.0489190693	-0.3260166106	-0.1813405063	-0.2896106289	-0.1490599142	0.1363401132	0.0736273319	0.0188990936	-0.0088200985	-0.0922634526	-0.0771236763	-0.1313110969	-0.2076536044	0.1383939809	0.115072409	-0.085771732	-0.2893457865	-0.22483419	0.2568704353	-0.0835386562	-0.2298442129	-0.070731194	0.0536245352	-0.0796944475	-0.1964536966	-0.0397900286	0.0886835188	0.1282849955	0.2193803228	-0.0637925198	-0.0815207949	0.2452136294	-0.125210984	-0.029064508	-0.1047377656	-0.2004863333	0.1100033554	0.2753245177	-0.1942318939	0.2031118611	-0.3192903334	-0.3318210819	0.0274302153	0.1605392265	-0.0637656161	-0.2731848504	-0.068400236	0.045136017	0.0774340757	0.1406867931	0.1589186306	0.0953646527	0.0947683504	0.0937772737	0.092395551	0.0906289382	0.0871555642983139	0.0136632097234894	0.0075960923881575	0.000186683299948	-0.2977716959190388	-0.1510093531278755	0.0886679828905005	0.0228038247320994	-0.2013074529582752	0.199941742279961	0.0405246906165481	0.0399767003059463	-0.0358566696996777	-0.0264535674591411	0.0006997912313153	0.0012857007619517	-0.0011393238886054	-0.000680161717975	1.29805892314693e-06	4.6261996259870366e-07	0.0027869733888847	0.0026481298051754	7.767220670351468e-06	7.012591465058301e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5683.982432991038	369.9140197773677	32307656.29855072	136836.38202785078	3585.3838059048594	195.5423352100233	12854977.035644814	38236.804859389136	3671.973120525135	90.93199580567716	13483386.597859098	8268.62786120369	3644.946989773551	6672.77003112455	4.1576	198.252014	2.3959842264062945	1.822603302503688	-0.0662926359	0.0359407352	-0.027119695	0.0216154871	-0.0503114381	0.0383270845	0.1396841328	0.1003168251	-0.075266684	0.1198168772	-0.008653398	-0.0828188894	-0.1390729651	0.0488620584	-0.1683222962	0.2709762556	0.0682810363	0.0046276163	0.0139357274	0.03789356	0.1709066484	-0.0812829292	-0.032806116	-0.0370860109	-0.0265749875	-0.1776931576	-0.0526877657	0.0300124003	0.0988712039	0.0521538911	0.0155788678	0.0749730397	-0.0119883542	0.0032931132	0.0253394915	0.0663830565	0.1447882019	0.1340692875	0.0759587315	-0.0121126598	0.1935890407	0.0885414679	-0.0240017074	0.0447969642	0.0081710545	0.0006445472	-0.0173435531	0.003750269	0.0286054567	0.0194689892	-0.0754212945	-0.0460538259	-0.0505336957	0.0315448636	0.0470174124	-0.02065181	-0.1116831868	0.0540274517	-0.0545938316	-0.0593600913	0.0487826432	-0.0439815341	0.0876605513	0.0493067713	-0.0471898904	0.0546889256	0.1079961378	0.0530946852	0.0492562934	-0.0858278886	0.0952664105	0.0943764019	0.0928992083	0.0908440203	0.0882236248	-0.0179316676810117	-0.1050872319793256	0.0003215447058222	0.0110433263250765	0.1529286476707057	0.4507003435897445	0.0233871712783908	0.2031307997119137	-0.2014387458796847	-0.0001312929214094	0.0405775683415801	1.7237831212236302e-08	-0.0037981421340203	0.0320585275656574	0.001027749189678	1.442588367022028e-05	0.0022567770537584	0.0033961009423638	5.093042670370443e-06	1.1533501610724287e-05	0.0014402947385896	-0.0013466786502951	2.0744489340088844e-06	1.813543387160632e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5577.517159506729	-106.46527348430936	31108697.664592005	11334.854458088786	3437.048683119409	-148.3351227854505	11813303.650132865	22003.308651774674	3640.700353407676	-31.272767117458898	13254699.063302778	977.9859631828184	3605.036694295216	6445.959964906799	2.020611	96.351326	0.5296476778275063	0.2518915406126343	0.0235199563	0.0273229877	0.003716579	0.0374675695	-0.0738918475	0.0030401126	-0.100458974	-0.074099042	0.0126491231	-0.080274326	-0.0070533857	0.0156729608	-0.0282533051	-0.0921803595	-0.0048233128	-0.0447368853	-0.0175947981	0.0071394717	-0.0547819762	0.0202587528	0.0060195512	0.0137070307	0.0102494998	-0.0026662617	0.0351086514	0.0597966352	0.0423897934	-0.0193409954	-0.0004956107	-0.0023418002	0.0450282624	-0.0197893906	0.0261295339	-0.0527971217	0.0208948095	0.003808974	0.0053692131	-0.0193308477	-0.0068499163	-0.0287605174	-0.0532983698	-0.0504023714	0.0391185234	0.0143845913	0.0153741404	0.0037756549	0.0170376795	0.0071518535	0.0436173589	-0.0417505817	0.0023174483	-0.0041633973	0.0502152814	-0.0134893962	0.0181606041	-0.0766476499	-0.0475546107	-0.0772409402	0.0411293	0.0531425366	-0.0224684412	-0.0508232688	0.04701299	0.0343661208	0.0621573776	0.0762907473	0.0024528199	-0.0881167407	-0.0280796862	5.48313e-05	0.0951485642	0.0939067741	0.091849115	0.0889934638	0.0853646308	-0.0191873005606737	-0.0012556328796619	0.0003681525028056	1.5766139284882842e-06	-0.0086832281676407	-0.1616118758383463	7.539845141130886e-05	0.026118398411989	-0.0408795541210338	0.1605591917586508	0.0016711379451345	0.0257792540581912	-0.0011709705181252	0.0026271716158951	6.90203069936487e-06	1.3711719543183993e-06	0.0022280193595263	-2.8757694232099677e-05	4.964070266423985e-06	8.270049775469387e-10	-2.819549830014134e-05	-0.0014684902368897	7.949861243932731e-10	2.156463575840489e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5629.123077360787	51.60591785405813	31687026.620075773	2663.170757559796	3570.632235491717	133.58355237230808	12749414.561132576	17844.565464405176	3664.623848051645	23.923494643968752	13429467.947708843	572.3335959800015	3636.2658620527095	6473.901701214401	1.454858	69.37381	0.3167576953012286	0.1766660519643167	-0.0409265194	0.0168623454	0.0199518873	0.0166539419	-0.0579413086	0.1081737049	0.0400930868	0.0617231326	-0.0127089623	0.0765238375	0.0110392993	0.0140271956	-0.1141525564	0.0315352674	-0.0785020246	0.0883860188	0.0568780786	0.0224097637	0.0246932184	0.024906685	0.0789410899	-0.0208128898	0.0376643043	-0.0438009305	-0.0693332088	-0.0349791305	-0.0255341574	0.0085716326	-0.0510450656	-0.001812347	0.0477001665	0.0587780406	-0.0003377348	0.0335997545	0.0193708382	0.0428572539	0.0806755684	0.0106652715	0.0729308808	0.0408659053	0.0458262841	0.0225100905	0.0287853511	0.0216097109	-0.0590196771	0.0293071222	-0.0276307406	0.009704249	0.0360904045	0.030763805	-0.0031835303	-0.0257781206	0.0090312774	0.0360362898	-0.0293785959	-0.0601600004	-0.1148409955	-0.026957649	-0.0301398251	0.1179184827	0.0330773562	-0.0531381146	0.0338382129	0.108991832	0.0033866844	0.0271601612	0.023490659	-0.1056418754	0.0278281955	0.0937305679	0.0950111383	0.0933598536	0.0906289382	0.0868499729	0.0820666583	-0.049322524798697	-0.0301352242380232	0.002432711452518	0.0009081317398759	0.057264483677514	0.0659477118451547	0.0032792210908522	0.0043491006976115	-0.1679311327066415	-0.1270515785856077	0.0282008653321356	0.0161421036210948	0.0001550615773991	0.0013260320955243	1.7583611183605664e-06	2.4044092785497082e-08	0.0023189660620528	9.094670252649982e-05	5.377603596952671e-06	8.271302700443647e-09	-0.0004836803128982	-0.000455484814598	2.3394664508530067e-07	2.0746641632942786e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5547.480937951711	-81.64213940907575	30774544.756937597	6665.43892729096	3463.386057253237	-107.24617823847984	11995042.981576122	11501.742746759788	3639.1486392455113	-25.47520880613365	13243402.818522455	648.9862637161095	3602.839438540773	6097.383913592052	1.608288	76.69001799999998	0.1845413115432289	0.0944675857496039	0.0273220165	-0.1002345032	0.0514914678	-0.0504577055	0.0348074603	0.0868679424	0.0111102282	-0.0415430404	0.0202899728	-0.077540112	0.020074761	-0.0311005067	0.1040444845	-0.0381369814	0.0538860893	-0.1011434293	-0.0153909238	-0.0162701019	-0.0383172355	-0.0400665143	-0.0184630386	0.0469052414	0.0100906872	0.0479626199	0.0317099602	0.0548745265	0.0313202124	-0.023538509	0.0232019867	0.1227171853	0.0716018159	-0.0205921592	-0.0018003986	-0.0355492895	-0.0387872891	0.0040107735	-0.0311395794	-0.0499467497	-0.0541925761	0.0065401541	-0.0601469166	-0.0509831724	-0.0062090481	0.1069360319	0.0117141223	-0.0224724183	-0.0048610487	0.0517058301	0.0449842075	0.0004700965	0.0667867752	-0.0435702288	-0.0106969118	-0.0125938622	0.0150389503	0.0078618179	-0.0672797832	-0.0654660648	-0.0773605791	0.1259827217	0.0188188222	-0.0849257324	-0.1409100377	0.1533982133	0.0143397223	-0.0168835782	-0.0696163607	-0.1172696267	0.0912243429	0.1365639348	0.094854161	0.0927360906	0.0892409375	0.0844206031	0.0783466667	0.010196719021323	0.0595192438200199	0.0001039730787998	0.0035425403849069	0.070925304893862	0.013660821216348	0.0050303988742872	0.000186618036305	-0.1965001733599933	-0.0285690406533518	0.0386123181305074	0.0008161900838528	0.0004710629552977	0.0003160013778986	9.98568708338138e-08	2.219003078538029e-07	0.0013709808120843	-0.0009479852499685	1.8795883871033265e-06	8.986760341578395e-07	-9.182282369511756e-05	0.000391857489203	8.431430951344642e-09	1.5355229184454388e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5545.536026431298	-1.9449115204133705	30752969.820447423	3.782680822236648	3481.9939210679795	18.60786381474236	12124281.666354362	346.25259574799804	3636.368079460556	-2.7805597849551305	13223172.809319654	7.731512717709721	3604.221558348996	6191.701358072495	1.342718	64.026482	0.519960072276683	0.289753714706521	-0.0228907181	-0.0782474295	0.0363252918	-0.0785889372	-0.0067689933	-0.0483264659	0.1320853164	0.046878342	0.0444743894	0.0505768073	-0.1038708564	0.0456764773	0.1219011902	-0.068540176	-0.0026942868	-0.041307065	-0.0276072881	0.035628488	0.064874178	0.0201787379	-0.0602991005	-0.0417372985	-0.0007917824	-0.0147084871	0.0453143632	-0.087841496	0.0043120919	-0.0115851836	-0.0178338506	0.0595011907	-0.007525858	-0.0264185375	0.0167673237	0.0660542688	0.0311484581	-0.0669726474	-0.0217873947	-0.0005038231	-0.0263513408	-0.0357024039	0.0863682601	0.0308446581	-0.0164854181	0.0213414828	-0.0351605686	0.0764156748	0.0043887229	0.0092646647	0.0500537191	-0.0472578771	-0.0253061597	-0.0574611495	-0.0482645913	-0.0155858511	0.0394674604	0.0070744331	-0.020104102	0.0222566072	-0.0744468564	0.0137902346	0.0541319331	0.0224170401	-0.0363164202	0.0581188431	-0.0051261257	-0.0516320099	-0.0410710698	0.0654156981	-0.0436103571	-0.0145411638	0.0946776645	0.0920359983	0.0876876832	0.081713351	0.0742237856	0.0399394740470029	0.0297427550256799	0.0015951615871512	0.0008846314765176	-0.0679832938791804	-0.1389085987730424	0.004621728246663	0.01929559881309	-0.0750608175611518	0.1214393557988415	0.0056341263329485	0.0147475171368376	-0.0029539682702345	-0.0034250312255322	1.1730838895870604e-05	8.725928541552204e-06	0.0003248229771894	-0.0010461578348949	1.0550996651018547e-07	1.094446215511985e-06	-0.0002180210168504	-0.0001261981931552	4.75331637884824e-08	1.5925983955657982e-08	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
