global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47
7102.666047731341	n/a	n/a	50447864.98559555	4480.435648863798	n/a	20074303.60360956	n/a	4635.744893976281	n/a	n/a	21490130.72202716	4557.999611959955	8519.564562364676	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0200822426834292	n/a	0.0004032964711961	n/a	0.0272143958551396	n/a	n/a	0.0007406233417602	-0.0556496981021439	n/a	0.0030968888988597	n/a	-0.000731956063174	n/a	n/a	5.357596784171806e-07	0.0037658566487315	n/a	n/a	1.4181676298795246e-05	0.0031623950352509	n/a	1.000074235897954e-05	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7266.220646218009	163.5545984866685	26750.10668613535	52797962.47952487	4386.292625190063	-94.14302367373512	19239562.99379673	8862.908906433451	4835.946521253686	200.20162727740532	40080.691564521134	23386378.756425627	4731.898076732848	8589.385608827299	2.849318	127.883102	0.2792326642140774	0.1498415753077838	-0.0796371377	0.1484518856	-0.0029235798	0.1171953325	0.0792071307	-0.0013940288	-0.0499075715	0.0018488559	-0.0493530154	-0.0853386598	0.0169094217	-0.0882843582	0.0776927031	-0.0285632078	0.0856765307	-0.0723455477	-0.1039550672	0.0548101675	-0.0275144202	0.0444844761	-0.0696592538	0.0443677801	-0.0463477278	0.0361169772	-0.0054642369	0.0131296932	-0.0454789694	0.0080253865	-0.0759027271	-0.0630112672	-0.1303052128	0.0488870865	-0.0409432863	0.0478936666	-0.0679009923	0.0550947944	-0.0344100802	0.0255139862	-0.0111160962	0.0537573765	-0.0147550163	0.0271192772	-0.0129360925	-0.0462288828	0.0823052759	-0.094469744	0.1134222481	-0.0131668747	0.0830087896	-0.0289491014	0.0350994282	-0.0486844819	0.0275432198	-0.131774461	0.0631551416	-0.0128386565	0.0353757412	-0.0369991454	0.1366804852	-0.0219270209	0.0199267356	-0.0628773709	0.013238252	-0.0738878133	0.1386320239	-0.1087356316	0.0554605805	-0.0959623495	0.0957801421	0.0957726828	0.0957602511	0.0957428477	0.0957204735	0.0	0.0020182201490115	-0.0180640225344177	4.073212569876001e-06	0.0003263089101239	-0.0119397221018715	-0.0391541179570111	0.0015330449529915	0.0001425569638699	-0.0122534924567503	0.0433962056453936	0.0001501480773876	0.0018832306644172	-0.0028398739359812	-0.0021079178728071	4.4433177585000295e-06	8.064883972265352e-06	0.0023809115009016	-0.0013849451478299	1.918073062497584e-06	5.66873957512551e-06	0.0032418983761589	7.950334090800005e-05	1.0509905081341712e-05	6.320781215533673e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7102.074107191404	-164.14653902660484	26944.086274412708	50439456.624038585	4451.390555900613	65.09793071055083	19814877.88116117	4237.740582795676	4754.0331112502745	-81.91341000341163	6709.806738387016	22600830.822863966	4665.597512080752	8711.175621967273	2.865051	128.589233	3.7761407008776473	2.392078749913378	-0.1237317262	-0.0829019168	-0.0326007291	-0.1431067275	-0.0485280007	-0.0105277362	-0.020715931	-0.0284755804	0.0207189077	0.0488166119	-0.0358198132	-0.1006658438	-0.086080466	0.0646827952	-0.0617371108	0.0665957279	-0.0906158748	0.0091689845	0.2679656252	-0.072521989	0.1562851811	0.0356588311	0.2060348024	-0.1869005869	-0.1339365084	-0.159624404	-0.1810640066	0.1716207285	-0.1600809759	0.0649295797	-0.0516803673	0.0218172139	-0.1392635204	-0.0982289844	0.2285399032	-0.1582532409	0.1312729388	-0.1701145615	0.0773981912	-0.1577268489	0.1471369503	0.0478936104	-0.184707261	-0.1531678453	-0.122729825	-0.0977076964	-0.2475907553	0.2958872616	0.0017710323	0.1671525244	-0.1277846899	-0.2164551213	0.0439074302	-0.3100335169	-0.0316247907	-0.1672652083	-0.0871461172	-0.1541115213	0.0727526279	0.0374155335	0.0690379932	0.0839649722	0.1752087371	-0.2111062876	-0.2051598822	0.3696093554	-0.0982993305	-0.0094999797	0.0957602511	0.0956931295	0.0955812949	0.0954247996	0.0952237168	0.0	-0.0601693231800481	-0.0621875433290596	0.003620347451945	0.0038672905453036	0.503862992250049	0.5158027143519206	0.266052440132809	0.253877914959173	0.042119542340842	0.0543730347975923	0.0017740558470019	0.0029564269131001	0.032101823403497	0.0349416973394782	0.0012209222129636	0.0010305270658293	0.0031961309982502	0.0008152194973486	6.645828288573042e-07	1.021525335797582e-05	-0.0238767329549958	-0.0271186313311546	0.0005700983766041	0.000735420165275	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7267.335533596778	165.26142640537364	27311.339057538728	52814165.75787837	4469.216759320985	17.826203420371712	19973898.44179557	317.7735283844721	4799.795627571633	45.76251632135882	2094.207900062632	23038038.06645577	4710.647181044628	8811.851585867356	2.449546	109.940552	0.905378120845006	0.5076144283635298	-0.1030097535	-0.0860267953	-0.0584372546	-0.0653265613	-0.0726427593	0.0560714552	-0.0045942173	0.0037364567	0.1101509828	0.0828714504	0.0373164776	0.0524270763	-0.0315655444	-0.042156504	-0.0214241716	-0.0050573123	-0.0236579388	0.0462832423	0.0708444685	-0.1556623056	0.0618943798	-0.018399899	0.2230198869	-0.298753153	-0.1572924376	0.005621687	-0.1540269616	-0.066336556	-0.0848786669	-0.0041473295	-0.0056871129	0.0466901608	-0.0045462825	-0.0946307152	0.0290895209	-0.0982173155	0.1185296999	-0.2215849433	0.1537505514	-0.2372098572	0.0428527414	0.0010450836	-0.2550355108	0.0278062544	-0.1017976648	-0.0754896547	-0.2355066892	0.3114703185	-0.1218913209	0.1379720462	-0.0379067445	-0.2102806923	0.083466102	-0.2133277218	0.0003716925	-0.1318839602	-0.1181775946	0.0632332674	-0.1011652066	-0.0471994665	0.0882319411	0.126730714	-0.0011213779	0.0813882714	-0.1089667702	-0.2240486214	0.0254948889	0.1523848988	0.0957204735	0.0955340889	0.0952237168	0.0947897599	0.0942327815	0.0	-0.1616349640546417	-0.1014656408745936	0.0261258616049453	0.010295276278092	0.2336676287162618	-0.2701953635337872	0.0730055344751554	0.0546005607098807	0.1280470677632621	0.0859275254224201	0.0163960515627694	0.0073835396252206	0.0249088399392008	-0.0071929834642962	5.17390111176386e-05	0.0006204503071167	0.0039149107727149	0.0007187797744646	5.166443641795243e-07	1.5326526358319173e-05	-0.024920761536519	-0.0010440285815232	0.00062104435556	1.089995679037345e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7138.879799515791	-128.455734080987	16500.87561828524	50963604.791934624	4385.140499134755	-84.07626018622977	19229457.19715181	7068.817526902606	4767.332005669615	-32.46362190201853	1053.8867469972172	22727454.452281877	4674.536401264652	8391.74120896983	1.92016	86.18063399999998	1.7023297200296326	0.8379761143321955	-0.040007619	-0.1133868799	-0.1095654344	-0.1115471267	-0.0838246625	0.1152468663	-0.0225374131	0.030902467	0.0311646324	0.0489345131	-0.0762639458	0.0732084637	-0.0007488848	-0.0711608798	0.0803374502	0.0480350487	0.0222679274	-0.0032348641	0.0795937967	-0.0894231969	0.0311874024	-0.0492293552	0.1458763777	-0.1725945955	-0.1761508031	0.0471329851	-0.1579341691	-0.1048589003	0.0150994723	0.0455423961	0.0291971038	0.0074593202	-0.0059399151	-0.0788498416	0.0461020982	-0.0388685579	0.0663543537	-0.0823673603	0.1049457407	-0.2517278994	0.0025543784	0.1089274703	-0.1522690464	0.0262186658	-0.0771531678	-0.0383782241	-0.1967856655	0.2266017112	-0.0684442835	0.1478481144	-0.0197376279	-0.1758609961	0.0355470128	-0.0054901102	0.0686070145	0.1700205184	0.0688565182	0.0885316363	-0.0654213905	-0.0153099707	-0.0927959471	-0.0789079849	-0.2935335878	0.2086086842	0.2793402697	-0.2466130255	0.1365796648	-0.1719818346	0.0956608172	0.0952956932	0.0946881851	0.0938398382	0.0927528101	0.0	-0.2320934499234681	-0.0704584858688263	0.0538673694973773	0.0049643982309276	0.0258331911506388	-0.2078344375656229	0.0431951534382188	0.0006673537650254	0.0746052566099138	-0.0534418111533483	0.005565944313831	0.0028560271793501	0.0143772196671462	-0.0105316202720546	0.0001109150255547	0.0002067044453573	0.0123504019653772	0.0084354911926623	7.115751166148325e-05	0.0001525324287063	-0.0164759732923992	0.0084447882441197	0.0002714576959318	7.131444848802396e-05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7250.381519788667	111.5017202728759	12432.633623810663	52568032.18249302	4487.829092865781	102.68859373102532	20140609.966772497	10544.947282455572	4803.372628394213	36.04062272459851	1298.9264863768462	23072388.60720673	4717.5932479844905	8513.072387006288	1.814703	81.44750999999998	1.486576983191806	0.88562506993316	0.0347727847	-0.1311792082	-0.0470302928	-0.0751054645	-0.1075970613	0.1071182022	0.0168222686	-0.0408894248	-0.0249992677	0.0425875836	0.0223449449	0.0250359404	-0.0695308215	-0.0199017978	0.028292881	-0.0041371267	0.0280956312	-0.0183734023	0.031976601	-0.0635267014	0.0272774443	-0.0416777677	0.0667485421	-0.0712618808	0.048974149	0.0696902955	0.0685712985	0.0270860738	0.0034966052	-0.004886845	0.0315299479	-0.0213109084	0.0079855812	-0.0568691018	0.0396738779	-0.0312275729	0.0378409639	-0.0807736178	-0.0779322138	-0.0383969769	-0.0594523253	0.0184509144	0.0001557122	0.0589152153	-0.0806199065	0.0842738837	-0.1004514948	0.0687305647	-0.0847870449	0.03824728	-0.0067883325	0.0467203221	0.0882128644	0.2377011362	-0.0555732455	-0.0737489612	-0.041365386	0.1157659591	-0.1112215369	0.0529760632	-0.000810586	-0.1273465932	0.0371458084	0.0331355704	0.1704139052	-0.0252190701	0.0510328172	-0.0761175193	0.0955812949	0.0949781404	0.0939757006	0.0925781899	0.0907914833	0.0	-0.0398405646278945	0.1922528852955735	0.0015872705898694	0.0369611719044729	0.1126210509483058	0.086787859797667	0.0075321326082595	0.0126835011167008	0.0880222771172043	0.0134170205072905	0.0077479212688979	0.000180016439293	0.0125221605782999	-0.0018550590888462	3.4412442231112622e-06	0.0001568045055487	-0.0003759416364133	-0.0127263436017905	0.0001619598214708	1.4133211398910988e-07	-0.0071749916312105	0.0093009816611887	5.148050490794072e-05	8.650825986176853e-05	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7208.61070473541	-41.77081505325714	1744.8009902134131	51964068.292425945	4444.552065518236	-43.27702734754439	19754043.06310242	1872.901096040105	4800.109070539754	-3.2635578544595774	10.6508098694048	23041047.089078017	4705.344867939026	8406.856624652548	1.055958	47.393517	0.4037646240636431	0.1978446336174457	0.0482005241	-0.1100988958	-0.0364871589	-0.0546923619	-0.094386414	0.0897898192	-0.0082244842	-0.0059306701	0.0364187608	0.1133291934	0.0552983007	0.1212255034	-0.0280373398	-0.0235316026	-0.0632050551	-0.0032121919	0.0062869486	0.0061148279	0.0331098122	-0.0471550273	0.0225318001	-0.049001618	0.0273842734	0.01104676	0.0574103854	0.0912047675	0.121965458	0.0280968773	-0.017703706	-0.0025059993	0.0080777423	0.0010887341	0.016269201	-0.0804080696	0.0301244032	-0.0153737309	0.0291553108	-0.0463081926	-0.0271185041	-0.0036429616	-0.0954354784	-0.0126186067	0.1316755276	0.0006848966	-0.0658539122	0.0897916284	-0.0628392706	0.0047400332	-0.0539473561	-0.0067218999	-0.0181313237	0.0769452198	0.0580757242	0.2217098393	-0.0342539032	-0.0625877846	-0.0256912271	0.0866045047	-0.148000982	0.0710554973	-0.0329830337	-0.1144278321	0.0963975723	-0.048017531	0.1042492755	0.0466435055	-0.0191522368	0.0058939475	0.0954819229	0.0945816942	0.0930875949	0.0910090062	0.0883589795	0.0	-0.0094779551369015	0.030362609490993	8.983163357711754e-05	0.0009218880551025	0.0789939821501235	-0.0336270687981822	0.0011307797559576	0.006240049215934	0.1667172111560972	0.0786949340388929	0.0277946284956667	0.0061928926433857	0.0104643687490208	-0.0020577918292791	4.2345072126478245e-06	0.0001095030133154	-0.0018020116076054	-0.0014260699711921	2.033675562735837e-06	3.2472458339445986e-06	-0.0054372531969702	0.0017377384342403	2.9563722327962663e-05	3.019734865835929e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7259.48770435816	50.87699962275019	2588.4690906133237	52700161.729727305	4506.7773315745935	62.22526605635721	20311041.916394614	3871.983735784441	4808.7381612905165	8.62909075076277	74.46120718489959	23123962.703851696	4716.305665964789	8587.84645092121	0.801315	35.964645	0.1120105415218453	0.0778824271413961	0.0659730997	-0.1069266863	0.0206564571	-0.0766636441	-0.0878637542	0.0810179332	0.0205861029	-0.0027198473	0.034031407	0.1126983843	0.0276144144	0.1370940901	0.0111753802	0.0937487394	0.0384941154	-0.0188411391	-0.0021128647	0.0226617149	0.0236441647	-0.0682460016	0.0090618185	-0.0623020391	0.0505047698	0.0021759023	0.0650659237	0.079288654	0.0607679791	0.0258617035	0.0330892392	-0.0178585546	0.0054208238	0.0174206694	0.0333777555	-0.0906628784	0.012884037	-0.0172200838	0.0263059631	-0.0469492446	-0.0232452638	-0.0650876026	-0.0595706698	-0.0326302487	0.0970970987	-0.0140177408	-0.059873795	0.1087577639	-0.0461981423	-0.0054336546	-0.0510988438	0.0093497145	-0.0236012734	0.0774555591	0.0497979751	0.2168944967	-0.0451694945	-0.0368657909	-0.0256384742	0.076912298	-0.137703527	0.026973919	0.0074574323	-0.1121120813	0.0919891681	-0.0399485349	0.0688876251	0.0105843956	-0.0575240987	0.0605197215	0.095362722	0.094106684	0.0920255275	0.0891374998	0.0854679228	0.0	-0.0202661111530346	-0.010788156016133	0.0004107152612671	0.0001163843102284	0.0777520117924837	-0.0012419703576398	1.5424903692559369e-06	0.0060453753377785	0.1682753022018346	0.0015580910457373	0.0283165773311187	2.427647706807057e-06	0.0090620811103721	-0.0014022876386487	1.966410621506948e-06	8.212131405096283e-05	-0.0013581195153138	0.0004438920922916	1.9704018959901447e-07	1.844488617876191e-06	-0.0053149864458638	0.0001222667511064	2.8249080919715905e-05	1.494915842611446e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7248.602500114638	-10.885204243521912	118.48767142318744	52542238.20466818	4460.849348157181	-45.92798341741218	19899176.906954348	2109.379660790088	4804.688150171099	-4.050011119417832	16.402590067408077	23085028.22039457	4710.5247595809815	8590.075588387743	0.65875	29.566013	0.1484392630165678	0.0751840062497766	0.0836664946	-0.091203537	0.0350693259	-0.0409950601	-0.0499054668	0.0789266921	0.0006530991	0.0664429386	0.0137360075	0.0626187735	0.0555538775	0.1256907303	-0.0818505316	0.0274098983	-0.0366106296	-0.0063986841	0.0121922559	0.0001634147	0.0051146357	-0.0669932019	-0.0160019466	-0.0515978536	0.0309186306	0.0365149869	0.035651169	0.0388826852	0.0633409068	0.0028836889	0.0362725634	-0.0054583703	0.0121264552	-0.0020602336	0.0283345295	-0.086898232	-0.0209036183	0.00937836	0.0424869922	-0.0045826565	-0.0011781856	-0.0176600372	-0.0494762756	-0.0797048335	0.0524967941	0.0118745311	-0.0498559266	0.1130874012	-0.0281992007	-0.0235702533	-0.0339373731	0.0035280886	-0.0169265403	0.0752484343	0.0361607706	0.1869934074	-0.0059179121	-0.024429416	-0.0076183887	0.039148587	-0.1318700054	0.0103616013	0.0116275543	-0.0933271485	0.0780837323	-0.0333163189	0.0320028383	0.02386967	-0.0367616124	0.0763709838	0.0952237168	0.0935535044	0.0907914833	0.0869698875	0.0821333167	0.0	-0.0185674405282583	0.0016986706247762	0.0003447498477704	2.885481891477904e-06	0.0810245466265371	0.0032725348340534	1.0709484240092937e-05	0.0065649771560358	0.1265692834871714	-0.0417060187146632	0.0160197835224559	0.0017393919970278	0.0077731442728042	-0.0012889368375678	1.6613581712395382e-06	6.042177188582874e-05	-0.0010096331213402	0.0003484863939735	1.214427667847231e-07	1.019359039707155e-06	-0.0049171689005438	0.00039781754532	2.417854999647512e-05	1.582587993644303e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7314.279884194642	65.67738408000423	4313.518779592393	53498690.22433439	4493.717615157211	32.868267000029846	20193498.004774213	1080.322975585251	4826.197805532118	21.509655361019213	462.6652737498226	23292185.25812303	4729.988345496113	8702.977940794726	0.891313	40.003922	0.3935210263749757	0.2159123547022526	0.1104228571	-0.0354250568	0.1019519582	-0.0010373649	-0.0219626514	0.0373529404	0.0229374872	0.0269188995	-0.0154903123	0.0123988397	0.0550033733	0.0894013197	-0.0257088918	0.1190983166	0.0108596725	-0.0445055248	-0.0005344459	-0.0005321108	0.0209368951	-0.0551210282	-0.019017753	-0.0414113421	0.0128999318	0.051659737	0.0860247621	0.0416896439	0.0685647374	0.0212829069	0.0787292774	-0.0414625337	-0.0049008275	-0.0093090228	0.0074776079	-0.0805542845	-0.0066504141	0.012421083	0.0311393386	0.0082400993	-0.0754574372	0.0204219498	-0.0598981021	-0.0346832856	0.0886270948	-0.0461957757	-0.0204977599	0.1220501057	0.0402885079	-0.0542301857	-0.0137506571	0.0147811504	-2.09107e-05	0.0513069015	-0.0162679282	0.103011537	-0.004941211	0.0059702005	0.0170314394	-0.0001606203	-0.0515262806	-0.0396872563	0.0435802501	-0.03649189	0.0357643066	-0.0285285924	-0.003544835	0.0339104212	-0.060145382	0.0304705238	0.0950649363	0.0929226147	0.0893877684	0.08451337	0.0783724666	0.0	-0.0184687107762897	9.872975196860076e-05	0.0003410932777382	9.747563923781423e-09	0.0429159877297848	-0.0381085588967523	0.0014522622611872	0.001841782002823	0.0379196846425315	-0.0886495988446398	0.001437902483389	0.0078587513753155	0.0038389678943399	-0.0039341763784643	1.5477743776866483e-05	1.4737674493772524e-05	-0.0005276814810832	0.000481951640257	2.3227738354641282e-07	2.784477454781596e-07	-0.0040000141416328	0.0009171547589109	1.6000113133262384e-05	8.411728517930944e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
