global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53
6327.209891233182	n/a	n/a	40033585.00771902	4968.780596489273	n/a	n/a	24688780.6160483	4453.3958882503375	n/a	n/a	19832734.937485013	4315.34297736362	9287.087431650829	n/a	n/a	n/a	n/a	0.0498816943	-0.0875299285	0.0099676553	-0.00779289	0.0691985714	0.0361070494	-0.026793258	0.0705092212	-0.0043384414	0.0810492314	-0.0489711606	-0.0078245247	0.0183532598	-0.0088350821	-0.0237942423	0.0209364333	-0.0534075803	0.0497923688	-0.0862966657	0.0084338875	-0.0476661468	0.0288655838	-0.0097490663	0.0022280248	-0.0063870163	0.0140294651	-0.0232123767	0.096641509	-0.0954428913	0.0376511613	-0.0788045972	0.0407043582	-0.0010162206	0.0682317206	-0.1238297392	0.0468722032	-0.0194154157	0.0817855827	-0.0668017408	0.0126022445	-0.0107495446	0.0955612383	0.0955538639	0.0955415737	0.0955243683	0.0955022485	0.0455620184048513	n/a	n/a	0.002075897521124	0.0064231831111527	n/a	n/a	4.125728127939728e-05	0.2847831020680615	n/a	0.0811014152235079	n/a	-0.0002360784868752	n/a	n/a	5.5733051965283994e-08	6.370865202853793e-05	n/a	4.0587923432933306e-09	n/a	0.0024680094777838	n/a	6.0910707824306655e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6292.321825752191	-34.88806548099092	1217.17711300591	39593313.95883739	4941.798933504469	-26.981662984804643	728.010137425577	24421376.699185904	4432.7813875266975	-20.61450072364005	424.9576400849561	19649550.829603117	4301.442745390393	9108.574713902732	0.844692	39.20089	0.1112563190596312	0.0763503696047967	0.0955289722	-0.0142512989	0.044774701	-0.0676969649	0.0908508295	0.0100462316	-0.0193242993	0.0798070488	-0.0341946382	0.0653301175	-0.0703293091	0.019221566	0.0129345044	0.0144814759	-0.0153936738	0.0111385998	-0.0813448857	0.0640962201	-0.1112529068	-0.0344995549	-0.0774669077	0.0492522318	0.0153860341	0.0617273312	0.0071218102	0.0080422428	-0.0226870509	0.0841054242	-0.1047104874	0.0721937771	-0.0805148974	0.0197926799	-0.0499814035	0.0421737491	-0.0808085099	-0.0183484317	0.0040011742	0.0445817693	-0.0250701013	0.0281058199	0.0509950267	0.0955415737	0.0954752155	0.0953646527	0.0952099364	0.0950111383	0.0481718693761479	0.0026098509712965	6.811322092377784e-06	0.0023205289991926	0.0190747813435905	0.0126515982324377	0.000160062937835	0.0003638472833057	0.3560435432306121	0.0712604411625505	0.1267670046762087	0.0050780504746813	-0.0005459050695752	-0.0003098265827	9.599251134755996e-08	2.98012344987904e-07	-7.618584066748646e-05	-0.000139894492696	5.8042823182116344e-09	1.9570469086678023e-08	0.0025129769762547	4.49674984708999e-05	6.315053283186215e-06	2.0220759187303846e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6286.551604768732	-5.770220983458785	33.295450197948064	39520731.07942033	4963.7020105652055	21.903077060736905	479.7447847285792	24638337.649689063	4447.059053226169	14.27766569947198	203.8517378258788	19776334.222880837	4315.237896239706	9015.00661821958	0.712995	33.089027	0.1809189357023948	0.1122738053172854	0.0492518486	-0.0083811496	0.0426432784	-0.0527388432	0.028290487	0.0172244341	0.0139560929	-0.0054657825	-0.0288642724	0.0300148294	-0.0493203023	-0.0010236	0.0073413075	-0.0031147939	-0.007530693	0.0009000871	-0.034602049	0.0347417754	-0.0781054856	-0.0165411119	-0.0222735899	0.0405255376	0.0215842925	0.0302499875	0.0009638682	0.0195642102	0.0024632307	0.0766051355	-0.1075083121	0.0577059789	-0.0896300501	0.0114065413	-0.0307004637	0.0528678363	-0.0897074726	0.0141665581	0.0071849193	0.0624027145	-0.0396573644	0.0565328306	0.0987230318	0.0955022485	0.0953179834	0.0950111383	0.0945821078	0.0940314435	0.0426994781073801	-0.0054723912687678	2.9947066198486047e-05	0.0018232454306426	0.0303802675870485	0.011305486243458	0.000127814019201	0.0009229606586606	0.2496656896628337	-0.1063778535677784	0.0623329565948183	0.0113162477296877	-0.001063289495543	-0.0005173844259677	2.6768664423402974e-07	1.130584551332087e-06	-0.0005947741739777	-0.0005185883333102	3.537563180308554e-07	2.689338594454652e-07	0.0023936856430849	-0.0001192913331698	5.729730957910771e-06	1.4230422169428228e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6266.633034314084	-19.918570454648037	396.7494489567776	39270689.58675655	4913.853804554368	-49.8482060108372	2484.8436424988663	24145959.21253344	4442.514712019447	-4.544341206722493	20.65103700311604	19735936.96650923	4300.947495391978	8915.511935840219	1.09175	50.66647	0.2376345404026335	0.115397252629473	0.018692372	0.0031278409	0.0246544564	-0.0191202803	-0.0054992842	-0.0182504989	0.0245038193	0.0328263405	-0.0597447621	0.0448637209	-0.085949621	0.0039166318	-0.0135741914	0.0078856075	0.0055371331	-0.0085372667	-0.0313978894	0.0378425326	-0.126265422	-0.0176726863	-0.0187415671	0.034901163	-0.0463848955	0.0341801653	-0.0823736279	0.0146956691	-0.0019113492	0.1302054761	-0.1927480435	0.0713199643	-0.0789698077	0.0397867718	0.072569123	0.0717005963	0.0128959927	-0.0125930333	-0.0903752905	0.1060471392	-0.0288462115	-0.0235986971	0.2123731332	0.0954432708	0.0950822971	0.0944816852	0.0936429488	0.0925682019	0.1084656179891538	0.0657661398817737	0.004325185154949	0.011764790285769	0.0030704291680052	-0.0273098384190433	0.0007458272744742	9.427535275737103e-06	0.3169852202737502	0.0673195306109165	0.1004796298719979	0.0045319192016741	-0.0020666644206213	-0.0010033749250783	1.0067612402758846e-06	4.271101827461974e-06	-0.0011080013051156	-0.0005132271311379	1.2276668921378731e-06	2.634020881360392e-07	0.0024218642166867	2.817857360179997e-05	5.865426284067483e-06	7.94032010232058e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6232.328959020018	-34.304075294066024	1176.769581780951	38841924.253439546	4917.147689868717	3.2938853143486995	10.84968046408203	24178341.40398126	4408.1630042645575	-34.3517077548895	1180.0398256773356	19431901.07216673	4285.405192982067	8773.606567580373	1.425593	66.159592	0.5905944763171413	0.4245358925175286	0.1460623251	0.0721150002	-0.0346068828	-0.0053968043	0.0885543032	-0.0260579145	0.0414999088	0.1492325606	-0.1541220005	0.0105133191	-0.0233270207	0.0481087437	-0.0439560751	0.0430029873	0.0282077606	-0.0346936312	-0.1708583802	0.1118980453	-0.1662742827	-0.1138740935	-0.1880075999	0.0255218364	-0.0956579434	0.035878977	-0.0416206592	-0.0399492117	-0.1215645634	0.0585612145	-0.1006757457	0.1799015794	-0.0380016192	0.0026492912	-0.0431647961	-0.0239680717	0.0843929817	-0.1153225948	0.0133942042	-0.0003634181	-0.0005922371	-0.016772036	0.1394522598	0.0953646527	0.0947683504	0.0937772737	0.092395551	0.0906289382	0.0973079681577786	-0.0111576498313751	0.0001244931497595	0.0094688406669952	0.1527894338481417	0.1497190046801365	0.0224157803624107	0.0233446110956356	0.7120049210901698	0.3950197008164195	0.5069510076566189	0.1560405640330936	-0.0019991857130066	6.747870761470006e-05	4.55337598135018e-09	3.996743515089708e-06	-0.0007651393512908	0.0003428619538248	5.854382268937063e-07	1.1755431938055933e-07	0.002138242458342	-0.0002836217583446	4.57208081065644e-06	8.044130180653936e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6270.07877422019	37.74981520017173	1425.0485476471165	39313887.83492656	4933.986027689813	16.838337821096502	283.5296205773689	24344218.121438306	4446.418417160802	38.25541289624471	1463.4766158621658	19770636.740466774	4307.534686913428	8881.4215827087	1.873287	86.936401	1.1970652538258997	0.687720999547846	-0.0246319465	0.0170459427	0.0380831556	-0.0313407752	-0.0404478169	0.0008834611	-0.0058557216	-0.0643229469	-0.0372518999	-0.0076216677	-0.025521837	-0.0027056427	-0.0712919152	-0.0030068098	0.0652545366	-0.0033220791	0.0233639315	0.0138836126	-0.0100119022	0.0047486888	0.0581624784	0.0144420477	-0.0169441898	0.0431744225	0.0462134709	0.015832186	-0.0465506889	0.0115277993	-0.0949108052	0.0103069121	-0.0502826893	0.0193009465	0.0504076135	0.119408062	-0.0333573613	0.2083510292	-0.0189494959	0.0163064716	-0.043816902	0.0675746081	-0.0474046372	0.0952664105	0.0943764019	0.0928992083	0.0908440203	0.0882236248	0.0176284972960445	-0.0796794708617341	0.0063488180768059	0.0003107639169166	-0.1208845827314348	-0.2736740165795765	0.0748974673507983	0.0146130823421531	0.1054398819445907	-0.606565039145579	0.0111175687044892	0.3679211467136778	-0.0005260640352683	0.0014731216777383	2.1700874774225034e-06	2.767433692027672e-07	0.0012602624800155	0.0020254018313063	1.5882615185348188e-06	4.102252578258915e-06	0.0008938314226064	-0.0012444110357356	7.989346120385807e-07	1.5485588258605492e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6243.5779557151145	-26.500818505075586	702.2933814389565	38982265.68909173	4871.355814912173	-62.630212777640736	3922.543552572553	23730107.47547864	4437.004944813681	-9.41347234712157	88.61346163002247	19687012.88030105	4289.576408458892	8873.024572325741	1.212503	56.270401	0.321756754018747	0.1491644952496324	-0.0686984005	0.0032237189	-0.0080279121	0.1036809442	-0.0663066473	-0.0452779762	-0.0214148908	-0.0341292445	0.0375479391	-0.069138508	0.0022930831	0.0079248323	0.012578263	0.0107546099	-0.007004895	-0.0026168593	0.0373076669	0.0013927086	0.0241378128	-0.0241875254	0.0761631379	-0.0330288888	-0.0861570821	-0.0432191147	0.0471679001	0.007050692	-0.046627948	-0.0436519769	-0.0805299698	0.0197646602	0.0053439643	-0.0320167877	0.1923323791	0.1262545913	0.0700700897	0.2985499156	-0.0088403825	0.033395561	0.0119188294	-0.0604034764	-0.0523006038	0.0951485642	0.0939067741	0.091849115	0.0889934638	0.0853646308	-0.0162232084954609	-0.0338517057915054	0.0011459379849946	0.0002631924938871	-0.0649050510872371	0.0559795316441977	0.0031337079631037	0.0042126656566368	0.0191337641269768	-0.0863061178176139	0.0003661009296667	0.0074487459727478	0.0004239861720403	0.0009500502073086	9.02595396407114e-07	1.7976427408138685e-07	0.0017848899831012	0.0005246275030857	3.1858322517750024e-06	2.7523401699393617e-07	-0.0005438788423079	-0.0014377102649143	2.958041951101816e-07	2.0670108058399467e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6214.273563062123	-29.304392652991737	858.747428760716	38617195.91657281	4884.576215429213	13.220400517040616	174.7789898309678	23859084.80433677	4415.154072406138	-21.850872407542735	477.46062497071256	19493585.483084504	4279.042325529288	8757.432783216631	1.341577	62.260571	0.5554008383537277	0.2570625372954539	0.0430025962	0.0211020066	-0.0063320066	0.016155262	-0.0451036751	-0.0386776447	-0.0453254608	0.0219557173	-0.0001533036	-0.0432304602	0.0654154696	0.0360031761	0.0416407593	0.0327584954	-0.0330704362	0.0473565375	-0.0102731737	0.0135561211	0.0258573786	-0.0404131076	-0.004174359	-0.0498586144	-0.0469656769	-0.0041699561	0.0943452068	0.0120718732	-0.0140022413	-0.0668330173	0.138403337	-0.0115726851	0.0682582349	-0.0307101614	-0.0335169003	-0.0686472887	-0.0462612142	0.2016419185	0.1077989271	-0.1222931732	0.1566912867	0.0239960011	-0.2021054185	0.0950111383	0.0933598536	0.0906289382	0.0868499729	0.0820666583	-0.0386897931248029	-0.0224665846293419	0.0005047474249073	0.00149690009204	0.0848889478758962	0.1497939989631332	0.0224382421253671	0.0072061334714766	0.1869454974714841	0.1678117333445072	0.0349486190248606	0.028160777848088	0.0029489607788189	0.0025249746067786	6.375496764876747e-06	8.696369675012174e-06	0.0014540640292923	-0.0003308259538089	2.114302201281759e-06	1.0944581171356844e-07	-0.0019946487100553	-0.0014507698677474	3.978623476525273e-06	2.104733209163809e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6255.27519515943	41.00163209730727	1681.1338346429377	39128467.76717685	4897.450177485889	12.873962056675737	165.73889903672656	23985018.240956567	4433.62344470127	18.469372295132416	341.11771297620487	19657016.84940476	4293.908350111396	8627.983066871342	1.145767	53.173309	0.1832683693639256	0.0835199809242305	0.0498010209	0.0289516358	-0.0258096089	0.0170974337	-0.0492442956	-0.0220137642	-0.0138347173	0.0341013445	0.0106362815	0.0154550632	0.0025685044	0.0122602941	-0.0006670384	0.0108822687	0.0008809642	0.0108234676	-0.0371348025	0.0094109629	0.0100023499	-0.0276178893	-0.0090911584	-0.0368263445	-0.0379802341	-0.04687383	0.012813341	0.0041821243	0.0227682727	-0.0711005056	0.0509019739	-0.041205139	0.09478284	-0.033620222	0.0201988296	-0.0747824797	-0.0433317194	0.0900313897	-0.0324891538	0.0029483513	0.063267917	0.0225652681	-0.053542622	0.094854161	0.0927360906	0.0892409375	0.0844206031	0.0783466667	-0.0414543073358828	-0.0027645142110798	7.642538823262718e-06	0.0017184595966978	0.0420039060633428	-0.0428850418125534	0.0018391268112644	0.0017643281245781	0.1598372573055968	-0.0271082401658872	0.0255479488229755	0.0007348566848914	0.0022119919484959	-0.000736968830323	5.43123056867651e-07	4.892908380210687e-06	0.0009723928666791	-0.0004816711626132	9.45547887168398e-07	2.3200710889315187e-07	-0.0010030772395034	0.0009915714705519	1.0061639484097612e-06	9.832139812124576e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6299.656578505847	44.38138334641735	1969.7071877416515	39685673.007112	4990.968224979141	93.5180474932522	8745.625206950173	24909763.82275144	4444.765336246628	11.141891545357794	124.14174720851548	19755938.8942996	4307.984279734954	8956.222173416008	0.976243	45.305962	0.4888878208760524	0.270462770928783	0.0653048035	-0.0378879932	-0.0175236405	0.0039836269	0.03080495	0.0312470488	-0.0192032457	0.0542186722	-0.0295829246	0.0282107126	-0.0047569641	-0.0008630942	-0.0212784818	-0.0038097788	0.0084462744	0.0114534195	-0.0755407722	0.0304608446	-0.0352807343	-0.0010763906	-0.0753702824	-0.0002673615	-0.0033848453	-0.0055925543	-0.000896151	0.0282693889	-0.0070350193	0.0586181325	0.095414692	0.0249134159	0.0377408443	0.0234754225	-0.0878191322	-0.0650656012	-0.0897366632	-0.0416216248	0.0466757648	0.0093199552	0.041995072	0.0022396374	-0.1345186368	0.0946776645	0.0920359983	0.0876876832	0.081713351	0.0742237856	0.0241549301996286	0.0656092375355114	0.0043045720499911	0.0005834606529489	0.119833390757762	0.0778294846944192	0.0060574286877988	0.0143600415405024	0.3794414794806187	0.2196042221750218	0.1439758363504407	0.0482260143970963	0.0005131525661145	-0.0016988393823813	2.8860552471300155e-06	2.633255561098963e-07	0.0004073073987911	-0.0005650854678879	1.6589931710997217e-07	3.193215860181998e-07	-0.0007501045603508	0.0002529726791526	5.626568514590669e-07	6.39951763976443e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
