global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41
7520.088286188342	n/a	56551727.83206712	n/a	5399.970019949903	n/a	n/a	29159676.21635776	5025.769802584294	n/a	n/a	25258362.108568173	4966.8291326678245	9558.993645724897	n/a	n/a	n/a	n/a	-0.0001480154	0.0861536685	-0.0837528687	0.057702621	0.0375821903	-0.0624528969	0.0300860047	-0.0200265673	0.0806306651	-0.0067275891	0.0105419989	0.0398505303	-0.0317188012	0.043747687	-0.0434813913	0.0735435821	-0.0365201493	0.0765626214	-0.0395313443	0.0266976046	-0.2142344655	0.0402585172	-0.0641974119	0.0127031114	-0.0160801852	0.0132535922	-0.1126407736	0.0595121901	-0.0121665899	-0.0288246092	0.0340380994	-0.0395331313	0.0108826859	0.0743334115	-0.0184520994	0.0848418189	-0.0702122697	0.0165602281	-0.0307522586	0.0439259539	-0.0614997285	0.2004784294	-0.0427103552	0.0466329402	-0.0255389225	0.0303722697	-0.0589672403	0.1038901645	-0.1689742967	0.032207359	-0.0824441091	0.097086515	-0.005361101	0.0706569947	-0.0722786661	0.1014775423	-0.0368933001	0.0936261682	-0.0514821537	-0.0645680034	-0.0854074394	0.0914200784	-0.0971853358	0.0397886468	-0.0869480437	0.0943431846	-0.014503747	0.056201044	-0.1049088137	0.0955612383	0.0955538639	0.0955415737	0.0955243683	0.0955022485	0.031534713121772	n/a	0.0009944381316724	n/a	0.1871078001320967	n/a	n/a	0.0350093288702726	-0.0839218910159758	n/a	0.0070428837916973	n/a	0.0204316989033464	n/a	0.000417454320077	n/a	-0.0016821422548158	n/a	n/a	2.8296025654367834e-06	0.0020589047499448	n/a	4.23908876934526e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7453.1039419708195	-66.98434421752245	55548758.36982097	4486.902370251533	5308.291269350569	-91.67875059933432	8404.99331145494	28177956.20026347	5011.135525756879	-14.634276827414396	214.162058261398	25111479.257502675	4948.533384030189	9385.978209564626	1.118913	46.534492	0.1864817139374454	0.1121604522931822	-0.0044815602	0.0954767804	-0.041598089	0.1300738073	-0.0017257948	0.0105683557	0.002554066	-0.059184358	0.0520499925	-0.0969087691	0.0909596813	0.0034327294	-0.015374885	0.0366815118	-0.0085019146	0.0794272761	-0.0391020635	0.0506642461	-0.0199900561	-0.0271716988	-0.1904052373	0.0300085132	-0.0604110237	0.0369571316	0.0346062756	0.0371295905	-0.0598793687	0.0057912683	-0.074834625	0.0025904512	0.0149184318	-0.0452987181	-0.0175944915	0.0649866448	-0.0205377752	0.0756792997	-0.0485334229	0.0046633847	-0.0661216653	0.0421216724	-0.0894824439	0.112655621	-0.1179404965	0.0707649872	-0.0319278087	0.028743362	-0.0636033761	0.112539007	-0.1809215683	0.0452811775	-0.0536189998	0.0657416831	-0.0023540273	0.0940251188	-0.0382798401	0.0959575934	-0.0408626452	0.0252504639	0.0751245878	-0.0909076231	0.001236899	0.1111287723	-0.0308162739	0.1197116012	-0.1235925699	0.0735242744	0.0028112699	0.1096860217	-0.038040465	0.0955415737	0.0954752155	0.0953646527	0.0952099364	0.0950111383	0.0437077039071596	0.0121729907853875	0.0019103633808359	0.0001481817046611	0.220466671146994	0.0333588710148972	0.0011128142753885	0.0486055530866368	0.0015913748859048	0.0855132659018806	2.5324740274885155e-06	0.0073125186452057	0.019617294420566	-0.0008144044827804	0.0003848382403831	6.632546615728111e-07	-0.0017361212436997	-5.39789888839e-05	2.9137312409281994e-09	3.0141169728253928e-06	0.0022992530029861	0.0002403482530412	5.286564371740598e-06	5.7767282740004664e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7448.911576637774	-4.192365333045927	55486283.67656824	17.57592708572529	5245.167769669626	-63.12349968094259	3984.576211969959	27511784.93198104	5006.797656645857	-4.337869111021973	18.817108424358565	25068022.77459445	4935.014892547984	9123.250204642332	1.215889	50.567635	0.2848760597683968	0.1750395801314234	-0.0079666975	0.0805815466	0.003875121	0.1370487623	-0.0336226521	0.0811874343	-0.0329932587	0.0437732087	0.0676553175	-0.0430161888	-0.0474709091	-0.006121064	-0.0083795345	0.0482254573	-0.0214628229	0.0569761468	-0.0388566587	0.0632324035	-0.0290502358	-0.0607007724	-0.1911531804	-0.0555806981	-0.1094201411	0.0233280162	-0.0535077681	0.2195040962	0.005384251	-0.0491584203	-0.0300172647	0.0153235304	0.0037644877	-0.0532324561	-0.0022097448	0.0433084596	-0.0450979571	0.0594580198	0.0011506717	0.0321629726	0.1016837248	-0.0242706424	-0.0186869641	0.1269517076	-0.1231555898	0.1561343004	-0.0220327415	0.028794176	-0.0577886463	0.1062705547	-0.1604393281	0.0711625101	-0.1228466754	0.0356085169	-0.0383966658	0.0773925867	-0.1053496827	0.0567605482	-0.0695105061	0.0313528724	-0.074707114	-0.0229668272	-0.0128127569	-0.0325363516	-0.0896912926	0.0766666162	-0.1006337176	0.071918516	-0.0637411515	0.0050705485	-0.0540775757	0.0955022485	0.0953179834	0.0950111383	0.0945821078	0.0940314435	0.0340901968970257	-0.0096175070101338	0.0011621415244779	9.249644108997468e-05	0.1490579568943815	-0.0714087142526125	0.0050992044712112	0.0222182745135272	-0.1524557273492206	-0.1540471022351254	0.0232427488015798	0.0237305097070391	0.0195604860034578	-5.6808417108200615e-05	0.0003826126126914	3.2271962543393e-09	-0.001360154224157	0.0003759670195427	1.4135119978382098e-07	1.8500195134921304e-06	0.0017359737142265	-0.0005632792887595	3.01360473648535e-06	3.1728355714552066e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7468.226274224181	19.31469758640742	55774403.68301239	373.05754285437257	5280.094462370615	34.9266927009885	1219.873863029283	27879397.53155683	5007.36622419011	0.5685675442528009	0.3232690523776607	25073716.50315992	4943.204641263986	9265.603831274244	1.040449	43.271286	0.179695346993722	0.0963815588136403	-0.0044376764	0.0842657435	0.0053307559	0.1002488488	0.0425940937	0.0037061918	0.1361368923	0.0286520963	-0.0526065761	0.0830047968	-0.0378118269	-0.0029160835	0.0067508549	0.0435517175	-0.003211755	0.0190693822	-0.0861861905	0.002000814	-0.015636801	-0.1064392295	-0.1376277197	-0.0363288605	0.0251971359	0.0641666054	0.0580734541	0.2433473015	-0.0593921006	0.0635114487	0.0012752643	-0.0008937882	-0.0001285512	-0.0441181446	-0.0075174082	0.0632904848	-0.0721477281	-0.0555991209	-0.0871871024	-0.070775262	0.1133932477	0.0423657402	0.0296172722	0.0456282016	-0.154094658	-0.0033237041	0.0222606247	0.0320963868	-0.0644813014	0.1107016756	-0.1838648781	-0.0252084498	-0.0994012928	-0.0074481832	-0.0088209107	0.0799095974	0.0381971181	-0.0690525347	-0.0752679294	0.0812360392	0.0679983624	0.0542549421	0.0295964508	0.0402700641	0.082323536	0.0181760182	-0.0101299672	-0.0074817467	0.0769377025	0.1412852901	-0.0373975615	0.0954432708	0.0950822971	0.0944816852	0.0936429488	0.0925682019	0.035357326153985	0.0012671292569592	0.0012501405127592	1.6056165538422272e-06	0.1007735263686271	-0.0482844305257544	0.0023313862311964	0.0101553036167683	-0.1614884913231691	-0.0090327639739484	0.0260785328298332	8.159082500906147e-05	0.0179770008197472	-0.0015834851837105	0.0003231725584731	2.5074253270309857e-06	-0.0019909323026827	-0.0006307780785257	3.9788098434857437e-07	3.963811433865439e-06	0.0015280165117216	-0.0002079572025048	2.3348344600938467e-06	4.3246198073663966e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7485.266076441344	17.039802217163015	56029208.23512359	290.3548596000336	5356.113632367406	76.01916999679179	5778.9142070011285	28687953.24283197	4997.146291609755	-10.219932580354907	104.44702194699973	24971471.05974913	4938.633270052686	9329.6338863912	1.391411	57.867455	0.6324074163817492	0.4138803764975418	-0.0207733076	0.0914621865	-0.0033754537	0.0507352401	-0.0033216462	-0.0294333414	-0.083263696	0.0428775754	0.0013414894	-0.0448830172	0.064411757	-0.0387974258	0.0004223939	-0.0021132112	-0.004100762	0.0151763964	-0.0530878089	-0.039034229	0.0451709703	-0.087970021	-0.0010484286	-0.0614257822	0.0187010863	-0.0354483516	0.0412498435	-0.1088493626	0.0601008648	0.1190172323	-0.1723685576	0.026904939	-0.0186512783	0.0036057192	0.0280196321	0.028081802	-0.0437485349	-0.011586281	0.0591800694	0.0046657816	-0.0617794737	-0.0005909027	-0.0322053223	-0.0463013043	-0.0431507771	-0.0652975921	0.0396209437	0.0255769622	-0.0616756499	0.0695656345	-0.074639412	-0.1653700375	0.1355695944	-0.0423304288	0.0698650596	-0.1105255871	0.3124510313	-0.1173007981	-0.0860635177	-0.028197553	0.0096200757	0.0570541273	0.0387075992	0.0811249323	0.0047823638	-0.0042659004	-0.066940724	0.084117006	0.0333419972	0.1734373314	0.051393085	0.0953646527	0.0947683504	0.0937772737	0.092395551	0.0906289382	0.023717652682734	-0.011639673471251	0.0005625270487787	0.0001354819985173	0.0622650354177523	-0.0385084909508748	0.0014829038753136	0.0038769346355739	0.0594697451572443	0.2209582364804133	0.0035366505890675	0.0488225422685342	0.012029151609141	-0.0059478492106062	0.0001447004884356	3.5376910232108804e-05	-0.0009409711492742	0.0010499611534085	1.102418423666908e-06	8.854267037664087e-07	0.0017562264572911	0.0002282099455694	3.084331369289248e-06	5.2079779256834114e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7476.193958864998	-9.07211757634559	55893476.1105695	82.30331731903858	5279.812048461033	-76.30158390637371	5821.931706621387	27876415.267074287	4990.033041942275	-7.113249667479977	50.598320831904	24900429.75967568	4920.465986169886	9366.115693607935	1.114603	46.355278	0.2004471293302093	0.1256344606414536	-0.0327341157	0.0623710879	-0.0167705336	-0.0048092856	-0.0525776471	0.0375246864	-0.1333583148	0.0304429611	0.0452350626	0.0315049946	-0.000527263	-0.0511540172	0.0087149732	0.0056559232	0.0051487005	-0.0324079365	-0.0237669959	0.0066499251	0.0579892878	-0.0074749708	0.0014027392	-0.0314460023	-0.0926701156	-0.0433001147	-0.1064701198	-0.1044809821	0.0375060013	0.0787080378	-0.0525927372	0.0447345146	-0.0377224216	-0.0005176658	0.0275598767	-0.0119491141	-0.0216919011	0.0222841226	0.123753783	0.0324806425	0.0085214815	-0.0602178675	0.0795613343	0.0854830478	0.0985124441	0.0172731454	0.0313357285	0.0126514023	-0.0392179111	0.0439638263	-0.0097420329	-0.1423133316	0.1445675351	0.0108914809	0.0593541599	-0.0488347451	0.1593678169	-0.0660915911	-0.0638990907	-0.030064677	0.1021679395	0.1300434479	-0.0157208906	0.067657763	-0.0317951985	0.0911665462	0.0053176782	0.0109185319	-0.041492025	-0.0927524006	0.0911015285	0.0952664105	0.0943764019	0.0928992083	0.0908440203	0.0882236248	0.01520388748051	-0.008513765202224	0.00023115819452	7.248419791860026e-05	0.0624240629157526	0.0001590274980002	2.5289745120235362e-08	0.0038967636309098	0.0140540074753943	-0.04541573768185	0.0001975151261184	0.0020625892291866	0.0096381541803864	-0.0023909974287546	9.289401600489983e-05	5.7168687043111095e-06	-0.0006627947357051	0.000278176413569	7.738211706616694e-08	4.392968616783934e-07	0.0014982283206521	-0.000257998136639	2.244688100804012e-06	6.65630385091961e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7492.779054099604	16.585095234605433	56141737.95355375	275.06538394093184	5285.439687129823	5.627638668790496	31.670316986466062	27935872.686287005	5009.302096528573	19.269054586297894	371.2964646497281	25093107.49428556	4947.648567648052	9487.775498710336	1.049419	43.644321	0.2657956257292534	0.1488210810292179	-0.0208941058	0.065167276	-0.0150984335	-0.0252233143	-0.0112658427	0.0081703072	0.0862161831	-0.0560368504	-0.0425445626	0.0492302709	-0.0839139096	-0.008733026	0.0017756183	-0.0120077598	0.0217189761	0.0078447359	-0.0173699035	-0.0191218735	0.0152500611	-0.096971189	0.0340944743	-0.0464888587	0.0417780786	0.0689800799	0.0135930355	-0.0871773741	-0.0467260595	0.0049309977	-0.0022409968	0.009731928	0.0103875517	0.0074054329	-0.0331633869	0.0133188502	-0.0084320677	-0.0288147512	0.0173583348	-0.055239399	0.0597681185	0.1162227278	-0.0363257923	-0.0239467426	0.0123786481	-0.0635565535	-0.0067063179	0.0115997144	-0.0334791875	0.0428711113	0.0317773376	-0.016681453	0.0815196036	-0.062593516	0.0185335997	-0.0968643975	0.0752114764	0.0081365254	0.0733472361	-0.0238565609	0.0892398129	0.0827224633	0.0638463305	0.1019615473	0.1257499762	0.0749019632	0.0595335481	0.0004638705	0.0990858507	0.0688592099	-0.008895351	0.0951485642	0.0939067741	0.091849115	0.0889934638	0.0853646308	0.0164074909990432	0.0012036035185331	0.0002692057608836	1.448661429825495e-06	0.145972145375012	0.0835480824592593	0.0069802820826192	0.0213078672253836	0.0978332406749302	0.0837792331995359	0.0095713429809588	0.0070189599155022	0.0083975056693171	-0.0012406485110693	7.051810146621282e-05	1.5392087280184714e-06	-0.0012786046526802	-0.0006158099169751	3.792218538448796e-07	1.634829857855455e-06	0.001409392617658	-8.88357029941e-05	1.9863875507088693e-06	7.891782126455948e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7482.191645670892	-10.58740842871157	55983191.822547294	112.0932172363528	5330.196339631339	44.75665250151542	2003.1579431414063	28410993.01901932	4999.346742508316	-9.955354020256893	99.10907366864504	24993467.85182851	4934.543199884862	9353.264796473532	1.198164	49.830494	0.2685627637714661	0.1774338896499201	-0.0310406979	0.0848791916	-0.0045079527	0.0112625751	0.0156471888	0.0342300324	-0.0989888467	0.0074100201	-0.0297793413	-0.0154850019	0.077912096	-0.021106318	0.0245724736	0.010110567	0.0095442364	-0.0141072828	-0.0571970381	-0.0496309602	0.0404028341	-0.026701078	-0.0269221389	0.0110395098	-0.0013954316	-0.0046974642	0.0002323101	-0.154525361	0.076552133	0.1287512051	0.0218589505	0.0120250249	-0.0376536762	-0.0050475147	0.0065311072	0.0044211562	-0.0321721878	-0.0046519227	0.1096668609	-0.0083325624	-0.1011574098	0.0449565281	0.0112289204	0.0199832299	0.0320464066	-0.0159566385	0.0433400535	0.0134019161	-0.0391041879	0.0588028506	0.0375347725	-0.0169508341	0.0658003186	0.0145886556	0.1117150772	-0.1804878297	-0.0010293214	-0.0563698428	0.2404532467	-0.0808726794	-0.312300508	-0.1473056484	0.0900803623	-0.1399345395	0.156475127	0.2726199787	-0.0419346601	0.0608333072	0.1186863353	0.0598895574	-0.0451456098	0.0950111383	0.0933598536	0.0906289382	0.0868499729	0.0820666583	0.0168084393778542	0.000400948378811	0.0002825236343189	1.6075960247117045e-07	0.1124879982895095	-0.0334841470855024	0.0011211881060435	0.0126535497591806	0.0182206457602376	-0.0796125949146926	0.00033199193192	0.0063381652690509	0.011064399287674	0.0026668936183569	0.000122420931597	7.112321571632761e-06	-0.0012698870547109	8.717597969300044e-06	7.599651435434423e-11	1.6126131317223244e-06	0.001835082869181	0.0004256902515229	3.3675291367615717e-06	1.8121219024171498e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7530.324764876841	48.13311920594879	56705791.06451745	2316.797164494076	5342.386090991299	12.18975135996061	148.59003821766154	28541089.145217296	5015.661069303236	16.314326794919907	266.15725877144166	25156855.962124083	4949.875778748312	9530.463066987351	0.820262	34.113903	0.0959574002165191	0.0443493715227656	-0.0234116981	0.080878629	-0.0392128309	-0.0362896149	0.0110490349	0.0248895203	-0.0650216107	-0.0091364361	-0.0187454131	0.0476067702	0.0061259297	0.003004622	0.0010449244	-0.017864884	-0.019966609	-0.0276559672	-0.0554563369	0.016561007	-0.0070308227	-0.0731092934	0.002613471	-0.0258027594	-0.0040598961	-0.0509231655	-0.0097803993	-0.0801181975	0.0186959135	0.0674822074	0.055179088	-0.0061215298	-0.0123019486	0.0115840603	0.0368019582	-0.0065773167	-0.039752257	0.0184446013	0.0682465005	0.0454486595	0.0031088201	0.0217402054	0.0921594326	0.0385468518	-0.0193765451	-0.0722464482	0.0472543404	0.0148957208	-0.0365281393	0.0568131584	0.0410566317	-0.016991291	0.0499326336	0.0222729127	0.0884541984	-0.1373823342	-0.0023054318	-0.0304045358	0.1403323867	-0.0519630396	-0.1446098573	-0.0384035966	0.0306074159	-0.0646281176	0.0724035487	0.1280018311	0.0477637872	0.0293612808	0.040741062	0.0104475338	-0.0135291294	0.094854161	0.0927360906	0.0892409375	0.0844206031	0.0783466667	-0.0010557505302557	-0.0178641899081099	1.114609182135192e-06	0.000319129281073	0.1204980362319076	0.008010037942398	6.416070783865699e-05	0.0145197767357461	0.0085777999934464	-0.0096428457667911	7.357865272756906e-05	9.298447448212296e-05	0.0114242838419249	0.0003598845542508	0.0001305142613008	1.2951689238836893e-07	-0.0006880665812469	0.000581820473464	3.385150633418732e-07	4.734356202287968e-07	0.0015679813649115	-0.0002671015042694	2.4585655607097307e-06	7.134321358302969e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7544.978020670406	14.653255793565222	56926693.332399525	214.71790535165275	5338.466528166072	-3.919562825227331	15.362972740904056	28499224.87234951	5025.618488579347	9.957419276111068	99.15019864026829	25256841.19275056	4949.414049162688	9583.42869555234	0.77537	32.246887	0.1641152613036169	0.081981397997157	-0.0296846219	0.0845887949	-0.0709728868	-0.049570637	-0.0185600908	0.0362064503	-0.11672685	-0.0402679898	-0.0578430546	-0.0147686433	0.0346202439	0.0298216444	-0.0051680902	-0.003787096	-0.0278656552	-0.00039408	-0.0252581825	0.0146648484	-0.0053460209	-0.0346045178	-0.0192450089	0.0056264573	-0.0400670919	-0.0977741439	-0.1040415612	-0.0716065233	-0.0165805278	0.0845809335	-0.0025196423	-0.0146245529	0.002765781	-0.0013629038	0.0380378336	-0.0231341124	-0.0041210564	0.0932544175	0.10200303	0.0119538733	-0.0604391781	0.0599323107	0.0872487333	0.0807911266	0.0472904226	-0.0389705222	-0.0334565092	0.0175340472	-0.0427056305	0.0781165014	0.0268795557	-0.0084737996	0.0211165428	0.0610995633	0.0815248769	-0.0519592285	-0.0835631629	0.0256926588	0.0408618725	-0.0461621517	-0.0168619732	0.0207177594	-0.0234449864	-0.0202818675	-0.0122780357	-0.0149585526	0.0516617163	-0.00828686	-0.08309004	-0.0659560028	0.0342921058	0.0946776645	0.0920359983	0.0876876832	0.081713351	0.0742237856	0.0073397335126514	0.0083954840429071	5.387168803673806e-05	7.048415231470773e-05	0.1435137446424477	0.0230157084105401	0.000529722833639	0.0205961949012976	-0.0443087654068534	-0.0528865654002998	0.0019632666918795	0.0027969887998401	0.0122192210468555	0.0007949372049305	0.0001493093629919	6.319251597828736e-07	-0.0008607920570335	-0.0001727254757866	2.983408998570734e-08	7.409629654519643e-07	0.0009392939766313	-0.0006286873882802	8.822731745358412e-07	3.952478321825791e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
