global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	non_steady_state_outlier03	non_steady_state_outlier04	non_steady_state_outlier05	non_steady_state_outlier06	non_steady_state_outlier07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46
6791.389948570671	n/a	n/a	46122977.43354674	7074.498917118196	n/a	n/a	50048534.92830653	4853.903565655788	n/a	23560379.82468597	n/a	4965.295877495551	9267.685043770003	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0277077793127773	n/a	n/a	0.0007677210344455	0.0079326165900681	n/a	6.292640596502366e-05	n/a	-0.0033707811128351	n/a	1.1362165310645835e-05	n/a	-0.0004100311920638	n/a	1.6812557846526086e-07	n/a	-9.386405592515246e-05	n/a	8.810460994720148e-09	n/a	-0.0006630189170076	n/a	4.3959408430993086e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6504.859892916184	-286.5300556544862	82099.47279336296	42313202.226469554	6674.277023698267	-400.2218934199291	160177.56397263307	44545973.7890666	4731.818926631132	-122.0846390246561	22390110.3544246	14904.659085780582	4794.254034997455	8599.145137529062	2.720491	123.355476	0.4695971167157192	0.2405827820884636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1146211020518421	0.0869133227390648	0.0075539256695448	0.0131379970355788	-0.0695815063883316	-0.0775141229783997	0.0048415860312694	0.0060084392611104	0.1838890953897873	0.1872598765026223	0.0338151994032742	0.0350662613477773	-0.000755775705259	-0.0003457445131952	5.711969166597389e-07	1.1953926840458586e-07	-0.0009911715232215	-0.0008973074672963	9.824209884452287e-07	8.05160690865786e-07	0.0004521249924135	0.0011151439094211	2.0441700876490746e-07	1.2435459387189743e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6741.799302136769	236.9394092205848	56140.28364179975	45451857.83029183	6776.938587366467	102.66156366819996	10539.396654799872	45926896.6169366	4762.456123239301	30.63719660816878	22680988.32577951	938.6378160075884	4834.36437661253	9353.935430331114	3.13485	142.143799	1.8496811692039523	1.1561854033584518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.1900611853517801	0.075440083299938	0.0056912061683015	0.0361232541773237	0.2083883212562938	0.2779698276446254	0.0434256924360163	0.0772672250807827	-0.2482431706140317	-0.432132266003819	0.0616246717565072	0.1867382953215953	0.0173797547262379	0.0181355304314969	0.0003020558743441	0.0003288974640317	0.0006421353332164	0.0016333068564379	4.12337786164937e-07	2.6676912872870545e-06	0.0019660675495901	0.0015139425571766	3.865421609551221e-06	2.2920220664304232e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6722.512644216728	-19.28665792004085	371.97517372467456	45192176.25165379	6878.586581103691	101.64799373722416	10332.314630802764	47314953.35373977	4806.434877192054	43.97875395275332	23101816.228688195	1934.130799236816	4913.502167036378	9175.671036701142	2.166012	98.213684	1.3242803091794144	0.8434389793305087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.1344802629407837	-0.0555809224109964	0.0030892389360572	0.0180849411206223	0.0241178243668827	-0.1842704968894111	0.0005816694521918	0.0339556160238704	0.2613082019348951	0.5095513725489268	0.0682819763984479	0.2596426012664952	0.0068780721256937	-0.0105016826005442	4.730787616624465e-05	0.0001102853374425	0.0015720565516645	0.0009299212184481	2.4713618016312784e-06	8.647534725199989e-07	0.0019001210219808	-6.59465276093001e-05	3.61045989817336e-06	4.348944503724181e-09	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6708.96193670689	-13.550707509838505	183.6216740171936	45010170.26818186	6846.226914491277	-32.359666612414	1047.1480232665815	46870822.96470475	4813.706380609221	7.271503417166969	23171769.118717927	52.8747619458709	4879.078622234692	9050.23067414748	2.143837	97.208229	0.4526002981012862	0.2678117604135194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.1514783683967522	0.0169981054559685	0.0002889355890922	0.0229456960921421	-0.0728800886715816	-0.0969979130384643	0.0053115073247775	0.0094085951338174	0.3692723597391136	0.1079641578042184	0.1363620756672933	0.0116562593703741	0.0030312680153949	-0.0038468041102988	9.188585781156137e-06	1.4797901863011743e-05	0.0020672985543392	0.0004952420026747	4.273723312772946e-06	2.452646412132476e-07	0.00217087734506	0.0002707563230791	4.712708447294754e-06	7.33089864873681e-08	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6775.25675815467	66.29482144778012	4395.003350793048	45904104.13892053	7054.006289246262	207.77937475498493	43172.26857357247	49759004.72872582	4857.938850991636	44.23247038241516	23599569.879973937	1956.5114361312344	4972.179610348649	9180.639129670895	1.710427	77.55606799999998	0.6491475401513964	0.3889878423232487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.1785987327410083	0.0271203643442561	0.0007355141621651	0.0318975073366941	0.0241801655586897	0.0970602542302713	0.0005846804064456	0.0094206929512448	0.0802611525965346	-0.289011207142579	0.0064418526161242	0.0835274778540107	0.0065940682916284	0.0035628002762335	4.3481736634659086e-05	1.2693545808329504e-05	0.0021796303188315	0.0001123317644923	4.750788326769506e-06	1.2618425313953552e-08	0.00321485959302	0.00104398224796	1.033532220283272e-05	1.0898989340556148e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6766.769362617067	-8.487395537603334	72.03588301172898	45789167.606852986	6976.684555655312	-77.32173359095032	5978.650485509895	48674127.38911936	4851.344729970046	-6.594121021590581	23535545.68900813	43.48243204738281	4936.872044119889	9060.109343628445	1.073422	48.672276	0.3914368644929316	0.2439577226969928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.1767154342136194	-0.0018832985273888	3.5468133432651542e-06	0.031228344689308	0.1471951495160937	0.123014983957404	0.0216664120410651	0.0151326862780403	-0.0784817881176991	-0.1587429407142337	0.0061593910661514	0.0251993212266027	0.0086661369331304	0.002072068641502	7.510192934376679e-05	4.293468455095947e-06	0.0021461967158646	-3.343360296689975e-05	4.6061603431879954e-06	1.1178058073482875e-09	0.0032652701744292	5.041058140920016e-05	1.06619893120169e-05	2.541226718013597e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6710.779962973013	-55.98939964405327	3134.812872501512	45034567.71144008	6929.9856468939015	-46.698908761410166	2180.788079506511	48024701.066155486	4796.747832199623	-54.5968977704224	23008789.765711784	2980.8212461539547	4879.795625998688	9136.23224229722	2.524806	114.482544	2.5631945153793567	1.5894842893409011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0801970530743148	-0.0965183811393046	0.009315797897752	0.0064315673218044	0.5030127718573567	0.355817622341263	0.2530218486516212	0.1266061803685896	-1.439491983004288	-1.361010194886589	2.072137169133617	1.8523487505852307	0.0176081279997263	0.0089419910665958	0.0003100461716547	7.995920423508086e-05	-0.0027896292182207	-0.0049358259340853	7.782031175150632e-06	2.4362377651589025e-05	0.004384419513992	0.0011191493395627	1.9223134474673844e-05	1.2524952442438506e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6965.969657295254	255.1896943222409	65121.78008827877	48524733.26635817	7237.808012712813	307.8223658189117	94754.60889835191	52385864.8288898	4931.946601754926	135.19876955530253	24324097.28256196	18278.7072892678	5021.663808586466	9801.651604481209	3.056808	138.605133	2.026934211476832	1.514906730594896	-0.0318891142	-0.1991385285	0.001622909	-0.0361222873	0.035926219	0.0710901172	-0.0977066326	-0.0873474851	-0.0636509665	-0.0584473247	0.1467614841	-0.0631277367	0.0488678207	-0.0887529294	0.2178701108	-0.0584839203	0.1252182576	-0.0829571647	0.1370643018	-0.1455118617	0.1318701915	-0.0186203564	0.2858780547	-0.0898727784	0.0521217015	-0.076140556	0.2562426539	-0.0558424296	-0.0509955337	0.1285306216	0.041621683	-0.0844964622	0.0307449384	-0.026909187	0.0076245285	-0.0959415488	0.0973557789	0.0973476855	0.097334197	0.0973153142	0.0972910381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1119584214984712	0.0317613684241564	0.0010087845241749	0.0125346881444293	0.8153200890725714	0.3123073172152146	0.6647468476453057	0.0975358603861647	-2.8269038173096988	-1.3874118343054107	7.991385192320147	1.9249115979707043	0.0234522907420232	0.0058441627422969	0.0005500099410483	3.415423815845123e-05	-0.0027710305625305	1.859865569019993e-05	7.678610378478099e-06	3.459099934826062e-10	0.0043381070813381	-4.631243265389943e-05	1.881917304915577e-05	2.14484141832197e-09	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6992.042462836168	26.072805540913578	679.7911887742938	48888657.80210406	7267.725265667002	29.91725295418837	895.0420243248927	52819830.53721449	4972.541280010455	40.59467825552929	24726166.781408016	1647.9279026699423	5059.851758929404	10066.8520446584	1.687741	76.52742	0.4803471149057813	0.2652788572037284	-0.0106609119	-0.2004556231	0.0258593378	0.0003060746	0.0096086469	0.0186449121	-0.0764531419	0.0390725123	-0.0290296294	-0.0262598887	0.0455321714	-0.0061995187	0.0495116547	-0.0771839578	0.2034675591	-0.0562085746	0.1039122542	-0.0762091816	0.0352543882	-0.1569227161	0.0407075025	-0.0469539076	0.0272697374	-0.0704036066	0.0483795161	-0.1052995695	0.3004481005	-0.0410491459	-0.1238753492	0.1186809629	-0.013279317	-0.0361901081	-0.0426401228	-0.0002965873	-0.083013466	0.0689705443	0.097334197	0.0972613701	0.0971400322	0.0969702439	0.0967520898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1733871592749238	0.0614287377764525	0.0037734898248081	0.0300631070014277	0.9611408480450764	0.145820758972505	0.9237917297808086	0.0212636937473174	-2.9186355986795576	-0.0917317813698588	8.51843375787958	0.0084147197132875	0.0266904325663892	0.0032381418243659	0.0007123791905809	1.048556247470836e-05	-0.0030901179520508	-0.0003190873895203	9.548828957586631e-06	1.0181676215087977e-07	0.0042680195594851	-7.008752185299998e-05	1.821599096014739e-05	4.9122607194947495e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
