global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66
5719.098597257272	n/a	n/a	32708088.765150093	4241.671842103675	n/a	n/a	17991780.016095184	3883.524852184671	n/a	n/a	15081765.277535971	3844.818048841554	6691.990694069294	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-0.0130312308315865	n/a	n/a	0.000169812976986	0.0614119541429403	n/a	n/a	0.0037714281116546	-0.0042653690736926	n/a	1.8193373334813276e-05	n/a	-0.0012200618715012	n/a	n/a	1.4885509702910105e-06	0.000134446699521	n/a	1.807591501209006e-08	n/a	0.0009075825210379	n/a	n/a	8.237060324935102e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5791.259597783642	72.16100052637012	5207.209996966788	33538687.72892115	3954.698827388169	-286.973014715506	82353.51117490602	15639642.815345358	3878.3200192928703	-5.204832891800834	27.09028543157183	15041366.17204785	3826.799414231372	6983.613812741551	3.151904	145.959335	1.2982014037019982	0.828241914689372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0866148398263249	-0.0735836089947384	0.0054145475126905	0.0075021304781399	0.1097031072676628	0.0482911531247225	0.0023320354701153	0.0120347717441803	0.7116585067919345	0.7159238758656271	0.5064578302893259	0.5125469960344619	-0.0061551583624622	-0.004935096490961	2.435517737509557e-05	3.788597446698835e-05	0.0022728016682485	0.0021383549687275	5.165627423193164e-06	4.572561972281587e-06	-0.0012270213336118	-0.0021346038546497	4.556533616285358e-06	1.5055813531384804e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5425.131797779167	-366.1278000044749	134049.5659361168	29432055.02327461	3595.0214173639683	-359.6774100242005	129367.83928171686	12924178.991305636	3853.427510496656	-24.892508796214315	619.6369941696071	14848903.578652456	3755.700292956688	6286.666268285453	5.071274	234.842148	5.259935041518705	3.3796343316574924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.1348163026323021	0.221431142458627	0.0490317508505327	0.0181754354554444	-0.7167917476796646	-0.8264948549473274	0.6830937452544038	0.5137904095416679	-2.305113113531391	-3.016771620323325	5.313546466174383	9.100911009188222	0.0090878383886694	0.0152429967511316	0.000232348949955	8.258880657857323e-05	0.0093947739059074	0.0071219722376589	8.826177674311858e-05	5.072248855398412e-05	-0.0027668008206098	-0.0015397794869979	2.370920868579824e-06	7.655186780927063e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5896.991153767367	471.85935598820015	222651.251833599	34774504.667610586	4141.901859762097	546.8804423981287	299078.21827757295	17155351.01590072	3943.477502312284	90.04999181562789	8109.00102599465	15551014.811243128	3885.65936538636	7273.080418198684	5.816183	269.337616	1.8564479848824185	1.1086132052959397	0.0630053759	-0.099325872	0.1857367425	-0.1682513958	0.2379754967	-0.2000337915	0.1805491054	0.0666964292	-0.0261712558	0.1676611204	-0.1278050846	0.0472923966	-0.0702412827	0.2411289028	-0.3797553473	-0.0037111865	-0.3578413828	0.0838462503	-0.0698232746	-0.0338284181	0.1186248643	-0.1507733982	0.002466934	-0.3588563697	0.0071280484	-0.1097119975	0.0619263686	-0.0256487804	0.1471559586	-0.1096181492	0.0175958038	0.1324097276	-0.0164061699	0.2522294582	0.0793875154	-0.1133596213	0.0244647836	-0.2870530549	0.248885696	-0.1258007716	0.2161042595	-0.0433691362	0.257969614	-0.0857574009	-0.214067873	0.3623813126	-0.0463002954	0.2336804699	-0.2312799635	0.0100161208	-0.1918293368	0.1312422212	-0.1486014864	0.2421167788	-0.023063418	0.0962225004	0.0962148673	0.0962021459	0.0961843369	0.0961614411	0.0	0.0	0.0	-0.0086337605006434	-0.1434500631329455	0.020577920612846	7.454182038247019e-05	-0.019178064726617	0.6976136829530476	0.4866648506433152	0.0003677981666583	-3.091759043771546	-0.7866459302401552	9.558973984743146	0.618811819563399	0.0119528327583845	0.002864994369715	8.208192738499221e-06	0.0001428702109499	0.0086380829342136	-0.0007566909716937	7.461647677835225e-05	5.72581226642906e-07	-0.0018137199908933	0.0009530808297165	9.08363067973092e-07	3.289580205365992e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5850.194990327802	-46.796163439565134	2189.8809126624924	34224781.42485651	4087.759163860133	-54.14269590196409	2931.431519532559	16709774.981722493	3987.4928567512334	44.01535443894954	1937.3514263863556	15900099.282642111	3927.281744754676	7235.488838895752	2.59874	120.343277	1.6761492474389104	0.8055521702588022	0.139440678	-0.0807737196	0.0930428025	-0.1093832175	0.1003429219	0.0463808927	0.198760603	-0.0870553399	-0.1246341107	0.1741704196	-0.0216440628	-0.0977366977	0.0086858659	-0.0131589095	0.039921065	0.0660547882	-0.0382888291	0.0187114363	0.0734952865	0.1229325229	0.2029522647	-0.1572338477	-0.0625561434	-0.0455904824	-0.0506047213	-0.1805537149	-0.0362906867	0.1630900802	0.1686093285	0.0380264548	-0.0153145837	0.1652721837	0.0081132533	0.1894457963	-0.0790727994	-0.0253474923	0.0050727022	-0.1435982895	-0.1211635829	0.0003345898	-0.1224798982	0.0984099617	-0.0388129728	0.1305871016	0.0308043373	-0.0602860154	0.0911132708	-0.0797559922	0.0191178581	-0.0237263289	0.0532283217	-0.0090255084	-0.0463076528	-0.1198854426	0.0585890139	0.0962021459	0.0961334599	0.0960190197	0.0958588795	0.0956531157	0.0	0.0	0.0	-0.24384749692598	-0.2352137364253366	0.0553255018031677	0.0594616017570658	0.302785280681249	0.321963345407866	0.1036603957862248	0.0916789261972227	-2.680521387586708	0.4112376561848379	7.185194909309772	0.1691164098643989	0.0048534465588633	-0.0070993861995211	5.040128440995205e-05	2.355594349974201e-05	0.0152728208874812	0.0066347379532676	0.000233259057861	4.4019747708529545e-05	-0.0013931539552647	0.0004205660356285	1.768757903243568e-07	1.940877943069678e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5802.9442110118525	-47.25077931594933	2232.636145964545	33674161.51611597	3997.3277663314298	-90.4313975287032	8177.837658994347	15978629.271484217	3976.894001450938	-10.598855300295329	112.33573367659834	15815685.898776451	3914.232320833269	6974.616168067183	1.584159	73.35972599999998	0.864535847884065	0.4302187786481418	0.1395650466	-0.0760859377	0.1622745609	-0.0173058717	0.0418778976	-0.0172747529	0.0728959345	-0.1976386221	-0.069369045	0.0318258819	-0.0547657037	0.0599026422	-0.1157784366	-0.1509426513	-0.1289860033	0.0393033855	0.0172677764	0.0621140879	-0.0504771889	0.0710348555	0.1657095374	-0.1515619257	-0.035622076	0.0149094632	-0.0270003618	-0.2079555609	0.0387276545	0.0799166029	0.128450462	0.0683819482	-0.1020299324	0.1723844767	0.0141203003	0.2061256996	-0.0782204473	-0.0298815769	0.0190758706	-0.0262358468	0.0172112526	-0.0095311692	-0.0550377842	0.1849526606	-0.1185978214	-0.0161626396	0.0170833718	0.0469131174	-0.053286061	-0.0311723117	0.0594652556	-0.1072661185	-0.102833166	0.0813111084	-0.0052138763	-0.0297739213	0.0375684482	0.0961614411	0.0959707141	0.0956531157	0.0952090661	0.094639152	0.0	0.0	0.0	-0.1578791388893279	0.0859683580366521	0.007390558583518	0.0249258224964356	0.3832268809740213	0.0804416002927723	0.0064708510576621	0.1468628423010766	-2.4165200974766776	0.2640012901100306	5.839569381508691	0.0696966811797605	0.0071927325316329	0.0023392859727696	5.472258862396614e-06	5.173540127161023e-05	0.0098149547520414	-0.0054578661354398	9.633333678462006e-05	2.9788302752380583e-05	-0.0005078140745819	0.0008853398806828	7.838267043274347e-07	2.578751343434715e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5793.276581115687	-9.667629896165636	93.46306780923558	33562053.545303464	3979.1179896307535	-18.20977670067623	331.5959674884909	15833379.97540309	3966.501080655004	-10.39292079593406	108.01280267055866	15733130.822837314	3906.689553020814	6819.874538294137	1.395052	64.602516	0.144527135358347	0.0726301381748374	0.1630974209	-0.0716425121	0.1276416668	-0.0091566339	-0.0954187033	0.033343357	0.0322864506	-0.2000163236	-0.0893191405	0.0693886276	-0.0307467295	-0.0135404538	0.1034799063	-0.1109061965	0.0314711062	0.0206770518	0.0135398108	0.049060607	-0.020574381	0.0876348749	0.1960547953	-0.1555131152	-0.0178838903	0.008796414	-0.0397744265	-0.2153999774	0.0127166734	0.0978302889	0.1462321702	0.0844661048	-0.0066317694	0.1666076744	0.0071867556	0.1743087643	-0.1017185478	0.017887427	0.0247046047	-0.0217577846	-0.0680409196	0.0306483073	-0.1193738856	0.1931873113	-0.1303238708	-0.0221213297	0.0263068811	0.0070059629	-0.0493832901	-0.0397559973	0.1660884911	0.0180431648	0.0134136978	0.0095054898	-0.0120874469	0.0284639256	-0.0302121208	0.0961003948	0.0957267674	0.0951051307	0.0942370953	0.09312491	0.0	0.0	0.0	-0.2043159990982985	-0.0464368602089706	0.0021563819860674	0.0417450274875359	0.3614156651431415	-0.0218112158308798	0.0004757291360212	0.1306212830108593	-2.393285220991686	0.0232348764849916	5.727814149017223	0.0005398594852728	0.0070003426951497	-0.0001923898364832	3.70138491820327e-08	4.900479784953576e-05	0.0102981832922588	0.0004832285402173	0.0001060525791209	2.335098220806385e-07	-0.0008930793545514	-0.0003852652799695	1.4842933594997726e-07	7.975907335259453e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5836.461366790174	43.1847856744871	1864.9257137513864	34064281.28603423	4040.4541024907912	61.3361128600377	3762.118740779282	16325269.354334664	3980.4123994037327	13.911318748728718	193.52478932873117	15843682.86932698	3922.207162628375	6744.916724401823	1.199795	55.560467	0.2449615174487957	0.1400294687361291	0.1378801415	-0.0739347406	0.1676629404	-0.0167951609	-0.0387829578	-0.041827211	-0.0293963568	-0.1619760715	-0.1036569109	0.0158021123	-0.0655176925	-0.0485687259	-0.0717779487	-0.1103182162	-0.0964370301	0.0460286999	0.0155151854	0.0430724031	-0.0721588232	0.0900855659	0.1300802878	-0.1326593116	-0.0436805662	0.0128913337	-0.0450073908	-0.1951148318	0.0604826068	0.0766520997	0.0776107766	0.0621866683	-0.132643923	0.1599662722	0.0035651129	0.1708910744	-0.0835089879	-0.0306152801	0.0162870322	-0.0240534248	-0.0152203536	-0.0116191192	-0.0464536572	0.1997078211	-0.1136523697	0.0031945762	-0.0469220304	0.0387731382	-0.0319510446	-0.0146862316	0.0527767339	-0.0684157308	-0.1400531331	0.1061511897	0.0524533359	-0.0620772211	0.010944283	0.0960190197	0.0954018263	0.0943761076	0.092946256	0.0911183942	0.0	0.0	0.0	-0.2244125928146303	-0.0200965937163317	0.0004038730789993	0.050361011813785	0.2459948400141058	-0.1154208251290357	0.0133219668734674	0.0605134613135655	-2.3821072392664178	0.0111779817252681	5.674434899365474	0.0001249472754504	0.0073767729228206	0.0003764302276709	1.4169971630436565e-07	5.441677875485917e-05	0.0117691992603394	0.0014710159680806	0.0001385140512295	2.163887978348108e-06	-0.0010109554963631	-0.0001178761418116	1.3894784808411989e-08	1.0220310156267617e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5729.651425587843	-106.80994120233116	11408.363539645445	32828905.4587408	3933.681577675243	-106.77252481554842	11400.372055486903	15473850.754541587	3899.542047710124	-80.87035169360888	6540.013783047989	15206428.181859266	3827.037193368704	6639.752828607635	2.038967	94.421112	0.373948044736699	0.1668004378396138	0.1986310011	-0.0912444695	0.0817649968	0.1134728697	-0.1253513614	0.0892010509	0.0926352851	-0.201026276	-0.0292316252	0.136050022	-0.0183967474	-0.0098035376	0.0455761284	-0.0925482203	0.110578958	-0.0937538769	-0.1234041094	0.0294469427	-0.1432518224	-0.0836339586	0.2563863179	-0.1123035364	0.0979308955	-0.1384321384	-0.0638809011	-0.1629315705	0.0514512901	-0.090188894	0.2092905207	0.0588537182	0.3204934185	0.1608890159	0.0164350262	0.156221131	-0.0779196477	0.0273057514	0.0234537607	-0.0790739021	-0.1439834098	0.0625417399	-0.1732617399	0.0315728106	-0.1454731161	-0.0553227139	0.0391174027	0.001904838	0.1066880714	-0.0207207533	0.2023625147	0.0385138772	0.1271197323	-0.2243819259	0.2231944363	0.1497938186	0.090534944	0.0959173331	0.0949961657	0.0934674342	0.091340916	0.0886302114	0.0	0.0	0.0	-0.20270382471152	0.0217087681031103	0.0004712706125546	0.0410888405526786	0.2923214821315696	0.0463266421174638	0.0021461577698795	0.0854518489155975	-2.5211402197039376	-0.1390329804375198	6.356148007408819	0.0193301696493397	0.0062754627115632	-0.0011013102112574	1.2128841814198187e-06	3.938143224422015e-05	0.0128993541800344	0.001130154919695	0.0001663933382619	1.2772501425108126e-06	-0.0021170834469828	-0.0011061279506196	1.2235190431421372e-06	4.482042321488573e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5787.260624691443	57.60919910360008	3318.819821358236	33492385.53810399	4093.709102369533	160.02752469429015	25608.808659781644	16758454.214823168	3918.760227585149	19.21817987502527	369.3384377088264	15356681.72130321	3863.360491183435	6854.54873939332	2.212359	102.4506	1.2889051151853006	0.9799399114615504	0.0220083186	-0.0259904474	0.0216441228	0.0762276845	-0.1059418439	0.0153299157	-0.0374893127	-0.0160209766	-0.0462765163	-0.0002481586	-0.0028231919	-0.0930549902	0.1343384323	-0.2567018026	0.2184960098	-0.0745669677	0.0520768876	0.0190332527	-0.114401388	-0.0866058657	0.0135757942	-0.0429020153	0.0734873907	0.0378274342	0.0103040339	-0.0379520981	0.053801739	-0.0893098327	0.0216984782	0.2700013826	0.1466895865	0.0379510706	0.0295701384	0.0097079412	0.0208330884	-0.0062128439	0.0555978994	0.0476963049	0.0306191864	0.0099756329	0.0480946582	-0.0801859581	0.0175331313	-0.1051299189	-0.2097305319	-0.1584201844	-0.0800902763	0.0378563406	0.0374560395	0.0812178468	0.166904772	0.0009173883	0.0886393384	0.0319197217	0.101148435	0.0957953565	0.0945101289	0.0923808403	0.0894265072	0.0856735145	0.0	0.0	0.0	-0.211073470539489	-0.008369645827969	7.005097128563902e-05	0.0445520099655845	0.2059012353377909	-0.0864202467937787	0.0074684590558976	0.0423953187136283	-1.7069124220059848	0.8142277976979528	2.913550016398337	0.6629669065440584	-0.0010972831997508	-0.007372745911314	5.43573822727973e-05	1.204030420455354e-06	0.0128884258785664	-1.0928301468000196e-05	0.0001661115216273	1.1942777297549524e-10	-0.0019030091624528	0.0002140742845299	4.5827799297031364e-08	3.621443872379307e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5909.645791954064	122.38516726262152	14978.129165899843	34923913.386360385	4121.382982029208	27.67387965967464	765.8436154181537	16985797.684559964	3971.763823742785	53.00359615763591	2809.3812056417564	15774907.871591909	3910.762010054155	7072.286153509003	1.713345	79.34210199999998	0.5249121784162925	0.2732043635806016	-0.0841904155	-0.0472321686	0.0450261895	-0.0012311947	0.0005401739	-0.0112853104	-0.043070953	0.0680217182	0.0090457154	-0.0439740899	-0.0198210278	0.116617759	-0.0175604969	-0.0248465512	0.0023905656	0.0159404769	0.0369944014	-0.0484202562	0.0036714714	0.0199806493	-0.0597580195	0.0716826866	-0.0169233334	0.0416917607	-0.0216910129	0.0613186494	-0.0395080307	-0.0217595503	-0.0870601374	-0.0774078959	-0.0827520785	0.0041620121	-0.0208381612	-0.0502751847	0.0642204201	0.0109041921	-0.1064947314	0.1581356211	0.1875860235	-0.0329118753	-0.0301905604	-0.0531052222	-0.0597439751	0.0187611401	-0.1033190739	-0.0953885194	0.0648910831	-0.0860038533	-0.0664641288	0.0011507036	-0.0494925523	-0.0540824573	-0.0115483359	-0.0364933109	-0.1104425195	0.0956531157	0.0939441271	0.0911183942	0.0872095075	0.0822639331	0.0	0.0	0.0	-0.2637073402987084	-0.0526338697592194	0.0027703242458304	0.0695415613274188	0.1753720333803983	-0.0305292019573925	0.0009320321721552	0.0307553500919755	-1.4523509124676792	0.2545615095383056	2.1093231729457003	0.0648015621384208	0.0012549666481123	0.0023522498478631	5.533079346771976e-06	1.5749412878742215e-06	0.0141323766926364	0.0012439508140699	0.0001997240709825	1.5474136278254143e-06	-0.0017554578811584	0.0001475512812944	2.177138061161915e-08	3.081632372521139e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
