global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106	motion_outlier107	motion_outlier108	motion_outlier109	motion_outlier110	motion_outlier111
5403.374101219582	n/a	29196451.67773053	n/a	4070.254807970545	n/a	16566974.201807337	n/a	3617.141068307977	n/a	n/a	13083709.508040171	3606.777901078181	7478.186854136832	n/a	n/a	n/a	n/a	-0.0378595641	0.1055733238	-0.0313668483	0.0201738466	-0.0652445977	0.0174578691	0.0288786746	-0.0326862753	0.0351046851	-0.0590998346	0.0900882183	-0.0029992215	-0.0222976535	0.0082258909	-0.0061983729	-0.0309216055	0.003624385	-0.0314626249	0.0334511013	-0.0119144079	0.0965857203	-0.0629847979	0.0218762217	-0.0903231308	0.0279053479	-0.0606172928	0.1085766404	-0.0641771723	0.0240808236	-0.0464807553	0.047526685	-0.0326920806	0.0799854157	-0.0086266328	0.0357533884	-0.031955315	0.0175080995	-0.0228094703	0.0135157264	0.0139255687	-0.0245606184	0.0171858072	-0.015217423	0.0416712338	-0.005268049	0.0154848118	-0.0597510922	0.0955612383	0.0955538639	0.0955415737	0.0955243683	0.0955022485	-0.1088630360928419	n/a	0.0118511606273513	n/a	-0.1686343973584456	n/a	n/a	0.0284375599724461	1.1051302558011145	n/a	n/a	1.2213128822870367	0.0066357408057847	n/a	n/a	4.403305604155617e-05	0.0028539432056142	n/a	n/a	8.144991820871457e-06	0.0005760374761422	n/a	n/a	3.318191739202757e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5408.242674900234	4.868573680651934	29249088.83061204	23.703009683936724	4056.097066106023	-14.157741864521997	16451923.409673886	200.44165470243877	3616.56428811698	-0.5767801909969421	0.332675388726469	13079537.25008308	3609.1393335227294	7473.827497506805	0.566143	37.844791	0.3084234659164113	0.2178392645305007	-0.0562953311	0.0922253549	-0.0081574227	0.0049585121	-0.0908421553	0.0213892757	0.029608379	-0.0363936131	0.0325684983	-0.1108818851	0.063686409	0.0022869863	-0.0579031197	-9.64751e-05	-0.029962363	-0.0180649927	0.0027452008	-0.0621141816	0.038336007	0.0129781642	0.0950701253	-0.0504111911	0.0256240407	-0.1075852734	0.017256465	-0.0676715938	0.1324563857	-0.043289046	0.0262506342	-0.0250368561	0.0647591271	-0.0811808308	0.087105199	-0.0199048212	0.0458216139	-0.0091845032	0.0151688038	-0.0194455464	0.0006360981	-0.0229924829	0.0363214459	0.0107588377	-0.0064192834	0.034384699	0.0211263208	0.0312077985	-0.0156262059	0.0955415737	0.0954752155	0.0953646527	0.0952099364	0.0950111383	-0.0994792608447738	0.009383775248068	0.0098961233382225	8.805523790625536e-05	-0.1939433800651642	-0.0253089827067186	0.0006405446056489	0.0376140346711007	1.165826683480404	0.0606964276792896	0.0036840563330272	1.3591518559149185	0.0029990268757839	-0.0036367139300007	1.322568820866186e-05	8.994162201674139e-06	0.0024031112004976	-0.0004508320051165	2.032494968374539e-07	5.774943441957017e-06	0.0004028978056129	-0.0001731396705293	2.9977345510994574e-08	1.6232664176769014e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5405.460474789791	-2.7822001104432275	29219002.944514677	7.740637454550307	4024.234604633606	-31.86246147241673	16194464.153130597	1015.2164510812404	3620.871747293716	4.307459176735847	18.55420455924586	13110712.210349848	3613.245198918007	7582.086869844277	0.665023	44.454552	0.6448658754016396	0.3801945513244208	-0.056485391	0.0507447952	0.0027560628	0.0466023287	-0.1103713507	0.0192161973	0.024425199	0.0007775566	-0.0131152657	-0.0526329355	0.0516037611	-0.0109599963	-0.0206056745	0.0010803856	0.0044978209	0.019896204	0.0111959333	-0.0203554885	0.0175404328	-0.0185107401	0.0673793052	0.002979283	0.0239410823	-0.0504446349	0.0323662051	-0.0843067995	0.0855090461	0.0077672769	0.0184380867	0.0064388541	0.0128992974	-0.0550771944	0.0351085216	-0.0406170795	0.0723334542	-0.0096115269	0.0072088982	-0.033375024	-0.0212433589	0.0277470762	-0.0067016728	-0.0356978369	-0.0290907331	0.0345031306	0.0158962253	0.0166709831	-0.0217041065	0.0955022485	0.0953179834	0.0950111383	0.0945821078	0.0940314435	-0.0542348148784839	0.0452444459662899	0.0029414151449034	0.0020470598907965	-0.036047785302955	0.1578955947622092	0.0249310188453117	0.0012994428252479	0.8917719458594036	-0.2740547376210005	0.0751059992125154	0.795257203421867	0.005756396656085	0.0027573697803011	7.603088105317738e-06	3.313610246218657e-05	0.002477182689843	7.407148934539991e-05	5.486585533845693e-09	6.136434078857801e-06	0.0009248784770092	0.0005219806713963	2.7246382131133213e-07	8.554001972348573e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5406.362778246419	0.902303456628033	29228758.49000834	0.8141515278428967	4071.367762823362	47.13315818975616	16576035.460157309	2221.534600940578	3633.434947146544	12.563199852827893	157.8339905420948	13201849.515145808	3631.5105854064336	7435.649980427622	0.664537	44.422108	0.2905568177083008	0.1525363060876663	-0.0757280872	0.0658140061	-0.0130157651	0.0045705033	-0.1007905574	-0.0178366977	0.0313472158	-0.0380769718	-0.0138751377	-0.049073779	0.044082609	-0.0266320179	-0.0382282424	-0.0064471355	-0.031695194	-0.0194280624	0.0303622393	-0.0335756546	0.0187057049	0.0182525773	0.0952708521	-0.014511374	0.0056560971	-0.0621509399	0.0218355606	-0.0874799718	0.1047385004	-0.0463682963	0.0102495359	-0.0083890778	0.0209529772	-0.0577545925	0.0585326492	-0.0129120541	0.0240760952	-8.8046e-05	0.0113377806	-0.024443178	-0.0146973157	0.0145603988	-0.0293036142	-0.0350392927	-0.0401989575	0.0385190245	0.0293650411	0.0257665426	0.0020993434	0.0954432708	0.0950822971	0.0944816852	0.0936429488	0.0925682019	-0.0689860378633966	-0.0147512229849127	0.0047590734200899	0.0002175985795506	-0.1219236273195321	-0.0858758420165771	0.0073746602420561	0.0148653708987521	0.9726005877760996	0.080828641916696	0.0065332693540974	0.9459519033424144	0.0043189042643396	-0.0014374923917454	2.0663843763259115e-06	1.865293404453078e-05	0.0031012808058112	0.0006240981159681	3.894984583550567e-07	9.617942636492964e-06	0.0010453101850979	0.0001204317080886	1.4503796313161832e-08	1.0926733830694055e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5339.465140020625	-66.89763822579425	28509887.98149547	4475.294000189248	4000.5860190735207	-70.78174374984155	16004688.49600652	5010.055248268233	3596.2805981737924	-37.15434897275145	1380.4456475889967	12933234.140801253	3595.7283643793417	7519.205106567775	0.988765	66.095627	0.4128933207877196	0.2414268720266676	-0.0148235817	0.1070500213	0.000147706	0.0121188218	-0.05637904	0.0394684379	0.0017089977	-0.0075217277	-0.029216211	-0.1330415377	0.0512398539	0.030815248	-0.0422828563	0.0091944388	-0.0104399797	0.0160463165	-0.0258355062	-0.0457119903	0.035719686	0.0069596975	0.0618615837	-0.035605415	0.0353996681	-0.0900456305	0.0241916982	-0.0317898312	0.1518162955	0.0598180648	0.0431920993	-0.0085964494	0.0480303979	-0.0831056532	0.046334555	-0.0414603494	0.0704062262	0.0059727124	0.0096213282	0.00255451	-0.0559808716	-0.023121838	0.0038892288	0.0511621002	-0.0597194755	-0.0005044108	-0.073363302	0.0525229285	0.0461701749	0.0953646527	0.0947683504	0.0937772737	0.092395551	0.0906289382	-0.0845630593142772	-0.0155770214508805	0.0071509110005899	0.0002426435972811	-0.1307288908130317	-0.0088052634934996	7.753266518995695e-05	0.0170900428932055	1.208752005280914	0.2361514175048144	0.0557674919895331	1.4610814102706309	0.0056530244212336	0.0013341201568939	1.7798765930308703e-06	3.195668510706347e-05	0.0019219808087203	-0.0011792999970909	1.390748483138597e-06	3.694010229089138e-06	0.0015790823978835	0.0005337722127856	2.849127751420358e-07	2.493501219305504e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5300.821552368386	-38.64358765223915	28098709.13005318	1493.32686663629	3909.3886161124383	-91.1974029610824	15283319.351789525	8316.96630684604	3587.360204810957	-8.920393362835512	79.57341774771984	12869153.23906131	3575.104166051043	7139.26222084319	0.94478	63.155376	0.3383245046570133	0.1720664660043225	-0.0659298832	0.0887353286	0.0036004305	-0.055033711	-0.0645339865	-0.0738470191	-0.0287810135	0.016983643	0.0534950939	-0.0870489079	0.0189454211	0.0407387707	-0.0166813286	-0.0137596642	-0.0459116539	-0.0425367757	-0.0392946875	-0.0323355479	0.0084596476	0.021422117	0.0826368721	-0.0666427606	-0.0170062457	-0.1010207681	0.04042857	-0.0478833864	0.1360145873	0.0043179836	0.0393764733	-0.0327181006	0.0483102563	-0.0710627556	0.0218421395	-0.0960882125	0.0551520206	-0.0105610262	-0.0398171526	-0.0110657187	-0.0450080499	0.0025720977	0.0403008557	-0.0410655633	0.0002681365	0.0091001681	-0.0101208289	0.0671479676	-0.0357427528	0.0952664105	0.0943764019	0.0928992083	0.0908440203	0.0882236248	-0.0916705985764423	-0.0071075392621651	0.0084034986433632	5.051711436321849e-05	-0.0991373642366397	0.031591526576392	0.0009980245514268	0.0098282169877881	1.1227417702497178	-0.0860102350311962	0.0073977605301216	1.26054908266347	0.0075189296230615	0.0018659052018279	3.4816022222084163e-06	5.653430267655175e-05	0.0003946369059248	-0.0015273439027954	2.3327793974065894e-06	1.5573828751789945e-07	0.0007000274267617	-0.0008790549711217	7.727376422539485e-07	4.900383982186072e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5379.155747793573	78.33419542518732	28935316.559020635	6136.2461729114375	3989.013937752526	79.6253216400878	15912232.195583912	6340.191846287436	3600.730722495949	13.370517684992135	178.7707431646875	12965261.7359262	3602.0454970163737	7421.627838394116	1.101084	73.60375999999998	0.2043041535478855	0.0995137160474436	-0.0168487938	0.1155772021	-0.0517116749	-0.011482354	-0.0704630956	-0.0001715275	-0.0092219747	-0.0516861305	-0.022743923	-0.1152359329	0.0202329192	0.0252079617	-0.0288695078	0.0244549946	0.0142402202	-0.0009909704	-0.0176503022	-0.0276201641	0.0417382088	-0.0065462356	0.0605143593	-0.0237560343	0.017242392	-0.0714372945	0.0282746141	-0.0491792098	0.0963961955	-0.0605136059	-0.0238644947	-0.0540029502	0.0367239222	-0.0581151969	0.0198885183	-0.0768379663	-0.0154747571	-0.0239573453	-0.0126188511	-0.0096527856	0.0637948723	0.0377927057	-0.1077232107	-0.0371885722	0.0110860302	0.0429558489	-0.0203451755	0.0367813262	-0.0494611802	0.0951485642	0.0939067741	0.091849115	0.0889934638	0.0853646308	-0.0931279380166358	-0.0014573394401934	0.0086728128392303	2.1238382439434886e-06	-0.0576175791246811	0.0415197851119586	0.0017238925557432	0.0033197854241888	1.1797363109272112	0.0569945406774934	0.0032483776670384	1.3917777633201456	0.0091600717978059	0.0016411421747444	2.69334763772478e-06	8.390691534095901e-05	0.0003633162398031	-3.13206661217e-05	9.80984126307006e-10	1.3199869010466368e-07	0.000285840501263	-0.0004141869254986	1.7155080925406565e-07	8.170479216228311e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5382.883746141098	3.72799834752459	28975437.42447001	13.897971679146073	4042.1488310667846	53.13489331425853	16338967.172494574	2823.316887517636	3614.785327364717	14.05460486876791	197.53191801719464	13066672.962931244	3602.895339877379	7297.144415898292	1.080868	72.252441	0.8437842425055073	0.5056741633695135	-0.1001379354	-0.0026899453	-0.0011899317	0.0114740517	-0.0546922203	-0.0048531018	0.0130114501	-0.0444251242	0.0464611124	0.0131564293	0.0432950083	0.0029494081	-0.0414917458	0.003410908	-0.0348770158	-0.0011643384	0.0019071996	-0.0348378592	0.0126056188	0.0230085748	0.0756174237	0.036265182	-0.046968554	-0.0138482353	0.0192902092	-0.0997558568	0.0410282292	-0.0041175293	-0.0032452926	0.0056315001	0.0092051336	0.0113778771	-0.026925661	-0.0289065451	0.0490806338	-0.0132590872	0.0287908205	-0.0320634953	-0.007545196	0.0416477309	-0.0236906938	-0.0514369861	-0.0377142105	0.1144050116	0.003971566	0.0441893905	-0.0061857554	0.0950111383	0.0933598536	0.0906289382	0.0868499729	0.0820666583	-0.0988213052430211	-0.0056933672263853	0.0097656503699343	3.241443037447829e-05	-0.1908060057254914	-0.1331884266008103	0.0177391569803994	0.0364069318209162	0.6738755078571046	-0.5058608030701066	0.2558951520827331	0.4541082000896706	0.0057805598635942	-0.0033795119342117	1.1421100913479307e-05	3.34148723365962e-05	-0.0001479148398604	-0.0005112310796635	2.613572168139079e-07	2.1878799850927776e-08	0.0003759303995519	9.008989828889998e-05	8.116189773704344e-09	1.4132366530725117e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5381.365034395088	-1.5187117460100126	28959089.633410044	2.306485367468781	3909.57228404552	-132.57654702126456	15284755.444176905	17576.540820081573	3612.640549493246	-2.1447778714709784	4.600072117951581	13051171.739842862	3588.5226360936235	7431.378820688873	0.740765	49.517662	0.2692250603490953	0.1799556344282847	-0.0690713738	0.0350136688	-0.0329353699	0.0133141441	-0.065347668	0.0285106914	-0.0230545095	0.020078173	0.0406520681	-0.0320908183	0.0729926241	0.0056093284	-0.0318651938	0.0175353498	0.0398247432	0.0400684809	-0.0080496696	-0.0207244649	0.0262797116	-0.0512336685	0.0570611529	0.0388270505	0.0202058113	-0.0220115752	0.0123403986	-0.0957620401	0.0589179873	-0.0137506783	-0.0210927482	-0.0180796721	0.0043892702	-0.0111148766	-0.0023707894	-0.0161165737	0.0209395399	-0.017877838	0.0210566967	-0.0168404045	0.0221997741	0.0245468419	-0.0559276312	-0.0121791888	-0.0560272373	0.0737989202	-0.0037277259	-0.0040476132	0.0240566263	0.094854161	0.0927360906	0.0892409375	0.0844206031	0.0783466667	-0.091720505310846	0.0071007999321751	0.0084126510944769	5.042135967677799e-05	-0.1206133058610561	0.0701926998644352	0.0049270151142586	0.0145475695507326	0.829960573088286	0.1560850652311813	0.0243625475882221	0.6888345528810361	0.0052770383851958	-0.0005035214783983	2.535338792085101e-07	2.78471341188299e-05	-4.870709742332835e-05	9.920774243707163e-05	9.842176159460346e-09	2.372381339405599e-09	0.0004901310851425	0.0001142006855906	1.3041796589363084e-08	2.402284806229646e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5376.462825420495	-4.902208974592213	28906352.513128538	24.03165283057244	4072.594229655223	163.02194560970293	16586023.75942102	26576.154750372934	3603.9061835260673	-8.734365967178746	76.28914884861032	12988139.779657423	3596.463454862036	7213.118559900648	1.022792	68.370193	0.3430008728958441	0.1545319773881868	-0.0959450364	0.0639403433	0.0326884453	-0.0519072336	-0.0772970143	-0.0166898273	0.0362623191	-0.0504242356	0.0535206925	-0.05041815	0.0016346326	0.0246079205	-0.0843698921	-0.0154905688	-0.0987217789	-0.0364175859	-0.0186672103	-0.0811698137	0.0139629251	0.0731244303	0.1205725961	-0.0131330332	-0.0426623753	-0.0672817782	0.0432592837	-0.0815041337	0.0922960853	-0.0314743971	0.0277264665	-0.0364360444	0.0328533268	-0.0301866012	0.0127234989	-0.0536697792	0.0353309303	-0.0446602289	0.0222162213	-0.0345083971	-0.0187075592	0.0692976531	0.0499988546	-0.066309515	0.0374711471	0.0476362241	0.0443189967	0.0931918379	-0.0618838083	0.0946776645	0.0920359983	0.0876876832	0.081713351	0.0742237856	-0.1256973497018236	-0.0339768443909776	0.0157998237220625	0.0011544259547687	-0.1566698115921951	-0.0360565057311389	0.0013000716055396	0.0245454298643339	0.930682487463912	0.100721914375626	0.0101449040354909	0.8661698924720148	0.0077085001433892	0.0024314617581933	5.912006281556939e-06	5.942097446063132e-05	0.0007048993931151	0.0007536064905384	5.679227425816462e-07	4.968831544140362e-07	0.0002302871659123	-0.0002598439192302	6.751886236091072e-08	5.30321787839192e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
