global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53
6407.720108207215	n/a	n/a	41058876.98512308	5869.242554741067	n/a	34448008.166383445	n/a	4378.606271525376	n/a	19172192.88104135	n/a	4269.029103856979	7189.7728613586605	n/a	n/a	n/a	n/a	-0.0081363862	0.1201351958	-0.0488502373	-0.0657452382	0.2684966657	-0.0918137211	0.1007395745	0.134456921	-0.1955748465	0.0849025381	-0.0088853289	-0.0922454794	0.1292334612	-0.1202083344	0.3017885637	0.0923656499	-0.1858752164	0.1628164988	-0.0169402829	0.2580394724	-0.0132331903	0.1533606988	0.0401242606	-0.0156061792	0.1056221279	-0.0533005152	0.1359843268	-0.0347497454	0.2059568923	-0.0486268543	0.1099045203	-0.1597823047	0.1362501422	-0.0759277143	0.1186751498	-0.1176536086	0.0183932388	-0.0451518184	0.4126957094	0.0366596236	-0.0184780115	0.0316429731	-0.1648814695	0.1525279864	-0.0770942799	0.1353831435	0.0955612383	0.0955538639	0.0955415737	0.0955243683	0.0955022485	-0.0723975852702807	n/a	n/a	0.0052414103529675	-0.0542303907767944	n/a	0.0029409352838038	n/a	0.0782925220205044	n/a	n/a	0.0061297190043311	-0.0026659643105189	n/a	7.107365704960513e-06	n/a	0.001996059320704	n/a	n/a	3.984252811769314e-06	0.0014581637683081	n/a	n/a	2.1262415752064785e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6345.252960067475	-62.46714813973995	3902.144596712216	40262235.12724505	5762.396565240144	-106.84598950092276	33205214.17509141	11416.0654724313	4322.106129420623	-56.50014210475274	18680601.39397532	3192.2660578572536	4233.886634266878	7063.566866089398	1.954097	100.116005	1.7861753675694971	1.019139781557292	-0.1073611052	0.0434887954	-0.1917454435	-0.0968906142	-0.0471114002	0.0924344514	-0.1662079979	0.0609824367	0.0520833589	0.1408141683	0.1370181582	-0.1504972133	-0.0188468386	0.0242634114	0.0783198323	0.1367486662	0.0416724848	0.0625342487	-0.1357645703	-0.0014830432	-0.1474459216	-0.058174084	-0.1221056849	-0.171349359	0.0489504325	-0.1350865973	0.1672316533	-0.2345952145	0.0674662837	0.0492160541	0.1115462996	-0.1405295552	-0.1616954641	-0.1482892733	0.0108602045	-0.0360106757	-0.0616903813	-0.1251750671	0.0949276717	0.0159422002	-0.1403545201	0.011404856	0.0309837505	0.0654779148	0.1067164272	-0.017562764	0.0955415737	0.0954752155	0.0953646527	0.0952099364	0.0950111383	-0.0318172764694253	0.0405803088008554	0.0016467614623727	0.0010123390819318	0.1955324508407443	0.2497628416175387	0.038232939331788	0.0623814770528677	0.9910340926945622	0.9127415706740578	0.8330971748365461	0.982148572882934	0.0015333423702456	0.0041993066807645	2.351138824390395e-06	1.7634176599113365e-05	-0.0054209496296835	-0.0074170089503875	5.501202177012829e-05	2.938669488756568e-05	0.0014126664699192	-4.549729838889999e-05	2.070004160688601e-09	1.995626555233974e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6537.481599668449	192.228639600974	36951.849882841154	42738665.66600355	6001.451029202103	239.0544639619593	36017414.45591098	57147.036740139694	4520.501870657651	198.39574123702823	20434937.162619323	39360.87014098986	4414.937334455347	7017.12181867119	1.664059	85.25623299999998	0.9899114485888124	0.4899657330188949	-0.0663860821	-0.0528934443	-0.0469174689	0.0416197146	-0.1617492988	0.1001813956	-0.0515657983	-0.0268917804	0.0882013932	0.0486945649	0.0079484478	0.0679399342	-0.0600644369	0.0540580395	-0.0891243034	-0.060225983	0.1082538437	-0.0203115796	-0.0933742671	-0.1359449791	-0.0690630751	0.0047859765	-0.1021242044	-0.062996983	-0.0734761382	-0.0450365362	0.1877957221	-0.0835062915	0.0434463801	0.002506784	0.0452543489	-0.0533317046	-0.2055097967	-0.0977752625	0.0368932042	0.0354186893	-0.0668175112	-0.0501245861	-0.1629505636	-0.0447390845	-0.0466661558	-0.0192666651	-0.0070392397	0.0016105237	0.0093629331	-0.0034634226	0.0955022485	0.0953179834	0.0950111383	0.0945821078	0.0940314435	-0.0568547276720323	-0.0250374512026069	0.0006268739627229	0.0032324600586609	-0.11429557284535	-0.3098280236860943	0.0130634779720467	0.095993404261231	0.709560331738686	-0.2814737609558762	0.0792274781066457	0.5034758643771142	-0.000860629097788	-0.0023939714680336	7.406824439593869e-07	5.73109938975895e-06	-0.0007099506213954	0.0047109990082881	2.219351165609146e-05	5.040298848197146e-07	0.0010461926913562	-0.000366473778563	1.343030303742428e-07	1.0945191474471292e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6415.824119291579	-121.6574803768699	14800.542531648483	41162799.12968357	5789.426791291699	-212.02423791040383	33517462.571726102	44954.27746148752	4426.873367891967	-93.62850276568406	19597207.81535117	8766.296530143707	4296.418030087061	6818.728031451374	1.020676	52.29319	0.2720039943464863	0.1207942413319118	-0.0817364148	-0.0099558614	-0.0246294829	-0.0861545428	-0.0293479056	0.1260623489	0.0142447238	0.0263075179	0.0040872724	-0.0322142325	0.0636021604	-0.0371669973	0.043285739	0.00025308	0.0288556476	0.0455149399	-0.0168955865	0.0266806358	-0.1044695102	-0.0831854241	-0.091731759	0.045234529	-0.0912684091	-0.0623853691	-0.0278971347	-0.0411059699	0.1877572688	-0.1152742398	0.028663655	0.0095298774	0.0601066987	-0.0719974386	-0.171319858	-0.0564366828	0.0165557047	-0.0225104326	-0.0576581005	-0.0506841958	-0.0341441508	-0.0216200943	-0.0021492939	0.0025904879	-0.0218642746	-0.0111823122	-0.0019592064	0.0339679009	0.0954432708	0.0950822971	0.0944816852	0.0936429488	0.0925682019	-0.0384388501044554	0.0184158775675769	0.0003391445465839	0.0014775451973527	-0.0405918190369902	0.0737037538083598	0.0016476957727317	0.0054322433254433	0.6361386340384314	-0.0734216977002546	0.0053907456931875	0.4046723617162813	-0.001669890273095	-0.000809261175307	2.788533524177294e-06	6.549036498592669e-07	-0.0011581022200186	-0.0004481515986232	2.0083985534852973e-07	1.3412007520120096e-06	0.0019180332228319	0.0008718405314757	7.601059123238312e-07	3.678851443886925e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6480.928053299086	65.10393400750672	4238.522223253791	42002428.43203908	5860.744383220431	71.31759192873142	34348324.72544983	5086.198918513057	4472.490029837339	45.61666194537156	20003167.0669944	2080.87984703831	4345.234014474942	6930.691029351697	0.7727589999999999	39.591476	0.1613214853469603	0.1003144974425888	-0.0688394643	-0.0604260539	-0.0423653351	-0.0191795455	-0.0870221555	0.1267018946	-0.008613103	0.0322490241	0.0668483155	-0.0027066488	0.0714072315	0.0142929381	0.0338374344	0.0840760633	-0.0558766044	-0.0067713313	0.0230492023	-0.0444874331	-0.1415221371	-0.1294007179	-0.0946657645	-0.0112952732	-0.100955227	-0.0370000487	-0.0860513163	-0.0559904712	0.1612244995	-0.108997771	0.0291724748	0.0105992232	0.0449623506	-0.0503849299	-0.2205775081	-0.0525631453	-0.0049357317	0.0269097193	-0.0440521823	-0.0433947082	-0.1216859469	-0.0492054652	0.0088489663	-0.0134234861	0.0294283991	-0.0676745018	-0.0026221648	0.067144248	0.0953646527	0.0947683504	0.0937772737	0.092395551	0.0906289382	-0.0499980953761394	-0.0115592452716839	0.0001336161512509	0.0024998095412415	-0.0029482793247694	0.0376435397122208	8.69235097686271e-06	0.0014170360820655	0.725522584883052	0.0893839508446205	0.0079894906685935	0.5263830211753854	-0.0016540035858114	1.5886687283599935e-05	2.7357278618769693e-06	2.5238683284689587e-10	-0.0015790744780057	-0.0004209722579871	1.772176419947576e-07	2.493476207088974e-06	0.0019001971777339	-1.783604509800001e-05	3.1812450473789024e-10	3.610749314267879e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6501.833098919273	20.905045620186684	437.02093238208647	42273833.64620219	5944.079968416238	83.33558519580765	35332086.67092719	6944.819759927716	4481.100415411796	8.610385574457723	20080260.93300377	74.13873974082965	4373.234803504032	7066.876671330051	0.972981	49.849617	0.5299446442107564	0.3195962545014228	-0.0023525414	-0.0429063743	0.0185460406	-0.0010029932	0.085470026	0.0752583241	0.0171821055	0.0154223777	-0.0306946744	0.0232027219	-0.0282963297	0.021953211	0.0082762911	-0.022388466	0.0412228255	-0.0166270127	-0.0195678467	0.079577135	-0.0658168157	-0.0389626496	0.0001099811	-0.0219475956	-0.0523453823	-0.0083124986	-0.0636828929	0.0354049103	0.1088244076	-0.0778261793	0.0206947694	-0.0003075494	0.0606379681	-0.0629548428	-0.0533918769	0.0002323354	-0.0075772576	0.0224386288	-0.0315669383	-0.0846914493	-0.0526532477	-0.0625668137	0.063611649	-0.0360632029	-0.0342877781	0.0593429028	-0.0652059933	0.0076221845	0.0952664105	0.0943764019	0.0928992083	0.0908440203	0.0882236248	-0.0856540516116979	-0.0356559562355585	0.001271347215072	0.0073366165574994	0.0434332745430339	0.0463815538678033	0.0018864493375305	0.0021512485391919	0.4389692251394024	-0.2865533597436496	0.0821128279803734	0.1926939806194873	-0.0005978009069582	0.0010562026788532	3.573659243600465e-07	1.1155640988166763e-06	-0.0008241449989514	0.0007549294790543	5.699185183451969e-07	6.792149792966031e-07	0.0004842538483665	-0.0014159433293674	2.004895511980037e-06	2.345017896577652e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6489.453567181782	-12.379531737490652	153.2528060395383	42113007.60060836	5959.5419172456	15.461948829361972	35516139.863407366	239.07186160180808	4486.700991099117	5.6005756873209975	20130485.783529803	31.366448029411064	4375.6777922401525	6993.3953646198825	0.919845	47.127224	0.2755152869402861	0.1777856718059146	0.0043169968	-0.0851837941	0.0072807044	0.0232500857	-0.0124061832	0.0538665471	-0.0111048041	-0.0029588549	0.0529634946	0.0066313688	0.0148561619	0.0268192178	-0.0339386185	0.00028308	-0.0353226325	-0.0278111388	0.0343213034	0.0140603757	-0.0127864345	-0.0750870653	0.0149746659	-0.0280578742	-0.0321001273	0.0130128978	-0.0851923675	0.0364370682	0.0318532922	-0.0262509097	-0.0232785914	0.0075663025	0.0136755852	-0.003503176	-0.064045627	-0.0247923754	0.0098744736	0.0830195376	-0.0176518848	-0.0582415389	-0.1189006283	0.032647368	0.0553128942	-0.0387333438	-0.1036390263	-0.0386789337	-0.0282167472	-0.0384567727	0.0951485642	0.0939067741	0.091849115	0.0889934638	0.0853646308	-0.0969087034143854	-0.0112546518026875	0.0001266671871997	0.0093912967974573	0.0260344097846001	-0.0173988647584338	0.0006777904928324	0.0003027204948822	0.3892859026709772	-0.0496833224684252	0.0024684325315015	0.1515435140183575	0.0024594557411624	0.0030572566481205	6.04892254273669e-06	9.346818212477604e-06	-0.0011411060962929	-0.0003169610973415	1.0046433722792793e-07	1.3021231229968214e-06	-8.509736438619235e-05	-0.0005693512127526	3.241608034629616e-07	7.241561425476398e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6482.823684162467	-6.629883019315457	43.95534884980744	42027002.91993782	5950.173146952054	-9.368770293546731	35404560.4787093	87.77385681324371	4464.727343377266	-21.973647721851197	19933790.25070062	482.8411942040162	4359.449631957505	7139.623404378042	0.913534	46.803925	0.3892438609653564	0.2224045954792463	0.0030284257	-0.1173946342	-0.0026845025	0.0216020206	0.066710926	-0.0300750875	-0.0063818579	0.0213501812	-0.0067969526	0.0185343252	-0.00212762	0.0011920636	-0.0081789631	0.0118645549	0.0349527492	-0.0078656277	0.004641231	0.0075562469	0.0044795387	0.0417787778	0.0296863311	0.0382172731	0.0033583917	0.009399684	-0.0572529285	0.0222721955	-0.0972313941	0.0316292049	0.0070759008	0.0154974061	-0.0410741078	-0.0411639113	-0.0214477936	-0.0849125442	0.0537046905	0.0706440192	0.0092952418	-0.0638890744	-0.0286598971	0.0992694924	0.1163100652	-0.0460575642	0.005138845	-0.0556202612	-0.051481205	0.0916680737	0.0950111383	0.0933598536	0.0906289382	0.0868499729	0.0820666583	-0.061137415328389	0.0357712880859964	0.0012795850513313	0.0037377835530359	0.0500559989963989	0.0240215892117987	0.0025056030355274	0.0005770367482604	0.2538257101084014	-0.1354601925625758	0.0183494637690901	0.0644274911120342	0.0051349983417022	0.0026755426005398	2.6368207969284347e-05	7.158528207303279e-06	-0.0001668096659273	0.0009742964303656	9.492535342231506e-07	2.7825464646777436e-08	-0.0003150741555805	-0.0002299767911943	5.28893244880302e-08	9.927172351476513e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6499.895570461095	17.07188629862867	291.44930179330527	42248642.42689977	5966.397956429654	16.224809477600502	35597904.574487954	263.2444425844351	4480.814003048962	16.086659671695998	20077694.129919663	258.7806193929704	4366.19238729076	7177.381807411043	1.055583	54.081654	0.5263426546525969	0.2482094840372212	0.0902175029	-0.0453917977	-0.0060902193	0.0381698687	-0.0127401861	-0.1082023654	0.0205833032	0.0449950728	-0.0577473002	0.0328688433	-0.0251205235	0.0230089051	-0.0468234885	0.0451480609	-0.0335914017	-0.0188494726	0.042040021	-0.0687764642	0.0595115284	0.0712745549	0.0354034025	0.0434929545	0.0819665429	0.0079488114	-0.0417516349	0.021480081	-0.0727322313	-9.14074e-05	0.0208012942	0.0539770985	-0.080227809	0.0180013875	0.0369014175	0.0021967305	-0.0505360312	0.0584579791	0.0636467032	0.0003894986	-0.0480907219	-0.0212657967	0.0214327465	-0.0773156088	0.0525204098	-0.0035781569	-0.1146567715	0.0616364608	0.094854161	0.0927360906	0.0892409375	0.0844206031	0.0783466667	-0.0106783350075403	0.0504590803208487	0.0025461187868258	0.0001140268385332	0.0055351512223893	-0.0445208477740095	3.063789905471776e-05	0.0019821058865165	0.0536621615282228	-0.2001635485801786	0.0400654461802095	0.002879627579881	0.0021679322886357	-0.0029670660530665	4.699930408109224e-06	8.803480963259622e-06	0.0010346544596471	0.0012014641255744	1.4435160450422575e-06	1.0705098508676325e-06	0.0001403792253298	0.0004554533809103	2.074377821826229e-07	1.9706326904194763e-08	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6477.433819869384	-22.46175059171128	504.530239644242	41957148.89078768	5896.191138931467	-70.20681749818687	34765069.94681396	4928.997223223718	4469.301549547501	-11.512453501461096	19974656.340787694	132.53658562330384	4344.83485426435	7176.828699361591	0.7567789999999999	38.772728	0.1180680093562932	0.0678745887524081	0.073385679	-0.0368043151	-0.0021907459	-0.0089501395	-0.0071379288	-0.0600863549	0.0599412664	0.0285525467	-0.1154323311	0.0004550551	-0.0215039677	0.0073983866	-0.0152703564	-0.0324658034	0.0016831258	-0.004587538	-0.0077888765	-0.0095859979	0.0711488775	0.0560082375	0.0243775095	0.0583240424	0.0761609656	0.0087967854	-0.0277009917	0.0205706696	-0.0750546157	0.0015756942	0.0277653504	0.0351128627	-0.0799279729	-0.0070728879	0.0310509709	-0.0152172212	-0.0524470143	0.029088816	0.0757585254	0.0333077375	0.0170095456	0.0562323426	-0.0318921077	-0.0464450101	-0.0777726697	-0.0384034465	-0.0281267454	-0.0568176978	0.0946776645	0.0920359983	0.0876876832	0.081713351	0.0742237856	-0.0045068906311058	0.0061714443764345	3.8086725691425023e-05	2.0312063160749235e-05	0.0614859885062628	0.0559508372838735	0.0037805267825922	0.0031304961927664	0.0588703217399881	0.0052081602117653	2.7124932791415208e-05	0.0034657147817697	0.0014580866879281	-0.0007098456007076	2.1260167895131367e-06	5.038807768439334e-07	0.0010338814553509	-7.73004296200034e-07	5.975356419437099e-13	1.068910863718495e-06	-0.0001637535193508	-0.0003041327446806	9.249672638695503e-08	2.6815215099772836e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
