global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
5586.552785620983	n/a	n/a	31209572.02652956	4228.188371627726	n/a	17877576.90596792	n/a	3812.527495413116	n/a	n/a	14535365.903281009	3742.1963123736687	6419.475739454294	n/a	n/a	n/a	n/a	0.1029965273	-0.1300126599	0.0955906016	-0.0814706314	0.1457814253	-0.0339085994	-0.0762029416	0.0083982308	-0.1136068819	0.0020593813	-0.0795048912	0.0585831717	-0.0271005014	0.0443662853	0.0618494093	0.0168757277	-0.0084732425	-0.126801742	0.02578907	0.1589393335	0.1585658596	-0.0153522498	0.0384202458	0.0421903366	-0.0860131815	-0.0330847799	-0.0448424993	0.0476291964	-0.0113094529	0.0059430576	-0.084646101	0.0269739047	-0.1548882087	0.1411874396	-0.0003122921	0.1370372155	-0.0939633392	-0.0086837892	0.0259878744	-0.0033622085	0.2072308787	-0.1013692538	0.1143154155	-0.1300171609	0.1007487905	-0.2026314169	0.0907029785	-0.2212483711	0.2198640214	-0.138957569	0.2545745787	-0.1880826439	0.1326429797	0.0450166083	-0.2429846608	0.0114442519	-0.0384863507	0.2351194833	-0.0040021618	0.0405884987	-0.1696978977	0.0955612383	0.0955538639	0.0955415737	0.0955243683	0.0955022485	-0.0447553269789438	n/a	0.0020030392929921	n/a	0.0715114112658028	n/a	0.0051138819412267	n/a	-0.2116140789905642	n/a	n/a	0.0447805184270247	0.0037899570575194	n/a	1.4363774497841108e-05	n/a	-0.001805937350257	n/a	n/a	3.261409713053274e-06	-0.0033920944503206	n/a	n/a	1.1506304759895811e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5559.973583634541	-26.579201986442055	706.4539782360855	30913306.25071392	4156.39791470288	-71.79045692484578	17275643.625346452	5153.869705478138	3790.2074178059897	-22.320077607126223	498.1858643881374	14365672.269991549	3678.0683546125033	6262.001897455571	1.434583	40.896606	0.1486932502437133	0.0732316415921291	0.0601194814	-0.1056618458	0.1085129525	-0.1334871513	0.1593833676	-0.0206165243	0.0098357487	-0.0045860376	-0.0868186963	-0.0893731313	-0.0850784723	-0.0242922547	0.0344242082	0.0069557625	-0.0206230182	0.0314987695	-0.0074370668	-0.0690354583	-0.0239265716	0.1608108305	0.0492899535	0.185098702	-0.0167020551	0.0996369259	0.0245243727	0.0236521318	-0.0155793572	-0.0331378958	0.0081952579	0.0283433435	-0.048789925	0.0710582548	-0.0203054074	0.1081341264	-0.0144470296	0.0249024034	-0.0258127082	-0.0043282279	0.0166704599	-0.0278879563	0.1730921853	-0.062314387	0.0731324726	-0.109112767	-0.0102001832	-0.0222154609	0.0604596243	-0.3026396537	0.2274610298	-0.04796934	0.1149668528	-0.0456207212	0.0543947984	0.056230459	-0.0742270055	0.0103695901	-0.0470824381	-0.0151658954	0.069660174	0.0265597677	-0.0556198481	0.0955415737	0.0954752155	0.0953646527	0.0952099364	0.0950111383	-0.0217714601655529	0.0229838668133909	0.0004739964777402	0.0005282581336956	0.0845692521394454	0.0130578408736426	0.007151958407425	0.0001705072082813	-0.1645302579584893	0.0470838210320748	0.0022168862029804	0.027070205783887	0.00338911024718	-0.0004008468103394	1.148606826754048e-05	1.6067816535927092e-07	-0.0012571394026985	0.0005487979475584	3.011791872444221e-07	1.5803994778171412e-06	-0.0030303847777264	0.0003617096725941	1.3083388724820334e-07	9.183231901075882e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5563.226679614213	3.2530959796722527	10.582633452959774	30949491.08877138	4102.673620703386	-53.724293999493966	16831930.838015433	2886.2997657440637	3764.050017385772	-26.157400420217527	684.2095967435961	14168072.533381833	3667.8879727906015	6177.8714778359	1.388611	39.58606	0.1938519232010096	0.1112144671151002	0.0673983078	-0.066261113	0.093175262	-0.0581328476	0.1595431503	-0.1891384514	-0.0192181996	-0.0905400896	-0.0303710295	0.0457180218	-0.0559882664	-0.0317262954	0.0379006145	0.0131142187	-0.052210048	0.047596832	0.0259594549	-0.0627616721	-0.0469363273	0.1694384223	0.0020683037	0.0256153717	-0.1232010003	-0.0422390086	-0.0987331527	0.0438951557	-0.0277115808	-0.0067728519	0.0242470415	-0.0691006123	0.0741961709	0.0846113543	0.037512812	0.1995652691	-0.0619727037	-0.0672171992	0.020539821	-0.0024843793	-0.0136653967	-0.0286544815	0.1642539873	-0.1278388015	0.2255251038	-0.03614559	0.0218785584	-0.0098702184	-0.0492065995	-0.0184769514	0.2081219877	0.0424636237	0.1712077363	-0.0864750922	0.0319051117	0.0917142076	0.0095996346	-0.1038017117	0.0976017385	0.0781788592	0.1568197578	-0.0263870019	0.0674002157	0.0955022485	0.0953179834	0.0950111383	0.0945821078	0.0940314435	-0.0125995084055574	0.0091719517599955	0.0001587476120617	8.412469908768455e-05	0.0766000850190238	-0.0079691671204216	0.0058675730249216	6.350762459320874e-05	-0.2662950889573068	-0.1017648309988175	0.0103560808282178	0.0709130744027799	0.0030399273301164	-0.0003491829170635	9.241158172388624e-06	1.2192870956904492e-07	-0.0014957259423422	-0.0002385865396437	5.6923536899154833e-08	2.237196094595462e-06	-0.0021192347679982	0.0009111500097281	8.301943402276988e-07	4.491156001892384e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5591.187243002032	27.960563387819093	781.7931049642496	31261374.786308665	4138.475062895586	35.80144219219983	17126975.84620863	1281.7432630414262	3768.0917580344462	4.041740648674022	16.335667471143903	14198515.496967124	3670.7929027643536	6349.919342394475	1.639799	46.746834	0.5554200423288075	0.3263422340680659	0.1355145677	-0.0998182848	0.0545447936	-0.0480305931	-0.0876036134	-0.1899360127	0.0734447639	0.0367885396	0.0391669843	0.1231487833	-0.0501671801	0.0009318081	-0.0915021162	0.0661700994	0.0020580618	0.0337134851	0.0956003026	0.002384958	0.0818735324	-0.1531691683	0.0536857923	0.0438629767	-0.0613381411	0.0084858591	-0.0501710123	-0.1060601409	0.1738625627	-0.0879111857	-0.0129904842	-0.0046597671	0.1057278261	-0.0516326984	-0.0183075626	-0.1300217908	-0.1227437493	0.14158617	0.0655752567	0.0034938889	0.0235032685	0.0246439838	-0.1002710483	-0.0264260277	0.0625567496	0.1373756616	0.1195708015	-0.0307971089	0.1105478513	0.0065023995	0.0408299221	0.2009223369	-0.0101915821	0.0652438527	0.0843056644	0.0847521334	0.145267657	-0.2683730839	0.097389748	0.0493897264	0.018310985	-0.0377529481	0.1779918259	0.0954432708	0.0950822971	0.0944816852	0.0936429488	0.0925682019	0.0465220587329753	0.0591215671385327	0.0021643019487544	0.003495359700916	0.0520612788192238	-0.0245388061997999	0.0027103767522929	0.0006021530097113	-0.069782366684052	0.1965127222732548	0.0386172500152453	0.0048695787000274	-0.0008269004676089	-0.0038668277977253	6.837643833318175e-07	1.4952357217261097e-05	-0.0014087668143865	8.695912795570002e-05	7.56188993481581e-09	1.9846239373166878e-06	-0.0005680827593348	0.0015511520086634	2.4060725539805003e-06	3.227180214534404e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5587.28107458185	-3.906168420182439	15.258151726830572	31217709.80638051	4183.729640042719	45.254577147133205	17503593.700971983	2047.976752765831	3811.799301609849	43.70754357540272	1910.349365395728	14529813.915753333	3717.921732187761	6354.118199352975	1.486101	42.365273	0.0991783121754838	0.059494541506055	0.1213764733	-0.0758076525	0.0274647823	-0.0738526189	-0.0246171687	0.1024030324	-0.0217480073	0.0706941502	-0.0413458022	0.0147247549	-0.0841332541	-0.002416281	-0.0198181243	0.0697516112	0.0790982881	-0.0374282846	-0.0631791777	-0.085041241	0.0011456044	0.0620322364	0.0389572911	0.0789227809	0.0058605682	0.0263474612	0.1367883194	-0.0299048322	-0.0807869162	0.0060434876	-0.0163390633	0.0843405366	-0.065627967	-0.0395255155	-0.1301489392	-0.012711038	-0.0028037416	0.0681918901	0.044354494	0.0159350758	0.0163213361	0.0308641202	-0.0838983879	0.0242845865	0.0061996857	0.1095914918	-0.0170966265	-0.0013712271	0.0380772074	-0.1906136843	-0.0733397023	0.1589337383	-0.0314296354	0.1273900231	0.0532729043	0.0469024378	-0.0032398977	-0.0244301206	0.0353228497	-0.0745559669	-0.0763935187	0.0661532097	0.0972871789	0.0953646527	0.0947683504	0.0937772737	0.092395551	0.0906289382	0.0517557512336566	0.0052336925006813	0.0026786577857601	2.739153719168768e-05	0.041368536543402	-0.0106927422758218	0.0017113558157427	0.0001143347373771	-0.0734682551673131	-0.0036858884832611	1.3585773911036884e-05	0.0053975845173294	-5.893118630308287e-06	0.0008210073489785	3.472884719088663e-11	6.740530670768553e-07	-0.0014650004674143	-5.623365302779996e-05	3.162223732850995e-09	2.146226369524117e-06	0.0001459960169732	0.000714078776308	5.099084987735307e-07	2.13148369720389e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5543.692847494621	-43.58822708722892	1899.9335406078364	30732530.387363017	4197.817237405216	14.087597362496126	17621669.558656357	198.46039944780784	3797.645483768348	-14.153817841500768	200.33055949038547	14422111.22038613	3723.2627494545686	6181.132012977943	1.140496	32.512878	0.0813251757653883	0.0453621836941691	0.04411274	-0.0131272251	0.0296564577	-0.1457497306	-0.0134197442	0.1475315033	-0.0451188921	-0.0209045975	-0.1044923775	-0.0681155858	-0.0399134031	0.0061879311	0.1056979997	-0.0209891945	0.0157063861	-0.0086141933	0.0343724935	-0.0733671331	0.0282606764	0.1138524633	0.0156122099	0.1307951435	-0.0212355582	0.0915943296	0.0820064325	0.0692014095	0.0637322447	0.0107207126	-0.0042136318	0.0150961614	-0.05234077	0.0838077966	-0.1033455468	0.0307392873	-0.0360163376	-0.0178888402	0.0559331405	0.011489984	0.0085750424	0.0069309611	-0.0532611521	-0.0311020519	0.0084552452	0.0997050672	-0.0521181552	0.0578262679	-0.0712861899	-0.063808131	-0.0226585653	0.1747841186	-0.0390939781	0.0617675787	0.1325017544	0.0542481687	-0.0426632496	-0.0088936824	0.0289270437	-0.0476400913	0.029705654	0.0639621628	0.1445499689	0.0952664105	0.0943764019	0.0928992083	0.0908440203	0.0882236248	0.0520066044380058	0.0002508532043492	0.0027046869051712	6.292733013226476e-08	0.0483870259585756	0.0070184894151736	0.0023413042811158	4.9259193670903856e-05	-0.0949189631454032	-0.02145070797809	0.0004601328727612	0.0090096095645984	0.000627214956259	0.0006331080748893	3.933986013549793e-07	4.0082583449004593e-07	-0.0017909294378566	-0.0003259289704423	1.0622969377357776e-07	3.2074282513813576e-06	0.0002390614749971	9.30654580239e-05	8.661179477198295e-09	5.715038882778906e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5521.596957652183	-22.095889842437828	488.2283479291472	30488032.962753844	4161.190617036054	-36.62662036916117	17315507.3513089	1341.509319666652	3787.669892282197	-9.975591486151188	99.51242549857209	14346443.21290103	3701.3176278930914	5973.472474543127	1.022812	29.157984	0.1095762843262542	0.0586268570027039	-0.0231332956	0.0514774835	-0.0052752584	-0.0794894935	-0.0771369124	0.072960796	-0.0168708954	0.000151215	-0.0233585053	-0.0313213932	-0.0279752452	0.0592833902	-0.0245434227	-0.0624949807	-0.020482042	-0.0117863961	0.0967174598	-0.0213646935	-0.0105963605	-0.0195088924	0.0247882184	0.0484656951	0.0029678463	-0.0556230385	0.075814574	0.0154394375	-0.0721292452	0.0176050927	-0.0039933554	0.0527809689	-0.0152361848	-0.0127566212	-0.07954966	-0.0041246866	-0.0255902036	-0.062926518	0.0548777352	0.0131126498	0.0152852702	0.0041520367	-0.0642205741	0.0326301124	-0.0489850063	0.1140086591	-0.0665680448	-0.0091970562	-0.0936045743	0.0126372332	-0.0611772165	0.0595679689	-0.0463090659	0.0438454147	0.1847811815	0.0075317826	-0.0490664875	-0.043537895	-0.017025076	0.0067550966	-0.0237560236	0.1018998655	0.0829159776	0.0951485642	0.0939067741	0.091849115	0.0889934638	0.0853646308	0.0418548076333706	-0.0101517968046352	0.0017518249220264	0.0001030589783626	0.0334112092380394	-0.0149758167205362	0.001116308902748	0.000224275086447	-0.0473402489711247	0.0475787141742784	0.0022637340424776	0.002241099172648	0.0004699627841262	-0.0001572521721328	2.208650184636493e-07	2.4728245640483765e-08	-0.0020960077398293	-0.0003050783019726	9.307277033454579e-08	4.39324844542433e-06	-3.600718343348675e-05	-0.0002750686584305	7.56627668508028e-08	1.296517258812763e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5517.856910764324	-3.740046887858625	13.987950723380989	30446744.88766961	4105.425976513541	-55.76464052251322	16854522.448632162	3109.6951326051235	3793.225937352036	5.556045069839001	30.869636818082277	14388563.011800231	3689.0395601809146	5911.868609334087	1.042086	29.707436	0.0731424420573524	0.0382890686762813	-0.0467141725	0.0785631518	-0.0304333023	-0.0264099711	-0.1205409086	-0.0433734403	0.0239947345	-0.0248570507	0.0249134922	-0.0134110845	0.0455346141	-0.0079129507	0.0516575364	-0.0803006506	0.011185355	-0.0143454111	0.0404664643	-0.0232700376	0.0237090887	-0.0306302789	-0.0254936553	-0.0150224615	0.0148757252	0.0694017917	-0.060075797	-0.1291342716	0.0892320376	-0.0076892906	-0.0028847204	-0.0151744181	-0.0392753336	-0.0172595868	0.0333130537	-0.0201464274	0.0310997187	-0.014872726	-0.0965776021	0.0141814852	0.0184344647	-0.0091380401	-0.0522992454	0.0277111081	-0.1312792208	0.0114217433	-0.0459209509	-0.1123728875	0.0422903314	0.0894339619	-0.0551031034	0.1001422111	-0.0026930791	-0.0632151361	0.106649109	-0.0482642001	0.0417122554	-0.0684036496	0.0203599765	0.0175621662	-0.0081683431	-0.0501682974	0.0654932625	0.0950111383	0.0933598536	0.0906289382	0.0868499729	0.0820666583	0.0259131554171574	-0.0159416522162132	0.0006714916236737	0.0002541362753826	0.0204619418115044	-0.0129492674265349	0.0004186910626973	0.0001676835268839	-0.0381831693170511	0.0091570796540736	8.38521077910488e-05	0.0014579544190945	0.0004789536354938	8.990851367600015e-06	2.2939658495272786e-07	8.083540831427506e-11	-0.001933140217893	0.0001628675219362	2.6525829701671122e-08	3.7370311020353953e-06	-0.0005660376653402	-0.0005300304819067	2.8093231175026264e-07	3.203986385837842e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5550.814031976631	32.95712121230645	1086.1718386026596	30811536.41758866	4111.615669128091	6.18969261455004	16905383.410619643	38.31229466261532	3794.6754520300665	1.4495146780304822	2.1010928018258124	14399561.786239589	3672.643216738221	6017.967693801407	1.051896	29.987104	0.0571536772954552	0.035817468127539	0.0073595264	0.0467068138	-0.0300747145	0.0225308705	-0.0823184647	-0.0629761753	0.0201087641	0.0157074277	0.067192592	0.0596172784	0.009640679	-0.0182664281	-0.0398226141	-0.0184123561	1.91667e-05	-0.0446835274	-0.0483015142	-0.0408922096	0.0422261638	-0.1166672157	0.1018998315	-0.0622653347	0.0028465615	-0.1452229754	0.0336190431	0.1038208649	-0.0317496742	-0.0252670119	0.0217619461	0.0179581582	0.080002315	-0.0507921754	0.0146823942	-0.0550185621	0.0359339996	0.0283725742	-0.0996900175	0.021804178	0.0178817923	6.2837e-05	-0.0395692654	0.0288894084	-0.0854257353	0.0063245229	0.0001769694	-0.126318951	0.1261795369	0.0066900608	-0.1017889246	0.0581281888	0.0370943661	0.0377253979	0.0319066093	-0.0332815256	0.0097194216	-0.0772449316	0.0224962762	-0.0108429045	-0.1011391851	-0.0801809051	-0.0567606641	0.094854161	0.0927360906	0.0892409375	0.0844206031	0.0783466667	0.0259074688524094	-5.68656474799964e-06	0.0006711969423385	3.2337018633192205e-11	0.0122387061040143	-0.0082232357074901	0.0001497859271004	6.762160550094021e-05	-0.0696799813055832	-0.0314968119885321	0.0009920491654409	0.0048552997947464	0.0004170347784404	-6.191885705339998e-05	1.7391800642883354e-07	3.833944858799381e-09	-0.0016466202510778	0.0002865199668152	8.209369138378332e-08	2.7113582512595168e-06	-0.0005661577021653	-1.2003682510009026e-07	1.440883938010966e-14	3.205345437210926e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5548.84824557916	-1.9657863974707648	3.8643161604810894	30789716.85246692	4165.919922609381	54.30425348128938	17354888.801593747	2948.95194616013	3796.226714163116	1.551262133049477	2.4064142054332125	14411337.265325688	3701.61685801042	6132.283616287011	0.946779	26.990448	0.0791214022081364	0.0363739987384421	0.0294842486	0.0078922194	-0.0512550174	0.0103097277	-0.0608476711	0.0240255736	-0.0012129034	0.0262885687	-0.0319446983	-0.0497033339	0.0462071479	-0.0467310744	-0.03601904	0.0269912612	-0.0204457199	-0.0301843363	-0.0908046869	-0.00313242	-0.0170994464	0.0332794654	0.021053908	-0.0421276976	-0.0231927504	0.0952119453	-0.0322873945	0.0552328706	-0.0062157185	-0.0170937407	-0.0071552344	0.0525219066	-0.0607641182	0.0365145286	0.0040436285	-0.0844185106	0.0206599885	-0.0236974652	-0.0626201874	0.0113200685	0.0281650043	0.0009363873	-0.0536942568	0.0781635711	-0.0896973599	-0.0007721513	-0.0675703049	-0.1189416777	0.0060855953	-0.0518610017	-0.0652107099	0.0940533497	0.0339284478	0.0042472259	-0.0428185736	-0.0763509525	0.0382402955	0.0300568203	0.0249138888	-0.0252074388	0.0011050475	-0.0566734346	0.0302920154	0.0946776645	0.0920359983	0.0876876832	0.081713351	0.0742237856	0.0176827111307318	-0.0082247577216775	0.0003126782729329	6.764663958029528e-05	0.0242596295481973	0.012020923444183	0.0005885296258157	0.0001445026004509	-0.0522306128792706	0.0174493684263125	0.0003044804584771	0.0027280369217442	4.9913434991935655e-05	-0.0003671213434484	2.491350992694186e-09	1.3477808081540536e-07	-0.0014360213754767	0.000210598875601	4.4351886404447534e-08	2.0621573908259936e-06	-0.000816964535435	-0.0002508068332697	6.29040676147751e-08	6.674310521585254e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
