global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
4964.858820916515	n/a	n/a	24649823.11163252	4088.824832930547	n/a	n/a	16718488.514389517	3440.621948304392	n/a	11837879.39115391	n/a	3502.692023589096	5664.05222301916	n/a	n/a	n/a	n/a	-0.0447210392	0.0936565228	-0.1167637132	0.0646533229	-0.046037356	0.0150079983	-0.0318766493	0.0100040496	-0.1135959031	0.031686572	-0.1048682775	0.102245832	-0.0008922339	-0.0096909458	0.0025630895	-0.1331585055	-0.0892575116	0.0083731394	-0.072926889	0.0121435572	-0.0240388124	0.0662950829	-0.0214616341	0.0136825601	-0.0778794893	0.0068462548	-0.0703527418	0.0156126035	-0.0321379437	0.0266197557	-0.0291860082	0.0088039056	-0.0483754516	0.0633463988	-0.0218092568	0.0039608453	0.0258805953	-0.0318971841	0.036770857	-0.0890396019	0.0239920628	-0.0653285641	0.1673924556	-0.0130037444	0.0258739951	-0.1041361963	-0.005449931	0.0030947658	-0.0800962758	0.1093035959	-0.0498937986	0.0737458209	-0.0386416854	0.0494780498	-0.0791839381	0.0391790656	-0.0530405125	0.0216267654	-0.0343113802	0.0081405041	-0.0193782005	0.0665105851	-0.0748030341	0.0741631087	-0.0241776601	0.0851332726	-0.0401001601	0.038135996	-0.0904556871	0.0568664707	0.0989663317	-0.0357976041	0.0238278601	-0.044310703	0.1025520915	-0.0827785813	0.0270704315	-0.0561100436	0.1225377383	-0.08660721	0.1844774082	-0.0521995929	0.0235229087	-0.1322405365	0.0745143441	-0.0694178374	-0.0177789991	0.0275233112	-0.0490025757	0.0867911175	-0.0236225028	0.0487763889	-0.0816324005	0.05111859	0.0955612383	0.0955538639	0.0955415737	0.0955243683	0.0955022485	-0.0069130295827335	n/a	4.77899780117485e-05	n/a	-0.0737747699631938	n/a	n/a	0.0054427166831221	0.1153992533950258	n/a	0.0133169876841293	n/a	-0.0048728647783937	n/a	n/a	2.3744811148509887e-05	-0.0004119558591817	n/a	n/a	1.6970762991413265e-07	-0.0016610134212235	n/a	2.758965585484596e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4962.850560010005	-2.0082609065093493	4.033111868613753	24629885.680991624	4063.2025271069247	-25.622305823622355	656.5025557192321	16509614.7762881	3439.6635558435105	-0.9583924608814414	11831285.377398023	0.9185161090743852	3499.229218885958	5738.344792520188	1.016914	31.866917	0.1698162502452335	0.110371932400851	-0.0235602427	0.0976125096	-0.1097237258	0.0763462086	-0.0708177697	-0.022587865	-0.0250989267	-0.0505706547	-0.0711749154	-0.0928371347	-0.1023388013	0.0120992679	-0.0014944359	0.0063512783	0.0031499403	-0.0850977825	-0.0635597595	-0.0363153022	-0.1310564715	-0.0587021716	0.0965278087	0.0427588793	0.0657257083	-0.077155872	0.0124644212	-0.0917624434	-0.1432882063	0.0372766223	0.0131283464	0.0211272438	-0.0249056342	-0.0475438343	0.0338758594	0.019029718	0.053595471	-0.1967747866	-0.0077301952	-0.0374199534	-0.0411506406	-0.1364446087	0.03563394	-0.0964054613	0.0102939303	0.0059351627	0.0478014345	0.0210008584	-0.0013773751	-0.0303070439	-0.0141971542	0.0530977481	-0.0059074867	0.1288654427	-0.0304160643	0.0107232689	-0.1140661439	-0.1032945367	-0.0829691765	0.0150800423	-0.0031578081	0.026374014	-0.0654467727	0.0214747322	0.0614612973	0.0321167783	-0.0148295722	0.1317814656	0.0528062619	0.0126563157	-0.0649201328	0.0070211185	0.0724924927	-0.0232105364	0.0435357279	-0.0514599965	0.1039295812	-0.1067080243	-0.0258847597	0.023368674	0.0660950207	-0.0940965981	0.0799953513	0.0319439675	0.1115885592	-0.0548191904	0.124408583	0.0006242465	0.0703228296	0.034935295	-0.041850558	0.0885249106	0.0049870341	0.0298996968	-0.1033030745	-0.0153602311	0.0955415737	0.0954752155	0.0953646527	0.0952099364	0.0950111383	-0.0205139704097376	-0.0136009408270041	0.0004208229819715	0.0001849855913796	-0.0839516096881851	-0.0101768397249912	0.0001035680667881	0.0070478727692373	0.0346294232927277	-0.0807698301022981	0.0011991969575869	0.0065237654547541	-0.0037759616247525	0.0010969031536412	1.2031965284680106e-06	1.425788619160354e-05	-0.0005604790878352	-0.0001485232286534	2.205914944965983e-08	3.141368079005778e-07	-0.0016010670116994	5.994640952409992e-05	2.5634155759520466e-06	3.593572014831097e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4944.790114443572	-18.060445566433373	326.1796940581029	24450949.275898878	4072.71395433976	9.511427232835558	90.46724800552587	16586998.953873806	3436.907740820392	-2.75581502311843	11812334.818911131	7.594516441645233	3504.772867804504	5605.187960687861	0.980151	30.714867	0.0961748831866844	0.0675132337964312	-0.0414227645	0.0689632608	-0.0716932951	0.0819464138	-0.0795623871	-0.0200295933	-0.0154882846	0.0038544627	0.0674408566	-0.121339177	-0.0648345037	-0.014486237	0.0050651173	0.0074662446	-0.009577903	-0.0626070168	0.0274408637	-0.0693061975	-0.0278412425	-0.0561076983	0.032311276	0.0600748387	-0.0324022304	-0.0149105553	0.0191681498	-0.0187347688	-0.0616600578	0.0018093514	0.1339986774	0.0777445952	-0.0091182435	-0.0093272825	0.0605784672	0.0582216803	-0.0092547663	0.0113247516	-0.1031755292	0.0034047604	0.0297085626	-0.1341636808	0.0219204277	-0.0353031354	-0.0478634962	0.0048834189	0.0363327314	0.0726921348	-0.0050774096	-0.0054572687	-0.0171905603	0.0075843952	0.0666427845	0.011264901	0.0019133278	-0.0481014565	-0.1023415114	0.0446465378	-0.1357290734	0.031352653	0.0551391823	0.0591400324	-0.0546060705	-0.0442755093	0.0147169265	-0.0885984553	-0.1154797293	0.0154016695	-0.0431460745	0.0089690882	-0.127796868	0.0436259052	0.0641376377	-0.0153775354	0.016995819	-0.0627456027	0.1019299263	-0.0451920899	0.0284439526	0.0309313355	0.0979306831	-0.0724484333	0.0110669716	-0.0671951554	0.1318211284	-0.0938214229	0.0765370056	0.0812864521	-0.0211899527	0.0451527544	-0.0216399942	0.1042022006	0.028951524	-0.0235385272	-0.0094091309	-0.0408625244	0.0955022485	0.0953179834	0.0950111383	0.0945821078	0.0940314435	-0.0099772538160323	0.0105367165937053	9.954559370953108e-05	0.000111022396576	-0.0188077253076244	0.0651438843805607	0.0042437256721878	0.000353730531247	0.0451746346972612	0.0105452114045334	0.0020407476200309	0.0001112014835663	-0.0039299488745649	-0.0001539872498123	2.371207310478632e-08	1.544449815669392e-05	-0.0005604449053666	3.4182468599901726e-08	1.1684411595832676e-15	3.140984919513773e-07	-0.0015561070278227	4.495998387669996e-05	2.421469082039197e-06	2.0214001501931203e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4935.180086771127	-9.61002767244463	92.35263186515157	24356002.488862272	4073.1543794553377	0.4404251155774545	0.1939742824314142	16590586.598876197	3435.573210400948	-1.334530419444036	11803163.284024676	1.7809714404214745	3501.616642187932	5574.609970306567	0.951709	29.823599	0.118336175701982	0.0665994038574308	-0.0572520879	0.0394416166	-0.0517277035	0.0478838672	-0.0847097499	-0.0254819703	-0.0120907614	0.0162395173	0.0827127868	-0.0833631164	0.0026533937	-0.0651010514	0.0040709228	-0.0130933734	0.010442019	-0.0251824945	0.0454524285	-0.0506238508	-0.0217955584	0.0804683897	0.0256171955	-0.013925326	-0.0654694618	-0.0439966573	-0.0233288491	0.0964068182	-0.1154123479	0.0117759576	0.036866702	0.0346979433	-0.0806846469	0.055898279	0.090875706	0.0440181681	-0.0611591838	-0.1049492846	-0.0959904516	-0.036385995	0.0311169921	-0.0626113787	-0.0460962405	0.008619554	-0.0559008054	-0.026809831	-0.0622848679	0.067651967	-0.0037678526	-0.0051178412	-0.011691432	-0.0218183985	0.0592588881	-0.0336811724	-0.0114988032	-0.0531688217	-0.0980670298	-0.0182708377	-0.0597952064	0.0208158057	-0.1547281255	-0.0136546874	0.0551905092	-0.0905231787	-0.0592132907	-0.0422186586	-0.0123722841	0.0640975421	0.0727857667	-0.026133011	0.0540582671	0.0527903733	0.0483407619	-0.0036455726	0.0244384259	-0.0524331135	0.0939234794	-0.0996868088	0.066490322	-0.0316317312	0.1009122111	-0.0771640751	-0.0088196721	-0.0130235494	0.0229521941	-0.1864730162	0.0797954839	0.0111573712	0.0423620509	-0.0584306036	-0.0706641097	0.0969690902	0.0433311491	0.0405567223	-0.013866094	-0.0655895181	0.0954432708	0.0950822971	0.0944816852	0.0936429488	0.0925682019	0.0050300833036232	0.0150073371196555	2.530173804138888e-05	0.0002252201674229	-0.0528160762181215	-0.0340083509104971	0.0011565679316515	0.0027895379070784	-0.0060142897375783	-0.0511889244348394	3.617168104753965e-05	0.0026203059847957	-0.0037308271627186	0.0001991217118462	3.9649456128600856e-08	1.3919071318078918e-05	-0.0004035874471466	0.00015685745822	2.460426219923907e-08	1.6288282749430966e-07	-0.0015627591224962	-6.652094673499946e-06	2.442216074945093e-06	4.4250363545206347e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4922.914696432346	-12.26539033878089	150.4398001626596	24235089.10834958	4043.2559821882496	-29.898397267088058	893.9141591406186	16347918.937501067	3427.944924467688	-7.628285933260031	11750806.405183785	58.19074627957286	3499.379775738397	5545.821951251275	1.138215	35.668114	0.1171649866277439	0.0885283468452163	-0.0589410026	0.0343052751	0.0287403599	0.1518897994	-0.0879554595	-0.0037867751	0.0849992757	0.0717735113	0.0039627743	-0.0379908757	0.0791958514	-0.0975367943	0.0263750384	0.0071013331	-0.0143050331	0.0253301361	-0.0474644001	0.0101996378	0.0432624006	0.1012177054	0.1574121038	0.1001735254	-0.002700145	-0.1245666828	0.1227549143	0.0878548492	-0.0914874161	-0.0782869547	-0.0003775134	-0.0544391567	-0.0519842231	-0.0475397882	-0.070087627	0.1126550593	0.1018471327	0.0198151914	0.0230074297	0.0438735598	0.0198769713	-0.0246365028	-0.0772832603	-0.0213274438	-0.0824748	-0.070902669	0.0407523075	0.0100981474	-0.0234928156	0.031356097	0.0293160504	0.0310055845	-0.0423141868	-0.0713913441	0.1111200088	-0.0531145389	-0.1752710436	-0.0577917176	0.0389822406	-0.0605819205	-0.0161315118	0.0961064643	-0.0890697452	-0.1192897382	-0.0134310294	0.0041512575	-0.1702291149	0.0947991763	-0.0957523654	-0.0030272607	0.0206203236	-0.026293995	0.0326579839	0.0436608482	-0.0446694746	-0.1180639804	0.1305705292	-0.0466012641	0.0178120749	0.0675861572	0.0747084969	-0.1131215989	-0.0694670588	-0.1032356588	0.0080090719	-0.0206533174	0.1858901944	0.0011998821	0.0710753772	-0.1009770646	-0.0673845141	0.0710705874	0.0189863592	-0.0490721149	0.0340619126	-0.0063708694	0.0953646527	0.0947683504	0.0937772737	0.092395551	0.0906289382	0.0051093709544005	7.928765077730004e-05	2.6105671549671478e-05	6.286531565783087e-09	-0.0719237336734579	-0.0191076574553364	0.0003651025734304	0.0051730234655305	-0.0893243570720585	-0.0833100673344802	0.0079788407663366	0.0069405673192756	-0.0035228094082851	0.0002080177544334	4.3271386159555757e-08	1.2410186127102015e-05	-0.0003731523431858	3.0435103960799973e-05	9.262955531047021e-10	1.3924267122505305e-07	-0.0016176657478449	-5.490662534870009e-05	2.6168424717506e-06	3.014737507182515e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4928.5877992215455	5.67310278919922	32.184095256819965	24290977.69463548	4044.653153465928	1.3971712776783534	1.9520875791693624	16359219.131841876	3427.604693158131	-0.3402313095571116	11748473.932559645	0.1157573440029471	3490.377638446669	5505.977905588826	1.10864	34.741325	0.3874611386062924	0.2278853478070939	-0.070197236	0.0276704938	-0.0209332724	0.086101584	-0.1075557836	0.0071619087	-0.03187156	0.0223683375	-0.0947760676	0.0095031488	-0.0065869681	-0.0338655907	0.0292782369	0.0337542521	-0.0102101173	-0.0747515153	-0.115871507	0.0122643185	0.041964392	0.0419572935	0.0459983435	0.0475123441	-0.1254225882	0.0285125878	0.0969920276	0.0072381694	-0.0464109605	-0.0544741535	0.0346954072	-0.0761681888	-0.1101575534	-0.0448534708	-0.1103036006	0.0401670801	0.1079868153	0.0491867397	-0.0314166454	0.0915967884	-0.0291300186	-0.0687289606	0.0784194154	-0.0167241033	0.0929103388	0.0147911333	-0.0638848658	-0.0021317029	-0.0267469717	-0.0203439376	-0.0101310428	0.1045386927	-0.0440538107	0.0271044957	0.0345484553	-0.0085764377	-0.0270155366	0.075360247	-0.0238279442	0.0956301545	-0.0086868489	0.1090568039	0.0179783733	-0.089782574	-0.0055600185	0.033164764	0.0479474338	0.169519187	-0.0272024092	0.059840733	-0.0304427867	-0.0183562565	0.0786127232	-0.0264191988	0.016224067	-0.0477513953	0.105704207	0.0312626249	0.0720866266	-0.0329879698	0.1040053188	-0.1093538392	0.0819910761	-0.0636164651	0.0316447995	-0.0197837978	0.1038189901	0.0356384797	0.0164637025	-0.0032241857	-0.0179437053	0.0760942004	0.0590706839	-0.0161258	0.0504492242	0.0494278278	0.0952664105	0.0943764019	0.0928992083	0.0908440203	0.0882236248	-0.0377718548400167	-0.0428812257944172	0.0014267130180552	0.0018387995256317	0.0236549426290082	0.0955786763024661	0.0091352833637315	0.0005595563107816	0.0992231423195306	0.1885474993915891	0.0098452319717618	0.0355501595268212	-0.0042650478397102	-0.000742238431425	5.509178890843925e-07	1.8190633075016645e-05	-0.000558452161516	-0.0001852998183301	3.4336022673205115e-08	3.118688167018925e-07	-0.001899202240446	-0.000281536492601	3.606969150115106e-06	7.926279666612917e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4927.67474027701	-0.9130589445358056	0.8336766361968392	24281978.345964096	4041.237108837799	-3.4160446281289296	11.669360901368515	16331597.369847693	3431.411511377272	3.8068182191409514	11774584.960412454	14.491864953583478	3497.851600464626	5458.655499622191	1.02693	32.180782	0.1770652243679583	0.1140428217471588	-0.0892510626	0.0505468143	-0.0413650387	0.0141282997	-0.131333838	0.0047411975	-0.0476630966	-0.1133149067	-0.0192144664	-0.0371040806	-0.0386510361	-0.0424880841	0.0147773678	0.0042292778	0.0050559173	-0.0580888535	0.0234271744	-0.0750716971	-0.0590675767	-0.0392861688	0.0522170553	-0.0692028405	0.0230199676	-0.0668033409	0.043088194	0.1212061744	-0.1089991566	0.0794969193	0.0006725094	0.0589570508	0.009350293	0.0171840074	0.1152651156	-0.0805237027	-0.0930513315	0.0241992155	0.0155096529	0.0334292445	0.0265933627	-0.1493820712	-0.0694630216	-0.1187364087	-0.1039202935	0.0309446216	-0.0898457742	-0.048457242	-0.0098797492	-0.0264637468	0.0147006752	0.0025935736	0.0634982074	0.13718377	-0.0071971711	-0.0180773529	-0.0457030777	-0.0830601879	0.0298472013	0.0437087413	-0.1178235368	0.0406006953	0.0174383729	-0.0543684687	-0.0728684154	-0.0719980625	-0.0326182187	0.0273914072	0.0370171097	0.0371840973	-0.0307281923	0.0063240725	0.0869660622	-0.0285215037	0.0426377129	-0.0614781407	0.113916617	-0.0970800679	0.0253604594	-0.0189201765	0.1183478269	-0.0567177633	0.0035550912	0.0563228929	0.113131575	-0.1178906103	0.1119624684	-0.0014954268	0.0511322454	-0.0014484538	-0.0638223738	0.139440177	0.0300442296	0.0088876262	-0.0322185448	-0.0599502264	0.0951485642	0.0939067741	0.091849115	0.0889934638	0.0853646308	-0.032963479054203	0.0048083757858137	0.0010865909513568	2.312047769759954e-05	-0.079368713548817	-0.1030236561778252	0.0106138737322467	0.0062993926903941	0.0540960323408512	-0.0451271099786794	0.0029263807150224	0.0020364560550278	-0.0042648572925878	1.9054712240007546e-07	3.630820585494933e-14	1.8189007726139337e-05	-0.0004517529501344	0.0001066992113815	1.1384721709455352e-08	2.040807279551337e-07	-0.0015239703504372	0.0003752318900087	2.3224856290116823e-06	1.407989712795761e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4933.772271186245	6.097530909235502	37.179883189082325	24342108.82392628	4033.3850872311255	-7.852021606673588	61.65424331166888	16268195.261898434	3435.64477478102	4.233263403747969	11803655.018480124	17.920519045511842	3501.48999518327	5517.045409794039	1.238741	38.818272	0.2909299130258255	0.1722957947572331	-0.0251111192	-0.0161819651	0.0054713379	-0.0055196918	0.0012464109	0.0098240213	0.0211058996	0.0104334728	0.1234596695	0.0408095482	-0.0091414439	-0.0305885514	0.0032133743	-0.0095395873	0.0207927994	-0.0078558884	0.0522573756	-0.0936517869	0.0406946973	0.0345334319	-0.0209641873	0.079773017	0.0351375238	0.0167368974	0.0266714898	0.0198133491	-0.0609688083	0.0468945156	0.0630829216	0.0322545346	-0.0152344542	-0.0092839854	0.0527223645	-0.0207471354	0.0020790117	0.0010217932	0.0467570773	-0.0328458845	0.1437476522	-0.0016566219	-0.0346890758	-0.0204280159	0.0481457103	0.1101910042	-0.0371499399	-0.1085676606	-8.7771e-06	0.0126933398	-0.0121642253	-0.0197631986	0.0519172188	-0.0690452803	-0.035814077	-0.0673564585	-0.0198844793	-0.043142752	-0.0144016621	-0.0104187562	0.0656833664	0.0762695329	-0.0089475563	-0.0029655544	-0.0291494727	-0.0128061037	0.0179330687	0.0085309695	-0.0365632831	0.0711537855	-0.0440654198	0.0544176184	0.0144950136	0.0017245127	-0.018757987	0.0002081148	-0.0031126433	0.009930527	-0.0375933658	0.0696414743	0.0343037026	-0.0726788073	-0.0480951933	-0.0226699777	0.0054662645	-0.0660891685	-0.0379245944	0.0263643645	0.0102959949	0.0233895081	-0.0441276549	0.0007969185	0.0104087099	0.0487965707	0.052345606	0.0400775219	0.0950111383	0.0933598536	0.0906289382	0.0868499729	0.0820666583	-0.0068665364310191	0.0260969426231839	4.714932255851252e-05	0.0006810504142777	-0.0087148463694717	0.0706538671793453	0.0049919689473965	7.594854724349406e-05	0.0158840554949648	-0.0382119768458864	0.0002523032189671	0.0014601551744705	-0.0016128320375811	0.0026520252550067	7.033237953193352e-06	2.6012271814480025e-06	-0.0005650569965225	-0.0001133040463881	1.283780692791672e-08	3.192894093190286e-07	-0.0011699571242838	0.0003540132261534	1.368799672662419e-06	1.2532536429153838e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4942.513588344837	8.74131715859221	76.41062566709859	24428440.570973363	4030.817713705341	-2.56737352578466	6.591406820899957	16247491.441120751	3433.307360556191	-2.33741422482899	11787599.432049315	5.4635052584329085	3497.104955261114	5587.859393008057	1.137299	35.639423	0.1584366089292316	0.1224023929275508	0.0249980556	-0.0732210687	-0.0028587586	-0.0361297935	0.1241581924	0.0185149877	0.038268053	0.0744269524	-0.0773923939	0.0789553345	0.0181931496	0.0289334439	0.0077205174	-0.0046620634	0.007980811	0.020793228	-0.0672265305	0.0803949989	0.0927581188	0.0169445708	-0.0674605904	-0.0289080489	0.0170797536	0.0599268002	-0.0998720745	-0.0495847893	0.0290839457	0.0154257734	-0.0496143757	0.0689862918	0.0761651217	0.0406121132	0.0545210698	-0.0949092645	-0.0779119087	0.0691867699	-0.0391613686	0.0430038495	-0.0004877983	0.1187273867	0.0353895233	-0.1195128293	0.0584616139	-0.0484934699	0.0152341816	-0.1046754594	-0.0098646782	0.0214181031	-0.0276198596	0.055045723	-0.0965539802	-0.0344585377	0.0081335036	0.0063660241	0.0765632371	0.0640785198	0.0588349133	-0.0391610829	0.0234809542	-0.0881724201	0.1169331803	0.0408874252	-0.0243604982	0.0722817127	0.0344746827	-0.044610708	-0.063444596	-0.0438425199	-0.0322975122	-0.028000053	-0.0197401717	0.0242243317	-0.0327542012	0.0784806595	-0.1042786304	0.0592190541	-0.0044705648	-0.0824039639	-0.055458064	0.0548184355	0.1079327346	-0.0405369785	-0.0973532012	0.0676137849	-0.0762513499	0.021620328	0.0492178709	-0.003547152	0.0220804528	-0.0260448255	0.0206508907	0.0382161048	0.0611175688	0.0366485379	0.094854161	0.0927360906	0.0892409375	0.0844206031	0.0783466667	-0.0143958347803589	-0.0075292983493398	0.0002072400590233	5.669033363337104e-05	0.0201647599385523	0.0288796063080239	0.0008340316605064	0.0004066175433794	0.0227620635612026	0.0068780080662378	0.0005181115375642	4.730699495923226e-05	0.0006866688675083	0.0022995009050894	5.28770441250697e-06	4.715141336051312e-07	-0.0005674012322962	-2.3442357736999783e-06	5.495441362694736e-12	3.219441584112464e-07	-0.0011688083410343	1.1487832494998414e-06	1.3661129380713528e-06	1.3197029543314148e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4938.64740818497	-3.8661801598673264	14.947349028551743	24390238.22237212	4049.047594906239	18.229881200898035	332.32856859885555	16394786.425815998	3431.89304815542	-1.4143124007709955	11777889.8939775	2.000279566974618	3493.7125061356087	5573.11791170941	0.939744	29.448656	0.1278889504626148	0.0745204651856819	-0.0080840329	-0.037183644	-0.0271456841	-0.0466978956	0.1032578053	0.005978531	-0.0176483733	-0.063113919	-0.047099301	0.0150175949	-0.0861067125	-0.0188323842	0.0122314758	0.0006475918	0.0078035549	-0.0116849505	-0.0229115519	0.0718850641	0.0088556398	-0.0914018965	-0.0845039547	-0.0317290197	0.0946641794	-0.0237844059	0.0266149926	-0.0398808519	0.049778938	0.0019833413	-0.0042765309	0.0439931562	0.1401641381	-0.0120030553	-0.0765969399	-0.1067350779	0.0248800169	-0.0023907006	0.0176900594	0.0305070716	-0.074864448	0.0669700196	-0.0577888314	-0.0309618034	-0.0650592696	0.0245158464	-0.0008864405	0.0232240957	-0.0093633595	-0.0182040918	0.0057378654	0.0223932894	-0.0185161597	0.0955902056	-0.0430574601	0.0328028539	0.1364268937	-0.1025507401	0.0119185978	-0.0267903217	0.0535876685	-0.0159566756	0.0180909249	0.0153550229	0.0058240025	0.0324942787	-0.0360895423	-0.1077544667	0.0607109964	0.1119467987	0.0049548317	-0.0606184075	0.0116893247	0.0015321862	-0.0155603597	0.0811287334	-0.0942169453	-0.0067800652	-0.0839540896	0.0234422849	-0.064653409	0.0345362694	0.0512429201	0.0833082059	-7.47065e-05	0.0723507704	-0.0299060778	0.0449451762	0.031499187	0.058504817	0.0123707789	-0.0400200659	0.0338558727	0.0303786944	-0.0211648261	0.0446149548	0.0946776645	0.0920359983	0.0876876832	0.081713351	0.0742237856	-0.01753161614117	-0.003135781360811	0.0003073575645213	9.833124742810308e-06	-0.0434648703674156	-0.0636296303059679	0.0040487298528741	0.0018891949560562	0.0375837907798484	0.0148217272186458	0.0014125413293834	0.0002196835977439	0.0003988492737826	-0.0002878195937257	8.2840118532427e-08	1.590807431969074e-07	-0.0005671060173457	2.952149504999819e-07	8.715186699870678e-14	3.216092349097015e-07	-0.0005308869181667	0.0006379214228676	2.818409198805364e-07	4.069437417534236e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
