trial_type.audcontrol	trial_type.audaffix	trial_type.audroot	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	non_steady_state_outlier03	non_steady_state_outlier04	non_steady_state_outlier05	non_steady_state_outlier06	non_steady_state_outlier07	non_steady_state_outlier08	non_steady_state_outlier09	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	intercept
-9.647429617595587e-15	-2.349571313491083e-10	-5.9646363878144345e-06	1.000000000000033	-2.405546725987649e-15	-1.420487977090119e-15	-4.164704006519873e-16	-2.3528077470558284e-15	-1.0792177226618828e-15	-4.1026395140680604e-16	-4.3948467821595674e-16	-1.5046541024068613e-15	-7.543189633993556e-16	-0.0039729784739242	0.0306751009922968	0.0013869434387835	-0.0001909684249361	-0.000106057051887	0.0005979891916787	1.7385652042825488e-15	-2.327292420466163e-16	-4.486086535153011e-16	6.337493820499053e-16	2.0535928954368694e-16	4.397874866765399e-16	-6.985154099988828e-16	-3.424750071119962e-16	-1.964714749966915e-15	-3.0255520508028943e-16	3.8240605448877283e-16	1
2.0314870487513182e-14	5.379288490255023e-10	1.3581998988760832e-05	-6.710243926780034e-16	1.0000000000000289	-6.046197280702902e-16	5.510032518689363e-16	-1.7681424877904922e-15	9.695205543291144e-17	-7.23589671283416e-16	-2.3391276452654855e-15	-1.4294552431762777e-15	-6.532919484205181e-16	0.0197735992287427	0.036273286406426	-0.0018860052224647	-0.0009870179611266	-0.0001013082752785	-0.00038805027479	1.8556499874436466e-15	-1.390200189914225e-16	-1.0260187508840836e-15	3.564611319519285e-16	3.7952086199504416e-16	3.975802270483794e-16	-6.633442945558748e-16	-6.907057288124543e-18	-1.679541795063003e-15	-1.1246430630355031e-15	7.924056475868015e-16	1
-4.7299173392847236e-14	-1.1757031960075048e-09	-2.9485424442639943e-05	-1.1493662787087886e-15	-1.1758070896862611e-15	1.0000000000000313	-1.825747393539627e-15	-1.1632426506535938e-15	-1.3808573512701033e-15	-6.752749761039724e-16	-2.243448746003728e-16	-1.0780242487900977e-15	-1.1479098151803204e-15	0.0250473246920123	0.0611378814558627	0.0059186552506138	-0.0011909982025867	-0.0001060525726816	8.793654682924572e-05	1.1235381657661725e-15	-6.720562880802417e-16	-2.5479162388165477e-16	1.2789712194889117e-15	9.481104727792204e-17	3.3179441267608515e-17	-6.725091067156741e-16	1.78226309973876e-16	-1.0403262569800201e-15	-7.35115375108829e-16	-8.601279094590575e-18	1
9.632880800011033e-14	2.3990234728553367e-09	5.935055063053104e-05	6.999969069460197e-16	-1.0653210927665851e-16	-3.1200124594002755e-15	1.0000000000000293	-1.739513091346168e-15	-1.284380473585731e-15	-4.653543127226857e-16	1.134642330574929e-15	-1.3225534355715525e-15	-1.2326688434648066e-15	0.022900824969697	0.0353161219651521	0.0055977062512618	-0.0012309406892167	-0.0001978678678223	0.0005978783940845	1.1012140203773197e-15	-1.1734511034364293e-15	-2.5293053354053653e-16	2.095575628824916e-15	1.380983996662186e-16	7.360196757043971e-16	-1.2357492980067277e-15	2.633974926114753e-16	-1.5358694236782373e-15	2.8669497479298473e-16	4.2797284027080694e-16	1
-1.796801023200529e-13	-4.349404990871384e-09	-9.778638856161114e-05	-3.643754355709566e-15	-5.241709138768687e-16	1.546705267074888e-16	-4.667334302283356e-16	1.0000000000000324	-1.9632255179854596e-15	-2.1149597463134838e-15	-1.948202197296554e-15	3.315196567614189e-16	-8.543350018697608e-16	0.0192267316008531	0.0884376527519777	-0.0489803025221003	-0.0004129620860453	-0.0001905816773206	0.0003949604692134	1.4630588602210593e-15	-4.239378340548324e-16	6.507132951910779e-16	7.856318974881364e-18	-5.592753320637612e-16	-9.595325007783572e-16	-5.34493689071727e-16	-3.2506184821709726e-16	2.4157893381928113e-16	-2.320363253473557e-15	-1.5837139358847386e-15	1
2.620535353998993e-13	6.0153094795077235e-09	0.000109192936187	-1.985667087523023e-15	-8.949233079349238e-16	-9.72733173264707e-16	-1.3008387243579677e-15	-1.0197046638222446e-15	1.0000000000000322	-9.967058867001888e-16	-2.956771821502611e-16	-1.0586797579951673e-15	-6.936540879548186e-16	0.0153847728136762	0.0508690117887336	-0.0431520899738905	-0.00048294855485	-0.000172144343084	0.0005979585009259	1.1955077957847484e-15	-6.671998496423877e-16	3.0098904811409983e-16	8.47368499816169e-16	8.355776291472684e-17	-2.346958112546774e-16	-5.848793650322747e-16	1.8197934534049406e-17	-8.198446312905137e-16	-9.346893226496403e-16	-7.339632537583478e-16	1
-1.228425057793569e-13	-1.108214242414604e-09	-0.0003135868917235	-1.0146721265611425e-15	-1.4413715622240469e-15	-8.525443293871953e-16	-1.224164441328998e-15	-6.025398656004034e-16	-1.6520315458369048e-15	1.000000000000031	-9.594827453373178e-16	-6.479989880713813e-16	-9.034654009374012e-16	0.009495262446962	0.0353149865905345	-0.0288127488739075	-0.0008309009089991	-0.0003322484875149	0.0005978622510978	1.2531231431616042e-15	-8.900310437548487e-16	5.836996326395851e-17	5.933068546617827e-16	-1.2623553563016383e-17	-1.1821800647593794e-17	-7.190169884970675e-16	-3.9697707564520423e-16	-7.213006434066764e-16	-1.185705067953632e-15	-7.144739181007359e-16	1
-1.1946910140534137e-12	-3.6243499411715246e-08	0.0218099962722498	-1.8484096532625816e-15	-1.438663568324754e-15	6.503894255133782e-17	-1.7075949244885586e-16	1.0977485371710425e-16	-8.15752617536323e-16	-2.203901093294889e-15	1.000000000000029	3.711823039142811e-16	-1.3847207512324662e-15	8.639385627936699e-05	0.0691545148195585	0.0200211972393549	-0.0002491582707278	-0.0011420765477389	0.0005978584943149	1.5405594006936362e-15	-1.6505672697035412e-16	7.169079972853722e-16	-6.917371361151272e-16	-1.3816024945927696e-16	-6.556320158559362e-16	-4.751502763063698e-16	-3.736057788913428e-16	-1.3028053672959247e-16	-2.241811454739789e-15	-1.2408596903696317e-15	1
7.111410863836214e-12	1.9760548350369707e-07	0.2633463207756751	-1.1999570290486746e-16	-1.4480770276024194e-15	-9.470323547254909e-16	-6.013181856322123e-16	-1.3336952216992729e-15	-4.585982767273572e-16	-4.065133546935199e-16	-6.152851204623839e-16	1.0000000000000306	-1.2211999665789629e-15	-0.0132538888479555	0.1555105838662465	0.1783545458718797	0.0023250060129452	-0.0024100588701206	0.0012453097073889	1.2685413622619642e-15	2.578461153321308e-16	-2.1912566410394852e-16	1.0061789266742649e-15	6.1110055402298536e-18	9.170492533102585e-16	-4.79214241925379e-16	6.940561992142099e-16	-1.0263226076599816e-15	-2.283610448056618e-16	-2.236244625328368e-16	1
-2.890364552783405e-11	-7.817640343182925e-07	0.6745824132379223	-1.3670797748116064e-15	-1.1180945102155773e-15	-4.539482279885436e-16	-1.2355015331145492e-15	-6.66342631920377e-16	-1.108131407777593e-15	-9.330110497618965e-16	-9.42218038921215e-16	-8.723560885711801e-16	1.0000000000000315	-0.0153094295885695	0.0467355752722505	-0.1720901357051094	0.0041192377171757	-0.0014049259138084	0.0017399059983158	1.7392431005991338e-15	-2.889529589870087e-16	-2.543167571327529e-16	1.0715152774430446e-15	-9.833773527306855e-17	-1.1223243088031326e-16	-9.218234595846022e-16	-4.388657075037027e-16	-5.611672202690262e-16	-1.2373326780853368e-15	-2.6498347933122116e-16	1
