global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54
5893.041650317933	n/a	n/a	34727939.89238191	3840.378461076088	n/a	14748506.724297144	n/a	3830.851235989081	n/a	n/a	14675421.19227907	3762.755508683817	6985.431777641449	n/a	n/a	n/a	n/a	0.0282513911	-0.0047321112	0.0406864273	-0.0001676291	0.163916707	-0.0237092552	-0.0280960997	0.0057026212	-0.0144934321	0.0270744442	-0.0926593501	0.0457650602	-0.0293279436	0.0159147527	-0.1340528379	-0.027240788	0.0367349593	-0.0174677232	0.0543028543	-0.0122095951	0.039891699	-0.0132501852	0.0197684852	-0.0232712237	0.0583340653	-0.020645259	0.0238377226	-0.0439171315	0.0168615419	0.0154187902	-0.0848228469	-0.0185501977	0.0332617171	-0.0254566537	0.050753685	-0.0088596982	0.0454057137	-0.0090936735	0.0322251478	-0.0330352063	0.051337574	-0.0624781969	0.0023233748	-0.0092724316	0.025861013	-0.0107340869	0.050651437	-0.0567624424	-0.0370866209	0.0377499172	-0.0461372754	0.0873963772	0.0504846733	-0.0011166034	-0.0097642487	0.0853856949	-0.0639737819	0.0271849436	-0.0156518091	0.0006087787	-0.044527621	0.0051769854	-0.087880437	0.0256077558	-0.0266038203	0.0662334217	-0.0286508451	0.0108210858	-0.1031899917	0.0340617929	-0.0297542935	0.0246258567	-0.0541773734	0.0153010813	-0.0653191766	0.0324755293	0.0955612383	0.0955538639	0.0955415737	0.0955243683	0.0955022485	0.0005591105181395	n/a	n/a	3.126045714942202e-07	-0.0086302418277171	n/a	n/a	7.44810740048778e-05	-0.3527474341784966	n/a	0.1244307523195127	n/a	0.0041284748891804	n/a	1.704430491059312e-05	n/a	-0.0017429760903246	n/a	n/a	3.037965651443228e-06	-0.0011949088032392	n/a	n/a	1.427807048058537e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5866.139088218148	-26.902562099785428	723.7478475328113	34411587.80232084	3836.336084800192	-4.042376275896004	14717474.555540066	16.340805955926843	3822.792483946124	-8.058752042957167	64.94348448986631	14613742.375314975	3755.285151951749	6849.988812051955	1.095984	40.233574	0.1319207494513925	0.0767941061750626	0.0307619356	-0.0040118323	-0.0118677294	-0.0699210512	-0.0261074229	0.0225622641	-0.0113926856	-0.0113572397	0.0561597635	0.0681594329	-0.052244692	0.0242879385	-0.0159937428	0.0240248335	0.0308742517	-0.0053304931	0.0320948878	-0.0165042336	0.0309490692	-0.0081985266	0.0115782751	-0.0125308611	0.0291073663	-0.0049919647	0.015048204	-0.0198766294	-0.0902324743	0.0165848148	-0.0265201474	0.0515845734	0.0090227715	-0.0554010898	0.0376289505	-0.0035988153	0.0442088333	-0.0085414991	0.0245679013	-0.0081174115	0.0146976257	-0.0025755967	-0.0271243203	0.0071084924	0.0970047958	0.0265558879	0.0635139399	0.0128444485	-0.0040063289	-0.0072838534	0.0406254141	-0.0104511559	0.0139043669	0.0786099987	0.047653826	-0.001083128	0.0118570474	0.0844859732	-0.0337311641	0.0374337093	-0.0283301904	-0.0334699576	-0.0472911008	-0.0134452391	-0.0609406833	-0.0047225013	-0.0492476333	0.0316411678	-0.065862565	-0.001721129	-0.0721398778	-3.19452e-05	-0.0045085773	-0.078205749	0.0143954827	-0.0001566163	0.0027015098	0.0757107104	0.0955415737	0.0954752155	0.0953646527	0.0952099364	0.0950111383	0.0006415648718984	8.245435375890003e-05	6.7987204537978315e-09	4.1160548485401043e-07	-0.0555186220114762	-0.0468883801837591	0.0021985201962567	0.0030823173900531	-0.3045000506892421	0.0482473834892545	0.092720280869751	0.0023278100135591	0.0034890259390678	-0.0006394489501126	1.2173302003487942e-05	4.0889495980010716e-07	-0.0016495933543572	9.33827359674e-05	8.720335376757144e-09	2.721158234739439e-06	-0.0011961277456516	-1.2189424124001667e-06	1.4858206047479381e-12	1.430721583917579e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5873.19973997875	7.060651760602013	49.85280328449231	34494475.185686454	3802.129324632903	-34.2067601672893	14456187.401233451	1170.10244114245	3818.004308248911	-4.788175697212864	22.926626507379897	14577156.897807246	3751.110801067391	6836.049872047068	0.80735	29.637808	0.0649340306930786	0.0307447534069266	0.0244898771	-0.0024646352	-0.007133979	-0.0597243046	0.0327266798	0.0182731571	-0.0351838567	0.0294497607	0.0782753776	-0.0435856157	0.079136924	0.0009144858	0.009835304	0.0500785103	-0.029407194	0.0087608925	0.0249280504	-0.016612516	0.0098844602	-0.0119470452	-0.0146378556	-0.0353247914	-0.0019619876	0.0563603454	0.0185573668	0.0746873517	0.0595188542	0.0479485143	-0.0186606987	-0.0398721909	0.0242707982	-0.0026046101	0.0489690037	0.009398981	0.0311209599	-0.0153510961	0.0050987937	-0.0119370951	-0.0208111173	-0.0401744028	0.0186426608	0.0441714398	-0.1074616356	0.0332330686	-0.0001073978	0.0005210908	-0.0227693976	0.0527907201	0.0220833198	0.0378052358	0.0316990773	0.0346694111	0.0400768144	0.0036888248	-0.0031113045	0.082059568	-0.0470094295	0.0314751551	-0.0355320597	-0.0120253539	-0.0470545549	0.0028685181	-0.0440247517	0.0058743039	-0.0511484032	0.0215393496	-0.0544209709	0.0275363481	-0.057298143	-0.0586735152	-0.0123490043	0.0310539797	-0.0591937835	0.0727661905	0.0108878033	0.0263181266	0.0955022485	0.0953179834	0.0950111383	0.0945821078	0.0940314435	0.003806691285888	0.0031651264139896	1.0018025216534664e-05	1.4490898546055634e-05	-0.0404015178568215	0.0151171041546546	0.0002285268380226	0.001632282645135	-0.2934937117738627	0.0110063389153793	0.0861385588507991	0.0001211394963201	0.0032543184209449	-0.0002347075181228	1.0590588384901308e-05	5.5087619063411366e-08	-0.0013331859355198	0.0003164074188374	1.0011365469534587e-07	1.7773847386678044e-06	-0.0010343334584308	0.0001617942872208	2.617739137728677e-08	1.0698457032294193e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5864.847963854061	-8.351776124688513	69.75216443691707	34396441.63912313	3822.979348563519	20.85002393061632	14615171.099543149	434.7234979072731	3809.971317461053	-8.032990787858125	64.5289409978135	14515881.43987591	3744.947897529218	6876.232047577584	0.754007	27.679609	0.0646021355663278	0.0362815008344482	0.0294977724	-0.0047311325	-0.0047884493	-0.0551971274	0.0160301184	0.0657295997	-0.0397781018	-0.0078276692	0.020085445	-0.0386112137	-0.0651526192	-0.0170315146	-0.0288406446	-0.0408794465	-0.0405560256	0.0301968771	0.0189527676	-0.0106754779	0.0166139709	-0.0188543771	-0.0295779043	-0.0351807786	-0.0080767668	0.0458117456	0.0361852929	-0.0486718911	-0.005672326	0.0173599931	0.0439086078	0.0722739446	0.0208885563	-0.0203381322	-0.0083332484	0.0302007012	0.0247561039	-0.0106337444	0.0121320533	-0.023901926	-0.0381405119	-0.0345341708	-0.0032240762	-0.0756239648	0.0207938618	0.038447443	-0.009790017	0.0039112454	-0.0673813518	0.0169067523	0.0166508816	-0.0328416535	0.0464799285	0.0128950576	0.03953907	0.0045730168	0.0003156807	0.0753562883	-0.0379037141	0.0284698477	-0.0249271607	-0.0249558548	-0.0520754705	0.0030113539	-0.0467964742	0.0056450056	-0.0434619796	0.0453489442	-0.0563531533	0.0113504118	-0.0745447722	0.0585823186	-0.0060085898	-0.0061668717	-0.00447344	-0.0199433296	-0.0128127164	0.0522815438	0.0954432708	0.0950822971	0.0944816852	0.0936429488	0.0925682019	0.0077549820506561	0.0039482907647681	1.5588999963153067e-05	6.0139746605998286e-05	-0.0093020874323315	0.03109943042449	0.0009671745727276	8.652883059873963e-05	-0.287333475169703	0.0061602366041597	0.0825605259530983	3.794851501922913e-05	0.00315902994803	-9.528847291490018e-05	9.979470212550424e-06	9.079893070453664e-09	-0.0011812879367945	0.0001518979987252	2.3073002016751223e-08	1.3954411896162068e-06	-0.0008136363746128	0.0002206970838179	4.8707202805769286e-08	6.620041500930607e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5864.611579165744	-0.23638468831723	0.0558777208708339	34393668.97448492	3806.3833976720425	-16.595950891476605	14488554.570073362	275.4255859923031	3813.858022772453	3.886705311399965	15.106478177664696	14545513.017865803	3747.266635702889	6824.466037490267	0.7587009999999998	27.851927	0.0506154048607337	0.0300969899154896	0.0221058249	-0.0057688728	-0.014512024	-0.0612209914	0.0297976007	0.0095494614	-0.024783914	0.0303996221	0.0611579711	0.1068915249	0.0323045707	0.0303327346	0.0035128984	0.014189407	-0.0036273672	0.0185798412	0.0200008407	-0.0101156237	0.0086039822	-0.0024107307	-0.0392175512	-0.0155830078	-0.0110340948	0.0356306821	-0.0314934441	0.040651072	-0.0383992932	0.0636258876	-0.0010601853	0.016330672	0.0301736286	-0.0401563191	0.0205317218	0.0190827281	0.0252039442	-0.006956691	-0.000286757	-0.0078158348	-0.0342677788	-0.0042721582	-0.0679547754	0.0676647796	0.0059206517	0.0370356226	0.0201725044	-0.0125584727	-0.0620016064	0.0194135061	0.0316884657	-0.0291522069	0.0109709331	0.0221827637	0.035203882	0.011217524	-0.0033029614	0.0682844594	-0.0487219375	0.0184552103	-0.0178843165	-0.0157713508	-0.0530937609	0.0287743967	-0.0536466953	-0.0405682365	-0.0376996911	0.0232460803	-0.0731003926	-0.0180621954	-0.0384346204	-0.0593165691	-0.0240646087	-0.0768249284	0.0281986278	0.0111230667	-0.0812055392	0.092698622	0.0953646527	0.0947683504	0.0937772737	0.092395551	0.0906289382	0.010141738641181	0.0023867565905249	5.696607022414046e-06	0.000102854862666	0.0175924677249241	0.0268945551572555	0.0007233170971066	0.0003094949206524	-0.2940450949520112	-0.0067116197823082	0.0864625178653372	4.504584010227104e-05	0.0031583627482388	-6.671997911998455e-07	9.975255249462546e-06	4.451555613771174e-13	-0.0012396591713477	-5.837123455319998e-05	3.4072010232646875e-09	1.5367548611064664e-06	-0.0010470474068813	-0.0002334110322685	5.448070998464677e-08	1.0963082722568548e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5864.883264448844	0.2716852830999414	0.0738128930530953	34396855.70561213	3811.766883472405	5.38348580036245	14529566.773936933	28.981919362704133	3819.367932056461	5.509909284008245	30.359100318000248	14587571.400421249	3750.8395755238216	6790.555761852562	0.789471	28.98148	0.0335584727081187	0.0252436885406263	0.0212183205	-0.0093004268	-0.0267080761	-0.0662936641	0.018328516	-0.0549971935	-0.0341549824	-0.0058908526	0.0374005348	-0.0250852025	0.050641449	-0.0358957973	-0.0221418442	0.013430676	-0.04162538	0.0043158133	0.0219128486	-0.0063077046	0.0235227018	-0.0022096136	0.0030719834	-0.0190518288	0.0376643132	0.0060177231	0.0479179369	0.0420684637	0.0703768014	0.0161749277	0.005131298	-0.029946008	-0.0347128109	-0.0396770613	0.0137415108	0.0067883398	0.0292606234	-0.0034314236	0.0205044256	0.0004941568	-0.0046575817	-0.0366655075	0.0690218886	0.0094434077	-0.0712567595	-0.011235559	0.0052903801	-0.0310771315	-0.0045201257	0.0004428995	0.013207925	-0.018636367	0.0036351887	0.0339561549	0.0368962629	0.0087277086	0.0110294174	0.0732337347	-0.0304047537	0.036476229	-0.0145607471	-0.0257571887	-0.0408556608	0.0077750858	-0.0651439478	-0.0538600596	-0.030032142	0.0050901356	-0.048843316	0.0151903255	-0.0597352427	-0.0362369247	-0.0198834599	0.0713292314	-0.0554329649	0.047786897	-0.0235057835	0.0441450736	0.0952664105	0.0943764019	0.0928992083	0.0908440203	0.0882236248	0.0070463962176177	-0.0030953424235633	9.581144719110724e-06	4.965169965565703e-05	0.0174394632291239	-0.0001530044958002	2.34103757350738e-08	0.0003041348777199	-0.2931612333340609	0.0008838616179502	0.0859435087299477	7.812113596857005e-07	0.0026818398190139	-0.0004765229292248	7.192264814848509e-06	2.2707410207707887e-07	-0.0013128563752682	-7.319720392049995e-05	5.357830661779253e-09	1.7235918620823568e-06	-0.0010082422566106	3.880515027070001e-05	1.505839687531609e-09	1.0165524480152352e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5868.017939622362	3.1346751735181897	9.826188443471292	34433634.53972987	3840.699901820016	28.93301834761087	14750975.73584028	837.1195507031872	3820.287831980538	0.9198999240770718	0.8462158703170024	14594599.11917856	3752.313339479013	6846.4562457961865	0.860221	31.578703	0.0424307573226824	0.0259001867386875	0.0172263953	0.0002775565	-0.0112124708	-0.073740225	-0.0047642013	0.0704282847	-0.020456383	0.0359698313	0.0462415083	-0.0226988419	-0.0759498298	-0.0645211871	0.0194133027	-0.0557484599	0.0187670523	-0.0012675492	0.0193843027	-0.0106091548	0.0167467154	-0.0213920645	0.0165566886	-0.0150732303	0.0255927114	0.0082174854	0.0664463961	-0.0662807708	-0.0208906956	0.0100122239	0.0018098878	0.0770878336	-0.0086794852	0.0245699286	0.05492379	-0.0008133924	0.0251082948	-0.0108499981	0.015121101	-0.0210427374	0.0083409572	-0.022199133	0.0261079433	-0.0799278542	0.0663249019	0.012443501	0.0239711957	0.0007185148	-0.0488294495	0.0176336945	0.0260353245	0.0575552314	0.0601821361	0.0810819699	0.0312169297	0.0101138595	-0.0054873098	0.0657788102	-0.0448204841	0.037292841	-0.032471034	-0.0230997106	-0.0619395095	0.0132518274	-0.0175656876	0.0128850879	-0.0686885012	0.035048834	-0.0804218947	0.0290498152	-0.081701091	0.0377611348	-0.0137234014	-0.0168740656	-0.0127714866	-0.018530038	0.0063358698	0.0400366002	0.0951485642	0.0939067741	0.091849115	0.0889934638	0.0853646308	0.0099575525485562	0.0029111563309385	8.474831183163311e-06	9.915285275725808e-05	-0.0039186040469587	-0.0213580672760826	0.0004561670377696	1.5355457676841102e-05	-0.2788789189441445	0.0142823143899163	0.0777734514314547	0.0002039845043324	0.0027418371296442	5.9997310630299696e-05	7.517670845495545e-06	3.5996772828686723e-09	-0.0013288818819285	-1.6025506660299893e-05	2.5681686371931616e-10	1.7659270561178316e-06	-0.0010066806873863	1.5615692243000408e-06	2.4384984422810317e-12	1.0134060063565535e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5863.917084736876	-4.100854885486115	16.817010791815335	34385523.57666902	3799.939704920199	-40.76019689981695	14439541.761029009	1661.393651311847	3820.6728329440607	0.3850009635225433	0.1482257419132867	14597540.896396795	3752.782080606196	6778.419692974473	0.7528789999999999	27.638206	0.0394784910871566	0.0166225403927467	0.0238314755	-0.0068454254	-0.0161959771	-0.0820438036	-0.0056665943	0.0538624705	-0.0190184665	0.0062066482	0.0447811997	0.0697289231	0.0287194966	0.0451897787	-0.0165847371	0.0559615085	0.0395629264	-0.0047135451	0.0293449396	-0.0040283941	0.0236379389	-0.0104578183	0.005425667	-0.0005474337	0.028331354	-0.0237617387	-0.0204463859	0.0035848216	-0.0756101098	0.0456093428	-0.0336002919	0.0298933339	-0.0023371007	-0.0611664254	0.0551320471	-0.0036074006	0.0374134507	-0.0010909934	0.0159619331	-0.0080760817	0.008979714	0.0011038	-0.0311188576	0.0740030882	0.0522917225	0.0083139871	0.055651834	-0.0446283983	-0.0119821088	0.02466655	0.0028107128	-0.0233140089	0.0495992772	0.0839086886	0.0352155552	0.0098552528	0.0055294665	0.0711799484	-0.0363013984	0.0360968936	-0.0284475217	-0.0226635831	-0.0594490817	0.0188005877	-0.0389813535	-0.0033254336	-0.0376716064	0.0344719804	-0.0760607147	0.0090294255	-0.0452511832	-0.025099602	-0.0169828643	-0.0677435629	-0.0003001907	-0.0196561161	-0.0248610013	0.0764644145	0.0950111383	0.0933598536	0.0906289382	0.0868499729	0.0820666583	0.0170579529507932	0.0071004004022369	5.041568587208733e-05	0.0002909737588714	-0.0012562749912774	0.0026623290556813	7.087996000724883e-06	1.5782268537090313e-06	-0.2903094227530829	-0.0114305038089383	0.0842795609392282	0.0001306564173261	0.0025803224167661	-0.0001615147128781	6.658063774465646e-06	2.60870024760951e-08	-0.0012259318804215	0.0001029500015069	1.0598702810291284e-08	1.502908975433795e-06	-0.0011079211294072	-0.0001012404420208	1.0249627100587208e-08	1.2274892289869255e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5883.939916769396	20.02283203252045	400.9138026025272	34620748.94415225	3811.6757329053216	11.736027985122746	14528871.89281932	137.73435286758425	3824.1363709763887	3.4635380323279605	11.99609570138224	14624018.983824464	3758.325224126129	6894.785171580155	0.8179389999999999	30.026537	0.0663209534359677	0.0381835743268789	0.0263059206	0.0235794893	0.0131884147	-0.0646176158	0.0060503366	0.0235922857	-0.0364979037	0.0243741794	0.0499144965	-0.0829888023	0.0574374749	-0.0078083673	-0.0016332925	0.0221659464	-0.0481837528	-0.013188542	0.0344069962	-0.0074387085	0.0146717489	-0.0023047377	-0.0023938938	-0.016525963	0.0187022758	0.0290629304	0.0424751625	0.0343226486	0.0522897166	0.0213627995	-0.0032045794	-0.0474990894	-0.008438159	0.0054432149	0.0550875593	-0.0117334813	0.0424519275	-0.0066666907	0.009623479	0.0006574474	-0.0169097554	-0.0320506187	0.0478067177	0.0272340585	-0.0870811658	0.0188386083	0.0111195065	-0.0233074875	-0.0134400906	0.0543074325	-0.0139991249	0.0483395741	0.0476848856	0.0511985703	0.0375107622	0.015706941	-0.0033943267	0.0643164617	-0.0444025034	0.045033023	-0.0423938763	-0.020569	-0.0541879754	0.0144953231	-0.0123115049	0.0253039866	-0.0586367388	0.0259348158	-0.0525506568	0.0443456069	-0.058087412	-0.0604120291	-0.0247597299	0.046773985	-0.0680377857	0.070801451	0.0292778549	0.0325475637	0.094854161	0.0927360906	0.0892409375	0.0844206031	0.0783466667	0.0077967923036368	-0.0092611606471563	8.576909653243833e-05	6.078997022605004e-05	-0.0171862384695344	-0.015929963478257	0.0002537637364186	0.0002953667927317	-0.2967644092462222	-0.0064549864931393	0.0880691145952592	4.166685062661084e-05	0.0031527580273569	0.0005724356105908	9.939883179063371e-06	3.276825282724622e-07	-0.001256891577134	-3.095969671250008e-05	9.585028205299884e-10	1.579776436670394e-06	-0.0011980226784522	-9.0101549045e-05	8.118289140308538e-09	1.4352583380857834e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5871.149737978007	-12.790178791389735	163.58867351571578	34470399.24575922	3828.161131301729	16.485398396407163	14654817.647209331	271.76836028826386	3815.810641633439	-8.325729342949671	69.31776909205317	14560410.852802996	3751.221491516236	6909.1099466064725	1.004842	36.887772	0.200330252048037	0.091788871923091	0.0251190578	0.0072235967	0.0506677901	-0.0511890156	0.0711048412	0.0160145832	-0.0277722627	-0.0142310829	-0.0153114437	-0.0532745351	-0.0486562291	-0.0133070078	-0.0726725746	-0.00777478	-0.0506650924	0.0123372459	0.0201948729	-0.0075581952	0.0244950979	-0.0231219092	-0.015663536	-0.0754688193	0.016709708	0.0205816484	0.0772884312	-0.0523090446	-0.0128464399	0.0077000644	0.0556378154	0.0511512438	-0.0717864208	-0.0360677158	0.0160456003	0.0126408464	0.0287189925	-0.0150734545	0.0203922358	-0.0133940088	-0.0308873295	-0.082121671	0.0451164659	-0.0815841045	0.021154537	-0.0074693193	0.0152206744	-0.0166009875	-0.0315551786	0.0131871762	-0.0828142778	-0.0189636302	0.0515286146	0.0412241729	0.0438318607	0.0038605821	0.0266773233	0.0709534745	-0.0699981012	0.0629925618	-0.0069505502	-0.0153917408	-0.0912736968	0.0132013495	-0.0514747084	0.0313125587	0.0120854433	0.0592012086	-0.0472638016	0.0119535208	-0.0739964332	0.0412613099	-0.0031361602	0.0268307374	-0.0128208525	0.0384845608	-0.0103156976	0.0713082709	0.0946776645	0.0920359983	0.0876876832	0.081713351	0.0742237856	0.0028021791130612	-0.0049946131905756	2.494616092347178e-05	7.852207781676453e-06	-0.0607339008322469	-0.0435476623627125	0.0018963988972568	0.0036886067103012	-0.3310696089629061	-0.0343051997166838	0.1096070859788515	0.0011768467276015	0.0020677649802281	-0.0010849930471288	4.275652013457714e-06	1.1772099123178388e-06	-0.002369584030444	-0.0011126924533099	1.238084495653026e-06	5.614928477335231e-06	-0.0010460526433297	0.0001519700351224	2.3094891575133863e-08	1.0942261326170529e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
