global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84
7239.123605749324	n/a	52404910.5793171	n/a	4960.004640260461	n/a	n/a	24601646.031405307	4576.804719152444	n/a	n/a	20947141.43725608	4562.211056629796	7852.569697636792	n/a	n/a	n/a	n/a	-0.0476749214	-0.0731217754	0.0402398217	-0.0174875817	0.0185929024	-0.0339498569	-0.0301103803	0.0022146281	-0.0127965385	0.0702810394	-0.0669132218	0.0186821696	-0.0121676168	-0.0287023628	0.0048884496	-0.0084408465	-0.0070593844	0.0257379364	-0.0124464561	0.0272166604	-0.0243898182	0.0367487227	-0.0181813515	-0.0290015327	0.003728935	-0.0057145227	0.0235242215	-0.0233542017	0.0090511246	-0.0039010118	0.0136175157	-0.043582742	0.0341525834	-0.0033585912	-0.0285439209	0.074432653	-0.0333457777	-0.0306053507	0.0040120567	-0.0404420859	0.0300583089	-0.0356962411	0.0210110656	-0.0021714727	0.0056918564	-0.0157207108	0.0406522007	-0.000620998	0.0047048769	-0.0137956012	0.0079372316	-0.0073952577	0.018908861	-0.0055522426	0.002216786	-0.0221150356	0.0053994028	-0.0176356114	0.0955612383	0.0955538639	0.0955415737	0.0955243683	0.0955022485	-0.016758622649533	n/a	0.0002808514331094	n/a	0.0339813035260334	n/a	n/a	0.0011547289893284	0.0722220919219722	n/a	0.0052160305615858	n/a	0.0033680455737793	n/a	n/a	1.1343730987054336e-05	-0.0007558232251723	n/a	5.712687477098574e-07	n/a	0.0001062729468166	n/a	n/a	1.1293939225083894e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7231.403892506526	-7.719713242798207	52293202.25655854	59.59397255103401	4896.0341711593	-63.97046910116114	4092.220917022613	23971150.605159536	4580.527006839239	3.7222876867954255	13.85542562326884	20981227.66038364	4557.01148509566	7892.209515311788	0.599682	32.473026	0.0703512684895303	0.041648729478136	-0.0457934447	-0.0777344459	0.0472444294	-0.045123395	0.0523821565	-0.0471102057	-0.0500975525	-0.0073475567	-0.031901991	0.0374945746	0.0467433939	-0.0367152339	0.047380109	-0.0258934562	0.0002333786	0.0078944367	-0.0202872111	0.0529151828	-0.0171388046	0.0200755366	-0.001112867	0.0343335426	0.0133483054	-0.0296687903	0.0043261778	0.0097847748	0.0443032335	-0.0502428456	-0.0022413111	-0.0107233691	0.0077211069	-0.0495600517	0.0248839712	-0.0117367047	-0.0300330081	0.0761828997	-0.0336231262	-0.0344293553	0.0029909509	-0.0427363681	0.0256641627	-0.0396804523	0.0238108174	0.0062328622	0.0049782067	-0.0058380395	0.0289077581	0.001050443	0.0007065991	-0.015901506	0.0124329904	0.0038191886	0.0068770329	-0.0015473738	-0.0119811639	-0.0005436184	-0.0116072221	-0.0018831524	0.0955415737	0.0954752155	0.0953646527	0.0952099364	0.0950111383	-0.007697263774304	0.009061358875229	5.924786961121265e-05	8.210822466569141e-05	0.0373928099390781	0.0034115064130446	1.1638376006245096e-05	0.00139822223514	0.0470624390748355	-0.0251596528471366	0.0022148731716726	0.0006330081313884	0.0038051301654737	0.0004370845916944	1.9104294029666037e-07	1.4479015576197909e-05	-0.0007714169707404	-1.559374556809993e-05	5.950841427462951e-07	2.4316490084263625e-10	0.0003079696166365	0.0002016966698199	4.0681546616437764e-08	9.484528477123281e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7260.591477628539	29.187585122012933	52716188.60501217	851.9151252547507	4915.9054379815925	19.87126682229245	394.8672451227409	24166126.275176995	4597.929575540312	17.402568701072596	302.84939739555153	21140956.381628312	4577.957084848295	8018.918814442482	0.585465	31.70318	0.0417612065639059	0.0257426268048306	-0.0481055016	-0.0761125287	0.0410509339	-0.0317627113	-0.0033161523	-0.0212593614	-0.0398058372	-0.0020934061	-0.0144562999	0.0299080424	-0.0463909474	0.0563051615	-0.0306658217	-0.0044437546	0.0085836523	-0.0059405477	0.0343257529	0.0260445403	-0.0196349788	-0.0430658222	-0.0014139754	0.0086128914	-0.0069300584	-0.0080116809	0.0061361121	-0.0074379721	0.0505001831	0.0134210247	0.0130218568	0.0074849523	-0.0241858863	-0.010502502	0.061079404	0.0106553263	-0.0290230363	0.0785561042	-0.0372436644	-0.0349116792	0.0040790426	-0.0425880607	0.03008796	-0.0405886272	0.0205012905	0.0018720864	0.0128391791	-0.011673625	0.0269557998	0.0012015265	-0.0084645871	0.0034416664	0.0099844608	0.0033408475	0.0028093368	-0.0019783323	-0.0133523718	-0.0070569624	-0.0069338117	-0.0443753499	0.0955022485	0.0953179834	0.0950111383	0.0945821078	0.0940314435	-0.0076801728295805	1.7090944723499937e-05	5.8985054692226536e-05	2.9210039154173033e-10	0.0604753872081573	0.0230825772690792	0.000532805373383	0.0036572724579765	0.0546139504711788	0.0075515113963432	0.0029826835860683	5.702532436910267e-05	0.0038076739633134	2.5437978396999385e-06	6.470907449262074e-12	1.4498381010894776e-05	-0.0007026295430094	6.878742773099998e-05	4.936882747095983e-07	4.731710213847545e-09	0.000458838930141	0.0001508693135045	2.2761549757319113e-08	2.105331638129375e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7212.218968724281	-48.37250890425821	52016102.45282633	2339.89961769254	4900.557653808593	-15.347784172999129	235.5544790209625	24015465.318301987	4585.915096135942	-12.014479404369922	144.34771535802903	21030617.268967524	4568.94871730644	7923.820453071357	0.582802	31.559006	0.0461355103749992	0.024028905034152	-0.0488969114	-0.0845273459	0.0463655434	-0.0346047234	-0.035117364	-0.008118395	-0.0157597292	0.0055932962	-0.0217169368	0.0561761403	-0.0846710299	0.038767111	-0.0614180324	-0.018877791	0.0219868251	0.0109129647	0.0142714077	-0.0128959055	-0.0384337406	-0.0469935457	0.0236936645	0.0280716029	0.0063376679	-0.0225669006	0.0181650489	0.0049638911	0.0253830783	0.0078345002	0.0296224195	0.0174592803	-0.0581955354	-0.0167295196	0.0390547671	-0.0132647818	-0.0297696516	0.080217977	-0.038083403	-0.0391557315	0.0019324258	-0.0465177844	0.0274334969	-0.0422955975	0.0287443559	0.0051282171	0.0035050737	-3.84835e-05	0.0332267295	0.0018402715	0.0025910674	-0.0141177704	0.0052098029	-0.0061258771	0.0141608476	-0.0122261154	-0.0160281587	-0.0058332655	-0.0113270703	-0.0372381919	0.0954432708	0.0950822971	0.0944816852	0.0936429488	0.0925682019	-0.0037062454024408	0.0039739274271397	1.3736254983113566e-05	1.5792099196173154e-05	0.0454342762897823	-0.015041110918375	0.0002262350176588	0.0020642734619762	0.0737047128119883	0.0190907623408095	0.0054323846906976	0.0003644572067532	0.0039671731293316	0.0001594991660182	2.5439983960501348e-08	1.5738462638090683e-05	-0.0007025903728326	3.91701768000241e-08	4.936332319970519e-07	1.5343027505451465e-15	0.0004598947877195	1.0558575784999896e-06	1.1148352260758617e-12	2.1150321577156403e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7219.744355962029	7.525387237747964	52124708.56544557	56.63145307805993	4911.379109170992	10.82145536239841	117.10389616038132	24121644.754001245	4586.062249586661	0.1471534507190881	0.0216541380585351	21031966.957083862	4569.303933249849	7871.564515343872	0.596737	32.313564	0.0462669991847466	0.0230858659472657	-0.0507906501	-0.0784139142	0.0418720006	-0.0336982005	0.0111092989	-0.033170071	-0.0343691426	0.0158069482	-0.0304163387	0.0456210784	-0.0112596985	-0.0329513848	-0.0145410078	-0.0183091052	0.0059742804	-0.0176027145	0.0114049089	0.0273706738	-0.028487484	-0.0120811462	-0.018184181	0.021340855	-0.0062214932	-0.0198868161	0.0004335745	-0.0178492825	0.0460582594	-0.0072704595	0.017464405	-0.0048893724	-0.0175516588	-0.0263734354	0.0415618275	-0.012376085	-0.0289159933	0.0784963063	-0.0374729461	-0.0348548824	0.0025724574	-0.0431197048	0.0324271323	-0.0362164257	0.0200994217	-0.000491833	0.0120878656	-0.0085387423	0.0435464128	0.002079962	0.008738647	-0.0176334617	0.0121063571	-0.0109552928	0.0007813468	0.0005086838	0.0018733266	-0.0108087641	-0.0070957441	-0.0300077092	0.0953646527	0.0947683504	0.0937772737	0.092395551	0.0906289382	-0.0168455457944673	-0.0131393003920265	0.0002837724131134	0.0001726412147919	0.0329695287289837	-0.0124647475607986	0.0001553699317544	0.0010869898246112	0.0686874857095318	-0.0050172271024565	0.0047179706930971	2.517256779762405e-05	0.0037921200459323	-0.0001750530833993	3.0643582007602344e-08	1.438017444276159e-05	-0.0007028906309705	-3.00258137900006e-07	4.940552391061076e-07	9.015494937517901e-14	0.0003223336466674	-0.000137561141052	1.8923067527555745e-08	1.0389897977390429e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7212.03104212539	-7.713313836638918	52013391.75258023	59.49521034248538	4877.110880310895	-34.268228860097224	1174.3115092080004	23786210.53884691	4574.518197968169	-11.54405161849172	133.26512777040134	20926216.743541945	4557.1017483281685	7811.5003024929565	0.536559	29.05492	0.1186499606086355	0.0656387019085477	-0.0394270595	-0.0679568161	0.0368074097	-0.0392260464	0.0115978859	-0.0263701509	-0.0292513287	0.0091289271	-0.0295488683	0.0336356175	0.0374766608	-0.0380582952	0.0104513089	-0.0334489857	-0.0046993994	0.0094049617	-0.0221360654	0.0273490061	-0.0151284596	-0.0028568547	0.0038310128	0.0152007954	0.0091859637	-0.0339362284	-0.0066144348	0.0127548797	0.0263424339	-0.0346927077	0.0007403143	0.010860503	-0.0020265354	-0.0269620833	0.0344690586	-0.0093180271	-0.0248441553	0.0636895649	-0.0260546745	-0.028627769	0.0010834846	-0.0348199352	0.0279077869	-0.0384106516	0.0289491763	-0.000423143	-0.0002932779	0.0020326326	0.0315636306	0.0037946963	0.0016709906	-0.008365412	0.0119204412	-0.0007201531	0.0010560554	-0.0110921869	-0.0055108732	-0.0033175272	-0.0143021367	-0.0031865112	0.0952664105	0.0943764019	0.0928992083	0.0908440203	0.0882236248	0.0047399587419647	0.021585504536432	2.246720887552758e-05	0.0004659340060923	0.0058610077182379	-0.0271085210107457	0.00073487191139	3.435141147324424e-05	0.0901298049065246	0.0214423191969928	0.0081233817324881	0.0004597730525457	0.0029861788377207	-0.0008059412082116	6.495412310935736e-07	8.91726405085095e-06	-0.0007027760716518	1.1455931870003096e-07	4.938942068863359e-07	1.3123837501015264e-14	0.0004865501964264	0.0001642165497589	2.6967075214750106e-08	2.367310936425684e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7234.313366824705	22.282324699314813	52335289.8894186	496.501994005695	4902.8349249852845	25.72404467438992	661.7264744100082	24037790.30165546	4583.241689108126	8.723491139956423	76.0992976688982	21006104.380778704	4566.376989982579	7800.570643963129	0.522402	28.288303	0.0700742669973799	0.0533299973639314	-0.0340760488	-0.0562613481	0.0287585184	-0.0230378431	-0.0118255553	-0.0183267326	-0.0254671837	-0.0024065581	-0.018706948	0.0376185167	-0.0358025037	0.0403518649	-0.0307608799	-0.0201290764	-0.0122621133	-0.005955577	0.0029412903	0.0182460623	-0.0213087381	0.0254482943	-0.003158586	-0.0138756872	0.0061750217	-0.0205104857	-0.0141751898	-0.0051313602	0.0269929228	-0.0128018188	0.0212633501	0.0143583844	0.0277534617	-0.0122292356	0.0327258152	-0.0044319586	-0.0202362438	0.052088308	-0.0141376162	-0.0169497778	-0.0065956313	-0.0310014029	0.0248056879	-0.0408792561	0.0221330385	-0.0053753529	-0.0080561842	-0.0059055969	0.0195506746	0.0099375842	-0.0056721897	0.005668978	0.0076000984	-0.0033573077	0.0147841621	-0.0042590598	-0.0151013938	-0.010789073	-0.0117837844	-0.0300330886	0.0951485642	0.0939067741	0.091849115	0.0889934638	0.0853646308	0.0047417632285231	1.804486558400556e-06	2.2484318515373816e-05	3.256171739448283e-12	0.0083213519843781	0.0024603442661401	6.053293907928955e-06	6.924489884791333e-05	0.0969806312729559	0.0068508263664313	0.009405242842101	4.6933821902990375e-05	0.0020331218672712	-0.0009530569704495	9.083175889223794e-07	4.13358452717633e-06	-0.000783191228951	-8.041515729920005e-05	6.133885011057777e-07	6.4665975234550884e-09	0.0003047964866101	-0.0001817537098162	3.3034411031987774e-08	9.290089824986088e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7211.6510605434	-22.662306281305064	52007911.01903674	513.5801259876789	4898.47018089817	-4.364744087114559	19.050990946001505	23995010.11314855	4570.986607260766	-12.255081847360088	150.18703108549477	20893918.563757285	4552.434531937987	7735.558331794313	0.498873	27.014217	0.0271557103258291	0.0122326498038229	-0.0258178954	-0.04343749	0.0264628246	-0.0235478561	-0.0245977956	-0.006512604	-0.012947204	0.0074212023	0.0102272399	0.0356432586	-0.0440513824	0.0143512344	-0.0407820428	-0.0355677903	-0.0059211611	0.0084052247	-0.0262025143	0.0105688126	-0.0217478074	0.0180862371	0.0145286698	0.0069688823	0.0096795253	-0.035844529	-0.0086873867	0.0053030718	0.0054145776	-0.0333109086	0.0146621624	0.0176251907	0.0094514598	-0.0177874868	0.0167418676	-0.0017060529	-0.0170620565	0.0457136355	-0.0108363738	-0.0141325333	-0.0052565768	-0.0259487872	0.0158273695	-0.0405589407	0.0215997542	-0.0060126439	-0.0075044163	-0.0042299301	0.0155369405	0.0029569376	-0.0080058896	-0.0053350263	0.0082580808	-0.0068603173	0.0211265106	-0.0127680877	-0.0078330994	-0.0101067242	-0.0170041109	-0.0298941203	0.0950111383	0.0933598536	0.0906289382	0.0868499729	0.0820666583	0.0006037786825743	-0.0041379845459488	3.6454869753115737e-07	1.7122916102511097e-05	0.0118160156052766	0.0034946636208985	1.2212673823231423e-05	0.0001396182247841	0.0927882969613591	-0.0041923343115968	0.0086096680529893	1.7575666980191896e-05	0.0018390963599949	-0.0001940255072762	3.7645897473825534e-08	3.3822754213464906e-06	-0.0007037512244372	7.944000451379999e-05	4.952657858968583e-07	6.310714317152563e-09	0.0002716474414525	-3.3149045157599994e-05	1.0988591948606034e-09	7.379233244768942e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7245.477099396215	33.826038852815145	52496938.39787499	1144.2009044721597	4946.450272484348	47.98009158617788	2302.089188618017	24467370.29816048	4587.100191375546	16.11358411478068	259.6475930241122	21041488.16571757	4571.601889332916	7754.847782057738	0.562712	30.471094	0.0816969721322513	0.0385179063839454	-0.0217429099	-0.0461106016	0.0262212095	-0.0170020812	0.0388137251	-0.0172016034	-0.0379882129	0.0076255391	0.0089968251	0.0322779866	-0.008332726	-0.0208012675	-0.0039591045	-0.0119736096	-0.0075325407	-0.0030667474	-0.0064615719	0.0340511848	-0.0016905025	0.0078661348	-0.0085062645	-0.0011757747	-0.0142261476	-0.0122473741	-0.0061315573	0.0016544743	0.0316726947	-0.0204609512	-0.0054533363	-0.0057853604	0.0114084373	-0.0203997404	0.0211984501	0.0013894818	-0.0138992199	0.0404099722	-0.0113515115	-0.0106092405	-0.0070537665	-0.0240396341	0.0197996225	-0.038953305	0.0174151922	-0.0074597332	-0.0071391511	-0.0113445221	0.0192143484	0.0034523638	0.0006273443	-0.009569966	0.0047497745	-0.0107604113	0.0363031155	-0.0049100882	-0.0051790903	-0.0086264991	-0.0306349091	-0.0179314342	0.094854161	0.0927360906	0.0892409375	0.0844206031	0.0783466667	0.0106998205487656	0.0100960418661913	0.0001144861597757	0.0001019300613638	0.0253309757850956	0.0135149601798189	0.000182654148662	0.000641658334225	0.0845950608809431	-0.008193236080416	0.0071563243254504	6.712911746943053e-05	0.0014628783785694	-0.0003762179814255	1.4153996954787785e-07	2.1400131504858364e-06	-0.0007047555265853	-1.00430214810003e-06	4.966803522525235e-07	1.0086228046783344e-12	-0.0003489849550904	-0.0006206323965429	3.851845716385834e-07	1.217904988794485e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7231.098725670418	-14.378373725796337	52288788.78039235	206.73763099867045	4906.058067175461	-40.39220530888724	1631.5302497152986	24069405.758497417	4580.339702944082	-6.760488431464182	45.70420383196104	20979511.794365883	4559.143956223526	7757.172883526162	0.556013	30.108337	0.067559917880222	0.0348828310302917	-0.0119512043	-0.0279109099	0.0317444378	-0.0275599371	0.0334728282	-0.0151863671	-0.0403278401	0.0012791076	-0.0123129547	0.0256926048	0.0611164969	-0.0287859375	0.0480838856	-0.021066909	0.0021246038	0.0101179277	-0.0166765036	0.0415172737	-0.0005718701	-0.0051428374	0.0055732843	-0.0037487264	0.0037071334	-0.023478966	0.0045686462	0.0128633725	0.030101471	-0.0346315084	-0.0151831918	8.03543e-05	0.0041662577	-0.0060468548	0.013721992	-0.0146096673	-0.0128670268	0.0272241877	0.001575327	-0.0016175566	-0.0098159678	-0.0202227968	0.0071094694	-0.0366129757	0.015688802	-0.0042471219	-0.0137716095	-0.0018021409	0.0085173273	0.0114269674	-0.0047639511	-0.0159252516	0.0056621026	0.0054738105	0.0166281258	0.005365183	-0.0045314999	0.0010003017	-0.0261751012	0.0140286417	0.0946776645	0.0920359983	0.0876876832	0.081713351	0.0742237856	0.0109781632740606	0.000278342725295	0.0001205200688719	7.7474672724648e-08	0.0146435196186587	-0.0106874561664368	0.0001142217193095	0.000214432666822	0.0793156807531829	-0.0052793801277601	0.0062909772133408	2.787185453338921e-05	0.0009497048566421	-0.0005131735219272	2.6334706360726897e-07	9.019393147295918e-07	-0.0009318036859451	-0.0002270481593597	8.682581091408746e-07	5.1550866668673133e-08	-0.0006350580510179	-0.0002860730959274	8.183781621354459e-08	4.0329872816265363e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
