trial_type.audcontrol	trial_type.audaffix	trial_type.audroot	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	non_steady_state_outlier03	non_steady_state_outlier04	non_steady_state_outlier05	non_steady_state_outlier06	non_steady_state_outlier07	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	cosine00	cosine01	cosine02	cosine03	cosine04	intercept
-3.3062963613940387e-10	-8.748365639319462e-06	1.1129035170162782	3.618362979978991e-15	3.861110552236765e-15	3.237707611930185e-15	3.655076940999097e-15	3.3243436363472518e-15	3.0414161892999872e-15	3.1279658007372656e-15	2.3067022913381867e-15	0.3150220354858014	1.6268532430473783	-4.190733168352249	0.0409106326631861	-0.0081201972990063	0.0065464446742395	0.1226930875000184	-0.0131610226999956	-0.1848744148000206	-0.1402849760000116	0.097226311700018	0.096830175600005	0.0961711438000141	0.0952510057000123	0.0940722595000076	1
1.019337723279528e-09	2.681316134803652e-05	1.1447259515132886	-8.484487805331729e-16	-7.067466622927687e-16	-9.35420670311362e-16	-1.1653467374025624e-15	-1.4070872722039605e-15	-1.4826327044769189e-15	-1.3090434349915016e-15	-1.777964687224764e-15	0.2846229181892588	1.7865005498949418	-4.6765785428777145	0.0508170506488046	-0.0096192095911021	0.006151448611942	-0.0184732575000081	-0.0005687145000003	-0.0805534024000092	-0.0284786051000032	0.0971400322000057	0.0964856789000096	0.0953983531000125	0.0938829342000052	0.0919462225000068	1
-3.0238527453861794e-09	-7.932093514628962e-05	1.125791934180188	-5.598132663042219e-16	-6.491639357746357e-16	-7.449724842720399e-16	-7.917176157166063e-16	-1.0401776362411731e-15	-1.054325713066542e-15	-9.422240496550629e-16	-9.896093079528466e-16	0.3122234873983915	1.7957233373301742	-4.784216169841121	0.0503305375729805	-0.0096014933169504	0.0064933278775145	0.0190430756999955	-0.1035361062000132	-0.0441090745000044	0.0261407631000015	0.0970322186000116	0.0960556310000078	0.0944352592000102	0.0921819632000073	0.0893108451000082	1
8.712383575710541e-09	0.0002292600055724	1.0892467140896482	5.1618590642697893e-17	-3.037247537528825e-16	-5.008675573381087e-16	-3.6626524337202543e-16	-9.67529137342151e-16	-1.1607022103828998e-15	-7.142711504825519e-16	-9.971399432266666e-16	0.3852768426311828	1.721124543120674	-5.03317750194595	0.0500267397397049	-0.0083321487165299	0.0074101338052334	-0.0382240583000075	-0.0077079961000046	-0.0507363912000048	-0.0027095164000012	0.0969028949000128	0.0955404134000056	0.0932837833000092	0.0901541242000089	0.086180726000009	1
-2.4495540731149177e-08	-0.0006246326792949	1.055453388539061	-1.2324083167901141e-17	-2.5601636537242787e-16	-4.017461837784455e-16	-3.5155241223396427e-16	-7.708403076889039e-16	-8.791384821335559e-16	-6.033643144458734e-16	-8.61206824163808e-16	0.3509884090951628	1.732267218936723	-4.967729421606971	0.0472179467912192	-0.0081542606316494	0.0070115188934976	-0.0196378572000054	-0.0553885888000085	-0.0639044054000061	0.0601466417000052	0.0967520898000127	0.0949404828000059	0.0919462225000097	0.0878066077000088	0.0825732048000083	1
6.739989076866086e-08	0.0014982552356981	1.028113821076	5.553137691819265e-16	5.743386124596573e-16	2.7165604163825543e-16	3.771681976795961e-16	-6.45460431495332e-17	-3.148234342126634e-16	-2.8966978918789573e-18	-7.192393304006818e-16	0.3269172744685779	1.7008460931915	-4.771232111468532	0.0470713849406511	-0.0073973615179888	0.0068389778883512	0.0036149368000007	0.0495971164000059	-0.0289337272000036	-0.0668463391000059	0.096579836700008	0.0942563712000058	0.0904252449000126	0.0851477378000083	0.0785082654000065	1
-1.8179320955509575e-07	-0.001134563571571	1.0154410098800868	8.07782294066194e-16	6.643584226599318e-16	7.267322130959733e-16	9.896934832187025e-16	5.4323572481738995e-16	2.92958934602117e-16	6.546140663170366e-16	-3.991341703090176e-16	0.2923581114414151	1.7496216512848752	-5.477653203838739	0.0481838399260032	-0.0073409327246414	0.0069549632890785	0.0247859520000076	-0.0455665920000047	0.0783889366000084	0.0389190252000042	0.0963861737000029	0.0934886852000008	0.0887238846000129	0.082186942600012	0.0740084257000071	1
4.8103371232209e-07	0.1171965703912834	0.8890445245990102	1.5731312066111432e-15	1.4161445887926205e-15	1.2957008696236729e-15	1.5800986054732876e-15	1.0049595879597224e-15	6.956253254701944e-16	1.1153545379431945e-15	-2.048731200292164e-16	0.3313261757659647	1.8315900929975928	-5.786810770788646	0.0493665653951502	-0.0059120565711239	0.0083566663155155	-0.0314073137999955	0.0394846058000057	0.0280117842000027	0.028950638100004	0.0961711438000031	0.0926381054000013	0.0868455356000129	0.0789347207000117	0.0690986129000063	1
-1.2486792401685404e-06	0.4876600687498381	0.5147955507343736	1.2479058303058652e-15	1.088113166263696e-15	1.0703437137886113e-15	1.215675527426553e-15	8.069421508329115e-16	5.822199491802876e-16	8.859886006363468e-16	1.959901403810304e-16	0.3640236058943876	1.9092426459077745	-5.5690919546228	0.0481157526759335	-0.0069401497306795	0.0074853900711486	-0.0031390290999965	-0.0202479206000021	0.0471485184000046	0.0146564274000013	0.0959347947000101	0.0917053861000053	0.0847939448000089	0.0754026042000098	0.063806025100007	1
3.1773507423328675e-06	0.861347373656426	0.1394929479152398	9.326444926819418e-16	7.568863485667242e-16	8.727875665511835e-16	9.611003226525209e-16	4.70525157667971e-16	2.2605542203311643e-16	6.571129191936425e-16	-2.4842804469727915e-16	0.3584653465293569	1.878445521578548	-5.644861675013299	0.0487055917477787	-0.0080391996195072	0.007672432423289	-0.0253105535999977	0.032609510800003	0.086633162300008	-0.0095043540000016	0.0956771788000049	0.0906913542000067	0.0825732048000073	0.0716031176000087	0.0581599808000068	1
-7.912069825801311e-06	1.0675514394589207	-0.0673369423242681	1.0066032493851368e-15	8.561764843356134e-16	8.680173498404583e-16	8.538594481271459e-16	5.971008790678284e-16	4.3938236433806703e-16	6.554894360318017e-16	2.2094400760227415e-16	0.3783888927748509	1.9720127033691863	-5.489771848510748	0.0496489342153069	-0.0075860999961003	0.008797396997698	-0.0172090900999991	-0.0206972598000018	0.0481732084000037	0.0499494367000044	0.0953983531000115	0.0895969088000098	0.080187745500005	0.067549733600007	0.0521917566000065	1
1.922880112968097e-05	1.1393500588810084	-0.1393651710831987	8.060841737101015e-16	6.023683725977597e-16	7.070815442191123e-16	7.152495896279965e-16	3.5790247983098493e-16	1.9591416272491603e-16	5.199285376568167e-16	-4.1354285625734745e-17	0.38198775506362	1.9171617521379505	-5.548273510408941	0.0489206297026327	-0.0079601079355796	0.0086660324886292	-0.0268240407999997	-0.0033006993000009	0.0473236723000038	0.0373227588000026	0.0950983795000089	0.0884230205000091	0.0776423257000043	0.0632568250000068	0.0459344136000062	1
-4.542687210692479e-05	1.1381371518277656	-0.1380911357233239	4.611216810452267e-16	4.2347314601326677e-16	4.503291535870388e-16	3.761269617252843e-16	1.535140606680055e-16	-1.0603227674146342e-18	2.0093308913382888e-16	-2.59027609215239e-16	0.3694026654713812	1.976350786422073	-5.443288005922248	0.0488539943711668	-0.007938460641978	0.0089084204527284	-0.0286702402000012	0.0160586415000024	0.0374533801000023	0.017837026800001	0.094777324500008	0.087170730000011	0.0749420228000049	0.0587396140000046	0.0394226149000047	1
0.0001033326929651	1.106494365182706	-0.1065979227557126	4.473271635248511e-16	3.738218171461366e-16	4.797296243709422e-16	4.758202510317339e-16	2.393399869318655e-16	7.387759707440351e-17	3.238083696223849e-16	-1.9510212133023812e-16	0.3637660896807929	1.9050329480524324	-5.407836707172668	0.0488817808131142	-0.007874763209052	0.0086842887064574	-0.0060092183999977	0.0096645325000013	0.0650657810000053	-4.046530000089216e-05	0.094435259200006	0.0858411476000094	0.0720922236000048	0.054014118200005	0.0326924326000042	1
-0.0002147552515203	1.0698671815565164	-0.0696523890668911	7.166135376640699e-16	6.937088323951531e-16	6.907049897352499e-16	7.604241118614061e-16	5.596121880426386e-16	4.633175978259097e-16	6.125905942017108e-16	2.3098460835068287e-16	0.3700949301986319	1.91507136935648	-5.309216467888709	0.0493425000414895	-0.0073670153192922	0.0085431136069682	0.0141164552000047	-0.0075129486999995	0.0706626429000058	0.014010171400001	0.0940722595000082	0.0844354524000092	0.0690986129000048	0.0490970938000051	0.0257811491000033	1
0.0004024912206701	1.0393523785297345	-0.0397548725934773	-2.6645645934306966e-16	-3.07334928166985e-16	-2.019853825397052e-16	-2.1555423307875014e-16	-4.491880769808126e-16	-5.015944874769322e-16	-2.758033121519113e-16	-5.756391766372279e-16	0.361289461863449	1.8333040369249796	-5.273796204974577	0.0483885932696655	-0.0067616910063622	0.0085357316485282	0.0029522067000016	-0.0086563440000016	0.0670438573000059	0.0148015285000001	0.0936884058000044	0.0829548907000088	0.0659671625000039	0.0440059761000038	0.018727049800003	1
-0.0010002327054013	1.0211729508801357	-0.0201726998348372	-2.997155822199658e-16	-3.1855210154897783e-16	-2.1410304197480302e-16	-2.1884147889607998e-16	-3.926298807946296e-16	-4.213283265790627e-16	-2.503224520796889e-16	-5.330156165172545e-16	0.35780016131042	1.864015727592978	-5.365307861233012	0.0494136337689221	-0.0072692177704639	0.0083983702389095	5.873010000118748e-05	-0.0309055349000036	0.0127470324000004	0.0366336925000023	0.093283783300004	0.0814007752000087	0.0627041191000036	0.0387588175000032	0.0115692110000021	1
0.0317217038232353	0.9774907003495612	-0.0092124426206467	-4.024406358205102e-16	-3.644696243291256e-16	-2.7592249034365483e-16	-3.3866816007376e-16	-4.443144152404233e-16	-4.48630695968952e-16	-3.853056522919285e-16	-5.945290873203346e-16	0.3647020970226536	1.953703589337988	-5.421433262190994	0.0485429688980962	-0.0067580127207256	0.0085792142795272	-0.0135169045000011	-0.0136655700000008	0.0067169744999995	0.0353536094000025	0.0928584817000045	0.07977448400001	0.059315991800004	0.0333742241000016	0.0043472841000007	1
0.2984573768440568	0.7053458901323346	-0.0038032577053582	-1.300100788914454e-15	-1.3084562202347797e-15	-1.1016567656858548e-15	-1.2407163939361389e-15	-1.4032611409576685e-15	-1.3734870858934693e-15	-1.2154456906672837e-15	-1.459632282025635e-15	0.3636859875582353	1.8695007454456125	-5.411038168959498	0.0478539062936401	-0.0081663613729224	0.0082377542544605	-0.0302148955000047	0.0015427382999983	-0.0146458651000016	0.0023499571999986	0.0924125951000004	0.0780774591000098	0.0558095393000039	0.0278712890000007	-0.0028987248999999	1
0.7092423534594899	0.2921578349098033	-0.0013999265728469	-1.2360264629573949e-15	-1.1959382845652301e-15	-9.060701239329849e-16	-1.0640812274284552e-15	-1.1159323588968657e-15	-1.097129925842593e-15	-1.0125462799228028e-15	-1.4798230876511634e-15	0.3548939765765125	1.9223974806847044	-5.569124554363489	0.047255486639176	-0.0097161062900775	0.0073498155900106	-0.0250014698000029	0.0148813438000004	0.0435953261000048	-0.0150555643000019	0.0919462224999977	0.0763112051000092	0.0521917566000063	0.0222695252000011	-0.0101286762000017	1
0.9943881101860708	0.0060338610888496	-0.0004234301419161	-1.6966160353550092e-15	-1.7939347431979895e-15	-1.4878083404176669e-15	-1.6174298389418217e-15	-1.6626358936259582e-15	-1.6205862686689596e-15	-1.5672582734297097e-15	-1.805814835735412e-15	0.3694272942792271	1.8702040876206296	-5.54618261479003	0.0474912408703014	-0.0091063438901823	0.0078382989902412	-0.0292699500000047	-0.0055105296000035	0.0414479036000056	0.0065418584000002	0.0914594672999976	0.0744772881000088	0.0484698603000058	0.0165887958000011	-0.0173025192000023	1
1.1191878761431509	-0.1191254143511215	-5.664054686539901e-05	-1.5513233719500008e-15	-1.5210876296353665e-15	-1.3043468629400126e-15	-1.437342237760135e-15	-1.3754920100043914e-15	-1.3191947860252409e-15	-1.37090987604397e-15	-1.551885841368108e-15	0.3748282196291423	1.9531616174015325	-5.498506624560853	0.0476769268341833	-0.0094500396173614	0.0079574700448927	-0.0158092105000036	0.005526735599999	0.0555066602000067	-0.0286384062000025	0.090952437299999	0.0725773342000099	0.0446512751000067	0.0108492442	-0.0243805141000038	1
1.1444520294358984	-0.1444772204273001	4.892518223275592e-06	-2.512528265018889e-15	-2.3752105064423703e-15	-2.039985743281748e-15	-2.354623482382474e-15	-2.124975184039213e-15	-1.9639882436513343e-15	-2.1661128639402497e-15	-2.1519512726447843e-15	0.3502078066510726	2.0176297041097544	-5.506965059926267	0.0476089530775322	-0.0097073456883131	0.0073723875304263	-0.0157051506000067	-0.0249177500000045	0.0258381816000039	-0.027243739700003	0.0904252448999967	0.0706130281000116	0.0407436183000064	0.0050712222999975	-0.031323452000005	1
1.12282126257039	-0.1227537308148018	-1.7376003516072157e-06	-1.1251731520776649e-15	-1.0809856237143033e-15	-9.35530132326881e-16	-1.0408026639750113e-15	-8.830915084244399e-16	-8.020387387236177e-16	-9.765130679723121e-16	-1.1641339011733584e-15	0.3837393823770639	1.997681707363072	-5.5986340503375	0.0481908720799575	-0.0094910705432112	0.0082926643666896	-0.0212465460000027	0.0056536889000006	0.0263078597000035	0.0161459332000026	0.0898780070999995	0.0685861114000094	0.0367546851000065	-0.0007247816000006	-0.0380928722000056	1
1.0858550718972966	-0.0860600694642511	7.043002021002041e-07	1.467546379793667e-16	3.040759996790492e-16	3.449481274035277e-16	3.4793080894679197e-16	5.253541658817932e-16	5.183242718713072e-16	3.815449896841152e-16	-1.6836688183034363e-16	0.3936133364011511	2.026588593578309	-5.715573783277455	0.0481876740867877	-0.0096861475095453	0.0088782732978185	0.0003031337000043	0.0433385508000072	0.0395200500000042	-0.0265533267000005	0.0893108450999998	0.0664983814000076	0.0326924326000075	-0.0065182155999992	-0.0446512751000065	1
1.052688164233551	-0.0521019312439182	-2.7922674495249653e-07	-1.9496721905036727e-16	-1.2267541722019147e-16	7.039609336644286e-17	9.681590949733508e-17	2.2618375337892957e-16	2.56529177531512e-16	1.1483823920547148e-16	-2.0320726763707176e-16	0.4138901963894688	2.0484513569214173	-5.910512076255127	0.0480178875931296	-0.0096794040823872	0.0088757424495057	-0.0003635126999968	0.0034003910000009	0.0628816059000072	-0.002328386499999	0.0887238846000007	0.0643516891000066	0.0285649644000057	-0.0122885365999992	-0.0509623302000061	1
1.0264011069083407	-0.027812179202263	1.0710583917881317e-07	6.902367351094708e-17	1.8628090090348442e-16	3.033871483996372e-16	3.511059852134855e-16	5.349527383621927e-16	5.789807146372772e-16	3.816458883580179e-16	-9.914144235290449e-18	0.4111719996124985	2.1154164284131265	-5.942753661180058	0.048476052084487	-0.0094849686818239	0.0088713239922707	-0.0009824928999963	0.0142414458000038	0.0335614542000037	-0.0052468715999987	0.0881172559000008	0.0621479381000073	0.0243805141000061	-0.0180152837000003	-0.0569910770000074	1
1.0126126967545426	-0.0133758193096964	-4.1852281902149206e-08	-3.3163714291540683e-16	-2.69921612853405e-16	-2.21169828479022e-17	-8.985628804102386e-18	1.837423580354362e-16	2.5931096935157363e-16	1.1250753709648882e-16	-3.403870011107656e-16	0.397586798123434	2.051189967727576	-5.975984316405209	0.0481561333246482	-0.0102864886413804	0.0089066183374591	-0.0012682443999965	-0.0022284521999989	0.0204644779000027	0.0158629630000027	0.0874910932999977	0.0598890822000061	0.0201474289000053	-0.0236781504000007	-0.0627041191000077	1
0.8638007696714748	-0.0056239187629868	1.980231006203256e-08	-1.8299886268812465e-15	-1.4625685988947837e-15	-1.1804694400281737e-15	-1.338532980292999e-15	-9.475528944009056e-16	-7.918524868865679e-16	-1.1360248930144684e-15	-1.713595979398753e-15	0.3226664136092699	2.159121108568497	-6.051544811243866	0.0499564109355246	-0.0079509936741681	0.0069950410014983	-0.0074429727999985	0.0020528044000039	-0.0017218896999996	0.0072300626000022	0.0868455355999899	0.0575771244000077	0.0158741530000071	-0.0292570568000041	-0.0680698087000099	1
0.4758871045702266	-0.0025419298531782	-1.7482358875402846e-08	-1.2689693830610094e-15	-1.0944281449734208e-15	-1.0151254604344594e-15	-9.856512681888392e-16	-6.778191711716414e-16	-6.231098284794911e-16	-8.731501106184917e-16	-1.2737732946721877e-15	0.3874561347183836	2.165163578733852	-6.02055122122395	0.0497229994481042	-0.0086580884714649	0.0087133094347559	0.0048057255000053	0.0236849681000066	0.0260205287000037	-0.0166185531999992	0.0861807260000012	0.0552141146000049	0.0115692110000054	-0.0347322205000023	-0.0730584225000089	1
0.1134474405490925	-0.0001352861599297	2.9205306953583092e-08	-1.7268930688666453e-15	-1.6599385125884826e-15	-1.5544909938973684e-15	-1.4452155102412957e-15	-1.1832666916419306e-15	-1.164464366221381e-15	-1.3118823193474262e-15	-1.901237519273148e-15	0.3774584465397712	2.108779466661215	-6.112522310829022	0.0500729917049116	-0.0088615622729776	0.0083022644444479	0.007192555500008	0.0233888682000069	-0.0064181818999987	-0.0148847950999987	0.0854968119000018	0.0528021480000018	0.0072411904000047	-0.0400842273000014	-0.0776423257000084	1
-0.0784700307441609	-0.0016505803813474	-5.8236424196592644e-08	-2.495258431884506e-15	-2.416718504624173e-15	-2.328964320909158e-15	-2.2463931328777106e-15	-1.8866818913564437e-15	-1.836254661106951e-15	-2.059902843295136e-15	-2.4091710812850693e-15	0.3743331003626569	2.1728809572514782	-6.076424908618702	0.0499708927064697	-0.0090838782344684	0.0083112887325972	0.0128347326000071	0.0106493955000057	0.0387232168000062	-0.0048763351999976	0.0847939448000043	0.050343363300002	0.0028987249000042	-0.0452940995000027	-0.0817961255000087	1
-0.1414621576879733	0.0401528209983991	1.1054959435490333e-07	-3.055796382038693e-15	-3.0942351689348177e-15	-2.9054766694967736e-15	-2.916158007933737e-15	-2.6002891992521094e-15	-2.4807006955106077e-15	-2.636946822066645e-15	-2.8730947008000997e-15	0.3870685594405166	2.132513539536187	-6.118939515500841	0.0498369215358205	-0.009595170984331	0.0084955655944099	-0.0117140407999975	-0.0124456412999985	-0.0510345619000025	0.0281101633000046	0.0840722806000046	0.0478399405000019	-0.0014495230999979	-0.0503433633000038	-0.0854968119000084	1
-0.1359909239606745	0.3243514375711003	-1.751589891754442e-07	-2.909223991946349e-15	-2.861641352718517e-15	-2.5790100248434404e-15	-2.672070205399573e-15	-2.38286710420502e-15	-2.2457541203326854e-15	-2.355657662708964e-15	-2.5688003323461585e-15	0.4025881182281325	2.1570892672898294	-6.186969524805474	0.0502472964701729	-0.0091509075708237	0.0083683136391871	-0.0149184482999991	0.0054946085000023	-0.0223482799000006	-0.0076876939000002	0.0833319792000011	0.0452940995000029	-0.0057948794999994	-0.0552141146000055	-0.0887238846000086	1
-0.1031889840839132	0.733257555894592	1.453635676381147e-07	-2.5740601552854945e-15	-2.3772131312420387e-15	-1.966086112586397e-15	-2.133719395938113e-15	-1.8079316255460585e-15	-1.5802320050270525e-15	-1.7614448178719132e-15	-1.7507214751275313e-15	0.4048161100389433	2.202882686632275	-6.126505408262214	0.050065114568033	-0.0094642303479139	0.0082933068993495	0.0003750229999997	-0.0192072340000009	-0.0045145643000003	-0.0113993056000023	0.0825732047999981	0.0427080974000054	-0.0101286762000014	-0.0598890822000081	-0.091459467300009	1
-0.0665311533190467	1.0068519926189012	4.6297107173877366e-07	-1.6856266835728336e-15	-1.4201983584162925e-15	-9.772311605268817e-16	-1.0917704563787298e-15	-8.134404225084174e-16	-6.040826291728594e-16	-7.543462577669684e-16	-9.020493762364685e-16	0.4084451291576765	2.1913178459189275	-6.167664100748918	0.0502623976609649	-0.0098743960153063	0.008626310209951	0.0018864099000009	-0.0052592932999988	-0.0229772527000034	-0.0117414246000029	0.0817961254999946	0.0400842273000057	-0.0144422679000022	-0.0643516891000087	-0.0936884058000095	1
-0.0375447928768635	1.1231949238855838	-3.4188306095532804e-06	-1.0587323491838998e-15	-8.49890117903223e-16	-4.626488441999424e-16	-5.409809108653518e-16	-2.7744854237694467e-16	-3.83860084909201e-17	-1.9968964862491707e-16	-9.841917959676084e-17	0.4519170124210867	2.2251743333680425	-6.188387896676557	0.0507195036398367	-0.0100183211670477	0.0088955185716773	0.000709525	-0.0235722826000014	-0.0354794859000051	0.0123493791999991	0.0810009136999986	0.0374248157000061	-0.0187270498000042	-0.0685861114000089	-0.0953983531000091	1
-0.0188608927786567	1.1440282258266454	1.4658161056840091e-05	-3.017637985479465e-16	-2.5105507272071e-16	-8.927569767636474e-17	-9.333783525537248e-17	-7.678852333040482e-18	2.495570182739987e-16	1.6684268179941426e-16	6.324699860154995e-16	0.5448344496509044	2.262661828268415	-6.206346876813147	0.0516356768544407	-0.0094529142819521	0.0101245958343826	-0.0214705743000031	0.0047679916000002	-0.061712904600008	-0.0115186712000033	0.0801877455000072	0.0347322205000062	-0.0229744744000068	-0.0725773342000089	-0.0965798367000083	1
