global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63
5761.498411869969	n/a	33194863.94998017	n/a	3790.3829299960894	n/a	n/a	14367002.75600574	3801.485765343869	n/a	n/a	14451294.02411206	3676.969869502988	8445.648519096307	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.3261559574871455	n/a	n/a	0.1063777086043566	-0.0624002197208284	n/a	n/a	0.0038937874212076	-0.3282465681405284	n/a	0.1077458094960345	n/a	0.008725072634903	n/a	n/a	7.612689248433319e-05	0.0013010572912213	n/a	n/a	1.692750075040107e-06	0.0016118559223855	n/a	2.5980795145292107e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5885.607251398014	124.1088395280458	34640372.717708886	15403.004048998222	4048.99393341952	258.6110034234307	66879.65109167369	16394351.872868078	3915.080477812796	113.5947124689269	12903.758700898175	15327855.14775087	3828.94709464152	8416.40298087951	3.065455	156.374878	0.8204958737290046	0.404732929068599	-0.0424068574	0.0291833157	-0.0327427955	-0.0425260169	0.0657204598	-0.1082104464	0.0850903856	0.0478022227	-0.0075431058	0.0675702353	-0.1224604744	0.1886402604	-0.0020862269	0.1130712702	-0.2436281799	0.2139457178	-0.3116114906	0.161540818	-0.0010205417	-0.0280937456	0.0178897535	-0.1854478567	0.1166980266	-0.1374829827	0.1272988113	-0.0071900801	0.1173728641	-0.2492105978	0.0208755626	-0.0678374739	0.0020677942	-0.0252653424	-0.0406776895	0.222018366	-0.0778341748	0.1805575646	-0.1861393827	0.0781307922	-0.2025511826	0.0616972654	-0.1340410491	0.1959332403	-0.0820760113	0.2500357958	-0.0040234182	0.0861454654	-0.042706366	-0.0092188841	0.0207147418	-0.1407696844	0.0904962578	-0.002074162	0.1432300847	-0.0967326205	0.0680376457	-0.1020351311	0.0100409901	-0.0994358896	0.1313019053	-0.0150565851	0.0709937951	0.134775831	0.0043560527	-0.1287007662	0.1726611217	-0.3053265986	0.1119168596	-0.2277679984	0.0830468304	0.0957801421	0.0957726828	0.0957602511	0.0957428477	0.0957204735	0.0	0.3974847870686631	0.0713288295815176	0.0050878019294691	0.1579941559510204	-0.0466698849988773	0.015730334721951	0.0002474434304646	0.0021780781658084	-0.1696977313084176	0.1585488368321108	0.0287973200112238	0.0251377336608152	0.0044322364540502	-0.0042928361808528	1.8428442475638856e-05	1.964471998461149e-05	-0.0024357712487768	-0.0037368285399981	1.3963887537344334e-05	5.932981576367693e-06	0.0050799486534031	0.0034680927310175	2.580587832121197e-05	1.2027667190937111e-05	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5870.67540499488	-14.931846403133932	34464829.7108118	222.9600370067837	4004.752034846568	-44.24189857295187	1957.3455893393605	16038038.860607728	3903.351670032848	-11.728807779948056	137.56493193897006	15236154.259948222	3791.765093458793	8352.058790978037	1.860526	94.909096	1.1191330676059337	0.5428874125027104	-0.0422976539	0.0513217965	0.0702603232	-0.1447902783	-0.0119924469	-0.063348936	0.1750792699	0.0801891085	-0.0771655561	-0.0175579786	0.0125876395	-0.0577050022	-0.0898750613	0.1122972916	-0.1277927528	0.0431200077	-0.0250063407	0.1852877392	0.0244782854	0.0330033216	-0.0609361202	-0.0805102122	0.0883048235	-0.0103177292	0.1203012047	-0.0231300969	0.087677961	-0.0540404544	-0.017186113	-0.0483541574	-0.0283693106	0.0419821946	-0.0716905041	0.0680276645	-0.0145333402	0.0094253509	-0.1541983202	0.0500657658	0.0270672723	0.0371398807	-0.0132003251	0.0137889638	-0.1432055608	0.0686176295	0.0121329424	0.0596393516	-0.0386760575	-0.0340288831	0.0076886754	-0.2123622873	0.1137779154	0.020228823	0.1433434809	-0.1045491199	0.0757011097	-0.0976751474	-0.0533680526	-0.0715914227	0.0502027079	-0.0028153188	0.0070166834	0.0266207995	0.0257386784	-0.0253280684	-0.0737563165	0.1130810417	-0.1083709047	0.0995953479	-0.1344615659	0.0957602511	0.0956931295	0.0955812949	0.0954247996	0.0952237168	0.0	0.2994095317595082	-0.0980752553091549	0.0096187557039559	0.0896460677084479	0.1618391864419948	0.2085090714408721	0.0434760328731347	0.0261919222682067	0.0485710997724737	0.2182688310808913	0.0023591517331075	0.0476412826214186	0.014009699528492	0.0095774630744418	9.17277989422962e-05	0.0001962716808786	-0.0036170106603563	-0.0011812394115794	1.3953265474686829e-06	1.3082766117131116e-05	0.0039530529439241	-0.001126895709479	1.5626627577466993e-05	1.2698939400421788e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5924.094761390858	53.41935639597796	35094898.74193861	2853.627637760511	4045.704572297849	40.95253745128093	1677.1103236985673	16367725.486311724	3934.960695467862	31.60902543501425	999.1304889513776	15483915.67487692	3825.611439892668	8558.797618689712	1.109964	56.621452	0.415231501549728	0.2117055049345211	-0.0223105377	0.0493520985	0.0886541144	-0.1665243275	-0.0131465185	-0.1125403668	0.1725231091	0.0422529551	-0.0669312485	0.0297177829	0.0021177009	0.0108343092	0.01773396	0.0210652812	-0.1191498017	0.0641204662	0.0225481871	0.0841573494	-0.0347512092	0.0254867341	0.0292042261	-0.019553098	0.1030954484	-0.0201255035	-0.0228516296	-0.0060545886	0.0223460362	-0.0782941639	0.0245150731	-0.0409860043	0.0311975418	0.0307634991	0.0030010295	0.0401290291	-0.0936224126	0.01680836	-0.01747281	0.0454871604	4.80324e-05	0.0125109231	-0.0532749831	-0.0034713937	-0.140967062	0.0456067989	0.0210650581	0.0569044401	-0.0375138441	-0.0302105009	0.007236119	-0.1979899776	0.1003153696	0.030188517	0.1241319754	-0.0652717227	0.0541901553	-0.0733062334	-0.0203435212	-0.0393851874	0.019934407	-0.001122318	0.0276651522	0.0258707469	0.0228554687	0.0078086478	-0.0271375267	0.0830528728	-0.0718108293	0.0660604432	-0.1152510183	0.0957204735	0.0955340889	0.0952237168	0.0947897599	0.0942327815	0.0	0.237782817362401	-0.0616267143971071	0.0037978519273826	0.0565406682328009	0.124220251255096	-0.0376189351868987	0.001415184284596	0.0154306708218791	0.1341877425269757	0.085616642754502	0.0180063502444859	0.007330209516552	0.010955259127447	-0.003054440401045	9.329606163535947e-06	0.0001200177025495	-0.0032750872859352	0.0003419233744211	1.169115939755118e-07	1.0726196730494392e-05	0.0027420325351658	-0.0012110204087583	7.518742423907784e-06	1.4665704304291198e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5861.196556568002	-62.89820482285632	34353625.07472461	3956.184169937985	4016.6989916091	-29.005580688748974	841.3237110915277	16133870.78919356	3923.910085930102	-11.05060953776001	122.11597115603251	15397070.36246398	3818.4139292487375	8490.316144504786	0.8761179999999998	44.692501	0.1259181218912036	0.0793210262105525	-0.031565293	0.0244132367	0.1038401259	-0.1540059355	-0.022836068	-0.0456613165	0.153740982	0.0299175835	-0.0500772626	0.1056979034	0.0403793531	0.0320871384	-0.071825496	-0.0104783969	-0.0301865274	0.029075849	0.0202952871	0.0628500583	-0.0167263475	0.011601374	0.0145668606	-0.0064937391	0.1192247633	-0.0467166295	0.0168758753	-0.0253266737	0.0376792934	-0.0774167051	-0.0405330864	-0.094089975	0.0142691402	0.0128647105	-0.0080719141	0.0307554358	-0.1052365742	0.0426972495	-0.0552212473	0.0648663693	-0.000874877	0.0036463595	-0.0145319341	0.1082016595	-0.055461886	0.0720835904	-0.0214252719	0.0529992084	-0.0419135846	-0.0299554859	0.0043226084	-0.1855219872	0.0934595293	0.0284435804	0.11598555	-0.0492161838	0.0438298333	-0.0472306354	-0.0305539445	-0.0425699493	0.0090345451	0.0038082057	0.0074138473	0.0192992145	0.0175229698	0.0126698807	-0.0251900425	0.1056101155	-0.097119646	0.1116539965	-0.1571221355	0.0956608172	0.0952956932	0.0946881851	0.0938398382	0.0927528101	0.0	0.2443697881514168	0.0065869707890157	4.338818417534736e-05	0.0597165933611683	0.1211241079976304	-0.0030961432574656	9.586103070749695e-06	0.0146710495382216	0.1321576627772884	-0.0020300797496873	0.0174656478307554	4.12122379009046e-06	0.0096324256613405	-0.0013228334661064	1.7498883790513355e-06	9.278362412125096e-05	-0.0030249494539851	0.0002501378319501	6.25689349726965e-08	9.150319199164754e-06	0.0034531597990099	0.0007111272638441	1.1924312597498093e-05	5.057019853823962e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5840.303666055235	-20.892890512766822	34109146.91173822	436.5128739784621	4059.3841134568456	42.68512184774545	1822.019627156876	16478599.38058582	3925.737050559304	1.8269646292019388	3.3377997563549777	15411411.390134064	3826.208460194817	8233.365513243702	1.086695	55.434429	0.5599156699811072	0.3302465751385247	-0.0389484496	-0.0220625591	0.0906546204	-0.0874794831	-0.0021280875	0.0475550924	0.0054920088	-0.0206693233	-0.024218427	-0.0297871283	-0.0020026705	0.0119447658	-0.0883802523	0.0082582036	-0.0069033039	-0.1011081808	-0.0698437889	-0.0187092162	-0.0177621537	0.0169299246	0.0367472734	0.0189168278	0.0739723667	-0.0403400622	-9.59669e-05	-0.0091032558	0.0288873239	-0.0378530464	-0.0566602461	-0.0898401998	0.0189671484	0.0080417507	0.0172980443	0.0081115469	-0.0775650808	0.0437731378	-0.023432726	0.0224275893	-0.0095924694	0.0061972824	0.0239734916	0.1154495632	0.0171140584	-0.0086480436	-0.0490919291	0.0485151708	-0.034011326	-0.021992967	-0.0046074436	-0.1062823194	0.0428159048	0.0265838443	0.0686865907	-0.0155124438	0.0182632611	-0.0188400578	0.0188780869	-0.0194256818	0.0050036743	-0.0007380721	-0.0124236486	0.0330757195	0.0031498924	0.0651198749	-0.0200683551	0.0896791657	-0.074064568	0.061387017	-0.0357861277	0.0955812949	0.0949781404	0.0939757006	0.0925781899	0.0907914833	0.0	0.1994788238901463	-0.0448909642612705	0.0020151986723066	0.039791801180596	0.1456341428760765	0.0245100348784461	0.0006007418097426	0.0212093035712494	0.259186758024569	0.1270290952472805	0.0671777755352864	0.0161363910393426	0.0043601836473186	-0.0052722420140219	2.77965358544177e-05	1.901120143834453e-05	-0.001575290383966	0.001449659070019	2.101511419288641e-06	2.481539793815748e-06	0.0040009702268511	0.0005478104278412	1.6007762756148943e-05	3.000962648515587e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5865.55933298039	25.2556669251544	34404786.28871335	637.8487118343379	4033.7066404611473	-25.67747299569828	659.3326194448144	16270789.261300355	3920.742999674479	-4.994050884824901	24.940544240220376	15372225.669496432	3818.5377799112975	8129.675955840641	0.946256	48.270367	0.2715097591235287	0.1418909241494144	-0.0418254261	0.0109371197	0.0413145455	-0.0340290021	-0.025379114	0.034042709	-0.0297105575	0.001454944	0.0115668915	-0.0926811357	0.003540536	-0.0106007089	-0.059420551	0.0558640333	-0.0401121813	-0.109709015	-0.0404779688	0.0332845099	-0.0094578095	0.0246655225	-0.0198469337	0.0008362597	0.0391897274	-0.0088865225	0.0271032597	-0.0092473123	0.0509725812	-0.0128226009	-0.0166047208	-0.0277120443	0.009772243	0.0223601202	-0.0228639082	0.0017580188	-0.0139828491	0.0168132057	-0.0435700927	0.0162604974	0.0040994181	0.0273490079	0.0247574837	0.0323491373	-0.002201128	0.0080368143	-0.0179625929	0.0398173377	-0.0373123932	-0.0053613888	-0.0115496272	-0.0839304357	0.0236812185	0.0245159886	0.0470553698	-0.0049575762	0.0154790408	0.0048983239	-1.82326e-05	-0.0503683661	0.014407194	-0.0021335499	0.005528082	0.0156103293	-0.008823188	0.0688719761	-0.0102030851	0.024385014	-0.0313937133	-0.0066639676	0.0640622908	0.0954819229	0.0945816942	0.0930875949	0.0910090062	0.0883589795	0.0	0.1819478084397303	-0.0175310154504159	0.0003073365027227	0.0331050049960207	0.0333187904388836	-0.1123153524371929	0.0126147383930908	0.0011101417963102	0.2732433096670235	0.0140565516424545	0.0746619062777888	0.0001975866440769	0.0037353815200778	-0.0006248021272407	3.903776982046285e-07	1.3953075100538737e-05	7.495581167260568e-05	0.0016502461956386	2.723312506219692e-06	5.6183737034991306e-09	0.0037238817578612	-0.0002770884689898	1.386729534653142e-05	7.67780196471667e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5898.632255935481	33.0729229550916	34793862.4907625	1093.8182327934248	4031.8133845318616	-1.893255929285715	3.584418013775516	16255519.167690266	3915.8070343942354	-4.935965280243636	24.363753247770635	15333544.730611376	3810.917830319533	8301.221940014997	0.8620679999999998	43.975773	0.185657713912653	0.0850107070191494	-0.0268354076	0.0264744793	0.0660936727	-0.0744196539	-0.0434060684	0.0041927014	0.0114330106	-0.0087800376	-0.0116039793	-0.1098619258	0.0031848999	-0.0093059648	-0.0676208528	0.1049744672	-0.0733870406	-0.0385218617	-0.0001028059	0.004250834	0.0002790382	0.0288317544	-0.0281303165	-0.0189727524	0.0331468549	-0.0025909801	-0.0013626494	-0.0015046398	0.0277998763	0.0062131441	-0.0020361781	0.0030370313	-4.08123e-05	0.0299183611	-0.0322606847	0.0087746439	-0.0052568856	0.0107319797	-0.0134197383	-0.0135239772	0.0186944569	0.0142240666	0.0112306324	-0.0314623075	-0.0589213607	-0.0480635422	-0.0088027239	0.0339351674	-0.0397329336	-0.0140996839	-0.012586809	-0.0911443403	0.0283416835	0.0231370481	0.0427801655	0.0151935626	0.0080451047	0.0055221815	0.0171011017	-0.0056495589	-0.0149724225	0.0142891771	0.0270710585	-0.0164684713	0.0139379345	0.0254708989	-0.008304247	0.0318524016	-0.043431011	0.0286107704	-0.0021625366	0.095362722	0.094106684	0.0920255275	0.0891374998	0.0854679228	0.0	0.1618839548644643	-0.0200638535752659	0.0004025582202897	0.0262064148425599	0.0053446154690561	-0.0279741749698274	0.0007825544652425	2.8564914512073755e-05	0.2283742365030292	-0.0448690731639942	0.0521547918983415	0.0020132337265958	0.0042292014259253	0.0004938199058475	2.43858099411234e-07	1.7886144701048593e-05	-0.0004673614207337	-0.0005423172324063	2.9410798056483493e-07	2.1842669759022255e-07	0.0029050066520437	-0.0008188751058174	8.439063648418148e-06	6.705564389276216e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5896.927915018921	-1.704340916559886	34773758.8349294	2.904777959860192	4075.941054785812	44.12767025395033	1947.2512820413729	16613295.482088476	3905.089130859375	-10.717903534860396	114.873456182573	15249721.11995603	3802.838346144117	8336.640799777399	0.969636	49.463051	0.1471394095215746	0.0876962061016437	-0.0210287905	0.0606374666	0.0059340289	-0.0266517496	-0.0243616283	0.0094665921	-0.0044310627	-0.0117086013	-0.0313771422	0.0213593663	0.0066606367	-0.0451799832	0.0334138101	0.0512794222	0.001602719	0.0132475248	0.0211827286	-0.0505981097	0.0219284837	0.038506637	-0.0301045156	-0.0286248223	0.0194761769	0.0314712385	0.0220424842	-0.0356592948	0.0129463024	-0.0015569428	0.0312452016	-0.0101747638	-0.021501954	0.0359983122	-0.0238845571	0.0139743027	0.0104745671	-0.009558042	-0.0286927784	-0.0046172515	0.0373440922	0.0180425518	-0.0249261142	-0.0261919229	-0.0362618829	0.0597085464	-0.020767226	0.0320950408	-0.0451431067	-0.007262451	-0.013935921	-0.0537409279	0.0060020073	0.017763687	0.0203666874	0.0200036711	-0.0060360315	0.0212331732	-0.0034166918	-0.0149176178	-0.0109804997	0.0037534198	0.0153101809	-0.0258436187	-0.0127847264	0.0389978957	0.0137404934	-0.0197159837	-0.0024478252	0.0157524767	0.0332249469	0.0952237168	0.0935535044	0.0907914833	0.0869698875	0.0821333167	0.0	0.1618121280460229	-7.182681844139505e-05	5.159091847413128e-09	0.0261831647827825	0.0018119344547216	-0.0035326810143345	1.2479835149039433e-05	3.2831064682072623e-06	0.2527748565866829	0.0244006200836537	0.0638951281224181	0.0005953902604668	0.002790770971494	-0.0014384304544313	2.0690821722354374e-06	7.788402615333565e-06	0.0001811410528178	0.0006485024735515	4.20555458202414e-07	3.2812081015941013e-08	0.0026092539479236	-0.0002957527041201	6.808206164754893e-06	8.74696619943515e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5885.568990254512	-11.358924764409494	34639922.33904552	129.02517180351526	4024.424327875944	-51.51672690986789	2653.9731515059057	16195991.170799743	3904.4967451245857	-0.5923857347893318	0.3509208587818965	15245094.832688484	3799.9775553599184	8271.228803917846	0.882282	45.006935	0.1510248659437761	0.0752306696359775	-0.0235914217	0.0494285232	-0.0029943783	-0.0268040362	-0.0072231579	0.0140775566	-0.0247133628	0.0202074925	0.0156748642	0.0251122152	0.0175068527	0.0490666379	0.0805922917	-0.0338822032	0.0226753529	0.0239544609	0.0659751343	-0.0717414528	0.0203033107	0.0429367741	-0.0099615762	0.0056053421	-0.0002968889	0.0105374748	-0.0087499337	-0.0088776958	-0.0392989773	0.0366874016	0.0052909007	-0.0041505636	-0.0203878324	0.0388076897	-0.0034682024	-0.0124663953	-0.0002554508	-0.0101049952	0.0187469808	-0.0484024429	0.0348729213	-0.005048086	-0.0235882853	-0.0373817487	-0.0609740541	0.0063779625	-0.0250776434	0.0256304466	-0.0337091716	-0.0035072616	-0.0138779284	-0.0194670345	-0.0049364805	0.0192375325	-0.0005201686	0.0297597471	-0.0080065907	0.0128512286	0.0112773775	0.0128688766	-0.0195936424	0.0070608223	0.0031339267	-0.0260030054	0.0079188753	0.027126719	0.0071458528	-0.020800412	-0.0008871971	-0.0017654572	0.0413392073	0.0950649363	0.0929226147	0.0893877684	0.08451337	0.0783724666	0.0	0.1257733585600533	-0.0360387694859695	0.0012987929060628	0.0158189377234757	0.0015891099931764	-0.0002228244615452	4.965074066290832e-08	2.5252705704130983e-06	0.2300807827935216	-0.0226940737931613	0.0529371666108796	0.0005150209853294	0.0033118193286265	0.0005210483571324	2.714913904704771e-07	1.096814726546408e-05	-0.0003380068300624	-0.0005191478828802	2.695145242989939e-07	1.1424861716883218e-07	0.0018080662238743	-0.0008011877240493	3.2691034699150704e-06	6.419017691672973e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
