trial_type.audcontrol	trial_type.audaffix	trial_type.audroot	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	intercept
4.668091082158434e-16	-2.349635007837809e-10	-5.964636393567525e-06	-0.420918120457473	-0.0987340982718488	-0.4849163261700386	0.0003000037288539	0.0039972085804575	-0.0092542714512197	-0.0807015637000017	0.0754081705000017	-0.1127708593000029	0.0723351466000023	-0.0061254571000002	0.0091714233999998	0.0955612383000032	0.0955538639000019	0.0955415737000011	0.0955243683000014	0.0955022485000019	1
3.0408737782211893e-14	5.379203851625751e-10	1.358199898574093e-05	-0.388038602245687	-0.0757367325303741	-0.2243675647424949	-0.0001589080056948	0.0029647908035831	-0.0091719142086082	0.0667322229000018	0.0086551192000002	-0.0378348671000008	-0.0324552611000007	0.0357177065000005	0.0389880299000006	0.0955415737000035	0.0954752155000024	0.0953646527000012	0.0952099364000013	0.0950111383000017	1
-3.7657833120567455e-14	-1.1757099136149123e-09	-2.9485424447730696e-05	-0.3994027849153954	-0.0997017147679606	-0.4140585825752237	-0.0025574938621316	0.0025790379661928	-0.0093613726005577	0.0120738772000005	-0.0255510151000005	-0.1363214040000033	0.0230043664000009	0.0458094917000008	0.0632146074000012	0.0955022485000031	0.0953179834000019	0.0950111383000014	0.0945821078000012	0.0940314435000019	1
1.0596850320215693e-13	2.399016889740842e-09	5.935055062533992e-05	-0.3857282478311976	-0.1365106314122519	-0.2950178244398248	-0.0018619567702246	0.0037458369709474	-0.0093921888584723	0.0025670983999999	-0.0310034724000006	-0.0511182161000019	0.0669755783000025	0.0503610837000011	0.0595061306000009	0.0954432708000037	0.0950822971000016	0.0944816852000008	0.0936429488000012	0.092568201900002	1
-1.702733035897735e-13	-4.349411340246848e-09	-9.778638856693164e-05	-0.3071615549370686	-0.0805803472064222	-0.1998331216324381	-0.0002501607581391	0.0015570445728973	-0.0081478970870068	-0.0074547746	-0.0270183414000005	0.0782437748000014	0.0616248317000015	0.0421158753000006	0.047811790000001	0.0953646527000026	0.0947683504000017	0.0937772737000015	0.0923955510000011	0.0906289382000017	1
2.714846846632966e-13	6.0153029154573125e-09	0.0001091929361818	-0.3034910820900626	-0.1085876470055078	-0.2740347025753646	-0.0006042751259768	0.0016872569943799	-0.007388064086321	0.0070624144000003	0.0063938036000002	0.0658979253000009	0.1333667544000036	-0.0763730142000019	0.0366182317000005	0.095266410500002	0.0943764019000014	0.0928992083000015	0.0908440203000011	0.0882236248000019	1
-1.1351911358714376e-13	-1.108220497158784e-09	-0.0003135868917292	-0.2439472767487412	-0.0616937267962496	-0.2441539202415741	-0.0006551331359593	0.0006518877877845	-0.0057448156104241	-0.0025574215999998	-0.0086965607000002	-0.0201349854000005	0.0159849500000003	-0.0792233182000019	-0.0195238960000005	0.0951485642000011	0.0939067741000012	0.0918491150000019	0.088993463800001	0.0853646308000015	1
-1.1854148263734085e-12	-3.624350580928957e-08	0.0218099962722449	-0.2457260936992182	-0.0338357762914537	-0.1869023730458124	-0.0007049834547605	0.0003873603464146	-0.0052703887408515	-0.0110467459	-0.0012114806999999	-0.0975052899000021	-0.0793165554000017	0.0219157627000002	-0.0261229478000006	0.0950111383000013	0.0933598536000013	0.0906289382000016	0.0868499729000009	0.0820666583000014	1
7.120934268445177e-12	1.97605477431772e-07	0.2633463207756695	-0.2434783081316855	-0.028241717681283	-0.0636898858325311	0.0001762389801183	-0.0001079297284711	-0.0048610165035441	-0.0259734118000004	-0.0308387592000006	0.0062308949999997	-0.0289047809000001	0.0819660747000016	-0.0034248860000002	0.0948541610000021	0.0927360906000012	0.0892409375000017	0.0844206031000012	0.0783466667000016	1
-2.8893842547332737e-11	-7.817640407704822e-07	0.6745824132379158	-0.2056385767807293	-0.015109621709328	0.0427631654733604	0.0004210727136405	-0.0009153918386821	-0.0042138215418512	-0.0180546085000002	-0.0275478984000005	0.1350339071000028	0.0221635393000009	-0.0013970937000001	-0.0412011948000012	0.0946776645000024	0.0920359983000011	0.0876876832000021	0.0817133510000016	0.0742237856000018	1
