global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49
5220.2328003708735	n/a	n/a	27250830.490067933	3981.169854771007	n/a	n/a	15849713.412537402	3427.7874621106434	n/a	n/a	11749726.885402923	3455.2949904172992	6213.957159789821	n/a	n/a	n/a	n/a	-0.138828839	0.0445760693	-0.0547935352	0.1226567217	-0.0545606431	-0.0210698124	0.0300266246	-0.1278749592	0.0051855228	-0.0782364479	-0.0817762549	0.0237409953	-0.059782048	0.0154168666	-0.017905572	0.048336629	-0.2071529748	0.1029714617	-0.0192522312	0.0214146616	-0.0598120932	0.1033162608	-0.0366206562	0.0496506805	-0.0714957787	0.0994940588	-0.0308417772	0.040489891	-0.0520323148	0.0437731228	-0.1895677026	0.1076227538	-0.0190615135	0.041970151	-0.0839358519	0.0274156648	0.0307800532	-0.0558587127	0.1549672651	-0.0456540766	0.011373332	-0.143461058	0.2085941019	-0.0318040332	0.1229093785	-0.1599444275	0.006672528	-0.0149622822	0.0586815659	-0.1383709692	0.0025416242	0.3203000547	-0.0511502281	-0.2100517526	0.2659863801	-0.1344676455	0.0375491175	-0.0130633661	0.1143399225	-0.1435923375	0.0955612383	0.0955538639	0.0955415737	0.0955243683	0.0955022485	0.0406087483485464	n/a	0.0016490704424355	n/a	0.0509885436021591	n/a	n/a	0.0025998315786692	0.2431649708549912	n/a	n/a	0.0591292030509087	0.0103041269564575	n/a	n/a	0.0001061750323347	-0.0016698604419516	n/a	2.7884338955947934e-06	n/a	-0.0024869704967902	n/a	n/a	6.185022251904894e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5161.381462874731	-58.85133749614215	3463.479925084827	26639858.6053069	4047.027672912135	65.85781814112806	4337.252210309896	16378432.985316612	3366.9783807501094	-60.80908136053404	3697.744375912048	11336543.416438628	3421.052833208486	6107.897365541156	2.761269	92.241661	1.554724716244961	1.1415359408264287	-0.1066347693	0.0009619653	-0.0966795746	0.076573289	-0.091755918	0.0572211739	-0.1218090163	0.1668706052	0.2327262459	-0.0583985821	0.0805810599	0.0316646894	0.0392526341	0.1601555429	0.148978499	0.1226515654	0.2560418177	-0.0262658318	-0.203565754	-0.0265643796	0.238147052	-0.2392713865	-0.257373807	-0.308415422	0.0631765377	-0.1220596047	0.0775225949	0.0793346057	-0.1579899229	-0.0023062552	0.0617706843	-0.1314622617	0.0364239737	-0.2490410518	-0.1376192168	-1.87895e-05	0.0627950215	-0.0105219143	0.1059964731	0.0859940772	0.0047036012	0.2650396599	0.1125618133	0.0131351849	0.0622319402	-0.2141864218	0.1946300863	-0.0565981362	-0.1703807335	-0.0083277729	0.0138404749	0.1838765403	-0.0078276873	-0.1788067446	-0.1447795348	0.1646555695	-0.1505864816	-0.4780069456	-0.0316330397	-0.0140098887	0.0955415737	0.0954752155	0.0953646527	0.0952099364	0.0950111383	0.0149273890376662	-0.0256813593108802	0.0002228269434818	0.0006595322160545	0.1305134604101709	0.0795249168080118	0.0063242123933211	0.0170337633482372	-0.5591458652135373	-0.8023108360685285	0.6437026776729812	0.3126440985853951	0.0224520406417822	0.0121479136853247	0.000147571806906	0.0005040941289802	-0.0019450167725441	-0.0002751563305924	3.783090245477868e-06	7.57110062651291e-08	-0.0030080525620238	-0.0005210820652336	2.71526518708114e-07	9.048380215897948e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5319.648537503913	158.26707462918148	25048.4669116789	28298660.56256752	4091.888027364557	44.86035445242169	2012.4514015969105	16743547.628489405	3470.1287188763386	103.15033812622914	10639.992255555402	12041793.32557034	3520.822430492367	6605.700008098111	2.683865	89.65592999999998	0.8655186874796899	0.5093534150731006	-0.0944946671	0.1371413214	-0.1196197175	-0.0733561909	-0.1986460149	0.0675441091	-0.0204718373	-0.036991672	-0.0634694286	0.012223279	-0.1737325289	-0.0843061614	0.0123792032	-0.0071627542	0.0663843596	-0.0959860459	0.160422055	-0.1526422591	0.1413509942	0.0675920015	0.0420475389	-0.0505638096	0.0321800324	-0.1635664323	-0.1587127653	0.0207806819	0.0514609184	0.0038546129	0.0975879926	-0.1054990949	0.1241178721	-0.1541844545	-0.0470715376	-0.1609361216	0.1851074636	-0.1068273611	0.0726106026	-0.0045830224	0.075718137	0.1540540261	-0.0216624412	0.3428504647	0.1325347397	0.0777716499	-0.0112208119	-0.0772683221	0.1385445126	-0.1693109276	0.0412711587	-0.002791865	0.1093254287	-0.1547413873	0.166010671	0.0793905298	0.0051253756	-0.1303685559	0.1310876169	0.4186344174	-0.0303799074	-0.1373422682	0.0955022485	0.0953179834	0.0950111383	0.0945821078	0.0940314435	-0.0205367933430551	-0.0354641823807213	0.0004217598808153	0.001257708231933	0.3037911281758312	0.1732776677656603	0.0300251501463065	0.0922890495583443	-0.9252782879826356	-0.3661324227690983	0.1340529510027697	0.856139910212077	0.0264282923708873	0.003976251729105	1.5810577813211292e-05	0.000698454637641	-0.0021467351732968	-0.0002017184007526	4.608471904269642e-06	4.0690313202226866e-08	-0.0046429707234502	-0.0016349181614263	2.6729573945618788e-06	2.155717713881567e-05	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5244.189186407944	-75.45935109596849	5694.11366782464	27501520.222838014	4006.536676349062	-85.35135101549486	7284.853120170214	16052336.138930188	3443.735750150728	-26.392968725610444	696.588798151051	11859315.916866198	3476.361652516894	6447.589704976994	1.890708	63.160103	0.346489920713887	0.2515438164254073	-0.0856356613	0.0622916775	-0.0691314266	-0.0402095895	-0.1573512558	-0.0060765828	0.0770902832	0.0682150123	0.064604435	0.0488974225	-0.1041759099	0.0012661228	0.0403893276	-0.0449576004	0.0958484002	-0.0515614691	0.0502294468	-0.088579667	0.1448630141	0.0025005629	-0.1508276597	-0.0268462963	0.1626755738	-0.2301739217	-0.0979458157	0.0014688848	0.0138041622	0.033077081	0.0223506445	0.0740840401	-0.000808388	-0.2434513929	0.0247795854	-0.1152457507	0.1522082558	-0.1436848852	0.069090167	-0.0059332313	0.0217897803	0.1001613451	0.0165916387	0.3801274003	0.1177810876	0.0845570437	0.0100343141	-0.0486970939	0.1456924937	-0.1050387488	-0.0133993881	-0.0101782671	0.1047036726	-0.1042155616	-0.0495102219	0.0280028243	-0.0010095532	-0.0467137638	0.0378866539	0.1397153937	-0.0091974773	0.0417708625	0.0954432708	0.0950822971	0.0944816852	0.0936429488	0.0925682019	-0.021997667340031	-0.0014608739969758	0.0004838973684026	2.134152835040339e-06	0.2896293625813371	-0.0141617655944941	0.0002005556047533	0.0838851676692716	-0.8387252379890384	0.0865530499935971	0.0074914304631941	0.7034600248397691	0.0223937131454803	-0.0040345792254069	1.6277829526085738e-05	0.000501478388442	-0.0014850495364062	0.0006616856368905	2.2053721255802698e-06	4.3782788206731883e-07	-0.0044529509631714	0.0001900197602787	3.6107509296412464e-08	1.98287722804091e-05	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5271.205726558558	27.016540150613764	729.8934417097256	27785609.811703738	4031.394465070782	24.857788721720222	617.9096601336813	16252141.333003338	3470.421593360253	26.685843209525046	712.1342278033541	12043826.035661118	3512.609927286663	6267.825550761331	1.69554	56.640415	0.7362675463366802	0.4610394926306678	-0.1154012204	0.0725124317	-0.0110148707	0.0095684311	-0.0920105354	0.0213243883	-0.0215250881	-0.001730566	-0.0593675511	0.069569816	-0.1698042078	-0.0331388619	0.0453468275	-0.0078982172	-0.0075643907	-0.0673844692	0.0972378321	-0.1801932142	0.0372534085	-0.075929406	0.0315410694	-0.0428490688	0.0202879537	-0.1730837151	-0.1527920827	0.0375351462	-0.0051001279	-0.0764137652	0.091027491	-0.0664765123	-0.0012788459	-0.1760725465	0.0548765189	-0.0591189298	0.1803064052	-0.0837671409	0.0525017221	-0.0166573748	0.0645944559	0.0587699618	0.0001465201	0.3398991336	0.0172989492	-0.0011807493	-0.0891538186	-0.0326110221	0.0264566347	0.0792210495	0.1748570739	0.0103058039	-0.0329557068	-0.0112789502	-0.0188932333	-0.0033327891	0.1400527737	0.0481685449	0.0342196977	-0.1141777083	-0.0292504127	0.0591527143	0.0953646527	0.0947683504	0.0937772737	0.092395551	0.0906289382	-0.0013763456053084	0.0206213217347226	1.8943272252517456e-06	0.0004252389100869	0.2477239532015431	-0.0419054093797939	0.0017560633352881	0.0613671569898003	-0.6215323770492347	0.2171928609398037	0.0471727388432169	0.386302495720472	0.01598839907005	-0.0064053140754303	4.102804840490551e-05	0.0002556289048231	-0.0024597631770579	-0.0009747136406516	6.050434887209973e-06	9.500666812724908e-07	-0.0027020195936062	0.0017509313695652	3.0657606609274667e-06	7.300909884231815e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5214.271265671623	-56.934460886935085	3241.532836485941	27188624.83200875	4061.9620022629247	30.56753719214248	934.3743299930138	16499535.307827828	3405.6420922827174	-64.77950107753577	4196.383759854458	11598398.060727805	3470.076635216959	6320.284493788618	1.899331	63.448181	0.7055842498544447	0.4447075442745253	-0.048509776	0.0447197452	-0.0269677551	-0.1279969994	-0.0004728072	0.0445985866	0.0441855007	0.0507916369	0.0644544154	0.0483183371	-0.0163184776	-0.0047600399	-0.0079868309	-0.0511854062	0.1077284508	-0.0417481767	0.0455963402	0.1137003964	0.1797033338	0.1274834113	-0.1236819927	0.0223870595	0.3067789234	-0.1236230836	-0.0267708553	-0.0394784764	0.022572955	0.0601773238	0.0625006054	0.0327652995	0.0991267333	0.0363409031	0.0281333219	-0.1554371529	0.0152010014	-0.1577553149	0.0584611378	0.0012416139	-0.0016001727	0.0778733915	-0.0290119067	0.2340218097	-0.0353786323	0.0771990638	-0.114144377	0.079036626	-0.0614517065	0.0584273836	-0.0037357636	0.0817822611	-0.0314892354	-0.1514205497	-0.124033691	0.0357567725	-0.0483296963	-0.1074365572	-0.0436832068	-0.1174033242	0.0459753184	0.0231696697	0.0952664105	0.0943764019	0.0928992083	0.0908440203	0.0882236248	-0.007585834763816	-0.0062094891585076	5.7544889063919344e-05	3.855775560962342e-05	0.1491338359279126	-0.0985901172736305	0.0097200112240282	0.0222409010185735	-0.9859237663594912	-0.3643913893102565	0.1327810846034589	0.9720456730724846	0.0190239329500987	0.0030355338800487	9.214465936923518e-06	0.0003619100248898	-0.0034028948871198	-0.0009431317100619	1.1579693612786077e-05	8.894974225242842e-07	-0.0019528201014758	0.0007491994921304	5.612998790084495e-07	3.8135063487279534e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5266.792584459086	52.52131878746332	2758.488927174347	27739104.127713226	4174.789746486779	112.82774422385457	12730.099866643544	17428869.427371148	3431.729061282955	26.086969000237787	680.5299516193672	11776764.350053992	3498.8086935886645	6384.95325953143	2.679466	89.50897999999998	1.5270437993229211	1.2746060092478595	-0.0759680637	0.062490538	-0.1737877928	-0.0678481916	0.0843195751	0.1228150497	-0.1177810958	-0.0318321478	-0.021639423	-0.0159193986	-0.0852047034	-0.0250154813	0.2009115734	0.2861856296	-0.0371116888	-0.0112806978	0.1454462201	0.2271485978	-0.0443185056	0.0725427357	-0.1822229053	0.1122053451	-0.1682259499	0.1525498123	-0.0931077241	-0.0535400758	0.1743038435	-0.028111966	-0.0677869166	-0.1944879543	-0.0840097435	-0.0195837189	0.3280396106	0.2695156665	-0.2735245226	0.0724059518	0.0948949117	0.0028483569	0.0913159323	0.2144207461	-0.1332609138	-0.3620479826	0.0944369716	-0.0388759417	-0.0982671411	-0.021776582	-0.0058302781	-0.0393334417	0.1858734479	0.0657536308	0.0217254846	-0.065578137	-0.0019473117	0.0097177765	-0.0095163544	0.0274278417	0.0210372061	-0.2436040309	-0.0008888894	0.0443371538	0.0951485642	0.0939067741	0.091849115	0.0889934638	0.0853646308	-0.0232344825383563	-0.0156486477745403	0.0005398411788251	0.0002448801771716	0.0240018369272405	-0.1251319990006721	0.0156580171739042	0.0005760881758818	-2.22071259095624	-1.234788824596749	1.5247034413490212	4.9315644116315775	0.0212057981542637	0.0021818652041649	4.760535769145973e-06	0.0004496858753593	-0.0028870163545768	0.000515878532543	8.334863431593915e-06	2.6613066033871924e-07	-0.0016210772791646	0.0003317428223112	1.1005330015500053e-07	2.627891545023702e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5260.081687690331	-6.710896768755447	45.036135440892295	27668459.36117516	4020.120567437374	-154.6691790494051	23922.55494781693	16161369.376732996	3451.880662062547	20.15160077959172	406.0870139800416	11915480.105121369	3483.5508809166067	6220.813163136564	1.565549	52.297997	0.6940326066908289	0.3384405410471304	-0.042350944	0.0213379307	-0.1483288396	-0.1076686765	0.1229647607	0.0104329814	0.0068316957	-0.1206080569	0.02537055	-0.0437665158	-0.1300663752	-0.0876472721	0.0361574361	0.006969299	0.1267399163	0.0556343629	0.0212246319	-0.000862748	0.2492394363	0.0321088572	-0.1866155865	0.1255289911	-0.2013697371	0.1421032208	-0.1169447174	0.0863043664	0.0917175264	0.0594758347	0.0184928862	0.0153991045	-0.0188486604	-0.0360980001	0.1749327502	0.0462003412	-0.0047166812	0.0466465267	0.096998586	0.0105099531	0.0394596288	0.2381423946	-0.1248077214	-0.3174595406	0.0703879493	-0.0130413608	-0.0791191677	0.0304303483	0.0240276733	-0.1420375692	0.1031026345	0.0240737646	0.1095077365	-0.0967318258	0.0011064825	0.0611855881	0.0216046152	0.0613878378	-0.0551877265	-0.0078281079	-0.0251816751	0.0260781446	0.0950111383	0.0933598536	0.0906289382	0.0868499729	0.0820666583	-0.0940275111485959	-0.0707930286102395	0.0088411728527993	0.0050116528998102	0.2540124743443925	0.230010637417152	0.0529048933250445	0.0645223371225606	-2.0165083940153323	0.2042041969409078	0.041699354048281	4.066306103134295	0.0219780005971147	0.0007722024428509	5.962966127450497e-07	0.0004830325102467	-0.0022167837746425	0.0006702325799343	4.914130303518249e-06	4.4921171120538796e-07	-0.0039591371308299	-0.0023380598516653	5.466523869969164e-06	1.567476682071601e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5268.5340405427805	8.452352852449621	71.44226874231325	27757450.93635804	4080.132283528646	60.011716091271865	3601.4060682194186	16647479.451092685	3467.533724027437	15.653061964890185	245.01834887669176	12023790.127267586	3499.065585118868	6310.472695890198	1.225704	40.945309	0.2290178636309564	0.111869596909107	-0.0242862224	0.0591787741	-0.1762086913	-0.0999677776	0.1293342885	0.0499126276	0.0194141452	-0.1422281904	-0.023221296	-0.0240927334	-0.1770883579	-0.1565056437	-0.0071081664	0.0702689744	0.060983446	-0.0740203977	0.1203314157	0.1823675531	0.0644145706	0.1642009415	-0.1040037622	0.0138841664	-0.2064689189	0.1508510987	-0.1526488421	0.134824256	0.0882856525	0.0696668709	0.0678115206	-0.0878324108	0.0094413211	-0.0116281188	0.1550622566	0.072319791	-0.2229856382	0.0174908796	0.096109083	0.0106970678	0.0685071537	0.2503769894	-0.1293739844	-0.329191798	0.0645960242	-0.0324344904	-0.0867486229	0.0336301063	0.0712353367	-0.150227062	0.1355053627	0.0289388269	0.0836103067	-0.1574471623	0.0716285695	0.1205546	-0.0092478329	0.0274060501	-0.007277376	0.0578395037	-0.0541290822	-0.0273460958	0.094854161	0.0927360906	0.0892409375	0.0844206031	0.0783466667	-0.0843786486626783	0.0096488624859175	0.0071197563501397	9.310054727214782e-05	0.3098918583742147	0.0558793840298221	0.0031225055595523	0.0960329638866243	-1.9502855539959256	0.0662228400194067	0.0043854645402359	3.8036137421251945	0.0213755228463915	-0.0006024777507231	3.6297944011648563e-07	0.0004569129769566	-0.0028900058965906	-0.0006732221219481	8.352134082328439e-06	4.532280254803028e-07	-0.003289501461585	0.0006696356692448	4.484119295250645e-07	1.0820819865769851e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5030.95065965526	-237.58338088752043	56445.86287394461	25310464.539885696	3936.851457364632	-143.2808261640139	20529.39514624237	15498799.397354027	3258.8652833982424	-208.66844062919472	43542.518114619765	10620202.935338307	3342.8585112348155	5825.721078444952	3.827221	127.850349	1.7189079866369472	1.2930452161099766	0.0580259607	-0.2377622726	0.0285876748	-0.2606734458	-0.0968906986	-0.0438116565	0.0743288962	0.252402595	0.3648979994	-0.0909955466	0.3633368223	0.2489501803	0.075236555	0.2433906353	0.2239459978	0.2656073752	0.0616385281	-0.0981390079	-0.003699746	0.0153782106	-0.1894350631	-0.1838507846	0.1562065733	0.2649513376	0.2991093463	-0.3605027909	0.0711751042	0.2094699089	-0.2776287933	0.1616828871	0.0862555508	-0.0833340527	0.0564750494	0.0739409583	0.0408145288	-0.1604955927	0.0509425779	0.0318313749	-0.3000394767	-0.0095997656	0.0231605609	-0.0017259184	-0.0325130936	0.1027246431	-0.1630312361	0.3412325248	-0.1981378012	-0.4389457838	-0.2096957706	-0.08816944	0.0857311892	0.2769740527	-0.0663639372	-0.0635827211	0.0159526737	0.1174491072	-0.0267030145	0.1288491256	0.0442125505	-0.026430099	0.0946776645	0.0920359983	0.0876876832	0.081713351	0.0742237856	-0.0447867186610295	0.0395919300016488	0.0020058501684222	0.0015675209212554	0.3846421793959678	0.0747503210217531	0.0055876104928551	0.1479496061704798	-0.8421455151461004	1.1081400388498253	1.2279743457020922	0.7092090686806908	0.0129674409341305	-0.0084080819122609	7.069584144329057e-05	0.0001681545243801	-0.0034437169975738	-0.0005537111009831	1.1859186759378708e-05	3.065959833520273e-07	-0.0023227805395548	0.0009667209220301	9.345493410909198e-07	5.395309434934488e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
