global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45
4670.891177476924	n/a	21817224.391831767	n/a	3118.82502089505	n/a	9727069.51096101	n/a	3326.541503115127	n/a	11065878.371947449	n/a	3232.4948889909947	4957.832267679831	n/a	n/a	n/a	n/a	-0.0094311382	-0.1177692038	-0.0748607982	0.0435413607	-0.0012530156	0.0059737496	-0.0161844063	-0.0663589442	0.0605099135	-0.0463577148	0.0183873808	-0.0435316794	0.0778773911	-0.0745704503	-0.0126563877	-0.0150244584	0.0113312449	0.0581044742	-0.0371145437	0.0668320262	-0.0533018113	0.0003724359	-0.0078962429	0.0191863135	-0.0311989579	0.0211061941	-0.0107408488	0.0373092014	-0.0099677818	0.0386252151	-0.0100304218	-0.0118963784	0.0137223547	0.0610242332	-0.0692817972	0.035334747	-0.0766476407	0.0161420761	-0.0189787391	0.0135068922	-0.0621833146	-0.0044910322	0.0147379906	-0.0653171016	0.0084253069	-0.0415067677	-0.0242414323	0.0724400905	0.0363399612	-0.0683295873	0.0393906352	-0.0169497433	0.0133399787	-0.0404733561	0.0581816605	-0.0144244822	0.0242909664	-0.0182582558	-1.41883e-05	0.036039466	-0.0068132905	0.0576807086	-0.0032240109	0.0360810877	-0.0652622801	0.0627843335	-0.0510135788	0.01773534	-0.0270836751	0.0799055393	0.1028653472	0.1028546891	0.1028369265	0.1028120605	0.0150724001704247	n/a	0.0002271772468974	n/a	-0.0001168298208114	n/a	n/a	1.3649207030823832e-08	0.4571363362555161	n/a	0.2089736299251162	n/a	-0.0017172550681134	n/a	n/a	2.948964968961157e-06	-0.0003203228205552	n/a	n/a	1.0260670936843889e-07	0.0015397254728408	n/a	2.370754531714825e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4611.206250750054	-59.68492672686989	21263223.08695637	3562.2904783918275	3099.8567773554314	-18.96824353961847	9609112.0401164	359.7942629782778	3315.818583816657	-10.72291929847006	10994652.8807839	114.98099828150166	3222.9477695391924	4735.166150569916	1.093033	42.997623	0.1719342883955141	0.0861641899605987	-0.0703763717	-0.0479702336	-0.0484985767	0.0974505261	0.0332483192	-0.0246097437	-0.0415923959	-0.023542804	-0.0305680357	-0.1409120483	-0.0375239629	0.0013649848	0.0767174696	-0.0694560339	0.0118745146	-0.0306410909	0.0148363793	0.0774460219	-0.0729625764	-0.0220768774	-0.0938451278	-0.0245232918	-0.0283737618	0.0982945915	-0.1028058205	0.0479204212	-0.0728655563	0.0678384498	0.0044810204	-0.0303951177	0.0127472358	-0.0331546324	0.013428608	0.090444059	0.0066934803	0.1065713299	-0.1139979932	0.036718548	0.0177029819	0.0723944652	-0.0678370688	-0.0465280864	0.1043654383	-0.1121314235	-0.0316800092	0.0318910462	-0.0182549072	0.0845765841	0.0465804907	-0.0751142263	0.0580305365	-0.0195600292	-0.012616872	-0.0683854622	0.0671040873	-0.057772949	-0.0353710064	0.0086425311	0.0261367171	0.032904316	-0.029268423	0.0824213667	-0.0172105369	-0.0422444408	-0.0178348159	0.0435268254	-0.071413372	0.0058069451	0.0260858831	0.0734667479	0.1028369265	0.1027410258	0.1025812577	0.1023577213	0.0228989399933823	0.0078265398229576	0.0005243614528205	6.125472560034118e-05	-0.0499961566212334	-0.049879326800422	0.0024879472420632	0.0024996156768949	0.5249366895515379	0.0678003532960218	0.2755585280373277	0.0045968879070653	-0.001391946137099	0.0003253089310143	1.0582590059773165e-07	1.937514048584828e-06	-5.630766634334705e-05	0.0002640151542118	6.97040016535085e-08	3.1705532890336983e-09	0.0018789627571368	0.000339237284296	3.530501042707125e-06	1.1508193505652513e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4592.026015025811	-19.180235724243172	21086702.92267383	367.8814424375341	3044.796693208685	-55.06008414674625	9270786.902974544	3031.6128662467777	3318.2482783972096	2.429694580552677	11010771.637086043	5.903415754767051	3215.2826143706066	4459.745770879907	1.016803	39.998901	0.176606812470168	0.0961125640276211	-0.1195413519	0.0134588347	-0.0154423276	0.0588055307	0.0828785087	0.0260197161	-0.0003067052	0.0149746964	-0.0386704915	-0.0389268662	-0.0953684955	-0.0125327453	0.0571548001	-0.0465534908	0.004090692	-0.0342980323	0.0120774137	0.0482626094	-0.0705968825	-0.0134733411	-0.0665008212	0.019185468	0.019758801	0.0489383159	-0.0850008197	-0.0377799382	0.01809896	0.0574856553	-0.0747861246	0.0538600646	0.0077896365	-0.0397895731	0.0050480442	0.0567136072	-0.0078376536	0.0772990701	-0.0520569496	0.0100825547	0.064994058	-0.0158096925	0.055531147	-0.0552628672	-0.0273445504	-0.0730093101	0.0116510314	-0.0924277409	-0.0074580707	0.0541562383	0.0153917674	-0.0748290841	0.0695021408	-0.0214083087	-0.0210003103	-0.0780267364	0.0440437996	-0.0055530591	-0.0368152377	-0.0052328459	-0.0154358528	0.0455266091	-0.042857324	0.0746980347	-0.0632719248	0.0231589015	-0.0127375478	-0.0083734179	-0.0748129584	0.0501575455	-0.0114503147	0.0054888131	0.1027800929	0.1025138249	0.1020705557	0.1014510507	0.00809944847812	-0.0147994915152623	6.56010656497204e-05	0.0002190249491103	0.019135358715971	0.0691315153372044	0.0047791664128181	0.0003661619531888	0.493389768428969	-0.0315469211225689	0.2434334635903916	0.0009952082323135	-0.0010547432815406	0.0003372028555583	1.1370576579673913e-07	1.1124833899550334e-06	0.0008020251416613	0.0008583328080046	7.367352092971423e-07	6.432443278568284e-07	0.0018519207307972	-2.7042026339599897e-05	3.429610393156436e-06	7.312711885516145e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4603.379195826144	11.353180800332666	21191100.02056495	128.89471428504228	3069.817257675828	25.020564467142776	9423777.99552434	626.0286462544477	3319.258399948545	1.0101215513354873	11017476.325628975	1.0203455484724115	3218.7574875570667	4448.444695297661	0.678007	26.671356	0.1289243852475639	0.0741033398205821	-0.1209416081	-0.0183671843	-0.029275024	0.0838395449	0.0969747259	0.0386753632	0.0083677619	-0.036887832	-0.0174304828	-0.0386994606	-0.0671464136	0.0052509207	0.0780266088	-0.0272838914	0.0026955992	-0.0194018793	0.0056661701	0.0587055583	-0.0671463657	0.0028245539	-0.0554927357	0.0087762532	0.0009231641	0.0114854599	-0.0883711579	-0.0258160441	-0.0379064598	0.084513257	0.0131058742	0.0094803449	0.0053557789	-0.0172786282	0.0036203118	0.0528411483	-0.0102480578	0.0712883027	-0.0511439298	0.0126035144	-0.0129691086	0.0015637787	0.0354923772	-0.0295678416	0.0648925824	-0.0870502368	-0.0255365006	-0.0408652383	-0.0203301895	0.069955681	0.0186417742	-0.0687055679	0.0798203183	-0.0246880831	-0.0157485673	-0.059862077	0.0345046587	-0.0302342782	-0.0218888904	0.0047989829	0.0064225543	0.0488125346	-0.0452198886	0.0901004752	-0.0619455061	0.032769902	0.0013596823	0.0013259815	-0.0502538853	0.0365509957	0.0216725435	0.0018702325	0.1026948621	0.1021733373	0.1013060902	0.1000960555	0.0230718664202953	0.0149724179421752	0.0005323110201159	0.0002241732990351	-0.0241161038913162	-0.0432514626072872	0.0018706890176695	0.0005815864668967	0.4973282367071334	0.0039384682781644	0.2473353750262265	1.551153237810732e-05	-0.0016590682111183	-0.0006043249295777	3.652086205090921e-07	2.752507329143276e-06	7.496719171395938e-05	-0.0007270579499473	5.286132625816297e-07	5.62007983347754e-09	0.0018480628819235	-3.8578488736999705e-06	3.4153364155433926e-06	1.488299793230813e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4611.619797913375	8.24060208723131	21267037.160506595	67.90752276008101	3059.452443903143	-10.364813772685013	9360249.256504914	107.4293645424409	3319.059823076368	-0.198576872177	11016158.109159732	0.0394327741636006	3214.9718639561784	4496.61766166391	0.676719	26.620707	0.1609967498901611	0.0867164039842876	-0.1010335346	-0.035234522	-0.0216900924	0.076182614	0.0955543038	0.024449808	-0.0257778425	0.0192447543	-0.0113451312	0.057312185	-0.0899396143	-0.1198117779	-0.0363050472	-0.0663997109	0.0039880753	-0.0222889785	0.0183643896	0.0490213392	-0.0357369745	0.0406090012	-0.0593939627	0.0053123985	0.0067072726	0.0189174731	-0.0266131311	-0.0312544123	-0.0330307258	0.0923499932	-0.019064014	0.0162867723	0.0050241075	-0.019421049	0.0203023284	0.0397437597	-0.0419418657	0.0161143006	-0.0464196933	-0.0282532149	0.0084140166	-0.0149304599	0.1285958092	0.0010625518	0.0183013602	-0.0557098374	0.0061396267	-0.0328128321	-0.0379437293	0.0745490291	0.0235838567	-0.0647824094	0.0755547224	-0.0208299462	0.004049862	-0.0610333528	0.0245360377	-0.0739625837	-0.0159278233	0.0019204442	0.0368715838	0.0552443579	-0.0488044142	0.0847452041	-0.019695787	0.0415353018	0.033374161	0.0135913474	-0.0417415684	-0.0037287905	0.041436359	-0.012113877	0.1025812577	0.1017199394	0.1002897619	0.0982987234	0.0725433422755656	0.0494714758552703	0.0052625365085098	0.0024474269232985	-0.0228484262405856	0.0012676776507305	1.6070066261618525e-06	0.0005220505816714	0.4889820692951261	-0.0083461674120072	0.2391034640921435	6.965851046925225e-05	-0.0024914100334168	-0.0008323418222985	6.927929091471878e-07	6.207123954609901e-06	-0.0007888777838109	-0.0008638449755248	7.462281417395448e-07	6.223281577903971e-07	0.0015060211003038	-0.0003420417816197	2.2680995545602685e-06	1.1699258037357865e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4629.876310114094	18.256512200719044	21435754.6469557	333.3002377350033	3048.077245046077	-11.375198857065698	9290774.891767684	129.39514903778874	3317.922543459563	-1.1372796168052446	11008610.004397174	1.293404926800684	3217.7171252186536	4529.670581531455	0.71084	27.962965	0.0374376000881627	0.0205214836010354	-0.0803627699	-0.0465529449	-0.0458080562	0.0517833618	0.0903966002	0.0585351035	0.0088773366	-0.0064731525	-0.0439827416	0.0165041603	-0.0302885712	-0.0416928946	-0.0203414415	0.0285741994	0.0087100856	-0.0028274346	0.0330451558	0.0283390672	-0.0321842171	0.0718432526	-0.0340463761	0.0069469794	0.0359628102	-0.0113460932	-0.0232308686	-0.0368249981	0.0006163829	0.1178568535	-0.0320477983	0.0285193086	0.0078906485	0.0007104771	0.0307330017	0.0191816061	-0.0560069615	0.0153874774	-0.0406356288	-0.0154150929	0.0255972674	-0.0636005576	0.0623171583	-0.0114298211	-0.0415351027	-0.0685653931	-0.0385832779	-0.0291164444	-0.0364593651	0.0658511878	0.0236382464	-0.0608860534	0.0725612603	-0.0159441535	-0.0011174581	-0.0568848816	0.0195235594	-0.0636293221	-0.0026375455	-0.0172730723	0.0465292505	0.0229215005	-0.0634656803	0.0448882528	-0.0492639666	0.1131567082	0.0494743102	0.0168719397	-0.0392933319	-0.0502262304	0.0392572037	-0.0021211557	0.102439311	0.1011541321	0.0990240974	0.0960669971	0.0675024373101251	-0.0050409049654404	0.0045565790428073	2.5410722870602592e-05	-0.0166437834931372	0.0062046427474484	3.8497591623464046e-05	0.0002770155289664	0.4877902268748073	-0.0011918424203188	0.2379393054345759	1.4204883548714558e-06	-0.002537339715245	-4.592968182819991e-05	2.109535672839677e-09	6.438092830559578e-06	-0.0007088878344634	7.998994934749995e-05	6.398391996615608e-09	5.025219618502088e-07	0.0018801056682272	0.0003740845679234	3.534797323700046e-06	1.39939263958437e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4642.272286211627	12.395976097533094	21550691.979328528	153.6602234106118	3063.817653820275	15.740408774197933	9386978.615860775	247.7604683788472	3323.4044960402703	5.481952580707457	11045017.444300683	30.051804097125142	3217.646951881477	4640.764030310393	0.709215	27.899023	0.0774767102769149	0.0438470441242802	-0.0513387161	-0.050510639	-0.0428183121	0.065253966	0.0592859543	0.0636261561	-0.0095496973	0.0430855898	0.0046523278	0.106310397	-0.0126473587	-0.0782581938	-0.0261953582	-0.0827832691	-0.0036951022	-0.0100617893	0.0187761693	0.0349946975	-0.0245066556	0.1117493292	-0.0361569898	0.0061090625	-0.0172973748	0.0196937574	0.0417554856	-0.0036390759	-0.0237695572	0.1003352786	-0.0022132409	0.0073087622	-0.0005328406	-0.0062002811	0.0277433495	0.0100239343	-0.1106827125	-0.0082281128	-0.0364300547	-0.0246112706	8.93542e-05	0.0037088325	0.0646599958	0.0713080226	0.015706681	-0.0330761118	0.0076512778	-0.0430125823	-0.0215377563	0.0639633751	0.0313450025	-0.0651939943	0.0553707048	-0.0113133662	0.0021958249	-0.0592609175	0.0386134282	-0.0693539243	0.0018698699	-0.0218811566	0.0250703905	0.0135468676	-0.0235553715	0.042291409	-0.0344077447	0.0813065813	0.0203224094	0.0161581493	-0.053183239	-0.0392056377	0.0128141458	0.0432861977	0.1022690613	0.1004765409	0.0975122434	0.0934107389	0.0606825414000553	-0.0068198959100698	0.0036823708307694	4.6510980224186834e-05	-0.019281339986179	-0.0026375564930418	6.956704253986964e-06	0.0003717700716626	0.478697247526874	-0.0090929793479332	0.2291510547898052	8.26822734219414e-05	-0.0018820503636343	0.0006552893516106	4.294041343343714e-07	3.542113571256001e-06	-0.000634847852132	7.403998233140006e-05	5.4819189836340344e-09	4.030317953566137e-07	0.0014309094316519	-0.0004491962365753	2.0475018015903637e-06	2.0177725895341306e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4658.857697805908	16.58541159428114	21704955.048405368	275.07587775171527	3029.913928784822	-33.903725035453135	9180378.415844277	1149.4625712796117	3328.0397234834486	4.635227443178337	11075848.40108379	21.485333449993583	3225.4881193934784	4684.832294028725	0.7626629999999999	30.001549	0.0865623608592261	0.0470317120563066	-0.0310359723	-0.0747119209	-0.0773291913	0.0433652556	0.0650199335	0.102623308	0.0176380397	0.0430307266	0.0113862262	0.0104792936	-0.0143388864	-0.0416199783	-0.0102636991	0.0288546781	-0.0151476528	-0.0039105171	0.022442469	0.0367177493	-0.0153541589	0.1080175187	-0.0603070081	-0.0099614082	0.0045078212	0.0143570686	0.0150538554	-0.032247134	0.0264079579	0.0389279188	-0.0279481027	0.0518734449	-0.012167545	-0.0004390947	0.0320797221	0.0106115835	-0.1039370141	-0.0093548179	-0.0658301128	-0.0128970285	0.005716093	-0.0432034015	0.0885598047	0.0123161688	-0.0466272032	-0.0209646579	-0.0526251078	-0.0595864341	-0.0301733455	0.0694228821	0.0328533515	-0.0723748333	0.0642034392	-0.0094416611	-0.0020174665	-0.0547581732	0.0288989156	-0.0088727948	0.0618493127	-0.0081517801	0.0579005421	-0.0361022165	-0.0299782255	0.0568130201	-0.0496224425	0.1036460558	0.0462991703	0.0253322083	-0.0526853104	-0.1133470997	0.0149788339	0.0765773719	0.1020705557	0.0996879144	0.0957579585	0.0903416872	0.0493909428319199	-0.0112915985681354	0.0024394652338259	0.0001275001982239	-0.0465765991866504	-0.0272952592004714	0.0007450311748209	0.0021693795917938	0.4914169868642233	0.0127197393373493	0.2414906549787122	0.0001617917688101	-0.0023969501685601	-0.0005148998049257	2.651218091126268e-07	5.745370110560292e-06	-0.0007238379512599	-8.899009912790006e-05	7.919237742793479e-09	5.239413796841294e-07	0.0015321348026636	0.0001012253710117	2.3474370535330283e-06	1.024657573645632e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4659.644148346802	0.7864505408933837	21712283.58922259	0.6185044532714958	3071.508629940344	41.59470115552176	9434165.263798008	1730.1191642171634	3329.200038155873	1.1603146724241924	11083572.894057063	1.3463301390428608	3226.2245997803743	4757.962261122251	0.958211	37.694004	0.1713829855907174	0.0829259872760425	-0.0045731763	-0.0833800474	-0.0471490611	0.1116075913	0.0561541245	0.0471954075	-0.0108356451	0.0305005908	0.0778070066	0.00102548	0.0408873126	-0.0434991955	0.0558830645	-0.0036277857	-0.0194372192	-0.0358296097	0.0101013641	0.081324565	-0.0149052298	0.1082607243	-0.0302919116	-0.0191557573	-0.0060527941	-0.0048291561	-0.0388700589	0.0335176463	-0.0520925511	0.0177610414	0.0447929965	-0.0209861111	-0.0151366383	-0.0300708651	0.0183814297	0.0519540743	-0.123868915	-0.0236963128	-0.0427185218	0.0119186884	-0.0460946895	0.0132985223	-0.0376956119	0.0334604991	0.0995881707	-0.0486836781	0.0293404218	0.0072186083	-0.0411958236	0.0823517341	0.0649172536	-0.0766838585	0.0342473252	-0.0254580632	0.0452691012	-0.002638617	0.0681093067	-0.0562478368	0.0360933349	-0.0143219854	0.0345338045	0.000170928	-0.0117118843	0.0932758021	0.0173354822	0.0066854385	0.0154224646	0.0345301277	-0.0087199524	-0.0012877947	0.0668372092	0.0109620021	0.1018438489	0.0987891242	0.0937656043	0.0868734044	0.0551390339680466	0.0057480911361266	0.0030403130669293	3.3040551709218304e-05	-0.0902327578270671	-0.0436561586404167	0.0019058601872372	0.0081419505850781	0.5258822056865924	0.034465218822369	0.2765520942577955	0.0011878513084737	-0.0031478742472408	-0.0007509240786807	5.638869719424582e-07	9.909112276441834e-06	-0.0012231262066946	-0.0004992882554346	2.492887620150262e-07	1.4960377175031211e-06	0.0010320767969429	-0.0005000580057207	1.0651825147879158e-06	2.5005800908536364e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4654.128019234712	-5.516129112089402	21660907.619425625	30.42768038124021	3070.257508163817	-1.2511217765268157	9426481.16643629	1.5653056996996153	3313.532298831606	-15.667739324266677	10979496.295400267	245.4780555331724	3213.200147317144	5068.513135371338	1.375219	54.098248	0.3954243683980293	0.2215980708454873	0.0940817479	-0.0260595958	0.0714690825	0.1576631632	0.0530591842	0.023770747	0.0432097825	0.0385597085	0.0571841328	0.0899715301	0.0472506213	-0.1699139816	0.0258469766	-0.0332831659	0.0298075726	0.0466525194	0.0045020028	0.071559526	0.121678303	0.1601550023	0.0234065324	0.0791867734	0.0751775405	0.125081931	-0.1363131484	0.0097555291	-0.001291639	-0.0527282843	0.1236553687	-0.0040023398	0.0286018974	0.0483320875	0.020068574	0.0374457314	-0.1634492082	-0.1192117691	-0.0080641707	-0.0373575371	0.0894302974	-0.0355584031	0.0122970513	-0.1534653806	0.1193111299	0.0388690637	0.0615638577	-0.0966188834	-0.0291882713	0.0325932772	0.1346200445	-0.0640438996	-0.071276314	-0.1037959953	0.0428714648	0.0112780686	0.1082790502	0.0798153031	-0.062224451	-0.0846342792	-0.035590268	0.0158452727	-0.0624288493	0.1385519232	-0.0005435833	-0.101397434	0.0747489608	0.0527730937	0.1288895232	-0.1177757135	0.1024831664	0.0018699141	0.1015890036	0.0977811635	0.0915401341	0.0830212173	0.0500835635492649	-0.0050554704187816	0.0025083633377932	2.555778115517678e-05	0.0242719425721418	0.1145047003992089	0.0131113264135125	0.0005891271962253	0.6274529292380961	0.1015707235515037	0.3936971784094673	0.010316611882776	-0.0004278714675861	0.0027200027796547	7.398415121329295e-06	1.8307399277428305e-07	-0.001357858546986	-0.0001347323402914	1.8152803520397644e-08	1.8437798336229316e-06	0.0016632111575675	0.0006311343606246	2.7662713546570237e-06	3.983305811610227e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
