global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27
4977.245679487811	n/a	n/a	24772974.55398008	4265.984626727868	n/a	n/a	18198624.835478507	3591.237947874078	n/a	12896989.99825082	n/a	3540.1948807139456	5945.903481722223	n/a	n/a	n/a	n/a	0.0262450733	-0.0133093884	0.0175662192	-0.0691944653	0.1458365156	-0.0106884186	0.0738259857	-0.0288280623	0.0430789815	0.0292095823	-0.0157958468	0.0964481104	-0.0191536062	0.0008512715	-0.0146730318	0.0392081479	-0.0038227891	0.0163025249	-0.0510025185	0.0285509255	-0.0162267871	0.107557005	-0.0495384898	0.014140679	-0.0636414308	0.0905894646	0.0158642404	-0.0842040044	0.1187015358	-0.0092204416	0.0077969905	-0.0601248685	0.0098976264	-0.0534610432	0.0611306944	-0.0217273073	0.0385687743	-0.0290417867	0.0177315615	-0.0129199238	0.0246199354	-0.0380083506	-0.0223377946	0.0107685701	-0.0489964403	0.0136707088	-0.0500616671	0.0129345037	-0.0058734527	0.1186688376	-0.017046055	0.0390549885	-0.0737735163	0.07481551	-0.0365188805	0.0894113925	-0.0593174205	0.0032946784	-0.0031828632	0.0207710667	-0.0253739038	0.0709836965	-0.104215764	0.0918785344	-0.106238329	0.012311134	-0.0242138768	0.0109232763	-0.0495974063	0.0485877801	-0.0353400399	0.012637554	-0.0496162303	0.020804691	0.1145291137	-0.087791004	0.0265910851	-0.1600853903	0.0663406382	-0.1052405797	0.0896984329	0.0955612383	0.0955538639	0.0955415737	0.0955243683	0.0955022485	-0.0945778609933398	n/a	n/a	0.0089449717900755	-0.0302803769589843	n/a	0.0009169012287781	n/a	-0.0968563258708599	n/a	n/a	0.0093811478612022	0.006867395101105	n/a	4.716111547468096e-05	n/a	0.0023728752568776	n/a	n/a	5.630536984701935e-06	0.0014103744859789	n/a	n/a	1.9891561907002464e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4974.615327311844	-2.6303521759664363	6.918752569611367	24746797.654725928	4277.130942666069	11.146315938201042	124.24035899419457	18293849.100711536	3596.1698601139	4.931912239821941	12932437.662791628	24.32375834130547	3544.1735459127544	5839.983876522301	1.49748	51.21933	0.2783723516966015	0.1885401713795509	0.0124660217	0.00234421	0.0106540233	-0.0622181767	0.0961781419	0.0056635033	0.0195142101	-0.0160471856	-0.0133908909	-0.0136241202	0.009605521	0.0011249756	-0.0091761506	-0.0256277579	0.0117641172	0.0348986316	0.0380311766	0.0074924801	-0.0759130539	-0.0114669226	0.0360463355	-0.0407536329	-0.153207724	-0.0506191917	0.0290344399	0.0628340161	0.1438224458	-0.0284058774	-0.0108287897	0.0561190217	0.0374949493	0.023066278	-0.1353430955	0.0901192929	0.0312548517	0.0328426737	0.0282097043	0.1268471132	0.0053452728	0.0197111448	-0.0035464936	-0.0397618347	-0.0207626223	0.0408319978	-0.0497153011	-0.022989081	0.0200175127	-0.0854912916	-0.0118558969	-0.1174231665	0.0038559574	0.095433801	-0.0584879575	0.0977210509	0.104973437	0.1138560541	-0.0281964804	-0.0053441379	0.0010129058	0.0070898766	-0.0092698705	0.0425713589	-0.0942752573	0.0700923554	-0.0937734023	0.0322153776	-0.0313739179	0.0619374999	0.0060437368	0.0994550987	-0.0265956941	0.0384372542	-0.0478650018	0.0517447759	0.1636559011	0.0262527986	-0.0739268749	0.0043681153	0.0620116649	-0.0061885116	0.0293407502	0.0955415737	0.0954752155	0.0953646527	0.0952099364	0.0950111383	-0.0928669545730116	0.0017109064203282	2.9272007791202584e-06	0.0086242712516658	-0.0060796874869026	0.0242006894720816	3.6962599938400055e-05	0.0005856733709241	0.0032320581898517	0.1000883840607116	0.0100176846238845	1.0446200142587446e-05	0.0041507155217767	-0.0027166795793283	1.7228439342718024e-05	7.38034793673939e-06	0.0023368247434483	-3.605051342930009e-05	1.299639518516146e-09	5.4607498815922125e-06	0.0011156571438669	-0.0002947173421119	8.685831174156158e-08	1.244690862661249e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4958.566525112107	-16.04880219973711	257.56405204628675	24587381.98396236	4313.76528273103	36.63434006496118	1342.0748719952198	18608570.914495524	3577.2419488318774	-18.927911282022706	12796659.960482487	358.26582550012245	3528.514333447115	5964.982131199853	1.72642	59.049923	0.2625682578418302	0.1389004546391324	0.0370725043	0.002040281	0.0515000024	-0.0982264112	0.1858777715	0.006818275	-0.0542952134	-0.0043553271	-0.0493826183	0.0298063781	0.0064259847	0.0374666356	-0.0504010671	0.023831117	-0.0081936569	0.0502839868	-0.0257407871	0.0185329986	-0.0827882662	0.0429561399	-0.01204516	-0.0017792048	-0.0613571479	-0.0537343894	0.0508721833	0.0659533378	-0.1852027175	-0.1921791572	0.0126383777	0.0023502171	0.0299435122	-0.0255021426	0.0614643822	0.0443633152	0.3053568251	0.0856779548	0.1589412251	-0.0486118778	0.0441260545	-0.0302237904	-0.0022449509	-0.0439422465	-0.0064688527	-0.0215677662	-0.073857345	0.0081004155	-0.0179718244	0.0709409944	-0.0062138875	0.0115337311	-0.0832241279	-0.02528686	0.0700051285	0.0782389155	-0.2572187789	0.0138982825	-0.1447188271	0.0089326525	-0.0008913061	0.0121082838	-0.0243407454	0.0798730265	-0.1023222307	0.0974951746	-0.083252836	0.0623117419	-0.0523069601	-0.0074481835	-0.0336136936	-0.1087507286	0.1431633484	0.1023411598	-0.0245221204	-0.0099824108	0.1170181598	-0.001737077	0.2288731676	-0.0557275918	0.0684040472	-0.1514925766	0.1409379779	0.0955022485	0.0953179834	0.0950111383	0.0945821078	0.0940314435	-0.0633043741690926	0.029562580403919	0.0008739461601381	0.0040074437889404	0.007089224421378	0.0131689119082806	5.025710289666224e-05	0.000173420240848	0.1215035878345673	0.1182715296447156	0.0139881547245008	0.0147631218566724	0.0057432289855761	0.0015925134637994	3.2984679180761485e-05	2.5360991323823638e-06	0.0023409805143079	4.1557708596001545e-06	1.727043143750181e-11	5.48018976836928e-06	0.0015502926269062	0.0004346354830392	1.889080031168055e-07	2.403407229039726e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4947.693215782068	-10.873309330038865	118.22885578671024	24479668.157495905	4237.688441155366	-76.07684157566473	5787.68582412879	17958003.324301794	3584.151678729253	6.909729897375655	12846143.256137723	47.744367254686985	3529.700171529511	5883.557930750831	1.536533	52.555069	0.3227262550267137	0.2245151006712079	0.0303331839	-0.0150284162	0.0494986055	-0.0279631579	0.1546338615	-0.0344720949	0.0329430359	-0.0059732696	0.0530593702	-0.0133122376	1.49321e-05	-0.0090312239	-0.0391099983	-0.0466426545	-0.0803975394	0.017933766	0.0012281423	-0.0400645203	-0.0662138772	0.0364307555	0.0516021185	0.0718395861	-0.0209709356	-0.0606200219	-0.0526757667	0.0748343097	0.0524698875	-0.136766775	-0.0009774893	-0.0326660809	-0.1740344164	-0.0317063328	-0.0174402812	-0.0754475334	-0.0369005077	-0.1417931198	0.0689999875	-0.0465404617	0.0385813782	0.0395448282	0.0775396799	-0.0248936905	-0.0270983928	0.0549540051	-0.0392551622	-0.0090797647	0.0433349724	-0.089450832	0.0503043423	0.0040688783	-0.0268473408	0.0093225824	-0.0533268752	-0.0238118828	-0.0333695744	0.1378532323	0.0815886107	0.0030010529	-0.0082362994	0.0183781617	-0.0169924025	0.0398139283	-0.0828411924	0.0956160492	-0.1092202865	-0.0004834748	-0.0174559783	-0.0053931575	-0.0702470134	-0.0346086735	-0.0135122826	-0.0004216809	-0.0327917071	0.0264071241	0.043634974	-0.0655069095	0.1061992849	-0.0322540236	-0.0172176145	-0.0191127202	-0.0119145876	0.0954432708	0.0950822971	0.0944816852	0.0936429488	0.0925682019	-0.0364526317352158	0.0268517424338768	0.0007210160717352	0.0013287943604232	-0.0370557479725732	-0.0441449723939512	0.0013731284578068	0.0019487785876627	-0.1004245661691385	-0.2219281540037058	0.0492521055394925	0.0100850934902596	0.005192168309012	-0.0005510606765641	2.695861174910853e-05	3.036678692552844e-07	0.0023406617686896	-3.187456182997609e-07	1.0159876918529684e-13	5.478697515405128e-06	0.0015949409286274	4.46483017212001e-05	1.9934708465873204e-09	2.543836565810833e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4980.713074687657	33.01985890558899	1090.3110821450043	24807502.732364576	4260.45624032205	22.7677991666842	518.3726788944657	18151487.37569909	3595.785546249572	11.633867520318743	12929673.694617333	135.34687348032742	3544.577430856964	5915.695711624433	1.333585	45.613518	0.2920280626937307	0.1649693812101764	0.0210305462	0.0065249405	0.0032063684	-0.047686339	0.0937687082	-0.0120426404	0.0385308183	-0.0151437755	0.034013809	-0.0336099843	-0.0221197829	0.0232895186	-0.0078060619	-0.0064149512	0.0362666839	0.0146035159	0.0316965874	-0.0073246022	-0.060214812	-0.0088056933	-0.0559248164	0.030332319	-0.0283730912	0.0151671702	-0.002557953	0.0283944163	0.0566836723	0.0362028537	-0.0221630957	0.0370243196	-0.1009450119	-0.0324857697	-0.0453019434	-0.0041141841	-0.0005961003	-0.0510798097	0.0723438072	0.060105499	0.0097352664	0.0063180307	-0.0209117232	-0.0202868951	-0.033767569	0.0388831338	-0.0470982518	-0.0218396985	0.0071574777	0.0057530772	0.0201670634	-0.0423397929	0.0060948289	0.0719097644	0.0078816107	0.0198520098	0.0903295898	0.0090018419	-0.0046415804	0.0013249274	0.0049880058	0.0070921594	-0.0197976191	0.0346129035	-0.0684654841	0.0521022447	-0.0701978904	0.0280177809	-0.0405057666	0.0679392969	0.031615947	0.0165863264	-0.0241030019	0.039811548	-0.0488093844	0.0610331706	0.081914389	-0.0470562456	-0.0433165043	0.0819783152	-0.0125882738	0.0513360867	-0.0151565614	0.0953646527	0.0947683504	0.0937772737	0.092395551	0.0906289382	-0.0330815753105184	0.0033710564246973	1.1364021418493616e-05	0.0010943906250255	0.0091411568708679	0.0461969048434411	8.35607489378154e-05	0.0021341540171139	0.0195895931088188	0.1200141592779573	0.0144033984271949	0.000383752158169	0.0037639622487241	-0.0014282060602878	1.4167411809820184e-05	2.039772550643084e-06	0.0016229359315302	-0.0007177258371594	5.151303773261618e-07	2.6339210378517982e-06	0.001291953983122	-0.0003029869455054	9.180108914669223e-08	1.669145094504801e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4973.601124432724	-7.1119502549336175	50.579836428650346	24736708.14495845	4267.046618298273	6.590377976222953	43.43308186948455	18207686.842730727	3597.8794971685943	2.093950919022518	12944736.876146138	4.384630451275248	3539.994502606804	5868.794676276951	1.079811	36.933498	0.0868879434262276	0.0400822740441546	0.0161063053	0.0019548956	0.0136989968	-0.0405052862	0.1005785175	-0.0105893303	-0.0072193741	-0.0623530764	0.0492531264	-0.0475853039	-0.0345948854	-0.0823934442	-0.0027144381	0.0089150612	0.0179066022	0.0121111829	-0.0032203577	0.0010606635	-0.0631776756	0.0388594367	0.0338425462	-0.0081145677	0.0779500748	-0.0749285891	0.0509462692	-0.0538967466	-0.0758359774	-0.0660635768	-0.0125073162	0.166211456	-0.0512023528	-0.0306461369	-0.1162367432	-0.0284536614	0.1903940373	-0.0310758278	0.0415867926	-0.0576357358	0.0068389167	-0.0066890389	-0.0127081114	-0.0267035344	-0.0207664097	0.0310258751	-0.0732781726	0.0405953653	0.0549794922	-0.0293335468	-0.0342267768	-0.0666557045	-0.009097407	-0.0469572586	0.180617172	-0.0624920056	-0.0311454499	0.0024264428	-0.0642080238	-0.003469442	0.0032310578	0.0082733494	-0.0105369058	0.0269169124	-0.0542098574	0.0586261192	-0.0526687386	0.0411271016	-0.0371988836	0.0322146852	0.0267518298	-0.054916527	0.1053119937	0.0693956076	-0.029028557	0.0190478609	0.0337795574	0.0190086076	0.0930054312	0.0322820274	-0.0137945405	0.0263422921	0.0352537059	0.0952664105	0.0943764019	0.0928992083	0.0908440203	0.0882236248	-0.0531928809134711	-0.0201113056029527	0.0004044646130553	0.0028294825798747	-0.0162156147757031	-0.025356771646571	0.000262946162554	0.0006429658683363	0.0078513535775499	-0.0117382395312689	0.0001377862672934	6.164375299970562e-05	0.0033901394821695	-0.0003738227665545	1.1493045708564483e-05	1.3974346079453494e-07	0.0016218235438145	-1.1123877156999848e-06	1.2374064300402302e-12	2.6303116072710238e-06	0.0010732566044836	-0.0002186973786384	4.782854342330773e-08	1.1518797390676663e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4998.230742103406	24.62961767068191	606.6180666039666	24982310.551307563	4279.662864221394	12.616245923120914	159.16966119266507	18315514.23139566	3600.3297615016368	2.450264333042469	12962374.391554432	6.003795301780055	3544.9334788475508	5991.687879445526	1.096051	37.488956	0.0632876692061727	0.0333860364412515	0.016962748	0.0096918351	-0.0031097923	-0.0390682557	0.086111271	0.0097467396	-0.0147041432	0.0009653484	0.0819764854	-0.033808598	0.0616867987	0.0534221197	0.0001860884	-0.0054279469	0.0344856187	0.0081987876	-0.0017211879	0.0079985486	-0.0182908164	0.0459642553	-0.0261959012	0.0496163579	0.0977603829	0.0481754698	0.0112872727	0.0202502412	-0.0448986976	-0.0113863795	-0.0121103633	-0.0229384181	-0.074507646	-0.068018642	-0.0277733914	-0.0683323346	0.0549147896	-0.0821218441	0.0934457357	0.0572994939	0.0038019533	0.0088215861	-0.022378206	-0.0165109842	-0.0114427066	0.005557334	-0.0405645435	0.0421672675	-0.01312363	0.0129677009	0.0072927772	0.0638671499	0.0353457375	0.014165248	0.075231776	-0.0912780546	-0.0068100971	-0.0705584936	0.0853418641	-0.0038432158	0.0100505772	0.0089173623	-0.0080483935	0.0286816821	-0.0547633961	0.0430577524	-0.057548792	0.0310869087	-0.0274057559	0.0082918988	-0.0312498508	-0.0035049241	0.0517811978	0.0369660669	-0.0211293095	-0.0048404045	-0.0004657981	-0.0407059344	0.0176448865	-0.0354147537	0.008169706	0.0390790425	0.0315463897	0.0951485642	0.0939067741	0.091849115	0.0889934638	0.0853646308	-0.0563243260934314	-0.0031314451799603	9.805948915096597e-06	0.0031724297098791	-0.0442834426182798	-0.0280678278425767	0.0019610232901264	0.0007878029598005	0.0007163041700692	-0.0071350494074807	5.090893004719069e-05	5.130916640585254e-07	0.0031937847856444	-0.000196354696525	1.0200261257013646e-05	3.8555166847464084e-08	0.0013307343264592	-0.0002910892173553	8.473293246052109e-08	1.7708538476168209e-06	0.0010848796261263	1.1623021642700104e-05	1.3509463210667503e-10	1.1769638031839406e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4970.126262045719	-28.104480057686487	789.8617993128975	24702155.060676552	4318.088917179002	38.42605295760859	1476.5615459009398	18645891.896664128	3596.616692350201	-3.713069151435775	12935651.6316921	13.786882523343984	3549.768331004955	5964.541242305519	1.168846	39.978813	0.08229992169537	0.0453810194784351	0.0130311203	0.0004536275	0.0152289429	-0.0216162047	0.075222021	0.0051504974	-0.0574228986	0.0181397276	-0.0422806702	0.0694312043	0.0742864966	-0.0093678201	-0.0084626599	-0.0143611301	0.0181135946	-0.0008844465	-0.0172900119	-0.0117570115	-0.0019520802	0.0054141198	-0.0444558927	0.0365421982	0.0933967715	-0.0601118349	-0.0070624595	0.0664193974	-0.0937327246	-0.0503479556	0.0793110182	-0.0590880199	0.0935471658	-0.0427208009	-0.0950744181	0.1882167976	0.0906733505	0.0092065274	-0.0122794434	0.0511809092	0.0057864953	0.0112911886	-0.009470703	0.0110956614	0.0222678049	0.001917084	-0.005448107	-0.013781616	-0.0019824283	0.0497165389	0.0722287462	0.0918325943	-0.098602456	-0.1092569617	-0.0152371739	0.0668983369	-0.121087228	0.0632323833	-0.0299496301	-0.0064903738	0.0045939338	0.0032234247	-0.0036865335	0.0234011757	-0.0535979197	0.0444233704	-0.049711173	0.0172712241	-0.0306962198	-0.0089504408	-0.0655444594	-0.0028394798	0.046902822	0.0365922642	-0.004929941	-0.0303190506	0.0107566169	0.016964382	0.0682669262	-0.0341078575	0.0468120719	-0.0052095157	0.0771236442	0.0950111383	0.0933598536	0.0906289382	0.0868499729	0.0820666583	-0.0532472195226034	0.0030771065708279	9.468584848232848e-06	0.0028352663868883	-0.0067927702766468	0.037490672341633	4.614172803129624e-05	0.0014055505126276	-0.0074163169570198	-0.008132621127089	6.613952639677437e-05	5.500175720697943e-05	0.0028689873810123	-0.000324797404632	8.231088592407817e-06	1.0549335405574803e-07	0.0013571003181698	2.6365991710599907e-05	6.95165518883423e-10	1.841721273576572e-06	0.0007640525893526	-0.0003208270367737	1.0292998752499309e-07	5.837763592964129e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4977.552862842463	7.426600796743514	55.1543993941914	24776032.5023912	4260.681781747723	-57.40713543127913	3295.579198425224	18153409.245316952	3593.5852636003974	-3.031428749803581	12913855.046765938	9.189560265135702	3539.7139335067186	5863.662375124882	1.137545	38.908211	0.1032801794336332	0.056090926727407	0.0031384765	0.0030550024	0.0173457528	-0.0084559779	0.0318986088	-0.0146586866	0.0604192092	-0.0480014677	0.114029378	-0.0080490242	0.0041206897	-0.0380353994	-0.0128480518	-0.0173853185	0.0073231763	0.0145008883	-0.0214156705	0.0290917149	-0.0856462499	0.0141093749	-0.0214799983	0.0507180343	-0.0547493457	-0.046354375	-0.1022292434	-0.0523691384	-0.021796069	-0.0020407327	0.0583151666	0.0955879119	0.0401244964	-0.0805136972	-0.0623442591	-0.1037395932	-0.0226288828	0.0530614617	0.0092073497	0.0463713661	0.0135616197	0.009840787	0.0157923496	-0.0182243231	-0.0226688709	0.0344473379	-0.1010134554	0.002726935	0.0187546522	-0.0565539969	0.0574501336	0.0567080159	0.1318061311	-0.0480716834	0.0288836099	0.0496405963	0.0260694781	0.1504311839	0.0032405078	-0.0078760947	0.0120847637	0.0010544118	-0.0123576595	0.021366093	-0.0407916324	0.0327927867	-0.0378738317	0.0012120157	-0.0317012019	0.0133336568	-0.0950589072	0.0655627782	-0.0141063235	0.0381880805	-0.0510978965	-0.0011664413	-0.0520207817	0.0068495818	0.0058701552	-0.035092612	0.0349737827	0.046326802	0.042981048	0.094854161	0.0927360906	0.0892409375	0.0844206031	0.0783466667	-0.068768716691423	-0.0155214971688195	0.0002409168743616	0.0047291363953851	-0.0022150357823562	0.0045777344942906	4.906383517118343e-06	2.095565310021801e-05	-0.0114482349140558	-0.0040319179570359	1.625636241226935e-05	0.0001310620826474	0.002408051512948	-0.0004609358680643	5.798712089011152e-06	2.124618744681899e-07	0.0010789082121125	-0.0002781921060572	7.7390847872596e-08	1.1640429301637917e-06	-7.980003279554155e-05	-0.0008438526221481	7.120872479062942e-07	6.3680452341695075e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4974.553267634042	-2.999595208420942	8.997571414381875	24746180.212528523	4274.445966267454	13.764184519731316	189.4527754932112	18270888.31854011	3591.607006076488	-1.9782575239096327	12899640.886097712	3.913502830905073	3537.897030206374	5893.515188518033	1.058226	36.195202	0.1974462026318622	0.0948238356420314	0.0109670327	0.0046488463	0.0299368841	-0.0201711549	0.0881741651	-0.0096865775	0.0178190776	0.0121256036	-0.010356968	-0.0022813587	-0.0061149792	-0.0067391887	-0.0206200618	-0.0234848973	-0.0019085645	0.0145910603	0.0277623275	0.0232219561	-0.0943342163	-0.0243220461	0.0256630434	0.0569223054	-0.0378072102	-0.0357558176	-0.0946333095	0.04709228	0.0207245245	-0.012018814	0.0298980836	0.0511182752	-0.0028051283	-0.0176664624	-0.0118337326	0.037780835	-0.0059468143	-0.0147021308	-0.0376796461	-0.0860946078	0.0178128883	0.0183151091	0.0154123249	-0.0158152116	-0.0311711861	0.0304510224	-0.0728449118	-0.0224466704	-0.0013738089	-0.0533171768	0.0052246284	0.0338601282	0.0094674165	0.0079776181	-0.0007127184	0.0684078834	0.0171477745	0.0483711018	-0.0792234356	-0.0004181432	0.0030459249	-0.0006172197	-0.0148874685	0.0318578971	-0.055008773	0.0617257935	-0.0605240532	0.0078920135	-0.0524622699	0.022142792	-0.0855319474	0.0303239883	-0.0391780835	0.0484606562	-0.0522914125	-0.0062231626	0.0391297516	-0.0544329245	0.0143392957	0.0294116123	0.0376489932	0.0556336152	0.0338889389	0.0946776645	0.0920359983	0.0876876832	0.081713351	0.0742237856	-0.0597751418148959	0.008993574876527	8.088438905969941e-05	0.0035730675789909	0.0532864827217594	0.0555015185041155	0.0028394492408563	0.0030804185562626	0.0017180791102617	0.0131663140243175	0.0001733518249869	2.9517958291176345e-06	0.0037690989050716	0.0013610473921235	1.4206106556211934e-05	1.852450003606452e-06	0.0014810451208757	0.0004021369087631	1.6171409338962214e-07	2.1934946500697164e-06	0.0005527115708557	0.0006325116036512	4.0007092875346523e-07	3.054900805577754e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
