global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56
5115.179475054215	n/a	n/a	26165061.062015917	4681.673856672456	n/a	n/a	21918070.10025035	3354.3337346099747	n/a	11251554.8031425	n/a	3508.417827037158	5645.118854675293	n/a	n/a	n/a	n/a	-0.005708782	0.0050486955	-0.0098681753	0.0006986591	-0.0885087116	0.0324250067	0.0295004457	-0.005670939	0.0208662639	-0.0495988076	-0.0495048454	0.0040897429	-0.0559758209	0.0054154499	-0.0028736213	0.0241365724	-0.0328659788	-0.0166417683	0.0325254883	-0.0078149125	0.0202146119	-0.0215153282	0.0260786189	-0.0256273769	0.0627565529	-0.0103851916	0.0213089202	-0.0489283686	0.0264319026	-0.0251894294	4.52339e-05	-0.0455572211	0.0069123345	-0.0130559865	0.0512979363	-0.0305072242	0.0573953429	0.0126565171	-0.0366247449	0.0321799946	-0.0098089705	0.0052422369	-0.1202891848	0.0423159481	-0.0174721336	0.0122290455	-0.0031260479	0.0438977181	-0.0498373763	0.0019925924	0.0346255673	-0.0448670744	-0.0167236387	0.0798156705	-0.0342478997	0.0108878653	-0.0073706167	0.0869123825	-0.010093477	0.021649024	-0.0729149746	0.0955612383	0.0955538639	0.0955415737	0.0955243683	0.0955022485	-0.1105436109283601	n/a	0.0122198899170806	n/a	-0.1371569247759794	n/a	0.0188120220140036	n/a	-0.3416004335122977	n/a	n/a	0.1166908561757897	0.0022781429074361	n/a	5.189935106701408e-06	n/a	-0.0039281356171889	n/a	1.543024942702802e-05	n/a	-0.0027340457044357	n/a	n/a	7.475005913943303e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5104.953061037209	-10.226414017005482	104.5795436472062	26060545.755393174	4647.424006131329	-34.24985054112676	1173.052262089521	21598549.89276577	3351.8284214267146	-2.505313183260114	11234753.7666839	6.276594146216925	3493.284196162657	5539.015838158836	0.986988	37.797363	0.1671151310042973	0.1162377355393975	0.0345584654	0.0130929503	-0.0083528563	0.0357702143	-0.070011097	0.0708723345	0.0074405127	-0.0027975275	-0.0022117942	-0.0332129033	-0.0686101615	0.0178782838	-0.0563125146	-0.0019687333	0.024136802	0.0216422543	0.0149737372	0.0119204554	0.0224974665	-0.0198621423	0.0206107936	-0.0130227232	0.0674185889	0.0177738203	0.0319659605	0.0073069212	0.0331940579	-0.0197709334	0.0304212946	-0.0361191629	-0.0059534897	-0.013537456	0.0021404185	-0.0487160336	-0.028250797	-0.01916399	0.0119821194	0.0099771545	-0.0284014676	0.0365475768	-0.0147664751	-0.0135404631	-0.1332409815	0.0022532975	0.0001008409	0.0013354986	-0.009294504	0.0218347395	-0.0370940532	0.0200303159	0.0245733355	-0.0520165036	0.0289313259	0.0329958113	-0.0560395382	0.0501390278	0.0557185614	-0.0059372238	0.0047237731	0.0366390651	-0.0120761802	0.0955415737	0.0954752155	0.0953646527	0.0952099364	0.0950111383	-0.0896854096816781	0.020858201246682	0.0080434727097704	0.000435064559247	-0.1445574094432089	-0.0074004846672295	0.0208968446249315	5.4767173309899024e-05	-0.3408864756328569	0.0007139578794407	5.097358536155829e-07	0.1162035892693903	0.0001339941241613	-0.0021441487832748	1.795442530975388e-08	4.597374004818807e-06	-0.0033651936938385	0.0005629419233504	1.1324528597050409e-05	3.1690360906544764e-07	-0.002678286666842	5.575903759370013e-05	3.1090702733756646e-09	7.1732194697836296e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5141.724887213708	36.77182617649851	1352.1672003546207	26437334.815792818	4647.161963161034	-0.2620429702956244	0.0686665182813534	21596114.31185071	3367.658061473443	15.8296400467284	11341120.819007069	250.57750400898752	3492.3472753703923	5671.484795231349	0.891993	34.159435	0.1838814727406311	0.0944100155616154	0.0002988079	0.0274180644	-0.05091167	0.0361436226	-0.0757476265	0.0639561255	0.0097398093	0.0195512224	0.0342108208	-0.1599589775	0.053212125	0.029656852	-0.0499986175	0.0399832875	-0.0040740577	0.0147359988	-0.015855643	-0.0285631441	0.0234078509	-0.082733839	0.0884593343	-0.0185990825	0.0228865924	-0.0305294622	-0.0444443351	-0.0136719619	-0.0212691698	0.0026262601	0.061060799	-0.050714292	-0.0554327841	-0.0733794602	-0.0224773501	-0.0568306465	-0.0306224782	0.024846368	-0.0092219853	0.0032636908	-0.0234064315	0.0379927451	-0.0133108519	-0.0102059299	-0.1389106223	0.0014373067	-0.0020908368	-0.0063749359	-0.0207323208	0.0091204773	-0.0519492354	-0.0094544882	0.0142615268	-0.0526812273	-0.0025113783	0.0284093679	-0.0470691398	-0.029747513	0.0230729934	0.0088460752	-0.0371404302	0.0298619415	-0.0071501212	0.0955022485	0.0953179834	0.0950111383	0.0945821078	0.0940314435	-0.0684092428761715	0.0212761668055065	0.004679824510891	0.0004526752739357	-0.1219920188263898	0.0225653906168191	0.0148820526573382	0.0005091968536896	-0.3936904163204673	-0.0528039406876104	0.0027882561521406	0.1549921439025828	0.000979991303016	0.0008459971788547	9.603829539869976e-07	7.157112266301114e-07	-0.0033438911813046	2.1302512533899823e-05	1.1181608232406674e-05	4.5379704025695903e-10	-0.0018008668656167	0.0008774198012252	7.698655075822446e-07	3.2431214676761173e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5153.680318404941	11.9554311912334	142.9323349683165	26560420.824314456	4672.957915912097	25.79595275106294	665.4311783350718	21836535.68388553	3363.938060148584	-3.720001324858913	11316079.27251622	13.838409856952069	3498.0948080591265	5874.002739397506	0.973437	37.278408	0.1467030550167852	0.0662483011389393	-0.021342021	0.0546288789	-0.0960035596	0.0621018893	-0.0440945771	0.0529759622	0.0182261226	-0.0319945953	0.0749268639	-0.0695792496	-0.0538974486	-0.0085869445	-0.0762947471	0.0324298975	-0.0058146241	0.0240677032	-0.020473301	-0.0209080504	-0.0184224814	-0.0548674368	0.1175363322	0.0184551981	0.0619356277	0.0516394355	-0.0400615805	-0.0181913116	-0.0174246056	0.0075006052	0.0894144448	-0.021307397	-0.0497966908	-0.0287648468	-0.0410603791	-0.1074428154	-0.05680035	-0.0574573832	-0.0183995032	0.0075352357	-0.022131092	0.0501483271	-0.0019676626	-0.0116868888	-0.1695645624	-0.0046179636	-0.018409666	0.0218895676	-0.0255685834	0.0394936396	-0.0160359298	-0.0078661732	0.0049203973	-0.019485419	0.0209793308	0.0332730539	-0.060171951	-0.0355676779	-0.01727546	-0.0543943699	0.0046089627	0.037793699	-0.0203334579	0.0954432708	0.0950822971	0.0944816852	0.0936429488	0.0925682019	-0.0514161697856963	0.0169930730904752	0.0026436225154315	0.0002887645330582	-0.1447721712489453	-0.0227801524225555	0.0209589815681339	0.0005189353443948	-0.4426814686078018	-0.0489910522873344	0.0024001232042203	0.1959668826487602	0.000229175860407	-0.000750815442609	5.2521574993288745e-08	5.637238288601487e-07	-0.0030112255602665	0.0003326656210381	9.067479374802298e-06	1.1066641542066481e-07	-0.001876161346298	-7.529448068129994e-05	5.669258821066651e-09	3.5199813973427234e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5123.770652548454	-29.909665856487663	894.5881116467439	26253025.69991681	4637.340145642244	-35.61777026985237	1268.6255589959794	21504923.62638523	3358.59386602929	-5.344194119294116	11280152.756929573	28.56041078469781	3492.200906646656	5802.596578068263	0.938375	35.935684	0.1151722443804865	0.0803989012257456	-0.0050711235	0.0463804055	-0.0648674856	0.0296750815	-0.0325345077	0.0992221568	-0.0075259227	0.0031194774	-0.0056871266	-0.0250867078	-0.0292394134	-0.0218992435	-0.0200168169	0.0181658461	0.0058568471	0.0330475495	-0.0157607099	0.0004156399	-0.0019592282	-0.0614256049	0.0738795652	0.0076089797	0.0164844912	0.0352552881	-0.0415999058	-0.0050465799	-0.0163723375	-0.0032885848	0.0667129173	-0.0245416671	-0.0404210961	-0.0270211184	-0.0328944571	-0.0237655248	-0.0355819774	-0.0706920221	-0.0064268592	0.0113522617	-0.0121679338	0.0443130957	-0.0050315092	-0.0071266262	-0.1238339843	-0.0172883816	0.002549971	0.0056338614	-0.0404539936	0.0033408204	-0.0396570753	-0.0460151718	0.006150361	0.0564750194	0.0302386744	0.0442669474	-0.0480394192	-0.0594324706	-0.0162107791	-0.0554946341	-0.026808427	0.0415170458	0.0246226271	0.0953646527	0.0947683504	0.0937772737	0.092395551	0.0906289382	-0.0515247877807354	-0.0001086179950391	0.0026548037558498	1.1797868846315042e-08	-0.1537257077987561	-0.0089535365498107	0.0236315932382285	8.016581674879775e-05	-0.3673181959853906	0.0753632726224111	0.0056796228603598	0.1349226571019618	-6.892481513720962e-05	-0.0002981006755442	4.7506301416985215e-09	8.886401275991411e-08	-0.0028964506889825	0.000114774871284	8.3894265937072e-06	1.3173271078258772e-08	-0.0016741005488617	0.0002020607974362	4.0828565860593433e-08	2.802612647699045e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5102.099128381413	-21.671524167040843	469.6549597226353	26031415.51583037	4622.238319029989	-15.101826612255536	228.06516702662952	21365087.07790917	3351.081386735415	-7.512479293875003	11229746.460524552	56.43734514090067	3492.8419372269555	5554.575231753067	0.943791	36.143105	0.1334238274993405	0.0726903869902603	0.0470372997	0.0276977144	-0.0301784727	0.0444388515	-0.0426771806	0.0769430016	-0.0127907516	-0.0146272509	-0.0243183901	-0.0303029218	-0.0065796175	-0.0236003137	-0.0489098893	-0.0061192028	-0.0100305152	0.0371131705	0.0025986841	-0.017781858	0.0359034128	-0.0141068533	0.0804490583	0.0014054909	0.0267154838	0.0701070938	-0.0186721551	0.0115447782	0.0312186151	-0.0595445599	0.0315964894	-0.0507233687	-0.0186639938	-0.0544757524	-0.0634535158	0.0279166625	-0.001394234	-0.049102392	0.0643779364	0.0140779741	-0.0122815043	0.0476047719	-0.0101300769	-0.0021189151	-0.1363548349	-0.0295773651	0.0004303654	0.0105795698	-0.0140387563	0.0111952913	-0.0136048493	0.0233058761	0.0165312061	0.0731516847	0.0477262256	0.0065537881	0.0178068032	-0.0287421074	-0.0243253147	0.0028802589	-0.0218153921	0.0344471105	0.012607661	0.0952664105	0.0943764019	0.0928992083	0.0908440203	0.0882236248	-0.0529437345913805	-0.001418946810645	0.0028030390324825	2.013410051439893e-06	-0.092299037268944	0.0614266705298121	0.0085191122807739	0.003773235852378	-0.3525877660809868	0.0147304299044038	0.0002169855651685	0.1243181327899806	-0.0005011685026247	-0.0004322436874874	2.511698680230839e-07	1.868346053727832e-07	-0.0026056833506558	0.0002907673383266	6.789585723884837e-06	8.454564503759359e-08	-0.0012801559695863	0.0003939445792754	1.5519233154047196e-07	1.6387993064674397e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5110.177602256468	8.078473875055352	65.26174014995183	26113915.126603667	4645.300256270397	23.06193724040804	531.8529492805193	21578814.47090581	3352.6287810550207	1.5473943196057007	11240119.743558474	2.3944291803479896	3502.2330460762923	5450.457023152097	1.019986	39.061035	0.2747758042995015	0.1681116656735587	0.0637393329	0.0207234966	0.0066012377	0.0413296539	-0.0232637416	0.0277785574	0.0087304641	7.80146e-05	-0.0260305717	-0.0002319406	-0.0604554167	-0.0030897029	-0.047952635	-0.0016042413	0.0076097007	0.0472111547	0.0060404583	-0.0310223953	0.0680467714	-0.0457196375	0.0236527244	-0.0004663934	0.0279732192	-0.0029282329	0.0611079378	0.0120920967	0.0417751856	-0.0793698262	0.0222594849	-0.0586008142	-0.0249986119	-0.0191645713	-0.0139045077	-0.0053136993	0.0440244329	-0.0361289566	0.055061513	-0.002914794	-0.029503263	0.0386732766	-0.0159635627	0.0092079363	-0.1323847842	-0.0201960505	-0.0009153874	0.0024712095	0.0003063744	0.01195642	-0.0022340613	0.0433385334	0.0332146518	-0.0080150265	-0.0050742737	0.0349151659	0.0516358824	0.0067204287	-0.0281884846	0.1065318263	-0.0373849176	-0.0243653475	-0.0354103009	0.0951485642	0.0939067741	0.091849115	0.0889934638	0.0853646308	-0.0609620500232921	-0.0080183154319116	0.0037163715430423	6.429338236563174e-05	-0.0203918170249295	0.0719072202440145	0.0004158262015782	0.0051706483232212	-0.3521202641702814	0.0004675019107053	2.1855803651318229e-07	0.1239886804393487	0.0023713736073752	0.0028725421099999	5.623412785755669e-06	8.251498173722676e-06	-0.0022287777201028	0.000376905630553	4.967450125626634e-06	1.4205785434255478e-07	-0.0019183635632908	-0.0006382075937045	4.073089326620882e-07	3.680118760961776e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5110.392264906163	0.2146626496951285	0.0460800531741334	26116109.101212744	4652.092188581636	6.791932311239179	46.130344520454784	21641961.731062274	3344.4374831268	-8.191297928220592	11185262.078543523	67.09736174887097	3492.575387787612	5644.584259643555	1.167201	44.698715	0.2713566882500258	0.1558927193457193	-0.0050372451	0.0229782279	-0.0091344128	-0.0106113718	-0.0810774902	0.0366245932	0.0086101074	-0.0251275871	0.0051098945	0.013870824	-0.0709429642	-0.0282385403	-0.0435564454	-0.0173436567	0.0401703308	0.0209506418	-0.0291699638	-0.0386027915	0.059062805	0.0255367922	0.0917704546	0.0299146058	0.0495699045	0.0238093037	0.084721263	0.0244129273	0.0436888289	-0.0649567323	0.0476723516	-0.0101365698	-0.0139562444	0.0393873349	-0.0210160464	-0.0915193495	-0.0198485124	-0.0351688555	0.0426092311	0.0027699377	-0.0433057374	0.0461180817	0.0047207981	-0.0038816459	-0.154029719	-0.002066012	0.0041225827	0.0155829287	-0.004760133	0.0358731579	0.0276267781	0.0403623785	-0.0151869607	-0.0998908867	-0.0210551514	0.0025174884	-0.0559934638	0.0311222295	-0.0082611419	-0.0235366109	0.0408830355	-0.0435557962	-0.0590212924	0.0950111383	0.0933598536	0.0906289382	0.0868499729	0.0820666583	-0.0825001280889523	-0.0215380780656601	0.0068062711346935	0.0004638888067624	-0.1512020777939398	-0.1308102607690102	0.0228620683292046	0.0171113243224564	-0.4093855166873368	-0.0572652525170553	0.0032793091458421	0.1675965012733577	0.0033161246992012	0.000944751091826	1.099668302065225e-05	8.925546255064193e-07	-0.0022667736065153	-3.799588641250013e-05	5.13826258319438e-06	1.4436873842716119e-09	-0.0016662486035633	0.0002521149597275	6.356195291839899e-08	2.7763844088766477e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5133.3088137954965	22.91654888933317	525.1682129971974	26350859.37779053	4657.058745603924	4.966557022287816	24.666688655636417	21688196.160005994	3354.1941588730538	9.756675746253675	11250618.455418112	95.19272161753474	3495.518402256172	5691.063236818985	0.9949690000000002	38.102989	0.1079806035379313	0.0595242038619426	0.0134521351	0.0441119565	-0.0427301692	0.0226918529	-0.0233102482	0.0740036972	0.0130663467	-0.0036171804	0.0233882055	-0.0849776813	0.0089568046	0.0022039898	-0.0798528391	0.0132712194	-0.0118300788	0.0334641532	-0.054348913	-0.0066070962	0.0385515492	0.0217812665	0.1800817807	-0.0272606267	0.0441562971	0.0182092573	-0.040105511	-0.0002662544	-0.0151960629	-0.0260141865	0.0867063884	-0.0431858246	-0.0398190984	-0.0374395399	-0.0463399473	-0.0643074283	-0.0713772301	-0.023195879	0.0301750509	0.0037625911	-0.0269540054	0.0420559894	-0.003551083	-0.0084929186	-0.1518377946	-0.0025808425	-0.0001521982	0.0151928627	-0.0448004242	0.0033990328	-0.0113106448	-0.0213478639	-0.0047418288	0.0149690322	-0.0001739827	0.0520773184	-0.0635270909	-0.0591841432	-0.0251379896	-0.0457226044	-0.0254245105	-0.0041361406	0.0093552634	0.094854161	0.0927360906	0.0892409375	0.0844206031	0.0783466667	-0.0728994513062133	0.009600676782739	0.0053143300007469	9.21729946866237e-05	-0.1397964246798153	0.0114056531141245	0.0195430403532592	0.0001300889229597	-0.397613838040229	0.0117716786471078	0.0001385724181707	0.1580967642010814	0.0023278166471101	-0.0009883080520911	5.418730342562907e-06	9.76752805828105e-07	-0.0018805950998717	0.0003861785066435	3.5366379296614493e-06	1.4913383899348099e-07	-0.0017958139447078	-0.0001295653411445	1.6787177625890697e-08	3.22494772400699e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5115.516555124998	-17.792258670498086	316.5644685979143	26168509.62575793	4652.164587093305	-4.894158510618581	23.952787527060288	21642635.345405024	3347.612351140878	-6.581807732175548	11206508.45351096	43.32019302332584	3493.432842805617	5697.2052467367685	0.830667	31.810926	0.0970059351498165	0.0563269082311406	-0.0013808322	0.0447432799	-0.0481013125	0.0152926642	-0.0671211163	0.0506755649	0.0039946138	-0.0112948495	0.0236079932	-0.014527105	-0.0286858732	-0.0001731304	-0.0871953829	-0.008895039	0.0217563978	0.0049430026	-0.0020202778	-0.0063773783	0.0643486794	-0.0286634435	0.1210036347	-0.0207959649	0.036864842	0.0252864568	0.0019675611	0.0118212088	0.0400251981	-0.0580750342	0.048521216	-0.0249277174	-0.0281548254	-0.0776576224	-0.0436349225	-0.0159055107	-0.0136615813	-0.0457229767	0.0428660317	0.0081589113	-0.0332253809	0.0488277097	-0.0061732399	-0.01134866	-0.1608153069	0.0057687905	0.0058867534	0.0188292887	-0.0346448297	0.0193167694	0.001139263	-0.0003171641	-0.0004020295	0.0028455245	0.0194930791	0.0134473684	-0.0157559718	-0.0183089698	-0.0470613184	0.0164920229	0.010040795	-0.0072082493	-0.0323863248	0.0946776645	0.0920359983	0.0876876832	0.081713351	0.0742237856	-0.062523164444741	0.0103762868614722	0.0039091460921841	0.0001076673290315	-0.1117771212968108	0.0280193033830044	0.0124941248454019	0.0007850813620688	-0.3915395919874243	0.0060742460528047	3.689646511001361e-05	0.1533032520936786	0.0014296707402016	-0.0008981459069084	2.043958425388591e-06	8.066660700964917e-07	-0.0019318611922072	-5.126609233550004e-05	3.732087665956224e-06	2.6282122233520158e-09	-0.0018971239225145	-0.0001013099778066	1.0263711603194031e-08	3.5990791773768028e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
