global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83
5901.585798699811	n/a	n/a	34828714.93941528	4043.243605021338	n/a	16347818.849545948	n/a	3731.4382335203695	n/a	13923631.290577617	n/a	3684.622440816945	8122.352419482831	n/a	n/a	n/a	n/a	-0.1983080513	0.0219124193	-0.0016442574	0.0877974523	-0.0022461321	0.1228906088	-0.0443306415	0.1075610205	0.018144451	-0.0608374793	0.0396252231	-0.0365148195	0.1122654359	-0.0211869422	-0.0950463415	0.1150009617	-0.0372296649	0.110029581	-0.0173380763	0.0581923282	-0.0720170176	0.0797439186	-0.0648423921	-0.0141411047	0.1746523927	-0.0479242508	0.0251704139	0.0192753901	-0.1049754323	0.0009170693	-0.0079131213	0.0220876379	-0.1335476977	0.0007700659	-0.0059920473	-0.1924441843	0.0162084072	-0.0756037202	0.1079105756	-0.1379108571	0.0588970351	-0.0341851653	0.1072408646	-0.0714499612	0.1339072866	-0.0863896425	0.0928945821	-0.0947759076	0.1645540103	-0.1966571229	0.0668153503	0.306731417	-0.1664421983	0.1742480761	-0.0195886593	0.0146529129	-0.0795602661	0.1509011192	-0.0062640552	0.0955612383	0.0955538639	0.0955415737	0.0955243683	0.0955022485	0.2280999394361913	n/a	n/a	0.0520295823707941	1.0188907677671182	n/a	1.0381383966410676	n/a	0.629084914240778	n/a	n/a	0.3957478293253269	0.0618900532937659	n/a	n/a	0.0038303786967051	-0.0021646865195008	n/a	4.685867727708487e-06	n/a	-0.0066479837205247	n/a	n/a	4.419568754836144e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5890.961580086055	-10.624218613756057	112.87402115288066	34703428.338049985	3968.814740958193	-74.42886406314528	15751490.448047047	5539.655805730159	3728.167755916497	-3.2704776038726777	13899234.816255448	10.696023757432773	3676.162715882049	8069.0022177359715	1.076818	49.78796	0.24426114900688	0.1651708322652254	-0.1934797018	0.0131137108	0.0028841659	0.0623452241	0.0555712275	0.1984466998	-0.0291020514	0.0744470042	0.0149883622	0.0414358344	0.0622781262	-0.0338559184	0.0429290308	-0.0378954563	-0.1103181858	0.106741927	0.0108159066	0.1242510698	0.0045213646	0.0678788039	-0.0864509104	0.0086081032	-0.053579184	-0.0264640217	0.1778731306	-0.0693649152	0.0117527603	0.033869699	-0.0648497004	-0.0600611218	0.0234932602	0.0228416879	0.0352498777	-0.011493398	0.0116110844	-0.1892393759	0.0127943679	-0.0702661888	0.1069325774	-0.144874291	0.0591760242	-0.0265059549	0.121997991	-0.0739110725	0.0972722213	-0.0624939986	0.0493035936	-0.0678908997	0.1402115075	-0.1584028933	0.0425352729	0.2408148773	-0.0697529351	0.0879086429	-0.0123153981	0.0155582349	-0.0739258388	0.1350061028	0.0419119955	0.0955415737	0.0954752155	0.0953646527	0.0952099364	0.0950111383	0.2265379133299063	-0.001562026106285	2.4399255567158865e-06	0.0513194261758681	0.983613990423592	-0.0352767773435261	0.967496482157022	0.0012444510197447	0.7030183078913268	0.0739333936505488	0.005466146696687	0.4942347412303843	0.0597468520469347	-0.0021432012468311	4.593311584418805e-06	0.0035696863295183	-0.001829908571634	0.0003347779478667	3.348565380539586e-06	1.1207627437790579e-07	-0.0064561838770923	0.0001917998434324	3.6787179940693395e-08	4.168231025482656e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5914.238714024008	23.27713393795329	541.824964365417	34978219.56646035	3944.9060703899368	-23.908670568256184	15562283.904199371	571.6245283413995	3735.220199739437	7.052443822939949	13951869.94054152	49.736963875723845	3676.197683329966	8176.358528767064	1.221186	56.463009	0.4039749474646038	0.2018148509477534	-0.2117471539	0.0322483489	-0.0130996657	0.0806201377	0.0561114971	0.1064363578	-0.0354058333	0.1487533057	0.0473565224	-0.0157740221	0.1017436652	-0.0306263828	0.0215012692	-0.0202925146	-0.0865603347	0.1036304745	-0.0006177888	0.1210397169	0.0324285692	0.0933500716	-0.0444902442	0.0443783525	-0.039120646	-0.0225089542	0.1580656571	-0.0441363404	0.0192049001	0.02130246	-0.1167482587	-0.0590566774	0.0108425532	0.0262208079	-0.0550297986	-0.0809980407	-0.0222156146	-0.1929679277	0.0082898341	-0.0777621232	0.1145106252	-0.1477961814	0.0586123818	-0.0224367031	0.1126920224	-0.0929197071	0.0685601074	-0.0692279582	0.0590233839	-0.0550690601	0.0693417797	-0.0589119332	0.0742630965	0.1547854661	-0.0145468853	0.0710878607	0.035561596	0.0259605157	0.0009604405	0.0073060058	0.0128396621	0.0955022485	0.0953179834	0.0950111383	0.0945821078	0.0940314435	0.2229603915624665	-0.0035775217674398	1.2798661996505636e-05	0.0497113362056883	0.8900991680823438	-0.0935148223412482	0.7922765290208805	0.0087450219975152	0.523355978569171	-0.1796623293221557	0.0322785525774627	0.2739014803040946	0.0584843397850213	-0.0012625122619134	1.593937211481692e-06	0.0034204180000898	-0.0021029911659879	-0.0002730825943538	4.422571844223146e-06	7.457410333905664e-08	-0.0074649945015002	-0.0010088106244079	1.0176988759182573e-06	5.5726142907428216e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5916.8970060052025	2.658291981194452	7.066516257282725	35009670.17967333	3931.18780225174	-13.71826813819689	15454237.536572864	188.190880711468	3735.1011110183495	-0.119088721087337	13950980.309530508	0.0141821234902175	3671.3119918156767	8195.46232260718	1.476072	68.247993	0.956467131588625	0.5375157700584775	-0.2032983424	0.0261083913	-0.0049196702	0.1057683874	0.0870768874	0.1640870865	0.0279252612	-0.0367824186	0.0287236465	-0.0293055742	0.0395858273	-0.1434501444	0.0824695592	-0.016880232	-0.0918463609	0.1355602665	-0.0101836247	0.0054256946	0.0597478769	0.0877404048	-0.0721900034	-0.0089613945	0.0572464075	-0.0332193904	0.148614338	-0.0025383244	0.0160265276	0.0748302211	-0.0388473455	-0.106614756	0.089043063	-0.0744532088	0.0084598375	-0.0087567119	0.0659362536	-0.1814636619	0.0153686545	-0.0608598848	0.0904063696	-0.1206633584	0.0334002139	-0.0075382721	0.0018753133	-0.0741558061	0.0522697361	0.0337644198	-0.0985920001	0.1059473162	-0.1393358566	0.0967747903	-0.0196758596	-0.0964587393	-0.015681032	-0.103338403	-0.0733435843	-0.0260603689	0.071214559	-0.0845727543	0.000764403	0.0954432708	0.0950822971	0.0944816852	0.0936429488	0.0925682019	0.2991832843398754	0.0762228927774089	0.0058099293833563	0.0895106376283947	0.8750223954618974	-0.0150767726204463	0.7656641925598772	0.0002273090726486	-0.0049254817537587	-0.5282814603229298	0.2790813013209272	2.426037050660988e-05	0.0570006429799791	-0.0014836968050421	2.2013562092924297e-06	0.003249073300131	-0.0054420796891898	-0.0033390885232019	2.9616231343492142e-05	1.1149512165778644e-05	-0.0055500597123875	0.0019149347891126	3.6669752465541e-06	3.080316281106682e-05	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5942.887378524188	25.99037251898517	675.4994636756195	35317910.39382209	3977.6509722739065	46.46317002216665	15821707.257231554	2158.826168508766	3754.660570657428	19.55945963907834	14097476.000849562	382.5724613727346	3708.367187275503	8243.398972337742	1.106389	51.155235	0.5189015837323676	0.3293008883332747	-0.2031163244	0.0506202156	-0.0116122321	0.0854835854	0.0398988827	0.0773233505	0.0163892214	0.0303551654	-0.0501930549	-0.0397017823	0.0055462955	-0.1030035007	0.1669983013	0.016274721	-0.0610131283	0.0949464287	-0.0418635207	0.0745998843	0.0465604071	0.0361465978	-0.0752722518	-0.0104882931	-0.01862762	0.0103577864	0.1182648966	-0.0117869747	0.0329478315	0.0508004311	-0.0958715948	-0.0600020432	0.0505545798	0.0703540971	-0.0253506195	-0.0179529106	0.0225349244	-0.1767700513	0.010239782	-0.0628855048	0.1029652428	-0.1435336019	0.0349156509	-0.0080002553	0.0380821829	-0.0770105047	0.0117547438	0.0206278368	-0.1167344657	0.0429676504	-0.0795865682	0.0698209986	0.0331996715	-0.0709773151	0.0245179989	-0.0500936469	-0.0478163271	-0.0217111787	0.0971877052	-0.017566831	0.0062150541	0.0953646527	0.0947683504	0.0937772737	0.092395551	0.0906289382	0.2406002337752539	-0.0585830505646214	0.0034319738134569	0.0578884724927068	0.8941089533811919	0.0190865579192944	0.7994308205164103	0.0003642966932065	0.2696083581774928	0.2745338399312514	0.075368829267398	0.0726886667991632	0.0554339312877424	-0.0015667116922367	2.4545855265911964e-06	0.0030729207380141	-0.0042011182243166	0.0012409614648731	1.7649394334685063e-05	1.539985357300237e-06	-0.0060763492616216	-0.0005262895492341	2.769806896330323e-07	3.692202034920937e-05	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5890.3959002946185	-52.49147822956911	2755.355286725328	34696763.86220765	3958.987809370268	-18.66316290363829	15673584.474742396	348.3136495677406	3748.457042784202	-6.203527873225994	14050930.201598484	38.48375807389182	3682.792949443247	7976.938618449958	1.093595	50.563702	0.1904646326740405	0.0855433912678715	-0.1812735888	0.0176929919	-0.0304322327	0.097777669	0.0562368107	0.0707760365	-0.0085892766	0.068697038	0.0286022271	0.0564717833	0.1010996697	-0.0873506849	0.0975085029	0.0106118311	-0.0455113215	0.1142763873	-0.0529401816	0.0605810958	0.0443076014	0.0131972938	-0.0491147997	0.0686199598	-0.008137481	-0.005629324	0.1210818233	-0.0073937973	0.0350653586	0.0447375768	-0.1266294024	-0.0445362004	0.0110439711	-0.0320918099	-0.0311719279	-0.0189940886	0.0909020554	-0.1701290751	0.0105682459	-0.0603195787	0.0986423363	-0.1378099843	0.0329902842	0.0009064419	0.0328354379	-0.0749778948	-0.0036431529	0.0187426203	-0.0847638612	0.1017223768	-0.090081971	0.1324987262	-0.0114528363	-0.1182054479	0.0559294948	-0.0547809799	0.0103181747	0.0098345357	0.0213160881	-0.1068574301	-0.036923952	0.0952664105	0.0943764019	0.0928992083	0.0908440203	0.0882236248	0.2241493348137453	-0.0164508989615086	0.0002706320766417	0.0502429242974444	0.8734120192470698	-0.0206969341341221	0.7628485553652438	0.0004283630825521	0.181715633531283	-0.0878927246462097	0.0077251310457344	0.0330205714696755	0.0548309227569897	-0.0006030085307527	3.6361928816053094e-07	0.0030064300903829	-0.0040430766109094	0.0001580416134072	1.634646848168264e-05	2.4977151568350953e-08	-0.0055289179071375	0.0005474313544841	2.9968108787229657e-07	3.0568933223865714e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5920.67890459086	30.283004296241412	917.060349206176	35054438.69126722	4006.8431178021538	47.85530843188553	16054791.770678485	2290.1305451108947	3751.008173630396	2.5511308461941558	14070062.31864204	6.508268594403307	3703.397510789893	8043.004882219892	1.053937	48.730057	0.3111171482451405	0.1529457707686263	-0.1740382266	0.0326667994	-0.0083269614	0.0903089384	0.0182416317	0.0597449241	-0.0164045789	0.0442791398	0.0010915216	0.0061046109	-0.000554069	-0.0888861079	0.1381872613	0.0108468697	-0.0512653386	0.1006450414	-0.0436758409	0.0581921263	0.0570812518	0.0273740106	-0.0595319957	-0.0039318534	-0.0395943063	0.0052282916	0.1036794006	0.0093787101	0.043435156	0.0576796791	-0.0969026583	-0.0468704442	0.0473896666	0.0311481144	-0.0279391803	-0.0169166207	0.0848642421	-0.1578176929	0.0105194101	-0.0513867265	0.0978666413	-0.1307536062	0.0135127673	0.0146056062	0.0215134165	-0.0599903506	-0.0421415235	0.0451839181	-0.1524454756	0.0740852019	-0.1020047849	0.1226819034	-0.0119685572	-0.1492395098	0.060258594	-0.0712946146	-0.0171822307	-0.0134354179	0.083738818	-0.0650948902	-0.017097593	0.0951485642	0.0939067741	0.091849115	0.0889934638	0.0853646308	0.1875597980609882	-0.0365895367527571	0.0013387941997813	0.0351786778486786	0.8430040012475644	-0.0304080179995054	0.7106557461194035	0.0009246475586582	0.1590390169090199	-0.0226766166222631	0.000514228941433	0.0252934088993875	0.0523870068264162	-0.0024439159305734	5.972725075710928e-06	0.0027443984842309	-0.002546235271696	0.0014968413392134	6.4833140588288025e-06	2.2405339947781648e-06	-0.0050408156395121	0.0004881022676253	2.3824382366105762e-07	2.5409822311549782e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5863.838682663192	-56.8402219276677	3230.810828786516	34384604.096297204	4020.8902245072018	14.047106705048009	16167558.197537577	197.32120678300475	3734.948554984094	-16.05961864630217	13949840.708377771	257.91135106465634	3689.997120992726	7720.725706680372	1.417062	65.519554	0.4886275441017227	0.3259182941333255	-0.1196352176	0.0053878419	-0.0228560486	0.1476163971	-0.0179707397	-0.0122429038	-0.0313694117	0.1133248284	0.0955476091	-0.03173269	0.0409605745	-0.0479677785	0.1329697258	-0.0140812179	-0.0445813538	0.0898638482	-0.0209954937	0.0141918941	0.0076361752	0.0184013897	-0.0330041767	0.0182263186	-0.0337059161	-0.0090203478	0.0852517545	-0.0066193871	0.018582535	0.0491392178	-0.1159810278	0.0307937438	0.0149687018	0.0046897094	-0.121038573	-0.0107611367	0.0065533944	-0.1311506466	0.0061272708	-0.0367274307	0.0552180385	-0.1175271644	-0.0146549798	-0.0067348995	-0.0026224681	0.0108048008	-0.128993008	0.0612690672	-0.1410069565	0.1429822173	-0.0752748759	0.1151222345	-0.0759023893	-0.2239020876	0.0983213101	-0.0523060827	0.0623386524	0.000857645	-0.0879211453	-0.1117836527	0.0302912731	0.0950111383	0.0933598536	0.0906289382	0.0868499729	0.0820666583	0.154765657249797	-0.0327941408111912	0.0010754556715442	0.0239524086639616	0.7205455897858712	-0.1224584114616931	0.5191859469598691	0.0149960625377213	0.1673140843101634	0.0082750674011435	6.847674049346791e-05	0.0279940028085484	0.046868325464016	-0.0055186813624001	3.0455843979703303e-05	0.0021966399318009	-0.00244673749292	9.949777877599988e-05	5.986524359260447e-06	9.899807981357817e-09	-0.0041569962921344	0.0008838193473777	7.811366387991444e-07	1.7280618172819147e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5841.651188922497	-22.18749374069557	492.2848784934052	34124888.61303962	4018.1220083026633	-2.768216204538476	16145304.473606229	7.663020955069404	3719.930441342537	-15.018113641556738	13837882.488426885	225.54373735071255	3677.433268011685	7400.172319122938	2.143269	99.096611	2.640796770473621	1.29421619164475	-0.046618119	-0.0646901473	0.0520533095	-0.007208111	0.0068782983	0.0922821542	-0.0070744729	-0.0699610536	0.0013273191	0.0931449762	-0.0041275823	0.0240860243	0.0815098189	-0.0341678909	-0.1052298736	0.0346296556	-0.0085385593	-0.0055657539	-0.0091129997	-0.002260927	0.0280223279	0.0452558841	0.052627701	-0.0315420314	0.0658176738	-0.0085262527	-0.0523954215	0.0717864352	0.0045909093	-0.0303577558	-0.0386324854	-0.0190088743	0.0289817226	-0.0153504932	0.028992241	-0.0714602095	0.0043092613	-0.0105223288	-0.078484426	0.1218364529	-0.1095828356	-0.0056407428	-0.135354905	0.2261649511	-0.1039911826	-0.0720285446	-0.0418897281	0.1603048836	0.0861701802	-0.2517075549	-0.0208909598	-0.2754669175	-0.0379372958	-0.0062303662	0.0689310772	-0.3325892814	-0.1916035697	0.3655340075	-0.0980163251	0.094854161	0.0927360906	0.0892409375	0.0844206031	0.0783466667	0.4106955175840738	0.2559298603342768	0.0655000934107224	0.1686708081636502	0.4617085593625774	-0.2588370304232938	0.2131747937886666	0.0669966083183491	-0.0351016679275915	-0.2024157522377549	0.0409721367539761	0.0012321270912989	0.0307123630638719	-0.0161559624001441	0.0002610151210748	0.000943249244967	-0.0108832317381932	-0.0084364942452732	0.0001184447330672	7.117443515052783e-05	0.0097228296120142	0.0138798259041486	0.0001926495671294	9.45334156642602e-05	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5894.026042251493	52.37485332899632	2743.125261233877	34739542.9867388	3957.8247947524815	-60.29721355018182	15664377.10595752	3635.7539619162303	3736.607415009403	16.67697366686616	13962234.973903254	278.1214506853474	3691.533969347724	7456.551322250434	1.886731	87.235275	1.2383344808355388	0.6445059471217502	-0.0370363087	-0.04980929	0.0826042913	0.0421558099	0.0357443031	-0.0240478019	0.0237401243	-0.0194754111	0.0397923358	0.009309711	0.0627387541	-0.0555903871	-0.0022042651	-0.016718215	-0.0528103221	0.0525633749	0.0175772495	0.0492186125	0.0335917425	0.0478116653	0.0788504883	-0.0540042784	0.0508429059	-0.0165174006	0.033802906	0.0097556846	-0.0330645544	0.0486613898	-0.0668617183	-0.0340614534	0.0369600205	0.0395814271	0.0773005544	-0.0305179511	-0.0468923389	-0.0589811229	0.0112453942	0.0310197175	-0.0664820498	0.0499462896	-0.1275014252	0.0276617786	-0.0456224535	0.1895957705	-0.1674444177	-0.0260049809	0.0185370792	0.1655190364	-0.0173800976	-0.0506593518	-0.0746197631	-0.0821219099	-0.0100228422	-0.0058367078	0.0238737641	-0.0820013448	-0.0340149114	0.0145369991	-0.0612736734	0.0946776645	0.0920359983	0.0876876832	0.081713351	0.0742237856	0.2553066714787206	-0.1553888461053532	0.0241456934939531	0.0651814965015433	0.5393967180095274	0.07768815864695	0.2909488193994496	0.0060354499939536	-0.1563848520976023	-0.1212831841700108	0.0147096107624167	0.0244562219655889	0.0341039702996094	0.0033916072357374	1.1502999641506944e-05	0.0011630807901966	-0.0039162029379322	0.0069670288002609	1.5336645451068797e-05	4.8539490303666215e-05	0.0024019798097482	-0.007320849802266	5.359484182733813e-05	5.769507006438e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
