global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51
5566.852588519512	n/a	30989847.742306396	n/a	3945.322917768151	n/a	15565572.925466595	n/a	3544.753391663628	n/a	n/a	12565276.607710794	3468.921682499477	7124.573432396198	n/a	n/a	n/a	n/a	0.1312010857	-0.0303808958	0.1016782238	-0.0178479757	0.1213132246	0.0854582361	-0.0807015637	0.0754081705	-0.1127708593	0.0723351466	-0.0061254571	0.0091714234	-0.0258063267	-0.0648111285	0.01809069	-0.0171830626	0.1038216121	-0.1263006679	-0.0628058193	0.1229443131	-0.0166375125	0.0593363447	-0.0195037418	0.0721624568	-0.0462218895	0.027835749	-0.0297207927	-0.0749858586	0.021267789	-0.0543924864	-0.0720431762	0.0259318433	-0.1254776557	0.0215130739	-0.0744402562	0.0960499587	-0.1122833214	0.0304269602	-0.0060932989	0.1064253368	-0.149348201	0.1238164031	-0.0293487672	0.0450501773	-0.0280004199	0.0859795619	-0.0028210827	0.0520856026	-0.0302910889	0.0340527547	-0.066729972	0.0439915574	-0.0634979956	0.0566027582	-0.0207182802	0.0028441717	-0.0320517733	0.0413096186	-0.0356756484	0.0115060037	-0.067421744	0.0409210828	-0.0630330054	0.0955612383	0.0955538639	0.0955415737	0.0955243683	0.0955022485	-0.4209181204574719	n/a	0.1771720641294508	n/a	-0.0987340982718478	n/a	0.0097484221615549	n/a	-0.4849163261700369	n/a	n/a	0.2351438433862456	0.0003000037288527	n/a	n/a	9.000223732552434e-08	0.0039972085804567	n/a	1.597767643567667e-05	n/a	-0.0092542714512185	n/a	8.564154009283775e-05	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5521.800051083077	-45.05253743643516	30490275.80414107	2029.7311294613917	3826.115176935864	-119.20774083228709	14639157.347178956	14210.485474337722	3543.7473599415907	-1.006031722037278	1.0120998257452911	12558145.351092994	3450.747480697632	6713.719029825616	1.291729	54.487793	0.3951099830825086	0.2753996858509729	0.0006420102	0.0299017671	0.0574279139	0.0021996556	0.0088735779	0.1413159605	0.0667322229	0.0086551192	-0.0378348671	-0.0324552611	0.0357177065	0.0389880299	-0.0234966401	-0.0141703381	-0.0198414743	-0.0115507557	0.1046136467	-0.0326172065	-0.0190999434	0.0246117198	-0.0405155485	0.1040530135	0.069875742	0.0276051398	-0.0970738686	0.0585936963	-0.0180945715	-0.0244693783	-0.014094325	0.0025749983	-0.1165099052	0.0690696441	-0.006225538	-0.0170317147	-0.0207812399	-0.0096313882	-0.0549776548	0.1113422549	-0.1478540605	0.003534471	-0.121135207	0.1193437678	-0.0492060935	-0.0124149476	0.0254742755	0.0755321146	0.0204534607	0.035356052	0.0277867762	-0.0249608979	-0.0329919841	-0.0289658938	-0.1080643697	0.0221112153	-0.0581019084	0.0149224813	0.0306877092	0.0028741421	-0.0006655922	0.0014802125	-0.0967830833	0.0016683114	0.0263827636	0.0955415737	0.0954752155	0.0953646527	0.0952099364	0.0950111383	-0.3880386022456861	0.0328795182117858	0.1505739568327858	0.0010810627178391	-0.0757367325303732	0.0229973657414745	0.0057360526543772	0.0005288788310471	-0.2243675647424936	0.2605487614275432	0.0678856570814268	0.050340804108477	-0.0001589080056947	-0.0004589117345474	2.105999801053033e-07	2.5251754273866813e-08	0.0029647908035812	-0.0010324177768755	8.789984508999657e-06	1.0658864660085509e-06	-0.0091719142086073	8.235724261120014e-05	8.412401025005247e-05	6.78271541052008e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5524.45272305158	2.652671968502545	30519577.889232013	7.0366685724791695	3885.570399776386	59.455222840521856	15097657.331618425	3534.923523016112	3541.9292226751604	-1.8181372664303128	3.3056231195826893	12545262.618440269	3461.3220802089145	6850.872257059405	1.160592	48.956161	0.3737100370286695	0.2134678051036261	0.1198321167	0.0733060925	-0.055932316	-0.0573257924	-0.014647013	0.1833946752	0.0120738772	-0.0255510151	-0.136321404	0.0230043664	0.0458094917	0.0632146074	-0.0158299787	-0.0472326513	-0.0418591046	0.0212733606	0.0951705601	-0.0795080937	-0.0477740855	0.0779756458	-0.0189106618	0.1121940497	0.0390118568	-0.052842526	-0.0120281446	0.0123393937	-0.0157920332	-0.0667724797	-0.0474538281	0.0086625396	-0.1110092807	-0.0288435313	-0.0471659805	0.1008904025	-0.0593227849	0.0819852276	-0.0095413947	0.0812562983	-0.0451655157	0.0753390131	-0.1270410282	0.1412222382	0.0390969771	-0.0892537938	0.0847590022	0.0459746988	-0.0053227827	0.0029085174	0.028298363	-0.0355840928	-0.0045000015	0.0263926508	-0.0766136016	-0.0188457911	-0.0766262452	0.0040145113	-0.035023248	-0.0276496387	0.0537440796	-0.0346028759	-0.0284130838	-0.0038430618	0.0683023679	0.0955022485	0.0953179834	0.0950111383	0.0945821078	0.0940314435	-0.3994027849153951	-0.011364182669709	0.1595225845981733	0.0001291446477505	-0.0997017147679599	-0.0239649822375866	0.0099404319276716	0.0005743203736478	-0.4140585825752225	-0.1896910178327288	0.0359826822464166	0.1714445098042023	-0.0025574938621306	-0.0023985858564359	5.75321411069434e-06	6.540774854835693e-06	0.0025790379661927	-0.0003857528373885	6.651436831063377e-06	1.4880525155327866e-07	-0.0093613726005558	-0.0001894583919484	8.763529696643684e-05	3.5894482279711334e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5527.028585971038	2.575862919458814	30548044.99014101	6.635069779842884	3874.012078740794	-11.558321035591687	15007969.586229568	133.59478516180133	3542.810783924152	0.881561248991602	0.7771502357236334	12551508.250689264	3465.3456327601843	6935.631877559518	0.817347	34.477375	0.2641818295925422	0.1380687039593209	0.1054993791	0.1090998151	-0.0277945336	-0.0511949227	0.0250687771	0.1249755197	0.0025670984	-0.0310034724	-0.0511182161	0.0669755783	0.0503610837	0.0595061306	-0.0210037025	-0.0349276479	-0.0198222784	0.0178702313	0.1006262571	-0.0379600262	-0.0447209325	0.1579601748	0.0527424373	0.0786483448	0.0024363627	-0.0745782216	0.0550529894	0.0027782639	-0.0241784227	-0.0457185964	-0.0305690252	-0.0058778762	-0.0136058169	-0.0089111729	-0.0373448426	0.1749392717	-0.0595903946	0.1308634164	0.0047849486	0.056952733	-0.0091085524	0.0538378663	-0.1347328119	0.1229421401	0.0182852097	-0.0672548049	0.1003498698	0.0515813161	-0.0612387962	0.0420093057	-0.0011153788	-0.0116144594	0.0097618588	0.0972213228	-0.0855591504	-0.1005495452	-0.0357690514	0.0663359682	-0.101280859	0.0033363065	0.0119811708	-0.0305540629	-0.0642956059	0.00300647	0.0254033433	0.0954432708	0.0950822971	0.0944816852	0.0936429488	0.0925682019	-0.3857282478311958	0.0136745370841993	0.1487862811749244	0.0001869929644671	-0.1365106314122499	-0.0368089166442899	0.0186351524885711	0.0013548963445262	-0.2950178244398245	0.119040758135398	0.0141707020974503	0.0870355167372071	-0.0018619567702242	0.0006955370919064	4.837718462176119e-07	3.466883014183735e-06	0.0037458369709451	0.0011667990047524	1.4031294612899164e-05	1.361419917491192e-06	-0.0093921888584701	-3.081625791430051e-05	8.821321155316987e-05	9.496417518406888e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5521.444242041173	-5.584343929865099	30486346.517969627	31.18489712702118	3845.886240673673	-28.12583806712109	14790840.976203077	791.062766977918	3544.7309233922115	1.9201394680594603	3.686935576799667	12565117.319253	3452.816825147356	6744.09064518393	1.137344	47.975494	0.481925688987229	0.2020419942784346	-0.0075187007	0.0093726497	0.0382635116	-0.025512001	0.0295315345	0.0512632271	-0.0074547746	-0.0270183414	0.0782437748	0.0616248317	0.0421158753	0.04781179	-0.0216566925	0.0001309152	-0.0223117363	0.0239772328	0.0509706447	-0.026934233	-0.0443172713	0.1108467263	0.0838434921	-0.0050318403	0.0890176549	0.000719438	0.0120582901	0.0225270359	-0.0178144582	0.0067823009	-0.0190037308	0.0150311889	0.0709836096	0.0059524173	-0.0528738331	0.094889334	0.0001425272	0.0252771777	-0.0100589836	0.1013057202	-0.0653903105	-0.0046177858	-0.0839601782	0.0768706317	-0.0183953195	0.0033213238	0.0311530217	0.0793921339	-0.0353375719	0.0960348157	-0.0056384404	-0.0352309677	0.0341418065	0.0567671786	-0.0149215601	-0.0909424431	0.0361819744	0.0131696357	-0.0696418793	0.067731208	-0.0712401874	0.0264669631	0.0088896654	0.0027482321	-0.0268769674	0.0953646527	0.0947683504	0.0937772737	0.092395551	0.0906289382	-0.3071615549370676	0.0785666928941282	0.0943482208313571	0.0061727252323202	-0.0805803472064212	0.0559302842058287	0.0064931923559073	0.0031281966913447	-0.1998331216324373	0.0951847028073872	0.0090601276485306	0.0399332765013644	-0.0002501607581393	0.0016117960120849	2.5978863845727877e-06	6.258040491282936e-08	0.0015570445728971	-0.002188792398048	2.4243878019883127e-06	4.790812161752715e-06	-0.0081478970870053	0.0012442917714647	6.638822694042945e-05	1.5482620125350096e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5524.333349843094	2.889107801920545	30518258.96018862	8.346943891118164	3838.1751581665817	-7.711082507091305	14731588.544767063	59.46079343116953	3542.26957464739	-2.4613487448214078	6.058237643633917	12547673.739472602	3463.9128672790525	6796.855322193375	0.970874	40.953438	0.1680873430892674	0.0881269090896959	0.0540052073	0.0595017026	0.0102158397	-0.0008435582	0.0279397743	0.1157100706	0.0070624144	0.0063938036	0.0658979253	0.1333667544	-0.0763730142	0.0366182317	-0.0199794318	-0.0335752976	0.0187645989	-0.000545093	0.0769197131	-0.0251950186	-0.0189545929	0.1113521447	-0.004782902	-0.0492711422	0.0841553415	0.0388291819	-0.0789419982	0.1046642624	-0.0223298644	-0.0419447352	0.0418998795	-0.001827834	0.0813139831	0.1024188675	-0.0822753535	-0.0143941894	-0.023926941	0.0812739547	-0.0739082047	0.0699603257	-0.0725716315	0.0360423571	-0.1059570495	0.0541719314	-0.001818925	-0.0535040998	0.0589297277	0.0630957175	-0.0374982092	0.069698611	0.0033570179	-0.0235197553	0.0504662676	-0.0226597944	-0.0639126355	-0.0139423968	0.0781329087	0.0492857259	-0.0293996025	0.0557568634	0.0029585263	0.0277360094	-0.0019723874	-0.0228184441	-0.0192071027	0.0952664105	0.0943764019	0.0928992083	0.0908440203	0.0882236248	-0.303491082090062	0.0036704728470056	0.0921068369081967	1.3472370920605488e-05	-0.1085876470055069	-0.0280072997990857	0.0117912770821925	0.0007844088420358	-0.2740347025753635	-0.0742015809429262	0.0055058746144296	0.0750950182155679	-0.0006042751259766	-0.0003541143678372	1.2539698550881057e-07	3.651484278740357e-07	0.0016872569943799	0.0001302124214828	2.846836165083894e-06	1.6955274708414368e-08	-0.0073880640863204	0.0007598330006848	5.458349094357729e-05	5.773461889298189e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5536.298502250748	11.965152407654386	30650601.10602388	143.16487213839756	3899.0931456742014	60.91798750761973	15202927.35864354	3711.001201978513	3541.80622637994	-0.4633482674498737	0.2146916169487996	12544391.345223712	3457.58344518389	6816.878738913779	0.865839	36.522869	0.2727922925080035	0.1345654864023901	0.0315124918	0.0026007902	0.0408006009	-0.0103514284	0.033060281	0.0702585177	-0.0025574216	-0.0086965607	-0.0201349854	0.01598495	-0.0792233182	-0.019523896	-0.0186619648	-0.0204150408	0.0014474537	0.0063158095	0.0465783617	-0.0080921596	0.0087661985	0.0299514012	-0.0845067113	0.0020272881	0.0467056635	0.0435769991	-0.0644149058	0.026155483	-0.0176680172	-0.0222655316	0.0034941734	0.0220541082	-0.0197432122	0.0659129689	-0.0301852026	-0.0755151063	-0.0007969662	0.0523418131	-0.0274876021	0.0575071673	-0.0502288429	0.0179975495	-0.0692042544	0.0191494418	0.0010792762	-0.0063611189	0.0200886105	0.0822130516	-0.0066238149	0.0665637605	0.0199870146	-0.0387529948	0.0189858786	-0.0678155542	-0.0187660613	0.059996509	0.0432029952	-0.0235818749	0.0768862963	0.0404478888	-0.0014451808	0.0320552848	0.01830807	-0.0177384173	0.0204041091	0.0951485642	0.0939067741	0.091849115	0.0889934638	0.0853646308	-0.2439472767487416	0.0595438053413203	0.0595102738331271	0.003545464754525	-0.0616937267962498	0.046893920209257	0.0038061159260103	0.0021990397525921	-0.2441539202415725	0.0298807823337909	0.0008928611528793	0.0596111367693281	-0.0006551331359588	-5.085800998220005e-05	2.58653717934956e-09	4.291994258312115e-07	0.0006518877877854	-0.0010353692065945	4.249576878637428e-07	1.071989393964125e-06	-0.0057448156104244	0.001643248475896	3.3002906397775866e-05	2.7002655535345287e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5524.629288155495	-11.669214095253665	30521528.77154549	136.1705576008668	3910.695538854903	11.60239318070171	15293539.597619642	134.61552751959357	3540.2780887486324	-1.5281376313078	2.335204620219013	12533568.945673669	3455.694131731306	6770.35626484571	0.792775	33.440891	0.1263285461381842	0.070544094517507	0.0088998113	0.0451157509	-0.0090377696	-0.0269164314	-0.0069739849	0.0583238745	-0.0110467459	-0.0012114807	-0.0975052899	-0.0793165554	0.0219157627	-0.0261229478	-0.013784759	0.0003009083	0.0064467372	-0.0065226361	0.0272872095	-0.0113282962	-0.0113470308	-0.0042864014	-0.0605619473	0.1080898362	0.0276945015	-0.0043564306	-0.0154194381	0.0245457652	-0.014088546	-0.0013430132	-0.0052079258	-0.001113208	-0.1172659881	-0.011239804	0.0187687377	-0.0174876386	-0.0158110633	0.0236075439	0.0208633641	0.0638787304	-0.0546054042	-0.0081260807	-0.0420097268	0.019458815	0.0021523082	-0.0221252245	0.0526108633	0.0591844069	-0.000822715	0.0440071941	0.0507257217	-0.0860587643	-0.0191226085	-0.003985995	-0.0149856999	0.0304342251	-0.0401721712	-0.0542917803	0.1024172489	-0.0010757494	0.0244273645	0.008151692	0.045538952	-0.0135412904	0.0282691501	0.0950111383	0.0933598536	0.0906289382	0.0868499729	0.0820666583	-0.2457260936992185	-0.0017788169504769	0.0603813131246771	3.1641897433039665e-06	-0.033835776291454	0.0278579505047958	0.0011448597572453	0.0007760654063276	-0.186902373045811	0.0572515471957615	0.0032777396563085	0.0349324970501555	-0.0007049834547603	-4.98503188015e-05	2.4850542846111848e-09	4.97001671485768e-07	0.0003873603464159	-0.0002645274413695	1.5004803797544605e-07	6.997476723749429e-08	-0.0052703887408524	0.0004744268695719	2.7776997479703747e-05	2.2508085457188705e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5518.355071807075	-6.274216348419941	30452242.698538862	39.36579078678006	3896.718205786055	-13.977333068848113	15184412.775304493	195.36583971751492	3536.4282494765644	-3.849839272068039	14.821262420757366	12506324.763695875	3457.475629926409	6713.6999024427005	0.8812529999999998	37.173061	0.2203485687444847	0.1306413518611957	-0.0484509266	0.0265965037	-0.0479929512	0.021210489	-0.0097974969	-0.018678398	-0.0259734118	-0.0308387592	0.006230895	-0.0289047809	0.0819660747	-0.003424886	-0.0037711943	0.0381239518	-0.0122001864	0.0372332292	0.0246857886	0.0217732402	-0.0091348673	0.0165761881	0.0504933422	0.0797855768	0.0393780698	-0.0777839279	-0.0168545735	-0.0087306519	-0.0066065664	0.0365324862	-0.015967202	0.0227695393	-0.0280113042	-0.0420720747	0.0369003854	0.1229479096	-0.0286547497	0.0045504442	0.0269397055	0.0405387338	0.0150869312	-0.0316848219	0.0054611271	0.0264771853	-0.0433242357	0.0170704767	0.064242522	0.0631000016	-0.0334487323	0.0030387395	0.0554937309	-0.1155594503	0.0144276692	0.0039444354	0.0450299542	-0.0505273564	0.0216844985	-0.0924259934	-0.0170923986	-0.0878909249	-0.068945918	0.0355198841	0.0448971069	0.0411263285	-0.0106055282	0.094854161	0.0927360906	0.0892409375	0.0844206031	0.0783466667	-0.2434783081316851	0.0022477855675333	0.0592816865306678	5.052539957611375e-06	-0.0282417176812828	0.0055940586101711	0.0007975946175892	3.129349173403051e-05	-0.0636898858325309	0.1232124872132801	0.0151813170052827	0.0040564015573608	0.0001762389801173	0.0008812224348776	7.765529797316061e-07	3.1060178112786075e-08	-0.0001079297284696	-0.0004952900748854	1.1648826287521585e-08	2.4531225828008415e-07	-0.0048610165035455	0.0004093722373069	2.3629481447741717e-05	1.675856286776573e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5517.086820051334	-1.2682517557404935	30438246.979984146	1.6084625159388444	3880.034401474485	-16.68380431156993	15054666.956625463	278.34932630675934	3530.1902759176974	-6.237973558866997	38.91231412112379	12462243.384183869	3442.566924198696	6707.349234907393	0.884062	37.291538	0.2423994189001072	0.1260349657285515	-0.0684655121	-0.0382116196	-0.0609815355	0.0253885066	-0.014716168	-0.0520603861	-0.0180546085	-0.0275478984	0.1350339071	0.0221635393	-0.0013970937	-0.0412011948	0.0115983782	0.0610001668	0.0010375927	0.0570906182	0.0112802451	0.0207429923	-0.0348144699	-0.0396411144	0.0279534707	-0.0903259083	0.0326218311	-0.0162902788	-0.0267645168	0.0071782245	0.011039114	0.0661229156	0.0056717328	0.0510599865	0.0977737624	0.0078141313	-0.0296081008	0.0206280435	-0.0302442482	-0.0775547168	0.0493678789	0.0144121888	-0.0140182408	-0.0406231135	0.0742091998	0.0172011349	-0.0580443477	0.0543963488	0.055938872	0.0669212944	-0.0226830105	-0.0704263496	0.0495880072	-0.1221952047	0.0450712606	-0.0136735332	0.0698170178	0.0183081377	0.1327048736	-0.0241175671	-0.0659064401	-0.0690470799	-0.0872926945	0.0596216468	0.0795507767	0.1523626851	-0.0062534627	0.0946776645	0.0920359983	0.0876876832	0.081713351	0.0742237856	-0.2056385767807285	0.0378397313509566	0.0422872242604035	0.0014318452687125	-0.0151096217093282	0.0131320959719546	0.000228300668199	0.0001724519446166	0.0427631654733602	0.106453051305891	0.0113322521323346	0.0018286883213019	0.0004210727136393	0.0002448337335219	5.994355707032167e-08	1.7730223017156393e-07	-0.0009153918386806	-0.000807462110211	8.379422183230496e-07	6.519950594264012e-07	-0.0042138215418524	0.000647194961693	1.775629198657934e-05	4.188613184409326e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
