global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70
5478.624541803912	n/a	n/a	30015326.87005612	4127.204390886918	n/a	17033816.084156256	n/a	3724.747068898768	n/a	13873740.727269962	n/a	3645.9861547189166	7388.585588485847	n/a	n/a	n/a	n/a	0.0339621012	-0.0897771059	0.0806778342	0.0510116825	-0.0961865452	0.012943073	-0.0033995041	-0.0140422918	0.0254215448	-0.0257562168	-0.0150019844	0.0020566711	-0.0433963906	0.0117177532	-0.0732953546	-0.0447597639	0.0215158826	-0.0248980779	0.033275442	-0.043731915	0.0210105899	-0.0110977687	0.0258895525	0.0408998054	-0.0011629827	0.0392820612	-0.0216533599	0.0336562613	-0.0074459516	0.0449342288	-0.0684075536	0.0356998513	-0.0229956121	0.0249747364	0.0003976386	-0.0256054693	0.0638019808	0.027850626	-0.059174956	0.051260102	-0.0563882625	0.0354807704	-0.03922347	0.1596998094	-0.0278092304	0.0231613811	-0.0768391128	0.015328414	0.0405867784	-0.0307551422	0.0100954516	-0.0386886539	0.0556951604	-0.0282213698	0.0115401801	-0.12088725	0.042630623	-0.1690249959	0.0955612383	0.0955538639	0.0955415737	0.0955243683	0.0955022485	-0.0519287563565171	n/a	0.0026965957367345	n/a	-0.0395649478393806	n/a	0.0015653850975329	n/a	-0.2037380279255956	n/a	0.0415091840230107	n/a	0.002772282478713	n/a	n/a	7.685550141779095e-06	0.000959094916912	n/a	n/a	9.19863059646436e-07	0.001507675148739	n/a	n/a	2.2730843541251657e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5473.715682406488	-4.908859397423839	24.096900583676337	29961563.37182272	4192.2258543736725	65.02146348675433	17574757.61407907	4227.790713959326	3729.0132777700446	4.266208871276831	13905540.025785292	18.20053813336113	3657.875500171186	7289.562934001136	1.120076	54.916706	0.2462294535023635	0.1169498483547851	0.0224549483	-0.0393894379	0.0303882837	-0.0241294126	-0.0268920779	0.0016500859	-0.0582785466	-0.0059510533	-0.090233744	0.0067799351	-0.1139863755	-0.0093582818	-0.0647838316	-0.0051311307	-0.0248803689	-0.0558695103	0.0103255833	0.0064588839	-0.0421560633	-0.0117605925	0.0247450976	-0.0047597021	0.0116313871	0.0580993885	-0.0200760421	-0.0053665057	0.0344308099	0.0073785005	0.0049731739	0.0420736091	-0.0241192172	0.0888496676	0.0026467078	0.0435424464	-0.008460109	-0.0084051025	0.0658623669	0.0218217078	-0.0373934611	0.0500877589	-0.032504325	0.0589972587	-0.0469946891	0.1127195739	-0.027636756	-0.0508384209	-0.0050746347	0.0305017469	-0.0211741294	0.0093680291	0.0561822289	-0.0786533439	0.0261792026	-0.0148242118	0.0155894979	-0.1106241084	0.0281770329	-0.0902537277	0.0955415737	0.0954752155	0.0953646527	0.0952099364	0.0950111383	-0.09983309262455	-0.0479043362680328	0.0099666463829819	0.0022948254332807	0.0003008868817033	0.0398658347210839	9.053291558113565e-08	0.0015892847780087	-0.1321991721287361	0.0715388557968594	0.0174766211115231	0.0051178078887238	0.0023295627576769	-0.0004427197210361	1.9600075139428225e-07	5.426862641955202e-06	-9.103095342144484e-05	-0.0010501258703334	1.1027643435435747e-06	8.286634480817259e-09	0.0012621122057808	-0.0002455629429581	6.030115895429217e-08	1.5929272199808766e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5417.669606228755	-56.046076177733084	3141.16265492026	29351143.96225483	4074.1659014062975	-118.059952967375	16598827.792181788	13938.1524946588	3713.7404702507306	-15.272807519314028	13791868.280378118	233.25864952201516	3639.20096075414	7128.380834379358	0.819088	40.159462	0.2158066841418637	0.1209836776415749	0.0242072927	-0.0448525401	-0.032682308	0.0466151771	-0.0666002087	-0.0247640984	-0.0159952882	0.0102835912	0.0178024589	0.0649155794	-0.0476444778	-0.0599273682	-0.0648805329	-0.038214135	0.0286080633	-0.028416306	0.013863335	-0.0568614689	0.0040044539	-0.0301560408	0.0194158831	-0.0479964692	0.0702300577	0.0283934226	0.0015767793	0.0556644479	0.0068370179	0.0229650389	0.0018659138	0.0462499127	-0.0681573984	0.0721195386	0.0787624147	0.0315363812	-0.0051239856	-0.0134563695	0.0708103887	0.0206844793	-0.0535085182	0.0507407893	-0.0426656996	0.049263362	-0.0457035534	0.1293122554	-0.0536304392	0.0003715568	-0.0668024184	0.0171688316	0.021328408	-0.0423684848	0.0596744325	-0.044258991	0.0485928353	-0.0020203292	0.0472835593	-0.1210350517	0.0166964303	-0.1149562807	0.0955022485	0.0953179834	0.0950111383	0.0945821078	0.0940314435	-0.0834622710168702	0.0163708216076797	0.0069659506832934	0.0002680038001104	-0.1089757598564915	-0.1092766467381947	0.0118757162362997	0.0119413855223442	-0.156991262947173	-0.0247920908184368	0.0246462566417484	0.0006146477671496	0.0020869530535265	-0.0002426097041503	5.885946854794454e-08	4.355373047623582e-06	0.0007270724061216	0.000818103359543	6.692931068956166e-07	5.28634283743453e-07	0.0015087416416384	0.0002466294358575	6.0826078631438e-08	2.276301341213734e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5435.86826070205	18.19865447329539	331.1910246383944	29548663.74770793	4119.262031629248	45.09613022295025	16968319.685222317	2033.660961085287	3730.0465522885056	16.306082037775013	13913247.282239368	265.88831142264894	3657.899145072887	7072.441035912483	0.773375	37.918182	0.1439486472120818	0.0793226680871482	0.0243324061	-0.0303824941	-0.0459935106	-0.020469054	-0.0415751593	-0.0467991032	-0.1015537087	0.0016254107	-0.0887490332	0.0411752214	-0.1058486069	-0.0018593188	-0.0531713223	-0.0830777116	0.0902731729	-0.0588601352	-0.0005945516	0.0213413864	-0.0535997495	-0.0165523871	-0.006608376	-0.0116530857	0.0535191261	0.0613988416	-0.0164298371	-0.0337654058	0.051772276	0.0064504677	0.0082766467	0.0675893316	-0.0534367388	0.0542977533	0.04914965	0.0432097163	-0.0108620825	-0.0153946452	0.0638969914	0.0306145806	-0.0498600486	0.0424686642	-0.0273632452	0.0680746976	-0.043845239	0.1322381068	-0.0255599913	-0.0528121168	-0.0161410538	-0.0013542246	-0.0245958258	-0.024280588	0.070582949	-0.0666304288	0.0311498234	-0.0042716276	0.0318738503	-0.1154845857	0.0368730978	-0.099472992	0.0954432708	0.0950822971	0.0944816852	0.0936429488	0.0925682019	-0.0875221583808638	-0.0040598873639935	0.007660128207645	1.648268540831488e-05	-0.0496319121667454	0.059343847689746	0.0024633267053275	0.0035216922586237	-0.1144506911455209	0.0425405718016521	0.0130989607036874	0.0018097002492115	0.0019898069456978	-9.714610782870016e-05	9.437366266265442e-09	3.959331681147207e-06	0.0002291649299481	-0.0004979074761735	2.4791185482946453e-07	5.2516565118117577e-08	0.00167377486477	0.0001650332231315	2.723596473720447e-08	2.801522297935832e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5387.929830816603	-47.93842988544748	2298.093059881964	29029787.861803424	4014.293587397603	-104.96844423164475	16114553.005821517	11018.374284411915	3704.066674750313	-25.979877538192795	13720109.93099584	674.9540368994946	3627.8229401599247	6928.252709091273	0.8614389999999998	42.235909	0.1052210702740934	0.0636892741460985	0.0193033706	-0.0130167075	-0.0630464136	0.0414232532	-0.0536600062	-0.0496633728	-0.0062565594	-0.0123963194	0.0590166588	0.0360366576	0.0210870139	-0.0279216397	0.0518532337	-0.112186238	0.1300638314	-0.007433725	0.0346809417	-0.0786238002	0.0308109193	-0.0191640989	0.0156371267	-0.0351802901	0.0630282395	0.0056137642	0.003526853	0.0882929495	-0.021802225	0.0191053841	-0.0152129024	0.042318982	-0.0740828558	-0.0251314764	0.0479649769	0.0083705326	-0.0093991511	-0.0126445017	0.0616522871	0.0141246889	-0.0434787335	0.042922167	-0.0416560759	0.0452025027	-0.0472408389	0.104417818	-0.0771663844	0.0120884971	-0.0710160138	0.0323086173	0.0218475955	-0.0332647731	0.0613690281	-0.043989434	0.0449006259	0.0019727966	0.0512335018	-0.1100789102	0.0106724914	-0.1013748695	0.0953646527	0.0947683504	0.0937772737	0.092395551	0.0906289382	-0.0868759075314358	0.000646250849428	0.0075474233094105	4.17640160386413e-07	-0.109548198215819	-0.0599162860490736	0.0120008077323323	0.0035899613339144	-0.1251829286893127	-0.0107322375437917	0.0156707656352335	0.0001151809226963	0.001740633046713	-0.0002491738989847	6.208763193528726e-08	3.0298034033093804e-06	0.000493814163915	0.0002646492339669	7.003921703926702e-08	2.4385242848307054e-07	0.0015090720810857	-0.0001647027836843	2.712700695335733e-08	2.277298545912325e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5466.748937254277	78.81910643767424	6212.45153963342	29885343.942970764	4116.695103024974	102.40151562737084	16947178.5712698	10486.070402782672	3732.5203568150578	28.453682064744957	13931708.214038806	809.6120230415886	3669.843981254364	7175.493489364595	1.127497	55.280598	0.2346938926583881	0.1253757595081847	0.0435325092	-0.0750299033	-0.0281546272	-0.0395863648	-0.0244843139	-0.0519902336	-0.1336175769	0.0140473611	-0.1233006288	-0.0073095768	0.0660020719	0.0020991415	0.0014031002	-0.0483685437	0.1294115333	-0.0621887027	-0.0359708469	0.0815691666	-0.0877288486	-0.0003029057	-0.0292113899	-0.0130334408	0.0556272848	0.0667802004	-0.0044617526	-0.0958776401	0.0671851767	-0.0145254426	0.0417305379	0.0462629978	-0.0570313409	-0.0063331872	0.0242391596	0.0192345767	-0.0208911005	-0.0122230246	0.0804622513	0.0439333884	-0.0778112811	0.0503101867	-0.0170983813	0.0467653742	-0.0391501772	0.1159913108	-0.0307985566	-0.086431782	-0.0095393142	-0.0640797113	-0.0821991392	-0.0977928564	0.084706787	-0.0685168422	-0.011472433	0.0283446681	0.0789742359	-0.0208033699	-0.0111061413	-0.071436677	0.0952664105	0.0943764019	0.0928992083	0.0908440203	0.0882236248	-0.1750863910586702	-0.0882104835272343	0.0306552443339495	0.0077810894041084	-0.089271122982808	0.020277075233011	0.0079693333986116	0.0004111597800051	-0.0850782713881699	0.0401046573011427	0.007238312262399	0.0016083835372421	0.0004967394631061	-0.0012438935836069	1.547271247338416e-06	2.467500942069365e-07	0.0005017579678534	7.943803938399957e-06	6.310402101173867e-11	2.517610583043736e-07	0.001038875936691	-0.0004701961443946	2.2108441420364159e-07	1.0792632118356027e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5317.727916589482	-149.02102066479438	22207.264599977072	28278230.19487512	3910.1603504662376	-206.53475255873627	15289353.96635825	42656.60401449842	3652.820943513798	-79.69941330125994	13343100.845373033	6351.99648056505	3566.2184154894926	6698.6936464796445	2.240373	109.844276	0.2453050746625446	0.1169742576143247	-0.0422088934	0.0879299686	-0.0544631704	0.1116378191	-0.008302378	-0.0315970554	0.2259121846	-0.009957106	0.1972838376	0.0835988468	-0.0439592901	-0.228220122	0.0459339426	-0.0735744942	0.0375228119	0.1020840169	0.165793695	-0.2684789005	0.2039504038	-0.0300970105	-0.0180056178	-0.0552189711	0.0232006179	-0.1060873175	-0.0566351018	0.3346861573	-0.1492790396	0.0099592394	-0.0129253479	-0.0078947756	-0.0206996004	0.1426582882	0.0145855384	0.0110323662	-0.0039573267	0.0258738055	0.0423861883	-0.0679752259	-0.001301831	0.0472556244	-0.0505646034	-0.0171190566	-0.0384954267	-0.0444624696	-0.1915429081	0.121043703	-0.1578369742	0.1842953119	0.1125849397	0.0138745897	0.0644273898	-0.0032163386	0.1152429089	-0.0076478093	0.1211733615	-0.0856894024	-0.0521423697	0.0223262009	0.0951485642	0.0939067741	0.091849115	0.0889934638	0.0853646308	-0.095178775878054	0.0799076151806161	0.0090589993776448	0.0063852269638534	-0.1284115807911945	-0.0391404578083865	0.0164895340812934	0.00153197543745	-0.0504010680971589	0.034677203291011	0.0025402676653344	0.0012025084280861	-0.0006610352301688	-0.0011577746932749	1.3404422403877889e-06	4.3696757552431844e-07	5.508100055218179e-05	-0.0004466769673012	1.9952031311741362e-07	3.033916621829451e-09	0.0012660202437655	0.0002271443070745	5.1594536236354774e-08	1.602807257624056e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5103.769699434347	-213.9582171551356	45778.11868820415	26048465.144864164	3931.782503739144	21.622153272906417	15458913.656709252	467.5175121570576	3505.845650653797	-146.975292860001	12290953.726208145	21601.736711283054	3441.208849493492	5875.838677672222	2.706941	132.719894	0.7174290989515024	0.4002136606100662	-0.1555448723	0.4341377766	-0.0244158547	0.0493519066	0.1192644536	-0.0148224751	0.3243081016	0.1716307813	-0.054290326	-0.1323584446	0.3972312397	-0.211118806	-0.1524674373	0.1076362251	-0.1585257121	0.4352180495	-0.0384335738	0.1235245886	-0.1383582985	0.0694949511	-0.3947738402	0.338133216	0.1698551336	-0.4174343266	-0.0665837647	-0.1427037985	0.0511973238	-0.2591574131	0.3601341063	0.1866984392	0.3304083496	0.0411835411	0.0351202838	-0.1079202957	0.0120735066	0.114190814	-0.1112303692	-0.2567040035	0.1856373236	0.0862719293	0.059063674	-0.0617617928	0.0384761656	-0.2371957163	-0.2187813498	0.1942351932	-0.1027394221	0.2517033471	0.0847685368	0.1853421556	0.1071617091	0.070895471	0.2369207954	0.0651815158	0.0965427782	-0.0215889295	0.052977304	0.089537476	0.0950111383	0.0933598536	0.0906289382	0.0868499729	0.0820666583	0.0123342623293893	0.1075130382074432	0.0001521340272101	0.0115590533845951	-0.1713713607636862	-0.0429597799724917	0.0293681432899974	0.0018455426952848	0.2862728704463393	0.3366739385434982	0.0819521563535865	0.1133493408943912	-0.0028787767016215	-0.0022177414714527	4.9183772342011885e-06	8.287355297798763e-06	-0.0018551374659057	-0.0019102184664578	3.648934589596702e-06	3.4415350174070225e-06	0.0007883333371147	-0.0004776869066508	2.281847807856102e-07	6.214694504063992e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5547.459725944121	443.6900265097738	196860.8396242438	30774309.410972018	4259.199345709051	327.4168419699072	18140779.06648841	107201.78840554717	3776.4221269161503	270.5764762623535	14261364.0806619	73211.62950655194	3711.3640504904142	7439.340392028001	4.00873	196.545898	0.6810772559518978	0.4622702613853514	0.1692537677	-0.1373190521	0.0164130177	-0.0678112665	-0.0259774708	0.0174278109	-0.0804640559	-0.0441527086	-0.1493793139	-0.1126279155	0.1462418156	0.2796199055	0.0243298989	0.2689573488	0.1365412483	-0.1516122842	-0.2660127174	0.2495310882	-0.0255175099	-0.016331433	-0.0520947651	0.0650719697	-0.0135080696	0.1536617238	0.188088147	-0.3366709751	0.0166938513	-0.0439287144	0.0784510218	0.0060727334	-0.0380734007	-0.1484878811	-0.0655000506	0.0866087442	-0.0627475117	-0.058684961	-0.0191943197	0.0981924393	-0.048988116	0.026646782	0.0463201562	-0.0477523051	0.0275506891	0.169394051	0.0133417489	-0.0277674965	0.0141797688	-0.1385772341	-0.0803351558	-0.1731956346	0.0238272297	0.1333269791	0.0590051401	-0.0070654135	0.0885592068	0.1332629158	0.1122348833	-0.1004452765	0.094854161	0.0927360906	0.0892409375	0.0844206031	0.0783466667	-0.0414058027146637	-0.053740065044053	0.0017144404984456	0.002887994590939	-0.2186308235141894	-0.0472594627505031	0.0477994369904926	0.0022334568194661	-0.1452631579495573	-0.4315360283958966	0.021101385057478	0.1862233438037041	-0.0029129201031025	-3.4143401480999855e-05	1.165771864692743e-09	8.485103527058678e-06	0.000722831082252	0.0025779685481577	6.64592183529032e-06	5.224847734695975e-07	0.0011470553827049	0.0003587220455902	1.2868150599241754e-07	1.3157360509922846e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5408.70703539685	-138.7526905472705	19252.30913410661	29254111.794751383	4144.46846304588	-114.73088266317154	17176618.841181874	13163.175436670435	3699.832653727032	-76.58947318911851	13688761.66558481	5865.947403386703	3629.68676426614	6722.502006368511	2.966654	145.453491	0.4951157220300268	0.2259436318320538	-0.0685345383	0.1676102251	0.086596034	-0.0442828623	0.0850775783	0.0408558345	0.143170286	0.024170178	-0.0109620438	0.0753098623	-0.0566926065	-0.2116231231	0.093767676	-0.0421782849	-0.110501026	0.0194969307	0.2454303113	-0.0996656281	-0.0159927522	0.0339864374	0.0453498954	-0.0678247474	-0.0029221723	-0.0102875514	-0.2144441721	0.1829708714	0.0183936841	-0.005296568	-0.0362269018	-0.0332180702	0.0191385802	0.127581915	0.0539059176	0.0179687199	-0.0164445448	0.0307786187	-0.0132899334	-0.046269552	0.0528444532	0.0374967114	0.0352648598	-0.0726375451	0.009309184	-0.1326060793	-0.0887596045	0.031416032	-0.0187752823	0.1116333959	-0.0402572413	0.0784477639	0.0173513898	0.0041589613	0.0741196539	0.0192080381	0.1354184319	0.0987031721	-0.031937104	0.0701039444	0.0946776645	0.0920359983	0.0876876832	0.081713351	0.0742237856	-0.0984400303307637	-0.0570342276161	0.0096904395715216	0.0032529031197651	-0.0710587292648199	0.1475720942493694	0.0050493430047309	0.0217775230011447	-0.0050102735376071	0.1402528844119502	2.5102840921645968e-05	0.0196708715858718	-0.0014360097405388	0.0014769103625636	2.18126421904804e-06	2.062123974922312e-06	0.0002864604626371	-0.0004363706196148	1.904193176630917e-07	8.205959665426139e-08	5.520604983135738e-05	-0.0010918493328735	1.1921349656964005e-06	3.047707937982314e-09	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
