global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74
6529.097018749581	n/a	42629107.88024467	n/a	5177.712088168147	n/a	n/a	26808702.46796255	4209.023828854083	n/a	17715881.591861486	n/a	4172.30704528483	9230.411244542032	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.3438135901818953	n/a	0.1182077847937642	n/a	0.9127716005431096	n/a	n/a	0.83315199475803	2.009073597888872	n/a	n/a	4.036376721734137	-0.0036531018479654	n/a	1.334515311160822e-05	n/a	-0.0080926172505142	n/a	n/a	6.549045396332e-05	0.0177354959708493	n/a	0.000314547817332	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6892.870248044653	363.77322929507136	47511660.25637915	132330.96235176455	5304.066615823127	126.3545276549803	15965.46665891318	28133122.6650894	4500.230230571503	291.2064017174198	20252072.128149644	84801.16840120728	4468.659088419723	9507.2758152859	3.251377	152.673813	1.7879127580823468	0.8268691812597153	0.0045293968	-0.0354879451	0.1652408801	-0.0178236611	0.0177078805	-0.0987604478	0.0599348034	-0.012922409	0.0658768012	-0.0507648371	-0.1573414469	0.089291681	-0.035196093	0.1354606785	-0.0323055566	-0.0531839237	0.0022471611	0.0422604067	-0.0428813867	0.0099299146	-0.1549975284	0.0712752748	-0.1442168697	-0.0305752111	-0.0727689637	0.025567093	0.0140615544	-0.0316283635	0.0036951746	-0.2231026827	0.0556000462	-0.1445128505	0.0089474412	0.092006291	-0.0335460823	0.1787514961	-0.0881215421	0.0461502819	-0.189402739	0.1723289285	-0.1568300826	0.2451735912	-0.1425270517	0.0793442052	-0.1849217826	0.0085599567	0.0127944307	-0.0414433743	0.1337583071	-0.0760279632	0.0127029221	-0.0349738854	0.0492947657	-0.0712264606	0.0709570721	-0.0785597097	0.0949531695	0.0957801421	0.0957726828	0.0957602511	0.0957428477	0.0957204735	0.0	-0.3062780157172824	0.0375355744646128	0.0938062229117158	0.0014089193503884	0.3239161186128285	-0.5888554819302811	0.3467507785993436	0.1049216518971999	1.6336563356681495	-0.3754172622207226	0.1409381207733027	2.6688330230686854	-0.0070247977358229	-0.0033716958878575	4.934778322922255e-05	1.1368333160195177e-05	-0.0107342502490461	-0.0026416329985319	6.978224898932642e-06	0.0001152241284091	0.0080267360679041	-0.0097087599029452	6.442849190379257e-05	9.426001885303648e-05	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6745.417884517266	-147.4523635273863	45500662.4367654	21742.19950981248	5082.852067522965	-221.21454830016228	48935.87637964483	25835385.14032248	4457.437185949166	-42.79304462233722	19868746.266682416	1831.2446680493445	4413.256148226795	8891.135672899885	1.87915	88.23864	0.8709389861499954	0.4671156602794501	0.0989410036	-0.0592475011	0.1514507264	-0.0311632751	0.0199051165	-0.0910061474	0.0241964992	-0.1225941661	0.0158864013	-0.0518414188	-0.0359149544	0.0089511315	0.1333140493	0.0549479094	-0.0975203627	-0.0473412381	0.0503440055	0.0751355814	-0.0271572091	-0.012268143	-0.0421429717	0.063611361	-0.2076353408	-0.0960223761	-0.0682511918	-0.0246128005	0.042910611	0.0338593923	-0.0163916068	-0.1289650082	0.0039659288	-0.2070717022	0.0494891174	0.121613883	-0.0388319802	0.1848390377	-0.0742454822	0.0403743707	-0.1213887847	0.1641352262	-0.1200085406	0.2681509205	-0.0802993529	-0.0798900274	-0.2122888553	0.0612377557	-0.0059712938	-0.0935232846	-0.0467677459	-0.0064016029	-0.0931734889	0.0330390172	0.0804573269	0.0557004275	0.0424056191	0.0149349359	0.2018470545	0.0957602511	0.0956931295	0.0955812949	0.0954247996	0.0952237168	0.0	-0.2294470182384174	0.076830997478865	0.0526459341785006	0.0059030021735973	0.6303467670067135	0.306430648393885	0.0938997422750968	0.397337046675816	1.547665146421494	-0.0859911892466553	0.0073944846280541	2.3952674054478647	-0.0061041524833315	0.0009206452524914	3.7260677539762114e-05	8.475876809349546e-07	-0.0108078761017269	-7.36258526808e-05	5.420766182974865e-09	0.0001168101858302	0.0150661879833437	0.0070394519154395	0.0002269900203494	4.955388326978625e-05	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6796.695337165874	51.27745264860732	46195067.50625233	2629.3771501301662	5204.72857479883	121.87650727586517	14853.883025764011	27089199.537327457	4487.715751492508	30.278565543342665	20139592.66619397	916.7915313624976	4452.42715127079	8911.078001483615	2.100397	98.627625	1.1148133373312583	0.50992015616169	0.0889354506	-0.0416237151	0.1217455829	-0.0285469496	-0.0175353443	-0.0630258061	0.0898033159	-0.0410793796	0.0606667121	-0.0685154965	-0.0737104921	0.00267589	0.1541014749	0.1011388632	-0.0497316175	-0.0486907844	0.0312406547	-0.0091499315	-0.0425832133	0.1322953448	-0.1884457402	-0.0297995251	-0.1966876783	-0.0491888206	-0.0689215339	-0.0103255446	-0.0162971813	-0.0571797258	0.0310657155	-0.1958834684	0.1751854763	-0.1705871479	-0.0330328818	0.0913313082	-0.037853559	0.2138965661	-0.1139412435	0.0651007685	-0.1708340862	0.1829964536	-0.1646817191	0.2566820337	-0.0206140275	0.0842691994	-0.2065316366	0.0830086919	0.0281354861	-0.1779031418	0.0211214199	-0.050475298	0.088916332	0.0695795976	-0.262906811	-0.0767413188	-0.0640345208	0.0074938742	-0.1917570026	0.0957204735	0.0955340889	0.0952237168	0.0947897599	0.0942327815	0.0	0.0180862432797823	0.2475332615181997	0.0003271121959754	0.0612727155578374	0.5337228809566312	-0.0966238860500823	0.0093361753554192	0.2848601136566464	1.2933251391304026	-0.2543400072910915	0.0646888393088324	1.6726899155066752	-0.0104950284349167	-0.0043908759515852	0.0001101456218497	1.927979162220924e-05	-0.0114620085977663	-0.0006541324960393	4.27889322374734e-07	0.0001313776410952	0.0203475031851568	0.005281315201813	0.0004140208858699	2.7892290260902136e-05	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6486.655872331486	-310.0394648343881	42076704.40605255	96124.4697547938	4962.115722738066	-242.61285206076357	58860.99598505794	24622592.44584432	4346.394191783465	-141.32155970904296	18891142.470369045	19971.7832385966	4313.003721109121	8705.631793298837	3.851722	180.864044	2.863898744593367	1.432039622010248	0.1571791044	-0.2088587366	0.2391346549	-0.0504528119	0.0063147796	-0.2641961489	-0.0373487084	-0.1937805199	0.0061754117	-0.1715267297	0.1644927321	0.1118996657	0.2092163418	0.1248049749	-0.2455312698	0.0893722686	0.0650923632	0.1244108027	0.0129842182	0.1091307475	-0.4199609165	0.0816809507	-0.2667904427	-0.2371469173	0.0286298366	-0.0902013023	0.0788008017	-0.1033612921	-0.0902010001	-0.4079547874	0.1734238472	-0.0746270732	0.0162432468	0.1942381241	0.0899813996	0.4529658299	-0.0911455335	0.2830789028	-0.1299507501	-0.0515075566	0.1636557022	-0.4339516914	0.4591992313	0.278008802	0.0344101548	0.1434538185	-0.0279261948	0.1361599724	-0.045296318	0.0329829531	-0.0169131455	0.0263761349	0.0757077313	-0.0151696715	0.0141696055	0.0340629369	0.0282570591	0.0956608172	0.0952956932	0.0946881851	0.0938398382	0.0927528101	0.0	0.3897764417890528	0.3716901985092705	0.1519256745737348	0.1381536036678609	0.9430442685758464	0.4093213876192152	0.1675439983625198	0.8893324924937532	1.9690139227482035	0.6756887836178009	0.4565553323069034	3.877015827976269	-0.0075395202234312	0.0029555082114855	5.684436519952805e-05	8.73502878815822e-06	0.0078629884670429	0.0193249970648092	0.0003734555115548	6.182658763284966e-05	0.0144840409645099	-0.0058634622206469	0.0002097874426616	3.438018921295347e-05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6709.3556614552335	222.6997891237479	45015453.3919014	49595.196075761785	5124.991247427687	162.87552468962076	26528.436542919266	26265535.2862104	4467.524592790063	121.13040100659782	19958775.98718402	14672.574048019194	4430.061665943327	8515.56096169988	4.052542	190.293869	5.95436163195728	3.210437395571178	0.1431920982	-0.1062631996	0.0217078661	-0.0688840483	0.0973547736	0.0116084903	-0.1312536291	-0.0663113893	-0.0578665121	0.1720064063	-0.1980781428	-0.0714030481	0.0690185864	0.0787956667	-0.0753954574	-0.108308041	-0.2056436325	0.0231801336	-0.0176731312	-0.3656959965	0.027874188	0.2844722739	-0.0330678828	-0.0709513031	0.012272223	0.1870619946	-0.0446504171	0.2563635214	-0.0348581139	-0.1225641696	-0.3384416369	-0.0294404606	-0.013427723	0.1246507004	-0.0757648757	0.1634329888	0.0037936701	0.0230537729	0.1569067812	0.0484480803	-0.1607051675	0.1233560171	-0.0329756279	-0.1121913229	0.3511348908	-0.3668771049	0.0640623219	0.2357285849	-0.1196249183	0.01886116	0.0786310698	-0.149341132	0.281420535	0.1930949268	0.2772761042	-0.0404542616	-0.1638436703	0.0955812949	0.0949781404	0.0939757006	0.0925781899	0.0907914833	0.0	-0.3774583325800051	-0.767234774369058	0.1424747928340777	0.5886491990011393	0.6026747520661218	-0.3403695165097247	0.1158514077690637	0.3632168567779613	0.641357055679876	-1.3276568670683275	1.7626727566736866	0.4113388728703596	0.0181720264212517	0.0257115466446829	0.0003302225442546	0.0006610836308617	0.0064109009401767	-0.0014520875268662	2.108558185680398e-06	4.10996508647585e-05	-0.0287343343441444	-0.0432183753086543	0.000825661970201	0.0018678279643196	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6754.991406878563	45.63574542332936	45629908.90700322	2082.6212603429262	5069.928413513838	-55.06283391384932	3031.9156786241547	25704174.11815494	4510.893301586649	43.36870879658545	20348158.378299296	1880.8449026830283	4461.306203636078	8458.280515842156	2.189759	102.823776	1.2645605521370982	0.6556754770606419	0.1631149698	-0.050470936	-0.0486826841	-0.0753231989	0.0608605896	0.0337085515	0.0080970589	-0.1198195294	0.0408447735	0.1265030497	-0.0112963223	-0.031129345	-0.1032300461	0.0177137266	-0.0111085804	-0.0348952906	0.0481709119	-0.0471460376	0.0647136816	-0.0879958197	0.0114419522	-0.090679038	0.0320340973	-0.0147812218	-0.0486045143	-0.0244170909	-0.0917058035	0.0709998909	-0.0672265661	0.0107465089	-0.0028061052	0.0009749217	-0.1700092314	0.0905969628	-0.1217578979	0.0725086953	-0.0375203467	-0.0204679246	0.1881851736	0.0317865817	-0.1576499981	0.0602831475	0.1233277588	-0.0690629552	0.2515948787	-0.1945365407	-0.0407405356	0.0041166786	0.0460978455	-0.0105822722	0.0578300765	-0.0976864399	-0.0427019114	-0.038551424	-0.0865451992	0.0530199032	-0.0069627	0.0954819229	0.0945816942	0.0930875949	0.0910090062	0.0883589795	0.0	-0.3534887014317007	0.0239696311483044	0.12495426203987	0.0005745432173857	0.3358070681569955	-0.2668676839091262	0.0712183607150213	0.112766387024197	0.4275649171317184	-0.2137921385481576	0.0457070785049946	0.1828117583618532	0.0147499231573973	-0.0034221032638544	0.0002175602331491	1.1710790748482945e-05	0.005743805646091	-0.0006670952940856	4.450161313912862e-07	3.2991303300066855e-05	-0.0176249109314543	0.0111094234126901	0.0003106374853416	0.0001234192885624	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6735.207450425409	-19.783956453154133	45363019.40026593	391.40493294029903	5068.16742331988	-1.7609901939576955	3.1010864632151627	25686321.03080087	4490.2388973252055	-20.654404261443236	20162245.35505228	426.6044153951244	4437.221351172353	8427.21702335581	1.474493	69.237259	1.182857799644919	0.5083858130201403	0.1616795976	-0.0027597666	-0.089367434	-0.089555322	0.0018112161	0.0818662698	0.0541748234	-0.1028351982	0.0120197613	0.1585694722	-0.0298662335	-0.0627100758	-0.0323655073	0.0686159598	-0.0387723902	-0.004716073	-0.029615357	0.0039441877	0.0424324984	-0.1395395921	0.1050893421	-0.0039587181	0.0274256896	-0.0397635989	0.0143801829	0.0201055307	-0.0335322005	0.1038835642	-0.0513035771	0.0690006174	-0.1247087062	-0.0101828826	-0.0984568347	0.0698104809	-0.1279879563	-0.039688609	-0.0325119877	-0.0743729882	0.1855047643	-0.0284263316	-0.1008049125	-0.0295691793	0.0519875196	-0.0445876234	0.1548619244	-0.0513980798	-0.0473437991	-0.0178720445	0.0733055536	-0.0275525783	-0.0321416226	0.0170038477	-0.0899636469	-0.0209437093	-0.0607280489	-0.0616627305	0.0651960903	0.095362722	0.094106684	0.0920255275	0.0891374998	0.0854679228	0.0	-0.2534756917669654	0.1000130096647353	0.0642499263167416	0.0100026021021984	0.16681253114794	-0.1689945370090555	0.028559153538905	0.0278264205479824	0.2432258720553903	-0.1843390450763281	0.0339808835396525	0.0591588248371051	0.0104508406119753	-0.004299082545422	0.0001092200694969	1.8482110732352104e-05	0.0026571987337418	-0.0030866069123492	9.527142231361865e-06	7.060705110599024e-06	-0.0104203762313295	0.0072045347001248	0.0001085842408024	5.190532024530235e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6790.194322295055	54.986871869646166	46106738.934528	3023.556078008885	5165.889301310276	97.72187799039602	9549.565437969846	26686412.273391973	4511.336276353287	21.097379028081377	20352154.99834114	445.0994018545279	4459.949034531841	8596.465373312516	0.987433	46.366547	0.474111627731328	0.2330004505771435	0.1280051878	0.0343595893	-0.0946491527	-0.07454008	-0.0213895801	0.0886594286	0.09018677	-0.051872475	0.0141391984	0.129282169	-0.0227299664	-0.0674330565	-0.0725790348	-0.0044440556	-0.0067356794	-0.0312192717	0.0295637705	-0.0191000648	0.0055678767	-0.0350857183	0.0703398558	-0.1234869841	0.0517256134	-0.0081778866	-0.0315162714	-0.0036217615	-0.0278875131	0.0515061631	-0.0080608348	0.0889206006	0.0077949643	0.0202773888	-0.0831804498	0.0515674574	-0.1178789491	-0.084216832	-0.0283130294	-0.082744436	0.1603368745	-0.0453392766	-0.0581438632	-0.0538512115	0.0824061807	-0.0117796709	0.0681511183	0.0056428186	-0.0584494118	-0.0813484103	0.0739725823	-0.0249171042	-0.0090175514	0.0602087182	-0.1354194129	-0.038292297	-0.1066996092	-0.0165316198	0.0599104845	0.0952237168	0.0935535044	0.0907914833	0.0869698875	0.0821333167	0.0	-0.2047103112928283	0.048765380474137	0.0419063115496066	0.0023780623327873	0.0896149436370734	-0.0771975875108666	0.0059594675174979	0.0080308381230758	0.198621198956431	-0.0446046730989593	0.001989576862265	0.0394503806748901	0.0079569121908916	-0.0024939284210837	6.331245161355935e-05	6.219678969489038e-06	0.0028879482645061	0.0002307495307643	5.3245345947944765e-08	8.340245178463796e-06	-0.0070741744502302	0.0033462017810992	5.004394415228976e-05	1.119706635983212e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6788.559533687262	-1.6347886077928706	46084540.542416215	2.672533792169352	5152.93828944802	-12.951011862255656	167.7287082562867	26552773.01485949	4507.538588527857	-3.7976878254294206	20317904.127067707	14.422432819414842	4458.411369367831	8617.518269079734	0.832102	39.072739	0.2166076867646713	0.0971335356017843	0.1115054038	0.0528481923	-0.092621573	-0.0781137355	-0.0459433081	0.0836944475	0.071764697	-0.0534200271	0.001929423	0.1051620924	-0.0087107009	-0.0644098389	-0.0532434976	-0.0264405894	-0.0140856969	0.0143088377	-0.0239664289	0.0302464608	0.0240870827	-0.0840273235	0.0930796564	-0.0779450283	0.0440183877	-0.0150369332	0.0241625787	0.0122784623	0.0084364954	0.084573743	-0.0359671831	0.0870113223	-0.0455340689	0.0069165644	-0.07762649	0.040198085	-0.1071040626	-0.1026359874	-0.0194900806	-0.0912982163	0.1329091463	-0.0559245494	-0.0368452863	-0.0573917075	0.0419818552	-0.0111749749	0.0506888972	0.0378677327	-0.0265875328	-0.0361943553	0.0491243863	-0.0307976853	-0.0371008359	0.0378049402	-0.0810522982	-0.0268187324	-0.0564462614	-0.033002369	0.0459323042	0.0950649363	0.0929226147	0.0893877684	0.08451337	0.0783724666	0.0	-0.1716709221393273	0.0330393891535009	0.0294709055081669	0.0010916012356364	0.0352585782580519	-0.0543563653790215	0.0029546144572176	0.0012431673407791	0.1609803684127371	-0.0376408305436938	0.001416832124019	0.0259146790143005	0.0072481958591942	-0.0007087163316973	5.2536343213239946e-05	5.022788388146183e-07	0.0028634122483632	-2.45360161429003e-05	6.020160881646641e-10	8.199129704076395e-06	-0.0059760047643014	0.0010981696859288	3.5712632942953034e-05	1.20597665909296e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
