global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84
6494.289359666486	n/a	n/a	42175794.28707734	5905.403322720405	n/a	n/a	34873788.403997205	4868.313574999785	n/a	23700477.064527184	n/a	4914.44075103651	8733.128774985784	n/a	n/a	n/a	n/a	0.0683449872	-0.0207456258	0.0706349849	-0.1357898217	0.0817885129	0.0985692109	-0.0049959521	-0.041922321	0.0123810467	-0.0094271277	0.0387347376	-0.0304315809	-0.0167506363	0.0090773322	-0.0369534278	0.0329631682	-0.0633804708	0.0530958931	-0.0252440788	-0.0227463924	-0.0051038728	0.0283306491	-0.0197152116	-0.0927944232	0.0374315057	-0.0451065665	0.073551124	-0.047339071	-0.0116510472	0.1343492277	-0.0753984497	-0.0230671253	0.0175038815	-0.0910485285	0.0559837675	-0.1324926287	0.1254323044	-0.1140090878	0.0230615641	-0.0695884322	0.0541995019	0.0051703889	-0.0948223813	0.1799702499	-0.050397921	0.0264778277	-0.0139609531	0.0627686625	-0.0474902525	0.0362436065	-0.0892295997	0.032991803	0.0955612383	0.0955538639	0.0955415737	0.0955243683	0.0955022485	-0.0096010905313761	n/a	9.218093939167982e-05	n/a	-0.1437178938747934	n/a	n/a	0.0206548330198063	0.4563715742320511	n/a	n/a	0.2082750137670405	0.0040270539866459	n/a	n/a	1.6217163811360632e-05	0.0014204675747098	n/a	2.017728130801941e-06	n/a	-0.000763364460557	n/a	n/a	5.827252996414796e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6521.406505908984	27.11714624249817	735.3396203370323	42528742.81531203	5736.379347315375	-169.0239754050308	28569.10426172045	32906048.016306363	4888.467785960985	20.15421096120008	23897117.29437829	406.19221946855737	4928.840851630831	8730.526808794239	1.305389	68.281311	0.9885454277596256	0.5360285338110946	0.0448718959	0.0569410314	0.1287192888	-0.0965997485	0.121969155	0.0359089909	0.0367262583	0.0069145733	0.0103048862	0.0373189545	0.0186372762	-2.2803e-06	0.0030544521	0.0158159783	-0.0429456226	-0.0340842094	-0.0314479307	0.0265111433	0.0771269848	0.0080142207	-0.0241515141	-0.0226088355	0.0260534322	0.0031980038	0.1227349973	-0.02710476	-0.1450286141	-0.0243257604	-0.0241423964	0.0190241894	-0.0959097249	0.0650933143	-0.0440052241	-0.1050683651	-0.0272294611	-0.065327531	0.122893548	0.1225932322	0.0374769093	-0.053513791	-0.0282103846	0.0589210126	0.0117375352	0.1373639235	-0.0036673684	-0.0105262332	-0.004527447	-0.0188240286	0.0238328706	0.062595428	-0.0455064415	-0.0348872936	0.0955415737	0.0954752155	0.0953646527	0.0952099364	0.0950111383	0.0557689613792575	0.0653700519106336	0.0031101770533211	0.0042732436867989	-0.0151984151398352	0.1285194787349582	0.0165172564143053	0.0002309918227627	-0.0232574200022526	-0.4796289942343037	0.2300439721102097	0.0005409075851611	0.0071338754390276	0.0031068214523817	9.65233953697914e-06	5.089217877956124e-05	0.0002841193020508	-0.001136348272659	8.072377779783374e-08	1.2912873967750932e-06	0.0012940038719969	0.0020573683325538	4.232764455795614e-06	1.6744460207429695e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6557.277898630265	35.871392721280245	1286.7568157643173	42997893.43986494	5799.382936350068	63.00358903469351	3969.452231252552	33632842.442428336	4868.502021936836	-19.965764024148484	23702311.937603064	398.6317330679819	4914.188236237808	9079.156937170874	1.425298	74.55346699999998	0.5532611016139517	0.2380056465162467	0.016019329	0.1255949182	0.0311479366	-0.0283942659	0.088716832	0.0572876096	-0.0190511966	0.007509241	0.011625421	-0.1271838498	-0.0179993452	-0.0320243939	-0.0666690671	0.0191138787	-0.021923362	0.0427450529	0.0244267594	-0.0498818577	-0.067136808	-0.0267716339	-0.0041303732	0.0115258556	0.0207902071	-0.0404996137	-0.0649867894	-0.1586978786	0.114427438	-0.0551366448	-0.0201216381	0.0373626378	-0.0874279249	0.0170777596	0.0052815779	-0.0380614895	0.0976558911	-0.1244458314	0.1396412272	-0.069748856	-0.0918023238	-0.057297357	-0.0008716991	-0.0540222667	-0.0217881231	0.1047023086	-0.0505603795	0.0497803119	0.0030558097	0.0462971557	0.0040591602	-0.0146844531	-0.1010323076	0.0216117049	0.0955022485	0.0953179834	0.0950111383	0.0945821078	0.0940314435	-0.0006712325279352	-0.0564401939071927	4.5055310655827916e-07	0.0031854954882815	-0.105511964193127	-0.0903135490532918	0.0081565371426013	0.0111327745878917	0.1109625038343296	0.1342199238365821	0.0180149879546979	0.0123126772571836	0.0043912922020922	-0.0027425832369354	7.521762811519056e-06	1.9283447204155765e-05	0.0012500342023724	0.0009659149003216	1.5625855071008023e-06	9.329915946632864e-07	-0.0004432466870838	-0.0017372505590807	3.018039505026205e-06	1.964676256107641e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6349.671265387918	-207.60663324234704	43100.51416622238	40318325.178493	5726.426531469433	-72.95640488063509	5322.637013107155	32791960.82031704	4821.862152655087	-46.63986928174927	23250354.61920755	2175.27740661866	4852.128403812232	8627.788961289803	2.085808	109.102936	1.85650362663794	1.2109201828187215	0.1563635265	0.0528429473	0.0711475158	-0.0896539639	-0.0549993221	0.0959288624	0.0856651245	0.0070800296	-0.0031194176	0.10502492	-0.1157523612	-0.0646905128	-0.0543524656	-0.236101745	-0.2537997918	-0.1200215018	-0.0770671552	0.1173990681	0.0709434334	-0.0655325584	-0.0404071006	-0.2466798611	0.0430935787	-0.2010402248	0.1012189333	0.146449682	-0.099266148	-0.1109776239	0.1137213825	0.0385411028	-0.209799328	-0.2023836871	-0.0789378285	0.1841723437	-0.0503876428	-0.1690659667	0.2812068217	-0.1193046569	0.1999255881	0.0003828029	-0.2539862508	0.0076122264	0.2409044984	-0.2104563793	-0.1260982053	0.1430478207	-0.0097580904	-0.093810234	-0.0540412587	-0.0510763298	0.1078389612	0.0038740209	0.0954432708	0.0950822971	0.0944816852	0.0936429488	0.0925682019	0.0269533093824634	0.0276245419103986	0.0007264808866667	0.0007631153157593	0.1607031813251467	0.2662151455182737	0.0708705037033156	0.0258255124880229	-1.0306732471763382	-1.1416357510106678	1.3033321879856916	1.0622873424450172	0.0079596926358857	0.0035684004337935	1.2733481655897644e-05	6.335670685777306e-05	0.0042940098876322	0.0030439756852598	1.8438520915083098e-05	9.26578797245287e-06	0.0013649409578349	0.0018081876449187	3.269542559236635e-06	1.8630638183752545e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6672.415732102075	322.7444667141572	104163.9907946057	44521131.70200327	5758.737265218797	32.31073374936386	1043.983515422281	33163054.889819667	4909.162176705564	87.30002405047708	24099873.27719651	7621.294199213876	4927.044738769531	9062.959129472563	2.675584	139.952484	1.943574260157188	1.1712046607066902	-0.0104382042	0.0554111487	-0.0810716738	-0.0155497855	0.0672336534	-0.0293852854	-0.0087150988	0.0461530803	0.1190629837	-0.1851789421	-0.0667517617	0.021002654	0.0292102854	-0.0646825683	0.1477638083	-0.0469284374	0.0303991501	0.0492921725	0.0149187786	0.0152337797	-0.0155810706	-0.0371109252	-0.0933554449	0.1537679689	0.0004593228	0.0600733857	0.1124857854	0.0812976886	0.0054864562	-0.0280272843	-0.0059976077	0.0240487342	0.0548548252	0.0215021876	0.021777663	0.0847967369	-0.0209692952	0.0189695962	-0.0110885721	0.0091959661	0.0152830614	-0.1061152391	0.0149992333	-0.0078914484	0.0671797462	-0.0802139546	0.0320036056	0.0109454571	0.059116724	0.0759145668	0.0449142418	0.0544862678	0.0953646527	0.0947683504	0.0937772737	0.092395551	0.0906289382	0.0658581424679454	0.0389048330854819	0.0043372949293281	0.0015135860374092	-0.080807844664335	-0.2415110259894816	0.058327575674492	0.0065299077592952	-0.0119788317240789	1.0186944154522592	1.03773831207362	0.0001434924094737	-0.0012890091151193	-0.009248701751005	8.553848407904297e-05	1.661544498860641e-06	0.0009087857089973	-0.0033852241786349	8.258914648777251e-07	1.1459742739614336e-05	0.0011095871748755	-0.0002553537829594	6.520555447167639e-08	1.2311836986481931e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6654.728858763573	-17.686873338501755	312.8254884922042	44285416.18366073	5743.498775370943	-15.238489847853998	232.21157284314936	32987778.18268752	4914.000775782758	4.838599077193976	24147403.62439355	23.4120410298224	4922.579804920015	9225.735190267442	1.557589	81.473213	0.1105089865860805	0.0610335469893857	-0.0095124808	-0.0418225174	0.0102119048	0.0178926144	-0.0367197905	0.0144274025	-0.0533265059	0.0282327137	-0.0144965758	0.021518929	0.0802435101	0.0260779346	-0.0287266671	0.0217466609	-0.0144479285	0.0163475856	0.0037686649	-0.0447977006	-0.0524717821	0.0204384593	-0.0146057156	0.0317177228	0.0113071829	-0.0129490595	-0.0607629633	0.0100113466	0.029081131	0.0331093088	-0.0090859171	-0.0093529355	-0.0029448254	-0.0058041371	0.0330397101	-0.0036357552	-0.0208675273	-0.0151634264	-0.0328496783	-0.000720549	0.0145001034	-0.0122578801	0.0081468874	-0.0071243767	0.020981125	-0.0182784776	0.0053882417	-0.0009010663	-0.0152194809	-0.0230163997	0.0187719787	-0.0414976082	0.0243012108	-0.0026913314	0.0952664105	0.0943764019	0.0928992083	0.0908440203	0.0882236248	0.0475264748969834	-0.0183316675709619	0.0022587658161335	0.0003360500359322	-0.0257216406021001	0.0550862040622349	0.0030344898779861	0.0006616027952636	-0.0236925666121976	-0.0117137348881187	0.0001372115850291	0.0005613377126734	-0.0008879482452124	0.0004010608699068	1.6084982137047932e-07	7.884520861757805e-07	0.00082601877849	-8.276693050729997e-05	6.823070224181116e-07	6.850364785600222e-09	0.0010858673739944	-2.371980088109989e-05	5.62628953839027e-10	1.179107953905494e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6625.176344485158	-29.5525142784154	873.3511001759462	43892961.59552572	5751.421594845492	7.922819474549215	62.771068426296296	33078850.361655064	4909.25651126952	-4.744264513237795	24100799.49344218	22.50804577156745	4927.01543432198	9194.488836600389	0.89736	46.938473	0.1719549850739423	0.0963564264415286	-0.0141894048	-0.0095463183	-0.0446020659	-0.0171303377	0.0139343367	0.0213732985	-0.0177337855	0.0252708654	-0.0036997194	-0.0011176569	-0.0137930088	0.0224346111	0.0124412861	-0.0022382799	0.0085056307	-0.0102271572	0.0009284505	0.016415315	0.0287564361	0.0161502159	0.0017677506	-0.0071092144	-0.0125642699	0.0215336611	-0.0068209852	0.0415701543	-0.0200742108	-0.0038891023	-0.0076066658	-0.0122614849	0.003496488	0.0003258623	0.0631062641	-0.0108656578	0.0023514189	0.0208531532	0.0058322154	-0.0233586136	-0.0043954032	0.0164961258	0.0217178924	-0.0465356511	0.0111185625	0.0569674753	-0.0035700111	0.0223956662	0.0117752911	0.0142218454	0.0583309528	0.0286706766	-0.0348495099	-0.0076526279	0.0951485642	0.0939067741	0.091849115	0.0889934638	0.0853646308	0.0443328270456078	-0.0031936478513756	0.0019653995538557	1.0199386598596005e-05	-0.0965104717783589	-0.0707888311762588	0.0050110586193008	0.0093142711628814	0.0312991909246704	0.054991757536868	0.0030240933969936	0.0009796393525389	-0.0004028458820468	0.0004851023631656	2.353243027488497e-07	1.622848046820643e-07	0.0008908437773798	6.482499888979998e-05	7.936026356963106e-07	4.202280481062569e-09	0.000776179765861	-0.0003096876081334	9.59064146313863e-08	6.024550289320368e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6613.359477345355	-11.816867139802524	139.63834899974472	43736523.57659363	5815.561856356534	64.1402615110419	4113.973146704843	33820759.70510905	4904.571806295892	-4.684704973627959	24054824.603112552	21.946460689934533	4924.387416986651	8996.768102722168	0.767961	40.169933	0.1583993005456366	0.0823379924800054	-0.0005407325	-0.0227489447	0.0190502332	-0.0171903435	-0.004057684	-0.0086651052	-0.0767535595	-0.0108003951	-0.0267063718	0.057876813	0.0412851516	0.0149618215	-0.0057854104	0.0305510409	0.000103533	0.0076708189	-0.0153117121	-0.0166892934	0.0204752739	0.0142348373	-0.0038962655	0.0325361676	0.0159131862	-0.0090680801	-0.0082719919	0.0069374037	-0.0296054943	-0.0312827746	-0.0124435369	-0.0115200022	0.0082020172	-0.001507425	0.0188673358	-0.0167319915	-0.0127841144	-0.0041894308	-0.0354978487	-0.0203682436	-0.020491421	-0.0093279359	0.0114385214	0.0009484701	-0.0230122828	0.0123277705	0.0169072497	0.0061313496	0.0140810162	-0.0468601821	0.047390366	-0.0565411734	-0.0026906557	-0.0085576435	0.0950111383	0.0933598536	0.0906289382	0.0868499729	0.0820666583	0.0217563931419988	-0.022576433903609	0.0004733406425492	0.000509695367804	-0.0950763031204786	0.0014341686578803	2.0568397392461963e-06	0.0090395034150571	-0.0014432058360114	-0.0327423967606818	0.0010720645456339	2.082843085097364e-06	9.609917648531e-05	0.0004989450585321	2.489461714336107e-07	9.235051721154758e-09	-0.0003839752928349	-0.0012748190702147	1.474370255076472e-07	1.625163661783072e-06	0.0005170178701385	-0.0002591618957225	6.716488819447998e-08	2.673074780425509e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6658.807086241929	45.44760889657391	2065.485154415944	44339711.81178573	5801.445720587545	-14.116135768988896	199.26528904852776	33656772.44892354	4906.454462319662	1.8826560237694137	24073295.39081652	3.54439370383526	4928.7616685497205	9253.527372470324	0.7426	38.843376	0.09576330311158	0.0488347568890832	-0.0320172699	0.0094140892	-0.0430307564	0.0341372238	0.0120771632	0.0001101825	0.0129372414	-0.0008593376	-0.0094641918	0.0313056209	0.0340441386	0.0173833349	6.72966e-05	0.0081030905	0.0278716812	8.44825e-05	0.0342457036	0.0134065449	0.0154325932	0.0145555403	-0.0074809706	-0.0003484686	-0.0026349243	0.0330629614	-0.0070485245	0.0198382561	-0.0371788243	0.0028256483	-0.0060198878	-0.0238135458	0.0134570419	0.0125427524	0.0124432058	0.0113059453	0.0057494889	0.0517214982	-0.0276157914	0.0237640915	-0.0452965693	-0.0116827552	0.0104876329	-0.0161868599	0.0042390304	0.0136403975	0.0255222585	0.0040266972	-0.0081861655	-0.0443158746	0.0340260557	-0.0086757257	-0.0071699011	-0.0010630277	0.094854161	0.0927360906	0.0892409375	0.0844206031	0.0783466667	0.0246143859132956	0.0028579927712968	0.0006058679938886	8.168122680784768e-06	-0.1094998348238078	-0.0144235317033292	0.0002080382667969	0.0119902138264411	-0.0395757156141058	-0.0381325097780943	0.0014540883019764	0.0015662372663685	-3.282225517048319e-05	-0.0001289214316557	1.6620735540179356e-08	1.0773004344763107e-09	-0.0009280060835834	-0.0005440307907484	8.611952911678003e-07	2.959695012824381e-07	0.0003829847153656	-0.0001340331547729	1.7964886578376178e-08	1.4667729220366967e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6657.495640152809	-1.3114460891201816	1.7198908446686192	44322248.19865366	5848.960947759769	47.5152271722236	2257.6968132280163	34210344.168418854	4903.305385313965	-3.149077005696199	24042403.701648936	9.91668598780454	4919.780009109996	9234.818729001496	0.753664	39.422115	0.0905469124412499	0.0493844897295882	-0.0191132844	-0.0383425875	-0.0103318432	0.0076209817	-0.0404830047	0.0089194523	-0.04144058	-0.0125089845	0.0108799246	0.0120213356	0.009809638	0.0125850031	0.0094682877	0.0308680687	0.0151210217	0.005753069	0.0003026342	0.0172483471	-0.0222266793	0.0106142193	-0.0021068783	0.0444321158	-0.0001057199	0.0057017249	-0.0271907229	0.0217750015	0.0349019367	-0.0127135405	-0.0141745048	-0.0105011518	0.0206091562	-0.0075237122	0.021034551	-0.0070174513	-0.0123907993	0.0158321135	-0.0372208743	-0.0064232194	-0.0156109547	-0.0064652344	0.0198024691	-0.0086016929	-0.017170748	0.0080604913	-0.0076821753	0.0075197131	-0.0145668771	-0.0237727706	0.0302371453	-0.0128541125	0.0036653475	0.0221700868	0.0946776645	0.0920359983	0.0876876832	0.081713351	0.0742237856	0.0234593743479791	-0.0011550115653165	0.0005503422447986	1.3340517160148782e-06	-0.1046909352055109	0.0048088996182969	2.312551553885612e-05	0.0109601919142044	-0.0006379503539051	0.0389377652602007	0.0015161495634584	4.069806540476423e-07	-0.0004098940887121	-0.0003770718335416	1.4218316765043678e-07	1.680131639611229e-07	-0.0004640931809161	0.0004639129026673	2.153824805728239e-07	2.1521518126119974e-07	0.0004549046991054	7.19199837398e-05	5.172484061133097e-09	2.069382852681745e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
