global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48
4949.066090917436	n/a	24493255.17226879	n/a	3676.368715194078	n/a	13515686.930057757	n/a	3326.224760563774	n/a	11063771.157787535	n/a	3328.336272449028	5525.417952960439	n/a	n/a	n/a	n/a	0.157112169	-0.1869223562	0.315584122	0.1222803005	-0.0745277305	0.1997610124	-0.2802740312	0.6576873457	-0.4689524193	0.1445537351	-0.2260874662	-0.0250327617	0.2426883834	-0.2011158386	-0.2156468034	0.7556821895	-0.0307143813	0.4456639696	-0.1506988718	0.0260261571	-0.0104499198	0.0396598728	-0.2015656027	-0.4045029641	0.685806139	-0.0896162218	0.2074676588	0.3860611164	-0.0257568159	0.1845301789	-0.0129707635	0.0167952763	0.296329396	-0.0049934089	0.2287229311	-0.3957271459	0.3536282102	-0.0577045746	0.5168450472	-0.0119525819	0.105903753	-0.1462110286	0.2394541111	-0.0329626829	0.3335551317	-0.1110514012	0.0028978985	-0.11543824	0.1210662366	-0.0054538335	-0.0164061922	0.0190910182	-0.0540645534	0.0379080811	-0.0588038804	0.004833207	0.0955612383	0.0955538639	0.0955415737	0.0955243683	0.0955022485	-2.222564930886648	n/a	4.9397948720071705	n/a	-0.7570639029722201	n/a	0.5731457531835311	n/a	-0.4963944249517737	n/a	0.2464074251232021	n/a	-0.0510570670512639	n/a	n/a	0.0026068240958772	-0.0142897962015806	n/a	n/a	0.0002041982754827	-0.0586116955848011	n/a	n/a	0.0034353308593253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5134.797100336	185.7310094185641	26366141.26161899	34496.00785963875	3717.472531116585	41.10381592250678	13819602.019606348	1689.523683391322	3358.599768663924	32.3750081001499	11280192.406069364	1048.1411494847716	3385.2290663258623	7044.806896435385	6.201867	218.555206	9.74757444706481	6.205938761119678	-0.4803561456	-0.3061227846	-0.0490591969	0.0082826534	0.0013065963	0.0694072048	-0.0429774315	0.1527481164	0.174744896	-0.6659617251	0.2393461902	0.0794661678	0.0841241478	-0.3195095266	-0.4358622626	-0.5257012003	0.0808125447	0.4146438102	0.0039208787	0.1123063463	0.2161031265	-0.0300220873	-0.3177900908	-0.250774148	-0.6013749731	0.1614619575	0.2714571089	0.3344228142	0.0008940681	0.2183290292	-0.1268289448	0.0533907122	0.3456091098	-0.0555460316	-0.0242366472	0.210749075	-0.4290553064	0.0806755808	0.0642616635	0.0377597828	0.0017946669	-0.1465875525	0.265652921	-0.4339816152	-0.1839675437	-0.1199854421	-0.0918035422	-0.0053084637	0.0077686766	-0.1259770812	-0.4472718387	0.1551359392	0.0174010242	0.0294994175	0.0240075621	0.0116119647	0.0955415737	0.0954752155	0.0953646527	0.0952099364	0.0950111383	-2.4471213581344387	-0.2245564272477906	5.98840294143774	0.0504255890182923	1.4927694998459629	2.249833402818183	2.228360779670366	5.061750340436444	-2.1421825207484773	-1.6457880957967037	4.5889459522003	2.708618456266139	0.036120641796004	0.0871777088472679	0.007599952919859	0.0013047007637552	-0.0019302229948532	0.0123595732067274	0.0001527590498524	3.725760809860056e-06	-0.0716223439548485	-0.0130106483700473	0.000169276971009	0.0051297601535866	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5193.307838483907	58.51073814790743	26970446.305258397	3423.50647861299	3608.522083154841	-108.95044796174398	13021431.624616152	11870.200111064682	3443.431737742643	84.83196907871888	11857222.132493315	7196.462977772717	3420.2298727044827	6653.179621119212	4.544473	160.14827	2.1248583317613403	1.2932627183574583	-0.2895875169	-0.1517293478	-0.0571923413	0.0140649548	-0.0051921538	-0.0153779133	-0.2318760169	0.1456110134	0.0195078699	0.0929551252	0.0078086191	-0.1029342154	-0.2894072774	-0.2223755039	0.2981682855	0.0484126345	0.1688232153	-0.066075381	-0.323545399	-0.4595162095	-0.0824841489	0.2311698189	-0.2248789802	0.1630539053	0.1488345658	0.063010721	-0.3865143844	0.1470858468	0.1636984856	-0.2947101412	0.342342707	0.3454434896	0.2327681252	-0.0291661063	-0.0453722562	0.1520648265	-0.2345992426	0.038825834	0.1118953384	0.0025737675	0.0005550516	0.0424163815	-0.2661270528	0.6744988843	0.3054204627	0.158453035	0.0194381498	0.0242403889	-0.1465024925	-0.0579133109	-0.3168527066	0.1363026383	0.014703248	-0.0046746625	-0.0214949768	0.0008272024	0.0955022485	0.0953179834	0.0950111383	0.0945821078	0.0940314435	-2.0384206025465232	0.4087007555879154	4.155158552886131	0.1670363076181329	0.413791530402932	-1.0789779694430308	0.1712234306332005	1.164193458543406	-1.5859664941936131	0.5562160265548641	2.51528972070478	0.3093762681964813	0.035342407965026	-0.0007782338309779	6.05647895678691e-07	0.0012490858007663	-0.0024002022196978	-0.0004699792248446	2.208804717855312e-07	5.760970695442247e-06	-0.0719934025025365	-0.0003710585476879	1.376844458123275e-07	0.0051830500038922	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5177.888641936413	-15.41919654749472	26810530.788294107	237.75162217027312	3770.5514252956914	162.02934214085053	14217058.05079937	26253.507714596803	3445.3873261560534	1.955588413410624	11870693.82723676	3.82432604266588	3458.15968300424	6976.918972541639	3.464698	122.096748	1.9009472662776463	1.0387888623234187	-0.458635985	-0.2307584674	-0.1240571273	0.0007691824	0.0164627309	-0.0372849407	-0.05432272	0.1408537884	0.1250554518	-0.2391943464	0.2241627153	0.0712674831	-0.0255598343	-0.2709700427	0.1836444747	-0.2576771125	0.1942829776	0.2139564912	-0.16638435	-0.1444551602	-0.1042586567	0.1476231951	-0.2672582603	0.177242236	-0.1850881353	0.1648648192	-0.0853448078	0.294904213	0.0723561783	-0.1083295	0.1467216242	0.1010275497	0.2800695717	-0.0453271534	-0.0632929734	0.2524077034	-0.3810368662	0.0673494891	0.1398600857	0.0349732805	-0.0300823279	-0.0475597461	0.0253157228	0.0146085094	0.0740220507	-0.0117983242	-0.0288249409	-0.0722486552	0.1215937288	0.2156314126	0.6891459811	-0.2510426098	-0.0370573964	-0.0108221407	-0.0514461044	0.0062968522	0.0954432708	0.0950822971	0.0944816852	0.0936429488	0.0925682019	-2.1943576595728445	-0.1559370570263212	4.815205538126012	0.0243163657540301	1.1145161403223938	0.7007246099194617	1.2421462270391257	0.4910149789467818	-1.6678519726451668	-0.0818854784515537	2.7817302026563744	0.0067052315812398	0.04470297739437	0.0093605694293439	8.76202600415694e-05	0.0019983561879215	-0.0005499606299335	0.0018502415897643	3.4233939404935248e-06	3.024566944768521e-07	-0.0800305939010344	-0.0080371913984979	6.459644557608864e-05	0.0064048959601522	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4920.8802326726	-257.0084092638126	24215062.264307942	66053.3224323154	3443.9893197552424	-326.562105540449	11861062.434588175	106642.80877501136	3313.8137716183537	-131.5735545376997	10981361.71296746	17311.600253685036	3304.5306181819265	5540.520936847466	6.187171	218.037323	5.918542814691571	4.37476984985725	0.0554142208	-0.2732928635	0.3773550781	0.0274760783	-0.4597510303	-0.0356248615	-0.5936487575	-0.1636504632	0.1782229519	-0.064425666	0.1524114812	-0.3766115692	-0.1296727457	-0.293500517	-0.5102138894	0.0330580511	-0.2253942383	-0.60583677	0.0796964263	-0.2050738293	-0.104691507	0.233459254	-0.3118013835	-0.531235723	-0.1492397592	-0.2697857327	-0.2787426945	-0.4027021297	-0.2487679698	-0.2857564533	0.0869497571	-0.1948889435	0.341921476	-0.0624399297	0.2566599548	-0.4553284224	-0.0976689685	-0.1137102124	-0.669621752	-0.0527422888	-0.2313891248	0.0857867551	-0.0548915839	-0.0233252173	0.0920204512	-0.019570227	-0.0090585419	0.0219373266	0.0203914674	0.04071527	0.0272506977	-0.0501354616	-0.0095180434	-0.0026737012	0.0126471866	0.0441033177	0.0953646527	0.0947683504	0.0937772737	0.092395551	0.0906289382	-2.442298776815292	-0.2479411172424477	5.964823315233472	0.0614747976194332	-0.6593002202828586	-1.7738163606052524	0.4346767804650259	3.146424481150863	-1.422075165775766	0.2457768068694008	2.0222977771161723	0.0604062387949187	-0.0232768738866939	-0.0679798512810639	0.0046212601801955	0.000541812857937	-0.0026787758799324	-0.0021288152499989	4.53185436862788e-06	7.175840214907604e-06	-0.0771190898326078	0.0029115040684265	8.476855940464603e-06	0.0059473540166098	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5028.790480330792	107.91024765819202	25288733.6950656	11644.621549652336	3778.620490091884	334.63117033664184	14277972.808142232	111978.0201608706	3408.0699644670613	94.25619284870754	11614940.882702516	8884.229890332746	3442.334205292492	5281.955618346973	5.554713	195.749344	3.3501254150272324	2.1505713541004736	0.272077898	-0.2252817188	0.2900687301	0.1263247335	0.0035100477	0.1363214331	0.1679060955	0.252453569	0.2970538406	0.5614316376	0.5897178115	0.0556335144	-8.36271e-05	-0.2646283963	0.0890425382	0.0192447177	0.0266651105	-0.0158139904	0.3103378922	0.443418638	-0.5777382632	-0.1486756862	-0.2593061256	0.2407128627	0.135650464	0.1944386373	0.6575306909	-0.4018678273	0.0864529599	-0.2696818397	0.1918704998	-0.1320604336	0.2192652571	0.051032321	0.0636523248	-0.1403756253	0.1441645523	-0.043412622	0.2942231451	-0.0037423224	-0.1930869135	0.1447937255	-0.2769839338	0.0665104549	-0.6940929082	-0.0131507422	0.2035936129	0.0323713846	-0.2590825028	0.080158518	0.0558827307	-0.0074620272	0.0734813983	-0.0157736357	0.0572605025	0.0612413277	0.0952664105	0.0943764019	0.0928992083	0.0908440203	0.0882236248	-2.61349683653198	-0.171198059716688	6.830365714562668	0.0293087756507586	-0.4295842966335357	0.2297159236493229	0.1845426679141296	0.0527694055780615	-0.1559910963291741	1.2660840694465918	0.0243332221339776	1.6029688709064422	-0.0500557780147048	-0.0267789041280109	0.0007171097062971	0.0025055809126574	-0.0063968339656226	-0.0037180580856902	1.3823955928566276e-05	4.091948478374296e-05	-0.0739535048020163	0.0031655850305915	1.002092858590499e-05	0.0054691208725018	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4996.364219580066	-32.426260750726215	24963655.41469992	1051.4623862740875	3582.8653540629	-195.755136028984	12836924.145344272	38320.07328172603	3401.4037196814543	-6.6662447856069775	11569547.264262833	44.43881954163222	3405.036004668445	5330.160432996538	4.565361	160.884384	6.568969645309329	3.958624779237592	0.1455205837	-0.0826474443	0.1434108825	0.0578279735	0.2003501932	0.0623939482	-0.1822536012	-0.1371484531	0.1069152684	0.2168294196	-0.1371497081	0.0786666348	0.1118715267	-0.0633736131	0.1274631143	0.1078504277	0.0962138941	-0.1590061553	0.2620781319	0.1087113805	0.6377605374	-0.0055602614	-0.0682401254	0.1047520594	0.1306721005	0.1322705545	-0.1421533014	-0.3048316391	-0.2058998858	0.2739008382	-0.3065160447	0.3731809407	0.0502642323	-0.0069774266	0.0165098278	0.0140633807	0.1214239837	0.115153587	-0.0682512368	0.0884974394	0.163973062	-0.0966643402	0.0580981656	-0.1703694573	-0.0029839161	0.6497463215	0.1300095732	0.2789218873	-0.1069299253	-0.0694684889	0.0707978768	0.035894778	0.011675454	-0.0313586533	-0.0877770231	-0.3519472538	0.0951485642	0.0939067741	0.091849115	0.0889934638	0.0853646308	-1.814467626234233	0.7990292102977472	3.2922927666520923	0.6384476789090415	0.2521280617399668	0.6817123583735025	0.0635685595167525	0.4647317395591627	0.0033750966225056	0.1593661929516797	1.139127721124871e-05	0.025397583455912	-0.0015188809946374	0.0485368970200674	0.0023558303723366	2.3069994758706978e-06	0.0001291508104002	0.0065259847760228	4.258847729688136e-05	1.667993182702841e-08	-0.0304391489243785	0.0435143558776378	0.0018934991674457	0.0009265417872404	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5098.275439792135	101.91122021206957	25992412.459987693	10385.896805112936	3582.330481433514	-0.5348726293864274	12833091.678207671	0.2860887296667505	3415.54563081696	14.14191113550578	11665951.956192823	199.99365056454235	3406.31903027046	5597.07021444531	3.588704	126.466759	0.9501826895097676	0.6514626535590321	0.0499415475	0.0588876109	0.0241845261	0.0645725322	0.2115625425	-0.0487179325	-0.156931711	-0.1045540609	-0.0052951085	0.0307732711	-0.1510896653	0.1083955046	-0.0701985182	-0.0101815218	0.016332476	-0.0105920193	0.0528149998	-0.0679926999	-0.033013775	0.1605208293	0.0222371408	0.0196722754	-0.0105882847	-0.0007630322	-0.0094565795	0.1104338067	-0.0854300945	-0.0877894426	-0.0566241787	0.1788317835	0.0764440459	-0.0351140006	-0.0383882107	-0.0266774943	-0.1034555936	0.0943893004	0.1358211326	0.0980260839	-0.088941689	0.1269539754	-0.011775186	-0.0488889526	-0.1665124905	-0.0198551833	-0.0499112796	-0.0088162884	0.2291061783	-0.111708105	0.2790842165	-0.1879789504	-0.0182750955	0.0645116668	-0.3160403332	-0.0392737273	-0.0725047502	0.1173401316	0.0950111383	0.0933598536	0.0906289382	0.0868499729	0.0820666583	-1.3892556699918115	0.4252119562424215	1.930031316604397	0.1808052077315069	0.2788564852693582	0.0267284235293913	0.0777609393767797	0.0007144086243665	0.0310171308091753	0.0276420341866697	0.0009620624036334	0.000764082053977	0.0004171315726171	0.0019360125672545	3.74814466056736e-06	1.73998748874015e-07	0.0004781990218394	0.0003490482114391	1.2183465390890446e-07	2.2867430448815895e-07	-0.0233122041920465	0.007126944732332	5.079334121771485e-05	0.0005434588642916	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5090.230940369441	-8.044499422694571	25910451.02629436	64.71397096173328	3649.613070690056	67.282589256542	13319675.565751698	4526.9468170645405	3426.4703186939846	10.924687877024551	11740698.844890855	119.34880521040724	3418.902322566335	5587.483338368881	1.67838	59.146481	0.4177726331478473	0.2675147519140263	0.0403437671	0.0618427897	0.0359331505	0.0498618862	0.2142819973	-0.0302956181	-0.0717094494	-0.0922374895	-0.0161298775	-0.0306794234	-0.0627980052	0.1773229499	-0.0445894	0.0195990932	0.115558802	0.0272594377	0.1500803977	-0.1021548748	0.018319282	0.0698395547	0.1705940649	-0.0122371483	0.0188908091	0.0713783465	0.0339798554	0.1280517375	-0.1661984673	-0.0583177904	0.0003105966	0.1267511325	-0.0580641423	-0.0484657508	-0.0230379891	-0.0426499253	-0.0887659738	0.0633373378	0.1765265065	0.1080996997	-0.0842560388	0.1609597034	0.0630296815	-0.0594641868	0.0036159621	-0.0530468606	0.0551527292	0.1535705007	0.0679224398	0.0266950235	0.0700302347	0.0126995318	-0.0050472763	-0.0733148835	-0.0010887445	-0.0745069922	0.1767687062	0.1569166543	0.094854161	0.0927360906	0.0892409375	0.0844206031	0.0783466667	-1.2229484764963274	0.166307193495484	1.4956029761646883	0.0276580826083443	0.2051334206037154	-0.0737230646656428	0.0420797202485808	0.0054350902636945	0.0408478356405908	0.0098307048314155	0.0016685456765207	9.664275748241608e-05	0.0007068686006088	0.0002897370279917	8.394754538946316e-08	4.996632185266433e-07	0.0004733872167215	-4.811805117899994e-06	2.315346849264857e-11	2.240954569553284e-07	-0.02024851962205	0.0030636845699964	9.386163144434627e-06	0.0004100025468845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5128.176284618342	37.945344248901165	26298192.006121986	1439.8491501676167	3729.811414300288	80.19834361023231	13911493.186244717	6431.77431782489	3422.588727065425	-3.8815916285598178	11714113.594635325	15.06675357090566	3424.227814390601	5774.17956293831	1.352103	47.64843	0.1683879507440037	0.085898694748133	1.78052e-05	0.0632489025	-0.005577625	0.0484586333	0.1947371923	-0.0140960595	0.0118865292	-0.0817308304	-0.0265826471	0.006753994	-0.0429913527	0.201304991	-0.0428736591	0.016449447	0.0411252244	0.0031506364	0.11634957	-0.0498855841	0.0008625863	0.0821043236	-0.0117119089	-0.0300331366	0.0207640084	0.0348661743	0.003997555	0.1061661841	-0.068444366	-0.028162751	0.0322888103	0.0578180255	0.0029408794	-0.0974147073	-0.047457849	-0.0397054121	-0.1144991954	0.1002742948	0.1515626504	0.0755341639	-0.097773017	0.1594018964	-0.0249843744	-0.0076172251	-0.0899432138	-0.0071115928	-0.0070372667	-0.102358086	0.1275341097	-0.1617926736	0.1617396493	-0.118654928	-0.0057557317	0.0430307901	-0.1889418675	0.0049067571	0.0020037943	0.1683101852	0.0946776645	0.0920359983	0.0876876832	0.081713351	0.0742237856	-1.1644273703033718	0.0585211061929555	1.355891100711626	0.0034247198700471	0.1558282892197837	-0.0493051313839316	0.0242824557211645	0.0024309959807867	0.0550509696020071	0.0142031339614163	0.0030306092541211	0.0002017290143259	0.0003940112249018	-0.000312857375707	9.7879737534271e-08	1.552448453486168e-07	0.0007501507728453	0.0002767635561238	7.659806599829182e-08	5.627261820004009e-07	-0.0199109689697668	0.0003375506522832	1.1394044285681521e-07	0.000396446685315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
