global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36
5880.786645617947	n/a	n/a	34583651.571278386	3954.211709310842	n/a	15635790.24205097	n/a	3939.9972568829935	n/a	15523578.384245511	n/a	3836.919868384338	7477.514626080968	n/a	n/a	n/a	n/a	-0.0110827459	-0.0133511568	-0.0148465356	0.0015155075	0.0245483306	0.0166709749	0.021771853	0.0227424409	-0.0162700688	-0.002964476	0.0175362933	0.0087354914	0.0040198173	0.0111244027	-0.0298972967	0.0397243823	-0.0583202073	0.0393983763	-0.0296473827	0.0258964374	0.0301230949	-0.01031925	0.0640311811	-0.0111942467	0.000895035	-0.0906583808	0.0408991263	-0.0223885526	0.0291693087	-0.0021495975	0.0180951542	0.0045377759	0.0017416222	0.0187480975	-0.0269393007	0.0892304194	-0.0041569945	0.0356603488	-0.044791357	0.0023893736	0.004299842	-0.1054364067	0.0277646056	-0.0021992985	0.0196825654	-0.0545958555	0.0096549952	-0.0032389502	-0.0040897453	0.0250466322	-0.0249720105	0.0376632379	-0.0352509966	0.0509793843	-0.024966051	0.0242362426	-0.0358864434	0.0263545614	-0.0439966999	-0.0125351963	0.0033090902	-0.0201269435	0.0088113471	-0.0403546724	0.0170955888	-0.0702075928	0.0197233986	-0.0202764711	0.0739776086	-0.0097663978	0.0767071345	0.102058657	0.1020484104	0.1020313334	0.1020074273	0.1019766936	-0.0246421926699866	n/a	n/a	0.0006072376595847	-0.0231310867376919	n/a	0.0005350471736666	n/a	0.0486653906905445	n/a	n/a	0.0023683202510633	-0.00120510750721	n/a	n/a	1.4522841039339005e-06	0.0004076799083678	n/a	1.662029076867778e-07	n/a	0.000531745841058	n/a	n/a	2.8275363948247974e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5866.481652756002	-14.304992861944813	204.632820780292	34415606.9821228	3909.099077446516	-45.11263186432598	15281055.597293202	2035.1495537261997	3934.7073235629305	-5.289933320063028	15481921.72209976	27.983394530713053	3831.987930580853	7366.158014835821	0.651083	22.123379	0.0882350406036944	0.0482004059056926	0.016627281	-0.0136868629	-0.0398102354	0.0234043881	0.0036226865	0.0109735622	-0.0038238465	0.0041814512	0.0223525288	-0.0125630265	0.0112608817	0.0046481383	0.0143473886	0.0122654221	-0.0360528101	0.0478743643	-0.052299218	-0.0112029866	-0.0189530544	0.0138239219	-0.0047226085	-0.0382050197	0.0824450777	-0.0586844827	-0.0043774662	-0.1667737475	0.051515942	-0.0814753552	0.0887042591	-0.0107851663	0.0099574464	0.0040839465	0.0129198755	0.0146755669	-0.0348314638	0.101920606	-0.0048985505	0.0002722838	-0.0391240652	-0.006609729	0.0525028096	-0.135400558	0.0166493782	-0.0285082924	0.0380757262	-0.0791147193	-0.0310545912	-0.0044700208	-0.006346638	0.02017903	-0.0225258287	0.0333822844	-0.0274108607	0.0471545361	-0.0191286015	0.0124967686	-0.0366778165	0.0773362955	-0.0408221524	0.0245875665	-0.0056300806	-0.0022616469	0.0141533414	-0.0595576914	-0.0212377759	-0.052294342	0.031343772	-0.0501264408	0.0867722573	-0.0164335327	0.0683951747	0.1020313334	0.1019391344	0.101785531	0.1015706158	0.1012945183	-0.0058917381009848	0.0187504545690018	0.0003515795465442	3.4712577850595975e-05	-0.020224594330088	0.0029064924076038	0.0004090342158166	8.447698115459107e-06	0.0287959086483908	-0.0198694820421536	0.0003947963166234	0.0008292043548864	-0.000484125243298	0.000720982263912	5.19815424875673e-07	2.343772511983477e-07	0.0003598315212045	-4.784838716330003e-05	1.2947872365234453e-07	2.289468154129055e-09	0.0006970874216814	0.0001653415806234	2.733783828304428e-08	4.859308734664219e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5868.244886373888	1.7632336178858168	3.1089927912427067	34436298.04645329	3912.7216823932736	3.622604946757747	15309390.963870447	13.123266600273698	3939.608186783602	4.900863220671454	15520512.66537238	24.018460307730173	3833.533146537965	7385.108059509223	0.732759	24.898684	0.0616665763048369	0.0299579892513425	0.0139756797	0.0155815486	-0.0257648663	0.0249355011	-0.009882493	0.0140844797	0.0137349948	0.024962912	0.0115904999	-0.0068766156	0.0327490942	-0.0048311609	-0.0154588253	-0.010819372	-0.0317968444	0.0551959641	-0.0382996518	0.0113706128	-0.0531625093	0.0360089475	-0.0308461933	0.0102703562	0.0817686879	-0.1013072938	-0.0022932605	-0.1196666645	0.0041005854	0.0509786057	0.1066816703	-0.0073866314	0.0368659622	-0.016243316	-0.0077412993	0.0304088327	-0.0061538008	0.1031296919	-0.0289416565	-0.0194507514	-0.0829214759	0.0062761869	0.0633984243	-0.1104695057	-0.0589700887	-0.0224795362	-0.0019931126	-0.0571684015	-0.0203425332	-0.0162192545	-0.001014131	0.003476294	-0.0269030494	0.0239386855	-0.0230296804	0.0339983937	-0.0123801649	0.0044666505	-0.0144763481	0.0816248356	-0.0262801903	-0.0055371701	0.0831282161	-0.0049399692	0.0364954003	-0.034431393	0.0173078771	-0.011256769	0.0349216907	-0.0268257404	0.1495728525	0.0372972599	-0.0417194681	0.1019766936	0.1017206994	0.1012945183	0.1006988634	0.0999347312	-0.0168211984687332	-0.0109294603677484	0.0001194531039301	0.0002829527179245	-0.0170966280141584	0.0031279663159296	0.0002922946894545	9.784173273590202e-06	0.0473009095349397	0.0185050008865488	0.0003424350578111	0.0022373760428325	-0.0003940259328638	9.00993104342e-05	8.117885740718341e-09	1.552564357691878e-07	0.0001179119698853	-0.0002419195513191	1.3903232642231897e-08	5.852506931048303e-08	0.0004470233087426	-0.0002500641129387	6.25320605798689e-08	1.998298385591819e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5871.1744005188	2.929514144911991	8.582053125239433	34470688.84130729	3941.9894049001296	29.26772250685599	15539280.468344878	856.5995807383247	3940.03435844901	0.4261716654082192	15523870.745758705	0.1816222883968151	3835.383010547962	7358.0257319271	0.661659	22.482744	0.0247312841393653	0.0160327053295751	0.0059023456	0.0088565235	-0.0241990452	0.0327381596	-0.0017996877	0.0017747118	0.0293019858	0.038057068	0.0090712432	-0.0045731426	0.0282583857	-0.0017891394	-0.0104850396	0.0006574682	-0.0024121083	0.0504894674	-0.0596384597	0.0042289987	-0.0263024223	0.0132188815	-0.0090339724	0.0468660341	-0.0133513802	-0.0609252829	-0.0278758247	-0.0961524662	0.0234135293	0.032823709	0.0268076136	-0.0060045389	0.032528984	-0.0120126946	-0.0068826535	0.0075773592	0.0061238344	0.0767444036	-0.010154641	0.0086710038	-0.0439730502	-0.0270392007	0.0480869245	-0.0123188836	-0.1113166085	0.014883351	0.0536079859	-0.0271193025	-0.0279440516	-0.01361777	0.001198761	0.0122263014	-0.0242067854	0.0228703764	-0.020319041	0.0376273808	-0.0108087364	0.0025208084	-0.0028551869	0.0394749276	-0.0092798711	-0.0206549964	0.057572855	-0.0141167594	0.0186772739	0.017059223	0.043667493	0.0076507531	-0.0084805495	0.0287249876	0.1042515964	0.0021861185	-0.068089553	0.1018947522	0.1013933394	0.1005594783	0.099395903	0.0979064286	-0.0246310087754295	-0.0078098103066963	6.099313702657976e-05	0.0006066865932952	-0.0171071993857054	-1.0571371547002384e-05	0.0002926562708222	1.1175389638477157e-10	0.0486622504818967	0.001361340946957	1.8532491738617856e-06	0.0023680146219628	-0.000379092400372	1.4933532491799965e-05	2.230103926836452e-10	1.4371104801980477e-07	0.0004139146924548	0.0002960027225695	1.713253726299517e-07	8.761761176855639e-08	0.0004470782839646	5.4975221999980113e-08	3.022275033947097e-15	1.9987899199273154e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5881.418047002652	10.24364648385199	104.93229328613324	34591078.24360849	3929.415527166322	-12.57387773380742	15440306.385135785	158.10240126473806	3943.7940820880426	3.759723639032472	15553511.761912666	14.135521841899577	3839.114397235815	7521.4315578906335	0.781138	26.542578	0.0717384852960805	0.0345871297082036	-0.0147626578	0.0234681512	0.0001126248	-0.0154359183	3.8859e-06	0.0153318374	0.0133890417	0.0172987152	-0.022565989	0.00704876	0.0099471573	0.0105775751	-0.0126485978	0.011259031	0.0194085916	0.012445871	-0.0220124298	-0.0036651394	-0.0008813549	-0.030578567	0.022690917	0.0161757645	-0.1134966956	0.057658525	0.0547105356	-0.0975536498	0.0287615055	-0.0339067422	-0.0441674165	0.0061751133	0.0114456972	0.0041900401	-0.0206227181	-0.0108684378	0.0043387202	-0.003869482	0.0233404559	0.0324911864	0.0109327177	-0.0325407106	-0.007777291	0.0982912885	-0.0359300085	-0.0061624255	0.0772717548	0.0141255874	-0.0001277282	-0.0074247157	0.0110526393	0.0135415456	-0.0132890335	0.0218213718	-0.001827029	0.0297009851	-0.0014126763	-0.0061480931	0.0233235367	-0.0258245934	-0.0243844747	-0.0147633806	0.014183175	0.0107427837	-0.003312094	0.0519518542	0.0109393272	0.0092141273	-0.0218615841	0.0652812602	-0.0185315222	0.001135581	-0.0337045182	0.101785531	0.1009574048	0.0995821816	0.097667314	0.0952231788	-0.0101971723806286	0.0144338363948009	0.0002083356330718	0.0001039823245602	-0.0271658600429418	-0.0100586606572363	0.0007379839518727	0.0001011766542174	0.0287742707525495	-0.0198879797293472	0.0003955317377149	0.000827958657341	-5.3075136246480246e-05	0.0003260172641255	1.0628725650788896e-07	2.8169700875824404e-09	0.000492991872441	7.907717998619998e-05	2.430409862928832e-07	6.253200394569866e-09	0.0003050125577824	-0.0001420657261822	2.018267055567583e-08	9.30326604049619e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5866.5572816235735	-14.860765379078655	220.8423476520228	34416494.33857057	3936.890595724417	7.47506855809479	15499107.562703354	55.87664994821733	3939.783964078402	-4.010118009640792	15521897.683609324	16.081046451245424	3836.149088131037	7478.232473209417	0.797127	27.085884	0.0614633756525725	0.0343199436430479	0.0063489358	0.0061887305	-0.0062371547	-0.0111022961	0.0029018891	0.0070902288	0.0304329675	0.0422268255	0.0216811126	-0.0021391544	0.0058109659	0.0203896195	-0.0154417284	0.0055942266	-5.92897e-05	-0.0318105193	-0.0353467071	0.0119108726	0.0431819179	-0.0382148101	-0.0292397424	0.0389057995	-0.1432131601	0.0673724206	0.055714229	0.0165393675	0.008131519	-0.0587695471	-0.0889115629	-0.0023054003	0.0159249824	0.0150296879	-0.0203472608	-0.0045947031	0.0004503861	-0.0403749063	-4.65613e-05	0.0729880948	0.0444276238	0.0034719312	-0.0128000063	0.1578872046	0.0016765815	-0.0260221995	-0.0145585114	0.0308808222	0.0201188642	-0.0223864733	0.0043075892	0.0089979785	-0.0065152229	0.011556822	-0.0216642097	0.0264730976	-0.0109094177	-0.0071128996	0.0005699905	-0.0255617798	-0.0047060992	0.0151793688	-0.0708526735	0.0454155658	-0.0141239506	0.0505972979	-0.018987958	-0.0052340838	-0.0433077816	0.0035959057	-0.0489766098	-0.030040172	0.053317866	0.1016490594	0.1004133625	0.0983649828	0.0955204987	0.0919029315	-0.0408331511675612	-0.0306359787869325	0.0009385631962333	0.0016673462342729	-0.0171742421083251	0.0099916179346166	0.0002949545919953	9.983242895135404e-05	0.0356564495204168	0.0068821787678673	4.736438459288347e-05	0.001271382392402	-0.0001491010432662	-9.602590701971976e-05	9.220974818959864e-09	2.223112110306925e-08	0.0004519668790121	-4.102499342889998e-05	2.0427405972393825e-07	1.6830500858412863e-09	0.0004470336605969	0.0001420211028145	2.016999364464678e-08	1.998390937066644e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5851.83185794154	-14.72542368203358	216.83810261539537	34243936.09361953	3915.781875610352	-21.10872011406491	15333347.697358526	445.5780648539284	3938.33728081432	-1.446683264081912	15510500.537451932	2.0928924665746957	3832.720630676549	7342.803187309972	0.64411	21.886452	0.0403263220424838	0.0229592942764477	0.031288257	0.0243528043	-0.020457478	0.0141277477	-0.0120719839	0.0116116404	0.0298795869	0.0193642573	0.0117659975	-0.0042974639	0.0188667853	-0.0034073353	-0.0074995255	-0.0034935415	0.0111181232	-0.0093061002	-0.0171959909	0.0078034139	0.048878918	-0.0207436006	-0.0767492972	-0.0176595504	-0.093157303	0.0184318099	0.0903277068	0.0229168028	-0.0397505888	0.0240388946	0.0111828734	-0.0060215823	0.0194238913	-0.0037935412	0.001346733	0.0017664184	0.0225237265	-0.0248714927	0.0032711882	0.0364589066	0.0464884444	0.0280271318	0.0486188844	0.1189285338	0.0223954428	-0.0528454996	-0.0504093147	-0.0579485404	0.028213276	-0.0300425882	0.0031213757	-0.004571225	-0.013271549	0.0061808393	-0.0213130482	0.0119092804	-0.0009409404	-0.0116834134	-0.0067533717	0.0170297186	0.0171161049	0.007768745	0.0098813344	0.071105202	0.0051462137	0.047284897	-0.0431027723	0.0199461036	-0.0118802021	-0.044191702	-0.0281093762	-0.0295294406	-0.0163510519	0.1014853739	0.0997617951	0.0969108141	0.0929646498	0.0879678976	-0.0537273702806828	-0.0128942191131216	0.0001662608865371	0.0028866303172775	-0.0171320161023089	4.22260060162008e-05	0.0002935059757297	1.783035584080226e-09	0.0348704625568814	-0.0007859869635353	6.177755068475977e-07	0.0012159491589308	-3.902640888888797e-05	0.0001100746343773	1.2116425133298924e-08	1.5230605907626736e-09	0.0001749937774464	-0.0002769731015657	3.0622822144960185e-08	7.671409899092356e-08	0.0003020035973437	-0.0001450300632531	2.1033719247227184e-08	9.120617280853569e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5849.957246607052	-1.8746113344877813	3.51416765539006	34221999.78713036	3891.3459036183913	-24.43597199196074	15142572.941607634	597.1167271918898	3934.986028882018	-3.351251932301693	15484115.047496676	11.230889513755832	3828.11474920344	7334.869058675855	0.641697	21.80447	0.043471305756975	0.0232589471066345	0.0099999606	0.0202252903	-0.0049716162	0.0333217583	-0.0303328128	-0.0002220572	0.0231929069	-0.0320249334	-0.021558969	-0.0147011816	0.0270380535	0.0101551388	-0.0003552208	0.0092610372	-0.012153119	0.0248692179	-0.0038769211	-0.0072492334	-0.0055104593	-0.0009546586	-0.0271417385	0.0536301821	0.0082063216	0.0050159679	0.0640418422	0.03746435	-0.0462228792	0.0868105515	0.1183392813	-0.0165094022	0.0275211592	0.0005676452	-0.0004281159	-0.0040642497	-0.004589209	0.0115421593	-0.008130978	-0.0309925033	-0.0043253733	0.024325203	0.0199826202	0.0824719925	0.0382176895	0.0497591896	-0.0395780142	-0.0328320413	-0.0057221639	-0.0160282328	0.006947155	0.0043678514	-0.0131125629	0.008372962	-0.0114440815	0.0088852259	-0.0013620797	-0.0070291775	-0.006265804	0.0315873075	0.0001916647	0.0036650105	0.0737873397	0.049325873	-0.0038785218	0.0584134763	-0.0270941111	0.0035456443	0.0313318369	-0.0402365995	-0.0413936847	0.0134911105	-0.0271646001	0.1012945183	0.0990034002	0.0952231788	0.0900107121	0.0834444006	-0.0327410065555682	0.0209863637251146	0.0004404274624028	0.0010719735102717	-0.0097222987152605	0.0074097173870484	9.452309230875597e-05	5.49039117559274e-05	0.0308462371227022	-0.0040242254341791	1.6194390345094763e-05	0.0009514903446299	-2.0999982789835712e-05	1.802642609905225e-05	3.2495203790459226e-10	4.4099927717339607e-10	-3.44718520395304e-09	-0.0001749972246316	1.1883085830352765e-17	3.0624028628764064e-08	0.0003299999308257	2.799633348199996e-05	7.837946884353517e-10	1.0889995434496677e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5861.355106409871	11.397859802818855	129.9112080847139	34355483.68343707	3923.664795099303	32.31889148091159	15395145.424301654	1044.5107465549395	3936.4991161649614	1.513087282943161	15496025.29156752	2.289433125804317	3833.9211016394233	7360.979139325329	0.616587	20.951241	0.0630222214601239	0.0329970970678515	0.0149623124	0.0320071355	-0.0019873756	0.0209421856	-0.0107639094	0.001654733	0.0420476718	-0.0269099213	-0.0742633968	-0.0136855646	0.0294609037	0.0222398498	0.0005435291	-0.0103603694	0.0037947906	0.0474156376	0.0012837075	-0.0025410309	-0.0173652712	0.0060364097	0.0131805353	0.0502007091	0.0373641095	0.0444049768	0.0541554088	0.0699247484	-0.0611247472	0.0209163657	-0.0491973036	-0.0129140807	0.0303944983	0.0141949401	-0.0099447559	0.0067818853	-0.0065456469	0.0137917846	0.025718285	-0.008051738	-0.0150606045	-0.0035585741	-0.0568320804	0.0613101287	0.0623773156	0.0925537141	-0.0171960161	0.0651119285	-0.0568120017	-0.0300247018	0.0071295966	-0.0058058609	-0.0098606391	-0.0004800323	-0.0174968217	0.0129226483	-0.0063201931	0.0055563653	0.0001712535	-0.0095326536	-0.0201944352	-0.0187736807	0.0280740026	0.0302547735	-0.0171240768	0.0393170644	0.0109106004	-0.0341450424	0.0053246033	-0.0167974406	-0.0627192735	0.0122100199	-0.0120882904	0.1010765437	0.09813899	0.0933061425	0.0866713347	0.0783627004	-0.0526522538547027	-0.0199112472991345	0.0003964577690072	0.00277225983598	-0.0270934474390998	-0.0173711487238393	0.0007340548941352	0.0003017568079857	0.0493349383967682	0.018488701274066	0.0003418320748016	0.0024339361466129	0.0001099999659879	0.0001309999487777	1.7160986579769382e-08	1.2099992517339157e-08	1.8910029542240643e-08	2.2357214746193683e-08	3.575892172884138e-16	4.998450512074203e-16	0.0003440001080949	1.400017726920004e-05	1.9600496356902548e-10	1.183360743693029e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5857.225865752799	-4.129240657071932	17.050628404015843	34307094.84244363	3917.902425100637	-5.76236999866569	15349959.412609454	33.204908001522426	3937.1331837817065	0.634067616745142	15501017.706835076	0.4020417426048643	3831.569500384829	7320.345723947186	0.683861	23.237169	0.0955150759601929	0.0627783730516674	0.0075759442	0.0283298613	0.0275323447	0.0417055682	-0.0165034607	-0.0065622618	0.027659295	-0.0049445533	-0.021016758	-0.0088283751	0.019394891	0.0243595164	0.0102134354	-0.0002312853	0.0184031815	-0.0250954907	-0.0039414378	0.0306071928	-0.0486002349	0.0169269539	0.0215564472	-0.0065996403	0.0275617189	0.0082561793	-0.048147844	0.0736489011	-0.0921142404	-0.0487416524	-0.1313693776	-0.0116751066	0.0244557641	0.012577754	0.0068170535	-0.0053821482	-0.0013516541	-0.0280031689	-0.0051950395	0.0137279425	-0.0118843198	0.0019387616	-0.0915410734	0.0436448199	0.0573001866	0.0393485101	0.0161935311	0.0806650722	-0.0822533726	-0.0219696748	0.0059080411	-0.0052747925	0.0054350143	0.0031671635	-0.0300133023	0.0215388324	-0.0046373496	0.0097481428	-0.0022220738	-0.029500379	-0.016314066	0.0236477378	-0.0666720061	-0.0339829803	-0.106346166	-0.0143586422	-0.0398859231	-0.0288950426	-0.0416009902	0.0200523994	-0.1218210685	-0.0650940036	0.0105145301	0.1008315085	0.0971694901	0.0911643235	0.0829608173	0.0727567913	-0.0515875247937316	0.0010647290609711	1.133647973276408e-06	0.0026612727143438	0.0344619156298335	0.0615553630689333	0.0011876236288777	0.0037890627225481	0.0500781596290522	0.0007432212322839	5.523778001177473e-07	0.0025078220718328	0.0005919997655974	0.0004819997996095	2.3232380682359819e-07	3.504637224673766e-07	5.416906523336706e-08	3.525903569112642e-08	2.9342876282567758e-15	1.243199597868127e-15	0.00018299991478	-0.0001610001933149	2.5921062247435176e-08	3.3488968809487265e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
