global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61
5436.414595948293	n/a	29554603.659039643	n/a	4554.237312635994	n/a	20741077.499805924	n/a	3592.949802871578	n/a	n/a	12909288.285954911	3799.849100615832	7427.980057192623	n/a	n/a	n/a	n/a	-0.002422292	0.0426144883	-0.0229887382	0.0057208325	-0.0119655548	0.0124362827	-0.0477934889	-0.018159099	-0.0006431924	-0.0108853898	0.0427716611	-0.0527158465	-0.0004751296	0.004982676	-0.0226775529	-0.0064574053	0.0055592817	-0.0032571328	0.0082293075	-0.0114694798	0.0288507821	-0.0065285969	-0.0133454232	0.028248474	-0.0335494823	0.0451341263	-0.0210185414	0.0110100837	-0.0346379572	-0.0167434345	0.0105358952	-0.0116716683	0.0298623246	-0.0073681832	0.0517817144	-0.0140469681	0.0186036765	-0.0428800358	0.0098249477	-0.0169776379	0.0280308398	-0.000941911	0.0029751595	-0.0087216325	0.0124720377	0.1059956606	0.1059832789	0.1059626437	0.1059337567	-0.0384722973663826	n/a	0.0014801176646473	n/a	-0.0324710826607343	n/a	n/a	0.0010543712091602	-0.0064270156069454	n/a	n/a	4.130652961191974e-05	0.000409141325241	n/a	n/a	1.6739662401996177e-07	0.0005478940671403	n/a	3.001879088075396e-07	n/a	-0.0005171120472077	n/a	2.6740486936733855e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5403.680431014189	-32.73416493410423	29199762.20052569	1071.5255539331388	4515.930894394791	-38.30641824120357	20393631.84294933	1467.381678470014	3576.6805271117155	-16.269275759862467	264.68933375044844	12792643.59302014	3773.855417193977	7272.342399219159	0.79095	43.74995	0.0895816165636522	0.0472702469379198	-0.0264779155	0.0185576498	-0.0137879448	-0.0102623308	0.0245673864	0.0342884158	0.0259932682	-0.0032988105	-0.0104453995	0.0171257632	0.0211437095	-0.0395875228	-0.0166799695	-0.0041375404	0.0024284777	0.0102283917	-0.0022679395	-0.0086568502	-4.51315e-05	-0.0323493787	0.0005384805	-0.0045255236	-0.0097763032	0.0281953367	-0.0208540406	0.0337520449	-0.0064613549	0.0145529278	-0.0096058183	0.0031698853	0.0215263617	0.0138888033	0.0218029563	-0.0154472467	0.00924526	0.00620528	0.0166596633	-0.0191393891	-0.0061183558	-0.0135482771	0.0001167902	0.00788201	0.0003221211	0.0029064721	0.0474643699	0.1059626437	0.1058512369	0.1056656457	0.1054060001	-0.0240082113711395	0.0144640859952431	0.0005763942132413	0.0002092097836777	-0.0094808680562863	0.022990214604448	0.0005285499675585	8.988685910070996e-05	-0.0245573973527939	-0.0181303817458485	0.0003287107422501	0.000603065764743	0.0004539770681518	4.48357429108e-05	2.0102438423633526e-09	2.060951784077041e-07	0.0005870182044613	3.912413732100003e-05	3.445903723689687e-07	1.5306981211124671e-09	7.886675692275286e-05	0.0005959788041304	6.219965347512585e-09	3.551907349727646e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5422.677015972926	18.996584958737003	29405426.019561037	360.87024009451295	4465.782913208008	-50.147981186783	19943217.027900603	2514.820017109941	3593.2501162694507	16.56958915773521	274.5512848561362	12911446.39807042	3779.557967180525	7309.502795019031	0.620453	34.319199	0.1043761502527559	0.0566984921677426	-0.0131437344	0.0332912588	-0.0064785743	-0.017385598	0.0157979583	0.0152376691	-0.0044803923	0.0141669388	0.0161099352	-0.0156083455	0.0075257249	-0.0005180315	0.0011758686	-0.0168423137	-0.0206508318	-0.000391847	0.0104485412	-0.0020605414	-0.0019639305	-0.0163594183	0.0164801632	-0.0071623078	-0.0071014776	0.0211327853	-0.0233141721	0.034090796	-0.007734278	0.0274937552	-0.0131889143	-0.0017571581	0.0222614434	0.0079467378	0.0310599786	0.0056847784	0.0156384757	-0.0110734635	0.0090505407	-0.0353619233	-0.0019842203	-0.0201251168	0.0106869288	-0.010005823	0.0352332653	-0.0106198255	0.0171969538	0.1058966202	0.1055873175	0.1050724821	0.104353116	-0.0004915100228544	0.0235167013482851	2.415821025663328e-07	0.0005530352423044	-0.0544866451758849	-0.0450057771195986	0.0020255199741389	0.0029687945025227	-0.0448043626714138	-0.0202469653186199	0.0004099396046133	0.0020074309143915	0.000381906256446	-7.207081170579999e-05	5.1942018999328775e-09	1.4585238871259795e-07	0.0005870606021818	4.239772049999084e-08	3.446401506340577e-07	1.7975667035953436e-15	0.0003188876768215	0.0002400209198987	1.0168935042861345e-07	5.76100419890408e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5421.726314244411	-0.950701728515014	29395116.22657028	0.9038337766014356	4471.616737916896	5.833824708888642	19995356.250818547	34.033510734039645	3585.388242359004	-7.861873910446775	61.80906138376366	12855008.848446188	3766.500598568041	7346.703383162917	0.711445	39.352245	0.2443096590969909	0.1196702069238729	-0.0194627156	0.0221865197	-0.0251405479	0.0209415618	0.0234983037	0.057126161	0.0087011277	0.0133327421	-9.53974e-05	-0.0120569777	-0.0358313252	0.0053964447	-0.0085477998	-0.0069850568	-0.0013476608	0.0113809331	0.0011014392	0.0108696494	0.0097680162	0.0266273454	0.0051518239	-0.0031219532	-0.0219850423	0.0142149117	-0.0193580702	0.0468040413	-0.0076526869	0.0057755695	-0.011311004	0.0069137429	0.0190099329	0.0151256003	0.0359124883	-0.0100893258	0.0198168349	-0.0030032499	0.0325476471	-0.0341614097	0.0087807622	-0.0042979101	0.0241942085	0.0170352811	0.0171080286	-0.0174291407	0.0384438816	0.1057976105	0.1051918494	0.1041848154	0.10278035	0.0110846360714589	0.0115761460943133	0.0001228691568366	0.0001340071583968	0.0089886614938734	0.0634753066697583	0.0040291145568198	8.079603545144239e-05	0.0392563018337455	0.0840606645051593	0.0070661953170489	0.0015410572336621	0.000885758693124	0.0005038524366779	2.538672779463579e-07	7.845684624447364e-07	0.000586110614599	-9.499875828000236e-07	3.435256525456175e-07	9.02476407474232e-13	-0.0008802607354729	-0.0011991484122944	7.748589624152909e-07	1.4379569147081808e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5423.420012255939	1.6936980115278857	29413484.629338205	2.868612954253514	4513.493656985207	41.8769190683106	20371624.991645698	1753.676350653836	3596.5677144704773	11.179472111473387	124.98059669121125	12935299.324771391	3784.1208210847817	7310.586997343681	0.562752	31.127573	0.113669701979128	0.0647602664603495	-0.0262897238	0.0110935868	-0.0322048733	0.0078656143	-0.0059136941	0.0485768577	-0.0076160759	0.003543916	-0.0219536966	-0.0060188213	0.0198924947	-0.0061264005	0.0042462772	0.006330303	-0.0239675929	-0.0011813049	0.0076941301	-0.0142792496	-0.0073662044	0.0213788292	0.0337111799	-0.0108787776	-0.0233683304	0.0099221099	-0.0353534449	0.0482318265	-0.0033940726	0.0003725647	-0.0238098347	-0.002016583	0.0172115488	0.0107362716	0.0379770258	-0.002282155	0.0406537645	-0.0074612913	0.0386123668	-0.0279202937	0.0053187601	0.00576772	0.0243913349	0.0070290768	0.0060778319	-0.0175808617	0.0352380122	0.1056656457	0.1046653254	0.1030051337	0.1006955375	0.0311063280897201	0.0200216920182612	0.0009676036472253	0.0004008681512741	0.0162986826785811	0.0073100211847076	5.343640972087535e-05	0.000265647057057	0.0773213195268596	0.0380650176931141	0.001448945571977	0.0059785864533747	0.0001012205373653	-0.0007845381557587	6.155001178412622e-07	1.0245597184520093e-08	0.000467952599704	-0.0001181580148949	2.189796355697321e-07	1.3961316483927042e-08	-0.0009430239864801	-6.276325100720002e-05	8.892942390768199e-07	3.939225676992794e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5401.887530172252	-21.532482083686773	29180388.888630472	463.6477846842919	4513.996332059795	0.5026750745882964	20376162.88584929	0.2526822306123493	3582.4877173053333	-14.07999716514405	198.2463201704645	12834218.244643578	3771.093204669563	7290.403430213673	0.559769	30.962559	0.1031554598173899	0.0657498719711242	-0.0267005432	0.0128921895	-0.0355472492	-8.78241e-05	0.0118169182	0.0361259261	0.0409870425	-0.0021378098	-0.0102459064	0.0101745618	0.0273403292	-0.0253161118	-0.0104758331	0.0029812325	0.0254469308	0.008803678	-0.0108468242	0.0036811245	-0.0162243046	-0.0122890443	-0.0113034747	-0.0058677778	-0.028932082	0.0154636085	-0.0370749898	0.0533057034	-0.0088389988	-0.0028706087	-0.0145803523	0.0009521779	0.0200441332	0.0103419224	0.0480396461	-0.0121244859	0.0075066898	0.004598421	0.0490060048	-0.021185281	-0.0241105905	-0.0154960922	0.0155863931	0.0142532637	0.0245775847	-0.0362083303	0.0051581504	0.1055007667	0.1040084014	0.1015367435	0.0981090648	0.0243545499362056	-0.0067517781535145	0.0005931441025951	4.558650823427567e-05	-0.0441464049146418	-0.0604450875932228	0.0036536086141523	0.0019489050668875	0.076439692851892	-0.0008816266749675	7.772655940144125e-07	0.0058430266432915	0.0003958615724731	0.0002946410351078	8.681333956939586e-08	1.5670638456087546e-07	0.0005867563589214	0.0001188037592174	3.442830247346988e-07	1.4114333204185956e-08	-0.0012311185400686	-0.0002880945535885	1.5156528597006412e-06	8.299847180735713e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5410.747339870391	8.859809698139543	29276186.77591452	78.4962278872475	4474.009494215817	-39.98683784397872	20016760.954333268	1598.947200760649	3590.61104867478	8.123331369446532	65.98851253783407	12892487.7028654	3774.227609028719	7265.063681934943	0.565605	31.28537	0.1236829961669534	0.0759482259053898	-0.0254268917	0.0065291048	-0.0227703709	-0.0205057623	0.0094503526	0.0224897616	0.0024279094	0.0124969872	-0.0082104928	-0.0151965149	-0.0136165669	0.0064937758	-0.003665759	-0.0128598883	-0.0268291901	0.0040157339	0.009793813	-0.0024676197	-0.0010401328	0.0086713316	0.0265833901	-0.0089466799	-0.0139655654	0.0069025254	-0.0379562395	0.0367535397	-0.0054933491	-0.0007786063	-0.0094924519	-0.0047345382	0.0116892654	0.0040403078	0.0404164612	-0.0075934095	0.0115003793	-0.0082227232	0.0361863412	-0.0115406639	0.0069653527	0.0084051273	0.0050671589	-0.0017410388	0.0129705657	-0.0161928855	0.0204040045	0.105303025	0.1032218959	0.0997837604	0.0950338178	0.0143304753993902	-0.0100240745368153	0.0002053625251725	0.0001004820703196	-0.0071528251915538	0.036993579723088	0.0013685249407284	5.116290822092666e-05	0.010074646878877	-0.066365045973015	0.0044043193270003	0.000101498509734	0.0002568199146489	-0.0001390416578242	1.9332582610501926e-08	6.595646856026829e-08	0.000519841961952	-6.691439696940001e-05	2.702356654061046e-07	4.4775365217784495e-09	-0.0012310686761815	4.986388710010586e-08	1.515530085475271e-06	2.486407236732104e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5403.11128394663	-7.636055923761887	29193611.5467114	58.30935007081901	4470.43235767205	-3.5771365437667555	19984765.46452128	12.795905852751568	3578.332723570264	-12.278325104515716	150.75726737218088	12804465.080573784	3762.421043788365	7283.556499463894	0.486563	26.913332	0.1185892265349925	0.0560312548731481	-0.0201764569	0.0134382227	-0.0097330694	-0.0111414926	0.0125115084	0.0239461979	0.0135577154	0.0163278181	0.0077125774	0.0004079036	-0.029547666	0.0144732675	-0.0179568359	0.0042020903	-0.0134448372	0.0167366223	-0.0001386613	-0.0096650035	0.0070377734	0.0045385439	-0.0048777999	-0.0044293656	-0.0186660616	0.0073433161	-0.0298446593	0.0363761999	-0.0088224131	-0.0041791741	-0.0100617484	0.0021279132	0.0117681895	0.0101996149	0.0424437428	-0.0117711002	0.0138687416	-0.0006713523	0.0375668605	-0.0194024415	-0.0123328524	-0.0080601984	0.0094799426	0.026959868	0.0190420322	-0.0309721446	0.0127725065	0.1050724821	0.1023067888	0.0977510977	0.091485117	0.0330821813349331	0.0187517059355428	0.0010944307218773	0.000351626475493	-0.0415596964407143	-0.0344068712491604	0.0011838327891563	0.0017272083682443	0.0369754770010217	0.0269008301221447	0.0007236546612604	0.001367185899453	7.26487442166104e-05	-0.0001841711704322	3.391902001839946e-08	5.2778400362504836e-09	0.0003794714731701	-0.0001403704887819	1.4399859894988592e-07	1.970387412086952e-08	-0.0007850139508328	0.0004460547253487	6.162469030021216e-07	1.9896481800590425e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5403.942621916242	0.8313379696128322	29202595.86096299	0.6911228197199863	4463.8647479503325	-6.567609721717417	19926088.487993684	43.13349745679713	3587.1972083730147	8.864484802750667	78.57909081819753	12867983.81175915	3769.4001634122887	7264.293286484315	0.575198	31.816021	0.1197867155097587	0.0667086923412566	-0.0198980599	0.0001086465	-0.0165830789	-0.0175120667	0.0254662476	0.006698182	0.0244109595	0.0198273757	-0.0001994277	-0.0167788312	-0.0101863461	0.0049577673	-0.0062821111	-0.0044475662	-0.0276917824	0.0074779478	0.0046413811	0.0010926486	0.0113244722	0.0350569652	0.026274061	-0.0083595094	-0.0130250482	0.0093987226	-0.0256911892	0.0325374258	-0.0007760935	0.0039733262	-0.0185222185	-0.0017982192	0.017426239	0.0125502932	0.0263340733	-0.0060571374	0.0256968303	-0.0020068411	0.0334994066	-0.0102678162	0.0092895825	0.0206860899	0.0146308867	0.0070912563	0.009745061	0.0003572958	0.0239196901	0.1048092098	0.1012642201	0.0954444529	0.087480642	0.029720069776232	-0.003362111558701	0.000883282547504	1.1303794133151518e-05	-0.0565155924418832	-0.0149558960011689	0.0002236788251977	0.003194012189057	-0.0118162271719626	-0.0487917041729843	0.002380630396104	0.0001396232245794	0.0007060436141507	0.000633394869934	4.011890612588223e-07	4.984975850829825e-07	0.0001452887779891	-0.000234182695181	2.1108829009565985e-08	5.484153472223717e-08	-0.0005990514404098	0.000185962510423	3.588626282570561e-07	3.4582055282824386e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5400.330340105039	-3.612281811203502	29163567.78225901	13.048579883551652	4487.859216784344	23.99446883401197	20140880.349676188	575.7345346263717	3580.6447592490963	-6.55244912391845	42.934589521539664	12821016.89193802	3770.778687108877	7233.844978098427	0.559378	30.940962	0.2088926777683808	0.1235177987674362	-0.0220691482	0.0033994371	-0.0065352755	-0.016214523	0.0190222315	0.0054733429	0.0017512151	0.0096099366	-0.0089666816	0.0139263559	0.0050421599	-0.0090945036	-0.0140159869	-0.0120411427	-0.0099104638	0.0105019363	0.0025740266	-0.0151411579	0.0023372062	-6.23612e-05	-0.0018454918	-0.002396742	-0.0120829693	0.0081613978	-0.0180513914	0.0127385477	-0.0078485378	0.0005999514	-0.0129539486	-0.0061658875	0.0068758878	0.0132368463	0.0204291907	-0.012674209	0.0284218777	0.0121614781	0.019431787	-0.024259008	0.0001112834	-0.0134743896	-0.0015995596	0.034152168	-0.0114880799	-0.0094075382	0.0297058101	0.1045132902	0.1000954889	0.0928702909	0.0830403428	0.0136678463447168	-0.0160522234315152	0.0001868100237027	0.0002576738770952	0.0499783550506833	0.1064939474925665	0.0113409608525495	0.0024978359735721	0.0282611013473541	0.0400773285193167	0.0016061922612452	0.0007986898493654	-8.001615303823294e-06	-0.0007140452294545	5.098605897067628e-07	6.402584747037915e-11	-5.997776287625101e-06	-0.0001512865542767	3.5973320396397936e-11	2.2887621504924487e-08	-0.0005389996576414	6.00517827684e-05	2.905206309375464e-07	3.6062166136631027e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
