global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39
5699.4065505495655	n/a	32483235.028447296	n/a	3808.217055200932	n/a	n/a	14502517.139523258	3780.230997975201	n/a	n/a	14290146.398052584	3655.5451979677255	6454.836437588805	n/a	n/a	n/a	n/a	0.0733807984	-0.0388127138	0.0186033859	-0.1062239079	0.0357314023	-0.0609315462	0.0332930809	-0.1140730968	0.066422666	-0.0329572282	0.0970619886	-0.1182598951	0.0314592593	-0.0001742694	0.0408022077	-0.1198907376	-0.0657497517	0.0655385286	-0.0658799649	0.0921314762	-0.060402323	0.0067264679	-0.0503157016	-0.061228484	-0.0754406382	0.099319785	-0.0880172278	-0.020366595	0.0324907347	-0.0140686632	0.0495342248	-0.0067332273	0.0742321905	0.1320232699	-0.0131665545	0.0519830134	-0.0491914845	-0.0316319431	0.0069742877	-0.001037062	0.0357892664	-0.0291432835	0.0135214554	-0.1445799274	0.0422574269	-0.1764067035	0.2210576301	-0.1490031083	0.1360660383	0.2273026623	-0.2789489172	-0.0727275502	0.2442818762	-0.105629078	0.0620686838	-0.0018720966	0.0703690261	0.0955612383	0.0955538639	0.0955415737	0.0955243683	0.0955022485	-0.0806055416338864	n/a	0.0064972533420921	n/a	-0.7204670694157755	n/a	0.5190727981125559	n/a	1.0323720190647236	n/a	1.0657919857477742	n/a	-0.0320569585751636	n/a	0.0010276485930897	n/a	0.0023588554268543	n/a	5.564198924799983e-06	n/a	0.0016387220388035	n/a	2.6854099204602994e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5666.538620710863	-32.867929838702366	32109659.94000777	1080.3008118818614	3741.237579652413	-66.97947554851908	4486.250144754665	13996858.627403446	3776.4126055852207	-3.81839238998009	14.580120443857863	14261292.167622956	3649.324689024218	6386.834478398303	1.573918	69.372597	0.5234526706916014	0.2871717579240415	0.0879551201	-0.0263601582	-0.0040182779	-0.0721518636	0.0409623849	-0.0237441894	0.0805246704	-0.0460379345	0.0297120819	-0.03481602	0.1131163122	-0.0528853994	0.0500902174	-0.0441032058	0.0025792654	-0.1230320663	-0.0672266963	0.0522926938	-0.0593841383	0.0870192419	-0.0110906705	0.016628385	-0.0351953856	-0.0630637543	-0.0568019646	0.0979250826	-0.087088761	-0.0116224222	0.0257324006	-0.0694159938	0.0143977963	-0.0337778172	0.0345387916	0.1232503768	-0.0038653588	0.0505944464	-0.0506124398	-0.0185769656	0.0002386939	0.007141915	0.0454999815	-0.0168156817	0.007575236	-0.0959184311	0.0355994754	-0.1237284571	0.1715183243	-0.0999236849	0.0809474837	0.1779492472	-0.2181804234	0.0216450799	0.2658503614	-0.1113276376	0.0842866793	-0.0502618978	-0.0233378323	0.0955415737	0.0954752155	0.0953646527	0.0952099364	0.0950111383	-0.0625499070253994	0.0180556346084869	0.0039124908688861	0.0003260059411151	-0.6733578050423716	0.0471092643734039	0.4534107336114806	0.0022192827898032	0.9705088113664432	-0.0618632076982804	0.9418873529399064	0.0038270564667205	-0.0279239846085698	0.0041329739665938	0.0007797489164196	1.7081473808542085e-05	0.0052941787270897	0.0029353233002354	2.802832839436912e-05	8.61612287690484e-06	0.0024989160522029	0.0008601940133994	6.244581435957326e-06	7.39933740688167e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5601.826354382945	-64.71226632791786	31380458.50465932	4187.677413295372	3701.604783177975	-39.63279647443778	1570.7585563842078	13701877.970846064	3767.732823071961	-8.679782513259852	75.3386244774915	14195810.626053808	3641.6028880289673	6120.533266763587	1.73799	76.604324	0.6099640527703122	0.307564138000364	0.1078751608	-0.0143480123	-0.0114750267	-0.0400311604	0.057723996	-0.0553863706	0.0746317237	-0.0726618357	0.0254634496	0.03088343	0.1652755998	-0.0268303299	-0.0112950885	0.0108878688	-0.0354209284	-0.0733818108	-0.085599334	0.0609055586	-0.0660467715	0.0832448224	-0.0500861385	0.0155689938	-0.0546350209	-0.0796658272	-0.0711086079	0.1090541704	-0.0881259848	-0.0357508499	0.0177481265	-0.051814055	0.0413943633	-0.027055194	0.0452352676	0.1445419476	-0.0094351101	0.0746344421	-0.0817269373	-0.0083981247	0.0058723386	0.0040270777	0.0226321939	0.0098198418	0.0561020334	-0.0955830231	0.0067215239	-0.1323229132	0.1492456388	-0.1178256029	0.0725816103	0.1376482533	-0.1460730621	-0.0910772905	0.0802268151	-0.0684918343	0.0023512702	0.0766829659	0.1403053737	0.0955022485	0.0953179834	0.0950111383	0.0945821078	0.0940314435	-0.1270916012018403	-0.0645416941764408	0.0161522750960476	0.0041656302871652	-0.6250404808639587	0.0483173241784129	0.3906756027186487	0.0023345638157618	0.9667601851130598	-0.0037486262533833	0.9346252555198376	1.405219878755487e-05	-0.0251255174510293	0.0027984671575405	0.0006312916271819	7.831418431832808e-06	0.0009920147272943	-0.0043021639997954	9.840932191687843e-07	1.850861508113556e-05	-0.0002675809537027	-0.0027664970059056	7.159956678444648e-08	7.653505683684648e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5665.737816947205	63.91146256425964	32100585.01038568	4084.675047102761	3734.500734492163	32.89595131418764	1082.1436128654036	13946495.735922504	3781.623864634103	13.891041562142163	192.961035681161	14300679.053570168	3653.224310986775	5956.137677742885	1.742807	76.816635	0.3163449568999727	0.1702960568303255	0.095629985	0.0280098029	-0.0781169767	-0.0580881628	0.1038671619	-0.0245399126	0.0512598443	-0.024232418	0.0184372871	0.0870505026	0.1503009912	-0.0400013291	-0.0003304351	-0.0683807802	-0.0492267534	-0.0453093487	-0.0575719877	0.0632439925	-0.0649298061	0.0893748891	-0.0872453779	-0.0030089101	-0.0557192443	-0.0551340813	-0.0682886591	0.0958318481	-0.0982483482	-0.0589221418	0.0344726998	-0.0185663725	0.0480309299	-0.0536729545	0.0583939532	0.1334450667	-0.0033602541	0.0989117475	-0.0985535002	-0.0052313301	0.0071445539	0.01137491	-0.0335555875	0.0913332612	0.1151621182	-0.0870979487	-0.0216372446	-0.0971257926	0.0992704709	0.0728773152	0.0070865187	-0.0523003144	0.1352445768	-0.00413183	-0.1644216331	0.0886512177	-0.0492453313	0.0186910185	-0.0314020377	0.0954432708	0.0950822971	0.0944816852	0.0936429488	0.0925682019	-0.0919425034869334	0.0351490977149068	0.0084534239474447	0.001235459070172	-0.4699138858475322	0.1551265950164265	0.2208190601123275	0.0240642604813904	0.999313287383714	0.0325531022706542	0.9986270463416456	0.0010597044674436	-0.0244029017614603	0.000722615689569	0.0005955016143794	5.221734348112842e-07	0.0018209298127045	0.0008289150854102	3.3157853827960456e-06	6.871002188205994e-07	-0.0005863734166832	-0.0003187924629805	3.438337837927298e-07	1.0162863445317349e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5667.317522514527	1.5797055673219802	32118487.901000194	2.4954696794280595	3763.147366317673	28.64663182551021	820.6295149463346	14161278.10062364	3787.493357493549	5.869492859445927	34.45094642708673	14345105.933057755	3656.5622415594494	5874.6737983776975	1.167732	51.469395	0.1489143363836697	0.077141729447294	0.0834302986	0.078089445	-0.0880938062	-0.0645368521	0.1193039782	-0.0186099819	0.0426367584	-0.0371781254	0.0445648742	0.0570423597	0.1507262477	-0.0402498236	0.0706999575	-0.0517212023	-0.0410029646	-0.0696573092	-0.0472036207	0.0729106914	-0.0708348927	0.0962575545	-0.1004725943	0.0025087865	-0.0532935622	-0.0431207903	-0.0776067353	0.1007703002	-0.109126811	-0.0704272982	0.0216941276	-0.0031536616	0.0376360548	-0.0209164898	0.0587939226	0.1306018388	-0.0070616691	0.1066199419	-0.1123675918	0.0008058404	0.0079526722	-0.0014386709	-0.0347535169	0.119026949	0.1459454385	-0.106791763	-0.0106789217	-0.0810912752	0.0983060697	0.0249760197	0.0042233442	-0.0212911075	0.1122066314	-0.0290149922	-0.1840065942	0.1126774697	-0.0624328029	0.0580310684	-0.0404271283	0.0953646527	0.0947683504	0.0937772737	0.092395551	0.0906289382	-0.0791164781926028	0.0128260252943306	0.0062594171216005	0.0001645069248508	-0.5321572608206537	-0.0622433749731215	0.2831913502441412	0.0038742377280446	0.9720443633540016	-0.0272689240297124	0.9448702443282864	0.0007435942177382	-0.0248906773693025	-0.0004877756078422	0.0006195458199027	2.3792504360583058e-07	0.0013871411121575	-0.000433788700547	1.924160465037546e-06	1.8817263672225489e-07	-0.0005963293500241	-9.955933340899978e-06	3.556086937001656e-07	9.912060868844379e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5648.525127607608	-18.79239490691907	31905836.117214546	353.15410633759785	3713.564990939807	-49.5823753778659	2458.4119481116027	13790564.94193377	3779.007087917503	-8.486269576045743	72.0167713173196	14280894.570530728	3648.200627873877	5926.416817582571	0.871863	38.428574	0.0875099102153166	0.0525281463786697	0.094141353	0.0670190437	-0.0823656235	-0.043435114	0.1188944336	-0.004537053	0.0571640622	-0.0337744662	0.0539360744	0.0488573279	0.1271971212	-0.0291028634	0.0350774521	-0.0496218521	-0.0272781039	-0.0889039549	-0.0586917187	0.0630413038	-0.0647598848	0.0982793392	-0.0748735701	0.0329828903	-0.0469616694	-0.0553068933	-0.0634211553	0.1001296087	-0.1010133904	-0.0484938876	0.0512737504	-0.0348831777	0.0265297621	-0.0328997582	0.0363051017	0.1241380827	-0.0077800806	0.1002356384	-0.10500281	0.0008318963	0.0081699581	0.0236722785	-0.0254155954	0.0979042154	0.1162424501	-0.0620368195	-0.018994983	-0.0562905945	0.0609227266	0.0680921455	-0.0069369071	-0.0562118566	0.1275833341	0.0050442461	-0.1198452914	0.0783551819	-0.0265842026	0.00610227	-0.0273422357	0.0952664105	0.0943764019	0.0928992083	0.0908440203	0.0882236248	-0.0810348876769921	-0.0019184094843893	0.0065666530208227	3.680294949794829e-06	-0.5336253584976163	-0.0014680976769625	0.2847560232317095	2.1553107891028154e-06	0.9396296627630818	-0.0324147005909197	0.8829039031442628	0.0010507128143989	-0.024319378142014	0.0005712992272885	0.0005914321532142	3.263828071004387e-07	0.0018399046998134	0.0004527635876559	3.3852493043954377e-06	2.0499486630704185e-07	-0.0005862181157076	1.0111234316500051e-05	3.436516791837691e-07	1.0223705940316829e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5633.530666785541	-14.994460822066683	31736667.773613144	224.83385534449272	3714.4008624973007	0.8358715574936468	0.698681260626855	13796773.767320693	3779.568592137328	0.5615042198246556	0.3152869888808951	14285138.742670942	3639.713027606796	5725.902609164064	0.8786699999999998	38.728592	0.1533475073347732	0.0721551895879352	0.0951299232	0.1059593807	-0.1175054863	-0.0279628414	0.1330231635	-0.0193710307	0.0414749217	-0.0231835829	0.0080268522	0.0896431844	0.1259813385	0.0233835605	0.0093984957	-0.0554715456	-0.065261632	-0.0847486641	-0.0554522478	0.0737515969	-0.067813627	0.1015188252	-0.0992798842	0.0025370451	-0.0510399942	-0.0534863952	-0.0740682692	0.0965909049	-0.1069489548	-0.0686540209	0.0247710202	-0.0074116067	0.0257024803	-0.0093075812	0.0270600678	0.1097928945	-0.0003021863	0.0997072944	-0.1105307336	0.0060959769	0.0106908344	0.0410009986	-0.0292216848	0.0967648952	0.1232241887	-0.0421521757	-0.0157614607	0.0005681778	-0.0029607186	0.0319402274	-0.0157156695	-0.0471812536	0.09742651	0.0004744497	-0.0840776813	0.0285080947	-0.0025036856	0.005655679	-0.0159819285	0.0951485642	0.0939067741	0.091849115	0.0889934638	0.0853646308	-0.0647759211382634	0.0162589665387287	0.0041959199593105	0.0002643539929074	-0.5228566144553071	0.0107687440423092	0.2733790392796656	0.0001159658482487	0.8919651847819665	-0.0476644779811152	0.7956018908631277	0.0022719024612122	-0.0240353664217011	0.0002840117203129	0.0005776988390254	8.06626572750931e-08	0.0025370310304657	0.0006971263306523	6.436526449545852e-06	4.859851208887402e-07	-0.0011781864401948	-0.0005919683244872	1.388123287858895e-06	3.5042649719618294e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5664.7478442855	31.21717749995878	32089368.13933722	974.5121710639328	3739.5608054309632	25.15994293366248	633.0227284251524	13984315.017515477	3787.336071754946	7.767479617617937	60.333739610110094	14343914.520416183	3651.653755274815	5672.1704110551655	1.042403	45.945366	0.1889131375077682	0.1008830069426987	0.0947549026	0.1003763406	-0.1416323041	-0.0841779056	0.1713843282	0.0159294368	0.0075253421	0.0247815454	-0.0012288301	0.1344158761	0.1209107227	-0.0291371349	-0.0413626421	-0.0415101062	-0.0824580992	-0.0582264697	-0.0368853392	0.0692702726	-0.0552367361	0.0877616167	-0.0837943496	0.0117180491	-0.0493507949	-0.0352096675	-0.0699793665	0.0891343725	-0.0936063898	-0.0551491098	0.0186640694	-0.0203238891	0.0546318084	0.0162533315	0.0679288783	0.1144847876	-0.0068825605	0.0960150096	-0.1029147999	0.001371996	0.0131854357	0.0239250773	-0.0092371356	0.0974652455	0.1026508035	0.0052633905	-0.0158887474	0.0270203965	-0.0031955105	0.1242072468	-0.0288216041	-0.0981481926	0.1583875558	0.0189516172	-0.1193523972	0.0419969245	-0.01133228	-0.0223282973	-0.0500547801	0.0950111383	0.0933598536	0.0906289382	0.0868499729	0.0820666583	-0.0267721143931538	0.0380038067451096	0.0007167461090801	0.0014442893271196	-0.447029410757878	0.075827203697429	0.1998352940825356	0.0057497648205714	0.8792368413402869	-0.0127283434416796	0.7730574231700449	0.0001620107267693	-0.023644986307965	0.000390380113736	0.0005590853775038	1.523966332006101e-07	0.0027669103595593	0.0002298793290935	7.655792937836574e-06	5.2844505944523513e-08	-0.0005513702105535	0.0006268162296413	3.0400910908581093e-07	3.9289858574173493e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5714.117535934295	49.3696916487952	32651139.21447182	2437.366453497118	3797.4804988075134	57.919693376550185	3354.690880833592	14420858.13882336	3801.673132615396	14.337060860450038	205.5513141162484	14452718.607249755	3661.277364233471	5819.853837599912	1.060366	46.737114	0.1329241300335184	0.0845769471768306	0.0524937118	0.0966380226	-0.1311016476	-0.1042147714	0.1693086658	-0.0176323647	-0.0294921433	0.0138700742	0.0706261749	0.1487267076	0.0879025891	-0.0080465606	-0.0074112843	-0.0758257566	-0.0590782136	-0.1333814974	-0.0094763227	0.090434392	-0.0530099713	0.1155806332	-0.1196094307	-0.0197686066	-0.0314447359	-0.006732623	-0.0961245228	0.0753087981	-0.1314052016	-0.0850972869	-0.0076225276	0.058450563	0.0611793273	0.0703488199	0.0663211779	0.0990453133	-0.0038083864	0.110533119	-0.126525696	0.0097898477	0.0105695608	0.0285792374	-0.0105929109	0.0982529142	0.1111047526	0.0372614869	0.0050771265	0.0933067688	-0.0648863177	0.0501665112	-0.0334233817	-0.0810226124	0.12037651	-0.0001096858	-0.0983098238	0.0278495219	-0.0185306433	0.0148741131	-0.0352329354	0.094854161	0.0927360906	0.0892409375	0.0844206031	0.0783466667	-0.0423333341934437	-0.0155612198002898	0.0017921111839337	0.0002421515616729	-0.4492017586686074	-0.0021723479107293	0.2017822199909698	4.719095445250388e-06	0.8390268282496578	-0.0402100130906291	0.7039660185226808	0.0016168451527485	-0.0222615783624928	0.0013834079454722	0.0004955778711894	1.913817543595614e-06	0.002692939627449	-7.397073211029993e-05	7.251923837085159e-06	5.471669208933756e-09	-0.0005936025176084	-4.223230705489997e-05	3.523639489110309e-07	1.7835677591793531e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5721.617005363547	7.499469429251803	32736901.15606532	56.24204172028237	3743.947465982869	-53.53303282464458	2865.785603404474	14017142.628039544	3798.408550611024	-3.264582004371732	10.657495663267756	14427907.51735494	3661.086317580505	6137.075302922643	1.366048	60.210449	0.6558394073342888	0.363289736497018	0.0435089056	0.0268256164	-0.065760862	-0.1031457139	0.0993432247	0.0075486436	0.0187458657	-0.0045911314	0.0587474239	0.0793520662	0.0774891612	-0.0113345441	0.0042448923	-0.0396507739	0.0132182875	-0.1039584875	-0.0065140086	0.0515483184	-0.0174747163	0.0682315992	-0.073848016	0.0605323439	-0.0563489019	-0.0057943845	-0.0461258014	0.0393130783	-0.0863382208	-0.0621495117	0.0573893233	-0.0571122322	0.0385435957	0.0354485681	0.0558318924	0.0763837057	-0.0151659344	0.0881757345	-0.1006332511	0.0027129545	-0.0006171866	0.0312090871	0.031205082	-0.0212868032	-0.0637690342	0.1856293797	-0.0066196871	0.1979395228	-0.163545314	0.0368740667	-0.0618718894	-0.0665080964	-0.0152478055	0.0611266867	0.0610621892	-0.0252447741	0.0179594325	-0.0661868212	0.0135611972	0.0946776645	0.0920359983	0.0876876832	0.081713351	0.0742237856	-0.0641019803062477	-0.0217686461128039	0.0041090638791825	0.0004738739535844	-0.3785113083918645	0.0706904502767429	0.1432708105805211	0.0049971397603286	0.6505183404291159	-0.1885084878205418	0.4231741112346511	0.0355354499803873	-0.0170486917656534	0.0052128865968394	0.0002906578909202	2.717418667150787e-05	0.0019138723359164	-0.0007790672915326	3.6629073181860976e-06	6.069458447359411e-07	0.0009118800565036	0.001505482574112	8.315252374490087e-07	2.2664777809548934e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
