global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51
5253.47345217575	n/a	27598983.312715396	n/a	4081.734680356359	n/a	16660558.00082383	n/a	3693.4270573729	n/a	13641403.428134238	n/a	3616.4620435077054	5806.273902204909	n/a	n/a	n/a	n/a	-0.0968783828	-0.1366134222	0.1670406644	-0.0543569946	-0.1424206855	0.0215245083	-0.0065246354	0.1467805774	0.0995068038	-0.084038509	0.1728013287	-0.0070448398	0.0380399126	-0.1252043958	0.0538035171	-0.1504932202	-0.2977990662	0.1713131622	-0.1782806028	0.0470333913	-0.1300878821	0.0473600521	-0.1645137888	0.0686021026	-0.0098964864	0.0550868596	-0.0056019521	0.0657403322	-0.2382674121	0.2204665067	-0.1528866015	0.0792270529	-0.0175636821	0.0794717126	-0.1160814026	0.0815828379	0.0215065434	-0.1720055289	0.2548140188	-0.1660280937	0.1611600511	-0.0964499205	0.1184705374	-0.0397880026	0.0082868822	-0.0009902596	-0.080181129	0.2106692041	0.0370207488	0.07547763	-0.0553985447	0.0754176502	-0.0792688984	-0.1863799446	0.137959139	-0.1997619598	0.0790937554	-0.0012919092	0.1969931975	-0.008018977	0.1253320022	-0.0176438904	0.2041636194	-0.2723913706	0.1484825964	0.0180883716	-0.1084570795	0.0869061155	-0.131543616	0.1667793284	-0.0575135034	0.3041004046	-0.0979873061	0.0955612383	0.0955538639	0.0955415737	0.0955243683	0.0955022485	0.0305878398618375	n/a	0.0009356159474134	n/a	-0.0470865929233497	n/a	0.0022171472331292	n/a	-0.5293302111317217	n/a	0.2801904724167531	n/a	0.0036904159152783	n/a	n/a	1.3619169627739372e-05	-0.0086631381353678	n/a	n/a	7.504996235246388e-05	0.0035380705951641	n/a	n/a	1.2517943536364847e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5315.741966587802	62.26851441205236	28257112.65534276	3877.367887083972	4078.556953385032	-3.177726971327047	16634626.822005397	10.097948704299368	3711.656452961163	18.229395588262832	13776393.62480824	332.31086351337643	3642.272924198408	5976.873800858467	2.034229	86.12158999999998	0.6405477784216687	0.3224867419093382	-0.0504844702	-0.2594678224	-0.0077950691	0.0276703399	-0.0405790514	0.0498614543	0.0379539217	-0.260843413	0.0275415825	-0.1154746048	0.0128332721	-0.0330195455	0.0563063901	-0.1126930462	-0.0209849785	-0.0425815671	0.003969792	0.2741758063	-0.0023189605	-0.1256666288	0.0042754626	0.0552920608	-0.1558020723	0.0089346325	0.1163166841	0.1779557248	0.0218275021	0.1194576114	-0.1779839566	0.1462172513	0.1512314369	-0.0249630881	-0.0573707724	0.0795178968	-0.042197972	0.1475718719	0.0870253845	0.057039449	0.1975766517	0.122579101	0.0571873944	-0.1557431384	-0.074190546	-0.0979389216	0.0139821958	-0.0906703674	0.0521543007	0.1651230272	-0.1795098795	0.0974158896	-0.1417159943	0.0345935968	0.1098637432	-0.2194791132	0.1478399503	-0.1009570391	0.0461217821	0.0094345218	0.2333086484	0.1167430699	0.125441823	0.0271749912	0.1557209667	-0.0649569892	0.1260175008	-0.0636640269	0.0644952942	0.0051129194	-0.1601346984	-0.0430747275	-0.2083816099	0.0313385171	0.0665276501	0.0955415737	0.0954752155	0.0953646527	0.0952099364	0.0950111383	-0.0192091103235583	-0.0497969501853958	0.0003689899194226	0.0024797362477667	-0.1068985298241358	-0.059811936900786	0.0114272956785616	0.0035774677958236	-0.7360187901069537	-0.2066885789752319	0.5417236593905039	0.0427201686788007	-0.0014140144071286	-0.0051044303224069	2.6055208916307008e-05	1.9994367435672464e-06	-0.0086101786783299	5.295945703789884e-05	2.8047040897490527e-09	7.413517687276683e-05	0.0022104541274038	-0.0013276164677602	1.7625654854683354e-06	4.886107449356494e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5154.502348883876	-161.23961770392634	26568894.464649394	25998.21431730832	3860.0514448718914	-218.50550851314077	14899997.157057576	47744.65725058622	3641.776020795555	-69.880432165608	13262532.585641503	4883.274799652141	3544.001826281368	5457.083110429448	3.054083	129.298401	1.4952956185559472	0.8123112221506515	-0.1853514455	0.1208232369	0.1037897846	0.0615942925	0.0021680506	-0.4860006752	-0.1495649293	0.1671892152	0.0503699409	0.2305376935	0.0930760592	0.1413489559	-0.5261945785	0.0108844196	-0.2861220887	-0.056483683	0.0055660539	-0.061637681	-0.0700462954	-0.0662947203	-0.1657880719	0.3992239084	0.2615676518	0.0216736101	0.0148630159	0.320788803	0.094710487	0.1657334801	0.0873683248	-0.0447456801	0.0985458677	-0.0472455326	0.177183017	0.2229481081	0.5402527293	-0.1381664867	0.0936941531	-0.0541785553	0.012204096	-0.2366819827	-0.0172740197	-0.1079257934	0.1888939089	0.0066811525	-0.2091742723	-0.0857018348	-0.0995020143	-0.2242980143	-0.3661758523	0.0759567764	0.100920611	0.0175591902	0.038534279	-0.1028308923	-0.0817698023	-0.184928589	0.1587359783	0.0144734911	0.1886776194	-0.2867641852	0.2109539315	-0.0579569694	0.1145343699	0.2456121002	-0.0142080251	-0.1911472567	0.2958861208	-0.3221322763	-0.0926136849	0.056647498	0.1573321395	-0.3807076337	0.090057685	0.0955022485	0.0953179834	0.0950111383	0.0945821078	0.0940314435	-0.0211433423292106	-0.0019342320056522	0.0004470409248501	3.741253451689716e-06	0.073113081424438	0.1800116112485738	0.0053455226753765	0.0324041801843076	0.0204002875425572	0.7564190776495109	0.000416171731819	0.5721698210321368	0.0048321381731694	0.006246152580298	3.9014422056363365e-05	2.334955932460091e-05	-0.0043232400591111	0.0042869386192188	1.83778427249496e-05	1.8690404608702945e-05	0.0028159768809312	0.0006055227535274	3.666578050394045e-07	7.92972579393901e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5259.159931448076	104.65758256420033	27658763.184548937	10953.209588182404	4049.625196468195	189.5737515963037	16399464.231870068	35938.20729429708	3678.541899405254	36.76587860969903	13531670.505680012	1351.7298299431247	3607.1004086233584	5687.634258570587	3.241826	137.246735	1.6696355150477196	0.9770937201998072	-0.1215211762	0.041483538	-0.118534803	0.0181737201	-0.1435716472	-0.0276518143	0.0772230664	-0.0167006609	-0.1162033887	-0.2048970699	-0.013967264	0.0667841866	-0.1013494592	-0.1412973342	0.1608975532	0.1174862628	-0.0703069503	0.1309829955	-0.1314178344	0.0291097005	0.0186423708	0.0035461929	-0.0556620837	0.2835297598	-0.0550438596	-0.0754807912	0.0876048632	0.0155633423	0.1841281159	-0.0963859303	-0.1118907586	0.4270281993	0.0406940208	0.1598262911	-0.1834047942	-0.1582891056	0.0334203568	0.1052607717	0.1267423542	0.0271740195	-0.0314301425	-0.0235611172	0.0895481845	0.0837576919	-0.0944974243	0.1770408744	-0.2756444669	0.2817862206	-0.0351356326	0.1474073854	0.1144761494	-0.0723339785	0.0105011784	-0.0949957302	0.2110243072	-0.0169405041	-0.0593044316	0.0264940931	-0.1962068783	0.3359654241	-0.0826936167	0.0299627048	0.0391133312	0.0357788662	-0.0907938849	-0.0665624253	-0.0398772351	0.1442377386	-0.0424421098	-0.1461153714	0.1945866293	-0.0667191484	-0.059562134	0.0954432708	0.0950822971	0.0944816852	0.0936429488	0.0925682019	-0.0432186356307937	-0.0220752933015831	0.0018678504657873	0.0004873185743509	-0.1574006930176921	-0.2305137744421301	0.0247749781624497	0.0531366002075572	0.4511511150699334	0.4307508275273762	0.2035373286288442	0.1855462754155194	-0.0099839329321338	-0.0148160711053032	0.0002195159629974	9.967891679334582e-05	-0.0019842745540539	0.0023389655050571	5.470759633847482e-06	3.937345505865803e-06	0.000245101095759	-0.0025708757851722	6.609402302784776e-06	6.00745471422625e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5241.490456857996	-17.669474590080426	27473222.20933344	312.21033228949784	3939.699171258148	-109.9260252100471	15521229.560012138	12083.73101847991	3685.60812243968	7.066223034426002	13583707.23219334	49.93150797225262	3592.737053714919	5547.232943804346	1.848551	78.260681	0.416103818074691	0.2076612225339022	-0.0979744807	0.0156320977	0.0158592605	0.0988946158	0.0138607243	-0.0999248926	0.2171983179	-0.1655252799	-0.0393095371	-0.0409745944	-0.0540101684	0.0831476703	-0.061273145	-0.1013503594	0.0300861075	0.2651785239	0.1699430933	0.1049554341	0.0652205891	-0.0734596851	0.2142065373	-0.0817472416	-0.228615627	0.0871247038	-0.0642224325	0.2094973826	0.0631611599	-0.1060387303	-0.1170920812	-0.1654246569	0.0072904359	-0.0077684661	0.0784962168	0.141858317	-0.0391628476	-0.0844995525	-0.039688658	0.236915839	-0.083980671	0.2390357242	0.0263556129	-0.0441793849	-0.0030008572	0.0075318548	0.1069010611	0.0930298338	0.126583598	0.1099108358	0.0154630847	0.1337370324	0.1127429949	-0.0687674715	0.0456486456	-0.1087204078	0.196614711	0.0339797064	-0.0402384933	0.1799015902	-0.1451696437	0.2489348514	-0.1238807022	0.0987511233	0.0352466113	-0.0734776521	-0.0768271054	-0.1462393451	0.0788751127	0.0283110987	0.0100728589	0.0529212322	0.396374634	-0.0875960677	-0.0611421129	0.0953646527	0.0947683504	0.0937772737	0.092395551	0.0906289382	-0.1158003595895991	-0.0725817239588054	0.0134097232810804	0.0052681066528322	-0.1520495642973429	0.0053511287203492	0.0231190700030118	2.8634578581746147e-05	0.279050105700577	-0.1721010093693564	0.0778689614915031	0.0296187574259513	-0.011696540965384	-0.0017126080332502	2.9330262755531195e-06	0.0001368090705549	-0.001073885021585	0.0009103895324688	8.288091008289421e-07	1.1532290395846158e-06	-0.0004533004590455	-0.0006984015548045	4.877647317533431e-07	2.05481306170861e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5301.446258513028	59.95580165503179	28105332.43190178	3594.698152097513	4150.098048012637	210.3988767544893	17223313.808118302	44267.687339550765	3725.866672793427	40.25855035374707	13882082.46343276	1620.7508765851885	3649.599057411776	5836.691967635011	1.767483	74.82855999999998	1.0957203858478084	0.6749316491714721	-0.0076707933	-0.0555776197	-0.0156190452	0.0782492252	-0.0646576432	0.001047312	-0.1312438446	0.0827394308	-0.087792629	-0.1212772472	0.0519668448	-0.0652309673	0.0092979818	-0.0027510756	0.0302695918	0.075535641	-0.0161353738	-0.0694159987	-0.1176004126	0.0258217093	-0.0136141082	0.0781223677	-0.1239116787	0.0671328791	-0.0025575629	0.001021038	0.0139327867	-0.1228728423	-0.0441652534	0.0235717717	-0.1224829843	-0.1256011096	-0.06567055	0.0100520098	-0.0421856174	-0.0336031148	-0.0284815263	0.0308819533	-0.0611403455	-0.078925818	0.038606047	-0.03977596	0.0435881106	0.0948696133	0.0167643269	0.0535796218	0.0121463234	0.2245896464	0.0580962038	0.0351967213	0.069656718	-0.0284421653	0.034762466	0.0175618425	0.1777915113	0.0899678339	0.0032988345	0.1362244152	-0.0326019974	0.079588765	-0.0345042936	0.1046613396	-0.1105499908	-0.1581955053	0.0982997259	-0.0957746257	-0.0783233437	-0.0666813745	0.1197023279	0.0462521993	-0.0250222734	-0.049041097	0.0187643707	0.0952664105	0.0943764019	0.0928992083	0.0908440203	0.0882236248	-0.0841838352497887	0.0316165243398103	0.0070869181173635	0.0009996046113298	-0.3374195438280623	-0.1853699795307193	0.1138519485571376	0.0343620293112193	-0.1888841957165681	-0.4679343014171451	0.0356772393914948	0.2189625104427515	-0.0041369899703447	0.0075595509950393	5.714681124659967e-05	1.7114686014732643e-05	-0.0012390879592125	-0.0001652029376275	2.729201060075569e-08	1.5353389706653982e-06	3.793721949037383e-05	0.0004912376785358	2.413144568133145e-07	1.4392326226608e-09	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5261.049734460195	-40.39652405283232	27678644.308463693	1631.8791555510602	3982.0110319239134	-168.08701608872389	15856411.85836375	28253.24497761092	3699.6411624617126	-26.225510331714304	13687344.730981052	687.7773921588537	3605.951765440763	5719.651780115551	1.42061	60.143272	0.4634246475954436	0.2980826699479296	-0.025611837	0.0162968085	-0.0337699041	0.1008618616	0.0501834788	-0.0730480145	0.0399587318	-0.0514604672	-0.0548018243	-0.0105708592	0.0155701738	0.0019919247	0.009285658	-0.0499609818	0.0243657594	1.95156e-05	0.041679293	-0.0175327622	0.0846822146	0.0009155882	-0.0009003663	-0.0621579199	0.013613701	-0.0297824475	0.0084528944	-0.0699391195	0.0170457959	-0.0585865875	0.0152829464	-0.1152381344	0.0506673769	0.0083121964	0.0073417911	0.0313144518	-0.0161685198	0.0127775456	0.0076195509	0.0272904556	-0.0312691371	0.0561895505	-0.0291662831	0.0700813246	-0.0573689245	-0.0423119801	0.0300971186	0.0113387425	0.031806907	-0.0132418958	0.0887428137	0.0201041961	0.0277282334	-0.0303673648	0.0157664337	0.0265788905	0.0331923893	0.0631848042	0.0047929742	0.0098090395	-0.0341027245	0.0037321819	-0.0167822399	0.0662215783	-0.0760904224	-0.013117284	0.0216122838	0.0950094195	-0.0468667664	-0.02121191	-0.0017542391	-0.0216344758	-0.0620047091	-0.0820628951	0.0731748445	0.0951485642	0.0939067741	0.091849115	0.0889934638	0.0853646308	-0.0711561016770332	0.0130277335727554	0.0050631908058722	0.0001697218420427	-0.1059195549702423	0.2314999888578199	0.0112189521250941	0.0535922448411707	-0.2067640882304999	-0.0178798925139318	0.0427513881817899	0.0003196905563097	-0.0007122834606686	0.0034247065096761	1.1728614677417855e-05	5.073477283420371e-07	-0.0010271511099033	0.0002119368493092	4.491722809511056e-08	1.0550394025755812e-06	0.0004216345135238	0.0003836972940334	1.472236134485735e-07	1.777756629944515e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5245.966185442032	-15.083549018163469	27520161.218801223	227.51345098334008	4067.0834116738224	85.07237974990903	16541167.477512378	7237.309796312732	3698.602109944613	-1.0390525170996625	13679657.567686742	1.0796301332911444	3618.22781445593	5670.560511849595	1.144757	48.464687	0.2756637173591442	0.1429039697328105	0.0045449254	-0.0507992517	-0.0077668353	0.1340567319	-0.0017071583	0.0035979739	-0.023252367	-0.0051296903	-0.0178265315	-0.0306054779	0.084107989	-0.0011814977	0.0079596631	-0.0030162835	-0.0061504902	-0.0500515624	-0.0077105695	0.0349230339	-0.0256573838	0.0232942887	-0.0156190339	0.0712905633	0.0222621817	-0.0199433797	0.0678987636	-0.0575050825	-0.0704925959	-0.0001843938	0.0696947274	-0.0430578068	-0.1335940149	-0.0742362444	-0.0083857416	-0.0005699212	0.0133014989	0.0481698704	0.0545364014	0.0047863679	0.0474582184	-0.0293307344	0.0154765209	-0.0662463328	-0.0089790825	0.0214491791	0.0254948312	-0.0172336644	-0.0236510489	0.0085496858	0.0073802615	0.0071295369	-0.0516817561	-0.0017997979	0.0143084395	0.0367111837	0.0491729722	0.0309965709	0.0280347551	-0.0165165839	0.0045208009	-0.0028286807	-0.015753077	-0.0119530413	-0.066158418	0.0416820627	0.0315357958	0.0620321011	-0.0511882876	-0.0422780977	0.02108936	-0.0666749964	-0.1131709628	-0.0169491152	0.0357158862	0.0950111383	0.0933598536	0.0906289382	0.0868499729	0.0820666583	-0.0354191715962173	0.0357369300808159	0.0012545177165622	0.0012771281716011	-0.0575780717358895	0.0483414832343528	0.0033152343448232	0.0023368990012972	-0.3250451095799604	-0.1182810213494605	0.1056543232618484	0.0139904000114715	-0.0002758059243946	0.000436477536274	1.9051263967182105e-07	7.606890793115982e-08	-0.0016211171083564	-0.0005939659984531	3.527956073183881e-07	2.628020679005816e-06	0.000857276632687	0.0004356421191632	1.897840559890038e-07	7.349232249511616e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5269.477882889275	23.511697447243023	27767397.158259235	552.7999168506941	4004.600029759153	-62.48338191466928	16036821.39834701	3904.17301549442	3692.999652617105	-5.602457327508091	13638246.434230058	31.3875281065491	3605.716432496474	5606.818844714677	0.972953	41.191174	0.1578791053763467	0.0837684051922541	-0.0069543713	-0.0144018971	0.0582349225	0.0679101564	0.0062202042	0.0176586917	0.0756778162	-0.0650395327	0.0519084923	-0.0093926621	0.0581748902	0.0328124622	0.0296086025	-0.0053091654	0.0162061745	0.0387292034	0.0894444481	0.0439851409	0.077259374	0.0096276257	0.0103220068	-0.0651417055	0.1242613142	-0.0584798643	-0.0759842046	-0.0325087569	-0.0418450468	0.0013822662	0.0123897713	-0.0160111497	0.0063385349	0.0372216566	0.0233656053	-0.0003154434	-0.0323980418	0.0118970987	0.0152626028	0.0273175859	-0.0124885527	0.119357733	-0.0498307829	0.0183342208	0.0645840346	-0.0120520904	0.0576620369	-0.0206847585	0.0090436147	-0.1387446273	0.0300526624	0.0084214566	-0.0322591374	0.0098116709	-0.014498872	0.0109652112	0.0065285894	0.0257801905	0.0414378657	-0.0389942749	-0.0348252498	-0.024843354	-0.0220753292	-0.0314317725	-0.0312978482	0.0326688214	-0.08702356	0.0501906842	0.0117229439	0.019987192	0.0239461946	-0.0237797568	-0.0377989784	-0.0135563356	-0.0017645566	0.094854161	0.0927360906	0.0892409375	0.0844206031	0.0783466667	-0.0353709755999034	4.819599631390031e-05	0.0012511059148889	2.3228540606894927e-09	0.0061098957771434	0.0636879675130328	3.733082640755475e-05	0.0040561572059411	-0.2759180415697955	0.0491270680101649	0.0761307656637114	0.0024134688112753	0.0003277596939589	0.0006035656183535	3.642914556584429e-07	1.074264169840318e-07	-0.0014878339418846	0.0001332831664717	1.7764402464749546e-08	2.213649838623868e-06	0.0010207453249984	0.0001634686923113	2.6722013365999128e-08	1.041921018506089e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5292.32543661426	22.84755372498512	28008708.52703432	522.0107112160814	4026.95969232864	22.359662569486773	16216404.363639574	499.9545102213078	3703.875841022613	10.876188405507946	13718696.245710967	118.29147423210549	3615.973757348651	5779.552600450884	0.959678	40.629162	0.123507166215103	0.0619280366187248	0.020938626	-0.0528242424	-0.0016373025	0.0047659141	-0.0050161589	0.0430676237	0.0272563422	-0.031709999	0.069514002	0.0240581114	0.0204164216	-0.0151258786	-0.0250575618	0.0080491432	0.0159001695	-0.0523817318	0.0114316023	0.0515241304	-0.018143501	0.0379969708	-0.0150272508	-0.0378617098	0.0381588263	-0.0688689025	0.0279132372	-0.0179630821	-0.073626814	-0.1278569349	0.093796777	0.021012273	-0.0438429093	0.093401302	-0.011860242	-0.0072747295	0.0176196363	0.0079509	0.0532672683	-0.0520054065	0.0379906551	0.0291713083	0.071157936	-0.0279318643	0.0154677705	0.0229617812	0.0609663252	-0.0055700199	0.1088060852	-0.0518158891	0.0018976579	0.003029239	-0.0543627167	0.0022737739	0.0161033267	-0.0150539247	-0.0294047529	0.0651079635	-0.0110872228	0.0561926852	0.0337867433	-0.0196416894	-0.017355165	-0.0955828037	-0.0315864886	0.0445254069	-0.0374292337	-0.0098578705	0.023749936	0.0252348377	0.0713810669	0.0884642662	-0.0829902958	0.0324438201	-0.0724685716	0.0946776645	0.0920359983	0.0876876832	0.081713351	0.0742237856	-0.0454671306510618	-0.0100961550511584	0.0020672599696407	0.000101932346817	-0.0334403759554362	-0.0395502717325796	0.0011182587440409	0.0015642239941208	-0.3016714857403855	-0.02575344417059	0.0910056853088116	0.0006632398866476	0.0009591585849253	0.0006313988909664	3.986645595136e-07	9.19985191035904e-07	-0.0016131096423381	-0.0001252757004534	1.569400112411503e-08	2.602122718204153e-06	0.0008152740112028	-0.0002054713137955	4.221846079288988e-08	6.646717133427033e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
