global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72
5368.002933721858	n/a	28815455.49644648	n/a	4069.628486261135	n/a	16561876.016188098	n/a	3709.218106383004	n/a	13758298.960719518	n/a	3626.284802704194	6134.897680124977	n/a	n/a	n/a	n/a	0.0017537854	-0.0322111703	0.0251749312	-0.0018545922	-0.0317768533	0.0146197598	-0.0030234051	0.0473220052	-0.0071953301	0.0351407219	-0.0199159238	-0.0063445631	0.0586529414	-0.0095855047	0.0362971876	-0.0068506186	0.0215582238	-0.0132714642	0.0096818798	0.0037911909	-0.0250880587	0.0010462797	-0.0098322554	0.0066419453	-0.0110714133	0.0187625844	-0.0343268077	0.0239127075	0.0066460136	-0.0222721707	0.0027654471	-0.0144634563	-0.0099352356	0.0272386712	-0.0054674135	0.0100760374	-0.0120970158	0.010458618	-0.0519087083	0.0335793185	-0.0232407319	0.0691693577	0.0024334757	-0.0045172869	0.0015214376	-0.006265757	0.003027087	-0.001862674	0.011757302	-0.0040855605	0.0176762659	-0.0007290729	0.0055850383	-0.0245134798	0.0070336263	-0.0266476722	-0.0577203116	-0.0227349707	0.0532337913	-0.0226160287	0.0367005312	-0.0317980181	0.0513238595	-0.0568329225	0.0024109439	-0.0451825407	0.0955612383	0.0955538639	0.0955415737	0.0955243683	0.0955022485	-0.0686520714128278	n/a	0.004713106909272	n/a	0.0040405438164157	n/a	1.6325994332375152e-05	n/a	-0.2105913623021678	n/a	0.0443487218762829	n/a	-0.0002234484507246	n/a	n/a	4.9929210131224e-08	0.0014466589755106	n/a	n/a	2.092822191425379e-06	-0.0014543419539444	n/a	n/a	2.115110519002816e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5374.2116724758735	6.20873875401503	28882151.100575924	38.54843691560811	3995.764841777522	-73.86364448361292	15966136.670785349	5455.837976401561	3715.7872282425137	6.569121859509778	13807074.725570183	43.15336200508921	3627.601320335495	6136.597497903153	0.8132359999999998	39.296432	0.2426791959725271	0.1177617645651998	-0.0048318969	0.0098722491	0.0060741667	0.0165605435	0.0047827025	0.0074305331	-0.0037637782	0.0024793712	0.007869203	-0.0245987039	-0.0254111956	-0.0283933584	-0.0362510518	0.0655764861	0.0316223738	-0.0242173371	0.0060989125	0.0051567363	0.019360863	0.0186750317	-0.0163539296	0.0095563974	-0.0244297923	-0.0026296126	-0.0123647081	0.0123730424	-0.0302321626	-0.0021817061	0.0210407051	-0.0109163027	0.009051389	-0.0174607748	-0.0096840667	-0.0124752398	-0.0139682306	0.0240828079	-0.0178838217	0.0054430709	0.0292358166	0.033378859	0.0529645392	-0.0809382426	0.0140428592	-0.0012604167	0.0022104524	-0.0011652895	-0.0186099432	-0.0219886859	-0.0102910092	-0.0174957344	0.0048151391	-0.0172459517	0.0025965008	-0.022609624	0.0258033668	-0.0161474758	-0.0043891895	-0.0048720633	0.0166449047	0.0007398375	-0.0092744222	0.0391317331	-0.04427811	0.0236289515	-0.0324585101	0.0535199474	0.0955415737	0.0954752155	0.0953646527	0.0952099364	0.0950111383	-0.047272587677412	0.0213794837354157	0.0022346975457186	0.0004570823247929	0.0406703728363027	0.036629829019887	0.0016540792266438	0.0013417443740261	-0.3010720703918821	-0.0904807080897143	0.0906443915700544	0.008186758536416	0.000310790834341	0.0005342392850656	2.8541161370740337e-07	9.659094271037492e-08	0.0006348574103427	-0.0008118015651679	6.590217812090523e-07	4.030439314670394e-07	-0.0009165993016277	0.0005377426523167	2.8916716012059945e-07	8.401542797443872e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5367.1959766285045	-7.015695847368988	28806792.65153721	49.21998822279047	4034.355694096263	38.59085231874087	16276025.86648694	1489.2538826868677	3712.618123154023	-3.169105088490596	13783533.328371702	10.04322706189699	3633.103276110292	6165.370841279689	0.842663	40.718399	0.1757076674298609	0.0996568362296892	-0.0218655443	-0.0044382584	0.0221539951	-0.0046266362	-0.0091894827	-0.0126821731	0.0786645055	0.0088529758	0.0057174069	0.0017038775	-0.0359964295	0.0232533077	0.0046075624	-0.0061648898	-0.0139826561	-0.0196167512	0.0285429361	0.0021034989	-0.0188246127	0.014974866	-0.0146302554	0.0051877635	0.0278581411	0.0097668976	-0.0014452963	-0.0234687255	-0.0253300992	0.0422497484	0.0242362397	-0.0268140064	0.0040532515	0.0249332274	-0.0232144664	-0.0145615692	-0.021854876	-0.0031672859	-0.0074660316	-0.0012127015	0.0229414014	-0.035468526	-0.0014723384	0.0831262081	0.0129531235	0.0050455765	0.0020086529	-0.0158296844	-0.0153108027	-0.0254764732	0.0278848588	0.0258497539	-0.0158350118	0.0529837968	0.0450606572	-0.0185785073	-0.0065938897	-0.0447127071	0.0147350854	-0.0027618519	0.0073654626	0.0188969814	-0.0210788522	-0.0204831477	0.0545874314	-0.0113149173	0.0345541236	-0.0246036414	0.0955022485	0.0953179834	0.0950111383	0.0945821078	0.0940314435	-0.0526297333968841	-0.0053571457194721	0.002769888837427	2.869901025965825e-05	-0.0435528846189186	-0.0842232574552213	0.0018968537586288	0.0070935570963684	-0.2938572020195096	0.0072148683723725	0.0863520551787348	5.205432563066111e-05	0.0001009754175252	-0.0002098154168158	4.402250913358789e-08	1.0196034944388467e-08	0.0003310074849518	-0.0003038499253909	9.232477716005549e-08	1.0956595509411609e-07	0.0001479832738215	0.0010645825754492	1.1333360599500517e-06	2.1899049330929048e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5361.324316306757	-5.871660321747186	28743798.42462212	34.476394933980266	4016.406156028189	-17.949538068074162	16131518.410181131	322.1859168572435	3709.8862155466186	-2.731907607404537	13763255.732302813	7.463319175394782	3620.282960196994	6073.021243733841	0.871707	42.121803	0.2501990135424968	0.1410119069652649	-0.0100610937	-0.021949034	-0.0087215572	-0.040652598	0.0195797831	0.0121801292	-0.0480575203	0.0304532037	0.0057680486	-0.0007274846	-0.001794384	0.0182622893	0.0467846243	0.0571644816	0.0291684802	-0.016088263	-0.0176824409	0.0139410336	0.0232825266	0.0091662229	0.0064263509	0.0099886816	-0.0005683687	0.0095184435	0.0247438859	0.0207008717	-0.00389737	-0.0682388897	0.0142110817	0.0223971965	0.0113503196	-0.0285781977	-0.0178677627	0.0264969734	0.0101076584	-0.0137505355	-0.0497538806	-0.0223959412	-0.0276261542	0.0483791062	0.0083460706	-0.0845446486	0.0256953554	0.0030090554	0.0067378307	-0.0018824176	-0.020685478	-0.0223037838	-0.0602351666	-0.0248836179	-0.0059644021	-0.0327070545	-0.0299018247	0.0115888396	0.0483713196	-0.0500764419	-0.0005692706	-0.0116029855	-0.0014994285	0.03017524	0.0208315751	0.0323953284	-0.0512328061	-0.0280134709	-0.0203574008	0.0400686581	0.0954432708	0.0950822971	0.0944816852	0.0936429488	0.0925682019	-0.052988788255206	-0.0003590548583218	0.002807811680755	1.2892039128455768e-07	0.0308685938568658	0.0744214784757844	0.0009528700867001	0.0055385564585216	-0.4001587388157901	-0.1063015367962805	0.1601270162506437	0.0113000167252509	0.0007630547531199	0.0006620793355947	4.383490466215194e-07	5.822525562588716e-07	0.0002318196136492	-9.91878713026e-05	9.838233813541135e-09	5.3740333272464354e-08	-0.0004730883875234	-0.0006210716613449	3.857300085257142e-07	2.2381262240949075e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5362.926104151706	1.601787844948376	28760976.39859179	2.5657243002243626	4009.7220565051566	-6.684099523032273	16077870.970423942	44.677186433800266	3710.1066473072033	0.2204317605846881	13764891.334393095	0.0485901610744652	3629.279399071834	6151.84364936242	0.922674	44.584625	0.2573991417446142	0.1692904891056764	-0.0261162693	0.0522676823	-0.0057639915	0.0527831794	0.0105460269	0.015036184	0.0310069494	0.0075446043	0.0099256067	0.0060239559	-0.0232753091	0.0285751441	-0.0628384572	-0.0316986933	-0.0300736851	-0.0111467966	-0.006472791	0.0129559483	0.0133840294	0.0154126424	-0.007212036	-0.0059698426	0.017613601	0.0083143035	-0.0090035023	0.0195535194	0.0093867914	0.0333201007	0.0141297659	0.0037641613	0.0070042646	-0.0136051422	-0.0201636359	-0.0137706612	-0.0185907218	-0.0094120976	0.0331805515	-0.0002255831	0.036445034	-0.0847705485	0.0327889577	0.0675421226	0.0092314314	0.0128854872	-0.0006881015	-0.0167817184	-0.0050114992	-0.0218681266	0.0339136315	0.0262519525	-0.0070540739	-0.0163611919	0.0556546166	-0.0403203588	-0.0113391831	0.0040256679	-0.0066984477	-0.0011649349	0.0257693199	0.0020319067	-0.0178694379	0.0192161486	0.0204628602	0.0394340851	-0.0476592155	-0.0191633833	0.0953646527	0.0947683504	0.0937772737	0.092395551	0.0906289382	-0.0385037996046833	0.0144849886505226	0.0014825425839976	0.0002098148962057	0.0943979091428843	0.0635293152860185	0.0089109652505482	0.0040359739007103	-0.2469829926620121	0.153175746153778	0.0610005986642835	0.0234628092097666	0.0005860198385773	-0.0001770349145426	3.1341360967105696e-08	3.434192512061647e-07	0.0002599544185257	2.81348048765e-05	7.915672454387281e-10	6.75762997110348e-08	-0.0001540762738566	0.0003190121136668	1.0176872866615933e-07	2.3739498165534006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5359.210453735452	-3.715650416253993	28721136.687427346	13.806058015808471	4023.775279068365	14.053222563208235	16190767.496441698	197.4930644110651	3706.821813229656	-3.2848340775472025	13740527.955035197	10.79013491701538	3619.880101622861	6065.510132813553	1.007043	48.661419	0.252120894601041	0.1561013635290645	-0.0077604842	-0.0711999612	0.0180070863	-0.0402088783	0.0088187929	-0.0234123819	0.0545115757	0.006793452	0.0224758899	-0.0166122233	-0.0420051345	0.0009070059	0.0931330473	-0.0143405009	0.033716914	-0.0079900202	0.0146255475	0.0116475082	-0.0222835812	-0.0008517087	0.0100484712	0.0042900167	0.0527254186	0.0152030544	-0.0474611026	-0.0693031661	-0.0391712379	0.0180119047	0.0086430468	-0.015759191	0.0105412378	0.0316520916	-0.0002588105	-0.0292743775	-0.0232920479	-0.0092225392	-0.0768684494	0.004116207	-0.000447717	0.0818263813	-0.0590460922	-0.0151891685	0.0132100657	0.0095468677	-0.0009814972	-0.0052926166	-0.0318873977	-0.0220061224	-0.017954217	-0.0019205548	-0.0073575667	0.0659505684	0.0064154404	0.0018981754	0.0057040897	-0.0742164334	0.0158783933	0.0148131707	-0.0134751485	0.0490560085	-0.0153547676	-0.0015786454	-0.0204209286	-0.0212766133	0.0641256015	0.0511976414	0.0952664105	0.0943764019	0.0928992083	0.0908440203	0.0882236248	-0.0449241045671726	-0.0064203049624892	0.0020181751711622	4.122031581136471e-05	-0.0464657804488837	-0.140863689591768	0.0021590687527238	0.0198425790454059	-0.3146615045129408	-0.0676785118509286	0.0990118624223474	0.0045803809663562	0.0002249704248681	-0.0003610494137091	1.30356679139757e-07	5.061169206533342e-08	0.0002600256554916	7.123696590000682e-08	5.074705310638733e-15	6.761334151383625e-08	0.0002279708393854	0.000382047113242	1.459599967365456e-07	5.197070361008384e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5361.963672749384	2.7532190139327213	28750654.42788407	7.580214938680666	3991.309869719714	-32.465409348651065	15930554.476122	1054.00280417548	3710.430134799982	3.6083215703260976	13767291.785231814	13.019984554880594	3626.194235065564	6160.701978244542	0.8835119999999999	42.692272	0.2489765843391161	0.1282831727782884	-0.0205219974	-0.0104243505	0.0041819335	-0.0240391236	0.0162581057	-0.0042738232	-0.0140490083	0.0228254802	0.0080701512	0.0086714926	-0.0038888502	0.0158419867	-0.0444057352	0.0847442437	-0.0176921263	-0.0191725713	-0.0050540571	0.0133455868	-0.0258042607	0.010044921	-0.0119013862	-0.0168274753	0.0282505866	-0.0028109486	0.0229746252	0.0255633771	-0.0151113226	0.0003100661	0.0218224151	0.0166677501	0.0020643919	0.0098476694	-0.0171735952	0.0174778982	-0.022751957	-0.0052553659	0.0094234257	-0.0060241106	-0.0101314026	-0.0552720016	0.0569792102	-0.0800811199	0.016687064	0.0088240122	0.0090134714	-0.0104399385	-0.0110041722	-0.0160205177	-0.0143365148	0.0056450864	-0.007581569	-0.0142050994	-0.0113297474	0.0137100701	0.0176802037	-0.0317902728	0.0094763381	0.0081970648	0.005601425	0.0072635139	0.0274601447	0.0717758136	-0.0428070745	-0.0158884816	-0.1041589258	0.0035284631	0.0951485642	0.0939067741	0.091849115	0.0889934638	0.0853646308	-0.0249225113711162	0.0200015931960564	0.0006211315730434	0.0004000637303805	0.0557206230804041	0.1021864035292877	0.0031047878364684	0.0104420610662504	-0.3673840632624348	-0.052722558749494	0.1349710499392167	0.0027796682010938	-2.6370084520357896e-05	-0.0002513405093884	6.31720516596495e-08	6.953813576108191e-10	0.0002600131067371	-1.2548754499983137e-08	1.5747123950084703e-16	6.760681567507857e-08	-0.0010019966797572	-0.0012299675191426	1.512820098145802e-06	1.0039973462444528e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5366.845076353699	4.881403604314983	28803026.073581945	23.828101148219304	4027.893849070479	36.58397935076528	16223928.8593798	1338.38754513722	3714.5788658656174	4.148731065635275	13798096.150735496	17.211969454967203	3625.961742589191	6095.18657207888	0.757511	36.603733	0.0758822831278743	0.0347365523835843	-0.0115690911	-0.0039877487	-0.000966084	-0.009236301	0.0007001643	0.0134507576	-0.016112451	0.0347687867	-0.0072197296	0.0144389991	0.0074721508	0.0280583135	0.0331815451	-0.0250193047	0.0021370999	-0.0253047916	-0.0125394039	0.0004003807	0.0103703232	0.0074488052	-0.0491548038	0.0239508881	0.0295831579	0.0112270307	-0.0062809674	-0.0026904733	-0.0343316131	-0.0103112247	0.0232866641	0.0075054508	0.0007685338	-0.0269624853	-0.0124486085	0.0495768012	-0.0065036169	0.000912953	-0.0475159932	-0.0072451303	-0.0069074246	-0.0320642502	0.0038875361	0.0917725208	0.0145867879	0.0129421122	0.0067738261	-0.0065287355	-0.0227861357	-0.0209061643	-0.0380554525	-0.0142569401	-0.0026103372	-0.0275838367	-0.0066366051	-0.0084000361	0.0161944143	-0.0367719183	-0.0031420127	0.0061605553	0.0107746759	0.0505842055	-0.0201825919	0.016821572	0.0194277741	-0.0185219747	0.0251984986	-0.03935562	0.0950111383	0.0933598536	0.0906289382	0.0868499729	0.0820666583	0.0001867935026638	0.02510930487378	3.4891812637411065e-08	0.0006304771912444	0.0514285072506481	-0.0042921158297559	0.0026448913580299	1.842225829604203e-05	-0.3498900529427544	0.0174940103196803	0.1224230491482834	0.000306040397065	0.0002201736060198	0.0002465436905401	6.078379134516115e-08	4.8476416787762125e-08	0.0002598529364035	-1.601703336000064e-07	2.5654535765537343e-14	6.752354855752143e-08	-0.0013350298609766	-0.0003330331812194	1.1091109979311382e-07	1.7823047296992e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5378.60539529966	11.760318945960536	28929395.99834661	138.3051017107183	4030.1637431819263	2.269894111447229	16242219.796858156	5.152419277182806	3717.234871724992	2.6560058593745453	13817835.091568315	7.054367125031916	3636.102630458043	6226.74769723565	0.746903	36.091175	0.1121183108062552	0.0509876584955096	-0.0360566557	0.0522108975	-0.0046950105	0.0253339396	0.0047334231	-0.015679773	0.0578085262	0.0019371352	0.042603739	-0.043580368	-0.0575495186	-0.0088004965	-0.0200256066	0.0400897446	0.0591985714	-0.0332170143	0.0165697883	0.028177699	-0.0090700561	0.0128764919	-0.001329035	-0.0032939498	0.0279885679	-0.00016942	-0.0597691626	-0.0396762978	-0.0255080643	0.0212285198	0.0365938557	-0.016320764	0.0211092093	0.0272653523	-0.0083490499	-0.0540723143	-0.0354882563	0.0225933311	-0.0200285479	0.004051557	0.0340017858	0.0509675095	-0.0063354078	-0.0349299334	0.0152183017	0.0136726889	0.0115013189	-0.0218296752	-0.0177667107	-0.0236463905	0.0246222453	0.0342900394	-0.0290580429	-0.0024466301	0.075023261	-0.0081362456	0.0060772119	-0.0291799208	0.020961641	-0.0024140343	-0.0416286104	0.0521447493	0.0365536904	0.0158576475	-0.0100669778	0.0156292683	0.0162038979	0.0671872096	0.094854161	0.0927360906	0.0892409375	0.0844206031	0.0783466667	-0.0028619319725038	-0.0030487254751676	8.190654615239491e-06	9.294727022935909e-06	0.0273700448666573	-0.0240584623839907	0.0007491193560028	0.0005788096122819	-0.3363093489309676	0.0135807040117867	0.1131039781783713	0.0001844355214557	0.0008173257072675	0.0005971521012477	3.5659063202454337e-07	6.680213117603191e-07	-0.0003214433605991	-0.0005812962970026	3.379053849089351e-07	1.0332583407324303e-07	-0.0010848698805207	0.0002501599804559	6.258001582169631e-08	1.1769426576609978e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5365.310520622375	-13.294874677284495	28786556.982701145	176.75369268470055	4041.048976246904	10.88523306497791	16330076.828426152	118.4882988788884	3713.482368155328	-3.752503569663986	13789951.298600502	14.081283040340958	3630.973604293498	6126.149677393327	0.852187	41.178589	0.1191410017938642	0.0646951622650204	-0.0138806282	-0.0444529605	0.0111973206	-0.0315599294	0.0199648511	-0.0177201109	0.047930742	0.0183951037	0.027159918	0.0168277156	-0.0265283158	0.0124162778	0.0184206014	0.0242701988	-0.0249389468	-0.0234872206	-0.0081248271	0.0091265789	0.0002846632	0.0143171929	0.0109150129	0.0082999735	0.025234047	0.0204037514	-0.0005981239	-0.0312132948	-0.0106687463	0.0332561496	0.0249858656	0.0076759857	-0.0003692997	-0.0007843881	-0.0185484343	-0.0271389992	-0.0118041163	-0.0040463895	-0.0263572764	-0.022499243	0.0193448538	-0.0432034484	0.0204453455	0.0035666996	0.0189539913	0.0197190986	0.0054146528	-0.0037824573	-0.0364062329	-0.024655634	-0.0306597743	-0.0008062034	-0.0255891111	0.0406673296	0.0090684691	-0.0054987631	0.0144805088	-0.063469611	0.029110563	0.0339583586	-0.0094415861	0.0409200648	-0.0499989803	0.0539349489	-0.0520263009	0.0170791746	-0.0229806791	-0.0105253611	0.0946776645	0.0920359983	0.0876876832	0.081713351	0.0742237856	-0.0121365791678869	-0.0092746471953831	0.0001472965538983	8.601908059882761e-05	0.0404112373737888	0.0130411925071315	0.0016330681060807	0.000170072702008	-0.3655145575284422	-0.0292052085974746	0.1336008917652129	0.000852944209222	0.0010009287932415	0.0001836030859739	3.3710093179176e-08	1.0018584491398854e-06	0.0006868768400905	0.0010083202006896	1.016709627118715e-06	4.717997934527103e-07	-0.0012453456637346	-0.0001604757832138	2.5752476998114615e-08	1.5508858221825713e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
