global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61
5008.944900824987	n/a	25089529.01950064	n/a	4275.483278684263	n/a	n/a	18279757.26630873	3252.4238801394026	n/a	n/a	10578261.096101047	3486.3051105904538	5289.036265820265	n/a	n/a	n/a	n/a	0.0488322474	-0.0780448423	0.0692283765	-0.0072736504	0.0453208728	0.0354401681	0.0507266056	-0.0206446514	0.0722398574	0.0384969909	-0.0481958486	0.0405726418	-0.0447568294	0.1700499559	-0.0211326576	-0.0336838792	0.0158109456	-0.0190686752	0.0261492561	0.0045407997	-0.0272462357	0.0070715578	-0.0328709508	0.018182888	-0.0321927065	0.0346838727	-0.0063118537	0.0686102054	-0.0125766118	0.0627954963	-0.0175656789	0.0122553152	-0.0206819901	-0.0137014193	0.0064073866	-0.0098885422	0.022089312	-0.0096801098	0.0069054903	-0.0806351194	0.021271547	-0.0651049021	0.0468368947	-0.0616786884	0.0020958213	0.0697651793	-0.0013406587	-0.0012998046	0.0046929023	0.1044121062	-0.0115251804	0.0328681139	-0.046705172	0.0206853123	-0.001971024	0.02801351	-0.0025937149	0.0009354255	-0.0108674013	0.0048006524	-0.0179329814	0.0054486874	0.0257404847	-0.0135213616	0.0487559234	-0.0091529566	0.0190467753	-0.0099813017	0.0508244522	-0.0052239889	0.1000218056	0.0955612383	0.0955538639	0.0955415737	0.0955243683	0.0955022485	0.1578320323334452	n/a	n/a	0.0249109504305056	0.0399347981351212	n/a	n/a	0.0015947881020928	0.0409195062638048	n/a	0.0016744059928735	n/a	0.0060349212990749	n/a	n/a	3.642027508602788e-05	-0.003440213858187	n/a	n/a	1.1835071390061884e-05	0.0054189722167467	n/a	2.9365259885872643e-05	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5025.925981028005	16.981080203017882	25259931.96677231	288.35708486132586	4207.0900345413775	-68.39324414288512	4677.63584438829	17699606.558737367	3267.101261069678	14.677380930275376	215.42551097241127	10673950.65008308	3472.630596038664	5391.902640923858	0.736314	35.627884	0.0966365981881515	0.059365893818798	0.0646289343	-0.0765929191	0.0451473216	-0.0032372035	0.051870396	-0.0212275385	-0.0041213991	-0.0026566807	0.0588166446	0.018594915	-0.031633248	0.023236569	-0.0031616455	0.0603722283	0.0192800731	0.0024631048	0.0088358888	-0.0033732119	0.0026977692	0.0177141785	-0.0261142048	-0.0049548545	0.0222632862	0.0028170587	-0.0231112527	0.0154912575	-0.0115678286	0.0218152742	0.0244393645	0.0185136308	0.04666801	-0.004121379	-0.0219900673	-0.0104447428	0.0212299435	-0.0165493547	0.0009265232	-0.0266371669	-0.0076581484	-0.0133905719	-0.0253933546	-0.010740989	-0.0052450121	0.0110883363	-0.0154183237	-0.0046552393	-0.0095280635	0.0033690659	-0.0007779342	0.1004514822	-0.0118826299	0.0338760789	-0.0552681136	0.0324039423	-0.0120543935	0.015716538	0.0125051325	-0.0112305973	-0.0127235393	0.0233856345	-0.0464971287	-0.0052796182	0.0150779691	-0.0395220641	0.0626543802	0.0218015148	0.0215625626	0.0128408093	0.0709194601	-0.0170454628	0.1108962624	0.0955415737	0.0954752155	0.0953646527	0.0952099364	0.0950111383	0.1538508696216922	-0.003981162711753	1.5849656537452503e-05	0.0236700900833509	0.0498382753188195	0.0099034771836983	9.807886032803282e-05	0.0024838536867544	0.0001462414205946	-0.0407732648432102	2.1386553097526697e-08	0.0016624591259745	0.0066900405577689	0.000655119258694	4.291812431117764e-07	4.475664266459282e-05	-0.0032798588304341	0.0001603550277528	2.5713734925633286e-08	1.0757473947576542e-05	0.0054430717992896	2.409958254289985e-05	2.962703061222172e-05	5.807898787420433e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5038.848616332409	12.92263530440414	25389995.37831503	166.99450321063225	4216.2797030696165	9.189668528239054	84.45000765890734	17777014.534516815	3265.338054475644	-1.763206594033818	3.108897493244337	10662432.610006783	3472.286307111357	5439.978104142472	0.711176	34.411491	0.1877468211136292	0.1043113473679886	0.0513988176	-0.0795561744	0.0736923957	-0.0006122258	0.0373012292	-0.0480961306	-0.0073070597	0.0168393613	0.014428112	-0.0116079977	-0.0176387434	0.0492752001	-0.0701112121	0.0779130424	-0.0012267736	1.38949e-05	-0.0009791099	-0.0194555559	-0.0078141892	0.0085462068	-0.0127217273	0.0156973592	-0.0011443887	0.0245333031	0.0222243284	-0.0029450776	0.0420097409	0.038231691	0.0367920012	0.0414974493	-0.0073292636	0.0041873977	-0.0147001128	-0.0292914148	0.0037182615	-0.0270033358	-0.0051388642	-0.0031550849	-0.0199670077	-6.90287e-05	-0.0557646902	-0.0462714468	0.0368709419	-0.0463275321	-0.0288745286	0.0098551986	0.0104696954	-0.0008037504	-0.0096200914	0.1151435535	-0.0018035756	0.0370009755	-0.0593378	0.0377571399	-0.0192170271	0.0272665914	0.0039395747	-0.0098008403	-0.0057196202	0.0314251448	-0.057040159	0.016583687	0.0244568102	-0.0188510817	0.0526364834	0.0189390266	0.043012015	-0.0012072379	0.063036469	0.0161923989	0.0677661395	0.0955022485	0.0953179834	0.0950111383	0.0945821078	0.0940314435	0.1583958140292622	0.00454494440757	2.0656519667901823e-05	0.0250892339019926	0.0275177702936844	-0.0223205050251351	0.000498204944577	0.0007572276819359	-0.0273189145702446	-0.0274651559908392	0.0007463230932963	0.0007543347936011	0.0083661328688119	0.0016760923110429	2.809285435137462e-06	6.999217917861482e-05	-0.0040082415989837	-0.0007283827685496	5.305414575199807e-07	1.6066000715823412e-05	0.0057069210334987	0.0002638492342091	3.2568947682589864e-05	6.961641839272853e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5016.20265310045	-22.645963231958376	25162289.056972	512.8396507032106	4230.313387157299	14.03368408768256	196.94428907287465	17895551.353562262	3257.443596657742	-7.894457817902094	62.32246423863548	10610938.785406526	3482.730298150048	5426.752029350027	0.708674	34.290443	0.1790624066677253	0.0987361806999661	0.0535982889	-0.0749940453	0.0767391021	9.08939e-05	0.0478190877	-0.0061916345	0.0085710461	0.0426277612	-0.0376255475	-0.0560171276	-0.0153553828	0.0332282289	-0.0468974733	-0.0491745234	0.0536422391	-0.0204696025	0.0125590007	0.0066937848	0.0215338243	0.0280995129	-0.0180319545	0.0160783955	-0.0162834549	-0.0214120334	-0.0337698347	-0.0107680702	0.0345266149	0.0514061882	0.0170977685	0.0178733677	0.0039305292	0.0129672757	-0.0099949291	-0.0119753311	0.0163284091	-0.0038973288	0.0312181964	0.0128095891	-0.0291834253	-0.0207482759	0.0116871105	-0.0183013243	0.035905476	-0.0091385672	-0.0146703573	0.0581384722	0.0451478201	0.0041702061	-0.0129227021	0.1106023406	-0.0056255492	0.0380350437	-0.0634142423	0.0396434662	-0.0095493407	0.0324993738	0.0080201863	-0.0133722709	0.0013600254	0.0322551589	-0.0563882345	0.0138646564	-0.0062228774	-0.0216462285	0.0414515199	0.0255641017	0.0252499013	-0.0035185276	0.0576538028	0.0146676569	0.0572019599	0.0954432708	0.0950822971	0.0944816852	0.0936429488	0.0925682019	0.1632029107278185	0.0048070966985563	2.3108178669270944e-05	0.0266351900700322	0.1076386427142779	0.0801208724205934	0.006419354197437	0.0115860774053719	-0.0697483005181851	-0.0424293859479405	0.004864825425175	0.0018002527919192	0.0081032523939475	-0.0002628804748643	6.910614406493224e-08	6.566269936001589e-05	-0.0033121602098191	0.0006960813891646	4.845293003413201e-07	1.0970405255508904e-05	0.0057820602014824	7.513916798369998e-05	3.343222017356669e-05	5.645894565282684e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5034.951136698827	18.74848359837688	25350732.94894481	351.5056372386068	4228.258865384702	-2.054521772596672	4.221059714073772	17878173.03270433	3260.6934164536856	3.2498197959434947	10.561328706106217	10632121.556104409	3480.767593004249	5385.337990141008	0.8788019999999999	42.522419	0.5076027278225425	0.2264282916923559	0.0444786807	-0.0688947206	0.0285235833	-0.0284668218	0.0538755188	-0.0338260651	-0.0098195182	-0.0227302434	0.0043607803	0.0135197194	0.0107524605	0.0041328888	0.0452838677	0.0057834281	-0.0275987006	-0.0111142643	0.006049081	0.0016823984	0.01603858	-0.0022182735	-0.0023223926	0.0123482214	0.0062904337	-0.0069137828	-0.0257704312	0.0115098358	-0.0219632624	0.0266932647	0.0493136198	0.025759522	0.0353063456	0.011940262	0.0143997216	-0.0033353384	0.004658167	0.0126693466	-0.0017376765	-0.0140132857	0.009255979	-0.038447984	0.0424267611	-0.0121692398	-0.0062545976	0.0041802885	0.0185985356	-0.0197759932	0.1015278295	0.0049080688	0.0056404265	0.0600959665	-0.0282932724	0.0363389528	-0.0576264642	0.0149340514	0.0095394827	0.0469805292	-0.0251064318	-0.0393359176	-0.0031719389	0.028006986	-0.0001199111	0.0248743593	-0.0089284833	-0.0246919742	-0.0147052955	-0.0036896166	0.0079514534	-0.0038299919	-0.0308025155	-0.022857977	-0.0407758542	0.0953646527	0.0947683504	0.0937772737	0.092395551	0.0906289382	0.1206732065722349	-0.0425297041555836	0.0018087757355614	0.0145620227844252	-0.0441492927800908	-0.1517879354943687	0.0230395773616426	0.0019491600529821	-0.1449532819830352	-0.07520498146485	0.0210114539576533	0.0056557892371284	0.0065929788801392	-0.0015102735138083	2.2809260865108697e-06	4.3467370513961535e-05	-0.0016020450269549	0.0017101151828641	2.9244939386626554e-06	2.566548268390926e-06	0.0042408467640001	-0.0015412134374823	1.7984781275730118e-05	2.375338859876008e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5056.545497129339	21.594360430512097	25568652.364539	466.3164024028666	4197.954432056568	-30.30443332813411	918.3586793393254	17622821.413623385	3264.9885694920863	4.295153038400713	18.44833962328288	10660150.35891398	3465.5114568546287	5334.761450953782	0.8278339999999998	40.056232	0.3068641771878729	0.1470577195457965	0.0174421662	-0.0775175218	0.0323744769	-0.0246323052	0.0098576713	-0.0832778729	-0.0341325447	0.0594552145	0.0354481296	-0.0147251357	-0.0566406381	-0.0116599078	0.0911434238	0.0531509873	-0.0254681893	9.37931e-05	0.0066422066	0.0044241018	0.017580076	-0.0028965821	-0.0012687522	0.0379775198	-0.021267857	0.0286982507	0.0428825774	-0.0170340346	0.0084890951	0.0714677094	-0.0014298111	0.0318109031	-0.0834303404	0.009380421	-0.0300705811	0.0083557199	0.0205194611	0.0061994392	-0.028814788	-0.0252793157	-0.0638421044	0.0447602756	-0.0174138806	0.0111970054	-0.0013100099	-0.0477869743	-0.0886399504	0.0127730883	0.0043010767	-0.0030184618	0.0049161356	0.0649737493	-0.0378646732	0.0378993526	-0.0470810531	0.0201595417	0.0060953649	0.0129783974	-0.0042028867	-0.0274144528	0.0023173192	0.0354217495	-0.0014207021	0.000746855	-0.0076312034	-0.0178273397	0.0217963693	-0.0106515883	0.0217000871	-0.0020588546	0.0212964913	-0.0602657708	-0.0049002646	0.0952664105	0.0943764019	0.0928992083	0.0908440203	0.0882236248	0.1287452944311553	0.0080720878589203	6.515860240212988e-05	0.0165753508381648	0.0192845219642094	0.0634338147443002	0.0040238488530141	0.000371892787388	-0.0783913246981029	0.0665619572849323	0.0061451997879233	0.0044304941576011	0.0050100918815891	-0.00158288699855	2.505531250178944e-06	2.5101020661965007e-05	-0.0025878911164327	-0.0009858460894778	9.718925121386704e-07	6.697180430511286e-06	0.0050480400219666	0.0008071932579665	2.5482708063376548e-05	6.515609557065727e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5055.890641626752	-0.6548555025874521	25562030.180088967	0.4288357292690644	4228.50148908827	30.547057031702025	933.122693298056	17880224.84322172	3266.137325936386	1.148756444299579	1.3196413683198118	10667653.031874886	3482.5246102267133	5479.98105029529	0.801115	38.763371	0.1782548365658283	0.0996239406809833	0.0288586018	-0.0809870235	0.0519995739	-0.0112466995	0.0309027225	-0.0826778621	-0.0238732117	-0.0518186969	-0.0106048419	0.0020016519	0.0250574275	-0.0273875732	0.0009483055	-0.0995249426	0.0514295836	0.0032838639	0.0166727973	0.0034590564	0.0178360748	-0.0088446387	-0.0035579205	0.0275699382	-0.0091095785	-0.0081724584	-0.0359441749	-0.0093181467	0.0278656429	0.0537682249	0.0247831885	0.0164277625	0.1142116656	0.0023834832	0.0123251026	-0.0210598413	-0.0026973159	0.010175593	-0.0173458663	-0.0325651663	-0.0037783412	0.0067970673	0.0281701695	0.0108628525	0.0120902638	0.0386006087	-0.0151198241	-0.0001590279	0.0452720307	-0.0017868595	-0.0020472786	0.0917706528	-0.0290564914	0.0473617325	-0.0659150877	0.0258625377	-0.0031392211	0.0229301842	-0.00242191	-0.0311937805	-0.0077698827	0.0301335876	-0.0303949501	0.0348811987	0.0202149316	-0.0393458773	0.0467654138	0.0111919877	0.0606289149	0.0015265541	0.0448342613	-0.018826011	-0.006735212	0.0951485642	0.0939067741	0.091849115	0.0889934638	0.0853646308	0.1413779791289329	0.0126326846977776	0.0001595847226734	0.0199877329825809	-0.0118388482941611	-0.0311233702583705	0.0009686641762396	0.0001401583289321	-0.0722684573757277	0.0061228673223752	0.0052227299314673	3.748950424741005e-05	0.0065678982046511	0.001557806323062	2.4267605401719483e-06	4.313728682665914e-05	-0.0025742106807811	1.3680435651600154e-05	1.8715431961757246e-10	6.626560629047494e-06	0.0060440715489991	0.0009960315270325	3.653080088942039e-05	9.92078802842695e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5024.112190450271	-31.77845117648121	25241703.302231018	1009.8699591760002	4220.902790267379	-7.598698820891514	57.74022377061808	17816020.364886943	3254.5444002538893	-11.59292568249657	134.39592587988858	10592059.253223948	3476.354004691061	5361.948377651162	0.7243899999999999	35.050919	0.1834095097595307	0.093591535696957	0.0234291597	-0.0857760485	0.0623339341	-0.023655995	0.0325557449	-0.0302139618	-0.0094354298	0.0086561167	-0.0251085061	0.0184351327	0.01748645	0.0357395957	-0.022525358	-0.0636641678	0.0257629466	-0.025614402	0.0129567197	-0.003446703	0.0203023806	0.0054670483	-0.0094673266	0.018504684	-0.0090043282	8.55969e-05	-0.0024082863	0.0462209781	0.0422984621	0.0131630576	0.0700779042	-0.0124065201	0.0564061331	0.0227876959	-0.0114019926	-0.0109278743	-0.0029180344	-0.0076499059	0.0025379401	-0.0212491331	-0.0099315116	0.0153148532	0.0201072199	-0.0280162888	0.0330492343	0.0309656518	0.0181327086	-0.0351244427	-0.0090426802	-0.0032466801	-0.0019592747	0.0897832514	-0.0284206829	0.0420864342	-0.0554355174	0.0269613426	0.0038079394	0.0166587332	0.0028584443	-0.025987336	0.005599695	0.0234173875	-0.0234934605	0.0146772487	0.006899661	-0.0142152841	0.036037422	0.0094102333	0.0343327375	6.72752e-05	0.0282546891	-0.0303236488	-0.0236664409	0.0950111383	0.0933598536	0.0906289382	0.0868499729	0.0820666583	0.1270318543146942	-0.0143461248142387	0.0002058112971857	0.0161370920106296	0.0644994634655944	0.0763383117597555	0.0058275378423296	0.0041601807873495	-0.0626326340758112	0.0096358232999164	0.0039228468512744	9.284909066721364e-05	0.0058153641413988	-0.0007525340632523	5.663075163550168e-07	3.3818460097067e-05	-0.0020350311669414	0.0005391795138396	2.9071454814441506e-07	4.1413518504228764e-06	0.0056740001283787	-0.0003700714206204	3.219427745684151e-05	1.369528563600011e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5030.738740061646	6.626549611375594	25308332.27075704	43.91115975202205	4208.470730929905	-12.43205933747413	154.55609937047768	17711225.893093687	3254.6341087453407	0.089708491451347	0.0080476134384764	10592643.181808578	3468.7201746768533	5314.990740887821	0.731097	35.375446	0.1075940043195685	0.0496662503594055	0.0253661768	-0.0827188992	0.0653758698	-0.0149852396	0.0408483966	-0.0429601442	-0.0183342464	0.0123831691	-0.0077455261	-0.0014758416	-0.0495724857	0.0314506753	-0.0041516203	0.0169450998	-0.0024342834	-0.0304627703	0.0133897141	-0.0024980779	0.0202609377	0.0066259849	-0.0176702139	0.0036950209	-0.0071407646	0.0254876358	-0.0129635989	5.26552e-05	0.0118454968	0.033069421	0.0644065022	0.0741759597	-0.0790761064	0.0264418205	-0.0142833879	-0.0221034802	0.008751307	0.0049390415	0.0041493089	-0.0181579085	-0.0110791872	-0.0194391416	-0.0259214104	-0.057907606	0.0233090673	-0.0337361116	-0.0657805502	0.0426951949	0.0642993743	-0.0017306444	-0.0020071345	0.0944408989	-0.0293459778	0.044428381	-0.0630730332	0.0276450352	0.0033588653	0.0279402554	0.0020339576	-0.0358334394	0.0079080452	0.0214668773	-0.023439713	0.0367771109	-0.0054306825	-0.0329937404	0.0224612216	-0.0059105111	0.0662400522	-0.0196834518	0.026386713	-0.0129922071	0.0106813165	0.094854161	0.0927360906	0.0892409375	0.0844206031	0.0783466667	0.134639529098294	0.0076076747835998	5.787671561302034e-05	0.0181278027958103	0.0294154457325817	-0.0350840177330127	0.0012308883002903	0.0008652684476464	-0.0424358797339152	0.0201967543418959	0.0018008038887913	0.0004079088859468	0.0063974948771981	0.0005821307357993	3.3887619356223456e-07	4.092794070377593e-05	-0.0021928987467831	-0.0001578675798417	2.4922172765075576e-08	4.808804913642891e-06	0.0058281129619589	0.0001541128335802	3.396690069735335e-05	2.375076547411848e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5030.093141096825	-0.6455989648211471	25301837.008109324	0.4167980233781367	4232.346944907859	23.87621397795465	570.073593921077	17912760.66207089	3257.240241971424	2.6061332260833296	6.791930392095503	10609613.99391806	3472.23159202074	5324.726273857057	0.678087	32.810467	0.1051088671906364	0.0525451408589668	0.0197599905	-0.0780106675	0.0651866397	-0.0173995162	0.0301090023	-0.0626541883	-0.0136294779	-0.0171421944	-0.0030240085	-0.0295636479	-0.0159849542	0.011253548	0.0219272802	-0.0428312882	-0.0179303819	-0.0236366952	0.0117559216	-0.0009454755	0.023841804	0.0043754905	-0.0098758626	0.0109390545	0.0039886124	0.0108559217	-0.018402281	0.0163891101	-0.0132510939	0.000565687	0.0560076484	0.0494689863	0.1120460742	0.0185116245	-0.0007727455	-0.0128430018	0.0142982156	0.0067915618	0.0012677473	-0.0148550855	-0.0473876856	0.0147074741	0.0535256315	0.0166426921	-0.0106329816	0.0597106108	-0.0153581433	-0.0411895756	0.053317805	-0.0010354062	-0.0061256506	0.0919125774	-0.0302761739	0.0462351334	-0.0578226478	0.032894515	0.0003577887	0.0103345122	0.011050194	-0.0212560787	0.0014280895	0.023435078	-0.0302340738	0.0235032128	0.0017628019	-0.0230060594	0.0531867811	0.0191963016	0.0346803472	0.014464659	0.0456775055	-0.0285598273	-0.008409665	0.0946776645	0.0920359983	0.0876876832	0.081713351	0.0742237856	0.146654652407193	0.012015123308899	0.000144363188128	0.0215075870726746	0.0317716839510779	0.0023562382184962	5.551858542302148e-06	0.0010094399010871	-0.0601096117316615	-0.0176737319977463	0.003613165422531	0.0003123608027281	0.0055093249155502	-0.0008881699616478	7.888458807736315e-07	3.035266102510222e-05	-0.002569949246447	-0.0003770504996638	1.4216707929679664e-07	6.604639129313504e-06	0.006024167973957	0.000196055011998	3.629059977844918e-05	3.8437567729574836e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
