global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63
4920.914666348015	n/a	n/a	24215401.153478995	3482.7737819498234	n/a	n/a	12129713.216237076	3696.220593989721	n/a	n/a	13662046.679433724	3607.339186716653	5983.431791731914	n/a	n/a	n/a	n/a	0.0091180475	-0.0579405216	0.0064111934	-0.0011075249	0.0048474077	-0.0763325559	0.1132759077	-0.0113710554	0.0695177018	-0.0248733383	-0.0167803654	0.0047133412	-0.0068491892	0.0181677636	-0.0496963823	0.0037713559	-0.0012627682	-0.0503092119	0.0492639712	-0.0477396512	0.0293681091	0.0007729591	-0.0678321398	0.0425975386	-0.0526429492	0.007970456	-0.0018663003	0.002315835	0.0099890966	-0.0266712968	0.0034236823	-0.0975796597	0.041929587	-0.0224469819	0.0371527373	-0.0094833624	0.0029297593	-0.0142826771	0.0450212073	-0.0622749796	0.0256344613	-0.0387110208	0.0073267968	-0.0367674969	0.0231289543	-0.0500650935	0.1247152648	-0.0586363931	0.0716102971	-0.0608948395	0.0292634498	-0.0237355292	0.0955612383	0.0955538639	0.0955415737	0.0955243683	0.0955022485	0.080179756643929	n/a	0.0064287933754796	n/a	0.1296749734974724	n/a	0.0168155987515701	n/a	-0.1457094606000737	n/a	0.0212312469083644	n/a	0.0007938373639123	n/a	6.301777603432293e-07	n/a	-0.0056906384103374	n/a	n/a	3.238336551720737e-05	0.0009962661072013	n/a	n/a	9.92546156358032e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4975.454002081278	54.539335733263215	2974.5391422256016	24755142.52682661	3521.138387940147	38.364605990323525	1471.8429927927675	12398415.547025736	3707.064656705521	10.844062715800192	117.59369618420784	13742328.36899522	3615.977921104362	5984.925410867907	1.390609	66.929337	0.3635346192270862	0.1730824245864431	0.0302699124	-0.011297908	0.0043173948	0.0285605941	0.0313104348	-0.0430355006	0.0667671457	-0.0014256588	0.0702926002	-0.0160648438	-0.0412994113	0.0240503088	-0.0414888004	0.0208442664	0.0238404253	-0.0091722166	-0.0139934788	-0.0135469895	0.0403521675	-0.0312046069	0.0129169496	-0.0145419917	-0.0259514664	0.0593047282	-0.0491797706	-0.0013689416	-0.0270350936	-0.0261349365	0.0302750687	-0.0135472123	-0.0139387091	-0.0665871603	0.0230772233	-0.0542559162	0.0693313255	-0.0302276274	0.0324262374	-0.0115346242	0.0048320557	-0.0246186978	0.0340908189	-0.0002724367	0.0203350524	0.0244819877	0.0484186684	0.0036071702	0.0708219898	-0.0308038182	-0.0142564032	-0.0516788647	-0.0345941496	0.0368687144	0.0955415737	0.0954752155	0.0953646527	0.0952099364	0.0950111383	0.1592907000530345	0.0791109434091055	0.0253735271233858	0.0062585413670786	0.0216913753534981	-0.1079835981439742	0.0004705157647263	0.0116604574681193	-0.1728522867732351	-0.0271428261731614	0.0298779130427367	0.0007367330126664	0.0013922725688665	0.0005984352049542	1.9384229060181238e-06	3.581246945285755e-07	-0.0037719928919279	0.0019186455184094	3.6812006253128576e-06	1.4227930376754604e-05	0.0014651304138545	0.0004688643066532	2.19833738053386e-07	2.1466071296014584e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4958.714744933373	-16.739257147904937	280.2027298636865	24588851.92161965	3543.7170193845577	22.578631444410803	509.7945979025363	12557930.313475776	3700.626147382937	-6.438509322584196	41.4544022970036	13694633.882694278	3610.699184410781	5939.629006137168	0.8545469999999998	41.12896	0.3334089268218023	0.1758054191715107	0.022013018	-0.0293222807	0.0053803485	0.013070726	0.0094310382	-0.0258015963	0.0235273409	0.0167272668	0.042063243	0.0204822417	-0.0108772887	-0.0227772661	0.0331020681	0.0040527369	0.0021377333	0.0964580825	-9.82687e-05	0.0038966032	0.0157021415	-0.0050385646	0.0237915176	-0.0003363732	-0.0106079515	0.0204466603	-0.0192707713	0.0192046863	-0.0002088657	-0.0082618781	0.0221446469	-0.008502465	-0.0112573146	-0.0488522778	0.0228858308	-0.0354619313	0.0364777239	-0.0157712753	-0.005736459	0.0091159269	0.0120423303	-0.0152609459	0.0103157786	-0.0231693955	0.0042624787	-0.0068525913	0.0505344149	-0.0156418356	0.0562347044	-0.013635582	-0.0168811433	-0.0425455905	-0.0708291728	-0.0014413098	0.0955022485	0.0953179834	0.0950111383	0.0945821078	0.0940314435	0.1090406950485629	-0.0502500050044716	0.0118898731766736	0.0025250630029494	0.1243434686419391	0.102652093288441	0.0154612981939088	0.0105374522564987	-0.0574212182029754	0.1154310685702597	0.0032971962999137	0.0133243315912719	0.0002470870671336	-0.0011451855017329	6.105201874468415e-08	1.311449833379234e-06	-0.003671839278412	0.0001001536135158	1.0030746300292254e-08	1.3482403686489158e-05	0.0014089543299307	-5.61760839238e-05	3.15575240501382e-09	1.985152303830468e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4973.567890438913	14.853145505539942	220.61593140874135	24736377.56080498	3517.227396184748	-26.48962319980956	701.7001372678887	12370888.556472544	3708.41510165766	7.788954274723437	60.6678086937325	13752342.566202594	3613.24058960983	5943.472225703218	0.758725	36.51709	0.1562079753833927	0.0796862721166069	0.0204760773	-0.0084919029	0.0023302152	-0.0194918443	0.0129973321	-0.0148457244	0.0654784662	0.001690733	0.0106284016	0.030788447	0.0413425288	0.0067321489	0.0316182558	0.0299276223	0.0043552032	-0.1391543298	-0.011506326	0.0043688279	0.0005521583	-0.0062888169	0.0179520212	-0.0111107507	0.0007245625	0.0019860298	-0.0100506192	0.0003326531	0.0128100185	-0.0180717521	0.0169733999	-0.0023231127	-0.008275818	-0.0454960398	0.0198074679	-0.0212057755	0.0366506051	0.0001393237	-0.0234031113	0.0206208826	-0.0154849747	-0.0273033667	-0.0060944391	-0.0365510402	-0.0008122852	-0.0123790427	0.0040127164	0.0130231795	0.0409621933	-0.0276742867	-0.0129798364	-0.056869317	0.0355267538	0.0196967119	0.0954432708	0.0950822971	0.0944816852	0.0936429488	0.0925682019	0.1033736400408287	-0.0056670550077341	0.0106861094552908	3.211551246068519e-05	0.0729896364767626	-0.0513538321651765	0.0053274870330099	0.0026372160780491	-0.0124535613604734	0.044967656842502	0.000155091190559	0.002022090161905	-0.0004150161661441	-0.0006621032332776	1.722384181609472e-07	4.3838069151678433e-07	-0.0035357401678883	0.0001360991105237	1.8522967885342364e-08	1.2501458534818784e-05	0.0011227680463725	-0.0002861862835582	8.19025888968545e-08	1.26060808595512e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4982.615737181829	9.04784674291568	81.8635306832899	24826459.58441202	3535.6500500332227	18.42265384847451	339.3941748207127	12500821.27629993	3710.075425283089	1.6603236254286458	2.756674541156522	13764659.661289493	3620.0819580278094	6011.541321974042	0.701579	33.766678	0.1107590881127603	0.0591545872354891	0.0248759998	-0.0302291933	0.0103974533	-0.0187245864	0.031455441	0.0197242129	-0.0025425258	0.0099029622	0.0113111874	0.0224035274	0.006479016	-0.0400251024	0.0262704944	0.0176234628	0.0715261107	0.0336887949	-0.0129831971	-0.0032129107	0.0190874836	0.0154907202	0.0062616521	-0.0125856961	0.0015964312	0.0216735568	0.0048525855	0.0101164656	-0.0049220015	0.0048457186	0.0137122449	-0.0083452759	-0.0090589493	-0.0445490486	0.0219502525	-0.0290870618	0.0023205642	-0.0049725425	-0.0459979726	0.0321267373	-0.0135125121	-0.0278179241	0.0017401655	-0.0439644686	-0.0098798557	0.0001298996	0.0347321974	0.0151081699	0.0406142496	-0.0176920706	-0.0438488955	-0.0186245074	-0.0503324373	-0.0012257641	0.0953646527	0.0947683504	0.0937772737	0.092395551	0.0906289382	0.091197779346686	-0.0121758606941426	0.0083170349577668	0.0001482515836431	0.0274425886935176	-0.045547047783245	0.0007530956742015	0.0020745335617692	-0.0182723404380311	-0.0058187790775576	0.0003338784250833	3.385818995342323e-05	-0.0003410752918686	7.394087427549996e-05	1.1633235472325069e-07	5.467252888625292e-09	-0.0042001676915668	-0.0006644275236784	4.414639342215435e-07	1.764140863728158e-05	0.0009167884331702	-0.0002059796132022	4.242760105496909e-08	8.405010311946703e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4976.227783998466	-6.387953183362697	40.80594587283362	24762842.958238285	3522.3920705101705	-13.2579795230522	175.77402103367143	12407245.898392923	3715.6397599127854	5.564334629696532	30.96181987124004	13805978.82544474	3620.144045201744	6040.394554110612	0.665378	32.024326	0.1016277350296068	0.0660234144212043	0.0179239331	-0.0345430135	0.032294555	-0.0225464909	0.0235612226	0.0018606564	-0.0083003494	-0.0033702452	0.03421605	0.0050215454	0.0298298922	-0.0262188107	-0.0376378477	-0.0076429997	-0.0377951257	-0.0655803837	-0.0221331136	-0.0143702774	0.0123003468	-0.0027507707	0.0251058649	-0.0199890894	-0.0168425838	0.0101163054	-0.0072267212	0.0217895285	0.0165740917	-0.0002442808	0.010566107	-0.0149837856	-0.0029152114	-0.0528565426	0.0238098626	-0.038472351	0.0019725275	0.0002032928	-0.0425108131	0.005788374	0.004347059	-0.0294833203	-0.0050409654	-0.0435711334	-0.0057933435	0.0072656372	0.0456112157	0.0116210977	0.0573647531	-0.0210084996	-0.0434915924	-0.0719776894	-0.0775197919	-0.0060635044	0.0952664105	0.0943764019	0.0928992083	0.0908440203	0.0882236248	0.0935961938133118	0.0023984144666257	0.008760247496339	5.752391953719897e-06	0.0896543466689507	0.062211757975433	0.0080379018766363	0.0038703028303938	-0.0075465131645131	0.010725827273518	5.694986094216952e-05	0.0001150433707013	-0.0003413792848869	-3.0399301829996724e-07	1.1653981614989123e-07	9.241175517512423e-14	-0.0045261384600596	-0.0003259707684927	1.0625694191178653e-07	2.0485929359630683e-05	0.0007172284884007	-0.0001995599447695	3.98241715564059e-08	5.14416704573553e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4955.666120610553	-20.56166338791354	422.78200127786414	24558626.698967244	3504.042796308344	-18.34927420182657	336.69586373381827	12278315.918360395	3709.7129397651256	-5.926820147659782	35.127197062705925	13761970.09546081	3617.301708086734	6023.060124241204	1.004795	48.360325	0.3077252362082206	0.1595892812208038	0.026404353	-0.0605637263	-0.0121743444	0.0264960364	0.0754855196	0.0510794318	-0.0055351648	0.0020562026	0.0023993771	0.0373171928	0.0128937811	-0.0302289331	-0.0152061212	-0.0233688283	-0.0021529425	0.0093450752	-0.0150444974	-0.0223770561	0.0275688857	0.0093994832	0.0213170372	-0.0128498282	-0.0266970872	0.0256390034	0.0154335978	0.0044590487	0.0204631635	-0.0022745649	0.0042170558	-0.006691465	-0.0197175123	-0.0494945769	0.0382207096	-0.0287406952	-0.0123115278	-0.0090910601	-0.0209300635	0.0225786876	-0.0132073796	-0.0303761322	0.0424484984	-0.0582696138	-0.0382514085	0.0007196713	0.0060155227	0.0136810536	0.0210728419	-0.0262154571	0.023930345	0.0026663556	-0.0098856283	0.0154424318	0.0951485642	0.0939067741	0.091849115	0.0889934638	0.0853646308	0.0489613151407297	-0.0446348786725821	0.0023972103803098	0.0019922723941161	0.0143507545086123	-0.0753035921603384	0.0002059441549664	0.0056706309922505	-0.0374949495996332	-0.02994843643512	0.001405871245479	0.0008969088449084	0.0021124076089043	0.0024537868937912	4.462265906156782e-06	6.0210701201414645e-06	-0.0041020530983828	0.0004240853616767	1.7984839398854217e-07	1.682683962195193e-05	0.0004383341650651	-0.0002788943233355	7.778204358882219e-08	1.9213684026331837e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4973.912469209101	18.24634859854814	332.92923717973963	24739805.25135377	3508.7197361859407	4.676939877596851	21.873766618655647	12311114.187100738	3701.6310903205913	-8.081849444534328	65.31629044411982	13702072.72882801	3614.212516337514	6219.928519804821	1.466869	70.599686	0.4630748669652239	0.2033379985774444	0.0512150963	-0.1051342235	-0.0427613042	-0.0499177144	-0.0323008179	-0.0122732229	0.0627316698	-0.0128181536	0.0175822	-0.0087121981	-0.0327556855	-0.0804576448	-0.0299465816	-0.0421354038	0.048213152	0.1151453462	-0.0044994275	-0.0134644337	0.0097457587	-0.0205608058	-0.0208598761	-0.0049325513	-0.0222861153	0.0077526115	-0.0090023672	-0.0245065305	-0.0005292101	-0.0180668827	-0.0227767753	0.0054854619	-0.0311179905	-0.0414104676	-0.00181427	0.0367389824	0.0239696075	-0.0151107674	0.0641996969	-0.0921892131	0.0878344398	0.0504058599	0.027864794	0.0065654412	0.0154818207	0.0625930303	-0.0601827634	0.0353260879	0.0217389141	-0.0620785008	0.0481344486	-0.0593070243	-0.010075219	-0.0721136336	0.0950111383	0.0933598536	0.0906289382	0.0868499729	0.0820666583	-0.0713194565978057	-0.1202807717385354	0.0050864648894062	0.0144674640500176	0.0755791985570226	0.0612284440484102	0.0057122152545218	0.0037489223605893	-0.1076783640477714	-0.0701834144481381	0.0115946300840043	0.0049257116635991	0.0005822427979792	-0.0015301648109251	3.390066757986476e-07	2.3414043485934468e-06	-0.0017937619703842	0.0023082911279986	5.328207931597049e-06	3.217582006396607e-06	0.0008275229607442	0.0003891887956791	1.5146791868214828e-07	6.847942505588468e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4976.365120915279	2.452651706177676	6.015500391816264	24764209.816662136	3518.974292061546	10.254555875605092	105.15591620590692	12383180.068190057	3704.407569243377	2.7764789227858278	7.708835208673948	13722635.439067626	3613.059055279765	5951.108299696513	1.085194	52.229893	0.3020969360552322	0.155751592938929	0.0093747842	-0.0059441541	-0.0220971827	-0.0344083333	0.0029875225	-0.0602377411	0.0212492721	0.0026730408	0.0151841402	0.0028917925	0.0289642415	-0.0391946578	-0.025246268	-0.0267380247	0.0079714442	-0.0472354546	-0.0057592191	0.0105581331	0.0045408166	-0.0124721801	0.0157688161	-0.0041140701	0.0076302656	-0.004568811	0.0042126674	-0.0004803523	0.0336167663	-0.003380978	-0.0239560456	0.0143575294	-0.0117709909	-0.024350745	-0.0072879191	0.0435175349	0.0099259089	0.0132382783	0.0362182194	-0.0686456713	0.039473389	0.0149238308	-0.030436918	0.0050659844	0.0183300827	0.0122848204	-0.0159049411	-0.0076882878	-0.065027614	0.0187722973	0.0041018328	-0.0384873386	0.073025308	0.0069620482	0.094854161	0.0927360906	0.0892409375	0.0844206031	0.0783466667	-0.055044688917377	0.0162747676804286	0.0030299177780108	0.0002648680630519	0.0610207901833916	-0.0145584083736309	0.0037235368346055	0.0002119472543734	0.0052590515052628	0.1129374155530342	2.7657622735006925e-05	0.0127548598317987	-0.0001519957566739	-0.0007342385546531	2.3102710046871417e-08	5.391062551390734e-07	-0.0001170055257699	0.0016767564446143	2.811512174555588e-06	1.3690293060690732e-08	7.199107104883302e-05	-0.0007555318896953	5.708284363466522e-07	5.182714310758123e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4978.046905632515	1.6817847172360416	2.8283998351287125	24780950.99467745	3517.676077886061	-1.2982141754846452	1.6853600454292772	12374044.988931865	3703.728728955546	-0.678840287831008	0.4608241363824858	13717606.497690665	3616.8650272287455	5964.719943002751	0.991883	47.738873	0.2434304537283707	0.1162748586415705	0.0131664534	0.0046650385	-0.0181413047	-0.0159888444	0.0134170383	0.0275676966	-0.0248158847	0.0130845947	-0.0171183913	0.0083837704	0.0001187096	-0.0197432869	-0.0476166834	0.0297266178	0.0533140705	-0.0633008735	-0.0021066648	0.0124680085	-0.0023741685	0.0040431471	-0.0059857685	-0.0034904303	0.0178324701	0.0052550729	0.0177327502	-0.0198022455	0.0202850517	-0.0132048398	-0.008016094	0.0172638457	-0.0131598417	-0.0009927919	-0.006457026	0.0124238603	0.0027393507	-0.008730634	-0.0173795033	0.023482755	-0.0189035629	0.0044562887	-0.0079202768	0.0017753556	0.0044548996	0.0130220612	-0.0138277125	0.0181953714	-0.0260177046	0.0084710426	0.0013637835	0.0518965933	0.0359946945	0.0193096926	0.0946776645	0.0920359983	0.0876876832	0.081713351	0.0742237856	-0.0036431199248738	0.0514015689925032	1.3272322787012484e-05	0.002642121294891	-0.027051692991634	-0.0880724831750256	0.0007317940937136	0.0077567622926151	0.0290518457343864	0.0237927942291235	0.0008440097405745	0.0005660970572294	0.0001972576559597	0.0003492534126336	3.891058283471537e-08	1.219779462362157e-07	-0.0007969364706346	-0.0006799309448647	4.623060897846037e-07	6.351077382275327e-07	0.0006460788601849	0.000574087789136	3.295767896351373e-07	4.1741789357781953e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
