global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42
5013.8021049324825	n/a	25138211.547425397	n/a	4843.347153425664	n/a	n/a	23458011.648596484	3585.196630055899	n/a	12853634.876164174	n/a	3714.50627491334	5137.009740245626	n/a	n/a	n/a	n/a	0.015189947	-0.0084998307	0.069554277	-0.0108104086	-0.0046726292	0.022930983	-0.0202281195	0.0069469829	-0.032413947	0.008746957	-0.0002201319	0.0268299182	-0.0304781731	0.028433812	-0.0119140466	0.0201002438	-0.0414694149	0.006649377	-0.0620771948	0.0228876124	-0.0450213975	0.0268716556	-0.004198481	0.0009444484	-0.0301809935	0.0058973409	0.0097050486	-0.0611746852	0.0343472326	-0.0226743556	0.045373861	-0.0134804879	0.0512211107	-0.0278318202	0.0214560558	-0.0025337183	0.0033131028	-0.0496847958	0.0292838273	-0.0185539661	0.0061715406	-0.0306183123	0.0106909313	-0.0018476067	0.0345414371	-0.0512707686	0.0633117588	-0.0755734038	0.0191535948	0.0640234229	-0.069119056	0.0147062262	-0.0268142943	0.0087635156	-0.0042843533	0.0420157207	0.0955612383	0.0955538639	0.0955415737	0.0955243683	0.0955022485	-0.0127420806003897	n/a	n/a	0.0001623606180268	0.0388326443910784	n/a	n/a	0.0015079742704039	0.1157751950482435	n/a	0.0134038957884588	n/a	-0.0005200908442213	n/a	n/a	2.704944862428246e-07	-0.0010162225220606	n/a	n/a	1.0327082143432068e-06	0.0027762414574205	n/a	n/a	7.707516629900302e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5018.746690487858	4.944585555375852	25187818.34328283	24.44892631443152	4816.932632188636	-26.414521237028566	697.7269321814331	23202839.983043738	3586.919989783267	1.723359727368006	12865995.013106791	2.9699687499139285	3711.44543275332	5124.373923791848	0.8662029999999998	32.463634	0.0888087628978865	0.045734541129864	0.0435521432	0.0190819105	0.0149791801	-0.0218469798	0.012297801	0.0095416653	-0.0327758327	-0.0028120984	-0.0236455921	-0.0130760021	-0.0165741553	0.0135654945	-0.0302169681	-0.0039101741	-0.043589689	0.0384950443	0.0717126014	-0.0178881601	0.0301859201	-0.0754356283	-0.0712127119	0.0202784901	0.0236381878	-0.0099719599	-0.0652370996	0.0171626684	-0.0026378171	0.0132363798	-0.0222435129	-0.0026160186	-0.0141434287	0.0667043426	0.0584302776	-0.0354022561	0.0090082015	0.0027690442	-0.064728202	-0.006985669	0.0152144574	-0.0235404057	-0.0118304119	-0.0302990053	0.0672595536	-0.0070896005	0.0148366355	-0.0757365927	-0.0281249056	-0.1181959027	-0.0526224555	0.0063811535	-0.0157148227	0.0473112393	-0.0536062836	-0.0156774371	-0.0156654455	0.0414715847	0.0955415737	0.0954752155	0.0953646527	0.0952099364	0.0950111383	0.0017485479863665	0.0144906285867562	0.0002099783168393	3.057420060626342e-06	0.0142802757717674	-0.0245523686193109	0.0006028188048185	0.0002039262761177	0.1493688886260429	0.0335936935777993	0.0223110648893792	0.001128536248199	-0.000681908573775	-0.0001618177295536	2.6184977597914385e-08	4.649993029878546e-07	-0.0011269682713974	-0.0001107457493368	1.226462099616935e-08	1.270057484736444e-06	0.0028271194208104	5.0877963389899927e-05	2.588567158703997e-09	7.992604219523331e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5020.755814587986	2.009124100127337	25207988.949719068	4.036579649712484	4802.060572983847	-14.872059204788457	221.17814499073305	23059785.746605955	3582.684290789877	-4.235698993389633	12835626.727472566	17.94114596260195	3699.90413912843	5151.554492938605	0.895561	33.563931	0.1414520540230343	0.0759377869962667	0.0505511233	0.0202769489	-0.036205536	-0.0369188604	0.0117738377	-0.0115661179	0.0884324307	-0.0343778438	-0.0348217527	0.0187496006	-0.0052132303	0.0393149199	-0.0201972745	-0.0050901332	-0.0128936096	-0.0568592055	0.0251747121	0.0280083022	-0.0317832276	-0.0515649126	-0.0399038469	0.0352734906	-0.0199299668	-0.0179555605	-0.0156082729	-0.0485246225	0.028861878	0.0255303899	0.0055164113	0.0298623773	0.0488354517	0.0333856392	0.0493175575	-0.0322618521	0.0073909887	-0.0197764669	-0.0166388144	0.0395535563	0.0371895242	-0.0407833239	-0.0182197326	-0.0084845522	0.01045449	-0.0422057689	0.0074126254	-0.0723723881	-0.0162831377	0.0063825006	0.0410133238	-0.0632297	0.0044363607	0.0700070769	-0.0313222698	0.0208774347	-0.0200063862	0.0310239979	0.0955022485	0.0953179834	0.0950111383	0.0945821078	0.0940314435	0.0164744511456262	0.0147259031592597	0.0002168522238558	0.0002714075405496	0.064720249931625	0.0504399741598576	0.0025441909932471	0.004188710751212	0.0969012596026459	-0.0524676290233969	0.0093898541125793	0.0027528520953368	-0.0007231538568982	-4.124528312319999e-05	1.701173379912926e-09	5.229515007467423e-07	-0.00112686502309	1.0324830740002755e-07	1.066021298097058e-14	1.2698247802636263e-06	0.0023920969986306	-0.0004350224221798	1.892445077991801e-07	5.722128050857524e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5032.814932020181	12.059117432195308	25329226.1399653	145.42231324347674	4799.546302552071	-2.5142704317759126	6.321555804102634	23035644.710341256	3593.034646623386	10.35035583350873	12909897.97183604	107.12986588024818	3712.384429813141	5155.0561643204	0.876465	32.848236	0.0710645496562068	0.043860509001112	0.063616337	-0.0139988222	0.011683133	-0.0274177276	0.0276431778	-0.0031233166	0.0277820806	-0.0415686196	-0.0128423016	-0.0170019057	-0.0033272808	0.0137807271	-0.0438640755	-0.003134712	-0.0327153901	-0.0552639437	-0.0059506342	-0.0095962081	-0.0844679042	0.0007723222	0.0128251716	0.0158765348	0.0048996564	-0.0145698217	0.0076086671	-0.0347756208	0.0651581638	-0.0048980325	0.0322112725	-0.0393270248	0.034493011	-0.040299691	0.0475258101	-0.038500244	0.0128704504	-0.0146172734	0.044467786	0.0056703552	0.0489266767	-0.0212942284	-0.0234668244	-0.0250653965	0.0302233132	0.0023347982	0.0600673558	-0.0770416962	0.0653623151	-0.0763078379	0.0274324926	0.0350118766	-0.01743335	0.011651041	-0.0383452726	0.0174311926	-0.0223195658	0.0364578509	0.0954432708	0.0950822971	0.0944816852	0.0936429488	0.0925682019	0.0317485815390909	0.0152741303934647	0.0002332990592765	0.0010079724297443	0.1019363908531403	0.0372161409215152	0.00138504114509	0.0103910277801641	0.0973304596093527	0.0004292000067068	0.0094732183677678	1.8421264575712264e-07	-0.0007480015011059	-2.484764420770003e-05	6.174054226724487e-10	5.595062456566798e-07	-0.0008239092846125	0.0003029557384775	9.178217947644745e-08	6.788265092706814e-07	0.0024271951826358	3.50981840052003e-05	1.231882520462898e-09	5.891276454610436e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5021.975877886984	-10.839054133197353	25220241.71807874	117.48509450238258	4795.793207966588	-3.753094585483268	14.085718967583825	22999632.493578456	3589.1770252829783	-3.857621340407604	12882191.71881917	14.881242405968164	3707.6595446186425	5194.701821988962	0.844318	31.643433	0.1209637934548996	0.0600887740455344	0.0389071183	-0.0292291633	0.0656333272	-0.0124881917	-0.0032721909	-0.0226859367	-0.0758447322	-0.0275085417	-0.0185508857	0.015825019	-0.014166361	0.0124632142	-0.0562983098	-0.0434180852	-0.0531053262	-0.005283588	0.0108066576	0.0229627644	0.0384131602	-0.0954215958	0.0660063891	0.0210842206	-0.0089262626	-0.0183866168	-0.0576465151	0.0095678837	0.0191334053	0.0465349343	-0.0187840131	-0.0612565603	-0.0877682799	0.0396970845	0.0558440126	-0.0360620255	0.0074642743	0.0161200221	0.0163200952	-0.0560873846	0.039071733	-0.0086298106	-0.013116472	-0.0240375453	0.0375745776	-0.0185858412	0.0203685795	-0.0620065801	-0.0735911972	-0.0704486006	0.0013641339	0.0329245394	-0.0465660191	0.028149648	-0.0200989244	0.00554675	-0.0017582644	0.0279206579	0.0953646527	0.0947683504	0.0937772737	0.092395551	0.0906289382	0.0242920250125422	-0.0074565565265487	5.5600235233616016e-05	0.0005901024792099	0.1284021581664518	0.0264657673133115	0.0007004368394823	0.0164871142218025	0.1428007569808471	0.0454702973714944	0.0203920561943029	0.0020675479430521	-0.0006518778342579	9.612366684800004e-05	9.2397593283053e-09	4.249447107967702e-07	-0.00112615036545	-0.0003022410808374	9.13496709458202e-08	1.2682146456031684e-06	0.0019941364854504	-0.0004330586971854	1.8753983520791613e-07	3.976580322604474e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5016.37286220559	-5.603015681394027	25163996.6926727	31.39378472594737	4800.628423808887	4.835215842299476	23.379312241623836	23046033.263481803	3589.4158985885147	0.2388733055363445	12883906.493039994	0.0570604560978598	3709.859971400218	5153.539404710298	0.794528	29.777395	0.0559480083285125	0.0473420921822304	0.0404424823	0.0037261614	0.0132871473	-0.0051728444	0.0127133915	-0.005151916	-0.0407912866	0.0126197715	-0.0176235309	-0.02043798	-0.0033679998	0.0137971178	-0.012003612	-0.0224737782	-0.0487599684	0.0623157766	0.0298275161	0.0365601201	-0.0251691197	-0.052053361	0.0339227994	0.0179215377	0.0263590082	0.0084467847	-0.0652631607	0.0101973506	-0.0164935622	0.0360618782	0.0263923751	-0.0068436069	0.0129705045	0.0438923773	0.0515927277	-0.0301055504	-0.0046880911	0.0185554515	-0.0570860517	-0.0037037922	0.0176811026	-0.008316793	-0.0197518209	-0.0075034223	0.0344100292	-0.0311519827	-0.0224657792	-0.0715396386	-0.0367542539	0.0072926418	0.0210303558	-0.0489887102	-0.0140119833	0.0802956111	-0.0460296037	0.0061858759	-0.0277345123	0.0186304913	0.0952664105	0.0943764019	0.0928992083	0.0908440203	0.0882236248	0.0222629607321778	-0.0020290642803644	4.117101853850711e-06	0.0004956394205624	0.0814100965708917	-0.0469920615955601	0.0022082538530009	0.0066276038236819	0.1428963221704151	9.556518956799208e-05	0.020419358889831	9.132705457166264e-09	-0.0007219150453463	-7.003721108840002e-05	4.905210937041103e-09	5.211613326973504e-07	-0.0011266974523345	-5.470868845000761e-07	2.9930405919199964e-13	1.269447149097053e-06	0.0019280944381629	-6.604204728749997e-05	4.361552009924382e-09	3.717548162474709e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5013.84403987683	-2.528822328759816	25138632.05620841	6.394942370434218	4784.223700890174	-16.40472291871356	269.114934039766	22888796.420159277	3583.715661843744	-5.700236744770791	12843017.944944143	32.492698946435105	3703.850613816489	5114.874905433378	0.807436	30.261181	0.1647339354411326	0.0971554825170422	0.0441867444	0.0133045296	-0.0112053908	-0.0294500576	-0.0100188461	-0.0334241003	0.0536507531	-0.027617874	-0.0321860316	0.0164092953	-0.0119043547	0.0165150015	-0.0075929053	0.0175045974	0.0145196745	-0.0273901621	-0.0740913528	0.0633670271	-0.0880808495	-0.0113451622	0.0071710566	0.0324750833	-0.0289250668	-0.0106182162	0.0192527745	-0.0171360715	0.0372564547	-0.0273132917	0.0471947742	-0.0303918797	0.0820512254	-0.0549143282	0.0321916819	-0.0224928715	0.0191598701	-0.0243713464	0.0124744037	0.0260126114	0.0333964785	-0.0202938901	-0.0098042822	-0.005137621	-0.0298232905	-0.0310356226	0.0040365416	-0.0434638266	0.0788671434	0.0319474402	0.058387855	-0.0002651685	-0.023652456	0.0295196916	-0.0491998466	0.0262420458	-0.0142005524	0.0711393329	0.0951485642	0.0939067741	0.091849115	0.0889934638	0.0853646308	0.028800400211395	0.0065374394792172	4.273811494442765e-05	0.0008294630523365	0.0330657447260307	-0.0483443518448609	0.0023371763552997	0.001093343474287	0.0643202451592657	-0.0785760770111494	0.004137093937348	0.006174199878462	-0.0003609303473448	0.0003609846980015	1.303099521912342e-07	1.3027071563443796e-07	-0.001023880180724	0.0001028172716104	1.0571391341427327e-08	1.048330624479411e-06	0.002089813810669	0.0001617193725061	2.615315544376674e-08	4.367321763262888e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5006.772532022057	-7.07150785477279	25067771.18741056	50.00622334011327	4782.103871186276	-2.1198297038981764	4.49367797352903	22868517.43481476	3585.468138728796	1.7524768850521468	12855581.773839338	3.071175232642076	3707.2360340486734	5084.931506385724	0.798886	29.940752	0.1308669490719041	0.0737468791838406	0.0175406271	0.006978332	0.0636761454	-0.016044657	0.0311287692	-0.012896063	-0.0249497358	0.0007196816	-0.0258474051	-0.0113393954	0.0028097815	-0.0068148008	-0.0211485502	0.0266732605	0.0152675724	-0.0073311067	-0.0151154905	0.0303837757	0.0059005506	0.017061796	-0.0125403555	0.0261636073	0.0116326421	0.0050454751	0.0048777255	0.0066615293	0.0218272092	-0.0353238901	0.0182105285	-0.0046160808	0.0118004157	-0.0429710351	0.0320673756	-0.0294911119	0.0195564233	-0.0074335557	0.020385262	-0.0375666799	0.0327810801	0.0191451156	-0.0163764136	-0.0099631923	0.0044012681	-0.0076206317	0.0449414297	-0.0524376699	0.0516668494	-0.0658868357	0.0136653759	0.0514752447	-0.0230287727	-0.0017697631	-0.0467327764	0.0038535921	-0.0291922748	0.0574036209	0.0950111383	0.0933598536	0.0906289382	0.0868499729	0.0820666583	0.0410281386608062	0.0122277384494112	0.0001495175875872	0.0016833081619703	0.1003246794586232	0.0672589347325924	0.0045237643013631	0.0100650413084754	0.0718289573121211	0.0075087121528554	0.0051593991085465	5.638075819443852e-05	-0.0006011259629713	-0.0002401956156265	5.7693933766193356e-08	3.6135242335817285e-07	-0.0011259670600758	-0.0001020868793518	1.0421730935788984e-08	1.2678018203757404e-06	0.0015546650309064	-0.0005351487797626	2.863842164813998e-07	2.416983358323198e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5011.032013711565	4.259481689507993	25110441.84244218	18.143184263253865	4798.991681125777	16.887809939501494	285.19812455272546	23030321.15551441	3585.96229760142	0.4941588726237569	12859125.599818854	0.2441929913927824	3709.905361514248	5143.240772322267	0.7958279999999999	29.826128	0.1265047622504209	0.0803296965462713	0.0151543164	0.0066024462	0.0399579825	-0.0028865339	0.0087363051	-0.0084819862	-0.0695630894	-0.0001258654	-0.0230531524	-0.0009580717	-0.0107814822	0.0133515131	-0.0149879895	0.0139897982	-0.0379831685	0.0472876514	0.0788634711	-0.002520681	0.0477257583	-0.042118958	-0.054900099	0.0205673083	0.0174880923	-0.0019985645	-0.0650225584	0.0348143455	-0.031647237	-0.0004928253	-0.0181456131	0.0173178882	-0.0163077619	0.0553769391	0.0397348883	-0.0239546613	-0.0009758676	0.0167004292	-0.0557474995	-0.033688025	0.0179657448	0.0088484248	0.0021698809	-0.0106157003	0.0307669747	-0.0070153876	0.020785006	-0.0614350826	-0.037237747	-0.0726314175	-0.0374428953	0.0364031779	-0.0009610034	0.0187647271	-0.0462345979	-0.0117389337	0.0126498804	0.0510117444	0.094854161	0.0927360906	0.0892409375	0.0844206031	0.0783466667	0.0371107365901934	-0.0039174020706128	1.534603898284146e-05	0.0013772067702667	0.0449944476621908	-0.0553302317964323	0.0030614345506469	0.0020245003204256	0.1288022984934969	0.0569733411813757	0.0165900320972078	0.0032459616053694	-0.0007161766393816	-0.0001150506764102	1.3236658142467552e-08	5.129089787959223e-07	-0.0011260253354026	-5.8275326799816375e-08	3.396013713625396e-15	1.2679330559685376e-06	0.0014640982386035	-9.056679230289998e-05	8.202343868036623e-09	2.1435836522818715e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5005.266272925472	-5.765740786093375	25052690.46288524	33.243766812420645	4812.419676360225	13.427995234447735	180.31105601635107	23159383.141419053	3588.0751219831886	2.11282438176886	12874283.080994677	4.464026868196965	3701.107733536656	5080.123368374688	0.94859	35.551346	0.1320404993587451	0.0718737786224477	0.090564688	0.049502727	-0.0186019013	-0.0432300115	0.0160528947	0.0131753793	0.0563895305	-0.0355885942	-0.0176707699	-0.0044518807	-0.0148360342	0.0432583912	-0.0324654011	-0.0179855635	-0.0195434631	-0.0583037553	0.0515310002	0.0096281631	0.0076738889	-0.0675759884	-0.0219521953	0.0210645435	0.0034491051	-0.0400185065	-0.0265553917	-0.06876916	0.0531777592	0.058973654	-0.0334335424	0.0319428566	-0.004235667	0.0853844929	0.0622317333	-0.0356068851	-0.0046850859	0.0073790004	0.000856382	0.0570539109	0.0348107653	-0.0360758996	-0.0346526895	0.0105348229	0.0689188417	-0.0516035065	0.0030674225	-0.1067890333	-0.0995696279	-0.0321017244	0.0016089024	-0.0184240695	-0.0163689742	0.0664056065	-0.0372503904	-0.0164513697	-0.0086741997	-0.0224922612	0.0946776645	0.0920359983	0.0876876832	0.081713351	0.0742237856	0.0211413066269159	-0.0159694299632775	0.000255022693352	0.0004469548458932	0.1065378016376428	0.061543353975452	0.0037875844185477	0.0113503031777817	0.1560697334959826	0.0272674350024857	0.024357761713507	0.0007435130116147	-0.0001721762546906	0.000544000384691	2.95936418543956e-07	2.9644662679282363e-08	-0.0011251262997953	8.990356072998296e-07	8.082650231929736e-13	1.2659091904910634e-06	0.0014644044266558	3.061880522999081e-07	9.375112337121127e-14	2.144480324809102e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
