global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36
4791.4849636941935	n/a	n/a	22958328.157307547	4469.008389261745	n/a	n/a	19972035.983291857	3405.751650560673	n/a	n/a	11599144.305296749	3391.2250970723458	4723.837001871264	n/a	n/a	n/a	n/a	-0.1333187334	-0.0556853131	0.1075450095	-0.0708976228	0.0603385079	-0.1709378939	0.0535482331	0.0259884224	-0.025299226	0.1227398622	-0.0234829078	0.045763833	-0.0037379708	0.0663526206	-0.0689224126	0.1025310828	-0.0992210613	0.0164445299	-0.0797977783	0.1012795392	-0.0758712517	0.0216788474	-0.1467855604	0.0330308953	-0.0804141165	0.085562875	-0.0148238646	0.0817890933	-0.0095677288	0.0111643891	-0.0331893653	0.0045530366	0.0118462075	-0.0727381247	0.0062093093	-0.001258923	0.0021887623	-0.0279235322	0.012137711	-0.0173143246	0.0882652161	0.1334993544	-0.0187741627	0.0259760021	-0.0025090085	-0.006092139	0.017620899	-0.0702304693	0.1439973733	-0.0055097694	0.0387528707	-0.0240811699	0.0822512326	-0.1646726912	0.0058860572	-0.0876369861	0.0694595596	-0.0340591892	0.1146896218	-0.0502389172	0.0849435246	-0.0518253539	0.1405435376	-0.0597432828	0.0175834838	-0.0097091272	-0.1104501077	0.0433950928	-0.078535579	0.1767446908	-0.1411725939	0.0552739341	-0.0211187375	0.0633867833	-0.0443946911	0.057707755	-0.248483373	0.0535167905	-0.0964068937	-0.0788411422	0.0746259143	-0.1249178013	0.0415853186	-0.0760864564	0.1168822963	-0.0710727273	0.0955612383	0.0955538639	0.0955415737	0.0955243683	0.0955022485	-0.2543098167891031	n/a	0.0646734829153071	n/a	0.0603474999080191	n/a	n/a	0.0036418207451483	-0.5621723237620415	n/a	n/a	0.3160377216040136	0.0006610980421584	n/a	4.370506213456696e-07	n/a	0.0009537413537459	n/a	9.09622569845062e-07	n/a	-0.002299816146518	n/a	5.289154307784904e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4765.782045589864	-25.70291810432991	660.6399990778903	22712678.506066702	4415.3826233524605	-53.62576590928438	2875.722769357367	19495603.710602857	3391.771777708139	-13.9798728525343	195.4368449730255	11504115.792057429	3379.1593054329737	4684.001559786557	1.329771	46.038292	0.1236631762903952	0.0621294335764483	-0.1544303664	-0.0698997903	0.1661532693	-0.0494545061	0.0175673968	-0.0122487835	-0.1369946138	0.0266744953	-0.043912079	0.1399312088	-0.027985798	0.1015732835	-0.0803227889	-0.0041339865	-0.0719677921	0.0195006383	0.0927697435	-0.0336790709	-0.0081366601	0.0177822792	0.0780065541	-0.0164995615	-0.0775411847	-0.0576162291	0.0269707796	-0.1353145496	-0.0573777812	0.1254689767	0.1132535312	0.0789336547	-0.1088240936	-0.076712365	0.0540719454	-0.068429491	0.0361155656	-0.1002459443	0.0812721885	0.0602053296	-0.0317123764	0.0788178402	0.0744016594	0.1696837862	-0.035336994	0.0891922644	0.0001219348	0.0540260472	-0.0482431233	0.1193805116	0.004476912	-0.0017820551	0.0269348843	-0.0180637268	0.1083014456	0.0764874585	0.0148074725	-0.0803173049	-0.0165019116	0.0026544967	0.0357311159	-0.0916240783	-0.0569950883	-0.0748955135	0.1584638852	-0.0799216968	0.030661734	-0.026569947	-0.0512943448	-0.0421515479	-0.004288311	0.3151555606	-0.0307826434	0.0317503769	-0.0614875432	0.0590160418	-0.0267264075	0.015231805	4.53861e-05	0.1684573358	-0.0619111959	-0.2430451881	0.0026544804	-0.1060235288	-0.0437386287	-0.0920153849	0.2145610371	-0.0860965353	0.0955415737	0.0954752155	0.0953646527	0.0952099364	0.0950111383	-0.2707310740557034	-0.0164212572666003	0.0732953144593547	0.0002696576902158	0.0855415900136336	0.0251940901056144	0.0006347421762498	0.0073173636220605	-0.5885025501457619	-0.0263302263837204	0.0006932808214179	0.346335251528065	0.0014549071840572	0.0007938091418987	2.116754914221251e-06	6.301329537621091e-07	0.0011632489588147	0.0002095076050687	1.3531481401834834e-06	4.389343658166424e-08	-0.0024108514502396	-0.0001110353037215	5.812204715122381e-06	1.23288386725479e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4764.292493029103	-1.4895525607607851	2.2187668312690123	22698482.959133465	4402.743635548842	-12.638987803618877	159.74401270002667	19384151.52036583	3383.974055260805	-7.797722447333854	60.80447536565426	11451280.406678258	3357.533132541293	4524.406133913861	1.79842	62.263519	0.7391857817250326	0.4617524558216251	-0.0521312679	0.0243927546	-0.0809687233	-0.0902415381	0.0444539274	-0.1892081793	0.0443414988	-0.0308736411	-0.1882878493	-0.0091952023	-0.1047906257	0.0953762652	0.0766919468	-0.0247388836	-0.0631597264	0.0296087753	-0.0756485029	0.0160982472	0.0682468913	-0.020928833	0.0297378723	0.0325631135	0.0105013572	0.0510113164	-0.0838069969	-0.1205977239	0.0726742283	0.0038552734	0.0194565437	0.058788417	0.10052914	0.0784280991	0.0548706246	-0.1206530149	-0.0109325124	0.0136148777	0.0307351476	-0.042118841	0.1226397694	0.0101266812	-0.0796697862	-0.0029484681	0.0972389694	0.1009038162	-0.0193453233	-0.1552866072	-0.0762059119	-0.0750960419	0.0865309408	0.1199862493	0.0089735372	0.0813299407	-0.0404587353	-0.0870428226	-0.0644014788	-0.0300136259	-0.0737369334	0.0963082359	0.0531707252	0.0002267432	0.0391799035	0.1759594647	0.062820263	0.0234002424	0.0736307964	-0.0507929883	-0.0236950187	-0.0562256781	-0.0403154292	-0.0218502551	0.004430362	0.0452019192	0.058180993	0.0254674798	0.1938790339	-0.0359179422	-0.0276309823	0.0916904881	-0.0209035484	-0.0066656953	0.0956598668	-0.0729458678	0.0955924138	-0.0074315059	0.014796404	-0.0147701453	0.0955022485	0.0953179834	0.0950111383	0.0945821078	0.0940314435	-0.1500649564418807	0.1206661176138227	0.0225194911519035	0.0145603119399928	0.0419046172036274	-0.0436369728100062	0.0019041853960212	0.0017559969429825	-0.1620247460168826	0.4264778041288793	0.1818833174145907	0.0262520183218353	3.571665476081185e-05	-0.0014191905292963	1.2756794273030236e-09	2.014101758444562e-06	0.0022039584930593	0.0010407095342446	4.857433039128222e-06	1.083076334667613e-06	-0.0029190491301451	-0.0005081976799055	8.520847824200864e-06	2.582648818613332e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4762.275670585951	-2.016822443151796	4.067572767200778	22679269.56265487	4374.049498897271	-28.69413665157026	823.3534781789878	19132309.01880347	3394.2571100794853	10.283054818680284	105.7412164039838	11520981.32932514	3367.9522189181644	4464.426873647168	0.987479	34.187744	0.0855359117263646	0.0447677144788806	-0.0267693405	0.0365035882	-0.0453825994	-0.1014693705	0.0433915853	0.0166341079	-0.0014113534	0.0779667191	-0.06548507	0.0383322899	-0.0605656085	-0.008360897	0.0826130921	-0.025750363	-0.0888551028	0.0617632116	0.0282565644	0.071137334	-0.0871815741	-0.0141042537	0.1241263277	-0.0627308458	-0.0294537549	0.0373959449	-0.0264337737	-0.1048874795	0.1299665295	0.0047850899	0.1004585319	-0.103121155	0.0513574345	-0.0008375831	-0.0219198486	-0.0330453058	0.0128653994	-0.0141713308	-0.1084833103	-0.0630544833	0.0392716623	-0.0230422337	0.0171712643	0.0382953869	0.0708417645	-0.0038904978	-0.0571809698	-0.0521864753	0.0074136567	0.0160386057	0.162018329	-0.0287368496	0.0386889089	-0.0598892837	-0.0420357095	0.0371127228	-0.0218897157	0.1190698787	-0.0381536636	0.0852715624	0.0688867596	-0.015503901	0.0096880284	0.0332098591	0.0563329215	0.0314405029	0.108351976	-0.0275411938	0.0404377461	-0.0020441861	-0.0425644334	-0.0067900924	0.0792011095	0.0696460063	0.0694501289	0.0873859565	0.0530870774	-0.1477617891	-0.051278106	0.0312813692	-0.0772958735	-0.067981823	0.1418560463	-0.0816762825	0.066912321	-0.0086404405	0.0324281827	0.0376645692	0.0954432708	0.0950822971	0.0944816852	0.0936429488	0.0925682019	-0.1801070018022414	-0.0300420453603607	0.0324385320981925	0.0009025244894339	0.0356433414990391	-0.0062612757045883	3.920357344886773e-05	0.0012704477932171	-0.1292534342686764	0.0327713117482062	0.0010739588736981	0.016706450270247	0.0001089136956487	7.319704088788815e-05	1.1862193099857651e-08	5.357806794743171e-09	0.0021258581377587	-7.810035530060036e-05	4.519272821874887e-06	6.0996654980800155e-09	-0.0027411209480694	0.0001779281820756	7.513744051944886e-06	3.165843797676343e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4725.223208273653	-37.0524623122983	1372.884963404286	22327734.36800795	4350.116443096391	-23.93305580088054	572.7911599680616	18923513.068497594	3375.53838619403	-18.718723885455347	350.39062389991653	11394259.396669395	3345.284647377542	4301.891215956278	1.61755	56.001579	0.7257578692482342	0.4198868040994615	0.0954394697	-0.0053698857	-0.0846733566	0.0318221943	-0.0246882579	-0.0792783521	-0.046420467	0.0462350663	-0.0621874393	-0.0644247865	0.0184508853	0.0303144312	0.0935307528	-0.064273532	0.0132724781	-0.1372057367	0.0327997177	0.0455763964	-0.0330060456	-0.1177750638	0.1202088352	-0.021630869	0.2206176287	0.0235274159	-0.1055493154	-0.0729484746	0.1462781063	0.0112096859	-0.0816382957	0.1806666884	0.0859155768	-0.1446226809	0.087078507	0.019103744	0.0235697585	-0.0436013313	0.0759722491	-0.0799813303	0.0674701107	-0.1459890095	0.1499840446	-0.0920024574	0.0095547714	0.0127169519	-0.0607359202	-0.0855830478	0.0188920603	0.1052853762	0.0044449842	0.0569515127	0.0183073033	0.0876363779	-0.1185265037	0.0544223174	-0.0392058962	0.1174823145	-0.1014819061	-0.0599859703	-0.014666504	0.0340513551	0.0534858776	0.138354637	-0.0864778858	0.0128368467	0.0232302384	0.0578852844	0.0868922342	-0.1364452627	-0.0083126372	-0.1676573464	0.0166224685	0.0897151198	0.0648765768	0.0388796478	0.0891697801	-0.2172765236	0.0776103027	0.0716838547	0.1426408465	0.0541681679	-0.0525038009	-0.0685772703	0.2630954385	-0.0216881934	-0.0466998641	0.164565435	0.0953646527	0.0947683504	0.0937772737	0.092395551	0.0906289382	0.0387162006046963	0.2188232024069377	0.001498944189263	0.0478835939116276	-0.0568189837734678	-0.0924623252725068	0.0085492815947988	0.0032283969170495	0.2090277240005633	0.3382811582692396	0.1144341420399783	0.0436925894008556	-0.0006121855149112	-0.0007210992105598	3.74771104667091e-07	5.199840714701109e-07	0.0017679805876429	-0.0003578775501157	3.125755358282134e-06	1.2807634087688684e-07	-0.0031859678533847	-0.0004448469053153	1.0150391162800714e-05	1.978887691685997e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4747.353252030594	22.13004375694163	489.7388366841513	22537362.89956546	4373.570002408635	23.45355931224458	550.0694444129743	19128114.56596867	3390.6261468536227	15.087760659592732	227.6405217211541	11496345.667727444	3361.978191626897	4380.690434493166	1.382942	47.879162	0.4337416321217462	0.2670542251495286	0.0417030545	0.0226422486	-0.0317020658	-0.0268466045	-0.0122756792	0.0266888889	0.0726928276	0.0722636749	0.0711264654	0.0088458533	0.008140967	-0.0719052417	0.0367534399	-0.0152273113	0.0463386314	-0.0328267499	-0.0104835309	0.0732595127	0.0950540513	-0.013401495	-0.0011634424	0.1289664166	0.1198440457	0.1938687485	-0.086886224	0.1560648129	0.1100550021	-0.0884166966	0.0272484158	-0.1440867448	-0.0223814638	0.0386017761	-0.0389839742	0.0043063695	-0.1800159318	-0.0732750606	-0.0390481167	-0.030059309	-0.0227679897	-0.1135491251	-0.0339259455	-0.0172074075	0.0280949111	-0.0696800465	-0.0110206599	-0.0448133806	0.0219775533	-0.0751913849	-0.0524693172	-0.0413471308	-0.0556604176	0.0904347887	-0.0838015339	-0.123047173	-0.0208511517	0.1468606784	-0.0559631747	-0.0821415227	0.0334813426	-0.0518598141	0.0178532094	0.1099407623	-0.0386042568	0.036505869	-0.016403537	-0.043361872	0.061624821	-0.0439732395	0.0231182973	-0.2224870293	0.0393711688	0.0151315848	0.0157573637	-0.103456036	0.1843185149	-0.1801082412	-0.0717630287	0.0407195815	0.0493942621	0.2011135928	0.0414300881	-0.0284288743	0.1973521799	-0.1101062772	-0.0515346587	0.1020575428	0.0952664105	0.0943764019	0.0928992083	0.0908440203	0.0882236248	0.056234751854248	0.0175185512495517	0.0031623473161088	0.0003068996378831	-0.0824925701881369	-0.025673586414669	0.0006591330393914	0.0068050241362446	-0.0082930986294371	-0.2173208226300004	0.0472283399485801	6.87754848775715e-05	0.0015691181763845	0.0021813036912957	2.462131851460219e-06	4.758085793660248e-06	0.0026213467424129	0.0008533661547699	6.871458743958722e-06	7.282337941069354e-07	-0.0027560642628999	0.0004299035904848	7.5958902212339695e-06	1.848170971117227e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4751.094878814227	3.741626783632455	13.99977098799575	22572902.547494773	4364.585616348574	-8.984386060061297	80.71919287622376	19049607.602436863	3380.9456366847403	-9.680510168882392	93.7122771298354	11430793.398217583	3366.800695828259	4615.072855654243	1.568053	54.28793	0.6741902735814087	0.4058433009175293	-0.0803630162	0.0226098605	0.0767146378	-0.0704909656	-0.0357097465	0.1385636476	-0.1307084217	0.0863839755	-0.0208539985	0.06530372	-0.0475091354	0.005368661	-0.1121532736	-0.0154782935	-0.0597492545	-0.0246146773	0.1436178368	0.0862660684	0.0042481476	0.0387716358	0.0434531693	0.0442511757	-0.0267319857	0.0198267885	0.0398721274	0.0184684474	-0.0477821852	-0.06049682	-0.0786420306	0.0033226681	-0.0433263385	-0.059849154	-0.0831418956	0.0677313762	-0.0954049292	-0.0372239139	0.0288047979	0.0091956648	0.0926175164	-0.0691793707	-0.0796076204	0.0975677504	0.0221688719	0.0232492624	0.0249796995	0.1349436006	-0.049450546	0.092169193	0.0267236859	-0.1223091089	-0.042168913	-0.0073514753	-0.0357418085	0.0186606356	0.0173823767	0.028025872	0.1116170202	-0.062150649	0.0329494656	-0.0476468557	-0.1553461933	-0.105365097	0.0861965552	0.0027016556	0.0046972292	-0.0580292775	-0.0791521243	0.0057194152	0.1504935971	-0.0254900866	0.0972459971	-0.0685468955	0.0031915395	0.0163900479	0.0595947218	-0.1252801603	-0.1216238885	0.0072459734	0.0697886564	0.0620882374	0.0530185468	-0.0187491787	0.0540701317	-0.0777927768	0.1381803036	0.0306343937	0.0951485642	0.0939067741	0.091849115	0.0889934638	0.0853646308	-0.1083499964601344	-0.1645847483143824	0.0117397217329111	0.0270881393777086	-0.0572357055010996	0.0252568646870373	0.0006379092138193	0.0032759259842086	-0.3269934607313161	-0.3187003621018789	0.1015699208038687	0.1069247233610427	0.0043900778501829	0.0028209596737983	1.927278353066651e-05	7.957813481196772e-06	0.002847558173594	0.000226211431181	8.108587552001997e-06	5.1171611597001535e-08	-0.0024902693983172	0.0002657948645827	6.2014416761951086e-06	7.0646910038536e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4758.566673443789	7.471794629562282	55.827714986355765	22643956.78560989	4387.772420998388	23.186804649813894	537.6279098686311	19252546.81847405	3393.1308226931747	12.185186008434355	148.47875806014443	11513336.77991046	3359.238020416586	4525.928916496405	1.023888	35.448257	0.2166372072814256	0.1008337732138626	-0.0522322263	0.0271458941	0.0334718536	-0.0744789218	0.0387559192	-0.0053583842	0.0864637522	0.1184517895	-0.081240541	0.0620872533	-0.0500984793	0.0085108646	0.0114257455	-0.0222709276	0.0636601736	-0.0599056701	-0.0056955352	-0.0430140527	-0.0351996671	0.1345852022	0.0440159659	0.0877911236	-0.0479272832	0.1349301365	0.1320036567	0.1005660648	-0.0330395471	-0.0254996104	0.1044701725	-0.0636166732	0.0769925587	-0.0263440129	0.0397136834	-0.0911146625	-0.0732642914	0.010409004	0.036563814	-0.0967614458	-0.0035491914	0.0589318531	-0.1424514157	0.0728093739	0.0449886867	-0.0291476312	0.0594307939	-0.0946409122	0.0742823098	0.0596663315	-0.0155838275	-0.0209511509	-0.0249404994	-0.0359307832	-0.084904269	-0.1045723193	-0.0727042471	0.0091073793	0.0212544329	0.0345721376	0.0648628845	-0.0620372286	-0.078222676	0.0877386343	0.0591057504	0.0128909101	-0.0164171524	-0.0813394342	-0.005592583	0.0935621673	0.0925852671	-0.1013145848	0.0176464606	-0.0562811036	-0.0600716774	0.0307352649	0.106207243	-0.1313151949	0.0476778982	0.0403540052	0.0092336231	0.107711739	0.0512707588	-0.0038276682	0.0146132378	-0.0774699564	0.0106160681	-0.0080963643	0.0950111383	0.0933598536	0.0906289382	0.0868499729	0.0820666583	-0.0704625262980584	0.037887470162076	0.0049649676123045	0.0014354603952822	0.0056675541712252	0.0629032596723248	0.0039568200774039	3.212117028377216e-05	-0.2900546390514762	0.0369388216798398	0.001364476547095	0.0841316936352821	0.0034366809271815	-0.0009533969230013	1.1810775795253095e-05	9.089656927885368e-07	0.0032431322898403	0.0003955741162463	1.0517907049404786e-05	1.564788814440413e-07	-0.0022610873222212	0.0002291820760959	5.112515878709437e-06	5.2524424003672646e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4767.943254447292	9.376581003502906	87.92027131525157	22733282.877629437	4413.094191685619	25.32177068723104	641.192070736713	19475400.344689347	3387.8873086957788	-5.243513997395894	27.494439040886668	11477780.416421928	3361.932247112491	4614.368796335785	0.877534	30.381317	0.1901193717701522	0.0939531590433623	-0.0692041793	0.0215086506	0.0467884816	-0.0802746391	0.0320826413	0.0359930964	0.0842278069	-0.0616726195	-0.0132298887	0.0517941034	-0.0483864265	-0.0086205248	-0.0579100631	-0.0034360069	0.0129912755	0.1095561557	-0.0084431417	0.0772333373	0.0158723657	0.0799666323	0.0228731582	0.1194139411	0.010245505	0.0904492866	0.1071723286	0.0599825042	0.0216624483	-0.002024206	0.0133253426	-0.066215118	-0.0596173801	-0.0065191286	-0.0034758137	0.0770766562	-0.0919066468	0.0121372129	0.090736704	0.0514005977	0.0447028311	0.0352500615	-0.0373049341	0.0702814709	0.0376218944	0.0109817021	0.0422488214	0.0340976012	-0.0445052825	-0.104216469	0.0105267937	-0.0883702581	0.003013035	-0.0335590813	-0.0350688991	0.0130065824	-0.0572790929	0.0416843543	-0.0339234992	-0.0972404229	0.0940366351	-0.0460024749	-0.0462356986	0.0281246639	0.0814387788	0.0008570749	-0.0102834384	-0.0813380094	0.0054265608	0.0580014457	0.1221537434	-0.0067722213	0.0715771542	-0.0506286419	0.0582217732	0.0205826639	0.0440011344	-0.0242797244	-0.0633525531	-0.0075357153	0.0069527972	0.0823157865	0.0518527036	0.0226312262	0.003213004	-0.0270301823	0.0233251438	-0.0132678166	0.094854161	0.0927360906	0.0892409375	0.0844206031	0.0783466667	-0.0994723897148048	-0.0290098634167463	0.009894756315574	0.0008415721754582	0.0689239149296696	0.0632563607584443	0.0040013671764024	0.0047505060492323	-0.3348473383997827	-0.0447926993483064	0.0020063859149077	0.1121227400334185	0.0041352619342143	0.0006985810070327	1.7100391264561795e-05	4.880154233869608e-07	0.0029459816780246	-0.0002971506118157	8.678808047256636e-06	8.829848610244485e-08	-0.0021956099761366	6.547734608459976e-05	4.8207031673105625e-06	4.287282850282452e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4776.463872978305	8.520618531012587	72.6009401510351	22814607.129866906	4428.510513305664	15.416321620044982	237.66297229266635	19611705.3664588	3389.447427413713	1.560118717934074	2.433970414048259	11488353.863201436	3373.4809664595846	4675.081653957261	0.946611	32.772839	0.2501992592168528	0.1301190635765116	-0.1029911194	-0.0021081233	0.0983722359	-0.0684748587	0.028565569	0.0606975831	-0.0512394186	-0.0993554804	0.0324250559	0.0885319861	-0.0490534333	0.0597913216	-0.0583902296	0.0308217089	-0.0151222004	-0.0716583589	0.0631064952	-0.0646518896	0.0135409969	0.1888636106	0.041686871	0.0047391288	0.0270174772	0.0082978855	0.0200474164	-0.019956922	-0.0378003034	0.0042709068	-0.0090826263	0.0948431604	-0.0868002048	0.0006608148	0.0449963564	0.1582206823	0.0387243588	0.0417065506	0.0081421075	0.0944408519	-0.0013952115	0.0394632264	0.0065846074	0.108993967	0.0070730131	0.0733198327	-0.0147507521	0.0719490724	0.0161128281	0.0639127088	-0.0591190538	0.000545116	-0.0634668847	-0.0800028023	-0.0298572205	0.0318376684	-0.0610681303	-0.1286603773	0.0866972754	-0.0865850418	0.0106747784	-0.0536964604	-0.0328385788	0.0340220025	0.0980097534	-0.023457895	-0.0220185419	-0.0391358681	-0.1423104861	0.0277961686	0.124518669	-0.0393829949	-0.0104654279	-0.1022525048	-0.0535506615	0.069937322	0.014868846	-0.040158163	0.0119299326	-0.003523637	0.0210460244	-0.0403916466	0.0057418412	0.0244227316	-0.0117861019	0.0086380421	0.1245121061	-0.0455905968	0.0946776645	0.0920359983	0.0876876832	0.081713351	0.0742237856	-0.123014856667595	-0.0235424669527902	0.0151326549609489	0.0005542477502232	0.0429748646341465	-0.025949050295523	0.0006733532112395	0.0018468389903232	-0.4319760226262872	-0.0971286842265045	0.009433981299572	0.1866032841240266	0.0053431810673918	0.0012079191331775	2.8549583918934175e-05	1.4590686322962835e-06	0.0026802546279407	-0.0002657270500839	7.183764870597539e-06	7.06108651462915e-08	-0.0015976750045573	0.0005979349715793	2.5525654201871687e-06	3.575262302375385e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
