global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68
5584.837018687697	n/a	31190404.52530449	n/a	4177.421566908527	n/a	17450850.947672494	n/a	3611.077468226336	n/a	13039880.481531924	n/a	3665.1309693942167	7583.171711298507	n/a	n/a	n/a	n/a	0.0080651299	-0.0411005296	0.065793937	-0.0363598335	0.2355951279	-0.094190909	0.0404551744	-0.0568480128	-0.1380853999	0.0622229377	-0.1259719619	0.0889690771	-0.1118448358	0.022111093	-0.1442550466	0.1327635438	-0.1932028658	0.0354573568	-0.1207244123	-0.0382106244	-0.1549605106	0.1765868519	-0.0376820768	0.181549022	-0.0687329635	0.1421674323	-0.0716179032	0.0473196674	-0.0492038708	0.1512132225	-0.2154628388	-0.1171690066	0.1689783921	-0.0042402772	0.0418312112	-0.0543732113	0.0915396238	-0.0050311397	0.0494852176	-0.1198362433	0.0313329559	0.0044143691	-0.0091281772	-0.0436689329	0.0328586635	-0.0396887875	0.1622660642	-0.0311391774	0.0915991138	-0.0585183564	0.0630350861	-0.0345236456	0.1031852253	-0.0212836602	0.1076022444	-0.0859629295	-0.1141966326	0.0219688743	-0.0858943752	0.0748804474	-0.0578157428	0.1124820645	-0.0548605744	0.1011944089	-0.0551134211	0.0195575422	-0.086047813	0.0955612383	0.0955538639	0.0955415737	0.0955243683	0.0955022485	-0.173593255560533	n/a	n/a	0.0301346183761045	-0.2372378789629436	n/a	0.0562818112148362	n/a	-0.9862419706613964	n/a	n/a	0.9726732246940748	0.0010879573508418	n/a	n/a	1.1836511972507072e-06	0.0163709828623868	n/a	n/a	0.0002680090798805	0.0022742546681518	n/a	5.172234295610253e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5382.183312534535	-202.6537061531626	28967897.209725216	41068.52461761238	3959.3907604824967	-218.03080642603027	15676775.194194164	47537.43255078508	3457.8936584295743	-153.18380979676158	11957028.553007465	23465.279583850428	3528.832901606921	7344.763063496269	2.72598	108.915657	2.651696663516903	1.7952627559066738	-0.036205603	0.1172916814	0.0123609062	0.0887969395	0.175730452	0.0130603982	-0.0722377352	0.0189882317	0.1812671696	0.0952041455	-0.1587248761	-0.0562876599	-0.1724852433	0.047157578	0.1248947399	-0.036052307	0.1510464499	0.1467191167	0.1760687338	0.0212303994	0.2977321137	0.2459273212	-0.2985981636	-0.2043254331	-0.0315325045	-0.1056351279	0.0899086693	-0.1058363442	0.0725121733	-0.2561260209	-0.2539088965	0.0554373523	-0.2403892556	0.2019236351	0.0274012426	-0.1762796539	0.166498748	0.189366402	-0.0293003091	0.2118395685	-0.0627497846	0.1224686816	-0.2387743589	-0.0313816685	0.0766653492	0.0138344955	0.0430097734	-0.1196114615	0.1069768056	-0.044678498	-0.0599267448	0.0998174179	-0.0406922971	0.0429331771	-0.1044717669	0.0242219155	0.167043422	0.0402038766	-0.0860879912	0.1174709456	0.0275693865	-0.0618809219	-0.0529552213	-0.1981116997	0.0440307184	0.4975221986	-0.2139949244	0.0955415737	0.0954752155	0.0953646527	0.0952099364	0.0950111383	-0.0670793992915435	0.1065138562689895	0.0113452015772909	0.0044996458093143	-0.0874681120892546	0.1497697668736889	0.0076506706324584	0.0224309830693991	0.7024855841805078	1.688727554841904	2.851800754482316	0.4934859959814293	-0.0056250742078856	-0.0067130315587274	4.506479270847002e-05	3.164145984421981e-05	0.0183116307867767	0.0019406479243899	3.7661143664388334e-06	0.0003353158220712	0.0077542848956809	0.0054800302275291	6.012893424338495e-05	3.003073129463264e-05	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5427.661810721033	45.478498186498655	29459512.731559526	2068.2937972993614	3941.250661862124	-18.140098620372555	15533456.779628633	329.06317795684225	3520.352855242301	62.45919681272653	12392884.22541262	3901.151266490908	3553.1568014181444	6984.356944835241	2.384073	95.254883	0.498522951193409	0.2261751291533582	-0.0520610879	0.1215190309	0.0170257199	0.123256823	0.0844035124	0.0252051272	-0.0612307669	0.2086351091	0.3904307112	-0.1624614411	-0.2746151526	-0.1990247198	0.0714835815	-0.2352362799	0.0162341066	-0.095921063	-0.1494319334	0.0136301783	-0.166771933	-0.0092666224	0.124188361	0.2785436046	-0.2432900588	-0.2574866233	-0.0336160555	-0.0934595206	-0.0139459718	0.0223659182	0.0407779705	-0.1594582617	-0.2572155985	0.1661803527	-0.271389904	0.3333670724	0.1031379008	0.1914062505	-0.1312158118	-0.0710909555	0.0272558915	-0.0916390298	-0.0310712089	0.1808598755	0.1390860599	-0.0325121183	0.0852317807	0.0111565774	0.034281379	-0.1211882837	0.0548483711	-0.0396011012	-0.0245112692	0.1932439472	-0.1419906916	0.1171340896	-0.2391189121	0.1137909961	-0.0586826801	0.3257392949	0.0791183071	-0.0019120507	-0.0160628006	0.0464830164	-0.1933022688	-0.205691091	0.1424119855	-0.1845939525	0.2913314188	0.0955022485	0.0953179834	0.0950111383	0.0945821078	0.0940314435	-0.1846082653343899	-0.1175288660428464	0.0138130343533173	0.0340802116297725	-0.0273200030279525	0.0601481090613021	0.0007463825654473	0.0036177950236502	0.6390163483469422	-0.0634692358335655	0.0040283438972967	0.4083418934546606	-0.0024555213170522	0.0031695528908334	1.0046065527790362e-05	6.029584938497771e-06	0.017134659287689	-0.0011769714990877	1.3852619096647492e-06	0.0002935965489051	0.0085552953108737	0.0008010104151927	7.319307785625751e-05	6.416176852473402e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5502.318509185634	74.6566984646006	30275508.97652682	5573.622625634297	4053.174990319902	111.92432845777785	16428227.502154738	12527.05530072454	3570.67494678442	50.32209154211933	12749719.575593922	2532.312897173437	3613.982487698391	7401.3315399864305	2.795796	111.705132	1.2983155735268808	0.7917034373325159	-0.0285949622	0.1187880238	-0.1425614274	-0.1124515686	0.1095614946	0.0538591598	0.0491952087	-0.0586624	0.0962720341	-0.2157051871	-0.1662960178	-0.1110913305	0.1531737188	0.0384988813	0.0086616604	0.0879949572	-0.0937768799	-0.1203673277	0.2487339533	-0.06219952	-0.0513848156	0.0096365151	-0.0933771418	-0.0749514952	-0.0367648012	0.2364670729	0.0127755584	0.0962588961	-0.0668600049	0.0330870665	-0.0465175012	0.0698050296	-0.0092518804	0.1477237644	0.2998830233	-0.057034725	-0.1726385067	0.0212742875	0.0303551694	-0.1298712794	0.0362730396	-0.1087374764	-0.1750029515	-0.0165554142	-0.0123698516	0.0646722963	0.0387980509	-0.2108893967	0.0445180731	-0.0375458353	-0.0229318487	-0.1133422434	0.0933760983	0.0070842413	0.0539001704	0.00230736	0.0578089403	-0.0708799513	0.0537507334	0.0165521163	0.0108574395	-0.0682643333	0.0094641344	0.0878093345	-0.0201430515	-0.0152630196	-0.0505391312	0.0954432708	0.0950822971	0.0944816852	0.0936429488	0.0925682019	-0.2863801519646358	-0.1017718866302458	0.0103575169082796	0.0820135914392878	-0.2506016100319783	-0.2232816070040257	0.0628011669506197	0.0498546760263002	-0.0937863131156717	-0.732802661462614	0.5369997406466904	0.0087958725278308	-0.0014130743202813	0.0010424469967709	1.0866957410766688e-06	1.996779034638458e-06	0.0155662798882896	-0.0015683793993994	2.459813940460425e-06	0.0002423090695605	0.0063569333384441	-0.0021983619724295	4.041060146942205e-05	4.832795361824556e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5568.328602869124	66.01009368348969	31006283.42953041	4357.3324681030845	4078.440700749683	25.26571042978094	16633678.549531564	638.3561235215412	3588.00278943048	17.327842646059707	12873764.016960904	300.2541307666055	3620.08414566646	7433.4701583809565	1.262682	50.450043	0.0518152003183947	0.0292425794999258	-0.0207804652	0.1177432278	-0.1247096697	-0.1058018682	0.1313269512	0.0432098384	0.0391116367	0.0037220121	-0.0047816611	-0.036616161	-0.0121768856	0.0501613039	-0.0057681988	-0.0865785678	0.0109106795	0.0869608969	0.05204366	0.0170497461	0.0752873818	-0.0487265982	-0.0804423365	0.0164911985	-0.0136380249	-0.0368197867	-0.0167345062	0.1807616417	-0.0882963003	0.1387957566	-0.0558333438	0.0551879033	0.0142682845	0.0103872688	0.0398386634	0.0874437986	0.1138082673	-0.0211518072	0.032089612	-0.0990239489	0.074437959	-0.1242928039	-0.0049472797	-0.1081991964	0.0297768393	-0.0151777086	-0.0114008256	0.0670646217	0.0355813455	-0.2076059359	0.0429858506	-0.0353742862	-0.0141765525	-0.0944521646	0.0832961972	0.0032021923	0.0424053416	-0.00398584	0.0416321699	-0.0594037164	0.0553628531	0.0105396297	0.0182709467	-0.0705358952	-0.0086207137	0.0831170035	-0.0028129899	-0.077891244	-0.0270742415	0.0953646527	0.0947683504	0.0937772737	0.092395551	0.0906289382	-0.2754081003211155	0.0109720516435202	0.000120385917268	0.0758496217224856	-0.2531708331244715	-0.0025692230924931	0.0640954707449389	6.600907299000266e-06	-0.0954379549709329	-0.0016516418552611	2.727920818050628e-06	0.0091084032490338	-0.0009451239812436	0.0004679503390377	2.189775198054984e-07	8.932593399217528e-07	0.0157798113674663	0.0002135314791767	4.559569259939e-08	0.0002490024467928	0.0064078971947721	5.096385632800005e-05	4.106114645876815e-05	2.597314651821031e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5505.365065120025	-62.96353774909858	30309044.500244018	3964.4070858821615	4063.395726586603	-15.044974163080042	16511184.830842266	226.351247567746	3574.7052423007244	-13.297547129755458	12778517.56933228	176.8247596680676	3616.121715627224	7315.856194043489	1.014122	40.518936	0.1935403241625531	0.0906362344138678	-0.0376153665	0.1228525025	-0.1240725736	-0.0790884235	0.0992446079	0.0324238633	0.0455756783	-0.0082789413	-0.0548824203	-0.0537744128	0.1173642297	0.0123785239	0.0101998323	0.0971505534	-0.0981912867	0.0130607494	-0.0748093393	0.0676981499	-0.0029221332	-0.0537052555	-0.0527343914	-0.0038568795	0.0113505821	0.0166532344	-0.0403172719	0.2369043886	-0.0246866914	0.1021093755	-0.061228915	0.0455092304	0.0151973654	-0.0011127075	0.0966042912	0.0085450289	0.0880078973	-0.0942040864	-0.0438587622	0.1423676359	0.0685633298	-0.1146645703	0.1170033926	-0.1171215306	0.0002993971	-0.0197922909	-0.0085595121	0.0699012974	0.0370636747	-0.2187360179	0.046796128	-0.0340615073	0.0138453304	-0.1049156756	0.0822908755	0.0094299394	0.0479876206	-0.0185828802	0.0475412202	-0.0483084384	0.0664128839	-0.0116586006	0.0200163432	-0.0650252217	-0.0183606197	0.0767559891	-0.0282539342	-0.0369532567	-0.0198936361	0.0952664105	0.0943764019	0.0928992083	0.0908440203	0.0882236248	-0.2716139334755212	0.0037941668455943	1.4395702052207036e-05	0.0737741288580448	-0.2248953992726541	0.0282754338518173	0.0505779406140065	0.0007995001595085	-0.1317230279517645	-0.0362850729808316	0.0013166065212242	0.0173509560927813	-0.0003399120853211	0.0006052118959225	3.662814389661071e-07	1.1554022574733877e-07	0.0167607817563315	0.0009809703888651	9.62302903830338e-07	0.0002809238050833	0.0073254279196706	0.0009175307248984	5.366189420628953e-05	8.418626311327659e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5573.259255439962	67.89419031993657	31061218.7283472	4609.621079199768	4111.617244234511	48.22151764790851	16905396.363086596	2325.314764267552	3589.290403645833	14.585161345108643	12883005.601704068	212.7269314628514	3628.6553070610735	7387.149320864348	0.988423	39.492126	0.3495850064696669	0.1884657719892003	-0.0514112323	0.1158172133	-0.1617833503	-0.0495845146	0.0958183551	0.0462277053	0.0505391961	-0.0204366661	-0.0646261827	-0.0425675052	-0.0162771865	0.0737278143	-0.0061005729	-0.0650723337	0.002519265	0.0275202248	0.0582130566	0.0945340201	0.0888637082	-0.0331594302	-0.0810083928	0.0325364532	-0.013335473	-0.0443367252	-0.0287758035	0.1914640836	-0.0472188939	0.1611995284	-0.0449764233	0.0674843887	0.0172618164	0.0213306762	0.0585451659	0.0871556665	0.0977211129	-0.0606316566	0.0222071277	-0.0101767169	0.1102019126	-0.137013182	-0.0065298061	-0.076310914	0.0067540976	-0.0222547051	0.0031190719	0.0723942006	0.0209200101	-0.2301361079	0.0444515943	-0.0366035592	0.0391509497	-0.1121365789	0.0608011803	0.0134471469	0.0400602198	-0.0130619613	0.0453684014	-0.0120109613	0.0635105609	-0.0364909491	0.0169624504	-0.0616031106	-0.0426465672	0.0196838645	-0.0659655978	-0.0504496059	0.0259096823	0.0951485642	0.0939067741	0.091849115	0.0889934638	0.0853646308	-0.224870976004027	0.0467429574714942	0.0021849040731819	0.0505669558490036	-0.1980112051422935	0.0268841941303605	0.0392084373619034	0.0007227598940389	-0.1499161386805667	-0.0181931107288021	0.0003309892779904	0.0224748486368909	0.0011980018357157	0.0015379139210368	2.365179228518784e-06	1.4352083983781869e-06	0.0174035202914857	0.0006427385351541	4.131128245721656e-07	0.0003028825185361	0.0103000703462598	0.0029746424265892	0.0001060914491379	8.848497566064485e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5525.60087170837	-47.65838373159204	30532264.993424293	2271.3215399076767	4105.374105757209	-6.243138477302637	16854096.5482218	38.97677804677669	3572.76773345505	-16.522670190783174	12764669.277217535	272.99863023339486	3619.3947939842287	7383.149711819838	0.918961	36.716808	0.3147662173060543	0.1494831864203158	-0.0442590075	0.0962340314	-0.1518874677	-0.0574918554	0.0906547883	0.0444488297	0.0235530089	-0.0231129175	-0.0721011887	-0.0617774728	0.0596438591	0.059148846	0.0184906206	0.0709588665	-0.0235413317	0.0092332683	-0.0366736414	0.0790210884	0.025359603	-0.0440086723	-0.05117352	-0.0296720022	0.0138872239	0.0112634801	-0.0495928013	0.2139903699	-0.0205417635	0.0810463878	-0.0556869668	0.0436349326	0.0446698878	0.0067326439	0.0712776841	-0.003353571	0.0874349148	-0.0885687644	0.0271559614	0.0543259758	0.0743836255	-0.0827971584	0.078240851	-0.0900761116	-0.0241247455	-0.0176421075	-0.008713531	0.0635438757	0.0187190739	-0.2147201613	0.0444420553	-0.0355057705	0.0175928523	-0.108528196	0.06842184	0.0113812468	0.0395471886	-0.0208047191	0.0565765081	-0.0222904561	0.0583904545	-0.0228057584	0.0251639045	-0.0833869348	0.0076382017	0.0366229534	-0.0480818406	0.0022118153	0.0053353631	0.0950111383	0.0933598536	0.0906289382	0.0868499729	0.0820666583	-0.1169051021493743	0.1079658738546527	0.0116566299171987	0.0136668029085556	-0.1483945256141652	0.0496166795281283	0.0220209352322531	0.0024618148873969	-0.1190050092900634	0.0309111293905032	0.0009554979201964	0.014162192236128	0.0007420807079878	-0.0004559211277278	2.0786407470868009e-07	5.506837771676745e-07	0.0158666652439745	-0.0015368550475112	2.3619234370606526e-06	0.0002517510659643	0.0097673958308435	-0.0005326745154163	9.540202131637898e-05	2.837421393739903e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5598.273992123487	72.67312041511741	31340671.690886244	5281.382430870155	4123.91146082787	18.53735507066085	17006645.736747455	343.6335330157556	3595.8785114498414	23.110777994791533	12930342.269106727	534.1080595245405	3628.778502587443	7547.220886480094	1.031161	41.199692	0.2995166314053238	0.1349663353946793	-0.0422859865	0.1079452663	-0.1783917521	-0.0602287728	0.1048162037	0.0952211198	-0.0116453906	-0.056108501	-0.0875960165	-0.0143748631	-0.0179655073	-0.007006902	-0.006425398	-0.0972947903	-0.0064701251	0.056084153	0.0937160505	-0.0338250416	0.0730545758	-0.011234365	-0.0910350502	0.0392222915	-0.0054694924	-0.0932813689	-0.0252185095	0.190121502	-0.008524726	0.1482996188	-0.0229981896	0.0758937256	0.0343511111	0.0406745947	0.0313308284	0.0918505484	0.0406607289	-0.0996619299	0.054289764	-0.0863119258	0.0723107654	-0.1201234913	0.0160592259	-0.1002273424	0.0224476106	-0.0145430627	-0.0030530974	0.0722838948	0.0084864566	-0.2344997439	0.0353302962	-0.0357216826	0.0007043002	-0.0852423482	0.0515815671	0.0064036113	0.0038032051	-0.0038071871	0.0912951647	0.0047423256	0.0537554072	-0.0424416723	0.005086288	-0.0833327988	0.0022804468	0.0133014815	-0.0114511132	-0.042805361	-0.0088948324	0.094854161	0.0927360906	0.0892409375	0.0844206031	0.0783466667	-0.0246676402452266	0.0922374619041477	0.008507749378519	0.0006084924752679	-0.1632047219656414	-0.0148101963514762	0.0266357812718823	0.0002193419159692	-0.0378150388771985	0.0811899704128649	0.0065918112956418	0.001429977165284	0.0016019160540756	0.0008598353460878	7.393168223819268e-07	2.5661350443051406e-06	0.016317622623569	0.0004509573795945	2.03362558210738e-07	0.0002662648080852	0.0088526085017891	-0.0009147873290544	7.836867728594864e-05	8.368358573984836e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5458.929663945737	-139.34432817774996	29799913.07590672	19416.841795308483	4079.401479781813	-44.50998104605651	16641516.433246046	1981.1384127203096	3534.60880505548	-61.26970639436149	12493459.404775728	3753.976921651261	3590.1332352290515	7289.820878870037	1.819763	72.708061	0.4844886579220528	0.2272839788838754	-0.0345433069	0.1171915744	-0.1180868678	-0.0235345291	0.03143337	0.0556782025	-0.0240527131	0.0454715247	-0.0756750794	-0.027283114	0.1285379687	0.0309426803	0.0250936526	0.0662075924	-0.0038139912	0.0288941459	0.0176136488	0.003816167	-0.0378788133	-0.0817874837	0.0342318572	-0.1584923399	0.0102260229	0.1476543516	-0.0612675428	0.1762530627	-0.0443877938	-0.1236387841	-0.0776775593	-0.0342025753	0.090597708	-0.0916410621	0.0393296967	-0.0772020403	0.0486781541	-0.0520932656	0.0433147218	0.215894917	0.0421938678	0.0013758585	-0.0600414715	-0.0114222416	0.0272316495	-0.0090618309	-0.0076925525	0.0687664225	-0.0093145924	-0.1876393604	0.0242234724	-0.0080875754	0.0186841664	0.043529818	-0.0086179978	0.022607871	-0.0897215754	-0.0111648069	0.049441457	0.0475246339	0.0783357943	-0.0702850307	0.043236938	-0.0303259812	0.0156489091	-0.0323888131	0.0700783937	-0.0699336763	0.0377657775	0.0946776645	0.0920359983	0.0876876832	0.081713351	0.0742237856	-0.0897181422589028	-0.0650505020136762	0.0042315678122312	0.0080493450503887	-0.019387676478729	0.1438170454869124	0.0003758819992438	0.0206833425725846	0.0901720045285259	0.1279870434057244	0.0163806832797387	0.0081309904006924	0.0018643282057185	0.0002624121516428	6.88601373298563e-08	3.4757196586375613e-06	0.0154488765444287	-0.0008687460791402	7.547197500216419e-07	0.0002386677864849	0.0070310853922575	-0.0018215231095315	4.94361617932168e-05	3.3179464385576667e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
