global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62
6382.063863859483	n/a	40730739.16238103	n/a	3909.330936770969	n/a	15282868.37319458	n/a	4213.15329229007	n/a	17750660.664334655	n/a	4064.97047922589	8036.527175356737	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0617885951984646	n/a	0.0038178304965997	n/a	-0.0963845357489816	n/a	n/a	0.0092899787315467	0.2279377266956288	n/a	n/a	0.0519556072511711	-0.0010117673313063	n/a	n/a	1.0236731326986724e-06	0.002872914190523	n/a	n/a	8.253635946108425e-06	0.0001839542566519	n/a	n/a	3.383916854035309e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6485.162845126001	103.09898126651842	42057337.12780277	10629.399938193916	4076.522543313768	167.19160654279904	16618036.046145352	27953.033298362123	4224.489789758838	11.336497468768355	17846313.98377667	128.51617485939136	4093.751240754822	8402.179003004767	2.538273	118.679573	1.2444892163787389	0.9265394285802464	0.1342261288	-0.1507645721	0.0619108997	-0.248140625	-0.208965993	0.0201656204	-0.1134037318	0.015298513	0.1195587182	-0.0497953121	0.098888517	-0.1724628194	0.2069152722	-0.0637115201	-0.1700048411	0.0623100382	-0.1377223824	0.0627908672	-0.0894862172	-0.1239413565	0.1536538158	-0.0471274154	0.0709773625	-0.2537219599	0.0150479679	-0.1159815786	0.0290684233	-0.0029753764	-0.1481880904	-0.0079948857	0.0574447565	-0.1715465081	0.1592840546	-0.0171958649	0.0881248156	-0.0557789447	0.1813483556	-0.0941816908	0.111382902	-0.0833420395	0.1079178954	-0.1627665243	0.0384995516	-0.1194570979	0.1749760491	0.0786904485	-0.0534108428	0.0564244339	-0.0200322633	0.2030332125	-0.0266157545	0.093481632	-0.256962196	0.0177008675	-0.1424138782	0.105349	-0.1241864545	0.2295099959	-0.1263238144	0.0751753641	-0.0348582415	0.0529281793	-0.0771270108	0.0956532274	-0.1075014945	0.0464619451	-0.0601843337	0.1405838764	-0.1007556911	0.0286579865	-0.0117234527	0.0409281802	-0.1287428621	0.0957801421	0.0957726828	0.0957602511	0.0957428477	0.0957204735	0.0	-0.0538142492292479	0.0079743459692167	0.0028959734201076	6.359019363676264e-05	-0.2006345780994252	-0.1042500423504435	0.0108680713300692	0.0402542339291343	1.0668182013980072	0.8388804747023784	0.7037204508368876	1.138101074834079	-0.0058432124446306	-0.0048314451133243	2.3342861883065258e-05	3.414313167308592e-05	0.0022467871600757	-0.0006261270304472	3.920350582567539e-07	5.04805254268103e-06	0.0005940691800143	0.0004101149233624	1.681942503645473e-07	3.529181906428628e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6419.444554707394	-65.71829041860747	41209268.39096241	4318.893695544434	3846.757967419095	-229.7645758946728	14797546.859902289	52791.76033605886	4232.310774989098	7.820985230259794	17912454.496088818	61.16780997194184	4078.540656575383	7952.143227386475	1.453778	67.9729	0.2413282067754035	0.1098925101750652	0.1753785201	-0.1664379899	0.0928899085	-0.1731974828	-0.2550847942	-0.0235881223	0.1819094774	-0.1326983656	-0.1341230816	-0.0396922929	0.066838335	0.0354555616	0.0662920611	0.0317648492	-0.1452578557	0.1147422996	-0.1407554097	0.0561265907	-0.0245292762	-0.1099991621	-0.0012105074	0.0065033672	-0.176247766	-0.1732551183	-0.0211957601	0.00131548	-0.1103259617	0.0994811673	0.0123506701	-0.2125161671	0.0148963526	-0.1527892918	0.1882629857	-0.0002447225	0.0123677889	-0.0473576866	0.0642847082	0.0768003017	0.0242746966	0.0636299268	0.0705898945	0.0564556676	0.2006229754	0.0365829485	0.051735145	0.0489622934	-0.0869656546	0.2874560983	-0.1260398025	0.2089321359	-0.0197341944	0.0833321979	-0.3002610234	0.0138962771	-0.0417301731	-0.1438243839	-0.0262295055	0.1149475998	-0.1220729939	-0.0050652388	0.0975043392	0.1833503403	0.1136969378	0.0758898191	-0.1409335441	-0.059650197	0.0221393489	-0.0288437469	0.1485343403	0.0893916441	-0.0430635695	0.1186585816	0.0145792214	0.0957602511	0.0956931295	0.0955812949	0.0954247996	0.0952237168	0.0	-0.0447328786426055	0.0090813705866424	0.002001030431654	8.247129173193373e-05	-0.2252408882062155	-0.0246063101067902	0.0006054704970715	0.0507334577199248	1.0232635697493464	-0.0435546316486608	0.0018970059380505	1.0470683331761754	-0.0071631180088447	-0.001319905564214	1.7421506984433403e-06	5.131025960863526e-05	0.0007229530626704	-0.0015238340974053	2.3220703564150256e-06	5.226611308245114e-07	0.0001560909529675	-0.0004379782270468	1.9182492736705838e-07	2.4364385598302297e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6492.102846850602	72.6582921432082	42147399.37408569	5279.227417167791	4014.089630338881	167.33166291978569	16112915.560394133	27999.88541550078	4245.908786029936	13.598011040838172	18027741.419286206	184.9059042667569	4095.450141628482	8310.574066754241	1.685251	78.79563899999998	1.0610119144705237	0.6887806456479966	0.1666843168	-0.0454342996	0.0365583277	-0.2128740842	-0.1569165934	0.05365306	0.0496621803	0.1158501625	-0.0119665583	-0.1075301184	0.1385628462	0.0009094113	0.0901665946	0.0212112717	-0.0976190272	0.065741917	-0.0975704578	-0.0218509208	-0.1529154241	-0.0136466734	-0.0071048722	0.0924570581	-0.0936201096	-0.0469066806	0.1236385888	-0.1223340313	-0.001731508	-0.0288208197	0.058919007	-0.0934768482	0.2301865986	-0.0978081449	0.1344042077	0.0473124473	0.1414432156	-0.0090004099	-0.0378195642	0.1032614178	-0.0340308498	0.0688388016	0.1095298903	-0.0483387268	-0.0201069568	0.0433692164	0.1169506311	0.0436445733	-0.0972489095	0.0041170105	0.0337061988	0.1098253151	0.0639994417	0.1239761388	-0.0959875588	-0.0114145136	-0.159883587	0.0414286132	-0.0686733162	0.1484536278	0.0488610457	-0.0632729421	0.0211028209	0.0872030811	0.0436428804	0.0482707615	0.0144354482	0.0226292142	0.034041014	0.0775740685	0.0367826689	-0.1198268354	0.0462271001	-0.17548493	-0.0173551746	0.0957204735	0.0955340889	0.0952237168	0.0947897599	0.0942327815	0.0	-0.0064022822133011	0.0383305964293044	4.098921753875164e-05	0.0014692346226262	-0.0901854393793968	0.1350554488268187	0.0182399742578134	0.0081334134760548	0.4566415219151309	-0.5666220478342154	0.3210605450918399	0.2085214795369669	-0.001800205639434	0.0053629123694107	2.8760829081978288e-05	3.2407403442499763e-06	0.0010779960292612	0.0003550429665907	1.2605550812559584e-07	1.162075439102914e-06	-0.0005460301386347	-0.0007021210916022	4.929740272726649e-07	2.9814891229742977e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6541.717084747187	49.61423789658511	42794062.41687324	2461.572602058942	3968.539311387804	-45.55031895107686	15749304.266030386	2074.831556544832	4261.378230640723	15.469444610786924	18159344.42457866	239.30371656620457	4109.190636244136	8617.81223457678	1.628124	76.124588	0.4024444403760568	0.2400166196614972	0.1348799751	0.0666215	-0.0191031886	0.0224190969	-0.0563191296	0.097092335	0.2016680405	-0.0251744806	-0.0106543401	-0.0019019889	-0.1061198627	-0.0792559052	0.0685530114	0.0421466406	-0.0422412244	0.0455385508	-0.0043559582	-0.0462820803	-0.1493634179	0.0575888006	0.0253347222	0.1036035287	-0.0575456948	-0.0765504668	0.0459787102	-0.0548322989	0.0163808664	-0.1670649482	-0.0084984998	-0.0556814179	0.0660107246	-0.0383633359	0.0432423877	0.1019869946	0.1206356535	0.0360044473	-0.1165899028	0.0563924859	0.0365689849	-0.0120662053	0.1258177087	-0.0474444075	-0.0053239395	0.0259709365	0.0470015468	-0.0012557468	-0.0730300213	0.0489246805	-0.0302513603	-0.0004100953	0.0934174547	0.096068058	0.0073910532	0.0590061663	-0.1295448939	-0.1376260783	0.0463492616	0.0893257029	-0.0143880981	-0.0723730129	0.227677596	0.0108722943	-0.1252862034	-0.0263645937	0.0393313628	-0.0859427229	0.1217260232	0.0406968553	-0.0171364541	-0.033496935	0.0445913036	0.1240972197	-0.1169452522	0.0956608172	0.0952956932	0.0946881851	0.0938398382	0.0927528101	0.0	-0.0018624644557405	0.0045398177575606	3.4687738488967565e-06	2.0609945271862564e-05	-0.0159850534798522	0.0742003858995446	0.0055056972676413	0.0002555219347537	0.2490699094816193	-0.2075716124335116	0.0430859742882479	0.062035819809182	-0.0010619899747281	0.0007382156647058	5.449623676171736e-07	1.1278227064229905e-06	0.0014341405896138	0.0003561445603526	1.2683894786874686e-07	2.056759230777818e-06	0.0006822621220156	0.0012282922606503	1.5087018775734248e-06	4.6548160313722956e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6504.882755086568	-36.834329660619005	42313499.65742262	1356.767841547157	3948.670136091445	-19.86917529635912	15591995.84366043	394.7841269574474	4275.992748908277	14.614518267553647	18284113.98871616	213.5841441926593	4124.722247226447	8595.63198475909	1.896099	88.65406799999998	0.8911758160970683	0.4837881296223538	0.0032606899	-0.0548986737	-0.0611695183	-0.0483503482	-0.0161749617	-0.064555505	0.0604129208	0.0410227864	-0.0142759491	-0.0372073132	0.0194708021	0.149885857	-0.0493792371	-0.2259256443	-9.00628e-05	0.0150144771	-0.0033566139	-0.0211525279	0.0474523504	-0.0141173026	-0.0939274652	-0.0616833998	-0.0218772982	0.1079822767	-0.2191645986	-0.0829127454	-0.1553133599	-0.0882141844	-0.0082734877	0.1233328453	-0.0969896928	-0.0042994645	0.0171820255	-0.0165180648	-0.0385981964	0.0223894265	-0.0075194962	0.0032642701	-0.006247529	-0.1352727903	-0.0063537049	0.2400311846	0.0753141306	0.0290548878	-0.1151723585	0.0165376595	0.0052205831	-0.2425852269	-0.0229086143	0.0185502833	-0.0172679385	0.0014615558	-0.0030202023	-0.0218421607	0.1262923561	-0.0185689238	-0.0052236216	-0.0296250993	0.1445448675	0.1098840872	-0.1162464829	0.1148370146	-0.0555026019	0.1283503505	0.2873438447	0.1066696731	0.0631162157	-0.0972699098	-0.0257552794	-0.0010664046	0.1794655574	0.1421289244	0.0204892281	0.0955812949	0.0949781404	0.0939757006	0.0925781899	0.0907914833	0.0	0.0601141657296295	0.06197663018537	0.0036137129213693	0.0038411026891341	-0.1632705925872528	-0.1472855391074006	0.0216930300301576	0.0266572864037926	-0.2133404983501634	-0.4624104078317826	0.2138233852711555	0.045514168236296	-0.0042813848563951	-0.003219394881667	1.0364503404103677e-05	1.833025628856929e-05	0.0017703376274316	0.0003361970378178	1.1302844823746325e-07	3.1340953151001462e-06	-0.0001522107379499	-0.0008344728599655	6.96344954019001e-07	2.3168108747253132e-08	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6581.344185307689	76.46143022112119	43314091.28548333	5846.350311459385	4026.8535114712186	78.18337537977368	16215549.202848082	6112.640185774601	4295.868915773787	19.87616686551064	18454489.741511453	395.0620092656231	4150.878603956003	9134.38675491632	1.584061	74.064392	0.7636321069998661	0.434508640902975	-0.0660080688	-0.1279598862	-0.1499692398	0.0322244468	-0.0196508246	-0.1303053708	-0.0383183007	0.0173677492	-0.0089741394	0.1146677023	-0.0134257309	-0.0628880475	-0.0418974531	-0.0170578822	0.0410709708	-0.0513725416	-0.0761667553	-0.0432773094	0.1412132	0.0314478969	-0.0627303519	0.0440333717	0.1001535093	-0.0350125635	-0.1159130074	-0.0804976846	-0.1394605018	0.068156281	0.0106338189	0.1411568877	-0.1338803665	0.0328011465	0.0179947239	-0.1598145677	-0.0835175499	0.0707624699	-0.0347718341	0.0019190104	-0.0163084538	-0.0656425093	-0.0968169225	-0.0411780393	0.1221299382	0.0154074633	-0.0133146007	0.1013699438	-0.000689824	-0.1742539674	-0.0480500474	0.0473929068	-0.0800162655	-0.036113186	-0.0499349777	-0.0068734567	0.2005892745	0.1372993597	-0.0555319518	-0.1777635683	0.0118698807	0.1897349392	-0.2656075982	0.0613295626	-0.1670396962	0.0478542712	0.2305030293	0.2075159869	-0.0582829153	-0.1701626503	0.0716072588	0.2180259174	0.2431850483	0.013995932	-0.1277120081	0.0954819229	0.0945816942	0.0930875949	0.0910090062	0.0883589795	0.0	-0.0323280374198446	-0.0924422031494741	0.0010451020034188	0.0085455609231286	-0.1558306849410371	0.0074399076462156	5.5352225784218654e-05	0.0242832023691927	-0.6269841261508446	-0.4136436278006812	0.1711010508201085	0.3931090944451382	-0.0076960975917865	-0.0034147127353914	1.1660263065244217e-05	5.9229918142301965e-05	0.003196757538618	0.0014264199111864	2.0346737630290176e-06	1.0219258760711016e-05	-0.000313205459442	-0.0001609947214921	2.591930034831885e-08	9.809765982427433e-08	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6530.7963590534855	-50.54782625420376	42651301.08342626	2555.0827390251707	3986.914533657498	-39.93897781372061	15895487.498689383	1595.121948804867	4292.528485759999	-3.3404300137881364	18425800.80106103	11.15847267701661	4139.927012997089	8612.924321208782	1.774117	82.95063799999998	0.7436511325861964	0.4224350715478563	-0.0587988075	-0.0363755699	-0.0425369944	0.0043626073	0.0230141549	-0.0372906743	0.0646835411	-0.02356196	-0.064242117	0.1051742174	0.0032266654	0.0703314224	-0.0005684351	0.1498686484	0.0378330486	-0.0218328853	0.0011062604	-0.0116046818	0.0357378741	0.0216536831	-0.0769572446	0.058221721	0.0634261213	0.0247601486	0.0910457211	0.1449779483	0.0389755054	-0.0089110352	0.1502919196	0.0101889583	0.1083334101	0.0349641924	-0.023635458	-0.0163501864	-0.0266615643	-3.51758e-05	-0.065825694	0.0747910318	-0.1428453283	0.0277382343	-0.0823331999	-0.068207	-0.0704161299	0.0926553889	-0.0644890987	-0.0759777049	-0.0820020754	0.103217648	0.059343382	0.0008868193	-0.0207195679	-0.007480704	0.0511171822	-0.0616049569	0.0916326185	0.0181900953	0.0365001647	-0.0392910378	0.0987340706	0.030686845	-0.1569289337	-0.0560734609	0.1417775568	-0.0340426828	0.1168999264	-0.0338452551	0.1632143091	-0.0616912163	-0.0345404686	-0.0614628619	-0.0456714188	-0.0527536103	-0.004639729	0.095362722	0.094106684	0.0920255275	0.0891374998	0.0854679228	0.0	-0.0257259459447709	0.0066020914750737	0.0006618242947532	4.358761184524082e-05	-0.0221576838817156	0.1336730010593215	0.0178684712122053	0.000490962955002	-0.2268484380837634	0.4001356880670812	0.1601085688649165	0.051460213861043	-0.0055323080518528	0.0021637895399336	4.6819851731264905e-06	3.060643238059533e-05	0.0019012073094104	-0.0012955502292076	1.6784503963998651e-06	3.6145892333555326e-06	0.0002922618111111	0.0006054672705531	3.665906157110209e-07	8.541696623394028e-08	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6513.438313023332	-17.358046030153673	42424878.65756023	301.3017619849337	4008.759297773573	21.844764116075112	16070151.107486073	477.1937192869629	4273.6563880008725	-18.87209775912652	18264138.922700662	356.15607383002816	4123.946220486388	8710.667825654253	1.222969	57.181183	0.474949784401011	0.3155242509561427	-0.0751535754	-0.011976888	-0.0345492477	-0.0021226511	0.0424049891	-0.0108096358	0.0091937615	-0.0242167033	0.1274377314	-0.0403431368	0.0255042859	0.0103987345	0.0858059631	-0.0940775434	-0.0190041562	0.0604454129	0.0597829409	0.0499639672	0.0083990005	0.0003820267	-0.0654077711	0.0261688289	0.0514275231	-0.0570218938	-0.0629585496	0.0839464123	0.0237163853	-0.0990372169	-0.1351037275	0.0167696028	0.0634494983	-0.0157583374	-0.0146058591	0.0735367944	-0.023834423	-0.04770505	-0.0246019821	-0.053959462	-0.0852202612	-0.1503810586	0.1023896382	0.0013023839	0.0006148201	0.0039553356	0.0416295989	0.0820836002	0.169474812	-0.0168657497	0.0650669217	0.0243408162	-0.0155094216	0.0223571893	0.0324605084	-0.1132898968	0.0296751041	0.0440229652	0.1190207814	0.0151765897	0.0665974848	0.0851309431	-0.1581777534	-0.1061145576	0.0343620562	0.1773196415	0.0336563527	0.0895371682	0.0922783861	0.1329013061	-0.0430744242	-0.2208538575	-0.0597288497	-0.0368587892	0.1031705837	0.0952237168	0.0935535044	0.0907914833	0.0869698875	0.0821333167	0.0	-0.0245493076133129	0.001176638331458	0.000602668504293	1.3844777630562675e-06	-0.0667790512061117	-0.0446213673243961	0.0019910664218986	0.0044594416799884	0.0520947085067575	0.2789431465905209	0.0778092790298208	0.002713858654404	-0.0072450123570156	-0.0017127043051627	2.933356036923187e-06	5.2490204053308735e-05	0.0010018734013985	-0.0008993339080119	8.088014780999567e-07	1.0037503124298e-06	-9.987261880692062e-05	-0.000392134429918	1.53769411127131e-07	9.974539987352474e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6499.3801002338	-14.058212789532265	42241941.68731512	197.6333468357685	4002.7323667738174	-6.0269309997556775	16021866.400018726	36.32389727581597	4279.880611635604	6.224223634731061	18317378.04985435	38.74095985514474	4133.987697024314	8318.456501970599	1.163878	54.418293	0.0805394788606715	0.0572200875586667	-0.02003245	-0.004826331	0.0256935162	0.0276833617	0.0255699502	0.0240740046	0.062567377	-0.0172813475	0.0082484465	0.0506394982	-0.0508733081	0.0795390609	0.0318387196	-0.0128578469	0.0031635304	0.0312903286	0.0122582782	0.0122024719	-0.0537468402	-0.0254780626	0.0053682151	0.0384298637	0.0551314993	0.0221338549	-0.0225289157	0.1335864304	-0.0464113337	0.0980464555	-0.0127816612	-0.0161292001	0.0265489987	0.0032355387	0.0044516048	0.0499488	0.0280702385	-0.029377035	0.0051280679	0.0176795995	-0.0016500391	-0.0635799431	-0.1428940592	-0.0045690104	0.0466014292	0.0454742789	-0.066338053	0.056317761	0.0571249118	0.1217732784	0.0915915918	0.0270420774	0.0048370267	0.0448654948	0.0332978746	-0.1074586619	0.0155077381	-0.033006101	0.1334834269	0.0151410525	0.0443916943	-0.0034452353	-0.1150516568	-0.0553469098	0.0604727235	0.1649669162	0.072999394	-0.0303253155	0.1560686679	-0.0049463029	-0.025160906	-0.1023384074	-0.1444034373	0.0178706762	0.2653243885	0.0950649363	0.0929226147	0.0893877684	0.08451337	0.0783724666	0.0	-0.0255673728540841	-0.0010180652407712	0.0006536905546597	1.0364568344665217e-06	-0.0710755098443058	-0.004296458638194	1.845955682971268e-05	0.005051728099628	0.0550693171058327	0.0029746085990752	8.84829631769214e-06	0.0030326296865027	-0.0061701145696451	0.0010748977873704	1.1554052532939957e-06	3.807031380254674e-05	0.001138097241961	0.0001362238405625	1.8556934737597423e-08	1.2952653321592351e-06	0.0001340126809127	0.0002338852997196	5.4702333424936775e-08	1.7959398645409152e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
