trial_type.audcontrol	trial_type.audaffix	trial_type.audroot	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	non_steady_state_outlier03	non_steady_state_outlier04	non_steady_state_outlier05	non_steady_state_outlier06	non_steady_state_outlier07	non_steady_state_outlier08	non_steady_state_outlier09	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	cosine00	cosine01	cosine02	cosine03	cosine04	intercept
1.0169221397239703e-10	2.713632958459549e-06	0.9758371116440924	-3.374227028507397e-15	-3.663129731902456e-15	-3.6436095755732575e-15	-2.979662727980861e-15	-3.5108879526653458e-15	-3.3205419468543104e-15	-3.426424183175914e-15	-3.418011902705601e-15	-3.3489568859324877e-15	-4.157028759072996e-15	-0.0522728232248982	0.0306303663735165	0.0524959709242353	0.004049112182568	-0.0015459385051734	0.0007761326690835	0.1030729068000106	-0.0356692363999944	0.0947759274000048	-0.4013056399000098	0.0131811198999996	0.0978204348000011	0.0978121464000067	0.0977983328999988	0.0977789951999976	0.0977541342000005	1
-3.306305995577293e-10	-8.748365636977211e-06	1.1129035170110548	4.759025433023599e-16	2.1133567840606248e-16	2.839362498705115e-16	4.452862098236393e-16	2.5868793540815263e-16	4.318696341894305e-16	3.9859587663630776e-16	2.814176140811461e-16	-2.745548240510752e-16	7.101481890528261e-17	-0.075943412617463	0.1415717281201312	0.8335068611704065	0.0018409848845901	-0.0022400154712342	-1.6937858195172655e-05	-0.0325712594000004	-0.0185461865	-0.0137255486000008	-0.2646114830000076	-0.0679115672000025	0.0977983329000073	0.0977237515000048	0.0975994912000041	0.0974256152000026	0.0972022120000029	1
1.019338079840878e-09	2.681316134903195e-05	1.1447259515171977	1.3779296721434595e-16	8.555241075264783e-17	1.9435511051796482e-16	1.8118385078484744e-16	2.4543338398376553e-16	1.7468072932013643e-16	1.8936275227846807e-16	2.399403480135485e-16	3.4857969030681e-17	-6.61196520272994e-17	-0.0685777023063844	-0.0329773821288209	1.1603191056096036	-0.0019584303686047	-0.0041937888294418	0.0002778961952381	0.0100873230999993	-0.033560039300001	-0.0047510039000006	-0.0689133009000013	0.0471297698000013	0.0977541342000041	0.0975470415000021	0.0972022120000043	0.0967201325000035	0.0961014837000033	1
-3.023851900207591e-09	-7.932093513871384e-05	1.1257919341837268	-1.713288888608819e-19	1.9848564366551285e-17	9.011718248251623e-17	3.105211540657797e-17	1.5776603743928315e-16	6.800753405487368e-17	2.957677547789962e-17	1.5143694437411183e-16	-1.7184458626428958e-17	-3.828406149335067e-16	-0.0824386848682652	-0.118345255458696	1.336293222556862	-0.0035979989350807	-0.0029331460046341	0.0003512251469566	0.0297101902999995	-0.0164381446000005	0.0040080858999995	0.005466586800001	0.0003134093999999	0.0976878486000026	0.0972821763000008	0.0966073031000042	0.0956650966000037	0.0944581642000034	1
8.712384886822595e-09	0.00022926000557	1.089246714087967	3.9521931012538646e-17	1.961473847853531e-17	8.532888201823641e-17	1.0297101364954376e-16	1.6394458418323072e-16	9.20784837102442e-17	7.043250863637531e-17	1.574734564333021e-16	-5.844539478325136e-18	-3.6170862543522745e-16	-0.0887418627321217	-0.0974405009484823	1.3592118320670348	-0.0021338113125284	-0.002352679684642	0.0001649905636237	0.0224160868999995	0.0022580090000002	0.0122854281999998	0.0054994851000011	0.0031272683	0.0975994912000032	0.0969293951000011	0.095815974100004	0.0942643206000035	0.0922815315000032	1
-2.449553918426867e-08	-0.0006246326792872	1.0554533885386586	-1.5339241585643855e-16	-1.7229293556494192e-16	-1.0296899496383017e-16	-2.0750397564896628e-16	-1.0012844601881411e-16	-2.0757593791168358e-16	-2.0372680218400995e-16	1.0226646586739277e-17	-1.3728504864744491e-16	-5.033709945147644e-16	-0.0677681990443361	-0.133024610345235	1.4325730520236728	-0.0034487136464578	-0.0031748846815765	0.0005060274107844	0.0416546654	0.0023832752000002	0.0262933090000001	0.0285718531000014	-0.0105714533000002	0.0974890818000018	0.0964890167000011	0.094829833800004	0.0925228669000035	0.0895838751000031	1
6.739989181975847e-08	0.0014982552357133	1.028113821082124	-3.356196226281433e-16	-3.3926430546971024e-16	-2.935682825338129e-16	-3.5072396167423552e-16	-2.391552743952001e-16	-3.212154088727993e-16	-3.442786518758952e-16	-1.747466185188532e-16	-2.8225389029383406e-16	-6.996724124571793e-16	-0.0680213079014449	-0.1404245020965404	1.4669009297550712	-0.0032688706329435	-0.0029041743663281	9.775311774317206e-05	0.0564656865000009	0.0091496360000008	0.0280371683000004	0.0504999065000024	-0.0092540726000002	0.0973566454000017	0.0959614392000011	0.0936508873000037	0.0904470293000034	0.0863804259000028	1
-1.8179320737402378e-07	-0.0011345635718506	1.0154410098816145	-2.179855956960629e-16	-2.098823553560495e-16	-1.9011484215793015e-16	-2.1437925535780303e-16	-1.3487753955203215e-16	-2.3840686119049345e-16	-2.5387218828101166e-16	-4.0270863663581136e-17	-1.9149631499535544e-16	-5.916530044655882e-16	-0.0830419032424314	-0.1176558202633407	1.4932072156370295	-0.0035193650405159	-0.003226181628917	9.582374206572212e-05	0.0497565212000007	0.0143048183000007	0.0367488170000009	0.0560608014000028	-0.0027293827000001	0.0972022120000027	0.0953471392000013	0.0922815315000038	0.0880443100000032	0.0826892708000028	1
4.81033714452442e-07	0.117196570392235	0.8890445245990373	-1.0115223618440263e-16	-1.2259746066721155e-16	-7.758648407683974e-17	-4.898147150634666e-17	-2.6276346107882108e-17	-4.429904781298983e-17	-5.831176040725718e-17	-9.384488951705813e-18	-2.0012970029035006e-16	-3.4723359761212235e-16	-0.0826202089319989	-0.0326283077750992	1.4301827709414443	-0.0022793664612265	-0.0032739140043989	-0.000522732952852	0.0276682840000005	0.026281869300001	0.0343145523000008	0.0271793925000017	0.0068957992000001	0.0970258164000042	0.0946466721000028	0.0907245507000036	0.0853233926000028	0.0785312501000025	1
-1.248679238041484e-06	0.4876600687508711	0.5147955507344766	-8.095753004914033e-17	-6.48112540408882e-17	-1.2791303864354395e-16	-3.431798836254989e-17	3.3896230524916782e-18	-4.5318768414486273e-17	-6.471311901259317e-17	2.0641708535691078e-17	-4.7585494794793105e-17	-2.544310337926745e-16	-0.0780597909987072	-0.0847045837886808	1.385492877534761	-0.001328899312584	-0.0025332997674999	-0.0003106845740166	0.0115788210999997	0.0091097149000002	0.0220141835000006	0.0303441367000013	-0.0068722531000002	0.0968274985000025	0.0938606708000024	0.088983110400003	0.0822941106000026	0.0739298400000025	1
3.177350745584821e-06	0.8613473736562146	0.1394929479153171	-1.794170449042241e-16	-8.735587754679621e-17	-2.1237082603534406e-16	-1.4632444936975431e-16	-9.172032700911596e-17	-1.6767364984604226e-16	-1.4643449730939474e-16	-3.840434777729192e-17	-9.033818452906834e-20	-4.1236020020914084e-17	-0.0839290540017272	-0.1180752716756681	1.6097355375475375	-0.0052454510813722	-0.0030868320767001	-0.0002655973330751	0.050270932900001	0.0389587041000009	0.0527943471000017	0.0536447270000016	0.0308430359000012	0.0966073031000017	0.0929898455000028	0.0870607514000023	0.0789674121000026	0.0689110202000025	1
-7.912069823768864e-06	1.0675514394477	-0.0673369423256579	-1.4335943268202586e-16	-4.4639675994507477e-17	-1.481426258365485e-16	-8.339575690172547e-17	-2.030487881188644e-17	-9.352437379932044e-17	-5.2258677093494135e-17	-2.4830448931177158e-17	-1.055617419285469e-17	2.0139558794672854e-16	-0.0696159828646721	-0.0662878394561249	1.7825660386883613	-0.0046973351215925	-0.0044827292970788	-0.000132028616797	0.0835897147000028	0.0620373379000018	0.1001084419000035	0.0565881883000014	0.0409054829000015	0.0963652800000026	0.0920349834000047	0.0849613820000022	0.0753553200000021	0.0635031271000023	1
1.922880113356565e-05	1.139350058882274	-0.1393651710827581	-9.120552354470443e-17	-1.3387024893472145e-17	-1.186779299745465e-16	-2.0561058117442866e-17	4.07982732325987e-17	-4.7982971224781066e-17	-2.278254443661077e-17	-5.018069293215041e-18	1.2544011295095088e-16	1.884196884827676e-16	-0.0618929548066483	-0.0986715924986504	1.55416540827011	-0.0020171196786266	-0.0038829562045402	-5.791633000351108e-05	0.0206833216	0.0306103409000006	0.0501672210000017	0.0376143457000006	0.0179317087000007	0.0961014837000013	0.0909969474000036	0.082689270800002	0.0714708887000021	0.0577366939000021	1
-4.542687210791866e-05	1.1381371518317869	-0.1380911357227268	-1.8549334248217527e-16	-3.798930991059081e-17	-1.5289228701001664e-16	-7.887879591224327e-17	5.282872806989668e-17	-1.3105102401878467e-16	-1.3437518603397195e-16	-8.114631203518467e-18	1.4984177710763152e-16	-3.4131434677523535e-17	-0.072239888400032	-0.1363560774424759	1.5095410230553232	-0.0015680943792902	-0.0037109741395468	-4.7909536653645545e-05	0.0156187007999997	0.0161930749000001	0.027541933200001	0.0526880278000014	-0.0058686747000001	0.0958159741000004	0.0898766754000028	0.0802490373000018	0.0673281567000021	0.051644277800002	1
0.0001033326929757	1.1064943651850634	-0.1065979227555874	-9.072072751989447e-17	1.4289787849782388e-17	-1.7237824323220763e-16	-1.574756188684603e-17	4.6926478988420135e-17	-7.974826822894161e-17	-9.049686722371363e-17	6.169965432189619e-17	9.84373711019896e-17	-1.0395598706387904e-16	-0.0838315728948654	-0.1039913134907703	1.314680207747886	-0.001040692985867	-0.0023019157373185	-0.0001661984342864	-0.0102182762000008	-0.0170935832000008	-0.0018615624999998	0.0193438602000005	-0.0272588755000006	0.0955088154000012	0.0886751800000028	0.0776456430000015	0.0629420962000017	0.0452602769000017	1
-0.0002147552515414	1.069867181552452	-0.0696523890671269	-1.0794539881176404e-16	1.037623853542777e-17	-1.8631544831350491e-16	-4.1487277217544723e-17	-2.036489190082399e-17	-7.561831252447593e-17	-7.52126158715861e-17	-3.6594001284932185e-17	3.7929028125214666e-17	-1.1060373880623823e-16	-0.0763766054020882	-0.0842317336146894	1.3312414173571494	-0.0009380119723548	-0.0025329977848064	-7.187821797958916e-06	-0.0048437703000005	-0.0229093597000009	-0.0067935494000001	0.0319685921000009	-0.0139701699000002	0.0951800772000016	0.087393547000003	0.0748843810000016	0.0583285587000015	0.0386207354000014	1
0.0004024912207358	1.0393523785337035	-0.0397548725935505	-1.1526922368548653e-16	-5.089851688014615e-18	-1.6702863464150463e-16	-4.153632239539365e-17	-2.9989906146808476e-17	-9.31560399388631e-17	-9.252029889952132e-17	-6.870084618926311e-19	5.742128342463328e-17	-1.4648439352131503e-16	-0.0736542254837064	-0.0918554161862239	1.327133032820642	-0.0002629778980862	-0.0028290079999992	1.6127548225745047e-05	-0.0139645630000009	-0.0225852012000009	-0.0118300079000002	0.0311012431000009	-0.0133516831000002	0.0948298338000014	0.0860329346000029	0.0719708655000015	0.0535042178000014	0.0317631403000011	1
-0.0010002327055764	1.0211729508822138	-0.0201726998348103	-1.7526377161378639e-16	-4.0348890142957855e-17	-2.433364025242124e-16	-1.0270147014840832e-16	-9.649012630750268e-17	-1.759501266935425e-16	-1.8111064346747672e-16	-5.462513309482749e-17	1.9340667268313617e-18	-2.558643785131786e-16	-0.0796761198482151	-0.1028541378424886	1.322626930978332	-0.0005978144746734	-0.002392052424971	0.0001562850089725	-0.018443119700001	-0.0185861147000007	-0.0168950247000004	0.0280821112000009	-0.0109846654000001	0.094458164200001	0.0845945723000025	0.0689110202000013	0.0484865090000011	0.024726209800001	1
0.0317217038229215	0.9774907003468416	-0.0092124426206551	-2.80772343939916e-17	1.8293386506968948e-17	-1.4203254291016919e-16	5.677134530393443e-17	5.584594492119774e-18	-1.9995657113039016e-17	-2.004609048325318e-17	3.88636630165252e-17	1.4889038643109098e-17	-1.2872620086412252e-16	-0.0828755158988057	-0.0463996551694257	1.2921785113578044	0.0008218176311065	-0.0021680692106292	-0.0001691088578137	-0.0315069349000011	-0.0169930271000006	-0.0175843514000004	0.0133895652000005	0.0119046068000005	0.0940651524000023	0.0830797602000032	0.0657110663000012	0.0432935667000008	0.0175496744000007	1
0.2984573768453414	0.7053458901321817	-0.0038032577053557	-2.839755672288885e-16	-2.2773355078023053e-16	-3.114003825303778e-16	-1.7051224544807674e-16	-2.0317329843156126e-16	-2.4691175155556166e-16	-2.4078003473559447e-16	-1.873469639364899e-16	-1.1199650071798107e-16	-2.8014476601047923e-16	-0.0729457684503519	-0.0835589135369081	1.2898875516226291	-0.0009080288617036	-0.0027451606428869	0.0003432540787226	-0.031033179600001	-0.0134596543000003	-0.0210478315000005	0.0101757071000002	0.0023817770000001	0.0936508873000013	0.0814898672000026	0.0623775099000012	0.0379441584000009	0.0102740532000003	1
0.7092423534635741	0.292157834909607	-0.001399926572846	-2.21400194409795e-16	-2.403149452811449e-16	-1.963532812275416e-16	-7.310219949446884e-17	-1.122511071589308e-16	-1.7164250909725204e-16	-1.838923159213966e-16	-1.0637524739137168e-16	-4.480354681103412e-19	-2.1113356427285439e-16	-0.0752926144103009	-0.1132227044570201	1.3237742024837913	-0.0007266838516425	-0.0026565927638203	0.0002390350338513	-0.0341346897000011	-0.0155148574000005	-0.0253705694000006	0.0183249166000002	0.0055806762	0.0932154624000011	0.079826330000002	0.0589171287000015	0.0324576175000013	0.0029404244000001	1
0.9943881101876044	0.0060338610889953	-0.000423430141915	-3.2702761884846946e-17	-9.442105602578252e-17	-3.3882288036125965e-17	5.762352889706775e-17	-1.6455991435814549e-18	-6.080886979286654e-18	1.3000536391939885e-17	1.3649892761684885e-17	6.5732515891979656e-18	6.774355509410008e-17	-0.0750725039218874	-0.0439992478039121	1.332560158520267	-0.0032024880526571	-0.0029520833331372	0.0003552749549021	-0.0406313153000009	-0.0148579531000006	-0.0305699934000008	0.0140958175999998	0.0197388706000005	0.0927589761000028	0.0780906521000027	0.0553369583000018	0.0268537724000013	-0.0044098061	1
1.1191878761471712	-0.1191254143504211	-5.6640546864282346e-05	-1.110672457757383e-16	-2.077820337920101e-16	-1.4892201678315063e-16	-4.7496954937077146e-17	-1.225086511430332e-16	-1.1549752781930647e-16	-6.478121733039444e-17	-7.77834846320666e-17	-9.93169451138674e-17	-8.577639038005771e-17	-0.0707549421646399	-0.0515271338516806	1.3362303950382717	-0.0030992548479273	-0.0026598093067125	0.0001928799453692	-0.0406918717000006	-0.0193770024000005	-0.0253400928000006	0.0322503220000004	-0.0010574784000001	0.0922815315000026	0.0762844020000025	0.0516442778000016	0.0211528761000011	-0.0117351387000003	1
1.1444520294397948	-0.1444772204267966	4.8925182236979135e-06	-3.609955485539878e-16	-4.48760264859941e-16	-3.015529954542748e-16	-2.4572500284292e-16	-2.677265252238494e-16	-3.0568522948212925e-16	-3.150115253874807e-16	-2.6498080097647863e-16	-1.2371086297886626e-16	-2.838407140978285e-16	-0.0701680980721155	-0.1212492259162775	1.3823760634937952	-0.0030221274345851	-0.0027559789144712	0.000642334753507	-0.0441224107000011	-0.006582414	-0.0250688287000006	0.0437882722000008	0.0215300397000005	0.0917832366000009	0.0744092120000014	0.0478465952000014	0.0153755318000011	-0.0189942145000005	1
1.122821262565996	-0.1227537308145998	-1.737600350191489e-06	-3.2588254645926933e-16	-3.751113644413454e-16	-2.6608015013839884e-16	-1.8851238956819918e-16	-2.555793552304725e-16	-2.7320893161209243e-16	-2.5037005572577126e-16	-2.3426644353855437e-16	-1.4322910044405234e-16	-1.8241330194449632e-16	-0.0865638630394731	-0.0965264780196444	1.4149401509727408	-0.0055570149108168	-0.0024708184558992	0.0008261418147757	-0.0377811228000007	-0.0076971063000002	-0.0189561265000004	0.0418919938000008	0.0367584754000011	0.0912642039000018	0.0724667769000015	0.0439516318000012	0.0095426192000008	-0.0261460484000007	1
1.0858550718958646	-0.086060069464518	7.043002035256465e-07	-2.5624340904341437e-16	-2.999289574173149e-16	-2.0556387083225047e-16	-1.0082235170542572e-16	-1.980124740868128e-16	-2.0157448451162499e-16	-1.95990343318932e-16	-2.0299173432672766e-16	-1.4574868274659283e-16	-2.324940382011342e-16	-0.0955902156339346	-0.070775275420988	1.3725539297760907	-0.0042197791999157	-0.0020740141429843	0.0007131267555601	-0.0494706857000009	-0.0049826217000001	-0.0345418547000008	0.0204064796000002	0.0158211712000004	0.0907245507000024	0.0704588521000016	0.0399673067000009	0.0036752190000004	-0.033150261200001	1
1.0526881642353507	-0.0521019312439767	-2.7922674303801016e-07	-4.088933170283977e-16	-4.307484225818123e-16	-3.1097881318398293e-16	-1.55119150677994e-16	-2.69326458373064e-16	-3.04031179834803e-16	-3.5036176627363207e-16	-2.9366373368753868e-16	-1.0885724922332828e-16	-3.546657648377511e-16	-0.0997193892388724	-0.1361143893067603	1.3688899607541467	-0.0028152341628922	-0.0015170060707113	0.0003568655215911	-0.0539040517000015	-0.0081306017000002	-0.0443601401000012	0.013089286	0.0094798596000001	0.0901643989000007	0.0683872520000006	0.0359017209000006	-0.0022054635999995	-0.0399673067000012	1
1.0264011069073444	-0.0278121792022822	1.0710584051936752e-07	-3.1378569752024286e-16	-3.2689438147999863e-16	-2.0639080135315502e-16	-6.907842200755259e-17	-1.989397218264117e-16	-2.2747524782567163e-16	-2.3353622100877603e-16	-2.4732488601844063e-16	-1.26979734716013e-16	-3.171311189771644e-16	-0.1007764907917325	-0.0570037808747825	1.317118167706128	-0.0026842152876154	-0.0025643119304213	0.0002270592461943	-0.0583334832000011	-0.0161824644000004	-0.0538118657000013	0.0041743800999999	0.0091926367	0.0895838751000025	0.0662538490000018	0.0317631403000005	-0.0080781756000001	-0.0465586959000016	1
1.012612696754485	-0.013375819309685	-4.18522796176661e-08	-4.224906735278014e-16	-5.21114215611507e-16	-4.931242965186417e-16	-3.4852190393348717e-16	-4.822378557884097e-16	-4.500829876066498e-16	-4.613411428351327e-16	-4.425196869612508e-16	-3.592793501468813e-16	-4.492113336880127e-16	-0.079286883725615	-0.0693300790731715	1.3607484249965582	-0.0051459603572051	-0.0022411807146413	6.223297902139983e-05	-0.0500506509000008	-0.0220738234000003	-0.0475853290000013	0.0307242040000005	-0.0170936929000005	0.0889831104000016	0.0640605710000016	0.0275599796000004	-0.0139216925000003	-0.0528872135000018	1
0.8638007696720773	-0.0056239187629748	1.9802312636599276e-08	-5.800133290318056e-16	-6.058663787105992e-16	-5.642735547631409e-16	-4.605031335279204e-16	-5.22317498811682e-16	-5.681590770965738e-16	-5.589079912738582e-16	-5.078623585189291e-16	-3.083230653545195e-16	-5.265193024790233e-16	-0.0898162894535383	-0.1333061766032326	1.347406517938312	-0.0040129376866498	-0.0018497629563795	0.0006257913249964	-0.0483010863000013	-0.0398635737000012	-0.0729333511000021	0.0302278443000006	-0.0046600077000001	0.0883622407000006	0.0618094001000003	0.0233007844000002	-0.0197148955000003	-0.0589171287000018	1
0.4758871045702939	-0.0025419298532167	-1.7482354186442216e-08	-7.388119833511864e-16	-8.613511203367513e-16	-7.4028947653486215e-16	-5.860092223299349e-16	-6.925966153507029e-16	-6.975054865182757e-16	-6.76648547788323e-16	-7.365688473110521e-16	-4.711194092180206e-16	-3.425001214213406e-16	-0.0891885652206245	-0.0718983558308571	1.32753648837509	-0.0029932193590708	-0.0022850404087695	0.0006900816296316	-0.0786505959000024	-0.0153065520000006	-0.0654299256000018	0.0003285371999996	0.0182915493000006	0.0877214060000018	0.0595023707000007	0.0189942145000004	-0.0254368475000005	-0.0646143963000019	1
0.1134474405489375	-0.0001352861597838	2.920531321112977e-08	-8.226285448442614e-16	-9.722456153992549e-16	-1.0993913989045618e-15	-1.0176718970047213e-15	-1.0893068115144318e-15	-9.616060847124483e-16	-8.631095637179445e-16	-9.24073291598669e-16	-9.448929956686802e-16	-2.832341840410283e-16	-0.0512672650626734	0.0500771563092723	1.523488538808538	-0.0047571702442281	-0.0027110282823217	0.000635058102546	-0.0164250060999993	-0.0230400821000004	-0.0485816693000014	0.0724459335000017	-0.0189749942000001	0.0870607514000046	0.0571415677000031	0.0146490259000007	-0.0310668690000013	-0.0699468494000021	1
-0.0784700307435275	-0.0016505803817081	-5.8236418463252186e-08	-5.612056882810809e-16	-9.043290828082957e-16	-1.0361678932492804e-15	-6.013977724398722e-16	-9.764134173022858e-16	-6.930971549035052e-16	-6.71375967808312e-16	-7.45465570753538e-16	-7.948506621428343e-16	-2.034676971157936e-16	-0.0898848755348344	-0.0016575205761177	1.6169431895815949	0.0035233968948509	0.0023591798151166	0.0009463487360742	-0.0763326068000021	0.0439820785000015	-0.0156777405000007	0.0605463161000013	0.0239716151000014	0.0863804259000041	0.0547291247000015	0.0102740532000003	-0.0365846128000012	-0.0748843810000023	1
