global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44
6664.884883592987	n/a	44420690.5115463	n/a	6675.405485797751	n/a	44561038.3998187	n/a	4740.28143276449	n/a	n/a	22470268.061811768	5031.006101044836	6572.736941231516	n/a	n/a	n/a	n/a	-0.0676532714	0.0415389236	-0.0022216144	0.0310835257	0.0783974694	-0.0192197851	0.0045967585	0.0019194848	-0.0307551616	0.0787589039	-0.0172465503	0.0098611275	-0.028421995	0.0291651345	-0.0812385667	0.0283858532	-0.0706192555	-0.0019977587	0.0264840519	-0.0542148628	0.0143988322	0.0561960616	-0.0043495148	0.0640121585	0.0326136516	-0.052171906	-0.0958099721	0.0346797405	-0.1256369365	0.0291426668	-0.0087394131	0.0225016421	0.0416515973	-0.0372061162	-0.0047961053	-0.0321811394	-0.0051758458	-0.0758896113	0.010132822	-0.0164130851	-0.0517138694	0.0528742021	-0.0345547876	0.0232924517	-0.0449548301	0.0323448861	-0.0632372896	0.0415529951	-0.0241098564	0.042152399	-0.0698488342	0.0402712593	-0.019431799	0.1161161167	-0.0681742686	-0.0350020717	0.0573453337	-0.0312972889	0.0173581542	-0.0032183109	0.0587573664	-0.0155371222	0.0070497543	-0.0369702034	0.0224369796	-0.1047542898	0.0555851874	-0.0635344816	0.0262022706	-0.0081561192	0.013013269	0.0219530337	-0.0686313607	0.0686559758	-0.0418874251	0.0110242584	-0.0105643128	0.1150195578	-0.072065754	0.0955612383	0.0955538639	0.0955415737	0.0955243683	0.0955022485	0.0094993318349878	n/a	9.023730531121268e-05	n/a	-0.0382777268580554	n/a	n/a	0.0014651843734198	0.1231727409916771	n/a	0.0151715241234027	n/a	0.0032313549096093	n/a	1.0441654551856129e-05	n/a	0.0024839073138258	n/a	n/a	6.169795543677301e-06	-0.0006810160088385	n/a	4.6378280429432e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6692.860743166787	27.97585957380033	44794384.92742308	782.6487188929958	6663.327303550984	-12.078182246767028	44399930.75424802	145.88248638611822	4739.961193915852	-0.3202388486379277	0.1025529201769455	22467232.11982819	5010.133103585608	6584.026164352151	1.174119	38.337559	0.1676502189791985	0.1154363549514405	-0.0958161805	0.0351656604	0.0323441516	0.0468009513	-0.0371318795	-0.0561365623	0.0751430638	-0.0303020029	-0.0236017304	0.0020850253	-0.0488628078	0.0712202414	-0.0102859443	0.031557785	-0.0264926726	0.0654177558	-0.0107326139	0.0023323937	3.24346e-05	-0.1415245755	-0.0142166816	0.0006602667	0.0873088152	-0.0249227279	0.0285372313	-0.1015638554	0.0275943492	-0.0159329216	0.1020009426	0.0153302569	-0.0001017327	-0.0177349401	0.0589309289	-0.0555512543	0.1307055007	0.0377713043	-0.0037488252	-0.0413161418	-0.0119016525	-0.0384175372	-0.1317897444	-0.0049530349	-0.024949693	0.0023947398	0.0334110956	0.0440471397	0.0447289614	0.0734564233	-0.0525120865	0.0313577769	0.0162280716	-0.0164430786	-0.0296873261	0.0342283982	0.0908690084	-0.0732249627	0.0413494517	-0.0184262087	0.0157166225	-0.0032016189	-0.0575090866	-0.0738547704	-0.0455985134	-0.0065126651	0.0297355886	0.0240113433	0.1530854946	-0.0159995111	-0.0165834561	-0.0092676861	-0.0032963809	0.0043289337	-0.1514504652	0.0195257673	-0.0734892833	-0.0928951505	0.0089154863	0.032963802	-0.0155974409	0.0955415737	0.0954752155	0.0953646527	0.0952099364	0.0950111383	0.0096206174314232	0.0001212855964354	9.255627976180396e-05	1.4710195902691092e-08	-0.0645207576193058	-0.0262430307612503	0.0006886966635359	0.0041629281637692	0.2239837545469498	0.1008110135552727	0.0501687223009482	0.0101628604540413	0.0025128804750395	-0.0007184744345698	6.314568281834743e-06	5.162055131303939e-07	0.0025731543197853	8.924700595950002e-05	7.965028072735031e-09	6.62112315342975e-06	-0.000679239668043	1.7763407954999929e-06	4.613665266431649e-07	3.1553866217575465e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6644.151756522052	-48.70898664473498	44144752.563695066	2372.5653799569704	6675.78739329371	12.460089742726268	44566137.32045922	155.25383639679237	4737.225580481843	-2.735613434008883	7.483580860329873	22441306.200371537	5022.657447798247	6708.631391530025	1.395996	45.58231	0.5554774276543086	0.2670025399977207	-0.1483146583	-0.0203562962	-0.0135719676	-0.0311727083	-0.1413332477	-0.0310109896	-0.0594789754	0.0504643693	-0.087798195	0.0720957155	-0.0061204781	0.1158456289	0.0005726783	0.0257190757	0.0349974663	0.0249474198	0.0315873901	0.0832155669	-0.0072081679	-0.1443652172	-0.0157723069	-0.0267579207	-0.0081922435	0.0606198841	-0.0075600138	-0.038513508	0.0169404857	-0.0226453618	0.0197826367	0.0297926791	0.01122362	-0.1965683062	0.0276515565	0.0329592797	-0.019056201	-0.0418688621	0.1102044938	0.0812049298	-0.1185579232	-0.0245963354	-0.1218002433	-0.0380511012	-0.0258669741	0.0357120522	-0.0653392543	-0.0130822551	0.0360332133	-0.0398899798	-0.0935690068	-0.0407948128	0.0042750368	0.0587628739	-0.0539696985	0.0511174216	-0.0030515299	-0.1624816017	-0.0111774179	0.0692263481	0.0508105013	0.0031504457	0.0888022077	-0.0825172982	-0.0080965259	0.0861148834	-0.0256732317	0.0291306489	0.0401962559	0.0112803618	-0.1323281444	-0.0908762793	0.0080152143	-0.1109513137	-0.0152587009	-0.1041975701	0.1057022297	-0.0177049204	-0.0047713312	-0.0512997421	0.0358362279	0.0955022485	0.0953179834	0.0950111383	0.0945821078	0.0940314435	-0.0795805240503426	-0.0892011414817658	0.0063330598081271	0.00795684364165	-0.1217908755179877	-0.0572701178986819	0.0032798664041289	0.0148330173594379	0.4575062366730407	0.2335224821260909	0.2093119565947283	0.0545327496583304	0.0034061340094737	0.0008932535344342	1.1601748890493383e-05	7.979018767791907e-07	0.0044816699209071	0.0019085156011218	3.6424317997253066e-06	2.008536527996345e-05	-0.0013871442554424	-0.0007079045873993	1.9241691854068503e-06	5.011289048611146e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6654.773469023134	10.621712501081674	44286009.9240142	112.82077645563471	6622.745029844087	-53.042363449622826	43860751.73032456	2813.492320321884	4733.338462105011	-3.887118376832405	15.109689275508186	22404492.99684263	4989.50833363606	6414.699678660271	1.121487	36.619003	0.1900325894372509	0.107542741615708	-0.1455396359	0.0474544894	-0.0759108375	-0.0463122805	-0.082884595	0.0708328151	-0.0042887804	-0.0183095553	-0.1397491588	0.003101519	-0.0663391217	0.0230837094	0.0767068471	-0.0444325331	-0.0960209518	0.0539170807	0.0031861456	0.1079945052	0.0478500371	-0.1225105213	-0.0095088503	-0.1430306019	-0.033293529	-0.0019014164	-0.0853162254	0.0674633137	0.0851948323	-0.0649173234	-0.0720486956	0.0546838926	-0.0112517378	-0.0615676844	0.0217860516	0.0482061027	0.0372289575	-0.0463217072	-0.0215962563	-0.0615176059	-0.1604976889	-0.0628413753	-0.0680218575	-0.0270452943	-0.1063354696	-0.1171757724	0.0339075465	-0.1012868745	0.0124103805	-0.0558286454	-0.0872748484	0.1426462801	-0.0903701329	-0.0256970015	0.010573376	0.0041404411	0.0901461797	-0.1633190917	-0.0345816329	0.086748944	0.0344218085	-0.0062010013	0.0701807382	-0.0334008139	-0.052622378	0.171485924	0.0249636567	0.0650645517	0.0588951139	0.0428835129	-0.0638533715	-0.1152632444	-0.0631240037	-0.0874533065	0.0849258982	-0.0225422544	0.0285845158	0.0166224973	-0.0728946429	-0.0599083271	0.0149439131	0.0954432708	0.0950822971	0.0944816852	0.0936429488	0.0925682019	-0.0726693139201728	0.0069112101301698	0.0052808291856286	4.776482546336175e-05	-0.0502656905015044	0.0715251850164833	0.0051158520916421	0.002526639641593	0.5330657356355886	0.0755594989625478	0.2841590785087112	0.0057092378834712	0.0033670109678123	-3.912304166139987e-05	1.1336762857368322e-05	1.53061238883963e-09	0.0049750230977576	0.0004933531768504	2.433973571084804e-07	2.4750854823221623e-05	-0.0011988865673933	0.000188257688049	1.4373290014760895e-06	3.5440957109592235e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6653.970084060364	-0.8033849627699965	44275317.87957028	0.6454273984049487	6646.830099592537	24.085069748450223	44180350.37284934	580.0905847877121	4725.033604115747	-8.304857989263837	68.97066622183938	22325942.560023047	5002.515941194163	6731.996190911576	1.154092	37.683613	0.1374581332114181	0.08914559187306	-0.1405771417	-0.0936284346	-0.0057380259	-0.0144410374	-0.0817936956	0.0811295491	-0.0832659322	0.009177648	-0.1216141735	-0.0250240645	0.0443190149	-0.0076863033	0.0505890654	-0.0533732329	0.0960293319	0.0270500724	0.1359670268	0.0858606693	0.1526077766	0.0041103348	-0.071145937	-0.0318782571	0.0310456421	-0.0900051892	-0.0592761639	-0.0060140927	0.0022408431	-0.0099492506	0.0440998099	0.0129909258	-0.0434378921	-0.0652732107	0.0208848141	0.0576930976	-0.0822926529	0.0621040139	-0.0808846516	-0.0687719766	-0.1461910766	-0.0608758861	0.0540110954	-0.1322285618	-0.0507424453	-0.0354991679	0.0358227202	-0.0325399398	0.0407338808	0.0582853407	-0.1045923094	-0.0191703493	0.0418068472	-0.1278509829	0.0050815928	-0.005214424	-0.0498966087	-0.1705955811	-0.0277740286	0.0768041858	0.0397613845	-0.0265723221	0.0268327791	-0.0889737741	-0.0741960076	0.1620582448	-0.1061244916	0.085189966	-0.076086697	0.0406168346	-0.028498513	-0.1485710996	-0.0578420321	-0.0467826972	0.0414103849	-0.0218743441	0.0583218592	-0.0838332968	-0.0486988433	-0.0898127305	0.0106263689	0.0953646527	0.0947683504	0.0937772737	0.092395551	0.0906289382	-0.0799001441635312	-0.0072308302433583	0.006384033037353	5.2284906008266446e-05	-0.131717443973514	-0.0814517534720096	0.006634388143665	0.0173494850469158	0.5140855542105385	-0.01898018142505	0.2642839570479565	0.0003602472869278	0.0037922454047649	0.0004252344369526	1.43811252099605e-05	1.8082432637039477e-07	0.0048959393936056	-7.908370415200035e-05	6.254232262401118e-09	2.3970222545859168e-05	-0.0011072973470779	9.158922031540004e-05	1.2261074148457552e-06	8.388585277982886e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6677.538419960423	23.568335900059537	44589519.35004754	555.4664570980352	6666.49610764076	19.666008048222466	44442170.3531894	386.7518725527508	4741.792401361732	16.75879724598508	280.8572851320371	22484595.17761186	4990.1169806215385	6608.716024121976	1.158392	37.824039	0.2325309412900644	0.1139875077846485	-0.1459543429	0.0146271187	-0.052726034	-0.0839866697	-0.0803542994	0.0031024496	-0.051004236	-0.0055499629	-0.118650854	0.00641365	-0.0031660209	0.019554794	0.091891917	0.0769783653	0.0088112568	0.0653366118	-0.0038548874	0.0436339348	0.1395246941	-0.0740168229	-0.030325707	-0.0546219983	-0.0010257188	0.0010881774	0.0661609042	0.0586755682	0.0016971241	0.0531887592	-0.050952455	-0.0341284894	-0.0156733117	-0.0951085542	0.0581601911	-0.0090971645	0.000513769	0.0008552294	-0.0098579517	-0.0734262086	-0.1391622997	-0.0896790456	-0.0104440028	0.0191756611	0.0369944539	3.40685e-05	-0.086792936	-0.0617253027	0.0932065788	-0.0323649924	-0.0762930398	-0.001877683	-0.0315545773	-0.0047868703	0.0775424252	0.0071839608	0.1279975609	-0.1568666286	-0.0167749157	0.0673789746	0.0200948824	-0.0055975495	0.0991400801	-0.0275209757	-0.0475221124	0.1235721132	-0.0534520384	-0.0004857819	-0.0130500675	0.0134876949	-0.1179184716	-0.1477391917	-0.0229804305	-0.0982526151	0.0990669216	0.0599682223	0.0255238051	0.04868677	-0.0353868273	-0.0291349084	-0.0433775236	0.0952664105	0.0943764019	0.0928992083	0.0908440203	0.0882236248	-0.0509090321953067	0.0289911119682244	0.0025917295590627	0.0008404845731541	-0.0575384629124897	0.0741789810610243	0.0055025212312518	0.0033106747143319	0.4538325205146378	-0.0602530336959006	0.2059639566766691	0.0036304280695593	0.0047499370935079	0.000957691688743	2.256190239228228e-05	9.171733706874196e-07	0.0045200270311245	-0.000375912362481	1.4131010426612178e-07	2.043064436209616e-05	-0.0010587451070037	4.855224007419999e-05	1.120941201604276e-06	2.3573200162227513e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6645.037439897345	-32.500980063077805	44156522.57763746	1056.313705060581	6604.611219103583	-61.884888537177176	43620889.35550892	3829.739429258843	4732.919241281861	-8.873160079871013	78.73296980301657	22400524.544496067	4983.859099006236	6687.8093453481015	1.120217	36.577538	0.2622527704156065	0.1286883650576963	-0.1370668597	-0.0364208693	-0.0173789834	-0.0878400007	-0.0081262237	0.0047060805	-0.0851122513	0.0661946654	-0.1151679654	0.017697853	-0.0446925544	0.0476956934	-0.0275622713	0.0421588134	0.0628079939	-0.0041698643	-0.0152936137	0.0765673896	0.1161184033	-0.048662216	-0.0446463296	-0.0665565963	0.0420458435	0.0609622464	-0.03539391	-0.0238279344	-0.0746061676	-0.0008511109	-0.0696729035	-0.0022724487	-0.1064641519	0.0464999468	-0.0417700651	0.1038351549	-0.0492357563	0.0172021255	-0.0953684769	-0.1343719313	-0.146187578	-0.0258764935	-0.0375444615	0.0203052245	-0.0361352882	0.0096965639	-0.1118940652	0.039653404	-0.0542136643	0.0261357132	0.0392777129	-0.048877313	-0.0601346539	-0.0808656077	-0.0145286785	-0.0509375215	-0.031856102	-0.1532362394	-0.016782096	0.0481663519	0.0214958371	-0.0092230707	0.0276763541	-0.0808134747	-0.1127393158	0.0858767274	0.0035321516	-0.0874285556	-0.020095508	-0.0271384995	-0.0562153072	-0.1176925896	0.0494269235	-0.0634266521	0.0446476873	0.0358337232	0.0453735098	-0.0869161964	0.0659249057	0.0328170629	0.0270077192	0.0951485642	0.0939067741	0.091849115	0.0889934638	0.0853646308	-0.0263249523200386	0.0245840798752681	0.0006930031146523	0.0006043769833135	-0.1728815818008513	-0.1153431188883616	0.0133040350748947	0.0298880413259644	0.419062180553766	-0.0347703399608718	0.1756131111704771	0.0012089765409945	0.0037153349660079	-0.0010346021275	1.3803713909640922e-05	1.0704015622275271e-06	0.0042448795812481	-0.0002751474498763	7.5706119173486e-08	1.801900265929705e-05	-0.000617390050558	0.0004413550564457	3.8117047452800973e-07	1.947942858501871e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6666.835297165286	21.797857267940344	44446692.87952895	475.1465814734997	6640.9371489426185	36.32592983903578	44102046.21620611	1319.57317867055	4738.807420783869	5.888179502007915	34.67065784786618	22456295.771276265	5018.074417815427	6439.549882557981	1.12029	36.579903	0.1570105198095195	0.0885543137508953	-0.1369046238	0.0623589593	-0.0562539776	-0.0169063907	-0.0393864346	-0.0181758999	-0.0112825267	-0.0019835279	-0.1218208486	0.0519620227	-0.0467353799	0.0478924922	0.007324888	-0.000550043	-0.0241554664	0.0420262398	-0.0166164106	0.0479820704	0.1048896221	-0.097101729	-0.0504176425	-0.051489331	0.029957862	-0.0796234476	-0.0288919468	0.005500955	0.0262675706	-0.0266060761	-0.0421738875	-0.0570190838	-0.0084324072	-0.0098242587	0.0315947505	-0.0015500906	-0.0986651665	-0.0747566483	-0.0948918234	-0.1152504091	-0.1064580235	-0.0781490002	-0.0669958495	-0.0164362766	-0.0848921216	-0.0672813363	-0.0034476526	0.0227048284	-0.0223721803	-0.0087123687	-0.046303763	0.0476249512	-0.0631605477	-0.0857993046	-0.0892527896	-0.0648546427	-0.0783046466	-0.1305563484	0.0064572927	0.033585093	0.0300149178	0.0253593505	0.0704181804	-0.0605138111	-0.0206451224	0.0356226793	-0.077659689	0.0029925176	0.026551405	0.0172846118	-0.1086554864	-0.0965387615	-0.037470943	-0.0285882395	0.0666759519	0.0785980415	-0.0114373072	-0.0620950886	-0.0602888076	0.0122971721	-0.0565385021	0.0950111383	0.0933598536	0.0906289382	0.0868499729	0.0820666583	-0.02218524788627	0.0041397044337685	0.0004921852237752	1.713715279896339e-05	-0.118236425913409	0.0546451558874423	0.0029860930619628	0.013979852412777	0.3488424232456424	-0.0702197573081235	0.1216910362558919	0.0049308143164117	0.003478036738585	-0.0002372982274228	1.2096739554946984e-05	5.631044873805032e-08	0.0040517225088461	-0.000193157072402	3.730965461891163e-08	1.641645528869013e-05	-0.0007470527943368	-0.0001296627437788	5.580878775264212e-07	1.6812427124246752e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6651.232977640023	-15.602319525262828	44238900.12284616	243.43237456839768	6609.326926185345	-31.61022275727373	43683202.41719862	999.206182764466	4724.752937870985	-14.05448291288394	197.52848994854668	22323290.323920503	4991.174621515253	6819.715670589913	1.775273	57.96653	0.2618958655315889	0.1401021632797006	-0.1240667642	-0.1691006051	0.0301992821	-0.02480474	0.0265373034	0.0961663591	-0.0328038104	0.0500541265	-0.0663847663	-0.1376566516	0.0794551101	0.0116879117	-0.0804951977	-0.1000576476	0.0912026868	-0.0919243622	0.0518458586	0.0418217497	0.1260461908	0.0350621463	-0.0214041256	0.0298365441	-0.1045463191	-0.0273645805	-0.1314648668	-0.0345126354	0.0432168711	0.05578227	-0.2264534937	0.0975170569	1.88516e-05	0.1045553366	-0.0246765609	0.004534725	-0.0091591547	-0.0204240523	0.1722130437	0.0489616702	-0.0609856662	-0.0266539078	0.0745415922	-0.1143044802	0.0123229866	-0.0335839461	-0.0886485139	-0.1020346521	-0.1838394869	0.0254734877	-0.0602307009	-0.162509046	-0.0054364223	0.0212343584	0.1301609519	0.1019571645	-0.0155407189	-0.1183980282	0.0287348553	0.0293163279	0.0179813656	-0.0233136516	0.1040360955	0.004136315	0.0161706206	0.158319635	-0.0115215327	-0.0265493071	-0.0362439003	0.0146212612	0.1744445686	-0.1092823386	0.0139937944	0.0389063538	-0.0536243144	-0.0216413162	-0.0702866743	0.0940464266	0.08818625	0.182571327	0.086216258	0.094854161	0.0927360906	0.0892409375	0.0844206031	0.0783466667	-0.0259762731063375	-0.0037910252200674	0.000674766764495	1.437187221918783e-05	0.0011119635615841	0.1193483894749931	0.0142440380702746	1.2364629622907966e-06	0.3165226623629991	-0.0323197608826433	0.1001865957893611	0.0010445669435112	0.004034949989242	0.000556913250657	1.6280821415684017e-05	3.1015236875734695e-07	0.0027649322579403	-0.0012867902509057	1.6558291498262104e-06	7.644850390998847e-06	-0.0010320830918517	-0.0002850302975148	1.0651955084861643e-06	8.124227050143235e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6635.265697161509	-15.967280478514112	44026750.8719282	254.95404587953783	6638.301125888167	28.97419970282226	44067041.8379681	839.5042484190257	4719.262668034218	-5.490269836766856	30.14306288051196	22271440.129901446	4980.4900398504815	6537.616924672115	1.789497	58.430965	0.410478575935148	0.1750764287689264	-0.0676006985	-0.0119248597	-0.0501436523	0.0260865506	0.0648118536	-0.0118367228	0.0636303506	0.0525827944	-0.0168117713	0.0749813113	0.0651986946	-0.0105739853	0.0361153153	0.1100607533	0.076788683	0.0297246266	-0.0915561887	0.0518164092	0.0112922978	-0.0111530562	-0.0945024792	0.0147148439	0.083859279	0.0431593162	-0.0065556542	0.108558691	-0.1075513003	0.0406630543	0.0995484635	-0.0275614093	0.0942874187	-0.023691735	0.0467118229	0.1379581107	0.05960127	0.071668508	-0.1317042912	-0.06979679	-0.0665636695	-0.0132407599	0.0114623981	0.0192882311	-0.0138338948	0.1700324507	-0.0022141485	0.1175897737	0.1171652889	0.02881603	-0.0309363072	-0.0060051342	0.0316078024	-0.0825427366	0.0731515125	-0.0537387985	-0.0378277994	-0.0782800416	0.0133369192	-0.0362226854	0.0896597365	-0.0636526308	-0.140715239	-0.0224074933	-0.0141925836	0.0259612905	0.0722352457	-0.012530058	0.0183004956	-0.045526923	-0.0016776505	-0.0251980898	0.0509952265	0.0836504398	-0.0811990482	-0.0212737372	0.0923548424	-0.0460822889	0.0226788831	0.0077513657	0.0034945236	0.0946776645	0.0920359983	0.0876876832	0.081713351	0.0742237856	-0.1065671762084434	-0.0805909031021059	0.0113565630450414	0.006494893662813	-0.0482420585708212	-0.0493540221324053	0.0024358195006459	0.0023272962151505	0.2134721033019673	-0.1030505590610317	0.0455703388881658	0.0106194177227912	0.0020391264215985	-0.0019958235676435	4.158036563261104e-06	3.983311713161229e-06	0.0040632053279654	0.001298273070025	1.6855129643523977e-06	1.6509637537206415e-05	-0.0012876482869752	-0.0002555651951235	1.6580381109501673e-06	6.531356895851272e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
