global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105
5406.527960372757	n/a	29230544.5862924	n/a	4268.148936521922	n/a	n/a	18217095.344333217	3822.885297883546	n/a	14614452.00077417	n/a	3757.5430675816174	6615.28853682916	n/a	n/a	n/a	n/a	-0.0464835102	0.0050783504	-0.0112101188	0.0108461205	-0.0356878983	0.0606054367	-0.0266068072	0.046272878	-0.0287493182	0.0162630662	-0.011566444	-0.0471052161	0.037373022	-0.0502898184	0.0290622666	-0.0029571006	0.062689731	0.03646608	-0.022534652	-0.0274431661	0.0504760649	-0.0638269926	0.0655043853	-0.0150079083	0.0391088976	-0.0042949743	0.0184830284	-0.0497108838	0.0070276198	-0.0047186256	0.0491147683	-0.0140980667	0.0425436996	-0.0418208645	0.0437922945	-0.1058078014	0.0498590839	-0.0011630335	0.0870014388	-0.0344453557	0.0218137301	0.0955612383	0.0955538639	0.0955415737	0.0955243683	0.0955022485	0.1617154555478634	n/a	0.0261518885630529	n/a	-0.0566111656169283	n/a	n/a	0.0032048240725072	0.1334506847196337	n/a	0.017809085252139	n/a	-0.0017095788257962	n/a	n/a	2.922659761610714e-06	0.0045668810643462	n/a	2.0856402655883884e-05	n/a	0.0030949278002711	n/a	n/a	9.57857808889091e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5380.811948626257	-25.716011746500044	28953137.22647909	661.3132601461282	4139.461261059376	-128.6876754625464	16560.517815953666	17135139.53181128	3799.147184147064	-23.73811373648232	14433519.326812563	563.4980437661706	3702.351540262466	6600.860538977429	0.752831	68.573845	0.1708980106319531	0.0757345777755612	-0.0879084862	-0.0171040591	-0.0012631307	0.0040260488	-0.0041084241	0.0361486058	0.0205010095	0.0235760486	0.0211623185	-0.0270131906	0.0115316434	-0.0322472736	-0.0395050609	-0.0312255836	-0.0346705623	0.0012922781	0.0110427096	0.0562780214	-0.0295322327	-0.0080917454	0.0406963854	-0.0662077261	0.0645201955	-0.0056022593	0.052145841	-0.0005266365	0.0303394307	-0.0750255492	-0.04321905	0.032978751	0.0143030242	0.0304947401	0.0652897649	-0.0806201406	0.0453168035	-0.0779582692	0.0329707042	0.0008067219	0.0068487866	-0.0074408882	0.0003126632	0.0955415737	0.0954752155	0.0953646527	0.0952099364	0.0950111383	0.150834940000891	-0.0108805155469723	0.0227511791250723	0.0001183856185679	-0.0499083124850727	0.0067028531318555	4.492824010722639e-05	0.0024908396551076	0.0950475574508686	-0.0384031272687651	0.0090340381773761	0.0014748001840209	-0.0026339291275005	-0.0009243503017042	8.5442348026083e-07	6.9375826486955445e-06	0.0036278800461571	-0.0009390010181891	1.316151362930484e-05	8.817229121601674e-07	0.0035298067740649	0.0004348789737938	1.891197218479486e-07	1.2459535862234457e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5093.486746261771	-287.32520236448545	25943607.23434433	82555.77191379252	3916.083464602207	-223.37779645716864	49897.63995006026	15335709.701730829	3580.152571898881	-218.99461224818288	12817492.438074172	47958.64019373197	3511.8600331890207	6259.103973976651	1.662207	151.407104	2.726609386184768	1.981896277922192	0.0733778253	0.0116020701	-0.0963506258	-0.0770251523	0.0086220222	0.0129615957	-0.0577882133	-0.046914133	0.0912704135	0.0493271545	-0.1130615629	0.1193531961	-0.2234309182	0.1073531889	-0.186088499	0.05759751	-0.0392419117	-0.075157362	-0.0127509555	0.0498154583	0.0072457526	0.0613273376	-0.0118501608	-0.0024397264	-0.0540990088	-0.000223442	0.0069372207	0.0500231504	-0.1214024941	-0.0532426223	0.0932957653	-0.094592646	0.0184271339	0.0083733758	0.0163240498	-0.129333524	0.0794494867	-0.047572529	0.1287506492	-0.1129803345	-0.0402973923	0.0955022485	0.0953179834	0.0950111383	0.0945821078	0.0940314435	0.0678009962037577	-0.0830339437971333	0.0045969750862219	0.0068946358225054	0.3518206278973252	0.4017289403823979	0.1613861415407642	0.1237777542140681	1.9704309477250208	1.875383390274152	3.882598119752524	3.5170628605161727	-0.0081611788572226	-0.0055272497297221	3.055048957471303e-05	6.660484033957718e-05	0.003240900683141	-0.000386979363016	1.05034372379838e-05	1.4975302740034633e-07	0.0049448399159484	0.0014150331418834	2.002318792628689e-06	2.4451441794356575e-05	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5099.751151905854	6.264405644083126	26007461.81136509	39.24277807362053	3841.561678352085	-74.5217862501222	5553.496625908902	14757596.128583288	3597.842553251174	17.689981352293216	12944471.037984928	312.9354402444817	3481.048135690807	6242.04888061294	1.909469	173.929733	1.2908244289296105	0.933041964314803	0.1064540223	0.0094742359	0.0876962099	-0.0277237062	-0.0073445837	0.0984546021	0.0132755075	-0.1021622107	-0.2026914992	-0.0869873825	-0.0300186301	0.1127422491	0.2541314358	0.1147465787	0.2489109959	0.1089432312	-0.1719218607	-0.07904123	-0.0004349415	0.0778900614	-0.0152846987	0.0247473558	-0.0741296485	0.0557319418	-0.0098624739	-0.0060846673	-0.0714150239	-0.0375523257	-0.1106771173	-0.047895018	0.0958051314	0.0460142449	0.1216534883	0.0968885459	0.0759917923	-0.0159403651	0.0686152257	-0.1258372835	-0.0470718764	0.2030667361	-0.1256355779	0.0954432708	0.0950822971	0.0944816852	0.0936429488	0.0925682019	0.0323906273323757	-0.0354103688713819	0.0010491527389848	0.0012538942236073	0.4533941549068174	0.1015735270094921	0.010317181389148	0.2055662597036671	2.893446300736187	0.9230153530111662	8.372031495243926	0.8519573418943278	-0.0079543828545501	0.0002067960026724	4.2764586721324536e-08	6.32722065967606e-05	0.0071106860112333	0.0038697853280922	5.0561855550348935e-05	1.4975238485518427e-05	0.0044049176459618	-0.0005399222699865	2.9151605762748285e-07	1.9403299467705645e-05	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5437.914930787171	338.16377888131683	29570918.794478044	114354.74134729216	4283.066089873619	441.5044115215337	194926.1453929758	18344655.13022529	3778.7712543271	180.9287010759258	14279112.192528805	32735.194873021715	3717.5277901556337	6857.727638149676	2.406287	219.183853	2.949167029922766	2.1866287750115894	-0.0976023198	0.023736213	0.0621369889	0.0329150424	0.0029592782	-0.0786687888	0.1170525874	0.068548855	0.1196668505	0.0556906358	0.0445409837	-0.0190706844	-0.1381506079	-0.0247024245	-0.1282153629	0.0065914106	0.0460899513	0.0456957419	0.0459860197	-0.0149317207	0.015624511	-0.0220839741	0.0957325934	0.0583076267	-0.0730957152	-0.0101775865	0.0675409473	-0.1444027757	-0.1175381555	0.1142679703	0.1068120628	-0.0037272675	0.0695020317	-0.1675057298	-0.1355496984	-0.1357443897	0.0662081135	-0.0852732895	0.019287294	-0.1567526083	-0.0659654661	0.0953646527	0.0947683504	0.0937772737	0.092395551	0.0906289382	0.0571333462180092	0.0247427188856335	0.0032642192500669	0.0006122021378534	-0.1809392830828358	-0.6343334379896532	0.4023789105517733	0.0327390241625305	0.8347624860207077	-2.05868381471548	0.6968284080674721	4.238179048971478	-0.005042339475927	0.0029120433786231	8.479996638982642e-06	2.5425187390491773e-05	0.008401151751834	0.0012904657406007	7.057935075734349e-05	1.665301827664115e-06	0.0039792855985456	-0.0004256320474161	1.811626397877062e-07	1.5834713874792414e-05	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5064.931305981217	-372.9836248059546	25653529.13430859	139116.78437338912	3813.623750524318	-469.4423393493007	220376.109973744	14543726.110563166	3670.6230706627193	-108.14818366438068	13473473.72688141	11696.029629904611	3553.503411220881	5487.989108419059	2.637804	240.272278	2.9225582356590705	1.4528262868826292	0.2392077816	-0.0672695872	0.0142127847	0.0010762706	0.1167710366	0.0215418213	0.0789314236	-0.0823635017	0.0574994504	0.0250692609	-0.0709313536	0.0567071934	0.0181406857	0.058676206	0.0184952016	-0.0588924544	0.0392893669	-0.1720652927	-0.0499368056	0.0932204975	-0.0864265734	0.0726560086	-0.0339792551	0.0390359528	0.1595696448	0.1093342155	-0.075984561	0.0046816104	0.1348109585	-0.2748332361	-0.3162304682	-0.0874623457	0.0749188239	-0.0411986373	0.0864432276	0.0915268785	0.0547824109	0.048078736	-0.2472286311	0.1476458717	-0.1591734596	0.0952664105	0.0943764019	0.0928992083	0.0908440203	0.0882236248	-0.9783397382371676	-1.0354730844551767	0.9571486434139695	1.0722045086311176	0.0228005492885756	0.2037398323714114	0.0415099192947308	0.0005198650478607	1.42209158339638	0.5873290973756724	2.0223444715668237	0.3449554686241221	-0.0033037789451007	0.0017385605308263	3.0225927193470265e-06	1.0914955318090692e-05	0.0204359274585133	0.0120347757066793	0.0004176271310896	0.00014483582631	-0.004167702593085	-0.0081469881916306	6.637341659456845e-05	1.7369744904407433e-05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4910.533174789628	-154.39813119158862	24113336.060709503	23838.78291545501	3691.939888812126	-121.68386171219208	14806.962201191887	13630420.142602092	3482.761100269301	-187.86197039341823	12129624.881549032	35292.119920097546	3396.512524304921	5499.631531028014	2.27997	207.677963	4.881152135826872	2.053518290432655	0.24219367	-0.098790809	0.0516178448	0.1992372221	-0.0854764153	-0.0564143612	0.2515258696	-0.1466855692	-0.0375395249	0.119057017	-0.1549281089	0.1786036265	0.0799912565	0.1791429742	0.0581945043	-0.1076550307	-0.0037673082	-0.2282161618	0.0100886025	-0.0393823164	0.1384372643	0.0663844765	-0.2032558363	0.0461325796	-0.0271097024	0.2962104994	0.0708003131	0.1949875987	0.2525921146	-0.1534183428	-0.2251488099	0.0884482908	-0.2260491465	-0.2210738486	-0.1511056936	0.0564770372	0.0100136936	0.0596177902	-0.2205683819	-0.0269950427	0.1058545342	0.0951485642	0.0939067741	0.091849115	0.0889934638	0.0853646308	-0.7585894786678864	0.2197502595692811	0.5754579971456156	0.0482901765807664	0.9110531506329238	0.8882526013443482	0.7889926837950016	0.830017843278177	2.217824685593272	0.7957331021968921	4.918746336026897	0.6331911699318895	0.0248974674939069	0.0282012464390076	0.0007953103007136	0.0006198838876101	0.0009729161323883	-0.019463011326125	9.46565800661408e-07	0.0003788088098808	-0.0160517682822794	-0.0118840656891943	0.000141231017305	0.0002576592649879	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5606.613180736801	696.080005947173	31434111.35841163	484527.3746794165	4542.77490169444	850.835012882314	723920.2191464475	20636803.807464927	3909.437917750996	426.6768174816948	15283704.832749242	182053.1065763075	3882.5302357249934	7069.554048993534	3.017437	274.852295	4.903387810812176	2.3203795708958883	-0.0248030271	0.1405047526	-0.0353219185	0.043174869	0.0148529991	-0.0664467535	-0.0301509619	0.1080548489	-0.1078085019	-0.0694513793	0.0868469103	-0.1046639349	0.10680678	-0.109839606	0.0803104692	-0.0128831451	-0.0108919542	0.0318983798	0.1066768543	-0.0120466048	-0.0333871311	-0.0225790435	-0.0070102579	0.1183373444	-0.0635080999	-0.0751892547	0.0048002661	0.0198242848	0.1389673048	0.0329469518	0.0887743723	0.0097022046	-0.0411595003	0.0742299759	-0.0701637319	0.0333013451	-0.0401501195	-0.0512160433	0.0871430197	-0.0023121325	-0.0473094137	0.0950111383	0.0933598536	0.0906289382	0.0868499729	0.0820666583	-0.0952867313216643	0.6633027473462221	0.009079561165967	0.4399705346370461	-0.2811752516534369	-1.1922284022863607	1.4214085632182885	0.0790595221423735	0.3631367536966934	-1.8546879318965788	0.1318683018853729	3.439867324722808	0.0194463018527822	-0.0054511656411246	2.9715206846978452e-05	0.0003781586557495	-0.0061646038586606	-0.0071375199910489	3.800234073421316e-05	5.0944191622622696e-05	-0.0047770793287927	0.0112746889534866	0.0001271186109978	2.282048691357851e-05	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5325.962708109465	-280.65047262733606	28365878.768172707	78764.6877859471	3903.841544022797	-638.9333576716431	408235.83554555976	15239978.800838294	3749.231511478341	-160.20640627265493	14056736.926662166	25666.09261079897	3622.6957140643135	6618.009041019036	1.327308	120.901855	0.9499091420641932	0.5068316715082802	-0.009964931	0.1189980395	0.0306809567	-0.0821226282	-0.0294961132	-0.077035895	0.0104608412	-0.0380440208	0.0815206272	-0.0664265337	-0.01902637	0.0035021983	-0.0847412542	0.0106387404	-0.0732624443	-0.0414946251	-0.0392962598	0.0224448823	0.078421439	-0.0453280064	-0.0803083282	-0.0342568215	-0.0534326215	0.1022799972	-0.0722586469	-0.0246573003	0.0471040109	0.0362641372	0.1417112319	-0.0542361564	-0.0645763938	-0.0848476235	-0.0217839715	0.0720553953	-0.0155977205	0.0240687656	-0.0370265023	-0.0701102672	-0.0226365809	-0.0219727719	0.0165116263	0.094854161	0.0927360906	0.0892409375	0.0844206031	0.0783466667	-0.0839443994111519	0.0113423319105124	0.0070466621924989	0.0001286484931682	0.0676614109591042	0.3488366626125411	0.1216870171826558	0.0045780665329767	0.2585443276356187	-0.1045924260610747	0.0668451693525541	0.0109395755893413	0.0136433264324915	-0.0058029754202907	3.3674523728498046e-05	0.0001861403561435	-0.0034809639572683	0.0026836399013923	1.2117110071800984e-05	7.201923120344876e-06	-0.0035609402208744	0.0012161391079183	1.4789943298083185e-06	1.268029525664102e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5455.507546873105	129.54483876363977	29762562.5939894	16781.86525029742	4329.205317828672	425.3637738058756	180934.34006637603	18742018.68391605	3850.846753982477	101.61524250413596	14829020.72265738	10325.657509174358	3785.5553885647487	6722.455727645609	0.918708	83.683289	0.3679780273689553	0.181186164179828	0.0047832169	0.1467199807	0.0263193508	-0.023062138	0.0068991077	-0.0461375528	-0.0367740955	0.0617279284	-0.069251822	-0.0116075031	0.0084377198	-0.0632949106	0.0859331887	-0.0644483768	0.067793866	-0.0145663927	-0.004184639	0.0373580668	0.080990597	-0.0607245988	-0.0880584802	-0.0245958089	-0.0481078565	0.0673601649	-0.0539590938	-0.0189002777	-0.019069116	0.0375018921	0.0996302907	-0.0144091069	0.035914167	-0.0112978807	-0.016296194	0.0816374258	0.0038803601	2.25806e-05	0.0038786532	-0.0963877358	0.0605041501	0.0239914058	0.0069688188	0.0946776645	0.0920359983	0.0876876832	0.081713351	0.0742237856	-0.0736561062546599	0.0102882931564919	0.0054252219885977	0.0001058489760739	0.1241277918486787	0.0564663808895744	0.0031884521707665	0.0154077087092289	0.3242064948300225	0.0656621671944038	0.1051098512899694	0.0043115202006658	0.0121313270534899	-0.0015119993790015	2.286142122101221e-06	0.0001471690960787	-0.0010947099321885	0.0023862540250798	1.19838983563215e-06	5.694208272209548e-06	-0.0027479699023861	0.0008129703184882	6.609207387429674e-07	7.551338584419873e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
