global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89
5435.8346816962585	n/a	29548298.686731864	n/a	4123.368703736009	n/a	n/a	17002169.46694957	3763.880990885417	n/a	14166800.113548588	n/a	3632.064999562695	7182.419260984394	n/a	n/a	n/a	n/a	-0.0058843552	0.0408759628	-0.0799981883	0.0812362941	-0.0036905426	0.0095126834	-0.0727942348	-0.0392564314	-0.0235343882	0.0364932582	-0.003387315	0.005376395	-0.0160926519	-0.0191824872	0.0150438947	-0.0069603271	0.0217216796	0.0077730595	-0.0653414637	0.0872650008	-0.0150714996	0.0171582135	-0.0369015163	0.0166436322	-0.0233953486	0.0582610125	-0.0218580505	0.008141171	-0.0204700743	0.0470829817	-0.012664395	0.0904472178	-0.102986711	0.0098988281	-0.0420787962	0.0455447476	-0.028475775	0.0388769394	-0.0048104078	0.0391295044	-0.0545753962	0.0955612383	0.0955538639	0.0955415737	0.0955243683	0.0955022485	0.1991814188875906	n/a	0.0396732376300738	n/a	-0.4396977163704605	n/a	n/a	0.1933340817813979	-1.8699393068257133	n/a	3.496673011211829	n/a	-0.0079465079142302	n/a	n/a	6.314698803092321e-05	-0.0050218471623884	n/a	2.5218948922388425e-05	n/a	0.001445585744605	n/a	n/a	2.089718145005192e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5450.0722365163	14.237554820041623	29703287.383245785	202.70796725369047	4183.065022658617	59.69631892260804	3563.650492909731	17498032.983789932	3782.275126367188	18.394135481771173	14305605.131535929	338.3442201217532	3664.217596513984	7196.50705408141	0.662878	42.120678	0.253861032990816	0.1537985842458916	0.0069477587	0.026243379	-0.0391859765	0.0297749533	-0.0267408129	-0.0043684811	-0.0416430196	-0.0099082561	-0.0422705011	-0.015496631	0.0055161511	0.0002948819	0.000141983	0.0008254657	0.0291443888	-0.0123849955	0.0013004666	0.0227061754	-0.0354018413	0.045894989	0.001251794	0.0185541554	-0.0632889088	0.000742607	-0.0390319652	0.0237426836	-0.0020072485	0.0093742133	-0.0208917476	0.0753292614	-0.0429189543	0.0894875668	-0.0867038408	0.0634364822	0.0192342441	0.0603031509	-0.0609734987	0.0422226011	0.0168171441	0.0209102248	-0.0135213321	0.0955415737	0.0954752155	0.0953646527	0.0952099364	0.0950111383	0.1932600362269738	-0.0059213826606168	0.0373494416024512	3.506277261345346e-05	-0.4752386990303989	-0.0355409826599383	0.001263161448434	0.225851821056106	-1.8979878652167343	-0.028048558391021	3.6023579365099767	0.0007867216278145	-0.0107945746491406	-0.0028480667349103	8.111484126503185e-06	0.0001165228418558	-0.0048651455748622	0.0001567015875261	2.3669641464601244e-05	2.4555387533231316e-08	0.0021278196077532	0.0006822338631482	4.654430440261172e-07	4.527616283138982e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5420.237792273736	-29.83444424256413	29378977.72479246	890.0940632626681	4199.642706550859	16.57768389224202	274.8196032311006	17636998.862685822	3775.096646419271	-7.178479947916912	14251354.689806027	51.5305743626452	3656.681076834173	7081.799403185794	0.687257	43.669796	0.1575915138809671	0.0779446296342341	-0.0177986794	0.0343343344	-0.0415969168	0.0420918685	0.0086368004	0.0117766544	-0.0060482453	-0.0082404523	-0.0076285367	-0.0018429051	-0.0144514032	0.0040421381	-0.006074538	-0.0056180344	0.0055693421	-0.0088089401	0.024801088	0.0086117721	-0.0303793535	0.0456730066	0.0095538817	0.0365747709	-0.0381194676	0.0134733786	-0.0424797088	0.0082278124	-0.0258146665	-0.0055098971	0.0023823397	0.0561924972	-0.0203954644	0.0743676435	-0.0617242681	0.0223110021	-0.0037223101	0.0209342055	-0.0294783884	0.0215489638	-0.0007078593	0.0259571918	-0.0151794285	0.0955022485	0.0953179834	0.0950111383	0.0945821078	0.0940314435	0.2076076366858501	0.0143476004588763	0.0431009308102839	0.0002058536389275	-0.4744282710831839	0.0008104279472149	6.567934576270792e-07	0.225082184402979	-1.9429585318926847	-0.0449706666759504	3.7750878566545767	0.0020223608612794	-0.0111675191709044	-0.0003729445217638	1.3908761631362998e-07	0.0001247134844325	-0.0038908850145165	0.0009742605603456	1.5138986196189063e-05	9.491836394451168e-07	0.0027298709016222	0.000602051293869	3.62465760449337e-07	7.452195139523604e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5422.867328366989	2.629536093252682	29407490.06107012	6.914460065718577	4218.8463568696	19.203650318740983	368.7801855644807	17798664.582871895	3773.669848763021	-1.4267976562500737	14240584.127463125	2.035751551880703	3660.478337743261	7079.657961935202	0.955749	60.730343	0.9797975228969774	0.5144433831828212	-0.0054648992	0.0121736321	-0.0701627698	0.081951987	0.0797401621	0.0033345266	-0.0140268963	-2.36864e-05	-0.0263246625	-0.001595939	0.0209210967	-0.0310320033	-0.0064040684	-0.0049239783	0.0232182594	-0.0206517568	-0.0031554623	-0.018623428	-0.0574993188	0.0288986514	-0.0282692357	0.0189982031	0.0137485254	0.1017375588	0.0195718126	0.0141271573	-0.0216270729	0.0124656085	-0.0149643118	-0.0122916663	-0.0010572668	-0.0267311399	0.0624208141	-0.0450421109	0.0484742612	0.0084581372	0.0377904414	-0.039589264	-0.1018483254	-0.0110609988	0.0113059066	0.0954432708	0.0950822971	0.0944816852	0.0936429488	0.0925682019	0.2472174081081988	0.0396097714223487	0.0611164468717357	0.0015689339921307	-0.4304721191195568	0.0439561519636271	0.0019321432954494	0.1853062453392819	-2.008686128236292	-0.065727596343607	4.034819961768904	0.0043201169211081	-0.0062511705743177	0.0049163485965867	2.4170483523160025e-05	3.907713354921548e-05	0.0031038574623265	0.006994742476843	9.633931146439898e-06	4.892642231735175e-05	0.0074288598915404	0.0046989889899182	2.2080497527372466e-05	5.5187959288137646e-05	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5458.515299972281	35.647971605292696	29795389.280031484	1270.7778795717545	4206.451876135232	-12.39448073436779	153.6231526746143	17694237.38624161	3782.639436067708	8.969587304687138	14308361.10329463	80.45349641640469	3664.404795611796	7198.332400029769	1.011983	64.303574	0.6854203316811833	0.3297684956634679	0.0050708579	0.0482332836	-0.0439386149	-0.0034287669	-0.0412429272	0.0094761223	-0.0542643815	-0.0175386346	-0.0274132105	-0.0329120155	0.1028264794	-0.0642683024	0.0024644807	-0.0003321341	0.0407914109	-0.028536464	-0.0322282217	-0.0102391564	-0.0600555737	0.0220754175	0.0046945948	-0.0295140726	-0.0047651479	0.0426007359	0.0411023333	0.0039066001	0.0212039116	0.0524176822	-0.0368418455	-0.0385647094	-0.0057591919	0.0186432157	0.0215885014	0.0102304147	0.0884484653	0.0304529951	-0.0230403306	-0.0442089293	-0.02558028	0.0119121819	0.0206527389	0.0953646527	0.0947683504	0.0937772737	0.092395551	0.0906289382	0.1933513474588153	-0.0538660606493835	0.0373847435641395	0.002901552489883	-0.4883786556536762	-0.0579065365341194	0.0033531669733773	0.238513711298092	-2.098632175249932	-0.0899460470136404	4.404257006994262	0.00809029137338	-0.0047222995900519	0.0015288709842657	2.337446486529876e-06	2.230011341820434e-05	-0.001234061690307	-0.0043379191526334	1.52290825548337e-06	1.881754257478454e-05	0.0036216162787589	-0.0038072436127815	1.4495103927065527e-05	1.3116104470571462e-05	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5478.053205405228	19.5379054329469	30009066.921250496	381.729748706776	4241.717315071147	35.26543893591497	1243.6511833427478	17992165.78097438	3798.7183455403647	16.078909472656505	14430261.068744926	258.5313298298831	3677.024110406937	7152.116973148008	0.716902	45.553509	0.2676789328733114	0.1312992077923858	0.0073769121	0.0589455476	-0.0320685841	-0.031551419	-0.0064839841	0.0486646498	-0.0323637358	0.0004391598	0.0236680354	-0.0207386102	0.0148196278	0.009231827	0.0157553563	0.0113795745	-0.0065215072	-0.010205273	-0.014041622	-0.0019314014	-0.0420874635	0.0136662658	0.0067288143	-0.0267614837	0.0124565515	0.022357681	0.0511204692	-0.0048840222	-0.0042605381	0.0288720336	-0.0233615649	-0.0783806518	0.0098777447	-0.0018285703	0.0176695925	0.0007225432	0.0631889533	0.0072624431	0.0103335152	-0.0480106602	-0.022790669	-0.010110083	-0.016293356	0.0952664105	0.0943764019	0.0928992083	0.0908440203	0.0882236248	0.1871236120439903	-0.0062277354148249	0.0350152461843897	3.878468839706541e-05	-0.3963151820989168	0.0920634735547594	0.0084756831629678	0.1570657235620975	-2.1450686202852864	-0.0464364450353542	4.601319385732622	0.0021563434275214	-0.005811161545998	-0.0010888619559461	1.1856203591067668e-06	3.3769598513685866e-05	6.069781981765665e-05	0.0012947595101246	3.6842253306167127e-09	1.6764021890582409e-06	0.0035462121674622	-7.540411129669999e-05	5.685780000445119e-09	1.2575620736656951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5455.497895876223	-22.55530952900517	29762457.291909896	508.7419879492315	4240.528558864628	-1.188756206518519	1.4131413185363009	17982082.458546523	3791.479755729167	-7.238589811197471	14375318.738104103	52.39718245477184	3676.964538469097	7199.5229475643855	0.587641	37.339954	0.1797400834939855	0.093238146675909	0.0030744749	0.0367485258	-0.0253670956	-0.0127493894	-0.0169530661	0.0186264346	0.0173122915	0.0038778454	-0.0089556891	-0.0035222031	-0.01057633	0.0323835929	0.0109576286	0.0095237268	0.0119368466	-0.0017956364	-0.0355297777	-0.0020516621	-0.0324786936	-0.0012646914	0.0093948639	-0.0164221893	0.0028375739	0.0111412262	0.0387330682	0.0016766705	0.0066360728	0.0179604912	-0.00464373	-0.0571593547	0.0087619117	0.013853832	0.0187533331	0.0123374551	0.0606402371	0.0068459915	0.0008939327	-0.0326510986	-0.0042717102	0.0082592782	-0.006697198	0.0951485642	0.0939067741	0.091849115	0.0889934638	0.0853646308	0.2013348751144406	0.0142112630704502	0.0405357319373473	0.0002019599980575	-0.4323866222657813	-0.0360714401668644	0.0013011487957116	0.1869581911144114	-2.1484138611200194	-0.0033452408347329	4.615682118652631	1.1190636242364982e-05	-0.0072259461519319	-0.0014147846059339	2.0016154811875405e-06	5.221429779061943e-05	-0.0003040008714247	-0.0003646986912423	9.241652982697699e-08	1.330051353938878e-07	0.0042889716587247	0.0007427594912624	5.516916618605275e-07	1.8395277889343704e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5448.63721016501	-6.860685711212682	29687647.447994743	47.06900842803786	4190.460378102383	-50.06818076224499	2506.82272484084	17559958.18044597	3797.823868001302	6.34411227213468	14423466.13236037	40.247760521449855	3678.50569044476	7152.755156792574	0.564626	35.877552	0.1271475387506447	0.0844234905088135	0.0073875727	-0.0077753846	-0.0061643764	-0.0351422932	0.0153459267	0.0176178735	0.0258988762	-0.002996124	-0.0130914062	0.0104662875	-0.0314493723	0.040634004	0.0159626766	0.0133050462	0.0136369279	0.0168492095	-0.0294970632	-0.0031553524	-0.0160261351	-0.0281344993	0.0090338396	-0.0054342391	-0.0100626252	-0.0061807817	0.0364026563	-0.0143781674	-0.0059755553	-0.009551051	0.0021685604	-0.0449245107	-0.0007242709	0.0209817827	0.015543347	0.007596887	0.0521516215	0.006679074	-0.0067264231	-0.0318428061	0.0033164449	-0.0221160004	-0.002345873	0.0950111383	0.0933598536	0.0906289382	0.0868499729	0.0820666583	0.2016199349110081	0.0002850597965675	0.0406505981535191	8.125908761911051e-08	-0.4078127016568516	0.0245739206089297	0.0006038775740939	0.1663111996326602	-2.163845409542347	-0.0154315484223275	4.682226956397487	0.0002381326867106	-0.0088327581732701	-0.0016068120213381	2.5818448719169503e-06	7.801761694746974e-05	-0.0004150348034146	-0.0001110339319898	1.7225388804539566e-07	1.2328534053137736e-08	0.004308265903853	1.9294245128300032e-05	3.7226789507092953e-10	1.8561155098302305e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5435.700244990431	-12.9369651745792	29546837.153389037	167.36506792827504	4258.284767465917	67.82438936353356	4600.147792536203	18132989.16083226	3784.4340604817694	-13.389807519532496	14321941.158134531	179.286945410129	3677.594684513903	7078.427042605847	0.491396	31.224361	0.1442585425114026	0.0752343850403929	-0.0039766957	-0.0020717443	0.0011887566	-0.0272818407	0.008686909	-0.0069535668	0.0411641394	0.0113985049	0.0068107272	-0.0128873445	-0.0052571317	0.0245101265	0.0047444588	0.0061207642	0.0099925874	-0.0048021088	-0.0224684286	-0.0006841599	-0.0094380578	-0.0246553407	0.0112795489	-0.0025313837	-0.0056651477	0.0004891101	0.0221204015	-0.0100136788	0.0027034841	-0.0028111224	0.0068102591	-0.0227798381	0.0024542276	0.0085802145	0.0291924772	-0.0042730161	0.0432141483	-0.0129652403	-0.004512965	-0.0142965056	0.007664409	0.0019901225	-0.0005967432	0.094854161	0.0927360906	0.0892409375	0.0844206031	0.0783466667	0.1958857374348213	-0.0057341974761868	0.0383712221303837	3.2881020695907166e-05	-0.4617776023349336	-0.053964900678082	0.0029122105051952	0.2132385540182	-2.127844292938548	0.0360011166037987	4.52772133499115	0.0012960803967203	-0.0091860004290149	-0.0003532422557448	1.2478009124367504e-07	8.438260388186192e-05	0.0001544394399906	0.0005694742434052	2.3851540624610142e-08	3.24300913901925e-07	0.0042598158479363	-4.845005591669945e-05	2.3474079183313034e-09	1.814603105832926e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5455.332387178252	19.63214218782105	29760651.454595968	385.4210068828229	4263.344399799778	5.059632333861373	25.599879353855485	18176105.471304134	3788.551031901042	4.116971419272431	14353118.92131845	16.94945366710606	3682.3323405012607	7158.237663859559	0.466141	29.619589	0.1923932910859056	0.0988216679401128	0.0180323483	-0.0116601409	0.0038717118	0.0034320917	0.0318168038	-0.0214966524	0.0114480211	0.0171446788	-0.0250987227	-0.0042336292	-0.0089792511	0.0179376268	0.0071560806	0.0094788733	0.0203324508	-0.0047028119	-0.0015370054	0.0082371697	0.0026434942	-0.0217529546	-0.0060738162	0.0094046868	-0.0127278694	0.0127493499	0.0143217854	0.0003588048	0.0017472037	0.002774224	0.0065687526	0.0088780722	-0.0142044968	0.018952744	0.0263487236	0.0022539337	0.0570600572	0.0204120409	-0.0180149493	-0.0151177506	-0.0004801779	-0.0219661249	0.0200988245	0.0946776645	0.0920359983	0.0876876832	0.081713351	0.0742237856	0.181820580612225	-0.0140651568225962	0.0330587235341666	0.0001978286364442	-0.4355516161170385	0.026225986217895	0.0006878023531012	0.189705210302164	-2.060051856571974	0.0677924363665742	4.243813651765636	0.004595814428516	-0.0101612950130712	-0.0009752945840562	9.511995256895504e-07	0.0001032519163426	-0.0004263154705528	-0.0005807549105434	1.817448804326553e-07	3.372762661202725e-07	0.0043899605869134	0.000130144738977	1.693765308341738e-08	1.927175395465304e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
