trial_type.viscontrol	trial_type.visaffix	trial_type.visroot	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	cosine00	cosine01	cosine02	cosine03	cosine04	intercept
-5.964636390260909e-06	-2.510442255318892e-15	-2.3496747433424517e-10	1.0000000000000222	-1.4887031936664213e-15	-1.4887898727118548e-15	-0.013031230831585	0.0614119541429369	-0.00426536907369	-0.0012200618715008	0.0001344466995207	0.000907582521038	-2.22651094013368e-16	8.172261897626082e-16	-1.48166504146469e-15	2.119954695841849e-15	3.593604512533182e-16	5.338075955914648e-16	1.0325994808912302e-15	-5.340660979025159e-16	-6.319408754556019e-16	-1.9389822516592902e-15	1
1.3581998992534614e-05	-7.574616519300963e-16	5.37947447463954e-10	-1.6184023686881774e-15	1.0000000000000224	-5.093239836950695e-16	-0.0866148398263255	0.1097031072676604	0.7116585067919385	-0.0061551583624619	0.0022728016682485	-0.0012270213336119	-6.23781161483702e-16	1.367124480340082e-15	-2.0921994305604388e-15	1.7965753741189218e-15	4.2965915690572067e-17	3.482195434328421e-16	1.901463830651708e-15	1.846108504464581e-16	3.482530900338067e-16	-9.343923773166158e-16	1
-2.9485424450094988e-05	-6.436750449379941e-15	-1.175756866882185e-09	-3.58218241509582e-15	-1.6324096603763017e-15	1.0000000000000209	0.1348163026323016	-0.7167917476796754	-2.3051131135313976	0.0090878383886694	0.0093947739059076	-0.0027668008206099	2.2239533005710355e-16	2.558798778115581e-15	-4.839730413777467e-15	3.382587388444931e-15	1.0810060338516652e-15	-4.0033429223343513e-16	6.642595908759005e-16	-8.423373744635621e-16	-1.1635517429900164e-15	-3.496343030389434e-15	1
5.935055063460901e-05	-8.604447902371294e-15	2.39911309155626e-09	-2.4877844848660395e-15	-9.434212183682641e-16	-3.614628992197007e-15	-0.008633760500638	-0.0191780647266202	-3.0917590437715545	0.0119528327583877	0.0086380829342143	-0.0018137199908934	0.0024669340000008	-0.3588563697000071	0.0071280483999977	-0.1097119975000011	0.0619263686000022	0.0962225003999995	0.0962148672999993	0.0962021459000013	0.0961843369000012	0.0961614411000004	1
-9.778638857765812e-05	-7.544245599855318e-15	-4.349590667165645e-09	-6.672652060475887e-16	3.122166691051384e-16	-5.414224209349883e-16	-0.2438474969259788	0.3027852806812502	-2.680521387586716	0.0048534465588616	0.0152728208874839	-0.0013931539552639	-0.0625561434	-0.0455904824000008	-0.0506047213000014	-0.1805537149000042	-0.0362906867000012	0.0962021459000007	0.0961334598999986	0.0960190197000016	0.0958588795000014	0.0956531157000021	1
0.0001091929361929	-7.244754481732795e-15	6.015565736934031e-09	-1.0393429269658525e-15	-3.040080804506346e-16	-4.894732725637635e-16	-0.1578791388893229	0.3832268809740228	-2.4165200974766856	0.0071927325316337	0.0098149547520406	-0.0005078140745816	-0.0356220759999997	0.0149094632000008	-0.027000361800001	-0.207955560900004	0.0387276545000006	0.0961614411000018	0.0959707141000002	0.095653115700002	0.0952090661000016	0.0946391520000019	1
-0.0003135868917397	-7.0442905137154716e-15	-1.1083426953161195e-09	-7.991355675009046e-16	-4.112719284733855e-17	-3.607119343692654e-16	-0.2043159990982955	0.361415665143143	-2.39328522099169	0.0070003426951501	0.0102981832922569	-0.0008930793545511	-0.0178838902999991	0.0087964140000006	-0.0397744265000013	-0.2153999774000045	0.0127166733999998	0.0961003948000013	0.0957267673999995	0.0951051307000018	0.0942370953000015	0.0931249100000019	1
0.0218099962710669	-7.306315884151552e-15	-3.624469991056408e-08	-1.142452964920092e-15	-2.98046826473172e-16	-1.0529839137381682e-15	-0.2244125928146285	0.2459948400141055	-2.3821072392664235	0.0073767729228222	0.0117691992603391	-0.0010109554963621	-0.0436805662000001	0.0128913337000006	-0.0450073908000015	-0.1951148318000041	0.0604826068000012	0.0960190197000008	0.0954018262999998	0.0943761076000017	0.0929462560000015	0.0911183942000018	1
0.2633463207775376	-6.4334034740995785e-15	1.9761258917213488e-07	-4.755182322623655e-16	4.854791783036332e-16	-4.539227662002471e-16	-0.2027038247115177	0.2923214821315707	-2.521140219703945	0.0062754627115633	0.0128993541800351	-0.0021170834469838	0.0979308955000042	-0.1384321384000028	-0.0638809011000026	-0.1629315705000036	0.0514512901000012	0.0959173331000005	0.0949961656999976	0.0934674342000011	0.091340916000001	0.0886302114000016	1
0.674582413237615	-6.223333073630172e-15	-7.817929434169884e-07	-1.128644973842707e-15	-5.04244154953948e-16	-8.041659164454586e-16	-0.2110734705394863	0.2059012353377904	-1.706912422005989	-0.0010972831997498	0.012888425878567	-0.0019030091624548	0.0734873907000018	0.0378274342000014	0.0103040338999995	-0.0379520981	0.0538017390000015	0.0957953565000021	0.094510128900002	0.0923808403000018	0.089426507200002	0.0856735145000015	1
