global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	t_comp_cor_08	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92
5163.992136634652	n/a	26666814.787224516	n/a	4046.467405439497	n/a	n/a	16373898.463284252	3415.166503276661	n/a	11663362.245102936	n/a	3449.9564358636926	7940.088339691953	n/a	n/a	n/a	n/a	-0.0364367964	0.0401662375	-0.0595189191	0.0101630019	-0.0400553297	0.0012280833	-0.0525559265	0.041315262	-0.0254862438	-0.0335976751	0.0038738972	-0.0156611164	-0.007642335	0.007539387	-0.0935973199	0.0025821802	-0.0547046708	-0.0287490156	0.0370586474	-0.0125630249	0.0265965575	-0.0271691588	-0.0634968496	0.0713741648	-0.0245796447	0.0354185121	-0.0107541121	0.0187006455	-0.0292811317	0.0277697603	-0.0327136016	0.0806547118	-0.0280514144	0.0194548981	-0.0233082019	0.0055301018	-0.0814284871	0.0419722445	-0.0649744243	0.0170964672	-0.0208809459	0.0123305712	-0.0092385216	0.0328561606	-0.0074623404	0.0045084791	-0.0036110223	-0.0042067019	0.0044355241	-0.0178036875	0.0010358566	-0.0154603003	0.0114859016	-0.0041576153	0.0025212687	-0.0056590213	0.0318322688	-0.0076807367	0.0049936813	0.0955612383	0.0955538639	0.0955415737	0.0955243683	0.0955022485	1.1446865815519658	n/a	n/a	1.310307369985125	0.5327291456527377	n/a	n/a	0.2838003426278958	-1.708426719799732	n/a	2.9187218569256723	n/a	0.0280656054477142	n/a	0.0007876782091467	n/a	-0.0365478721963792	n/a	n/a	0.0013357469620828	0.0105824637262717	n/a	n/a	0.0001119885385178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5135.54681868583	-28.445317948821867	26373841.126914147	809.1361132095675	4039.558335037919	-6.909070401577992	47.73525381396107	16318031.542174324	3411.267573228197	-3.8989300484640808	11636746.456158193	15.20165552281612	3437.3258600126155	7851.43666900279	0.781827	53.503059	0.2522042716580425	0.1315268455527311	-0.0551291774	0.0605975129	-0.0280247456	-0.0136472997	-0.0536570659	-0.000760011	-0.0368968463	0.0107210666	-0.0323660953	-0.0347118388	-0.0179605241	0.0022812723	-0.0226506689	0.0140294772	-0.0396883458	-0.0394965994	-0.0178310768	-0.0215933042	0.0207405744	-0.012743533	0.0252938414	-0.0418652782	-0.070482655	0.0580055242	-0.0207023312	0.024197688	-0.0052576656	0.0153618211	-0.046214631	0.0184943755	-0.0308885906	0.0783343899	-0.0278879581	0.0080541547	0.0002451797	0.0130847757	-0.0900148935	0.0397356238	-0.0762489924	0.019796871	-0.0154097373	0.007362596	-0.0080149917	0.0403703403	-0.0058968925	0.0096028775	0.0034287283	-0.0221229924	0.0075218692	-0.0097639731	0.0113892876	-0.010986056	-0.0131873026	-0.0033477735	-0.0093158102	0.0046731474	0.0039360036	-0.0215270202	0.0010203678	0.0955415737	0.0954752155	0.0953646527	0.0952099364	0.0950111383	1.1605125135771033	0.0158259320251374	0.0002504601244642	1.3467892941690462	0.5669599585893081	0.0342308129365704	0.0011717485542984	0.32144359464359	-1.6299927135463577	0.0784340062533743	2.6568762462142184	0.0061518933369543	0.0271682518297877	-0.0008973536179264	0.0007381139074867	8.052435156057758e-07	-0.0379962950232994	-0.0014484228269202	2.0979286855435144e-06	0.0014437184354976	0.0107109576902842	0.0001284939640125	1.6510698787645745e-08	0.000114724614643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5117.893365863827	-17.65345282200269	26192832.50435297	311.6443965386748	3994.633525126689	-44.92480991122966	2018.2385455601184	15957097.00006608	3412.5657336390805	1.298160410883611	11645604.886407636	1.6852204523855054	3436.640567487251	7810.925928985516	0.605481	41.435108	0.2785685335937472	0.1394888532916685	-0.0365531816	0.0526840771	-0.056272044	-0.0204072012	-0.035927054	-0.0088592072	-0.0508775721	0.0212964486	-0.0127523307	-0.0085010461	-0.0310009277	-0.0238559341	-0.0673676396	-0.0374283854	-0.0558403871	0.0509245796	-0.0072527774	-0.0239329822	0.0361735326	-0.0037916644	0.0140900837	-0.0196984417	-0.0595058518	0.0587527398	-0.0177039391	0.0310100672	-0.0200680273	0.0262969365	-0.0310422395	0.0287097026	-0.0317661167	0.0868038366	-0.0381396229	0.0404580892	0.0163111203	0.0109635276	-0.0794355982	0.0431912871	-0.0735347295	0.0226550194	-0.0099504318	0.0130314725	-0.0091914383	0.0307530075	0.0063627031	0.0123055224	-0.0014063114	-0.0176644291	0.0116740238	-0.0088189765	-0.0055249761	0.0006181058	-0.0063454862	-0.0113567994	-0.0047333897	-0.0005961328	0.0132715783	-0.0129618394	0.0041821212	0.0955022485	0.0953179834	0.0950111383	0.0945821078	0.0940314435	1.1702537937070616	0.0097412801299583	9.48925385703212e-05	1.36949394168577	0.5305043639386469	-0.0364555946506612	0.0013290103813333	0.2814348801579482	-1.71940411406473	-0.0894114005183723	2.956350507462719	0.0079943985426568	0.0265415186587284	-0.0006267331710593	0.0007044522127116	3.927944677060495e-07	-0.0362678367528039	0.0017284582704955	2.987567992844306e-06	0.001315355982728	0.0102069439659439	-0.0005040137243402	2.540298343233788e-07	0.0001041817051239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5109.124507902727	-8.768857961100366	26103153.23725228	76.89286994195326	3995.815535399291	1.1820102726019286	1.3971482845364855	15966541.792938324	3390.2228881486167	-22.342845490463787	11493611.231326748	499.202744610738	3423.1472711354777	7819.6991669738845	0.836639	57.254013	0.6020433042118596	0.4232029742597885	-0.0379597143	0.0676102971	-0.0488399112	-2.56344e-05	-0.0367800403	-0.0315627561	-0.0260187871	-0.0329477797	0.0189248775	-0.0083997441	0.0234719526	0.0435925468	0.015517613	-0.0042832196	-0.0719002707	-0.0394328915	0.0040407825	0.0193064205	-0.0008016912	-0.0107124253	-0.0409287136	0.0062638874	-0.0332868029	0.0164135646	0.0101678279	0.0025687279	0.0174164282	-0.0442689453	-0.0112681109	0.0352990525	0.0041924254	0.0624790627	0.0030451657	0.0404048184	-0.0048403573	0.0145348212	-0.0859150598	0.0377113637	-0.0754002498	0.020127817	-0.0109860755	4.6278e-05	-0.0131744069	0.0235893359	-0.0112534751	0.0127532277	-0.0050523489	-0.0401111837	-0.0011296831	-0.0073420643	0.0002305299	-0.0002992696	-0.0207584625	0.0103990349	-0.0067780959	-0.0244174833	-0.0303555534	-0.0310915263	-0.0070384357	0.0954432708	0.0950822971	0.0944816852	0.0936429488	0.0925682019	1.1575816826322551	-0.0126721110748064	0.0001605823990922	1.339995351965723	0.5058196632528933	-0.0246847006857535	0.0006093344479452	0.2558535317332703	-1.3420644246363054	0.3773396894284246	1.8011369198743774	0.1423852412179399	0.024289305096654	-0.0022522135620743	0.0005899703420783	5.072465929191843e-06	-0.0376471010782968	-0.0013792643254929	1.9023700795773889e-06	0.0014173042195994	0.0103224021388341	0.0001154581728901	1.3330589687143144e-08	0.0001065519859158	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5099.160760571148	-9.963747331578816	26001440.46214853	99.27626088754396	3910.233028652432	-85.58250674685905	7324.365461076175	15289922.338364372	3398.842213033332	8.619324884715297	11552128.389097318	74.29276146827237	3411.325512528148	7741.138145107803	0.7436549999999998	50.890823	0.2254816662199828	0.1201959518873159	-0.0086882184	0.076247929	-0.0699312403	-0.0098195726	-0.0144891966	-0.0136685364	-0.0402396476	-0.0278250033	0.0157519226	0.02651063	0.0269384773	-0.0314249368	-0.0902249176	-0.0921978931	0.0126214012	0.0715639289	0.1118512815	0.0035740568	0.0187181979	-0.0091417351	0.0075655264	-0.0091254563	-0.0336054361	0.0386203613	0.0064464427	0.0212587652	-0.0047870295	0.0110571971	-0.0066783616	-0.0017496199	-0.0168763119	0.0613566578	-0.0102353544	0.0191258784	-0.0018236061	0.0084633664	-0.0771497086	0.0496677594	-0.0684597915	0.0212492556	-0.0115804052	-0.0004332561	-0.0093680377	0.006319574	-0.0100494146	0.0266052643	-0.0105169365	-0.0292054198	0.0109617506	-0.0005061816	-0.0055859841	-0.0013755563	0.0007647149	0.0118080127	0.0033431737	-0.0093756593	3.64903e-05	-0.0031252805	0.011766554	0.0953646527	0.0947683504	0.0937772737	0.092395551	0.0906289382	1.1513841275014445	-0.0061975551308106	3.840968959943756e-05	1.3256854090622625	0.5270406772431642	0.0212210139902708	0.0004503314347752	0.2777718754689331	-1.233645020118999	0.1084194045173063	1.5218800356644056	0.0117547672758873	0.0255107369936166	0.0012214318969626	0.0006507977019574	1.491895878917655e-06	-0.0373729139628118	0.0002741871154849	7.517857429798401e-08	0.0013967346980717	0.0106196569780184	0.0002972548391843	8.836043941848431e-08	0.0001127771143307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5181.556081072143	82.39532050099479	26848523.421295702	6788.988840461651	4016.685603511226	106.45257485879392	11332.150694067124	16133763.237454342	3428.482721419457	29.64050838612502	11754493.771071766	878.5597373879476	3449.8314086993664	7976.818566874766	0.940422	64.356293	0.3842228003420744	0.2291380649882177	-0.0429702888	0.0530543901	-0.0774445678	-0.015719684	-0.0731537429	0.0175394207	-0.03307333	0.0113497509	-0.0187648279	-0.0103524595	0.023968734	-0.0186577152	-0.0729378153	0.0366487819	-0.0916147771	0.024050513	-0.0261911536	-0.0471097342	0.0335046025	-0.0237858724	-0.0020165842	-0.0176216404	-0.0290465901	0.0275928792	-0.0411295713	0.0379065097	0.0127503739	-0.0034955836	-0.0248690844	0.0123114631	-0.0061153644	0.0839507606	-0.0285311118	0.0331878211	-0.0209031428	0.0076330768	-0.0911052859	0.048409737	-0.0835553843	0.019103845	-0.0043107792	-0.0044429729	0.0029741582	0.032600648	-0.0088406477	-0.000277004	-0.0022888413	-0.0338808628	0.0108018742	-0.0076109353	0.0258116857	-0.0084261882	0.0123376635	0.0100624737	-0.0066215783	-0.018563241	0.0077410606	0.0182774192	0.0022993171	0.0952664105	0.0943764019	0.0928992083	0.0908440203	0.0882236248	1.1960513180773944	0.0446671905759499	0.0019951579139482	1.4305387554746725	0.5151959097331655	-0.0118447675099986	0.0001402985173659	0.265426825405784	-1.42703537513151	-0.1933903550125109	2.0364299618767294	0.0373998294118649	0.0263181550507539	0.0008074180571372	0.0006926452852755	6.519239189913708e-07	-0.0359238017756402	0.0014491121871716	2.0999261310092585e-06	0.0012905195340154	0.010189777477455	-0.0004298795005634	1.8479638500463894e-07	0.00010383156504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5154.553479997016	-27.002601075126226	26569421.578149352	729.1404648224078	3965.252299678218	-51.43330383300781	2645.384743178496	15723225.800103398	3427.577877151796	-0.904844267660792	11748290.103940414	0.8187431487185949	3450.5148975731768	7941.006359291076	0.702913	48.102737	0.1990634905285583	0.1162935116395973	-0.0275560561	0.0644144015	-0.0523048649	0.0093411591	-0.0616929068	-0.0114924981	-0.018848884	-0.0004299705	-0.0094344035	0.0233736831	-0.0031002847	0.0262958027	0.0089676525	0.0097170782	-0.0906693249	-0.0156344273	-0.0835451961	-0.0435904414	0.0290473789	0.0079442723	0.0206976969	-0.0158678727	-0.0385187028	0.0588215743	-0.0371881415	0.0289624345	-0.0200260979	0.0049334583	-0.0309719001	0.0345645899	-0.0034502686	0.0800042423	-0.0339095003	0.0120978688	-0.0406559342	0.0014945209	-0.0858257207	0.0545669145	-0.0797663121	0.0210083463	-0.0033778367	0.0084016344	-0.0030833279	0.0244335773	-0.0103234562	-0.0035251429	0.0057398768	-0.030907575	0.0036966408	-0.0004370719	-0.0092668427	-0.0026051389	-0.0054031677	0.0098889525	-0.013472157	-0.0101119344	-0.0104357705	-0.0087058459	0.0003294181	0.0951485642	0.0939067741	0.091849115	0.0889934638	0.0853646308	1.1712789626855056	-0.0247723553918888	0.000613669591662	1.371894408429634	0.4918703263775938	-0.0233255833555717	0.0005440828388777	0.2419364179708006	-1.4104291220066472	0.0166062531248627	1.9893103082044417	0.000275767642847	0.0260264458897332	-0.0002917091610207	0.0006773758856512	8.509423462340149e-08	-0.0336947584507552	0.002229043324885	4.968634144214379e-06	0.0011353367470547	0.010356210964674	0.000166433487219	2.7700105667877065e-08	0.0001072511055448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5165.107263215009	10.553783217992532	26678333.04051644	111.3823402123808	4044.700563173036	79.44826349481764	6312.026572341973	16359602.645732272	3427.9499062611926	0.3720291093964079	11750840.55983612	0.1384056582382844	3454.1090303016167	7955.601905091439	0.612563	41.919773	0.1708641923420491	0.0861401254157114	-0.0378595042	0.0585398222	-0.0684553324	-0.0085968963	-0.050810979	0.0054617581	-0.0456881512	0.0022962526	-0.0274934224	-0.0215361688	-0.0004432762	-0.0032705831	0.0004138994	0.0002470524	-0.0756117027	-0.0591499902	-0.0526672013	-0.0452336208	0.0327149453	9.22081e-05	-0.0011988229	-0.0143263577	-0.0516193355	0.048061052	-0.0404773696	0.0269620614	-0.0130001205	0.0052171208	-0.0064540329	0.0227349445	-0.0280113832	0.0963834117	-0.0364227703	0.0184273122	-0.0369166984	0.0080389573	-0.0949519639	0.0438507764	-0.0859655829	0.0221512002	-0.0042551078	-0.0027820438	0.0039104973	0.0269109535	-0.0128309793	0.0010779461	-0.0094760022	-0.0362901242	0.0176549923	-0.0099222479	0.0271112613	-0.0075753922	-0.0052432912	0.0056372967	-0.0111630047	-0.0037749421	0.015316125	0.0125009611	0.0105889371	0.0950111383	0.0933598536	0.0906289382	0.0868499729	0.0820666583	1.1566686619021451	-0.0146103007833604	0.0002134608889802	1.337882393426499	0.4217406837697552	-0.0701296426078386	0.0049181667723031	0.1778652043465806	-1.4344006017480524	-0.0239714797414052	2.057505086295175	0.0005746318409926	0.025517521047938	-0.0005089248417952	0.0006511438804319	2.5900449459626977e-07	-0.0342888593600236	-0.0005941009092683	3.52955890393536e-07	0.0011757258762114	0.0102161813315487	-0.0001400296331253	1.96082981532062e-08	0.000104370360999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5127.906861907769	-37.2004013072401	26295428.784400783	1383.8698574197108	3992.639573655687	-52.06098951734885	2710.346629525506	15941170.765121466	3410.5729063367435	-17.376999924449137	11632007.54943826	301.96012637430533	3434.930562251004	7822.436720073779	0.551709	37.755291	0.3158580252901835	0.1861801953560752	-0.02045943	0.0666808881	-0.0458697188	-0.0110900764	-0.0449487384	-0.0179089647	-0.0221650981	-0.0028839205	-0.0019037919	-0.0063093086	-0.0222096623	0.0191990284	-0.0403375267	0.0044781491	-0.0347242899	-0.0161594228	-0.0118892653	-0.0154824044	0.0357160315	0.0008201884	0.0135299239	-0.0137308361	-0.0362034801	0.0433494304	-0.0149827874	0.0307105928	-0.0186101454	0.00948673	-0.0159356934	0.0168489922	-0.0141059003	0.0719772625	-0.0093659347	0.0165196826	-0.0317851861	0.0010125894	-0.0795651582	0.0587964413	-0.0793383668	0.0211100409	-0.0004773429	0.000829136	0.0006862117	0.0211671541	-0.0127437304	-0.001007189	0.0002841054	-0.0247436768	0.0066358333	0.0087508682	-0.0017111876	-0.0038591819	-0.0032838374	0.0170091276	-0.0153125663	0.0005361826	0.0112546412	0.0076817277	0.0062748758	0.094854161	0.0927360906	0.0892409375	0.0844206031	0.0783466667	1.156734797824143	6.613592199777862e-05	4.373960178496258e-09	1.3380353924972608	0.5268756747956189	0.1051349910258637	0.0110533663380084	0.2775979766913388	-1.2876809038984902	0.1467196978495621	1.6581221102648327	0.0215266697370668	0.0251539817917446	-0.0003635392561933	0.0006327227999794	1.3216079079365004e-07	-0.0347539730868671	-0.0004651137268434	2.163307788982483e-07	0.0012078386453226	0.0097660903047304	-0.0004500910268182	2.0258193242235077e-07	9.537651984014912e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5139.189708020712	11.282846112942934	26411270.85502601	127.30261640835148	4040.32319091247	47.68361725678324	2273.727354691396	16324211.487025123	3409.123838828013	-1.4490675087304226	11622125.348465448	2.099796644858193	3433.7136567983016	7818.823929616948	0.45341	31.02841	0.232219321228577	0.1124819314439195	-0.0328173099	0.0591979903	-0.0448591112	-0.0017622585	-0.0311672337	-0.014857696	-0.0179342535	-0.0174135285	0.0040833998	-0.0334283818	-0.0057627783	-0.0082287193	0.0110484285	-0.0026986331	-0.0408656111	-0.056264	-0.041971199	-0.0132901554	0.0432910839	-0.000291105	0.0002654939	-0.0094471865	-0.0428527543	0.0361041596	-0.0128903429	0.0322446982	-0.0158246971	-0.0082176866	-0.0214563373	0.0166741283	-0.0206857711	0.0835971916	0.0001689657	0.0302104781	-0.0362466918	0.0075808212	-0.0874603074	0.0366363376	-0.079174292	0.019214536	0.0074621522	-0.003241178	0.0030762468	0.018806313	-0.0138036821	-0.0094903389	-0.00656096	-0.0302589112	0.008735921	-0.0015150753	0.0204500388	-0.0098886888	-0.0242150869	0.013935272	-0.0266714148	-0.0095565042	0.0015868669	0.002374991	0.0095887024	0.0946776645	0.0920359983	0.0876876832	0.081713351	0.0742237856	1.1563360763301205	-0.0003987214940224	1.589788297954746e-07	1.3371131214225382	0.4557947713160075	-0.0710809034796114	0.0050524948394778	0.2077488735590115	-1.246730147606442	0.0409507562920481	1.5543360609507808	0.0016769644408907	0.024425155758961	-0.0007288260327836	0.0005965882338495	5.311873860630821e-07	-0.0333067797245201	0.0014471933623469	2.0943686280212126e-06	0.0011093415756177	0.0095463309006031	-0.0002197594041273	4.82941957023864e-08	9.113243366380958e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
