global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77
7775.373207297076	n/a	60456428.51275322	n/a	6196.409994337294	n/a	38395496.81792311	n/a	5161.12495156178	n/a	26637210.765633587	n/a	5113.552695449082	11500.99158451165	n/a	n/a	n/a	n/a	-0.1243350442	0.0527000272	0.0332776252	-0.0084818534	0.1194535643	-0.0691638395	0.0696693725	-0.0167514163	-0.0438288321	-0.0136553508	0.0420760225	-0.0185738922	-0.062138596	0.0721231334	0.0106511495	-0.0571114634	0.0504150881	0.0003228828	-0.0533293449	0.0254305479	-0.0537052708	0.0669075169	-0.0501072886	0.0982431306	-0.009107756	0.0804011922	-0.0311042319	0.0061123582	-0.0072002458	-0.0268703885	0.0273732615	-0.0186013983	0.0731983944	-0.1372842905	0.0414307732	-0.0038461364	0.0653026001	-0.0465574295	0.0038748165	-0.0221063371	0.0722314942	-0.0099313839	0.0855184403	-0.0138204232	0.1036914717	0.1036803787	0.1036618911	0.1036360104	0.1566923589564481	n/a	0.0245524953553363	n/a	-0.1915537734069232	n/a	n/a	0.0366928481064308	-0.443209618982209	n/a	n/a	0.1964347663583548	-0.0036622288641131	n/a	1.3411920253143127e-05	n/a	0.0021280413654312	n/a	n/a	4.528560052986286e-06	-0.0035651289034272	n/a	1.271014409805203e-05	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7698.679180500397	-76.69402679667928	59269661.12427026	5881.97374628976	6162.439801534017	-33.970192803277314	37975664.30753061	1153.9739990918338	5126.556397384156	-34.56855417762381	26281580.49556042	1194.9849379313123	5085.676065607671	11322.382935329104	1.456062	94.528587	0.1177176673894086	0.0562565985712542	-0.0696219965	0.0955163602	-0.1900163027	0.0172550526	-0.0100347533	0.0523234724	-0.0181680128	0.090988995	-0.0112563468	0.0727764489	0.0648331113	0.0871682039	-0.0232503445	-0.100807908	-0.1335657828	-0.0224362672	-0.0326418646	0.1380625887	0.105355878	-0.0438359706	-0.0143674065	0.0609954724	-0.0582566167	0.1063002106	0.0149278018	0.0783958949	-0.0153513369	0.0286907877	0.0167014188	-0.0002008721	0.0628173431	-0.159999459	0.0468612661	-0.1248226074	-0.0534720963	-0.0011545766	-0.0441377095	0.0352912329	-0.1091323777	-0.0187701883	0.1200346474	-0.0015810751	-0.0135595865	-0.0621012684	0.1036618911	0.1035620775	0.1033957925	0.1031631431	0.191887240029061	0.0351948810726129	0.0368207128859704	0.0012386796537153	-0.166017603984713	0.0255361694222102	0.0006520959487598	0.0275618448328249	-0.4287581200597685	0.0144514989224405	0.0002088458211052	0.1838335255171868	-0.0038258156270261	-0.000163586762913	1.4636865211997112e-05	2.6760629000354068e-08	0.0015830597473431	-0.000544981618088	2.970049640539234e-07	2.506078163658e-06	-0.0034229949249854	0.0001421339784418	1.1716894256475805e-05	2.0202067827694142e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7081.87265301206	-616.8065274883365	50152920.27348008	380450.29235222	5133.261898411645	-1029.1779031223714	26350377.717684727	1059207.1562753613	4691.467159336849	-435.0892380473069	22009864.107136168	189302.64506458613	4533.096036632911	10369.52199128898	2.949135	191.459961	5.34090709279772	2.2998730296580456	0.1587848417	0.1024578907	-0.1377307054	-0.0723891714	0.0143789389	-0.11948962	0.1550905866	-0.1443158827	0.3064551108	-0.233062964	0.1191143768	-0.2875706116	0.3254600631	0.3587371838	-0.012840041	0.3498621754	0.2308234274	-0.0384095555	-0.2080199267	0.1029693341	0.2171238233	0.0135239016	0.0375141417	0.0451487567	-0.0518687379	-0.2891694729	-0.0312575988	-0.2794045727	-0.1772923128	0.1115152872	0.155307101	0.2911984705	0.0589852025	0.0418324473	-0.1238647796	0.2742337524	-0.0192740613	-0.4435490532	-0.16267206	-0.1915114472	0.2561482506	0.1698845247	-0.1990666827	-0.0681236728	0.1036027384	0.1033256101	0.1028642784	0.102219566	0.63301472889151	0.441127488862449	0.4007076469935919	0.19459346143009	0.6734025357682327	0.8394201397529457	0.704626171022855	0.4534709751790859	1.2160519074067224	1.644810027466491	2.7054000264543188	1.4787822415075278	0.0142611837794556	0.0180869994064817	0.0002033813627914	0.00032713954753	-0.0190407702006134	-0.0206238299479565	0.0004253423617222	0.0003625509298325	0.0061771644548931	0.0096001593798785	3.8157360702794775e-05	9.216306011906917e-05	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7682.815610437719	600.9429574256592	59025655.70398551	361132.4380794976	6404.169100834773	1270.9072024231282	41013381.87208687	1615205.117170982	5096.128800375749	404.6616410388997	25970528.75001917	163751.0437282953	5105.5909525091	11287.751735417618	3.209785	208.3815	4.041645420805709	1.850261389667508	-0.0128264506	-0.1327384129	0.1549677011	-0.031506424	0.1877725804	0.0840237805	0.0210376384	-0.0081202396	-0.1270775652	-0.319861416	-0.4006362735	0.0436013393	-0.0110175023	0.159940174	0.2286134208	-0.0235989641	0.2405536872	-0.2917986941	0.0482126255	-0.0766481603	-0.0151733975	-0.1147269061	-0.0078547308	0.0357963364	0.0026482648	-0.0244894316	0.0256426515	0.0489714588	-0.0333639034	-0.1506139518	-0.065921286	0.0267298974	-0.0372917393	0.054955607	0.0191822277	0.1177538546	0.0480496468	-0.0029419319	0.0622894051	0.0666788717	-0.0218746546	0.1272860503	0.086067954	-0.0211297882	0.1035140305	0.1029712463	0.1020687132	0.1008095844	0.1237952326460316	-0.5092194962454784	0.015325259625885	0.2593044953564987	-0.103925440455967	-0.7773279762241997	0.60423878262081	0.0108004971739667	-0.2044057095021685	-1.420457616908891	2.0176998414344856	0.0417816940770848	0.009565429550132	-0.0046957542293236	9.149744247853846e-05	2.2050107782210475e-05	-0.0055096051106628	0.0135311650899506	0.0001830924286914	3.035574847544165e-05	-0.0022887228543755	-0.0084658873092686	5.238252304140736e-06	7.167124793323514e-05	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7630.93941126308	-51.87619917463962	58231236.29836812	2691.1400408068807	5837.958833612947	-566.2102672218261	34081763.34295944	320594.0667074118	5106.09629848021	9.9674981044609	26072219.4093533	99.35101846243164	5008.716376650084	10483.272825990374	2.386188	154.91304	0.4406568632103616	0.2222334233469748	0.1222186527	-0.034938636	-0.1090384145	-0.0128995435	-0.0756099113	-0.1296573577	-0.0370703728	0.066966207	0.0739874332	-0.0980544703	0.0845909893	0.0280717581	-0.0106152164	0.0805438312	-0.1588195371	0.0070694002	0.126816716	0.15786564	0.0448860942	0.1032592622	0.0849273784	-0.071209298	-0.0531596036	0.032277635	-0.0446840901	-0.0043817994	0.1117813288	-0.0069049835	-0.1616470259	0.1864255981	-0.0780053983	-0.1696831737	-0.0967181192	-0.0132069525	0.0913095482	-0.0602086665	0.0289078477	0.1187357208	-0.0218399702	0.0573601486	-0.0055953928	0.0257583113	0.0827029187	0.0738194097	0.1033957925	0.1024993904	0.1010111391	0.0989396319	0.2379207118954553	0.1141254792494237	0.0566062651488402	0.0130246250139106	-0.0827396486363483	0.0211857918196186	0.0004488377750242	0.0068458494564663	-0.3414347775510578	-0.1370290680488892	0.0187769654903471	0.1165777073213403	0.0090731545012201	-0.0004922750489118	8.232213260301056e-05	2.423347237812127e-07	-0.003492077570028	0.0020175275406348	4.070417377219904e-06	1.2194605755092664e-05	-0.0014321949620736	0.0008565278923019	2.0511824093890003e-06	7.336400302911353e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7125.726215871302	-505.2131953917778	50775974.103555545	255240.3727979707	5197.960282154572	-639.998551458375	27018791.09485644	409598.1458688183	4746.323874433738	-359.7724240464722	22527590.321019687	129436.19710427464	4644.946048912635	10074.48439721063	2.489259	161.604492	1.987659624955593	0.8356571957723139	0.2530618158	0.106151431	-0.2157215462	-0.0704743987	-0.0247954922	-0.2549674217	0.1733937767	-0.1721090194	0.3110562325	0.1883786622	-0.2215426621	-0.0025186389	0.2987247803	-0.1150418586	-0.0009245925	0.3035260154	-0.1383311726	-0.068793485	-0.0764903412	-0.2101764467	0.2611848993	-0.0105432001	-0.0667319351	-0.0564686642	-0.1254600668	-0.1564643267	0.2537451025	-0.0176357942	-0.313631888	0.5561305507	-0.1064047942	-0.1358618821	-0.0540040799	-0.0930780104	0.0813999145	-0.1477127109	-0.0413946515	0.1563990935	0.0565437361	-0.0772714228	-0.0750892865	-0.1281144511	0.1158413434	-0.1154321334	0.1032480584	0.1019105809	0.0996942708	0.0966182405	0.5332000713883787	0.2952793594929234	0.2843023161285721	0.087189900142551	0.1275813696306755	0.2103210182670238	0.0442349307248777	0.016277005876839	0.239053577837268	0.5804883553883258	0.3369667307414432	0.0571466130767987	0.0161367546305682	0.0070636001293481	0.0002603948500071	4.989444678732652e-05	-0.0111331956412881	-0.00764111807126	5.838668537893766e-05	0.0001239480451871	0.0018945046734646	0.0033266996355382	3.589147957779211e-06	1.1066930465089992e-05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7725.311626778475	599.5854109071734	59680439.73083869	359502.6649727239	6477.655798510608	1279.695516356036	41960024.6439781	1637620.6145817416	5152.512108805138	406.1882343714005	26548381.03138357	164988.88174175582	5182.847456330186	11280.17525773595	3.424418	222.315674	1.881136468585124	0.7425701798054859	-0.0114058995	-0.1036647541	0.0799830209	0.0153365129	0.1103697586	0.1040560333	-0.045581141	0.1526015305	-0.1362332688	0.199427846	0.0368837051	-0.0924014043	-0.0504899705	-0.119303152	0.0301700794	-0.0663104429	-0.2056882341	-0.0454159335	-0.1118600498	-0.1498752263	-0.0176225434	-0.1098133228	-0.0097102158	0.0198867683	0.0356215233	0.0247634095	-0.0136466188	0.0011176876	-0.0013204335	-0.1087224577	-0.0163135737	0.0367844905	-0.0519510526	0.0277548184	-0.035101013	0.0912465429	0.0856491723	0.1026762628	0.116745224	0.1682611422	0.0054084568	0.0790133142	0.0487722749	-0.0141290391	0.1030708702	0.1012054895	0.0981214887	0.0938560022	0.2545461098759176	-0.2786539615124611	0.0647937220529627	0.0776480302665881	-0.1923040403481621	-0.3198854099788376	0.102326675517329	0.0369808439342275	-0.1378875764778371	-0.3769411543151051	0.1420846338164038	0.0190129837469313	0.0078219285620081	-0.0083148260685601	6.11825664291581e-05	6.913633255040663e-05	-0.0054939759394194	0.0056392197018686	3.180079884594411e-05	3.018377162291928e-05	-0.002264568411681	-0.0041590730851456	5.128270091183406e-06	1.7297888927582538e-05	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7605.076984382305	-120.23464239616987	57837195.93838146	14456.36923213485	6012.73333974985	-464.9224587607587	36152962.21493938	216152.89266014931	5087.245126485239	-65.2669823198994	25880062.97694781	4259.778981146061	5021.0790055495045	10580.68166512151	1.828565	118.711716	0.7788375535706942	0.5188019861056956	0.0176311463	-0.0339951807	0.0880063347	0.0125755279	-0.0540413815	-0.0301934778	-0.0956923835	0.0662252684	0.0273350357	-0.1913716768	0.0511246532	0.0954478326	0.001681275	0.0960896136	0.0068052581	0.006554706	0.1226347989	0.0082091417	0.0652918383	0.1517241225	-0.0286886549	-0.0527331596	0.008591906	-0.0707411989	0.0238332467	0.0550229597	-0.0717275397	0.0009350521	0.0093246353	-0.0007950779	0.0264817567	-0.0350465378	-0.0062091988	-0.0372530356	-0.0197398665	-0.1221871882	-0.0020955315	-0.0262935161	-0.0013047914	-0.0415447036	-0.038486428	-0.0105706714	-0.0939495938	0.004044413	0.1028642784	0.1003849209	0.0962968302	0.0906655205	0.2176275302049504	-0.0369185796709671	0.0473617419031066	0.0013629815249215	-0.1238451831191014	0.0684588572290606	0.0046866151331089	0.0153376293818037	0.0301461715864093	0.1680337480642464	0.0282353404885186	0.0009087916613172	-0.0010990386548229	-0.008920967216831	1.2078859647949294e-06	7.958365608377342e-05	-0.0046019459217176	0.0008920300177017	7.957175524810727e-07	2.1177906266413254e-05	-0.0019690382740854	0.0002955301375955	3.87711172481321e-06	8.733806222727418e-08	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7685.864997731411	80.78801334910531	59072520.763352856	6526.703100895218	6292.335010381846	279.60167063199606	39593479.882877104	78177.0942202032	5143.13492668583	55.8898002005908	26451836.874095656	3123.669766461959	5130.128026023278	11047.015883965572	1.110096	72.068253	0.1686075700924022	0.1095050707742314	-0.0199493348	-0.093998457	0.0465368736	0.0393649289	-0.0102313741	0.0202174585	-0.1105047824	0.0137680911	-0.0755818498	0.0931554031	0.0216425897	-0.0342893992	-0.0403525708	-0.0964533417	-0.0375193851	-0.0472809264	-0.1197879	0.0342218986	-0.0600317323	-0.0588624142	-0.0581730304	-0.0897651551	0.0063577936	-0.0648191669	0.0346502231	0.0701587152	-0.0598541913	0.007280459	0.0203518697	-0.0446054116	0.0377778566	0.0614196125	-0.0259730228	-0.0187635043	-0.0719299674	-0.0255046508	0.0106353269	0.0135566273	-0.0049743492	0.0039734015	-0.0232884712	-0.0328651432	-0.0223183836	-0.0395538371	0.1026283421	0.0994498112	0.0942249791	0.0870613529	0.2212294283049232	0.0036018980999728	0.0489424599481231	1.2973669922587669e-05	-0.0243109669164454	0.099534216202656	0.009907060195077	0.0005910231124125	0.0493896767178227	0.0192435051314134	0.0003703124897427	0.002439340166291	-0.0010013282213306	9.771043349229998e-05	1.002658206833103e-06	9.54732881325318e-09	-0.004484886555407	0.0001170593663106	1.3702895241039233e-08	2.011420741487047e-05	-0.0012592490607211	0.0007097892133642	1.5857081969269727e-06	5.038007274083116e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7588.102679510247	-97.7623182211637	57579302.27479059	9557.470863976076	6012.810112708654	-279.52489767319184	36153885.45149145	78134.16841920838	5100.029619296587	-43.10530738924263	26010302.11770249	1858.0675251210948	5045.300530044182	10506.942390507576	0.8451969999999999	54.870808	0.1417113776664341	0.0828684509467599	0.0279674227	-0.0408021632	0.0823170058	0.023805891	-0.0488432802	-0.0139218315	-0.1235535338	0.0180682624	0.0180382569	-0.0413585287	0.0018375081	0.0346199237	-0.0068271972	0.0373644645	0.0001842222	-0.0054777285	0.0448554966	-0.0001359285	0.0245137714	0.0525381482	-0.0271953288	-0.0728155813	0.0058486283	-0.0646185982	0.0185942007	0.054618978	-0.0708881192	-0.000750946	0.0194255211	0.0024324594	0.0365874256	-0.0125441061	0.0007818391	-0.017361589	-0.0310935081	-0.0806698157	0.0069249703	-0.0227854343	-0.0119930194	-0.0041738069	-0.0646348014	-0.0071811139	-0.0686450765	-0.0067105249	0.1023631285	0.0984012275	0.0919112538	0.0830599442	0.2177858811882629	-0.0034435471166603	0.0474306900449481	1.1858016744659543e-05	0.0541163956318939	0.0784273625483393	0.0061508511962886	0.0029285842761876	0.0376634422933932	-0.0117262344244295	0.0001375045737766	0.0014185348853877	-0.0006979895408246	0.0003033386805059	4.87189399100536e-07	9.201435509112113e-08	-0.0047109274389631	-0.0002260408835561	5.10944810388224e-08	2.219283733517544e-05	-0.0016921541681991	-0.0004329051074779	2.863385728953588e-06	1.874068320805387e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
