global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78
5782.407436498034	n/a	33436235.76166777	n/a	4024.81845435399	n/a	16199163.590508442	n/a	3905.015472116426	n/a	n/a	15249145.837468673	3840.511973959045	7235.066372004047	n/a	n/a	n/a	n/a	-0.0596545071	0.0323203076	-0.0477710286	0.0258105556	-0.023360323	-0.0800621257	-0.0073367083	0.0068338536	-0.0341819936	-0.0340082635	0.0123200643	-0.1179472955	0.0804955526	-0.0175443879	-0.0248882884	0.0073655969	-0.0163289773	0.0188684258	-0.0480754244	0.039967995	-0.0162632557	0.0202726589	-0.0213792702	-0.0149298232	-0.0233523025	0.0060403552	-0.0257778709	0.0452175449	-0.042495204	0.015872326	-0.0272511068	0.0490704586	-0.0032764655	0.0330261227	0.0261460543	-0.039993325	0.0272896491	-0.0197539268	-0.0042088867	0.0485754343	-0.0497053135	0.0957386976	-0.0542129023	0.0113596515	-0.103020994	0.0243597417	-0.0485312628	0.0221482921	-0.0362548234	0.0158922913	-0.0147423501	0.0137683214	-0.0271653782	0.0358118411	-0.074868285	0.0176262006	-0.0024357179	0.0483059685	0.0955612383	0.0955538639	0.0955415737	0.0955243683	0.0955022485	-9.125362937822956e-05	n/a	n/a	8.327224874699281e-09	0.1232615488247148	n/a	n/a	0.0151934094186675	-0.1234099218070952	n/a	0.0152300088004333	n/a	-0.000196000116605	n/a	3.84160457091736e-08	n/a	-0.0010020015884459	n/a	1.004007183248107e-06	n/a	-9.82978889059504e-08	n/a	n/a	9.662474963366567e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5778.406185774296	-4.00125072373794	33389978.04779465	16.010007354213386	4063.23042237603	38.41196802204013	16509841.465322092	1475.4792873262334	3896.584543620123	-8.43092849630284	71.08055530977127	15183371.105579242	3833.978229269345	7260.57391029031	0.860163	40.459492	0.1093330580462326	0.0654748221356851	-0.0677457929	0.0361552082	-0.0373847826	-0.032789534	-0.0213113867	-0.0777348066	0.0257627034	-0.0047930893	0.1013566966	0.0208122665	-0.0216817323	0.031280167	0.0402196987	-0.0036138545	-0.0181494341	-0.0395471222	-0.0283958168	0.0402482215	-0.0430955017	0.0691252679	-0.0272000958	-0.0048023163	-0.0086013432	-0.002667803	-0.0173152788	-0.0458771801	-0.0408398488	0.0499326008	-0.0322363291	0.0289485762	-0.0683085464	-0.0183402582	-0.0192124586	-0.0609286716	0.0267748981	-0.0553311753	0.0123700903	-0.0211508916	-0.0085893758	0.0337656274	-0.038245165	0.0844704919	-0.1051315132	0.0580136149	-0.0527569755	0.0438618451	-0.0360650891	-0.0481443817	-0.013381708	0.0295021366	-0.0909347761	0.0456899208	0.0066748216	0.01429279	-0.0927802717	0.0423824096	0.0200824177	-0.0197632368	0.0955415737	0.0954752155	0.0953646527	0.0952099364	0.0950111383	0.0072389355176056	0.0073301891469838	5.3731672930559526e-05	5.2402187428051856e-05	0.0871115229865608	-0.0361500258381539	0.0013068243680992	0.0075884174370381	-0.1491687716671634	-0.0257588498600682	0.0222513224406903	0.0006635183461135	0.0005750003679744	0.0007710004845794	3.306254231706954e-07	5.944417472216697e-07	-0.000971999903548	3.00016848979001e-05	9.447838124973212e-07	9.001010967128868e-10	7.793966543259354e-07	8.776945432318857e-07	7.703477112190287e-13	6.074591447744616e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5762.486922432087	-15.919263342208978	33206255.53120083	253.42294535859855	4011.8272665237946	-51.403155852235614	16094758.016423782	2642.2844315692246	3891.411135738204	-5.173407881919047	26.76414911270212	15143080.627347298	3824.512554993909	7204.112381565496	0.8117999999999999	38.184654	0.2888551630168046	0.1715253581072031	-0.0212204428	0.015189891	-0.0114780615	-0.0389329292	0.0291825673	-0.0492378708	0.0094402846	0.0109847224	-0.026820617	-0.0113224015	0.0009307059	-0.1090512847	0.0363909747	0.010146401	-0.0083717208	-0.00685872	-0.0153518802	0.0077631325	-0.0110719523	-0.0021241409	-0.0184163897	-0.0149611805	0.001341074	0.0115817531	-0.0112864591	-0.004116136	-0.019412596	0.0074312677	-0.0043180532	-0.0241042513	-0.0143120061	0.026415494	0.0108904079	0.0514695432	0.0230684333	-0.0213150629	0.0250684742	-0.0232120039	-0.0080935641	0.020279751	-0.0185906944	0.0163401305	-0.0320624392	0.0139480192	-0.0410622607	0.0187025473	0.047811936	-0.0183214438	-0.0495379612	-0.0062606605	-0.0085521887	-0.017920696	0.0247849851	0.0140172478	-0.0155547401	-0.0198978226	0.0342579113	0.0455490369	0.0955022485	0.0953179834	0.0950111383	0.0945821078	0.0940314435	-0.0187209344945102	-0.0259598700121158	0.0006739148510459	0.0003504733883477	0.167165291236202	0.0800537682496412	0.0064086058109672	0.0279442345940842	0.0029019234112155	0.1520706950783789	8.421159484560603e-06	0.0231254963016213	0.0009401219613047	0.0003651215933303	8.83829302127396e-07	1.3331377791605706e-07	-0.0009718822282633	1.1767528470001035e-07	9.44555065614037e-07	1.3847472629228487e-14	0.0002509567215727	0.0002501773249183	6.258869390331371e-08	6.297927610251767e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5757.203410311839	-5.283512120247906	33145391.107706275	27.915500324806523	3984.474298940315	-27.352967583479767	15876035.438915914	748.184835622895	3890.367088835316	-1.0440469028881123	1.09003393543026	15134956.08589297	3827.8271201691873	7158.254450431166	0.71018	33.404732	0.1706958781511217	0.100650549970872	0.0027845149	0.0017161704	-0.0287848035	-0.0044830075	0.0341916564	-0.0388599855	0.0216859094	0.0236862392	0.0326758515	4.61796e-05	0.013339266	0.0484218022	-0.0070624406	0.0121330142	-0.0121524957	-0.0113234608	-0.0199898159	0.0214895691	-0.0351615603	0.0456622775	-0.0265602316	-0.0339664468	-0.0267716962	0.0120012849	-0.0132996584	-0.0155455732	-0.0212229855	0.0252248436	-0.0271081239	0.0019859728	-0.058994788	-0.0174849427	-0.0559025877	0.0063385969	0.0279202695	-0.0257164159	0.0153119051	-0.040092084	-0.0141735005	-9.46709e-05	-0.0272661821	0.0066588867	-0.0534771585	0.0284520568	-0.0376266159	0.0466599634	0.0321905764	-0.0186917863	-0.0547476162	-0.014650508	-0.0546245666	0.040088242	0.054494003	0.0034808326	-0.0747589504	0.0079725082	-0.054843355	-0.0260690766	0.0954432708	0.0950822971	0.0944816852	0.0936429488	0.0925682019	-0.0170621936649837	0.0016587408295265	2.751421139538268e-06	0.0002911184526614	0.0877186674797627	-0.0794466237564393	0.0063117660262972	0.0076945646244251	-0.0216070478521004	-0.0245089712633159	0.0004668645168829	0.000600689672386	0.0016423748204824	0.0007022528591776	2.697395050954596e-06	4.931590782232544e-07	-0.000897224713668	7.465751459529997e-05	8.050121868166245e-07	5.573744485547427e-09	-0.0002737637506911	-0.0005247204722638	2.753315740127453e-07	7.494659119245875e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5756.893795837573	-0.3096144742667093	33141826.176553138	0.0958611226754507	3992.22949011581	7.755191175495383	15937896.30175034	60.14299016848147	3891.112060173381	0.7449713380651701	0.55498229453861	15140753.064826733	3826.6107033120575	7228.477621351232	0.844191	39.708225	0.3520326488974458	0.2149724352367431	0.0416614961	0.01515796	-0.0253185104	-0.0484703781	0.0534335515	-0.0365971716	-0.0117597336	0.0012811256	-0.0542994762	-0.0049796745	-0.0270607711	-0.0790030353	-0.0310767064	0.0110355048	-0.0052993966	-0.002377347	-0.0165905522	-0.0220725986	0.009518619	0.0030267278	-0.0318434432	-0.0325299138	0.0090782993	0.0119809518	-0.0065295294	0.0071371779	-0.012064026	-0.0286986625	0.0010416903	-0.0194685611	-0.0318535021	-0.0088429482	0.0052439178	0.0030133677	0.0271321429	-0.0043984644	0.001972212	-0.0378205798	-0.0308057677	-0.0210957927	0.0057636754	-0.0535961301	0.0154111126	-0.0076818864	0.0034564756	-0.0129840126	0.0946349423	-0.043762876	-0.0761727294	-0.047410898	0.0767828947	-0.0193963614	0.0678151201	-0.0150073122	0.0088810455	-0.0577730554	0.0513162724	-0.0002226701	0.0953646527	0.0947683504	0.0937772737	0.092395551	0.0906289382	0.0004485461077194	0.0175107397727031	0.0003066260073873	2.0119361075022363e-07	0.1800497850977933	0.0923311176180305	0.0085250352805945	0.0324179251137615	0.1641283475277504	0.1857353953798508	0.02693811446219	0.0344976370969095	0.0016580029361582	1.5628115675800055e-05	2.748973736309212e-06	2.4423799957618735e-10	-0.0017340033624648	-0.0008367786487968	3.0067676610392325e-06	7.001985070821983e-07	2.9374073735261366e-06	0.0002767011580646	7.656353087430521e-08	8.628362078045717e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5737.415943344125	-19.477852493448157	32917941.70693935	379.3867377565245	3970.938032822572	-21.29145729323818	15768348.860516798	453.32615366978536	3889.8163303062056	-1.295729867175396	1.6789158886903697	15130671.083516836	3827.24233458545	7035.576486274377	0.857892	40.352688	0.1426993254705168	0.0939433373529911	0.0503200675	-0.0259654187	-0.0593961836	0.0581520085	0.0405348216	-0.0050752465	0.0041932519	0.0391056889	-0.011427053	0.0125770525	0.0139186391	0.0792924096	-0.0095421046	0.0147734892	-0.0040732889	0.0065121669	-0.0043913753	-0.0202589306	-0.008501702	0.0418557529	-0.0246490126	-0.0289647307	0.0168502552	0.0145116299	-0.0043293274	0.0079590178	0.0014063874	-0.0187883541	-0.0164936931	0.0241686011	-0.0457665492	-0.0312696084	-0.0166262861	0.0103329111	0.0257939563	-0.0055771751	-0.0053166205	-0.0416308536	-0.0216566149	-0.0362099052	-0.0277646945	-0.0508068783	0.0145963571	-0.0135889819	0.0213517647	0.025332283	0.0147327341	-0.0166773428	-0.0586003031	-0.0620038984	0.0320821556	0.0401700094	0.0536911926	-0.0107329415	0.0035068702	-0.0509069729	-0.1396413738	-0.0025524602	0.0952664105	0.0943764019	0.0928992083	0.0908440203	0.0882236248	0.0038972885911334	0.003448742483414	1.1893824716904563e-05	1.5188858362578563e-05	0.0913888203534725	-0.0886609647443208	0.0078607666693936	0.0083519164855992	0.1372992222727447	-0.0268291252550057	0.0188510764367005	0.0007198019619487	0.0015838427449434	-7.416019121480005e-05	2.508557840709844e-06	5.499733961015706e-09	-0.0015436693042385	0.0001903340582262	2.3829149208481747e-06	3.622705372089256e-08	-0.0002077782029409	-0.0002107156103144	4.440106843018109e-08	4.317178161734982e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5737.477554594008	0.0616112498837537	32918648.68947004	0.0037959461122383	3943.710185476756	-27.22784734581592	15552850.027033111	741.3556710870548	3884.464505924612	-5.351824381593815	28.64202421142202	15089064.49778814	3820.750464899054	7056.991027552862	0.8486129999999998	39.916225	0.1182023499361092	0.0616827215090542	0.0321220475	-0.0162028131	-0.0253680115	-0.0463211739	0.0198801067	-0.0098055675	0.0128251412	0.0328786579	-0.0477055009	-0.010354872	-0.0234587035	-0.0702458212	-0.0689577914	0.0231337275	-0.0098410468	0.0356012739	0.0027516955	-0.0240433477	-0.0201782308	-0.0352724551	-0.0159947927	-0.0485909029	0.0184041918	0.0229772258	-0.0128530141	0.0358911857	0.0054165773	-0.019092829	-0.0165402456	-0.0592833851	-0.0195919128	-0.0337954859	0.00537234	0.000627862	0.0189086745	-0.0066054025	-0.0060631788	-0.0289538041	-0.0315726523	-0.0218768503	0.0063400136	-0.0622405131	-0.0100158208	3.2501e-05	0.0562964372	-0.0146407238	0.0596001262	-0.0811575962	-0.0283660641	-0.0218876521	0.046063883	0.0058546879	0.0421713659	-0.051496081	0.0233054935	-0.0419975607	0.0406208041	-0.0222897126	0.0951485642	0.0939067741	0.091849115	0.0889934638	0.0853646308	0.0101852075523112	0.0062879189611778	3.953792486233931e-05	0.0001037384528836	0.1296514671444981	0.0382626467910256	0.0014640301394547	0.0168095029327208	0.1543546208114605	0.0170553985387158	0.0238253489658497	0.0002908866193144	0.0010417343872739	-0.0005421083576695	1.0852105336289277e-06	2.938814714551226e-07	-0.0016438536081271	-0.0001001843038885	2.702254684952485e-06	1.0036894745643343e-08	0.0002818568484048	0.0004896350513457	2.397424835063063e-07	7.944328299268641e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5760.588796030371	23.111241436362437	33184383.276950635	534.1294807298359	4002.68415047668	58.97396499992374	16021480.40847722	3477.92854781223	3890.167513398477	5.703007473865	32.52429424696005	15133403.282300888	3830.511660370756	7121.965301434697	1.105339	51.991825	0.2332535498878182	0.100435456904055	-0.0024946416	0.0117116504	-0.0065712483	0.0247825942	0.0150983553	0.0123127472	0.0297086657	0.0052606115	-1.01221e-05	0.0170233608	-0.0088009844	-0.0354553595	-0.0626135171	0.0130445354	-0.0236769842	0.0506974583	0.027106234	-4.4809e-05	-0.0386446768	-0.0296110944	0.012395385	-0.0096703235	-0.0377355913	0.0113292328	-0.024266353	0.0526861754	0.0325587801	0.0243753661	-0.0365963922	-0.034890005	0.0415049958	0.0256435186	-0.0645394752	0.0471956079	0.0119835647	-0.0039309027	0.0059517962	-0.0215739248	-0.0048987664	0.00527049	-0.0277415435	-0.0099570421	0.054394309	-0.0460775685	-0.0335714665	0.0097914658	-0.0084454542	0.1197760893	0.0080184714	-0.0043136991	0.0342584494	-0.0099298439	-0.0249334253	0.0065323747	-0.0442528039	-0.023223002	-0.0964273059	-7.73243e-05	0.0950111383	0.0933598536	0.0906289382	0.0868499729	0.0820666583	-0.0170498195860346	-0.0272350271383458	0.0007417467032264	0.0002906963479163	0.0558654898102304	-0.0737859773342677	0.005444370451173	0.0031209529517369	0.1179427906103853	-0.0364118302010752	0.0139105018569651	0.0013258213785919	6.200003202403036e-05	-0.0009797343552498	3.84400397098079e-09	9.598794068568775e-07	-0.0009889998494396	0.0006548537586874	9.781207021915516e-07	4.288334452671464e-07	3.06580595795772e-08	-0.0002818261903452	7.942600156450041e-08	9.399166171849056e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5761.29635225656	0.707556226188899	33192535.65852474	0.5006358132186765	3959.4826782864006	-43.20147219027922	15677503.079650048	1866.367199407469	3894.09387225706	3.9263588585831712	15.416293886374543	15163967.085949983	3828.361044641289	7111.132184162241	1.049664	49.373043	0.1126707773939928	0.0786831016469476	0.0365423148	-0.0014390474	-0.0256930372	0.0222656168	0.0345702835	0.0121643808	0.0015265995	0.024834425	-0.063086676	0.0028948481	0.0015132579	-0.0076332857	0.0302559698	0.0027342944	-0.0082977793	-0.0272440295	-0.0050871255	-0.0311833215	0.0058256	-0.0398590534	-0.0386664121	-0.025894687	0.0023997587	0.0038703136	-0.0107845717	-0.030104517	-0.0002061379	-0.044096701	0.0005183247	-0.0396323019	-0.040791743	0.0009143361	0.0234286454	0.0113354576	0.0080635334	-0.0003372428	0.007201801	-0.0260690397	-0.0163169502	-0.0276708261	0.0035166501	-0.0606001321	-0.0299142529	-0.0031171885	0.0539165379	0.0394665433	0.0142107052	-0.0551575525	-0.0544352054	-0.0118745394	0.0108459399	0.0231187804	0.0238621326	-0.0097852225	0.0141908548	-0.0094553413	0.04734317	0.0259196094	0.094854161	0.0927360906	0.0892409375	0.0844206031	0.0783466667	-0.0136805765776415	0.003369243008393	1.1351798449605784e-05	0.0001871581754967	0.0496924291007445	-0.0061730607094859	3.810667852299858e-05	0.0024693375099325	0.0589564282415011	-0.0589863623688842	0.0034758604309952	0.0034793909455133	0.0008410005022577	0.0007790004702336	7.072818447977036e-07	6.068417326242785e-07	-0.0008859999435866	0.000102999905853	7.849959000354583e-07	1.0608980605726869e-08	8.725081175020273e-07	8.418500579224501e-07	7.087115200240327e-13	7.612704151069317e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5760.033340583897	-1.2630116726622873	33177984.084638093	1.595198485281189	4032.824250781505	73.34157249510417	16263671.437691404	5378.986256054621	3895.678226204444	1.5843539473839885	2.510177430591225	15176308.842123402	3833.8341762360847	7178.07566546177	0.805	37.864803	0.1403537453288807	0.0827140395102797	0.0008812596	0.0271141567	-0.006315095	-0.0534523999	0.0113313038	-0.0128711623	0.0204978765	-0.0083324178	0.0236578607	0.0247488057	-0.0026951158	-0.0267750968	-0.0103517994	0.0005775078	-0.0232227537	0.0062577438	0.0145661383	-0.010349104	-0.0414910859	-0.0008340928	-0.0035382721	-0.0067904549	-0.0195012286	-0.0001880117	-0.0223338832	0.0071108443	0.0151446982	0.0132176133	-0.0390885824	-0.0145654425	0.0118812496	0.0154081961	-0.0277944474	0.0516050218	0.0120786746	-0.0177231423	0.000422453	-0.0214322059	-0.0179879551	-0.0075078448	0.0002450397	-0.0059741064	-0.009844778	0.0178772846	-0.0035361289	5.01889e-05	0.0556258492	-0.0082686355	0.0059556072	0.0152511847	0.0015919309	-0.0411205415	0.0320924586	-0.04498067	-0.0187639147	-0.0760250038	-0.0262767485	-0.0164544572	0.0946776645	0.0920359983	0.0876876832	0.081713351	0.0742237856	-0.0033334073075934	0.0103471692700481	0.000107063911903	1.111160427831708e-05	0.1186574868152092	0.0689650577144647	0.0047561791855594	0.0140795991773015	0.0984548998594192	0.0394984716179181	0.0096933673063282	0.0015601292601514	0.0008061143355632	-3.488616669450003e-05	6.498203220004994e-07	1.217044626636443e-09	-0.0010699158360214	-0.0001839158924347	1.1447198961693712e-06	3.3825055490088923e-08	0.0002129313835172	0.0002120588753996	4.4968966635784644e-08	4.533977408654892e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
