global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38
7788.78430973066	n/a	n/a	60665161.02350652	6196.033654097436	n/a	38390833.04270802	n/a	5239.791229979688	n/a	n/a	27455412.133772053	5023.677992188747	10742.788517130066	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.2667583023735176	n/a	n/a	0.071159991885201	0.026179983540203	n/a	n/a	0.0006853915381653	-0.4660268683499851	n/a	n/a	0.2171810420240943	0.0098685337590847	n/a	9.73879585541944e-05	n/a	-0.0038493795848664	n/a	n/a	1.481772318838622e-05	-0.0061287182485434	n/a	n/a	3.756118737002888e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7868.070572320282	79.2862625896214	6286.311435430398	61906534.53101241	5978.179765212368	-217.85388888506805	35738633.3051946	47460.31690234757	5236.869770812175	-2.921459167512694	8.534923667443962	27424804.996446367	4986.900893322816	10966.943367914988	4.634095	186.630722	2.2380420167521167	1.046453021430963	0.0248779386	-0.0046985396	0.1913331108	-0.1456567406	0.2084063661	-0.0107471838	0.1055483926	-0.2129106799	0.0450087875	-0.1183429886	-0.040862906	0.0159183955	-0.1287427576	-0.0880550606	0.0293110953	-0.096557815	0.165053495	-0.1359639303	0.2762688232	-0.044001081	0.1126129147	-0.0653766172	0.203582684	-0.0588932812	0.0814898918	-0.1550177776	0.2781524274	-0.1046606907	0.01313774	-0.0540563394	-0.0262638705	0.229731167	-0.151583817	0.0257497863	-0.1176120262	0.1128597761	-0.0260133944	0.000805077	-0.2491811718	0.0220393179	-0.0213962472	0.2202606192	-0.0927349564	0.0174825267	-0.1096680035	0.1215841286	-0.0505376245	0.0719197681	-0.0296267897	0.0081610281	-0.2958468407	0.1126500479	-0.2172885127	0.2382011951	-0.2300414886	0.2157459766	-0.1583248801	-0.1778200934	0.4385186526	-0.052428899	0.0657140936	-0.3868819555	0.1734750105	-0.0330153463	0.0900346617	0.0957801421	0.0957726828	0.0957602511	0.0957428477	0.0957204735	0.0	0.7311143283882302	0.4643560260147126	0.2156265188961764	0.5345281611745729	0.1497080336945089	0.1235280501543059	0.0152591791749247	0.0224124953526762	-0.0499960679144066	0.4160308004355785	0.1730816269110681	0.0024996068069019	0.0114847166853971	0.0016161829263123	0.0001318987173438	2.6120472513037093e-06	-0.0137753072498858	-0.0099259276650194	9.852404001119747e-05	0.0001897590898287	0.0070117139630752	0.0131404322116186	0.0001726709587081	4.9164132699983725e-05	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7927.366824812058	59.29625249177661	3516.0455595685244	62843144.775130816	6137.628009291098	159.44824407873057	37670477.58043461	25423.74253979044	5258.616696227149	21.746925414973703	472.9287650044291	27653049.55783893	5016.967276016573	10417.723480785497	3.082292	124.134331	2.3923893135360763	1.1072965470590526	-0.0126409919	-0.0568000373	0.2535547085	-0.0686993357	-0.1001915572	0.0296138872	0.0262250534	-0.0736578092	0.1441288444	-0.0446152095	-0.0130177044	0.0099194043	-0.1599648087	-0.0647895937	-0.0132645691	-0.0454353756	-0.0682087863	0.0090480665	0.1528498631	0.1968831131	-0.0531734421	-0.080278232	-0.022569038	0.0556947351	0.0421665602	0.0290682001	0.0073047621	-0.0719583026	-0.0062808473	-0.0692347074	0.1366430862	0.1194979164	-0.0295130667	0.090252049	0.0719151225	0.0652157484	0.0630730827	-0.0488440258	-0.0258746899	0.0718166957	-0.0687796737	0.0793100958	-0.073707636	-0.1673829632	-0.1028317964	0.0973090865	-0.1176562632	-0.0591330388	0.109943657	-0.0318705684	-0.1254552303	-0.0815240272	0.0707674045	-0.0171631469	0.0976825805	-0.0267090056	-0.1022065718	-0.0561156486	-0.1093660403	-0.0717338227	0.1359368522	-0.0207993592	-0.2640060268	0.0885345435	0.1422773002	0.0957602511	0.0956931295	0.0955812949	0.0954247996	0.0952237168	0.0	0.2174446307176083	-0.5136696976706219	0.2638565583050281	0.047282167427917	0.072145094572491	-0.0775629391220179	0.0060160095252458	0.0052049146708736	0.3554513393202398	0.4054474072346464	0.1643876000332972	0.1263456546245522	-0.002108029332396	-0.0135927460177931	4.443787666241926e-06	0.0001847627443042	-0.0039242006309625	0.0098511066189233	9.704430161739445e-05	1.5399350592046486e-05	0.0025413812096158	-0.0044703327534593	1.9983874926651892e-05	6.458618452588267e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7944.153382121626	16.786557309567797	281.788506307404	63109572.95867448	6138.941248934034	1.313239642935514	37686599.65786376	1.7245983597773962	5264.838466182947	6.221769955797754	38.71042138286759	27718524.074999604	5030.20193863045	10703.711097534828	1.966441	79.195244	0.4500985996856878	0.2384397538407616	0.0059466228	-0.024552168	0.0944601202	-0.0632527796	-0.0773282309	-0.1509292235	0.0025177757	-0.0824396802	0.1081546141	-0.0241034328	0.0063876817	-0.0045703948	-0.0962168616	-0.0506051805	0.0029726486	0.0147186962	-0.0416651423	-0.0383327961	0.0392881712	0.1656376223	0.0526517698	-0.107521931	-0.0565492643	-0.0012668001	-0.0414612406	-0.0110753474	0.0083845943	-0.0539478345	0.0044994819	-0.0123609315	0.0909989342	0.103989226	0.0480890529	0.0490809672	-0.0379602241	0.0893757394	0.0328034189	-0.0422117208	0.0707788059	0.0056325008	0.0407528408	0.0322522555	-0.1055274346	-0.1164334876	-0.0841302631	0.0433806514	0.0460012664	0.0143749392	0.1135273862	-0.0180784733	-0.0527652036	-0.0630380885	0.0428438555	-0.0284722085	0.0759747307	0.0186744073	-0.0888189275	-0.0165696397	-0.0953542168	-0.0240278526	0.0948507815	-0.1211040225	-0.1968583645	-0.0274281702	0.1731757522	0.0957204735	0.0955340889	0.0952237168	0.0947897599	0.0942327815	0.0	0.0446809594720463	-0.172763671245562	0.0298472861022446	0.0019963881393426	0.0965985435649656	0.0244534489924745	0.0005979711676275	0.0093312786188725	0.2063544039144886	-0.1490969354057512	0.0222298961473867	0.0425821400149039	-0.0021702423531263	-6.221302073030005e-05	4.7099518713031804e-06	3.870459948388744e-09	-0.0028752181129749	0.0010489825179876	1.100364323043606e-06	8.266879197178944e-06	0.0015768858674957	-0.0009644953421201	9.302512649713692e-07	2.486569039107666e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8015.454786652586	71.3014045309601	5083.890288087618	64247515.43687186	6321.911466184804	182.97021725077047	39966564.5862789	33478.100400794145	5301.3198273404205	36.48136115747366	1330.8897119020278	28103991.911752667	5082.064798165992	11239.603111876968	2.030903	81.79134399999998	0.9226072885696432	0.5528077928155715	0.1251869936	0.0654581556	-0.0709867745	-0.0631605192	0.0285355475	0.0476358124	-0.0812650801	0.0631276286	-0.1664781806	0.0039745278	0.0400183323	0.0438206921	-0.071568781	0.0192535039	-0.0137461966	-0.0018855351	0.0370470087	0.0175394224	0.0049675826	-0.0966922516	-0.0687305642	-0.0715540738	0.0090646565	0.0903645522	-0.0148051445	0.1252414419	-0.0329003364	0.0247795039	-0.0349619505	0.0104898771	-0.0740625731	-0.0113870596	-0.0640076392	-0.0941549881	0.0480642672	0.090895257	0.0544330376	-0.0059504061	0.0865859663	-0.0197948855	0.0457973626	-0.0027117295	0.0128727112	0.0231307395	0.0018390436	-0.0114527253	0.0215004419	0.0230241359	-0.154350127	-0.0610008336	-0.0069777772	0.0028406795	0.0275764524	-0.009391796	-0.0014599147	-0.0374702676	0.040901717	0.0306386192	-0.0465087211	0.0786346584	-0.0713452869	0.0378571186	0.0192500654	0.0244538512	-0.013433199	0.0956608172	0.0952956932	0.0946881851	0.0938398382	0.0927528101	0.0	0.0807933606676982	0.0361124011956519	0.0013041055201157	0.0065275671279807	-0.1128290717726656	-0.2094276153376312	0.0438599260660068	0.0127303994370813	-0.2574421360065315	-0.4637965399210201	0.2151072304427103	0.0662764533916054	0.0001406454592069	0.0023108878123332	1.978114519551977e-08	5.340202481190124e-06	-0.0017679513143813	0.0011072667985935	1.2260397632677195e-06	3.1256518500225667e-06	0.0007296258361157	-0.0008472600313799	7.178495607740384e-07	5.323538607275344e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7942.860315242257	-72.59447141032979	5269.957279345189	63089029.98745032	6106.863928222656	-215.04753796214845	37293787.037827045	46245.44358358168	5304.674723914283	3.3548965738627885	11.255331021316277	28139573.92653508	5056.311318356256	10819.57635921076	1.68404	67.822006	0.4093703621517843	0.1943808945277471	-0.0352931091	-0.0052858034	0.0321592393	-0.0135787155	-0.0341959259	-0.0100326718	0.0005398109	-0.0616241367	0.0679350508	0.0045229198	-0.0189143475	-0.0632962195	-0.0528612404	0.0272264365	-0.0041912845	0.0018183913	0.0373696309	0.0078270615	-0.0335720544	-0.0331717616	0.0784138212	-0.0097262697	0.0320240534	0.0445192111	-0.0317044938	-0.0786619122	-0.0120287519	0.0184312966	-0.0027635331	0.0036188911	-0.0169548234	0.0022205167	0.0361955957	0.0391387343	-0.0284298904	0.0226456974	-0.0671918029	-0.0231540258	-0.0527723687	0.0440495034	0.0225237105	0.0111644688	0.0070607906	-0.0266364857	-0.014459275	-0.0130711943	-0.0147071276	-0.0422527641	-0.0014152712	0.031510997	0.0423655896	0.0374621506	0.0009348756	0.0231614725	-0.0410927709	0.0017237257	0.0284694947	0.0351949509	0.026639126	0.0024640105	-0.0235567895	0.076671076	0.1214862658	0.0430325604	-0.1534839856	0.0955812949	0.0949781404	0.0939757006	0.0925781899	0.0907914833	0.0	0.1561334839432646	0.0753401232755664	0.0056761341751775	0.0243776648082616	0.0500762810011963	0.1629053527738619	0.0265381539623763	0.0025076339189107	-0.1806848819752105	0.076757254031321	0.0058916760464287	0.0326470265743957	0.0015388322963385	0.0013981868371316	2.368004836254421e-06	1.9549264315280674e-06	-0.0015936845373742	0.0001742667770071	3.0368909568442355e-08	2.539830404665618e-06	0.0004147268088337	-0.000314899027282	9.91613973831498e-08	1.7199832596538438e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7965.181421238616	22.32110599635962	498.23177290072135	63444115.073244825	6183.0407594492735	76.17683122661765	38229993.03301105	5802.90961572859	5295.866053163084	-8.808670751199315	77.59268040303431	28046197.25304514	5058.83640206904	10890.75795364042	1.283044	51.672543	0.4668460613096655	0.1857437176706459	-0.030085883	0.031619352	-0.0386021223	-0.0125251853	-0.0454264085	-0.0646004489	0.0415649396	-0.0032292975	0.0234753564	-0.0699587597	0.0181533734	-0.0529723665	0.0330891309	0.0046584092	0.0753235434	-0.0158936763	0.0392360374	-0.0125295595	0.0073482783	-0.0047802117	0.1087177276	0.0458372343	-0.0567653953	0.006460489	-0.0423420282	-0.0075699517	-0.0434953283	0.0020578964	0.0580116907	-0.0058371451	-0.0473086806	0.0059479598	0.0347145318	0.0528408076	-0.0872049111	0.025432667	0.0360008998	0.06451526	0.0325703578	0.004027351	0.0376799217	0.0224518856	0.0507067399	-0.0405502093	-0.0220204147	0.000822106	0.1012702907	0.0203781665	-0.0130509258	0.0147988824	0.0692803592	0.010757818	-0.0114250683	0.0144468884	-0.0391776054	-0.0074074199	0.0133304035	0.0441943594	0.0438806129	0.0199075043	-0.043594989	0.0771547337	0.1932031559	0.0107771402	-0.1703894435	0.0954819229	0.0945816942	0.0930875949	0.0910090062	0.0883589795	0.0	0.2353868141965591	0.0792533302532945	0.0062810903562377	0.0554069522976054	-0.0568398819093687	-0.106916162910565	0.0114310658915184	0.0032307721754709	-0.2497203991877796	-0.0690355172125691	0.0047659026368069	0.062360277770504	3.9399553590861865e-05	-0.0014994327427476	1.5523248231591962e-09	2.248298550023705e-06	-0.0002140186978771	0.0013796658394971	1.9034778286752376e-06	4.580400304100941e-08	-0.0009389956275863	-0.0013537224364199	1.8325644348669003e-06	8.817127886261893e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8009.488099478196	44.30667823957992	1963.0817366256647	64151899.61568285	6218.3751496220975	35.33439017282399	38668189.50143764	1248.5191288853605	5306.547555133899	10.68150197081468	114.09448435251788	28159446.95489756	5066.201709473072	11311.179267302565	1.847673	74.412064	0.9054073928760455	0.4434102753511503	-0.0008110553	0.1475488036	-0.0934270568	-0.0454893678	0.0945384636	0.0982558214	0.0198877357	0.0056045507	-0.144771426	-0.1208239178	0.135233701	-0.1002493764	0.0587673881	0.0303651823	0.007527721	0.0310249472	0.0817143871	0.0711544445	0.0259477102	-0.1937030455	-0.0068630965	-0.0052361117	-0.0425068506	0.0390306011	-0.1139130663	-0.0894543702	-0.0600917542	0.0205322003	0.0024546468	0.0361576669	-0.1172373446	-0.0821917876	-0.1643956473	-0.0183479147	-0.098054958	-0.0133890349	-0.0355271878	0.0114629696	0.0344581214	0.075403534	0.0896895164	0.0693877275	0.1430937124	0.1128659221	0.0350284967	-0.026800977	-0.0289692122	0.0608276224	-0.0801326086	-0.0263607464	-0.0435154814	0.0038536692	0.0011964319	0.1051301417	-0.1063263537	0.0400700821	0.106456771	0.0528485245	0.0031966166	0.0220729018	-0.0736220031	0.1664249159	0.1035734893	-0.1165888979	0.0617208766	0.095362722	0.094106684	0.0920255275	0.0891374998	0.0854679228	0.0	0.1124501624872067	-0.1229366517093524	0.0151134203335066	0.0126450390433991	0.0281093219770411	0.0849492038864098	0.0072163672409348	0.0007901339820089	-0.587232497949941	-0.3375120987621614	0.113914416810839	0.3448420066485275	0.0025939313233652	0.0025545317697743	6.728479710335137e-06	6.525632562786412e-06	-0.0033733018601935	-0.0031592831623164	9.981070099695911e-06	1.1379165439984927e-05	0.0005473782106854	0.0014863738382717	2.2093071870985456e-06	2.996229055331501e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7967.97933381628	-41.508765661916186	1722.9776267758723	63488694.66412333	6149.898063939054	-68.4770856830437	37821246.19684132	4689.111263642908	5284.678198203166	-21.869356930732465	478.2687725637761	27927823.658563863	5049.349856796135	11154.432216899811	1.345617	54.192558	0.4472184124805066	0.2607290795282884	-0.0476454963	0.0938510177	-0.0284493828	-0.0316820945	0.0149840408	0.1066180791	-0.0104145997	-0.0326061451	-0.0367011407	-0.0215410203	0.087073292	-0.0809035082	-0.0102574147	-0.0044080531	-0.0580866796	-0.0076937901	0.0110913054	0.0281332718	-0.0102965845	-0.0953348899	-0.0461304472	0.0301806722	-0.067295014	0.0238144855	-0.0035484995	-0.060426532	0.0115723007	-0.0027493965	-0.0452445763	-0.0074394064	-0.0440771297	-0.0761126679	-0.0488194307	-0.011812117	-0.0106014027	-0.0437638332	-0.0664097713	0.0352814656	-0.0009330593	0.0660859231	-0.0484643741	0.0316526184	0.0725144815	0.0548158921	0.0269940802	-0.0330248944	-0.0531490453	-0.0601527243	-0.062611842	0.0349986851	-0.0027333226	0.0395388125	-0.0004368179	0.0657981178	-0.0667763665	-0.0423844235	0.1108705477	-0.0099760478	-0.0333752686	0.0107563575	-0.1142009274	0.1164006111	0.0516282924	-0.0441877269	0.0091607566	0.0952237168	0.0935535044	0.0907914833	0.0869698875	0.0821333167	0.0	0.0965844476492208	-0.0158657148379858	0.0002517209073202	0.009328555527705	0.09767987694579	0.0695705549687489	0.0048400621186597	0.0095413583601446	-0.3819982359613192	0.2052342619886218	0.0421211022940142	0.1459226522775597	0.0007119884901235	-0.0018819428332416	5.069276100683413e-07	3.541708827589796e-06	-0.0042316832964166	-0.000858381436223	7.368186900524308e-07	1.790714352117126e-05	0.0009380115549236	0.0003906333442382	1.525944096307201e-07	8.798656771701898e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7941.393709296295	-26.585624519984776	706.7954311176157	63065734.04605077	6204.455257276079	54.55719333702473	38495265.03954077	2976.4873448134954	5270.340412544328	-14.337785658838584	205.57209759879737	27776488.064097915	5047.600462172344	11055.187045263758	1.546132	62.267979	0.5333765140144313	0.368558689429038	-0.0349278528	-0.0694843061	0.0897025513	-0.0524673126	0.0002614239	0.0586702697	-0.1501944847	0.0335383439	0.1086884287	0.1630008826	0.0232026011	0.0789434684	0.0452988685	-0.0300117728	-0.0629283732	-0.0389440643	-0.0761230159	-0.0217124038	0.0155344355	0.0660755861	-0.056595179	0.0128165724	0.0113517049	-0.0308532771	0.0488887332	-0.0406605268	0.0401314894	-0.0168737022	-0.0808528563	-0.0531474057	0.0919123269	0.0120558573	0.0435956463	0.0090635086	0.0818184868	-0.0571668852	-0.0467559585	0.0440394042	-0.0280929965	-0.0198645331	-0.0608592918	-0.0035901615	-0.0702433776	-0.0325218743	-0.0252365357	0.0227565963	-0.0767246812	-0.0792209092	0.0410120666	0.0745080455	0.0238939818	0.0343762279	0.0103072551	-0.0130755428	-0.0072979759	-0.0370631447	0.0264067084	-0.0840389696	0.0209902752	-0.08518264	0.0131856008	0.0917028158	-0.1417815014	0.0018530851	0.0038143897	0.0950649363	0.0929226147	0.0893877684	0.08451337	0.0783724666	0.0	0.0585753621906661	-0.0380090854585547	0.0014446905773957	0.0034310730557677	0.189723843666826	0.0920439667210359	0.0084720918097431	0.0359951368557142	-0.0292702541829186	0.3527279817784006	0.1244170291294637	0.0008567477799326	0.0006349855810273	-7.700290909620007e-05	4.032066881125778e-07	5.929448009277651e-09	-0.0033487227319388	0.0008829605644777	7.796193584229543e-07	1.121394393540366e-05	0.0008860654273688	-5.194612755480004e-05	2.6984001679395554e-09	7.851119415782542e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
