global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67
5082.180762774346	n/a	25828561.305513628	n/a	3360.207975381594	n/a	n/a	11290997.637818072	3704.802645740712	n/a	n/a	13725562.643887378	3582.962421041664	6142.115061902069	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0189498973842461	n/a	n/a	0.0003590986108734	0.0192068551768329	n/a	n/a	0.0003689032857838	-0.0124226464294423	n/a	n/a	0.0001543221443109	3.0984734261051605e-05	n/a	n/a	9.60053757227985e-10	6.600711059090436e-05	n/a	4.3569386485598794e-09	n/a	0.0004629985630147	n/a	n/a	2.1436766935367717e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5078.784831186301	-3.395931588044732	25794055.361488063	11.532351350680017	3359.022868380652	-1.1851070009420257	1.404478603681802	11283034.630304184	3703.698347972163	-1.104297768548804	1.219473561621868	13717381.452771729	3584.4188786034083	6163.519469909041	0.583754	29.693562	0.1252502966702285	0.0630607096604926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0001076518455818	0.0190575492298279	0.0003631901826473	1.1588919857167712e-08	0.0638159770460475	0.0446091218692145	0.0019899737539424	0.0040724789263416	-0.0536081521893407	-0.0411855057598984	0.0016962458846986	0.0028738339811555	-0.0001470095815436	-0.0001779943158046	3.168197645876605e-08	2.161181706562438e-08	7.698244183540481e-05	1.0975331244500452e-05	5.926296350941485e-09	1.2045789592650786e-10	0.0002440058138381	-0.0002189927491766	4.7957824191925253e-08	5.953883718679353e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5088.999180809175	10.21434962287458	25897912.662276454	104.33293821831803	3373.9769703975667	14.954102016914476	223.6251671322856	11383720.596773142	3697.859710369088	-5.838637603074858	34.089689060039724	13674166.437570956	3574.716080255097	6223.54491122286	0.853688	43.424141	0.2000360129477794	0.086896330850405	-0.0441000119	0.0050015136	-0.2468781735	0.0971202378	-0.0238551987	-0.0315819511	0.0615131485	-0.0382710018	0.1398953157	-0.0493051308	0.1682963369	-0.0023035057	-0.055184868	0.0189530431	-0.0460826755	0.0039766252	-0.0656781041	-0.0552771764	0.0138255856	-0.0692163214	0.0377767889	-0.1001127969	-0.0761689896	0.1593639512	-0.000660942	0.1299572996	-0.1179285018	0.1753688801	-0.0332995102	0.0397185043	-0.0700203934	0.0438040406	-0.0190061821	0.0202482536	-0.0523445047	0.0471749939	-0.0140208395	0.0165042619	-0.0292560994	0.1024667847	-0.1194907874	0.0742563202	-0.0595046027	0.0396649354	-0.0373939728	0.19242404	-0.0182900802	0.0329236921	0.0960005569	0.0959930115	0.0959804361	0.0959628315	0.0959401986	0.0	0.0	-0.0160040714118991	-0.0161117232574809	0.0002595876263256	0.0002561303017571	0.0210309961111647	-0.0427849809348827	0.0018305545935982	0.0004423027974278	-0.0420384097995452	0.0115697423897955	0.0001338589389662	0.0017672278984744	0.0010018218812008	0.0011488314627444	1.3198137297914375e-06	1.0036470816527098e-06	-0.0008861382433289	-0.0009631206851643	7.852409862900287e-07	9.2760145419136e-07	0.0007234449932418	0.0004794391794036	2.2986192674729317e-07	5.23372658246628e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5113.8000036672165	24.8008228580411	26150950.477506824	615.080814435934	3396.178082552823	22.2011121552564	492.8893809302733	11534025.56841217	3712.5217642575817	14.662053888493574	214.97582422908957	13782817.850086229	3590.955301177705	6272.89899075264	1.074025	54.631927	0.3836128152234692	0.2006015311742555	-0.0171502684	0.0082409174	-0.2246185025	0.0837195061	0.024728082	-0.0122660281	0.0357978831	-0.0654113017	0.0984165309	0.036596183	0.1113811233	0.0242827861	-0.0369707794	-0.0037919434	0.0167064202	0.0270687787	-0.0856145251	-0.0360004751	-0.0084370054	-0.0059543338	0.0435776962	-0.1079119527	-0.0702167975	0.1312551909	-0.0193360124	0.1059997941	-0.1303279863	0.1322058968	-0.0504137432	0.025654817	-0.071335745	0.0377929459	-0.0181267343	0.0332449676	-0.0320531451	0.0350910779	-0.0400214865	-0.0975939465	-0.0109869171	0.1146017783	-0.0280237874	0.061450513	-0.0088969098	0.0334284583	-0.0697467054	0.0607902246	-0.0416276357	0.0467805683	0.0959804361	0.0959125386	0.0957994116	0.0956411086	0.0954377042	0.0	0.0	0.0171364602974364	0.0331405317093355	0.0010982948419774	0.0002936582715256	0.1269991748713437	0.105968178760179	0.0112292549097492	0.0161287904180021	-0.190479449051665	-0.1484410392521198	0.0220347421342493	0.0362824205110258	0.0018398012870723	0.0008379794058715	7.022094846647521e-07	3.384868775912892e-06	-0.0018131950426873	-0.0009270567993584	3.2876762628257995e-06	8.594343092366407e-07	0.0008796700980486	0.0001562251048068	2.4406283371895653e-08	7.738194814008335e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5132.603864624176	18.8038609569594	26343622.431155022	353.585186888662	3436.0212698909554	39.84318733813234	1587.4795772615091	11806242.167143054	3719.175220475992	6.653456218410156	44.268479650300776	13832264.320602642	3605.6477097898505	6383.06567399236	0.942983	47.966297	0.4656930527898981	0.2168892222371606	0.0349225894	0.0574046319	-0.1418362488	0.0509718655	0.0255108268	-0.0226770778	-0.044958153	0.0207115717	0.0463341839	0.036577363	0.1217878096	0.0053234271	-0.027521642	0.0116588117	0.043337368	-0.0190294408	-0.0456293596	-0.0263889756	0.0235879045	0.0305843353	-0.0188461129	-0.0886421554	-0.0389366827	0.1143644503	-0.0311367523	0.0552073992	-0.1001649794	0.1188976238	-0.0602083501	0.0036925171	-0.0451499215	-0.0150266082	-0.0028472287	0.0122166053	0.019739106	0.0862734009	-0.0331597608	-0.0728536649	0.009806082	0.0749998229	-0.0722237981	0.0101633503	-0.0086620705	0.0143686237	0.0097842586	-0.0077584224	0.0246397099	0.0330119249	0.0959401986	0.0957516603	0.0954377042	0.0949987415	0.0944353471	0.0	0.0	-0.0609983419547859	-0.0781348022522223	0.0061050473229938	0.0037207977212329	0.1504216314843489	0.0234224566130051	0.0005486114737881	0.0226266672184132	-0.3587798021730606	-0.1683003531213956	0.0283250088607864	0.1287229464473405	-0.0001720390870176	-0.0020118403740899	4.0475016908181896e-06	2.9597447461849344e-08	-0.0036410823026726	-0.0018278872599853	1.3257480334835604e-05	3.341171835216568e-06	0.0008026889160583	-7.698118199029995e-05	5.92610238062368e-09	6.443094959628487e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5141.937837475946	9.33397285177034	26439524.72446681	87.12304919758574	3455.763639701197	19.7423698102416	389.76116572433887	11942302.333480865	3728.4599430665216	9.284722590529782	86.20607358309407	13901413.54705161	3610.0247688634886	6366.562998427639	0.72904	37.083744	0.2297895555840596	0.1345254679443014	0.0412769825	0.0363621601	-0.1076270504	0.0189152243	0.0331199775	-0.0216852716	-0.025658503	-0.00663963	0.041235704	0.0323648684	0.0508901032	0.01786309	-0.0121753997	0.0028597858	0.0379722498	0.008133374	-0.028251266	-0.0129854182	0.0106058676	0.0286083096	0.0105029582	-0.0529095819	-0.0465630745	0.083841609	-0.0376891906	0.0391992514	-0.0853828349	0.0714196491	-0.0398072487	0.0156648331	-0.0446322619	-0.0031951731	0.0075489188	0.0140196421	-0.0005016713	0.0666038583	-0.0453467011	-0.1002061062	0.0248786022	0.0566544173	-0.0125065929	-0.0005137633	-0.0138867637	0.0172425856	0.0193353391	-0.0294575199	0.0236272195	0.0273388478	0.0958798529	0.0955105114	0.0948959959	0.0940378836	0.0929383775	0.0	0.0	-0.0469115957094885	0.0140867462452973	0.0001984364197794	0.0022006978120105	0.1233174612474385	-0.0271041702369103	0.0007346360442314	0.0152071962485134	-0.4810427466675975	-0.1222629444945369	0.0149482275964742	0.2314021241215063	9.804366011399788e-05	0.0002700827471315	7.294469029815063e-08	9.61255928854914e-09	-0.0030279911700588	0.0006130911326138	9.16873052595406e-06	3.7588073688967245e-07	0.0003591489036574	-0.0004435400124009	1.9672774260059057e-07	1.289879349983124e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5125.7223452611415	-16.215492214804726	26273029.560709376	262.94218776839267	3446.134283633815	-9.629356067382105	92.72449827242856	11875841.500836346	3721.337419061762	-7.122524004759725	50.73034819837852	13848352.186509255	3608.803460464912	6340.324776196161	0.606704	30.860935	0.172189593417315	0.0919426950846033	0.0383685421	0.0447487482	-0.0983688157	0.0198697286	0.0314510465	-0.0156646699	-0.019823016	0.0175310198	0.0074650663	0.0592306041	0.0811572887	0.006788791	-0.021552463	0.0102825914	0.0223586269	-0.0114744476	-0.013127265	-0.0216363732	0.0209741546	0.0247204173	-0.0076769112	-0.0430907155	-0.0139306169	0.0847227239	-0.0333764376	0.0303810839	-0.0782601105	0.0763563054	-0.0488903025	-0.0035201379	-0.0386293997	-0.0012565166	0.0161147875	-0.0027659749	0.0145285901	0.0615519639	-0.0214131885	-0.058173127	0.0141016827	0.0542455377	-0.0443234075	-0.0042608296	-0.010240839	0.0109219033	0.0217845741	-0.0517191541	0.0182875378	0.0222377637	0.0957994116	0.0951892942	0.0941753084	0.0927617564	0.0909546357	0.0	0.0	-0.033158869350288	0.0137527263592005	0.000189137482311	0.0010995106165894	0.2024111377226631	0.0790936764752245	0.0062558096583674	0.0409702686741828	-0.4937028737259226	-0.012660127058325	0.0001602788171329	0.2437425275252342	-0.0010421036212941	-0.001140147281408	1.2999358233022765e-06	1.0859799575142772e-06	-0.0029206463376436	0.0001073448324151	8.530175029590974e-06	1.1522913046247333e-08	0.0002729797469894	-8.6169156668e-05	7.4251235608743306e-09	7.451794226639683e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5132.283949164564	6.56160390342211	26340338.53485221	43.05464578540428	3433.8270553212183	-12.307228312596637	151.46786873838022	11791168.245855987	3723.4353572120353	2.0979381502734213	4.401344482372664	13863970.859336715	3604.588705503621	6327.503566494948	0.693459	35.273861	0.2684376936391132	0.1314009283153202	0.0527576017	0.0334278366	-0.0690365312	0.0051841891	0.0289837346	-0.0284020845	-0.0403044804	-0.0068581551	0.0279877201	-0.0028490564	0.0466888747	-0.0141581715	-0.0153035193	0.0051137787	0.027753272	-0.0002303131	-0.0246722938	-0.0154627541	0.0073992365	0.03516826	-0.00287529	-0.0297310869	-0.0028727202	0.0436494074	-0.0420758463	0.006895686	-0.0595808207	0.0288310996	-0.035545689	0.0275228003	-0.0239739059	0.017099333	0.0075511756	-0.0128884575	-0.0008397438	0.0449713166	-0.0200099035	-0.0717020525	0.034055144	0.0209707111	-0.0279973308	-0.0547043964	-0.0210083532	0.0043841492	-0.0187072992	-0.0308565355	0.0176430827	0.0065585109	0.0956988917	0.0947882778	0.0932770011	0.0911746382	0.0884945117	0.0	0.0	0.0225438953441425	0.0557027646944305	0.003102797994603	0.0005082272172876	0.2340413180675682	0.0316301803449051	0.0010004683086512	0.0547753385628046	-0.5893576804558052	-0.0956548067298825	0.0091498420505311	0.3473424755122469	-0.0006200336917181	0.000422069929576	1.781430254522897e-07	3.844417788655759e-07	-0.0018626603935183	0.0010579859441253	3.469503741581748e-06	1.1193342579667025e-06	0.000501922710686	0.0002289429636966	5.24148806261827e-08	2.519264075023821e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5128.19862724328	-4.085321921284049	26298421.160459857	16.68985520052399	3424.4053851040926	-9.421670217125666	88.76786968027278	11726552.241529908	3722.17957681523	-1.2557803968052212	1.576984405000279	13854620.802060405	3606.060590115478	6302.411513629455	0.605938	30.821959	0.1778591915069343	0.0848825627304847	0.0365280079	0.0198089365	-0.0516126393	0.0068620351	0.027809517	-0.0255989713	-0.0217003598	-0.0081540416	-0.0016295727	0.005174523	0.0378467368	0.0120062145	-0.0168807392	0.0141436492	0.0164268982	0.0173535747	0.0042692977	-0.0180031916	0.0178555781	0.0217407251	0.0087085113	-0.0028499757	0.0131540765	0.0518586604	-0.0381410273	0.0087457298	-0.0448186963	0.0373209132	-0.0222753264	0.0122705957	-0.0205801141	0.0333616531	0.0143582146	-0.0058903086	-0.0061814257	0.0332208771	0.0104434251	-0.0818652489	-0.0042472397	0.0280223221	-0.0073610445	0.0082769093	-0.0012325866	4.84977e-05	0.0356191944	-0.0579433122	0.0200212278	-0.019678939	0.0955783141	0.0943077986	0.0922027682	0.0892818499	0.0855708907	0.0	0.0	0.0351876364484127	0.0126437411042701	0.0001598641891118	0.0012381697588256	0.2215244861232577	-0.0125168319443104	0.0001566710819221	0.0490730979521733	-0.6397153188884488	-0.0503576384326436	0.0025358917485128	0.4092356892205497	-0.0015800393912508	-0.0009600056995327	9.216109431352688e-07	2.496524477904199e-06	-0.0027455614676628	-0.0008829010741445	7.538107772714709e-06	7.795143067255122e-07	0.000705835537523	0.000203912826837	4.1580440948656354e-08	4.982038060303823e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5129.704751468164	1.506124224884843	26313870.837235063	2.268410180784969	3433.7353888126004	9.330003708507776	87.04896920076882	11790538.72038402	3726.177263388245	3.9976865730150166	15.981497936064548	13884396.998191511	3607.940923119678	6325.541187266775	0.6687	34.014458	0.1588332345731658	0.0935904782161347	0.0420898175	0.0430556581	-0.033037179	-0.0119798771	-0.0006009673	-0.0207565837	-0.0268854959	0.0107322523	-0.0143932747	0.0077491885	0.0401641503	0.0293742218	-0.0135463843	-0.0067618593	0.0322126717	0.0200229462	0.0143463209	-0.0139031617	-0.0010246433	0.0416270472	0.0077110849	0.000940311	-0.008069499	0.0368275855	-0.0353395163	-0.0102522409	-0.0246498224	0.036001858	-0.0413738283	0.0108048963	0.0039957017	0.0210997548	0.0165437219	-0.0268211075	0.0006482796	0.0187182834	0.0546676601	-0.0248069824	-0.0258738335	0.0140435085	-0.0669017934	-0.0076163049	-0.004216373	0.0111796162	0.0372423388	-0.0503798955	0.0222110545	-0.0221601064	0.0954377042	0.0937482592	0.0909546357	0.0870897373	0.0821990853	0.0	0.0	0.028228564849968	-0.0069590715984446	4.8428677512279634e-05	0.0007968518734888	0.3020663475788296	0.0805418614555719	0.0064869914467285	0.0912440783396143	-0.659669972798568	-0.0199546539101191	0.0003981882126726	0.4351644730120634	-0.0012438535776031	0.0003361858136477	1.1302090129796617e-07	1.547171722516031e-06	-0.0021638740189295	0.0005816874487333	4.682350769798106e-06	3.383602880138556e-07	0.0005961558477234	-0.0001096796897996	1.2029634354536491e-08	3.554017947748056e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
