global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69
5372.824181185886	n/a	n/a	28867239.681935787	4077.5441256724425	n/a	16626366.096805844	n/a	3696.740468689469	n/a	n/a	13665890.092846433	3647.192396881621	6970.664592514446	n/a	n/a	n/a	n/a	0.06439665	-0.1563622164	0.0441034868	-0.0142869589	0.0968467	-0.0434362753	-0.0020303638	0.022663276	-0.1004799714	-0.0001900107	0.1362314086	-0.0625602612	0.0736982692	-0.0024194603	-0.0116220748	0.008215236	-0.0141352382	-3.4025e-05	0.0936261448	-0.0118741322	-0.0014722409	-0.0072285572	0.0019857313	-0.0506590701	0.1074946261	-0.0545793558	0.0210020838	-0.0108741877	-0.038952672	0.0787134732	-0.0484345945	0.0602483549	-0.0847178981	0.0522399491	-0.0077578371	0.0040465241	-0.0167503003	0.0181465969	-0.0062194261	0.0816162082	-0.0863799695	0.039984527	0.061657543	-0.0435016028	0.0176602546	-0.1266263138	0.0015138831	-0.1003741001	0.1094024746	-0.0591385327	0.0229948123	-0.1769556854	0.0955612383	0.0955538639	0.0955415737	0.0955243683	0.0955022485	-0.0840742460370762	n/a	0.0070684788467028	n/a	0.1370731823027711	n/a	0.0187890573066087	n/a	0.1313626794226792	n/a	0.0172561535451055	n/a	0.0081168736016184	n/a	6.588363706464964e-05	n/a	0.0012099669748939	n/a	1.4640200803338956e-06	n/a	-0.0021079472556263	n/a	4.443441632502449e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5346.823337722397	-26.00084346348922	676.04386081287	28588519.80481287	3997.6111042062303	-79.93302146621227	15980894.540472956	6389.287920717951	3688.142668457031	-8.597800232437748	73.92216883690661	13602396.342893347	3642.4534075601473	6974.916084705699	1.080637	55.138969	0.4652975397470657	0.2722998788284254	0.0571856002	-0.1396762053	0.0698681687	0.0231798535	0.0569995647	-0.0467985704	-0.0383117735	0.0194554011	-0.0723628136	-0.0047202936	0.0604452905	0.0010961615	0.0149073296	0.012783664	-0.0232115766	0.0029100859	-0.0151996259	0.0608245448	0.0347956503	-0.013858822	-0.013227496	-0.0137342639	0.0057349496	-0.0303212756	0.0604891246	-0.0122526439	-0.0464073682	-0.0086193091	-0.0185405552	0.0465079866	-0.0322317592	0.0325018244	-0.0440552142	0.0527889535	0.0201876397	0.0078296274	-0.0184860917	-0.00190675	-0.0604188099	0.0672600203	-0.1023581756	0.1371567989	0.0076695009	-0.0691843562	-0.0146002344	-0.0967546401	-0.0015729846	-0.1046692942	0.0332544232	-0.0039201886	0.0061987161	-0.1399954658	0.0955415737	0.0954752155	0.0953646527	0.0952099364	0.0950111383	-0.0838607663759631	0.000213479661113	0.0070326281371638	4.5573565708962896e-08	0.0357971477414196	-0.1012760345613515	0.001281435786421	0.010256835176472	0.1962784630973004	0.0649157836746212	0.0385252350758383	0.0042140589700902	0.0035590195081225	-0.0045578540934958	1.266661985919652e-05	2.077403393759733e-05	0.0003752088648545	-0.0008347581100394	1.4078169226540244e-07	6.968211022765511e-07	-0.0026931798890906	-0.0005852326334643	7.253217915002058e-06	3.424972352715601e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5350.15034564475	3.3270079223530047	11.068981715399657	28624108.72100264	4065.422585536865	67.8114813306347	16527660.798993248	4598.39700025502	3695.447246981534	7.304578524503086	53.35686742063167	13656330.3552234	3651.061279074061	7002.218775230041	0.935694	47.743347	0.2254920779314025	0.1553455922427045	0.0168482429	-0.0667909894	0.0618109137	-0.0054480701	0.0135465254	-0.0192529025	0.0031729825	0.0204770268	-0.032876984	-0.0042198763	0.0016237578	0.0091080215	-0.0421641604	-0.0023732149	0.0007734063	-0.0076973963	-0.0252347061	0.0180495239	0.0290805189	-0.0239847541	0.0029070193	0.0059117349	0.0130138086	-0.0279869546	0.0426456263	0.0234148441	0.0024544346	-0.0041380916	-0.009091731	0.0420550291	-0.0273768577	0.0280721236	-0.0412556486	0.0293625987	0.035148368	0.0051792107	0.000782167	0.0343442713	-0.0340646382	0.0478135606	-0.0541362035	0.0481772237	0.0068364984	-0.0425657972	0.0129362933	-0.0418616732	-0.0035245855	-0.030477136	0.0262287961	0.0306113746	0.0206793129	-0.0732059723	0.0955022485	0.0953179834	0.0950111383	0.0945821078	0.0940314435	-0.0608264046727811	0.0230343617031819	0.0036998515054169	0.000530581819073	0.0061014321901495	-0.0296957155512701	3.722747477099252e-05	0.0008818355221019	0.047616168264355	-0.1486622948329454	0.0022672994801793	0.0221004779049975	0.0037187644626369	0.0001597449545144	1.3829209128571112e-05	2.551845049280776e-08	0.0001962600418834	-0.0001789488229711	3.851800404007393e-08	3.202268124274208e-08	-0.002549879549696	0.0001433003393945	6.501885717957877e-06	2.053498727060753e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5323.935213067255	-26.21513257749484	687.2331760556314	28344286.15293748	3992.839457673597	-72.58312786326815	15942766.934755182	5268.310450415533	3686.432507404927	-9.0147395766071	81.26552963404633	13589784.631651778	3637.632697122069	6820.518375795155	0.586461	29.923883	0.0709230840574262	0.0369162700587141	0.0276597614	-0.0677342129	0.0729923639	0.0201436196	0.0746199983	-0.0375042608	-0.0323733461	0.0007086765	-0.0389335958	0.0138547904	0.0429353809	-0.0030780873	0.0439993267	0.0118091681	-0.0043802987	0.0049739866	-0.0050273522	0.0024203779	0.0383715362	-0.0057666006	-0.0140392656	-0.002527538	-0.0039938017	-0.0174062429	0.0314989217	-0.0448090526	-0.0041781736	-0.015363124	-0.0095684597	0.0361300878	-0.0296130635	0.0291550447	-0.0372822032	0.0404269737	0.0401468651	0.0159675207	-0.0140900041	0.0210554246	-0.0368107336	0.0445369905	-0.0636327446	0.06369236	-0.0049180232	-0.0593356564	-0.001031249	-0.058212523	-0.0083823681	-0.0370542937	0.0260584184	0.0264952935	-0.0066535871	-0.0731551026	0.0954432708	0.0950822971	0.0944816852	0.0936429488	0.0925682019	-0.0653348388390924	-0.0045084341663112	0.0042686411661301	2.032597863196304e-05	0.0311850018666746	0.0250835696765251	0.0009725043414244	0.000629185467717	0.0455870019478652	-0.0020291663164897	0.0020781747465946	4.1175159399767775e-06	0.0035589144236698	-0.000159850038967	1.2665871875004946e-05	2.5552034957783376e-08	0.0003787535882713	0.0001824935463879	1.4345428062838544e-07	3.3303894473232613e-08	-0.002106184857089	0.000443694692607	4.436014652231012e-06	1.968649802476203e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5341.03611026813	17.100897200874897	292.4406850748909	28526666.731188115	4009.600631344277	16.761173670680364	16076897.222876426	280.93694281870864	3688.3366401407534	1.904132735826352	3.6257214756455465	13603827.17100478	3643.0868873725503	6908.919377458542	0.581205	29.655727	0.1065371131775234	0.0508340993807101	0.0123373672	-0.0552792703	0.0522389888	0.027389155	0.0327629977	-0.0457466042	-0.0121111819	-0.0050758224	-0.0306658701	-0.0022978377	0.0365613901	0.0082533165	0.0311771331	0.010302133	-0.0074571929	1.73596e-05	-0.009153252	0.0148102605	0.0326098644	-0.010907368	-0.0103929805	-0.004809004	0.0053850821	-0.0175834899	0.0394100602	0.0084823617	0.004970908	0.0043210592	-0.0089034044	0.0292875582	-0.0318009328	0.0346007573	-0.0361229772	0.0288064999	0.0305956031	0.0103650837	-0.0039290181	0.0318240817	-0.0469914478	0.0479594093	-0.0673206526	0.052112979	0.0170834576	-0.0332578849	0.0019070141	-0.0459552341	-0.0035102394	-0.0230542449	0.0289894186	-0.0134655883	0.0123398493	-0.0553282321	0.0953646527	0.0947683504	0.0937772737	0.092395551	0.0906289382	-0.0605097057712384	0.0048251330678539	0.0036614244925218	2.328190912249811e-05	0.0483239535724209	0.0171389517057462	0.0023352044888694	0.0002937436655719	0.040150819491032	-0.0054361824568332	0.0016120883058014	2.9552079703981057e-05	0.0032071524583005	-0.0003517619653693	1.028582689078294e-05	1.2373648028047266e-07	-0.0002643213978177	-0.0006430749860889	6.986580134430283e-08	4.135454377333675e-07	-0.0026940848245725	-0.0005878999674834	7.258093041991838e-06	3.456263717671001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5337.348242074408	-3.687868193722352	13.600371814268962	28487286.257174768	4029.1326046847967	19.53197334051947	16233909.546134094	381.49798257476334	3691.995292242381	3.6586521016274673	13.385735200743085	13630829.237939904	3645.594591680375	6855.868886023537	0.710486	36.252193	0.2110578110490172	0.1230827649468094	-0.0053709143	0.0092923464	0.0052857956	0.003257431	0.0042886835	-0.0325385225	-0.0069657249	0.0145085204	-0.0188741038	-0.0057345203	-0.0028905117	0.0315305306	-0.0096502653	0.0038354487	0.0006874929	0.0024651766	-0.0090459368	0.023652289	0.0170397117	-0.0011063216	-0.0042492207	0.002200619	-0.0021252562	-0.0154313015	0.0233213833	-0.0043152053	-0.0221925192	-0.0031513364	-0.0014177903	0.0129677769	-0.0211137369	0.0242391985	-0.0100076707	0.0122174298	0.0196870973	0.0283446211	-0.0156860176	0.0086111857	-0.05392028	0.0452831075	-0.0248419902	0.03798647	0.0124820561	-0.0205597841	-0.0075630544	-0.0187056216	-0.0196275267	-0.0007474798	-0.020533776	0.0303281953	-0.0134558305	0.0178266305	0.0952664105	0.0943764019	0.0928992083	0.0908440203	0.0882236248	-0.0352128182652933	0.0252968875059451	0.0012399425701845	0.0006399325174884	0.0374599487507225	-0.0108640048216984	0.0014032477604067	0.0001180266007658	0.0161666213538183	-0.0239841981372136	0.0002613596459977	0.0005752417602851	0.0009019089272374	-0.0023052435310631	8.134397130305177e-07	5.314147737508269e-06	-0.000528013518656	-0.0002636921208383	2.787982758834901e-07	6.953353459220062e-08	-0.0022447660647907	0.0004493187597817	5.038974685635926e-06	2.0188734789185465e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5344.6447917521455	7.296549677737858	53.23963719969643	28565227.950003333	4036.645580991329	7.512976306532437	16294507.546536826	56.444812982517774	3698.017477018498	6.0221847761172285	36.266709477698114	13675333.26033426	3651.817864504818	6839.144444503376	0.496517	25.334522	0.0575009814932698	0.0313961765242198	-0.0048290534	0.0114202115	-0.0060054722	0.0064851885	0.0052319419	-0.0182009811	-0.0068430164	-0.00512079	-0.0131449631	-0.0293702589	0.0038084637	-0.000382961	-0.0116085339	-0.0075338908	0.0086644583	-0.0094389882	-0.0106519184	-0.0089799198	0.0149184893	-0.00712025	0.0069048691	0.0070278346	0.0071257239	-0.0113686725	0.0078490928	-0.0105213973	0.009988167	-0.0040932227	-0.0001570029	0.008774711	-0.0276717585	0.0272109782	-0.0056131527	0.0063735024	0.0150088813	0.0281112325	-0.013445124	0.0256434301	-0.0525513713	0.056500578	-0.0155133998	0.0221211789	0.0052276177	-0.007154465	0.0025486925	0.0063195357	-0.0176771514	0.026174609	-0.0335057302	0.0374730873	0.0035425715	0.0386767937	0.0951485642	0.0939067741	0.091849115	0.0889934638	0.0853646308	-0.0255762568059481	0.0096365614593452	0.0006541449122038	9.286331675973734e-05	0.0466594931329638	0.0091995443822413	0.002177108299425	8.463161684082756e-05	0.0254372183167816	0.0092705969629632	0.0006470520756956	8.594396804970434e-05	0.0004549455744311	-0.0004469633528063	2.0697547569444363e-07	1.9977623875184901e-07	-0.0005269788226145	1.034696041500062e-06	2.777066794841646e-07	1.0705958982958978e-12	-0.0021048785398641	0.0001398875249266	4.430513667580427e-06	1.956851963009014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5340.048376369709	-4.596415382436135	21.12703436789552	28516116.661968768	4013.057846062736	-23.58773492859291	16104633.275845688	556.3812390615619	3689.8101177524536	-8.207359266044477	67.36074612192614	13614698.705068376	3642.833759070127	6817.448136434198	0.469364	23.949055	0.0688225150734102	0.0482547031562213	-0.0033946175	0.0059457681	0.0038789995	0.0016499628	0.0206706069	-0.0090813124	-0.0142870602	-0.0084543018	-0.0278558678	-0.0116527525	0.0224295783	-0.0053532096	0.0209811319	0.0054042191	-0.0016536048	0.006451897	0.0087860037	-0.0221860753	0.0207881559	0.0029634405	-0.0063946769	-0.0032045575	-0.0064665043	-0.0026191163	0.014980871	-0.0445152138	0.0058799003	-0.0158285612	0.0023762491	0.0138264063	-0.0337362269	0.0225520508	-0.009776048	0.0298308077	0.0129212342	0.0318781635	-0.0265605849	0.0259157456	-0.0508019956	0.0696192153	-0.0040440033	-0.0036622255	0.0144490298	-0.0042235204	-0.013728334	0.0185908118	-0.0172433802	0.0302985791	-0.0096886176	-0.0227236344	0.0119301538	0.035789917	0.0950111383	0.0933598536	0.0906289382	0.0868499729	0.0820666583	-0.0252586994352412	0.0003175573707068	0.0006380018971598	1.0084268369027873e-07	0.0299130351094447	-0.0167464580235191	0.0008947896694588	0.0002804438563334	0.0255700010167458	0.0001327826999642	0.0006538249519963	1.7631245409783452e-08	0.0012869963126374	0.0008320507382063	1.6563595087422643e-06	6.923084309496488e-07	-0.0005287278012524	-1.7489786379000852e-06	2.7955308781719744e-07	3.058926275830837e-12	-0.0019061639171239	0.0001987146227402	3.6334608789451306e-06	3.9487501290780064e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5352.78170220413	12.733325834420611	162.13758680552337	28652271.951451343	4067.134261187385	54.076415124648975	16541581.098524258	2924.258672733364	3694.7319647469008	4.921846994447151	24.22457783674845	13651044.291322494	3650.038865850616	6908.685188285297	0.47795	24.387152	0.1074160019997906	0.061421121696834	-0.0010971901	-0.0106209479	-0.0015587376	-0.0080811564	0.000127296	-0.002040884	0.0119438471	-0.0048285866	-0.01427359	0.0112854505	0.0203677777	-0.0116232165	-0.0294199372	0.0007121315	-0.0030231472	-0.0013531534	-0.0067276418	-0.0095258502	0.0142829996	-0.0149500525	-0.0005149656	-0.0034569653	0.002474192	-0.0157132276	0.0211228783	-0.0021609366	0.0064821802	-0.0125894962	0.0006554059	0.0212094734	-0.0359279842	0.025643623	-0.0178489129	0.0257059299	0.0074167014	0.0165624822	-0.012678497	0.0318588625	-0.031820747	0.0598439039	0.0049928653	-0.0226719595	0.0081203132	0.0005256201	-0.0053719483	0.0235481386	-0.0059641538	0.031713406	0.0047729716	-0.0288406616	0.0319689424	0.0264250529	0.094854161	0.0927360906	0.0892409375	0.0844206031	0.0783466667	-0.0251743417194632	8.435771577799955e-05	0.0006337474810083	7.116224211281754e-09	0.0563291997774086	0.0264161646679639	0.0031729787475632	0.0006978137557649	0.001185458245672	-0.0243845427710738	1.405311252231736e-06	0.0005946059261543	0.0022043478006138	0.0009173514879763	4.859149226070897e-06	8.415337524925148e-07	-0.0007010581884574	-0.000172330387205	4.914825836031714e-07	2.9697762354225227e-08	-0.0018652270554058	4.093686171809997e-05	3.4790719682177915e-06	1.6758266473268384e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5351.31348238517	-1.4682198189602786	2.1556694367877536	28636555.986757293	4058.8293642090266	-8.304896978358556	16474095.80776545	68.97131382114908	3693.022404865864	-1.7095598810369663	2.922594986851127	13638414.482841248	3647.381944129676	6908.654015291183	0.463762	23.66324	0.0940598133828913	0.0714975300033246	-0.0048589051	0.0001266671	-0.0130878486	-0.017847511	-0.004770799	0.0014956285	0.0060580564	-0.0045800157	0.0014825159	0.0113916364	0.0061477493	0.0007936792	-0.0091910885	0.0020213743	0.0018656272	0.0059246739	0.0068690138	0.0210449728	0.0165229585	-0.0206547134	-0.0015264523	0.0032533206	-0.0067331407	-0.0050106523	0.0304142071	-0.0090723811	-0.0219233711	-0.0160315624	0.0015553783	0.01300472	-0.0301277032	0.0218386458	-0.0070068651	0.0195761997	0.0071312528	0.0217096435	-0.0206167181	0.0134021482	-0.0347470986	0.0624402161	-0.0006093075	-0.0062624302	0.0031894771	-0.0013854895	-0.0058004866	0.0066056149	-0.016531796	0.0257041223	-0.0171516843	0.0083707551	0.0090507233	0.0477722453	0.0946776645	0.0920359983	0.0876876832	0.081713351	0.0742237856	-0.0255061590821839	-0.0003318173627206	0.0006505641511256	1.1010276220291983e-07	0.0553515843685517	-0.0009776154088569	0.0030637978921088	9.557318876344454e-07	0.0093058905620608	0.0081204323163888	8.659959915305226e-05	6.594142100505156e-05	0.0008699603738042	-0.0013343874268095	7.568310519895434e-07	1.7805898048275453e-06	-0.0005278929042122	0.0001731652842452	2.7867091831759097e-07	2.998621566772093e-08	-0.0020502733102495	-0.0001850462548437	4.203620646721443e-06	3.4242116431679595e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
