global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50
5902.178146708338	n/a	34835706.87548148	n/a	4965.409065844497	n/a	24655287.191170715	n/a	4336.552480357777	n/a	18805687.414897192	n/a	4219.362864550017	8347.141588267323	n/a	n/a	n/a	n/a	0.1212130671	-0.0277345681	0.134411023	-0.0973620591	0.1928810025	-0.1331971902	-0.0166226238	0.1055369871	-0.0912799871	0.0003932051	-0.0825203184	0.1268133966	-0.1358798236	0.0038080405	-0.0465127822	-0.0999755105	-0.0390411044	0.0162149459	-0.1003480864	0.0067566629	-0.1073462549	0.0716153243	-0.0816018083	0.0744894471	-0.1004649001	0.0730987647	-0.2506393488	0.1471190823	-0.2031344602	0.0967333791	-0.1256417254	0.0034357613	-0.0897571303	0.108738727	-0.0758914261	0.0894869323	-0.0937424767	0.0389095241	-0.0152450994	0.0964628883	0.0073940949	-0.0671103385	0.1552699453	-0.0573411038	0.0422043769	-0.2655950902	0.0448271391	-0.0132125773	0.1151118749	0.0136298946	-0.0773780531	0.2180378765	-0.0602185409	0.1490560854	-0.0723644407	0.1408151545	-0.1587348995	-0.1506335183	0.3240460531	-0.0453045778	0.0206744474	-0.1181746944	0.002604862	-0.3519616003	0.1264834656	-0.0754628123	0.1053474458	0.0031319435	-0.1313496931	0.0694982552	-0.080918017	0.0358132104	-0.0285518195	0.0053458027	-0.0531320416	0.074875503	-0.0102756357	0.0955612383	0.0955538639	0.0955415737	0.0955243683	0.0955022485	0.2846324941469333	n/a	0.081015656724304	n/a	-1.096333678553421	n/a	n/a	1.2019475347304758	-1.676633668432686	n/a	2.811100458122046	n/a	-0.0159284695026756	n/a	0.0002537161406976	n/a	0.0008888392917356	n/a	7.90035286533043e-07	n/a	0.0017851894885666	n/a	3.1869015100886785e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5921.877217657001	19.699070948662666	35068629.781005025	388.0533962404454	4931.25967952525	-34.14938631924633	24317322.026911475	1166.1805859811286	4333.234096235796	-3.3183841219815804	18776917.732780453	11.011673181019464	4215.084539285989	8359.014475628339	1.399328	63.872646	0.1384567502635369	0.0816880061867523	0.070102744	-0.0069543405	0.150303719	-0.1617249521	0.2615535712	-0.1739337334	0.0093316973	0.0032159441	-0.051113953	0.0033557987	-0.0817932885	0.1360473036	-0.0535765464	-0.0334408297	-0.1385563789	-0.0971513549	0.0029580952	-0.0824122787	-0.0746274807	-0.0635296649	-0.1167734229	0.0310202715	-0.0881681415	0.2075816786	-0.0867781342	0.0539905325	-0.2022082431	0.3122704735	-0.1355036022	-0.0613348403	-0.179493817	0.1945899773	-0.0203035454	0.1375393041	0.028794962	0.0879815317	-0.122882047	0.0209380155	-0.0195699617	-0.0124307348	0.0349372873	-0.0378407125	0.1565486443	-0.0195400912	0.0890913473	-0.2802732725	0.020091327	-0.1803351604	0.1634524484	0.1491009783	-0.1187771811	0.0875467989	-0.0238948411	0.14647945	-0.0872327659	0.1761605603	-0.189777762	-0.1530935979	0.3518100483	-0.0444511594	-0.0251962973	-0.1377643713	0.130404873	-0.3862940301	0.1569969286	-0.0664946547	0.1345569941	0.0316074022	0.0389456711	0.0439686226	-0.0410706443	0.0563341263	0.0757134549	-0.0419618972	0.0018417785	-0.0561315474	-0.0278715882	0.0955415737	0.0954752155	0.0953646527	0.0952099364	0.0950111383	0.2821912398153614	-0.0024412543315718	0.0796318958285308	5.959722711418491e-06	-1.087764953535455	0.008568725017966	7.342304843351671e-05	1.1832325941399906	-1.599937212752792	0.0766964556798939	2.5597990847511727	0.0058823463138579	-0.0162236316888157	-0.0002951621861401	0.0002632062251743	8.71207161270039e-08	0.0014286530768927	0.0005398137851571	2.0410496141149794e-06	2.9139892264563586e-07	0.0019652198219515	0.0001800303333849	3.862088948591086e-06	3.2410920938678345e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5735.9054657842735	-185.9717518727275	32900611.512413904	34585.492494611324	4905.990839321412	-25.26884020383841	24068746.11550561	638.5142852471203	4232.256299604936	-100.9777966308593	17911993.38554567	10196.51541242318	4109.939504275474	8479.479856710519	2.925946	133.555466	2.006836554038012	1.469630551477633	0.1400564877	0.0077109606	0.0842953269	-0.0190975869	-0.1076683251	0.159221932	0.0591951925	0.0531571208	0.0219337298	0.0140168064	0.1083651322	-0.0489207813	-0.0176964125	-0.0060017862	0.0229330332	0.107435676	-0.0264746014	0.0766985057	0.0870128464	0.0932813307	0.0290547245	-0.3188820219	0.1859427163	0.1836139258	-0.072728058	0.4133698434	0.1465380614	0.143306883	-0.1190183933	0.3841887406	0.0920624321	-0.3187635481	-0.1196095347	-0.2015384933	0.0916718106	-0.1106033673	0.0930234556	0.0177540574	-0.0428725131	-0.0315548511	-0.0643793433	-0.0969977656	-0.2914141093	0.0732055746	0.1922715938	-0.1711894893	-0.3203481896	-0.060238037	0.1262068947	-0.0906922727	0.1482642189	0.2320077013	-0.1151155984	0.0738612072	0.008961996	0.0208695853	-0.0217299422	-0.115490469	0.1537888274	0.0763270293	0.1441538508	0.3293015975	-0.3796123415	-0.0028770008	-0.164565898	-0.052883037	-0.3369316495	-0.2351680031	-0.2203061401	0.1524190464	0.132953371	-0.209711149	-0.1851563395	0.0761498045	-0.0955160797	-0.1049558411	-0.1188352286	0.0955022485	0.0953179834	0.0950111383	0.0945821078	0.0940314435	0.2228427621568585	-0.0593484776585029	0.0496588966456982	0.0035222418003818	-0.5992828436623796	0.4884821098730754	0.2386147716660513	0.3591399267080681	-1.6620645151786704	-0.0621273024258783	2.7624584526161087	0.0038598017067165	0.0107873903224467	0.0270110220112624	0.0001163677899688	0.0007295953100929	0.0020871145519798	0.0006584614750871	4.3560471530858414e-06	4.3357151417387963e-07	0.0022333096172131	0.0002680897952615	4.987671846336522e-06	7.187213832340641e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5908.965892349075	173.06042656480167	34915877.916944705	29949.911242791117	4925.733586421955	19.742747100543056	24262851.364405293	389.77606307600126	4296.7642694646665	64.50796985973011	18462183.187348228	4161.278175423849	4179.7415337697485	8840.392978244827	2.854647	130.301025	1.1565036982030272	0.9523617201005988	0.0727559347	-0.165620771	-0.1247601918	-0.0922641597	-0.047043326	0.166915224	-0.0014819031	0.0379265273	0.0923659909	0.1208901945	0.0864734012	-0.1226980499	0.2302084521	-0.127017848	0.0116844579	-0.0212842019	0.0062646789	0.038544543	0.0700365741	-0.0304341815	0.0161775699	-0.1616810723	0.090530386	-0.1918010086	-0.0456653586	-0.1063464652	0.0999049319	0.039644581	0.1344488678	-0.0797261523	0.0556709272	-0.146376838	-0.125612293	-0.0691172695	-0.0199876383	0.0249560585	0.0416439558	0.0122539938	-0.034553197	-0.0721703601	0.019646283	-0.1177719615	-0.2245411348	0.0178632633	-0.0620005244	0.2240221413	0.0299633561	0.0926815438	0.1604085758	-0.0874332209	0.0862120237	-0.1272190301	0.0638967767	0.0023163571	-0.0664495188	-0.2427825507	-0.0211176304	0.0150903613	-0.0297052226	-0.0406322683	0.0591454757	0.2065083193	0.1238006168	-0.0174024865	0.0700515709	-0.1141612246	0.0242883256	-0.0547320145	0.1557164146	-0.0054779555	0.0638604582	-0.0228970024	-0.184563664	-0.2734950684	-0.1397282313	-0.0637657556	0.0149004697	0.0954432708	0.0950822971	0.0944816852	0.0936429488	0.0925682019	0.1970226337989515	-0.025820128357907	0.0388179182290757	0.0006666790284187	-0.5656698985662558	0.0336129450961237	0.001129830078035	0.3199824341439581	-1.6009023922629808	0.0611621229156895	2.562888469553335	0.0037408052795539	0.0294822513845764	0.0186948610621296	0.0008692031467033	0.0003494978301323	8.474715421935564e-05	-0.0020023673977604	7.182080148279248e-09	4.009475195613934e-06	0.0022542511939891	2.094157677600024e-05	5.081648445601283e-06	4.3854963786511255e-10	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5917.593699376246	8.627807027171002	35017915.19089745	74.43905409810132	4893.295499125992	-32.43808729596276	23944340.841766693	1052.2295074205006	4314.8171708540485	18.052901389381987	18617647.21789693	325.90724857475004	4192.672655843957	8762.770429113505	2.006433	91.584076	1.0951778751478716	0.7000323198693065	-0.079265282	-0.0991674919	0.0693982138	0.0003813093	-0.0041318534	0.0440246769	-0.0569446936	-0.0206079196	-0.0392881489	0.0863612912	0.001239736	-0.0612261141	-0.035468267	0.085780161	-0.0148093043	-0.0612111317	0.0223487808	0.0429209668	0.008766041	-0.0241837494	-0.0390753134	0.0634992446	0.0503941895	0.0430280298	-0.0031915504	-0.010746342	-0.0285496078	-0.0503241168	0.0111744871	-0.1117688044	-0.0124436959	-0.0121503495	0.0169174353	0.0408900992	-0.0677731873	0.0632592575	0.0287914253	0.0181789236	-0.0522593636	0.0436483204	0.0403999346	0.0845096879	0.0076777396	-0.0354441778	-0.038618812	-0.0224474271	0.0234362413	-0.0429055652	-0.0559472563	0.0584761359	0.0391613217	0.0026821239	-0.0009220772	-0.1163623244	-0.0767561361	0.0164498833	-0.0006064552	0.0387442261	-0.0463993417	0.0535817927	-0.0576824689	0.0576084968	-0.0233242004	-0.005892848	0.0078332641	0.0191992333	0.028868612	-0.00997865	0.0303732978	0.0011939903	-0.015618738	0.0412620831	0.0234191358	0.0810719287	0.0629368388	-0.0997132497	0.0166758936	0.0953646527	0.0947683504	0.0937772737	0.092395551	0.0906289382	0.2022419619962789	0.0052193281973274	0.0409018111921043	2.7241386831416883e-05	-0.8676563668605155	-0.3019864682942597	0.0911958270328399	0.7528275709535894	-1.6863442942460125	-0.0854419019830317	2.843757078736082	0.0073003186144779	0.0166468273132248	-0.0128354240713516	0.0002771168595963	0.0001647481110914	-0.0006239981433753	-0.0007087452975946	3.893736829358215e-07	5.023198968625369e-07	0.0017478170294703	-0.0005064341645188	3.0548643685063835e-06	2.564755629918551e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5909.414202568037	-8.179496808209478	34921176.21751282	66.90416803550904	4940.309125942123	47.01362681613045	24406654.25986702	2210.2811064063803	4319.455016756925	4.637845902876506	18657691.641786568	21.5096146188284	4201.843282360833	8739.589154591367	0.984371	44.931828	0.240725540289861	0.1178370393424077	-0.0737719292	-0.1356572683	0.0028596065	-0.0103265957	0.0368586224	0.0543174705	-0.0318525174	0.0220242007	0.0402723227	0.0894639695	0.0932729251	0.0049567639	-0.0838855374	-0.0039339258	0.0044057676	-0.0708995619	0.0023446349	0.0676126693	-0.0001877311	0.0004158206	-0.0644078726	0.0184106553	0.0302158728	-0.0423142725	0.0380727306	-0.0441092611	0.0196763155	-0.018431411	0.0098179987	-0.0707343226	0.0111938703	0.0248103408	0.0080681452	-0.1148365825	-0.0441703631	0.0721740671	0.0412388977	0.0385848448	-0.0720246628	0.053006447	0.021306445	-0.0062092549	-0.0059114119	-0.0202800074	-0.0498433284	0.0512377127	0.0348266371	0.0119649698	-0.0363144578	-0.0248661757	-0.0629137575	-0.0220751042	0.0903525672	-0.1000798018	-0.0938331487	0.0182882295	0.0193276552	0.0241451949	-0.0665671935	0.0059038081	-0.0331160665	0.0471187263	0.0524004478	-0.0134340188	-0.0115416824	-0.0143627385	0.0591061986	0.0247782339	-0.0710056266	-0.076636474	-0.0023736747	-0.0329190301	0.0094974677	-0.0274017564	-0.0537041061	-0.0104731908	0.0377578092	0.0952664105	0.0943764019	0.0928992083	0.0908440203	0.0882236248	0.2271888775347434	0.0249469155384645	0.0516147860754966	0.0006223485948832	-0.9574577147847378	-0.0898013479242223	0.0080642820890072	0.9167252756008124	-1.7396368110387217	-0.0532925167927091	3.026336234320973	0.0028400923461011	0.0156078383374617	-0.0010389889757631	0.0002436046175683	1.0794980917572557e-06	-0.0002411237029613	0.000382874440414	5.814064012976924e-08	1.4659283712233365e-07	0.0017159852449581	-3.1831784512199954e-05	2.9446053609139105e-06	1.0132625052311326e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5897.603328449435	-11.810874118601532	34781725.019737855	139.49674744545152	4953.280631038462	12.97150509633957	24534989.009820785	168.25994446436343	4303.927655473189	-15.527361283736354	18523793.26354694	241.09894843567469	4186.280886324538	8698.4785185519	0.939227	42.871231	0.3174534588907634	0.181921841778452	-0.088796131	-0.068789287	0.0480073088	-0.0022116979	0.0151460556	0.0538948721	-0.0517788714	0.0357144521	0.044366186	0.006365124	0.0474441131	-0.0235635642	-0.06600243	0.0506248671	-0.0395778633	-0.0366697604	0.0250226205	0.0474317798	0.0136684453	0.0118993396	-0.0238497907	0.0435302216	0.0436471051	0.0676003678	0.0651504267	-0.0234934049	0.0296063625	-0.0359345473	0.0265503736	-0.0692842629	0.0139892329	0.0011276271	0.0453348573	-0.0443806514	-0.0948970608	0.0406298566	0.035335902	-0.0073316086	-0.0369768818	0.0380371216	0.004479743	0.0796024529	-0.0270214409	-0.0057345026	0.0668581846	0.010807811	-0.010893287	-0.0214397515	-0.0222062585	-0.0368124202	0.0084357349	-0.0245988864	0.0303157107	-0.1080829299	-0.0493405376	0.0370373019	0.0160352107	0.0574458982	-0.0258481728	0.0598257703	-0.0660065068	0.0860653152	-0.0255910802	-0.0331120638	0.0230697505	0.0294880423	0.0396813249	-0.0381424257	0.0326866815	0.0159390924	0.0359145089	0.0699435461	0.0470670359	0.0787680139	0.0062618348	-0.1092746471	-0.009590458	0.0951485642	0.0939067741	0.091849115	0.0889934638	0.0853646308	0.2432570833370135	0.0160682058022701	0.0591740085936307	0.0002581872377041	-0.8180468713103011	0.1394108434744367	0.0194353832782539	0.6692006836605723	-1.6248819978613651	0.1147548131773565	2.6402415069739416	0.01316866714737	0.0159782519867079	0.0003704136492461	0.0002553045365507	1.3720627154788573e-07	-0.000696284047692	-0.0004551603447307	4.848114750703553e-07	2.071709394153697e-07	0.001597167310201	-0.0001188179347571	2.550943416774697e-06	1.4117701619942493e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5911.6406812801015	14.03735283066635	34947495.544565864	197.0472744926166	4944.862038447939	-8.418592590523076	24451660.579283506	70.87270120521003	4306.638355047053	2.710699573864076	18547133.921162385	7.347892179746885	4184.99714538464	8745.25427056789	0.980509	44.755535	0.3441506645825502	0.1579625911443507	-0.1017929683	-0.0897378536	-0.0214967896	-0.0321277065	0.0106455778	0.0237963974	-0.0845038957	0.0044419468	0.0443912021	0.0819093576	0.0018999473	-0.0870062505	0.0723991745	0.0624311595	-0.0270609223	-0.0396551352	0.0133171686	0.0337417985	0.0185993539	-0.0095852137	0.0469653445	-0.0445388207	0.0432079741	-0.0444576011	0.0836700046	-0.019306726	0.0639854572	-0.0187895824	0.0127775692	-0.0533482882	-0.0065570644	0.0160560577	0.0808563358	-0.0392186856	0.0467259412	0.0427231777	0.0517850731	-0.0183267214	0.0026822238	-0.0032963167	0.0084272115	-0.030594866	-0.0586352688	0.037979487	-0.0440373745	0.0921196764	0.0109820016	0.0178932797	-0.0752229191	0.1180559551	-0.0440531153	-0.0456235961	0.0601374205	-0.1034809168	-0.0007413477	-0.0268293394	0.0182664603	0.0128346235	-0.0850247551	0.0241868391	0.0053570548	0.0352166175	0.0666058051	0.0177330865	-0.0279802056	-0.0617034546	0.0584271775	0.0455626908	-0.0472887687	-0.0159344297	-0.0539169864	-0.0147014807	0.0060604829	-0.0380366645	-0.058670802	0.0611887499	0.0463330645	0.0950111383	0.0933598536	0.0906289382	0.0868499729	0.0820666583	0.1405061521063402	-0.1027509312306733	0.01974197877973	0.0105577538687705	-0.8898161483471938	-0.0717692770368927	0.0051508291263982	0.7917727778594352	-1.574589413599611	0.050292584261754	2.479331821419967	0.0025293440317256	0.017124497135399	0.0011462451486911	0.0002932484021402	1.313877940897886e-06	-0.0008440337900548	-0.0001477497423628	7.123930387542702e-07	2.1829986368273782e-08	0.0026899298602117	0.0010927625500107	7.235722652858535e-06	1.1941299907058877e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5932.460599224612	20.81991794451096	35194088.76135245	433.4689832161696	4967.565924282731	22.703885834792345	24676711.212094948	515.4664319992845	4308.811940917969	2.173585870916213	18565860.34219728	4.724475538246592	4187.955666254401	8928.17495067375	0.907866	41.439735	0.2691861119716441	0.1332553173229236	-0.0915235004	-0.0628772879	0.0071129338	0.0681367659	-0.0123106154	0.004644533	-0.0422187748	0.00144545	0.0250397895	0.022675644	-0.1040731306	-0.0728546205	0.0032838469	0.0532669563	-0.0305651134	-0.0387695302	0.0139477567	-0.009034271	0.0133646187	0.0025677767	0.05037159	0.0126805584	0.0586033104	-0.0120266445	0.090739176	0.0004129372	0.0380317756	-0.0249866535	0.0554768948	-0.0042947656	-0.0376033391	0.0347831309	0.1062422917	-0.0012138125	0.0291306357	0.0424532568	0.0183364456	-0.0195364864	0.0197841705	-0.0039220676	-0.0013456451	0.0764990274	-0.0375855914	0.0608508482	0.0050422602	0.0454848771	-0.0212174122	0.0373260655	-0.0495650825	0.0574178064	0.0355456122	-0.0221870304	-0.0373119061	-0.1022951889	-0.0219923506	-0.0070049093	0.0305469626	0.0815683381	-0.0478793691	0.0278167875	-0.005703108	0.0017948141	0.0271568804	0.0030992194	-0.0365509058	-0.009843501	-0.0136862839	0.0347584164	0.0474897986	0.0389330584	-0.0331896699	0.0320309105	0.0327988459	0.0331981562	0.0673107112	0.0197359265	-0.000809272	0.094854161	0.0927360906	0.0892409375	0.0844206031	0.0783466667	0.1179874860315948	-0.0225186660747454	0.0139210468600557	0.0005070903217858	-0.7875484329671281	0.1022677153800657	0.0104586856090581	0.620232534268979	-1.607831874583269	-0.0332424609836579	2.5851233369259488	0.00110506121225	0.0163795358956341	-0.0007449612397649	0.0002682891961563	5.549672487520586e-07	-0.0010792251461027	-0.0002351913560479	1.1647269159803944e-06	5.531497395965012e-08	0.001446937065361	-0.0012429927948506	2.0936268711155026e-06	1.545031088050754e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5933.813723007426	1.353123782813782	35210145.29935125	1.8309439716162788	4964.4993639141785	-3.066560368552928	24646253.93430428	9.403792493979468	4313.871534756747	5.059593838777801	18609487.61838453	25.59948981339828	4197.164402125185	8897.82085460149	0.8834039999999999	40.32317	0.1330395648254384	0.0670983026299663	-0.1130314242	-0.0662220034	-0.0727504464	-0.004332808	0.04597402	0.0094480304	-0.0698546441	0.0079939176	0.0452438308	0.00286753	-0.017113374	-0.0067280193	-0.0629852816	0.0236695539	0.032158836	-0.0511405536	0.0095626111	0.0050746556	-0.0029168983	0.0021619201	0.0362589876	-0.0139545898	0.0323329896	0.0225746593	0.0471119355	-0.0355763064	0.0296577987	-0.0625414639	0.0836717551	-0.0450866664	0.0270299812	-0.0247180411	-0.0011311892	-0.0454570837	-0.0330751093	0.0531849611	0.0085541195	-0.0240452556	0.0161614732	0.0136444629	0.0108153789	0.0184321875	-0.0487928321	-0.0101650358	0.0210805279	0.0387100054	0.008328915	0.0404472958	-0.0880127382	0.027768246	-0.0588840259	-0.0950144919	0.0532253814	-0.0994915335	0.0023835015	0.0017354856	0.0360486163	0.0148228357	-0.0832367637	0.0525495922	-0.0216054704	0.0204821267	0.0144230398	0.0268438398	-0.045201184	-0.0564527668	0.0271797084	0.0599082291	-0.0337548797	0.031011597	-0.0383091283	-0.0270900403	0.0060409398	-0.0348024017	-0.0103970578	0.0402278258	-0.0242325544	0.0946776645	0.0920359983	0.0876876832	0.081713351	0.0742237856	0.1193843042221516	0.0013968181905568	0.0142526120946072	1.9511010574703745e-06	-0.8081028643280206	-0.0205544313608925	0.0004224846485696	0.6530302393351513	-1.6063138535587598	0.0015180210245091	2.580244196134793	2.3043878308518183e-06	0.015534247865655	-0.000845288029979	0.0002413128567516	7.145118536259456e-07	-0.0005092651984703	0.0005699599476324	2.593510423729941e-07	3.248543419051282e-07	0.0022230949727391	0.000776157907378	4.942151257817859e-06	6.024210971855512e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
