global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106	motion_outlier107	motion_outlier108	motion_outlier109	motion_outlier110	motion_outlier111	motion_outlier112	motion_outlier113	motion_outlier114	motion_outlier115	motion_outlier116	motion_outlier117	motion_outlier118	motion_outlier119	motion_outlier120	motion_outlier121	motion_outlier122	motion_outlier123	motion_outlier124	motion_outlier125	motion_outlier126	motion_outlier127	motion_outlier128	motion_outlier129	motion_outlier130	motion_outlier131
4935.066772307175	n/a	n/a	24354884.047130357	3432.0609224352534	n/a	11779042.175307125	n/a	3454.6931256066823	n/a	n/a	11934904.592114069	3456.32910280476	7601.962958512852	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-0.0670931723132071	n/a	0.0045014937710497	n/a	-0.0876758587549488	n/a	0.0076870562084177	n/a	-0.0920553931289944	n/a	0.0084741954041337	n/a	-0.0012089348837138	n/a	n/a	1.4615235530600994e-06	-0.0022241263871751	n/a	4.946738186128563e-06	n/a	0.0018561591373147	n/a	n/a	3.4453267430368514e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4750.011894214569	-185.0548780926056	34245.307905869115	22562612.99517988	3640.743788173433	208.68286573817977	13255015.33112344	43548.53845269916	3479.587466877113	24.894341270430687	619.7282272886686	12107528.939648284	3478.7637196609053	6483.477382935092	3.767395	336.469757	11.205272307354315	8.426561975799027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-1.3377253990087894	-1.2706322266955823	1.789509243153225	1.6145062555173737	-0.8373182327219411	-0.7496423739669923	0.7011018228485947	0.5619636888468679	-8.106555992953737	-8.014500599824743	65.71625006689415	64.23221986459116	0.0159747431900634	0.0171836780737772	0.0002952787921432	0.0002551924199884	0.0009379101640178	0.0031620365511929	8.796754757678966e-07	9.998475151079887e-06	-0.0012080683750552	-0.0030642275123699	9.389490247564628e-06	1.4594291988085116e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4771.663768242324	21.651874027755184	468.8036489137795	22768775.11715654	3177.2610664147173	-463.4827217587158	10094987.884154787	214816.2333688672	3472.832640525191	-6.75482635192202	45.62767904462015	12060566.549097173	3431.07230959735	6415.809510488342	3.754887	335.352661	13.131869522808143	7.3838418019123475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.6592180738382467	0.6785073251705427	0.4345684688750081	0.4603721903100845	0.449283819340124	1.2866020520620651	0.2018559503208492	1.655344840370317	-2.0030181931306217	6.103537799823116	4.012081882012261	37.2531736738696	-0.0079678070931314	-0.0239425502831948	0.0005732457140633	6.348594987335505e-05	-0.0548778695271798	-0.0558157796911976	0.0030115805638421	0.0031154012625363	0.0202980485656008	0.021506116940656	0.0004625130658651	0.0004120107755714	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5097.302590027371	325.6388217850463	106040.64225355312	25982493.69429974	3859.540872088746	682.2798056740285	14896055.743323555	465505.73323059006	3585.356656868424	112.52401634323314	12661.6542540122	12854782.356950724	3622.349536447032	7407.569495564516	3.016202	269.379974	2.687487295514751	1.1472863501513269	-0.0328335253	-0.1194779633	0.0560521549	0.1619167713	0.0240048732	-0.2013753068	0.1449467476	-0.0377870582	-0.0761440705	0.1444809712	-0.2152062242	-0.0552281683	-0.185303402	0.2024258907	-0.0092700506	0.0698733872	-0.2686725247	0.0256511779	-0.1202785462	0.0090397675	-0.0207760273	0.0419698378	-0.0600925167	0.1522677656	-0.3445622182	0.1578082989	-0.1000421549	0.0907433616	-0.5036416095	0.0105429489	-0.2725255081	0.012706615	-0.1144665333	0.2696059804	-0.0376871323	0.2094612652	-0.3218432643	0.0068717244	-0.0191032392	0.0962225004	0.0962148673	0.0962021459	0.0961843369	0.0961614411	0.0	0.0	0.0	0.0157725308046252	0.6749906046428719	0.0002487727279828	0.4556123163561497	0.2095201427317476	-0.2397636766083764	0.0438986902103318	0.0574866206207661	-2.6212409254381086	-0.6182227323074869	6.870903989191632	0.3821993467417346	-0.0198607119889901	-0.0118929048958587	0.0001414411868619	0.0003944478807096	-0.0473720575751459	0.0075058119520339	0.0022441118389029	5.6337213059295005e-05	0.0166065597743731	-0.0036914887912277	1.3627089495759756e-05	0.0002757778275398	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5120.382313570795	23.07972354342473	532.673638840914	26218315.03712861	3442.39301070726	-417.14786138148565	11850069.640166195	174012.33825514716	3516.3341163772857	-69.02254049113844	4764.111095850846	12364605.617998827	3495.174649532881	8043.590164194023	2.121758	189.496323	11.527297899464209	8.816181567586629	0.0239801896	-0.0797551445	-0.0613281749	0.0779952386	-0.0086469369	-0.2011332679	-0.0747280423	0.004350969	-0.0911740872	-0.0470262395	0.0476488734	-0.0916457499	0.0146745514	-0.0447370459	-0.1760689066	-0.0158605426	-0.042939685	-0.0761401689	-0.0072009616	0.0836660295	-0.0035326584	-0.0243634251	-0.001423618	-0.0187006776	0.0058086372	-0.1187438992	-0.0058455406	0.0705390567	0.028290398	-0.2098155059	0.0088948552	0.076297038	0.0505360995	-0.12433407	-0.017832839	-0.0281492277	-0.1029894748	0.0095612599	0.0229183171	0.0962021459	0.0961334599	0.0960190197	0.0958588795	0.0956531157	0.0	0.0	0.0	0.2336778277598625	0.2179052969552373	0.0546053271865679	0.0474827184411501	0.5085282930719188	0.2990081503401712	0.2586010248546393	0.0894058739698504	-10.595639952256448	-7.97439902681834	112.26758599785305	63.59103983892128	0.0236705841430144	0.0435312961320045	0.0018949737429322	0.0005602965536715	-0.0385206682572698	0.0088513893178761	0.0014838418829866	7.834709285661115e-05	0.0082695367172445	-0.0083370230571286	6.95059534550939e-05	6.838523751785496e-05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5316.956139165514	196.57382559471895	38641.268908943	28270022.585809853	3768.917396236706	326.5243855294457	14204738.33965567	106618.17434538208	3759.348233967936	243.01411759065013	59055.86134836233	14132699.14423784	3734.012866305934	8142.915951137501	1.708402	152.579041	2.1061028934568924	1.4064246020085276	0.0258078591	-0.0340143484	0.0534999991	0.044843619	-0.0166925194	0.044993362	-0.0104146569	-0.0361965711	0.0751596664	0.0145943007	-0.0028253973	0.0730209147	-0.006114881	-0.0014623654	0.0320668899	-0.0332777516	0.0022483001	0.0145057047	0.0082071785	0.0482686714	0.0013978679	-0.0046839135	0.0155619744	-0.058860704	-0.0152345957	0.1191473835	0.0496711627	0.0235197264	-0.0028129657	-0.0421327644	-0.004186005	-0.0616905833	0.1213941762	-0.0126561297	0.1569501943	-0.0490696994	0.041245944	-0.0104638294	-0.0134927067	0.0961614411	0.0959707141	0.0956531157	0.0952090661	0.094639152	0.0	0.0	0.0	0.2305617835884845	-0.003116044171378	0.0531587360515031	9.709731277978852e-06	1.6321059160176643	1.1235776229457457	2.663769721099859	1.2624266747844115	-11.161091174052032	-0.565451221795584	124.56995619550216	0.3197350842301187	0.0280871314682683	0.0044165473252539	1.950589027620738e-05	0.0007888869541157	-0.0416577909335642	-0.0031371226762944	0.0017353715454645	9.84153868612055e-06	0.0089950268065799	0.0007254900893353	5.263358697238852e-07	8.0910507251091e-05	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5273.199643656238	-43.75649550927665	1914.6308992533477	27806634.48185627	3561.694162578252	-207.22323365845384	12685665.307743996	42941.46856786617	3674.960745074133	-84.38748889380304	7121.248281801732	13505336.477835825	3639.4251600743337	8241.844835192096	1.139181	101.741417	0.732191258887221	0.505250942675247	0.0469259159	-0.0317402996	0.0027650973	-0.0261035784	-0.0210758793	-0.0321242717	-0.0078656439	-0.0615031606	0.0197994989	-0.0320982311	0.0457991923	0.0158145744	0.0441236933	-0.0298852071	0.0151817231	-0.0580307171	-0.0353951681	-0.0090927569	0.0223723071	0.0452288844	0.0377364972	-0.0049295706	-0.0285874528	-0.015869574	-0.0020978942	-0.0350981236	0.0001525714	0.0486467178	0.0406510014	-0.0807882236	-0.0168731787	-0.0445531771	0.089407059	0.0331438194	0.0973075846	-0.0695480781	0.0494331456	0.0045118437	0.0726855472	0.0961003948	0.0957267674	0.0951051307	0.0942370953	0.09312491	0.0	0.0	0.0	0.1491267255434962	-0.0814350580449883	0.0222387802713252	0.0066316686787906	1.929923963046804	0.2978180470291396	3.724606503142281	0.0886955891362508	-11.24803254870725	-0.0869413746552183	126.51823621677772	0.007558802626939	0.0325977303719531	0.0045105989036847	2.0345502469922504e-05	0.0010626120254025	-0.041569868805557	8.792212800719929e-05	0.0017280539925112	7.730300593314336e-09	0.0082736122551144	-0.0007214145514655	5.204389550661687e-07	6.845265974797918e-05	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5282.878675150879	9.679031494641094	93.68365067425422	27908807.096363906	3725.7550848591536	164.06092228090165	13881250.95235384	26915.98621966005	3734.3801022944326	59.41935722029984	3530.660012473599	13945594.748412576	3709.1645190670833	8176.188350982078	0.91171	81.425735	0.4117002885514766	0.238965009158156	0.0246746616	-0.0208772066	0.0464351141	0.0041794117	0.0008726526	0.0242279818	-0.0210131578	-0.0171592773	0.0569400641	0.0068327391	0.0048422109	0.0555793496	0.0011039422	-0.0039429856	0.0354203223	-0.0316573902	0.0005614107	0.0041163772	0.0033643096	0.0376406566	0.0094166498	0.0040545968	0.0276808692	-0.067666009	-0.0015839057	0.0888401489	0.0086133919	0.0124547171	-0.0050013565	-0.0460285349	-0.0130068898	-0.0677563725	0.115655973	-0.0282824454	0.1252946062	-0.0258710922	0.067126519	-0.0054667924	0.0518596458	0.0960190197	0.0954018263	0.0943761076	0.092946256	0.0911183942	0.0	0.0	0.0	0.257124538736889	0.1079978131933928	0.0661130284206579	0.0116635276545549	1.957960751828537	0.0280367887817329	3.8336103057009696	0.0007860615251915	-11.060731233546385	0.187301315160866	122.33977542074852	0.03508178266099	0.0325507440538398	-4.698631811329845e-05	2.2077140898440784e-09	0.0010595509384585	-0.0423314680907183	-0.0007615992851612	0.0017919531907155	5.800334711582018e-07	0.0092323140801495	0.0009587018250351	9.19109189325632e-07	8.523562327452671e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5333.978007351412	51.09933220053336	2611.141751340465	28451321.38290854	3670.999900817871	-54.75518404128252	13476240.27180482	2998.13017939472	3701.827145110533	-32.55295718389971	1059.6950214168075	13703524.212277198	3675.665501073605	8366.534543427077	0.962907	85.998154	0.5403023230237268	0.3031104580599885	0.0598761108	-0.0341949081	0.0361659964	-0.0018758638	-0.0190726809	0.0080563936	-0.0164123793	-0.0410429629	0.0391153862	-0.0246713734	0.0345816784	0.0364896899	0.0356318923	-0.0233685627	0.0145778575	-0.0663302629	-0.0418886818	-0.0123527827	0.0245035798	0.0323292916	0.0438944873	-0.0157159431	-0.0104692806	-0.0152479451	0.0034085393	-0.0325216817	0.0147971589	0.0505370421	0.0321387918	-0.0602693844	-0.0121457435	-0.0280824174	0.0938220331	0.0544399624	0.0964012715	-0.0692980427	0.0762767333	-0.0201282223	0.0556304206	0.0959173331	0.0949961657	0.0934674342	0.091340916	0.0886302114	0.0	0.0	0.0	0.2923713308054374	0.0352467920685484	0.0854809950769425	0.0012423363511234	1.7766138039059456	-0.1813469479225913	3.156356608229154	0.032886715520839	-11.281087562913092	-0.220356329366707	127.26293660211245	0.0485569118919686	0.0333734319893292	0.0008226879354893	6.768154391998059e-07	0.0011137859627463	-0.0435305284986371	-0.0011990604079188	0.0018949069113706	1.4377458618384104e-06	0.0092776108100589	4.529672990940051e-05	2.0517937404851784e-09	8.607406234292176e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5252.592769816871	-81.38523753454137	6623.556888553722	27589730.805532467	3686.465845714415	15.465944896543988	13590030.431618895	239.19545154293505	3723.742083972633	21.91493886209992	480.2645453295772	13866255.107948847	3695.415361575116	8148.324391268424	1.073768	95.899323	0.3267850021517899	0.1794195548482682	0.012753715	-0.007912873	0.0267054244	-0.0162275562	-0.0426889057	0.0676332407	0.0512519942	0.002410143	0.0512590167	-0.0075339478	0.0085165721	0.049588737	0.0136009843	-0.003671154	0.0339187968	-0.0238871954	0.0204611384	0.0073645956	0.0104120063	0.0327887513	-0.0113869508	0.0211586846	0.0272861073	-0.0657050511	0.0041750298	0.1036656566	0.0277217688	0.0322375021	-0.0129606064	-0.0352717949	0.0222205511	-0.0536265232	0.1250131883	-0.0410523241	0.1066859579	-0.0119229868	0.0737902767	0.0069354045	0.0505713015	0.0957953565	0.0945101289	0.0923808403	0.0894265072	0.0856735145	0.0	0.0	0.0	0.334143208099249	0.0417718772938116	0.111651683518858	0.0017448897326492	1.6196971908217392	-0.1569166130842063	2.623418989955834	0.0246228234618185	-11.297424758113664	-0.0163371952005721	127.63180616523957	0.0002669039470215	0.0329656591746839	-0.0004077728146452	1.6627866836374722e-07	0.0010867346848214	-0.0423545894514691	0.0011759390471679	0.0017939112476024	1.3828326426543829e-06	0.0099290852797096	0.0006514744696506	4.2441898460666004e-07	9.858673449174586e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
