global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	t_comp_cor_08	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71
5786.289791138353	n/a	n/a	33481149.547031928	4438.053973416042	n/a	19696323.07095392	n/a	4065.149967798031	n/a	n/a	16525444.260688333	3908.302131536756	7913.794739165864	n/a	n/a	n/a	n/a	0.022246958	-0.0325108261	0.0944189095	-0.0128106881	0.065983252	-0.019364656	0.0073223409	-0.0308952072	0.0221919491	0.03951133	-0.0538986663	0.0047052186	-0.1114092252	-0.0363922753	0.0355118605	-0.0946488661	0.0232691882	-0.0038648189	0.0100508924	-0.0098641807	-0.0102666156	0.0038246763	-0.0369695542	0.0288975754	-0.0070925002	-0.0094511909	0.0913297746	-0.0415036406	0.0011845282	-0.0237083063	0.0205639518	-0.0172782319	0.0038763005	-0.0333309172	0.0636544865	-0.0429053616	0.0254663568	-0.0374182885	0.0217887351	-0.005792912	0.0913691598	-0.0194429767	0.0115095139	-0.0549928469	0.0309061097	-0.0236273027	0.0077614767	-0.0123727354	0.0253305785	-0.0505768195	0.0473988914	-0.026753406	0.0385555403	-0.0084956511	0.0258421957	0.0955612383	0.0955538639	0.0955415737	0.0955243683	0.0955022485	0.0555494915694083	n/a	0.0030857460136197	n/a	-0.0442793116769451	n/a	0.001960657442584	n/a	-0.4100990559039132	n/a	n/a	0.1681812356532809	0.001323927406646	n/a	n/a	1.752783778068403e-06	0.0004022506921055	n/a	n/a	1.618056192993538e-07	0.0003782336467729	n/a	1.430606915511269e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5769.566411227027	-16.723379911326447	279.67143565855696	33287896.57355912	4405.102341040368	-32.95163237567431	19404926.63503933	1085.8100762215872	4051.414437549187	-13.735530248844045	188.6647912169097	16413958.944781994	3880.8025683222304	7828.301604489055	0.865853	40.956722	0.1779176448187547	0.1074979786576809	0.0110449037	-0.0311184001	0.0796076225	0.0145224743	0.0868861963	0.0134238882	0.039339051	0.0021498383	-0.0061922454	0.0225437234	-0.0132361458	0.0148348771	0.0039199292	-0.047937749	-0.0566278316	0.0706393072	0.006332953	0.0026612169	0.0162808089	-0.0019107852	-0.0135129158	-0.0005950755	-0.0149043011	0.015902682	0.0027175647	-0.011316693	0.0494493536	-0.0286921957	0.0099515122	0.0117647481	-0.00523569	-0.0089353041	0.0032699216	-0.0167250986	0.0453094813	-0.0241222569	0.0081912363	-0.0364291867	0.0161457621	-0.0013844479	0.0795751668	-0.0201461208	-0.008499772	-0.0511206365	0.0350974742	-0.0028866784	0.0003390865	-0.0128022266	0.0180563985	-0.0500764089	0.0400304836	-0.0159971174	0.059615927	0.0140595028	7.94767e-05	0.0955415737	0.0954752155	0.0953646527	0.0952099364	0.0950111383	0.0552602531162875	-0.0002892384531207	0.0030536955744761	8.365888276371037e-08	-0.0423104292666494	0.0019688824102956	0.0017901724247281	3.876497945571799e-06	-0.31461991658729	0.0954791393166232	0.0091162660446431	0.0989856919133933	0.0024309290466697	0.0011070016400236	1.2254526310151612e-06	5.909416029942456e-06	0.0007222451442301	0.0003199944521246	1.0239644939052293e-07	5.21638048363958e-07	0.0002016220461469	-0.000176611600626	4.0651449492462684e-08	3.119165747567772e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5763.073113069472	-6.493298157554818	42.1629209629048	33213011.706584256	4378.696547435538	-26.40579360482934	19172983.454523902	697.2659359008461	4049.0722277101913	-2.3422098389955863	5.485946929887731	16394985.90521397	3874.7762163583448	7727.563171441765	0.744746	35.228065	0.153986358831183	0.0748030717732177	0.0007594341	-0.0151510486	0.0604661556	-0.0190535759	0.0878326492	-0.0086716423	0.0415165128	-0.0280252768	-0.0143845412	0.0025171884	0.0244517988	-0.0043058659	-0.002712097	-0.0273008684	-0.0495205086	-0.0321994815	0.0050589981	0.0078950805	0.0188010732	-0.0002427134	-0.0046069158	-0.007358213	-0.0098383233	-0.0010576377	0.0050623464	-0.0008667678	0.0416999483	-0.0233670608	-0.0174357493	-0.0158367594	-0.0135218579	-0.0074531725	-0.0014618534	-0.0236495972	0.0519651832	-0.0291331512	0.0172220519	-0.0356129952	0.0185445063	0.0018064691	0.0866991343	-0.0157661197	0.0014184163	-0.0584599329	0.0359536071	-0.0110764774	-0.0039417247	0.0027606412	0.0087208218	-0.0727965245	0.0304487219	-0.0144709043	0.058362467	0.027159904	0.0142279489	0.0955022485	0.0953179834	0.0950111383	0.0945821078	0.0940314435	0.0395278615487484	-0.0157323915675391	0.001562451838617	0.0002475081444343	-0.0234063262172412	0.0189041030494082	0.0005478561069879	0.0003573651121026	-0.3721337996755807	-0.0575138830882906	0.0033078467478935	0.1384835648609852	0.0028312028548661	0.0004002738081964	1.6021912152804844e-07	8.015709605401954e-06	0.0013011542262897	0.0005789090820596	3.351357252910886e-07	1.6930023205915478e-06	0.0004591587784098	0.0002575367322629	2.108267837907798e-07	6.632516846465265e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5778.300557260395	15.227444190923052	231.8750565876762	33388757.330035795	4399.517989222779	20.821441787240477	19355758.53749484	433.53243809944377	4055.163893932811	6.091666222619551	37.10839736780395	16444354.206656318	3878.823696335212	7787.573145021895	0.680397	32.184238	0.1352184389673213	0.0648901392816906	0.0110136532	-0.0231680266	0.098970892	0.0026794813	0.0825803466	0.0241840486	0.0524997576	-0.0063421244	-0.0041020795	0.0229553431	-0.0276555536	-0.015421241	-0.0411680721	-0.004088457	0.0446524607	-0.0577948619	0.0114749678	-0.0057446056	0.0099475731	-0.001436255	-0.0077408913	0.0113126385	-0.0204571756	0.0252608399	-0.0034007342	0.0025784451	0.0565818563	-0.0232174025	-0.0110097352	0.0183003723	-0.0147013671	-0.0126405929	0.0044282448	-0.0252277393	0.058633181	-0.0361538166	0.0186042526	-0.0314773183	0.0242376106	-0.0105788518	0.0883154784	-0.0156353344	-0.003431925	-0.052754411	0.0296574984	-0.0238949388	0.0051804238	-0.0216234172	0.0130255541	-0.0459433743	0.0423520267	-0.0206982673	0.0360905071	0.0011578113	0.0210966576	0.0954432708	0.0950822971	0.0944816852	0.0936429488	0.0925682019	0.0536662452069833	0.0141383836582349	0.002880065874616	0.0001998938924674	0.0158316443200448	0.039237970537286	0.0002506409618764	0.0015396183318849	-0.3491038982305952	0.0230299014449855	0.0005303763605657	0.1218735317597977	0.0019961055657946	-0.0008350972890714	6.97387482214568e-07	3.984437429796181e-06	0.0011781738339966	-0.000122980392293	1.512417688856474e-08	1.3880935831142482e-06	0.0006773247635815	0.0002181659851717	4.587688353607349e-07	4.7596397085938437e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5777.731207698233	-0.569349562161733	0.3241589239337571	33382177.908410087	4411.30996143016	11.79197220738115	19459655.57581296	139.05060853964946	4060.300828643511	5.136934710700189	26.38809822199643	16486042.819083182	3881.2230544277136	7804.709783046735	0.633075	29.945793	0.1285300796203831	0.080330238745496	0.0112829903	-0.020934627	0.0702183724	0.015297589	0.0602564864	-0.0076595561	0.0463921716	-0.0178693073	0.0155538877	0.0251347868	-0.0251457726	0.0165029236	0.0374742793	-0.0045292909	-0.0843041863	0.0235450817	0.0162645199	-0.0038193884	0.0090023441	-0.0106761782	0.0062556338	-0.0075735237	-0.0214206838	0.0128733273	-0.0091249197	0.0037696332	0.0349186819	-0.0133858305	-0.0037420337	0.000410251	-0.0158842455	-0.0097305211	0.004558182	-0.0225036729	0.0486602556	-0.0316751199	0.015215396	-0.0350538811	0.0153905233	0.0019099816	0.0808410976	-0.0217484458	0.0115001703	-0.0444208593	0.0247673235	-0.0203777831	0.0065839104	-0.0183551016	0.011461895	-0.0501225638	0.0420697697	-0.0236340446	0.0422544188	0.0141530774	0.0246283176	0.0953646527	0.0947683504	0.0937772737	0.092395551	0.0906289382	0.0513418684881514	-0.0023243767188318	0.0026359874598546	5.402727131047748e-06	-0.0467386055620835	-0.0625702498821283	0.002184497249888	0.0039150361703119	-0.3402059635450172	0.0088979346855779	7.91732416688117e-05	0.1157400976315935	0.0011542322612186	-0.000841873304576	7.087506609577148e-07	1.3322521128378025e-06	0.0011282725348444	-4.990129915220017e-05	2.490139657077373e-09	1.2729989128842075e-06	0.0004743490006328	-0.0002029757629486	2.250069744013361e-07	4.1199160344606846e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5775.877841088534	-1.853366609699151	3.4349677899477253	33360764.83517755	4394.938372556404	-16.37158887375608	19315483.298568733	268.0289222512939	4054.879333303958	-5.421495339553076	29.39261171679572	16442046.40765555	3872.52332367464	7843.518450888835	0.65121	30.803608	0.1544523175181897	0.0884172559342683	0.0084091593	-0.0317229855	0.0877137462	-0.0197924927	0.0792944555	0.0036314715	0.0329002955	-0.0228257802	-0.0120347781	0.0111519203	-0.0104122484	-0.0236165403	-0.0305120437	-0.0209173119	-0.0214125611	-0.0431416396	0.0104395016	0.0030282794	0.0136331021	0.0056521577	-0.0075403172	0.0010997464	-0.013486706	0.0163637532	0.0086056597	-0.0053019024	0.0467169487	-0.0252431839	-0.0093999281	0.0107760263	0.0128848206	-0.0098547112	0.0002175348	-0.0256104193	0.0604424557	-0.0348903667	0.0192167775	-0.0338547954	0.0273471771	-0.0004858629	0.0878106799	-0.0166868778	-0.0056425435	-0.0627301507	0.0371141954	-0.0082406895	-0.0070860304	0.0040452402	0.0103316431	-0.0578126523	0.0284291557	-0.0063694924	0.0421276888	0.0240821702	0.0172353799	0.0952664105	0.0943764019	0.0928992083	0.0908440203	0.0882236248	0.0381172524294441	-0.0132246160587072	0.0014529249327699	0.0001748904699002	-0.036455365371097	0.0102832401909865	0.0013289936643401	0.0001057450288255	-0.381487448954644	-0.0412814854096267	0.0017041610376252	0.1455326737099221	0.0024550063143261	0.0013007740531075	1.692013137237713e-06	6.027056003381021e-06	0.001113002102633	-1.527043221139987e-05	2.3318609992295867e-10	1.2387736804654793e-06	-2.8660312256820024e-06	-0.0004772150318584	8.214134986584281e-12	2.27734186631692e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5779.619569930776	3.7417288422420825	14.000534728866274	33404002.37312681	4423.032255437876	28.093882881472386	19563214.332643867	789.266255357887	4059.433590163464	4.55425685950604	20.74125554235782	16479001.072947431	3874.184405948117	7803.122187594487	0.581623	27.512007	0.2611973433772511	0.1211481127053911	0.0127513322	-0.025657849	0.0470674521	-0.0081446129	0.0501516465	0.0108721618	0.0233782712	-0.0029405023	0.0026217455	0.0257491146	-0.0195371006	0.0330928409	0.0690340418	-0.0073802617	-0.0778903534	0.039232375	0.016034905	0.0100321551	0.0050662239	-0.0079826928	0.0013545942	-0.0037235642	-0.0165864436	0.0002179181	0.00546291	0.0117280696	-0.0057550804	0.0010542985	-0.0033692981	0.0183393632	-0.0141007522	-0.0053345227	0.0015063262	-0.0133090943	0.0352446837	-0.0178706547	-0.0043031187	-0.0295538334	0.0181476471	-0.0034891036	0.0541031912	-0.0090687305	0.0043923587	-0.0405237407	0.0215556979	-0.0014628809	0.0034532514	0.005827856	0.00851088	-0.0511895201	0.0164929869	-0.0046746827	0.0253407079	0.0235138968	-0.0035733272	0.0951485642	0.0939067741	0.091849115	0.0889934638	0.0853646308	0.0138330385870659	-0.0242842138423782	0.0001913529565512	0.0005897230419423	0.0075167404823162	0.0439721058534132	5.650138747849118e-05	0.0019335460931837	-0.2904167796923502	0.0910706692622937	0.0082938667998821	0.084341905926875	0.0018420950500588	-0.0006129112642672	3.7566021786574e-07	3.3933141734511325e-06	0.0003089258922475	-0.0008040762103855	6.46538552107907e-07	9.543520690091397e-08	-0.0006232856449562	-0.0006204196137305	3.884849952084662e-07	3.8492049710152514e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5787.896216741451	8.27664681067472	68.50288242865201	33499742.61577	4382.534661810494	-40.49759362738223	19206610.06197042	1640.0550896085897	4054.2755351111614	-5.158055052302643	26.605531922584824	16437150.114600891	3871.9656621107256	7872.007123570995	0.705057	33.350689	0.0748869740378256	0.036580662656469	0.0174249631	-0.0408016438	0.0933402791	-0.0054530299	0.0279728562	0.0150489835	0.0153594993	0.0071069945	-0.014685549	0.009563914	-0.0318852457	-0.023782945	-0.012403118	0.0075745756	0.0276359001	-0.0655343702	0.0087964326	0.0106048931	0.0258596642	-0.0091338302	0.0018538692	-0.0085183154	-0.0136414771	0.0288682171	0.0145708388	-0.017634982	0.0264726403	-0.0124517307	0.0017931274	0.0325033394	0.0048434236	-0.0063595573	0.001197194	-0.0170210996	0.0437678821	-0.0279230781	0.0017694577	-0.0287085659	0.0161904704	0.006787977	0.0592325896	-0.0171104996	0.0050737428	-0.0570611911	0.0319731848	0.0001618843	-0.0092530411	0.0129870919	0.0035018722	-0.0434095069	0.0303079991	-0.0093211013	0.0294714975	0.0396931984	-0.0178129383	0.0950111383	0.0933598536	0.0906289382	0.0868499729	0.0820666583	0.0243485156368308	0.0105154770497649	0.0005928502137169	0.0001105752575841	-0.0154519649995705	-0.0229687054818867	0.0002387632223479	0.0005275614315136	-0.3113969029789842	-0.020980123286634	0.0004401655731223	0.0969680311849029	0.0021521238294012	0.0003100287793424	9.61178440205387e-08	4.631636977076487e-06	0.0003457635827779	3.683769053040002e-05	1.357015443613523e-09	1.1955245517540972e-07	-0.0006848725394742	-6.158689451800001e-05	4.6905039532583974e-07	3.79294557637126e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5809.329103865479	21.43288712402773	459.3686504713136	33748304.63701849	4413.394692459448	30.860030648954307	19478052.711429227	952.3414916543992	4066.63653839848	12.361003287318454	152.79440226909762	16537532.73543757	3869.1342933834176	7861.972214215762	0.790401	37.387634	0.1277436588667012	0.0971211702740064	0.0109159314	-0.0321108546	0.059601108	-0.0315691051	0.0106548321	-0.0203736721	0.0129844563	-0.027793515	-0.0278320108	0.0169403654	0.0032713759	0.0138235545	0.0179542182	-0.008364314	-0.0689894027	0.0172207281	0.0250310516	0.0084711594	0.002094166	-0.0059365252	0.0080562674	-0.0012861943	-0.0148517171	-0.0054710288	0.0139795517	0.0295379187	0.0068502101	-0.0002425702	2.86862e-05	-0.0072396863	-0.0277657179	-0.0028705072	-0.0054473995	-0.0248960773	0.0556567194	-0.0312270467	0.0119220792	-0.0329753758	0.0204040897	0.0079943943	0.0615943421	-0.007527498	0.0033691597	-0.0516948811	0.0247009581	-0.0021283661	-0.0140807809	0.027054438	-0.0011755713	-0.0591591594	0.0118996443	0.0027197809	0.0295810958	0.0377833044	0.0095073956	0.094854161	0.0927360906	0.0892409375	0.0844206031	0.0783466667	0.0305017499520232	0.0061532343151924	0.0009303567501357	3.786229253766129e-05	-0.0216343147785522	-0.0061823497789817	0.0004680435759374	3.822144878967508e-05	-0.4025468765705113	-0.0911499735915271	0.008308317685736	0.1620439878366744	0.0025976066216791	0.0004454827922778	1.9845491821571426e-07	6.747560160991106e-06	0.0003061112958677	-3.965228691020002e-05	1.5723038572088195e-09	9.370412545780257e-08	-0.0006848994839061	-2.694443189995687e-08	4.690873030548421e-07	7.260024104114136e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5799.651469657637	-9.677634207841948	93.65660386079264	33635957.16950199	4360.103862129519	-53.29083032992912	19010505.68855675	2839.912597253294	4051.4058057819057	-15.230732616574189	231.9752160375768	16413889.003123332	3862.862361290642	7967.923887299138	0.934823	44.219147	0.1069566256285026	0.0577908360822523	0.0164452476	-0.0576985139	0.1557499754	-0.0536032219	0.0157112905	0.0221871282	0.015299926	0.0039403318	-0.0542589218	-0.0092381433	-0.052882063	-0.0146697792	0.0264356607	-0.0402869025	-0.131263261	-0.006724173	0.0064727181	0.015167563	0.0277623376	0.0152810019	-0.0192201032	-0.0138282357	-0.003922573	0.0418341643	0.016390441	-0.0262483159	0.0467091215	-0.0328273662	-0.0099307805	0.0347001283	0.0408116929	-0.0054472191	-0.0050243476	-0.0377525064	0.0634737858	-0.0555963558	0.035509471	-0.0400720952	0.038441354	-0.008713653	0.0946003395	-0.017192431	-0.0035672443	-0.0856802969	0.0458575482	0.0013525873	-0.0260807896	0.0292099069	0.0024959352	-0.0775669388	0.0368664667	-0.0003156714	0.0235181908	0.0215247187	-0.0334593304	0.0946776645	0.0920359983	0.0876876832	0.081713351	0.0742237856	0.0288623175772073	-0.0016394323748159	0.0008330333759275	2.6877385115945025e-06	0.0212102832901308	0.042844598068683	0.0004498761172476	0.0018356595836669	-0.427159565842345	-0.0246126892718336	0.0006057844731918	0.1824652946906206	0.0028857728464499	0.0002881662247708	8.303977309865544e-08	8.32768492130756e-06	0.0007439682737395	0.0004378569778718	1.91718733071026e-07	5.534887923309317e-07	-0.0007160743995269	-3.1174915620800015e-05	5.127625456578104e-07	9.718753639640006e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
