trial_type.audcontrol	trial_type.audaffix	trial_type.audroot	non_steady_state_outlier00	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	cosine00	cosine01	cosine02	cosine03	cosine04	intercept
-8.303989302049091e-15	-2.3496085797095764e-10	-5.964636386795169e-06	1.0000000000000195	-0.70052746054231	-0.2692299499054542	1.2162764666382244	0.0048832368655534	-0.0198695670003507	-0.042133886685459	-1.094734977374515e-15	-4.1293608398045854e-16	-1.1741139545624078e-15	2.102395309111185e-16	-1.1984075600631869e-15	-7.690430141153827e-17	-1.8893689559906732e-16	1.4373022276001618e-15	-2.2149348156740804e-16	6.56746698086702e-16	6.513663784988668e-17	1.8162869684032004e-16	-1.4406210846005374e-16	-5.213453714949887e-15	-1.3276869988442592e-15	-7.585971004900313e-16	2.2135274026606919e-16	5.1769168819358336e-17	1
2.221675404460744e-14	5.379251792789734e-10	1.3581998989444532e-05	-5.300558499047083e-15	-0.4158202847707666	-0.3902084213513666	0.5086750878976167	-0.0090128395448233	-0.0125041762354953	-0.0206990597260849	0.2288699374000042	-0.3101710192000075	0.2572697575000028	-0.3068978371000065	0.5522414973000109	-0.0425341732000013	0.0475466607000019	-0.0775067193000001	0.0529774776000012	-0.2208870450000038	0.0761699964000019	-0.0182632641999997	0.0411516233000007	0.0957801420999964	0.0957726828000009	0.0957602511000023	0.0957428477000029	0.0957204735000026	1
-4.5617296285603525e-14	-1.1757055087487184e-09	-2.9485424444149196e-05	2.698777680002535e-15	0.5035903953531656	0.3599755002306491	-0.2166253357447781	0.0245561020096755	-0.0070789661298277	0.0104962841754993	0.0316715473000007	-0.3339950943000085	-0.5696658618000107	-0.1255573649000031	0.0415522942000025	-0.1157865613000024	0.2897347790000059	-0.1623776364000038	-0.2154502169000047	0.1801798341000029	0.0509025104000012	-0.0351885224000008	-0.2227678001000053	0.095760251100003	0.0956931295000004	0.0955812949000004	0.0954247996000014	0.0952237168000023	1
9.795931169792855e-14	2.3990211352572793e-09	5.935055062894613e-05	2.579749102854853e-15	0.1902822318776915	0.4572615867154118	-0.2693066333584818	0.0264193541358213	0.0020411169016914	0.0058861035734158	0.0648802599000012	0.0439979064000003	-0.0447468612999982	0.0088758742000011	0.069832034000004	0.0838538367000022	0.1208969446000012	0.2633739578000054	0.2929306712000063	0.0045534115999988	0.0520951003000015	0.0819831494000014	0.2946830479000071	0.0957204735000027	0.0955340889000023	0.0952237167999999	0.0947897599000011	0.094232781500002	1
-1.780277324712648e-13	-4.3494075609332405e-09	-9.7786388563591e-05	1.3150964420766299e-16	0.1317987846399661	0.5071827355304156	-0.2754488420038405	0.0274196749881674	0.003350077384792	0.0041523808375731	0.0346019892000003	-0.0524247092000015	-0.2322471959000039	-0.1975982840000025	-0.1666089807000024	-0.0653326087000014	0.0265082023000001	0.1030195935000013	0.0714056946000006	-0.0766059524000022	0.2165455119000048	0.0859597578000017	0.0623013354000015	0.0956608172000014	0.0952956932000046	0.094688185100001	0.0938398382000023	0.0927528101000017	1
2.634944504236188e-13	6.015306963988846e-09	0.0001091929361854	-1.291581350676491e-15	0.0815755339243945	0.2559387988365554	0.0136829160757393	0.0143744501435973	0.0022598265877336	0.0009338152435003	0.0921340629000008	0.0639622978000005	-0.185011275000003	0.0177548201000013	-0.0260368756	0.0954961600000019	-0.0577498859000021	0.217064050500005	0.0968674190000023	-0.2318813407000049	-0.1959158854000038	-0.0878149493000019	0.076244270300002	0.0955812948999985	0.0949781404000004	0.0939757006000007	0.0925781899000021	0.0907914833000021	1
-1.2177408162251226e-13	-1.1082164093366231e-09	-0.0003135868917261	-1.532995256501756e-15	0.0429301200824031	0.1318357043143844	0.1365778119113386	0.0014372691792868	-0.0011957813094524	-0.0003871409654715	0.0952143402000011	-0.0108461801000006	-0.0718665944000009	0.0304001491000015	-0.0294468542000006	-0.0103603423999999	-0.0460443299000016	0.0234076740000006	-0.1136437954000024	-0.149661289900003	-0.2368304241000047	0.1590106302000035	0.1366756924000033	0.0954819228999994	0.0945816942000008	0.0930875949000007	0.0910090062000017	0.0883589795000022	1
-1.1936179957032674e-12	-3.624350200026812e-08	0.0218099962722477	-1.960812773514965e-15	0.0435372709082313	0.0736582995103272	0.131058753523037	0.0017789435470138	-0.0002878600320284	-0.0004042441157994	0.0035487346999989	-0.032398403200001	-0.0309567726000008	0.1357758335000034	0.0080954136000001	0.0986024962000022	0.1020564390000016	-0.0307498763999999	0.0193330489000002	0.0669760508000016	-0.0794917274000014	-0.0254014829000002	-0.0517670256000014	0.0953627219999994	0.0941066840000005	0.092025527500001	0.0891374998000017	0.0854679228000016	1
7.112616145286875e-12	1.9760548163564825e-07	0.2633463207756723	-7.751225049584699e-16	0.0161522342277474	-0.007138900723236	0.1660527516529849	0.0012460181625754	6.971824930485878e-05	-0.0004520434355197	0.0108363148999996	-0.0007403729999998	0.0110403565	0.1044016542000024	0.0783343003000018	0.0193719319000004	-0.0145448352000009	-0.1616796450000029	0.1929273468000043	0.0840078898000018	-0.0602733164000014	-0.0068790045999999	-0.0355818291000007	0.0952237168000012	0.0935535044000005	0.0907914833000015	0.0869698875000018	0.0821333167000017	1
-2.8902001286820777e-11	-7.81764036260592e-07	0.674582413237919	-1.306490111849889e-15	0.0177318674220029	-0.0483210183130073	0.211349345226298	0.0009056008004018	0.0003772602886629	-0.0005301710964028	-0.0190786383000006	0.0670155282000013	0.001175918899999	0.0595449711000013	0.0591782559000011	0.0690397870000013	-0.0325364283000012	-0.0733256794000002	0.2113639198000055	0.0181430676000003	-0.007174855	-0.0511321344000011	-0.0915199665000012	0.0950649362999996	0.0929226146999988	0.0893877684000016	0.084513370000002	0.078372466600002	1
