global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62
6351.395460586678	n/a	n/a	40340224.296761066	4955.144044720955	n/a	24553452.50393355	n/a	4386.818204629033	n/a	n/a	19244173.960464694	4367.520681905235	9069.614516420115	n/a	n/a	n/a	n/a	0.0087841321	-0.0640541953	0.0530651962	-0.0266728663	0.1088755869	-0.0605725769	0.0020418377	-0.0349366446	0.0681507888	-0.0361577411	0.0337373279	-0.0333571907	-0.0089237095	0.0329929732	-0.043659956	0.0360828288	0.0201298393	-0.035836524	-0.0210860907	0.0556026222	-0.0484597548	0.0220998947	-0.0490826581	0.010265941	-0.0631255484	0.0928251861	-0.0719054086	0.0209899587	-0.0427442253	-0.0510264252	0.1196069444	-0.0410849339	0.0686424882	-0.1532240267	0.0437665873	-0.0553123536	0.1354565116	-0.0666861748	0.1155538085	-0.2009247835	0.0948287891	-0.1741276265	-0.1462849604	-0.0349524549	0.0158574943	-0.0444216858	0.0819191291	-0.0859317969	0.1214622918	-0.0342486275	0.0955612383	0.0955538639	0.0955415737	0.0955243683	0.0955022485	-0.000494667525615	n/a	2.446959608980667e-07	n/a	-0.2625661925205946	n/a	0.0689410054547619	n/a	0.5322511977430082	n/a	n/a	0.2832913374988668	-0.0056914032811714	n/a	3.2392071308928574e-05	n/a	-0.0047290483195441	n/a	2.2363898008582875e-05	n/a	0.0007000523797344	n/a	n/a	4.900733343717966e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6293.987661851368	-57.40779873531028	3295.6553556338927	39614280.68753725	4850.576615182977	-104.56742953797855	23528093.499759942	10934.347320180112	4377.299562082684	-9.518642546348929	90.60455592516402	19160751.456209257	4346.110978292803	8573.471412680892	1.211694	55.605106	0.095849096368011	0.0477417898999963	-0.0728861697	-0.0089096263	0.012779384	0.0242668772	0.1197456063	-0.0063930002	0.0090365326	-0.0302850113	0.0061669488	-0.00884335	0.019920134	-0.0237301339	-0.0410871391	-0.0205235061	-0.0262081323	0.0374514398	0.0198582079	-0.0214617878	-0.0350951884	0.0026342858	-0.0300350708	0.0301170529	-0.0348509248	0.0263787389	-0.049319908	0.0661970924	-0.0653944111	0.0160645821	-0.0609762252	-0.0670331682	0.1114503138	-0.079048938	0.0691144294	-0.2065509114	0.1105830268	-0.0454040495	0.1617297256	0.0119955435	0.1495345112	-0.2167921483	0.0373796561	-0.1331192462	-0.119868015	-0.006045244	-0.044904039	-0.0956853483	-0.0414194591	-0.0025742869	0.088481294	-0.1323445168	0.0955415737	0.0954752155	0.0953646527	0.0952099364	0.0950111383	-0.0003112625194745	0.0001834050061405	9.688435602961349e-08	3.3637396277396864e-08	-0.2860856458938343	-0.0235194533732396	0.0818449967864923	0.0005531646869759	0.545219941655489	0.0129687439124808	0.0001681883186675	0.2972647847788148	-0.0062499369801172	-0.0005585336989458	3.906171225543651e-05	3.119598928580781e-07	-0.0052790257951009	-0.0005499774755567	2.7868113345340686e-05	3.024752236198303e-07	0.000625013672714	-7.503870702040005e-05	5.630807551293436e-09	3.906420910794431e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6274.717935096987	-19.269726754380827	371.3223691885002	39372085.1650278	4839.067282060687	-11.509333122289718	23416572.160310205	132.4647489198352	4348.280754463378	-29.018807619306244	842.0911956463061	18907545.5196366	4330.620006653133	8540.350289767512	1.749113	80.267464	0.4868574138012334	0.2298453658832867	-0.0779655851	-0.0625848685	0.0258734466	0.050405747	0.1122394065	0.0025074151	0.0075476526	0.0270074757	0.0679034946	-0.0129437607	0.0236056695	0.029667962	0.0717135248	0.0942291552	-0.0280741335	0.0236347581	0.0384288686	0.0212522461	0.0467065346	0.0974026001	-0.0361791587	0.0114971045	-0.0812682965	-0.0499971306	-0.0079305741	0.1322656678	-0.1212361307	0.0205859361	-0.0127288881	-0.0292913264	0.0931391236	-0.0583190137	0.086047589	-0.0845611477	-0.0027136498	-0.0532391369	0.1178813483	-0.0294593842	0.1093180673	-0.3092370554	0.0444098102	-0.0595929962	-0.0860285717	-0.1180933848	0.0399232736	0.0001753308	0.3238440169	-0.0998013689	0.0881342962	-0.0630435096	0.0955022485	0.0953179834	0.0950111383	0.0945821078	0.0940314435	0.0405557800666542	0.0408670425861287	0.0016447712968148	0.0016701151697364	-0.1904304412253736	0.0956552046684607	0.0362637529452904	0.0091499181801651	0.576648005550183	0.0314280638946939	0.0009877232001689	0.3325229223050039	-0.0024387787840311	0.0038111581960861	5.947641957440211e-06	1.4524926795594258e-05	-0.0071372035564176	-0.0018581777613167	5.093967460574004e-05	3.452824592651945e-06	0.0013338197683502	0.0007088060956362	5.02406081211034e-07	1.7790751744417817e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5991.34731708753	-283.37061800945685	80298.9071510615	35896242.67397195	4719.757770739104	-119.30951132158316	22276113.414452154	14234.75949179498	4266.873572492289	-81.4071819710889	6627.129276473982	18206210.08363311	4217.637838064293	8456.395895940372	3.488325	160.080551	3.4403752641662524	2.2670594897164773	-0.0863456132	-0.1229845907	0.0926623109	0.2812146238	0.0897353605	0.0526872011	0.0052428678	0.0341291994	0.0059696379	0.0250332932	-0.0406448553	0.1248850853	0.0497976723	-0.0795765902	0.046475432	-0.0995524638	0.3422190139	0.1349046605	0.0270905136	-0.1258048366	0.0528553849	-0.0417928989	-0.2632109341	-0.2225151052	0.0429081734	0.3377294576	-0.1951652397	-0.0944635084	0.3044723938	-0.1499477432	0.0434801901	-0.0870453936	0.383438269	0.5733445936	-0.1164397267	-0.0424967377	0.3136343856	-0.1804397703	0.0314546336	0.1288430017	-0.1808474288	-0.0661793293	0.0685349666	0.1173596417	-0.1003507739	0.0564073025	0.0445293621	0.0460481055	0.041612007	0.0778844323	0.0954432708	0.0950822971	0.0944816852	0.0936429488	0.0925682019	0.1294188864426217	0.0888631063759675	0.0167492481680482	0.0078966516747865	0.5551189547539082	0.7455493959792817	0.3081570539270715	0.5558439018450718	0.2409905202229652	-0.3356574853272178	0.1126659474561914	0.0580764308373353	0.0395695775214147	0.0420083563054458	0.0015657514652232	0.0017647019994852	-0.0078381116298382	-0.0007009080734206	6.143599392180486e-05	4.912721273861777e-07	-0.0013630213824591	-0.0026968411508093	7.27295219269843e-06	1.8578272890407165e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6316.571927306032	325.22461021850177	105771.0470917764	39899080.91283064	4858.853586443303	139.0958157041996	23608458.17449295	19347.64594641666	4358.348274704277	91.4747022119882	8367.621144771916	18995199.68361775	4318.68097338166	8533.025297192667	3.981682	182.720886	3.363691690446782	2.0615476133037336	-0.0752137976	0.029354786	-0.0265751308	0.0030282565	0.0726773784	0.0069791638	-0.1783072526	-0.208585716	-0.2158062753	-0.0520139422	-0.1052125516	0.0003327198	0.0583210581	0.0119357993	0.1501297097	0.0552408313	-0.0318671123	-0.0009858499	0.0780344435	0.0519832309	0.1967553673	0.0905644732	0.1045145036	-0.0050898954	-0.1379072309	-0.0897735764	0.0075104037	0.0135589229	-0.0676516361	-0.0422554347	0.0534326056	-0.0558363552	0.0673202276	-0.1097274217	0.0763732691	-0.0832775755	0.0265814711	0.1008582267	-0.0453937238	0.0470495645	0.0985423835	0.0225727361	0.0336918143	0.0222292783	0.0016412692	-0.0518447278	-0.1750641663	-0.0280538019	-0.0323970232	0.0425386865	0.0953646527	0.0947683504	0.0937772737	0.092395551	0.0906289382	-0.0575293366470219	-0.1869482230896436	0.0033096245750463	0.0349496381163751	-0.3022398604159804	-0.8573588151698885	0.0913489332242713	0.7350641379495151	0.1551493657538145	-0.0858411544691507	0.0073687038005965	0.0240713256938109	0.0003620644638518	-0.0392075130575629	1.310906759842914e-07	0.0015372290801589	-0.0025377777742463	0.0053003338555919	6.440316031458505e-06	2.8093538980733695e-05	-0.0015260444236663	-0.0001630230412071	2.6576511964444423e-08	2.3288115830030098e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6338.587794720359	22.01586741432675	484.6984180052144	40177695.2313779	4723.399606075013	-135.4539803682901	22310503.83866959	18347.780797613123	4350.528517902234	-7.81975680204323	61.14859644310136	18927098.38508061	4306.651365186638	9219.227367116224	2.417763	110.952072	0.3505361660889107	0.2140358513298628	0.0850280803	-0.0166198207	0.0211406337	8.23462e-05	0.1319084362	0.0605712421	0.1577141219	0.0719572753	0.0504930647	0.0675730139	-0.0174533804	0.0245825786	0.0107371065	-0.0241707183	-0.1101567133	-0.0655433735	-0.0193867966	0.0194747046	0.0141114325	-0.0336799479	-0.1022774785	-0.0642449046	-0.0081434229	0.059299537	0.068553277	-0.0219666821	0.0518596168	-0.0112069705	-0.0259392292	0.0212596849	0.0372837911	-0.0197580539	0.0944164444	-0.09071136	0.0648625332	-0.0055732045	-0.0249870308	-0.0380758201	-0.041337887	0.0454382485	0.1173158036	-0.0548591877	-0.0219773852	-0.0308643831	0.0433587068	-0.0239002781	-0.0237051768	0.1012481989	0.0746684279	0.0053719527	0.0952664105	0.0943764019	0.0928992083	0.0908440203	0.0882236248	0.0036227539032438	0.0611520905502657	1.3124345843468188e-05	0.0037395781786678	-0.1092206525021879	0.1930192079137924	0.0119291509330036	0.0372564146236678	0.1148859753338769	-0.0402633904199375	0.0016211406081083	0.0131987873284161	0.0002820083903	-8.005607355180002e-05	7.952873219959712e-08	6.4089749125312155e-09	-0.0020566367889132	0.000481140985333	4.229754881511199e-06	2.314966477673063e-07	-0.0009652119384529	0.0005608324852134	3.1453307647063854e-07	9.316340861320048e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6342.162797342498	3.5750026221394364	12.780643748303849	40223028.94799522	4896.346920469731	172.94731439471798	23974213.16559342	29910.773556345423	4355.805543475038	5.277025572803723	27.84699889602446	18973041.93256787	4319.161018081634	8788.17569637206	2.003411	91.937294	0.5173961154709743	0.2895150588810308	-0.0618588765	0.0210368633	0.0233974531	-0.0047332984	-0.026224727	-0.0401080118	-0.0765450861	0.0307472467	0.0725478605	0.0274299749	0.1479736501	0.0175307852	-0.0855797377	0.0243340746	-0.0649114367	-0.1035464489	0.0187175072	0.0171929209	-0.0903349584	0.0154990904	-0.0660864021	-0.0878263247	0.0081403928	-0.090224109	-0.0530081209	-0.1334847001	-0.0234299332	0.0158348502	-0.0446259589	-0.0439726655	0.0430430261	-0.0456394421	-0.0426410948	-0.0646848155	-0.0481686148	0.0173433357	0.0490511993	0.122812812	-0.016395017	0.0298280195	-0.0435546241	0.0623975143	0.1001120624	0.0178548079	-0.0456060738	0.0077358893	-0.1092896235	-0.0541363285	-0.0907396578	-0.0883965261	0.0951485642	0.0939067741	0.091849115	0.0889934638	0.0853646308	-0.0022077288859634	-0.0058304827892071	4.874066833917194e-06	3.399452955524136e-05	-0.1376744422257445	-0.0284537897235565	0.0189542520421698	0.0008096181496323	0.3724418350526974	0.2575558597188205	0.0663350208755007	0.1387129204974206	0.0025542568036979	0.0022722484133979	6.524227819237012e-06	5.163112852189273e-06	-0.0037350282493888	-0.0016783914604756	1.3950436023732364e-05	2.816997894597417e-06	-0.0004047321475386	0.0005604797909143	3.1413759602333745e-07	1.6380811125120706e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6378.756932779094	36.594135436595934	1339.1307483519265	40688540.00747736	4825.726784884074	-70.62013558565741	23287639.00234758	4987.203550136635	4375.866803441906	20.06125996686842	402.4541514582775	19148210.28146489	4337.263685172767	8823.882983025478	1.411536	64.77594	0.4211308500688339	0.1944893556655545	-0.0675861776	-0.0850080112	0.0519228057	-0.016254949	0.0067211632	0.012184177	-0.0201286059	0.0061826928	0.022859511	-0.0060217018	0.0802089548	-0.0089482562	-0.0299779051	0.0426727355	-0.03584514	0.006879022	-0.0030847456	-0.0054833322	-0.0354197074	0.0393651312	-0.0420037946	-0.0189576509	0.0415192572	0.0160561596	-0.1211774161	0.0210229035	-0.0769969497	0.0108047834	-0.0198342913	-0.0240037024	0.1049332018	-0.0097298504	-0.0070130788	-0.0555231392	-0.1128268816	-0.0245885159	0.0134975302	0.124507074	-0.1317013104	-0.056482964	-0.0421697956	0.0509957442	0.1674070793	0.0320557531	0.0945155954	0.100955091	0.0794854403	-0.0740637905	-0.0242072805	0.0105719494	0.0950111383	0.0933598536	0.0906289382	0.0868499729	0.0820666583	-0.0083172981471619	-0.0061095692611985	6.917744846878277e-05	3.732683655738158e-05	-0.0725813149612122	0.0650931272645322	0.0052680472814986	0.0042371152170765	0.4601366079455005	0.087694772892803	0.0076903731927203	0.2117256979715912	0.0055739422308877	0.0030196854271898	3.106883199327335e-05	9.118500079182443e-06	-0.0054161802315491	-0.0016811519821602	2.933500830062326e-05	2.826271987121505e-06	0.0001390980561173	0.0005438302036559	2.957512904084177e-07	1.934826921561154e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6356.696608621226	-22.06032415786831	486.6579019502281	40407591.7740566	4782.502248079582	-43.22453680449144	22872327.752886254	1868.3605819628349	4369.885726035029	-5.981077406877375	35.77328694705899	19095901.25860469	4326.955098717946	8939.969025531402	0.968849	44.460827	0.2019636277659926	0.1010684358024328	-0.0370182551	-0.0396671177	0.0268227226	-0.0294983412	-0.0072567946	0.0350513678	0.0255836787	-0.0266376317	0.0201957845	0.01791511	0.047362066	-0.0024829714	-0.0072250196	0.0242703851	-0.0181536673	-0.0111828546	0.0077472821	-0.0002900242	-0.0111502177	0.0147701306	-0.0202177128	-0.012366421	0.0265163884	-0.0276395524	-0.0365855615	-0.0194218472	-0.0381550103	0.0180408801	-0.0420853684	-0.0418562557	0.0659782034	-0.0123131819	-0.0065314701	-0.0647587835	-0.0911980868	0.0064227097	0.0237612332	0.1030484812	-0.1118037422	-0.0169508773	-0.0357043657	0.0564114458	0.135226458	0.055252325	0.0127361233	0.0413004234	-0.0214708757	-0.0249325651	-0.0429949304	-0.0913118302	0.094854161	0.0927360906	0.0892409375	0.0844206031	0.0783466667	0.0046176369789208	0.0129349351260827	2.1322571269096813e-05	0.0001673125467159	-0.1018449695552732	-0.0292636545940609	0.0103723978237145	0.0008563614802005	0.3884708318211665	-0.071665776124334	0.0051359834675031	0.150909587175829	0.0040411903248116	-0.001532751906076	1.6331219241350887e-05	2.349328405579916e-06	-0.0052940479773362	0.0001221322542128	2.8026943986337512e-05	1.4916287519124303e-08	0.0002461991342586	0.0001071010781413	1.1470640939028852e-08	6.061401370968417e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6392.237323176004	35.54071455477788	1263.1423910642002	40860697.995804325	4887.671016419333	105.1687683397504	23889327.964745592	11060.469834100084	4382.53976473529	12.65403870026148	160.12469542771527	19206654.78948605	4349.0381316032	8940.724937762714	1.07087	49.14262	0.420431569372474	0.2194621453501869	-0.0457927132	0.0167798672	-0.0012501178	-0.0110969414	0.0070962801	-0.021699589	-0.0015489269	-0.075223584	-0.0526204316	-0.0149968997	0.0164879339	-0.0202523125	-0.0018418697	0.0325313538	-0.0340451223	0.0295437348	-0.0174793123	-0.0213388717	-0.0052401857	0.0381882904	-0.021837765	0.0172939695	0.0182211006	0.0332522767	-0.0854733735	0.0204010615	-0.0283453128	0.0171077215	-0.020814444	-0.0023437652	0.025888614	0.0023515324	-0.0514270536	-0.0207418907	-0.0083604099	0.0152470486	-0.0645961139	0.0657459256	-0.0730251208	0.0174609732	-0.0367302455	0.0404421987	0.1242838273	-0.0401325514	0.0032043803	0.1384090356	0.0652913362	-0.0450138975	-0.087428632	0.0294379294	0.0946776645	0.0920359983	0.0876876832	0.081713351	0.0742237856	0.0574087678161134	0.0527911308371926	0.0032957666221644	0.0027869034950695	-0.0144476259986561	0.0873973435566171	0.000208733896997	0.0076382956607533	0.312891462959513	-0.0755793688616535	0.0057122409975258	0.0979010675929442	0.0034389553781297	-0.0006022349466819	1.1826414092767188e-05	3.626869310049516e-07	-0.0021000964232757	0.0031939515540605	4.410404987055389e-06	1.0201326529685483e-05	-5.0888887339215145e-05	-0.0002970880215978	8.826129257690388e-08	2.5896788546233314e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
