global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47
5592.631903287102	n/a	n/a	31277531.60566472	4660.990455225894	n/a	n/a	21724832.023706887	3519.140895683093	n/a	n/a	12384352.6436692	3614.9029594083618	6851.589998359789	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.134341	n/a	0.0180475042809999	n/a	0.0205262	n/a	0.00042132488644	n/a	-1.0047	n/a	n/a	1.00942209	0.00699726	n/a	n/a	4.89616475076e-05	-0.00117436	n/a	n/a	1.3791214096e-06	-0.00188346	n/a	n/a	3.5474215716e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5530.524270818016	-62.10763246908664	3857.358010915145	30586698.710107144	4597.63132787093	-63.35912735496368	4014.3790191825065	21138213.827020213	3494.2985446714742	-24.84235101161857	617.1424037844664	12210122.319293182	3574.5004443782805	6664.870550637477	2.327072	81.32467699999998	1.7314927	0.998311	0.0462565325	-0.0527426322	0.1431787743	-0.1063968264	0.0618814284	-0.1258165535	-0.0350360903	0.1158284567	-0.0297516031	-0.0483701107	0.0403091035	-0.0389157152	0.0204202041	-0.2937492937	0.142949717	-0.0482105451	0.0262775736	0.0405094698	-0.061025541	0.2107984256	-0.1257955489	0.1820666841	-0.1710686585	0.1352959888	-0.1944573538	0.0464842938	-0.017827334	0.0074623449	-0.025604136	0.0624986592	0.0120763167	-0.3945720954	0.0888258223	-0.1298143668	0.2491789034	-0.1890220484	0.1834272553	-0.165646991	0.12175045	-0.0025911266	0.0480398684	-0.2505860204	-0.1020165318	0.041309099	-0.1300571823	-0.1529019397	0.0430428004	-0.0650555923	0.0374065991	-0.1323895241	0.0679922534	-0.097000112	0.1813040408	-0.2499438004	0.0468558002	-0.1159384111	0.0588596019	-0.2765044821	0.0273739123	-0.0313853474	0.1917370076	0.1340480341	-0.3042520299	0.0424291135	-0.0739978683	0.107861903	-0.0902223167	0.0904226531	-0.0485825343	0.0313264532	-0.1123416364	0.067580039	-0.004715071	0.0278991511	-0.0307291342	0.0158941311	-0.2183327596	0.1304741487	-0.0043513857	0.0108664074	-0.0091122799	0.2671903694	-0.1852270295	0.5597610657	-0.0194600468	0.2858438329	-0.0925536884	-0.1967612357	0.1643403724	-0.0642199048	0.0718207662	-0.1219819731	0.0851689199	-0.0559771095	0.275157298	-0.1686147195	0.0957801421	0.0957726828	0.0957602511	0.0957428477	0.0957204735	0.0	-0.136864	-0.002523	0.018731754496	6.365529000000128e-06	-0.062396	-0.0829222	0.003893260816	0.00687609125284	-0.587912	0.4167879999999999	0.1737122369439999	0.345640519744	-0.00764699	-0.01464425	0.0002144540580625	5.84764560601e-05	-0.00758335	-0.00640899	4.10751528201e-05	5.75071972225e-05	-0.00541541	-0.00353195	1.24746708025e-05	2.93266654681e-05	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5554.003533211941	23.47926239392564	551.2757625628107	30846955.24693073	4570.049780996223	-27.581546874707783	760.7417280017027	20885355.000783622	3504.25044508714	9.951900415665932	99.04032188333176	12279771.18189342	3575.557537982476	6701.3505858938615	2.786403	97.377037	0.95110598	0.540904	0.0171413362	-0.1160952358	0.1517686991	-0.0686637301	-0.0690713949	-0.0365566732	0.0285007899	0.110358833	-0.1035939044	-0.0300883515	-0.0065994548	0.0008691519	0.1442727854	-0.1720930434	0.1234417478	-0.0848357801	-0.0866024808	-0.0534866692	0.0088012618	0.0273107272	-0.0257687347	0.1047967844	-0.0136464058	0.0957057576	0.0608349143	-0.1757250952	0.1257687569	0.0827427479	0.0498731271	-0.0899802748	-0.0657723191	-0.0196526044	-0.045736415	-0.0190564426	0.0269632157	0.0485082938	0.2580711198	0.06837677	-0.0519459408	0.1076147557	0.1761040828	0.2732494842	0.2254416396	0.0373149072	-0.0846455235	-0.3703287044	-0.1718948642	0.0136362332	0.0780070471	0.015896732	0.069151873	0.011946463	0.0441269091	-0.1491596845	-0.0860072281	-0.1140829439	0.0541590367	0.0618564802	-0.0497857325	-0.0112341994	-0.0346316052	0.0161113807	0.232257848	0.2789360649	-0.0447946938	0.1198371166	-0.0193138312	-0.0726449664	0.1095898378	-0.0237460689	-0.0983700932	0.1607156906	-0.043640253	0.1018949771	-0.0290671209	-0.0108678602	-0.2147141677	0.0071671271	-0.1169373632	-0.00083505	0.0829197297	0.142191789	-0.0895518127	0.1633074874	0.0289984108	0.0402482745	0.6235241462	0.3134550822	-0.0575189912	0.2518558574	-0.0470584851	0.2943402829	0.0631470443	0.1262165768	0.0358321421	0.1830251531	0.0957602511	0.0956931295	0.0955812949	0.0954247996	0.0952237168	0.0	0.0960847	0.2329487	0.0092322695740899	0.05426509683169	0.00416078	0.06655678	1.73120902084e-05	0.0044298049639684	-0.524284	0.063628	0.004048522384	0.2748737126559999	-0.00828012	-0.00063313	4.008535969e-07	6.85603872144e-05	-0.00446172	0.00312163	9.7445738569e-06	1.99069453584e-05	0.00258928	0.00800469	6.40750619961e-05	6.704370918399999e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5490.776498989608	-63.227034222333714	3997.657856552159	30148626.56185657	4518.745621311608	-51.304159684614206	2632.1168009443936	20419061.990122832	3505.1814400540866	0.9309949669464004	0.8667516284795291	12286296.92769964	3564.8434673746337	6460.091802133391	2.927024	102.291328	3.38602208	1.78258	0.1258061748	-0.0933332438	0.161141399	-0.151824186	-0.0855988247	-0.2621790392	-0.0135752915	0.0800425369	-0.0748261522	-0.1718382702	0.1432118516	0.1064254616	0.1978841187	0.071769403	-0.1143328033	-0.1934220789	-0.0210156421	-0.0800969468	0.0107206414	-0.197987656	-0.1365044609	0.0125902797	0.1878519425	0.1096474514	0.028140135	-0.1744902252	0.0554023821	-0.2504852543	0.0083889372	-0.1471620696	-0.282412992	-0.3439616418	-0.2606114042	0.1421016756	-0.1123716491	-0.1546714786	-0.2845121919	0.2367860042	-0.083923361	0.0339470349	0.0614809201	0.0607698816	-0.0687160331	-0.1028997348	0.0673765146	-0.0104843391	-0.0047690525	0.0923370073	0.078566086	-0.0033608378	0.0443676965	0.1949219913	0.0616495143	-0.052293684	-0.0432805153	-0.0007531093	-0.2032442831	0.139147496	-0.1712685319	0.1425790914	0.3676662308	0.1457932865	-0.1134388116	0.2148226657	-0.0481538181	0.0703419439	0.1556753422	-0.2328974266	0.1455929265	0.3349028217	0.1135409376	-0.0146709574	-0.0821324577	0.2027312025	-0.1187894951	-0.0842404617	-0.2216311206	0.2323338252	-0.2942755509	0.1823098263	0.1437783733	0.4951895499	0.1790278469	-0.541546396	-0.1081954077	0.0439068767	-0.1163053021	-0.0339140487	0.0752476861	-0.0279257819	-0.0104152405	-0.0359354954	-0.0479455508	-0.0510929128	-0.0473954028	-0.0474037086	0.0957204735	0.0955340889	0.0952237168	0.0947897599	0.0942327815	0.0	0.497332	0.4012473	0.247339118224	0.1609993957572899	-0.144524	-0.14868478	0.020887186576	0.0221071638036484	-0.303356	0.2209279999999999	0.0488091811839999	0.092024862736	-0.0261416	-0.01786148	0.0003190324677903	0.00068338325056	0.00552192	0.0099836399999999	9.967306764959996e-05	3.0491600486399998e-05	0.0270474	0.02445812	0.0005981996339344	0.0007315618467599	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5467.6215983514485	-23.154900638159237	536.1494235630269	29894885.94275925	4521.358493640662	2.612872329053971	6.827101807935923	20442682.62801656	3487.6537517528045	-17.52768830128207	307.2198571869003	12163728.692115411	3551.340336989834	6414.544666257555	2.941382	102.793098	2.855775	1.54045	0.0535089376	-0.0448907235	0.203731211	-0.0608578165	-0.0367881602	-0.0185140983	0.0664527161	0.0098498283	-0.0969673692	-0.0753513898	-0.1269833219	-0.0538299184	0.0750926362	-0.1112396144	0.1036905959	0.1381967537	-0.1073016345	0.011038862	-0.0217433946	-0.0166146871	-0.065708661	0.0592148902	-0.0573006909	0.0641393817	-0.1435433442	0.0363686547	-0.2023280985	-0.2707485813	-0.1914886932	0.1185760987	-0.4182759229	-0.0832088155	0.3348980235	-0.0444280381	-0.1246110613	0.2077215078	-0.086055835	-0.2370313703	-0.0864310698	0.08453772	-0.1535059516	0.1402234148	0.0828093996	0.0698790901	0.0183293033	0.04785056	0.0513298524	-0.0886779933	0.0230609937	-0.0394226946	0.0367264112	0.0374927822	0.0223648288	-0.0505973564	0.0512612329	-0.0644534786	0.0388683488	-0.183366927	-0.0175795154	0.1217260609	0.0766936044	0.4667507293	0.2296647993	-0.1831599345	0.0032909561	-0.0979193921	-0.1370707578	0.1661563229	-0.2144880111	0.1971808217	-0.2453834565	0.0532304147	0.008623209	0.0839575693	-0.0017393817	0.0192271677	-0.1373821268	-0.0526288385	-0.0684866752	-0.0801015309	0.0633873002	0.089866309	0.0307119037	0.236602264	0.1060237535	-0.1931335519	-0.5041612192	-0.0227208539	0.018161554	0.1196013815	-0.0279573897	-0.0140277582	0.0175746533	0.2380788409	-0.0695195877	0.3203923443	0.0956608172	0.0952956932	0.0946881851	0.0938398382	0.0927528101	0.0	0.163606	-0.3337259999999999	0.026766923236	0.1113730430759999	0.197886	0.34241	0.039158868996	0.1172446081	-0.293739	0.009617	9.24866890000008e-05	0.0862826001209999	-0.0124311	0.0137105	0.00018797781025	0.00015453224721	-0.00133343	-0.00685535	4.69958236225e-05	1.7780355649e-06	0.00421281	-0.02283459	0.0005214185004681	1.77477680961e-05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5554.941924383587	87.32032603213884	7624.839338359024	30857379.78327443	4540.750920491926	19.392426851263732	376.0662191816147	20618418.921948276	3512.277732872596	24.62398111979155	606.3404461878508	12336094.872832663	3575.414299174892	6678.92152392421	2.617025	91.457748	0.8339215	0.495516	-0.0685162249	-0.0127378828	0.0584087696	-0.0747929724	-0.00368974	0.1296685803	0.0807118727	0.0193363657	0.0081575258	-0.0060602721	0.021989945	0.0264435596	0.0375769946	0.0611245457	0.0766585279	-0.0415102901	-0.0300370901	-0.0148756662	0.0397782858	0.0531411633	-0.0194432919	-0.0002973913	0.0672616891	-0.053853657	0.0240182124	-0.0574725795	0.0549846325	0.0781418057	0.0798531016	-0.0818253645	0.1056687183	0.0423214153	0.0811034553	0.0071589565	0.0019497055	0.0649984681	-0.0591453831	-0.0135911062	-0.0628124015	-0.0706570473	0.0469381645	-0.0513224273	-0.0309958069	0.0501889481	0.1117895725	-0.0955508709	0.0081464988	-0.0248598113	-0.0150142762	0.0006407051	0.0602628302	-0.0516722213	0.0219243278	-0.0361957989	0.0436294059	0.0329634487	-0.0312947389	0.0776971939	-0.1001355343	0.0170905565	-0.0526979327	-0.1631506056	-0.01641433	0.0137812707	0.0951800403	-0.050999987	0.0784956913	-0.0337004299	0.0065356392	-0.1833623678	-0.0457731558	0.0330368765	-0.0017495102	-0.0016843535	0.010290292	0.0444332702	-0.0497721346	-0.1378690708	0.0710924799	-0.038874469	0.0140196559	-0.0824599657	0.0730982529	-0.1036598304	-0.0189670359	-0.0789050275	0.1549297141	0.0940250799	-0.0759349873	0.0444689811	-0.0215177679	-0.0127207701	-0.0004208737	0.000350746	0.1436529902	-0.0586065587	0.0955812949	0.0949781404	0.0939757006	0.0925781899	0.0907914833	0.0	0.123945	-0.039661	0.015362363025	0.001572994921	0.112301	-0.085585	0.0126115146009999	0.007324792225	-0.182108	0.1116309999999999	0.0124614801609999	0.0331633236639999	-0.00323999	0.00919111	8.44765030321e-05	1.04975352001e-05	-0.00119674	0.00013669	1.8684156100000025e-08	1.4321866276e-06	0.00159972	-0.00261309	6.828239348100001e-06	2.5591040784e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5508.964462082704	-45.97746230088342	2113.927039629156	30348689.444490176	4492.671262312164	-48.07965817976219	2311.653530682773	20184095.07120557	3502.61935146234	-9.65838141025597	93.2843314659781	12268342.321238464	3556.1524782585584	6529.513615240019	1.6407	57.337887	0.1452915	0.0808814999999999	-0.0504362979	-0.0004454886	0.102012663	-0.0759261893	-0.0098681485	0.1086255772	0.0172810158	-0.0650054226	0.0035681614	-0.0133832338	0.0101743967	0.0507053493	0.000712209	-0.1921456738	-0.0668106831	-0.0145679096	-0.0367499038	-0.0094995027	0.0119101983	0.0184111849	-0.0126425628	-0.0172700068	-0.0139866365	0.0541730221	0.0215943862	-0.0930380619	0.0263948613	-0.0298648826	0.0402100211	-0.0545636901	-0.0305549785	0.0115028983	0.0637249657	0.0028093667	0.0161584493	-0.0316959873	-0.0868721428	0.0465926116	0.0434068768	-0.0707642386	-0.0845178308	-0.073560699	-0.018151017	-0.102487666	-0.0142000472	0.1078472497	0.056860328	-0.1354389965	-0.0001224579	-0.0020659307	0.014990999	-0.0167260272	0.0677549456	-0.0455691958	-0.025838649	-0.0258242134	0.0113986434	0.0242911617	-0.0017963494	0.0650696879	-0.0014942947	0.0080706728	0.0912642936	-0.0540839052	-0.0076180806	-0.0515809786	0.0973149677	0.1981969709	0.0656463235	0.0518602492	0.048328506	-0.0330744975	0.0089678177	0.001930825	0.0056228641	0.0419296803	-0.0724156903	-0.1338689423	0.0548954512	-0.0553965478	0.0189355254	-0.0384163599	0.0416339492	0.0093676367	-0.000837276	-0.0995059483	-0.1363095397	-0.0419664005	-0.0230174668	-0.018912699	-0.0150788774	-0.0330845273	-0.0268487288	0.0656001597	-0.0320297116	0.0447043532	0.0954819229	0.0945816942	0.0930875949	0.0910090062	0.0883589795	0.0	0.127958	0.0040129999999999	0.0163732497639999	1.610416899999991e-05	0.0989342	-0.0133667999999999	0.00978797592964	0.0001786713422399	-0.192691	-0.010583	0.000111999889	0.037129821481	-0.00278008	0.00045991	2.115172081e-07	7.7288448064e-06	0.000184494	0.0013812339999999	1.907807362756e-06	3.4038036036e-08	0.00210515	0.00050543	2.554594849000001e-07	4.4316565225e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5548.591311466467	39.62684938376333	1570.287192083464	30786865.54168117	4572.636557875638	79.96529556347377	6394.448494553719	20909005.09042076	3513.81516401242	11.195812550080063	125.34621865653024	12346897.00684363	3579.721197318944	6590.33067918892	1.377096	48.125664	0.1950866899999999	0.102229	-0.0586107157	-0.0114091934	0.0435509248	-0.083837275	-0.0105268289	0.1236687646	-0.016358482	0.029802627	0.0297409992	0.0315342574	-0.0392287032	0.0287462934	0.1213899775	-0.0860903219	0.1379910236	-0.068330213	-0.0441631721	-0.0180109744	0.0579798239	0.0797543044	-0.028312673	0.0093957795	-0.0257429662	0.037044826	0.0756187293	-0.1959564243	0.0478033423	0.0252236167	0.0719932583	-0.0859195582	0.0124340315	0.1621711276	0.0957667667	0.0514938911	0.0051836544	0.0584880736	0.0616863365	0.0024045491	0.0226780537	-0.1124379589	0.0116837637	-0.0088042436	0.0903491053	0.108768387	0.0020916083	0.0445457348	0.0767186916	-0.052999756	-0.0059119757	0.0448702603	0.0183199422	-0.0589748483	0.0393459689	-0.092541357	-0.0579279934	0.0115273955	0.0633854538	0.1580709591	-0.0868727949	0.0245515709	-0.1246627461	-0.1187126391	0.144143785	0.084324219	-0.0117095232	-0.0581625673	-0.0735124354	-0.0778002259	0.0317930173	-0.0942450886	-0.0559924414	0.0894088593	-0.0073391125	-0.0051894051	0.0106812666	0.0273695248	-0.0634627891	-0.1576811519	0.0841444933	-0.0328538434	0.0291022434	-0.0707548974	0.0494847833	-0.1013604702	0.0021003407	-0.0018516806	0.072381254	0.06889137	-0.0798908677	-0.0054512987	-0.0221542731	-0.0091400185	0.0061584263	-0.0064040086	0.0589437923	-0.022325007	0.095362722	0.094106684	0.0920255275	0.0891374998	0.0854679228	0.0	0.0991858	-0.0287721999999999	0.00983782292164	0.0008278394928399	0.00985576	-0.08907844	9.71360051776e-05	0.0079349684728336	-0.214631	-0.0219399999999999	0.0004813635999999	0.046066466161	-0.00249808	0.0002819999999999	7.952399999999983e-08	6.240403686400001e-06	0.000757945	0.000573451	3.28846049401e-07	5.744806230249999e-07	0.00235562	0.00025047	6.273522090000001e-08	5.548945584400001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5510.2021468210405	-38.38916464542672	1473.727962173681	30362327.698831204	4545.732031571238	-26.90452630439995	723.8535356641489	20663679.70285277	3498.475262920673	-15.33990109174738	235.3125655045924	12239329.16526787	3571.859314243416	6561.261795945799	1.230888	43.016094	0.20648566	0.0988676	-0.061997238	-0.0043670605	0.1053992199	-0.0752641875	0.0058991713	0.0957139968	0.0189318774	0.0315836078	0.013271345	0.0352924276	0.0738614054	0.0599476336	0.1476966327	-0.0783044201	-0.0039284298	-0.0713053299	-0.0653448008	-0.009619304	0.0147933015	-0.0015331379	0.0127497661	0.047825471	-0.0081319372	0.0371805832	0.0361107246	-0.0160840589	0.0300893285	0.006081021	0.1566262353	-0.0731796135	0.0185213002	0.0934212145	0.0372037405	-0.0178885666	0.0096081101	-0.0982710912	-0.025068606	0.0425642643	-0.0022949809	-0.0877351384	-0.0495421313	-0.0048850102	-0.1043217019	0.0945177099	0.0618658611	0.124670401	-0.1651287059	-0.0057940055	0.0015754023	-0.0064314773	0.0165358019	-0.0264643529	0.0376882916	-0.0464965646	-0.1082994718	0.0061643974	-0.0549388255	0.0284650903	-0.060510488	0.068916823	-0.0074387559	-0.1244390088	0.0439983294	0.0419523203	-0.1757059798	0.0129833832	0.1194788905	0.047750488	-0.1112838555	-0.0929677363	0.1530250061	0.0076881258	0.0031180699	-0.0116353553	-0.0028757108	0.0450656488	-0.0903034969	-0.1346184481	0.0726427265	-0.0598043801	-0.0215954785	-0.0318744932	0.0087309156	-2.05056e-05	0.0019909545	-0.0099177978	-0.063869015	-0.0213192828	-0.0548408331	-0.0606039031	0.0089857965	-0.0192170473	-0.0234947615	0.0049237503	-0.1573254945	-0.0298674335	0.0952237168	0.0935535044	0.0907914833	0.0869698875	0.0821333167	0.0	0.0828046	-0.0163812	0.00685660178116	0.0002683437134399	-0.0566738	-0.06652956	0.00321191960644	0.0044261823537936	-0.239934	-0.025303	0.000640241809	0.057568324356	-0.0018048	0.00069328	4.806371584000002e-07	3.25730304e-06	-0.000239473	-0.000997418	9.94842666724e-07	5.7347317729e-08	0.00208088	-0.00027474	7.548206760000017e-08	4.3300615744e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5519.188972276066	8.98682545502561	80.76303175909625	30461446.91169374	4550.414994600287	4.682963029049461	21.9301427314441	20706276.623083133	3502.837599659455	4.362336738782233	19.029981822529205	12269871.249588013	3565.424669134296	6444.020455701335	1.072024	37.464256	0.2069552	0.10729	-0.0609877387	0.0096744617	0.0770215607	-0.0307848909	-0.0086789452	0.1009862159	0.0128077297	-0.0227684062	0.018908508	0.0518116173	-0.062381216	-0.0094808139	-0.0464187123	-0.0398666801	0.0250217618	-0.0325199856	-0.0144983533	0.0014577068	0.035577791	0.0612379214	-0.0050325726	0.0707741777	-0.042298149	-0.035973634	0.0104649013	-0.1147679635	-0.00068807	0.0159184147	0.0855812524	-0.0361387316	0.0094784783	0.1708519041	-0.0367422786	-0.0461828426	-0.03772366	0.0704853974	0.0706542104	-0.0504098407	-0.0511565053	-0.0814392033	0.0447398674	-0.0076102064	0.0108307493	0.0544924855	-0.0370391456	-0.0212948966	0.0820126484	0.150600101	-0.0103064817	0.0137151205	0.031379766	-0.0492350017	0.0001852994	-0.0569437547	-0.046980386	-0.0138011969	0.0495179681	0.0624049688	-0.0171271113	0.0569982538	-0.2180114032	-0.0476134738	0.0207598905	0.025816774	0.0874343714	-0.0006338816	-0.0557259719	-0.036977232	-0.0151858302	0.0395405917	-0.0659393661	-0.0267214139	-0.0001440495	-0.017194357	0.0038462389	0.0429713929	-0.0656412624	-0.1384347742	0.0744268561	-0.058703259	0.0225556278	-0.0571835976	0.031926764	-0.0592368756	0.0181261922	-0.0184839883	0.0282866264	0.0122989288	-0.0500652884	0.009809329	-0.0103949908	0.0180329356	-0.0271573129	-0.0194784883	-0.0571490994	-0.0562932143	0.0950649363	0.0929226147	0.0893877684	0.08451337	0.0783724666	0.0	0.0878339999999999	0.0050293999999998	0.0077148115559999	2.5294864359998915e-05	0.0222438	0.0789176	0.00049478663844	0.00622798758976	-0.193668	0.046266	0.002140542756	0.037507294224	-0.00254432	-0.00073952	5.468898304e-07	6.473564262400001e-06	-0.000861917	-0.000622444	3.87436533136e-07	7.429009148890001e-07	0.001908	-0.0001728799999999	2.988749439999994e-08	3.640464e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
